,date,open,high,low,close,volume
0,"2021-06-08, 00:00:00",0.09749,0.09762,0.09507,0.09521,7983987
1,"2021-06-08, 01:00:00",0.09526,0.09526,0.0935,0.09458,19203902
2,"2021-06-08, 02:00:00",0.09455,0.09512,0.0934,0.09381,8455207
3,"2021-06-08, 03:00:00",0.09374,0.09533,0.09335,0.09488,6729303
4,"2021-06-08, 04:00:00",0.09487,0.09561,0.09027,0.09153,21135275
5,"2021-06-08, 05:00:00",0.09156,0.0925,0.08705,0.0888,27563763
6,"2021-06-08, 06:00:00",0.0888,0.09004,0.08818,0.08862,13361525
7,"2021-06-08, 07:00:00",0.08863,0.08863,0.08497,0.08601,21138344
8,"2021-06-08, 08:00:00",0.08601,0.08809,0.08509,0.08702,15003678
9,"2021-06-08, 09:00:00",0.08691,0.0889,0.08661,0.08867,11993458
10,"2021-06-08, 10:00:00",0.0887,0.08882,0.0828,0.08461,19913577
11,"2021-06-08, 11:00:00",0.08465,0.08593,0.08165,0.08584,16877373
12,"2021-06-08, 12:00:00",0.08581,0.08802,0.0854,0.0869,18100819
13,"2021-06-08, 13:00:00",0.08689,0.08867,0.08516,0.08836,17903752
14,"2021-06-08, 14:00:00",0.08826,0.08851,0.08559,0.08596,10860348
15,"2021-06-08, 15:00:00",0.086,0.08831,0.08416,0.08747,18826409
16,"2021-06-08, 16:00:00",0.08757,0.08957,0.08732,0.08766,15019538
17,"2021-06-08, 17:00:00",0.08765,0.0879,0.0846,0.08491,16405116
18,"2021-06-08, 18:00:00",0.08491,0.08659,0.08456,0.08513,11782618
19,"2021-06-08, 19:00:00",0.08505,0.08628,0.0845,0.08595,10496397
20,"2021-06-08, 20:00:00",0.08592,0.08656,0.08477,0.08493,7887159
21,"2021-06-08, 21:00:00",0.08493,0.08532,0.0825,0.0826,9227659
22,"2021-06-08, 22:00:00",0.08266,0.08318,0.0791,0.08078,25528745
23,"2021-06-08, 23:00:00",0.08083,0.08163,0.07793,0.08129,31640855
24,"2021-06-09, 00:00:00",0.08129,0.08464,0.0812,0.08212,30675350
25,"2021-06-09, 01:00:00",0.08212,0.08297,0.08081,0.08284,10153073
26,"2021-06-09, 02:00:00",0.08286,0.08482,0.08189,0.08466,15327690
27,"2021-06-09, 03:00:00",0.08457,0.08673,0.08383,0.08608,12790136
28,"2021-06-09, 04:00:00",0.08608,0.08811,0.08468,0.08709,13914675
29,"2021-06-09, 05:00:00",0.08706,0.08782,0.08515,0.08594,15188996
30,"2021-06-09, 06:00:00",0.0859,0.08743,0.08573,0.08598,7216249
31,"2021-06-09, 07:00:00",0.08597,0.087,0.08562,0.08569,8202449
32,"2021-06-09, 08:00:00",0.08572,0.08656,0.0832,0.08352,20107598
33,"2021-06-09, 09:00:00",0.0835,0.08397,0.08089,0.08122,9524648
34,"2021-06-09, 10:00:00",0.08121,0.08321,0.08046,0.0821,11525016
35,"2021-06-09, 11:00:00",0.0821,0.08363,0.08075,0.08317,8098380
36,"2021-06-09, 12:00:00",0.08315,0.08363,0.08129,0.08329,9183772
37,"2021-06-09, 13:00:00",0.08332,0.08549,0.08295,0.08453,8614066
38,"2021-06-09, 14:00:00",0.08452,0.08739,0.08419,0.08722,8692103
39,"2021-06-09, 15:00:00",0.08717,0.08776,0.08605,0.0862,9565652
40,"2021-06-09, 16:00:00",0.08616,0.08632,0.08411,0.08486,9440653
41,"2021-06-09, 17:00:00",0.08483,0.08625,0.0845,0.0851,6721020
42,"2021-06-09, 18:00:00",0.08515,0.08774,0.0847,0.08692,8698294
43,"2021-06-09, 19:00:00",0.08691,0.08904,0.08658,0.08828,8942614
44,"2021-06-09, 20:00:00",0.0883,0.09075,0.08763,0.08768,22431997
45,"2021-06-09, 21:00:00",0.08769,0.08886,0.08687,0.08806,18560370
46,"2021-06-09, 22:00:00",0.0881,0.08965,0.08597,0.08662,15486887
47,"2021-06-09, 23:00:00",0.08671,0.09115,0.08669,0.09059,17343078
48,"2021-06-10, 00:00:00",0.09059,0.09095,0.08873,0.0903,12346934
49,"2021-06-10, 01:00:00",0.09033,0.09066,0.08888,0.08975,11564143
50,"2021-06-10, 02:00:00",0.08972,0.09018,0.08705,0.08755,9608200
51,"2021-06-10, 03:00:00",0.08758,0.08853,0.08683,0.0881,7298583
52,"2021-06-10, 04:00:00",0.08808,0.08863,0.08772,0.08788,4728511
53,"2021-06-10, 05:00:00",0.08787,0.0883,0.0872,0.08793,5114010
54,"2021-06-10, 06:00:00",0.08789,0.08982,0.08755,0.08947,6617209
55,"2021-06-10, 07:00:00",0.08948,0.09078,0.089,0.09072,7141483
56,"2021-06-10, 08:00:00",0.09074,0.09107,0.08895,0.0892,9343373
57,"2021-06-10, 09:00:00",0.08922,0.09022,0.08867,0.08873,4545814
58,"2021-06-10, 10:00:00",0.08873,0.08974,0.08839,0.08915,5568557
59,"2021-06-10, 11:00:00",0.08916,0.09041,0.08756,0.08759,6020879
60,"2021-06-10, 12:00:00",0.08757,0.08875,0.08657,0.08685,7559613
61,"2021-06-10, 13:00:00",0.08679,0.08727,0.08581,0.08695,6002539
62,"2021-06-10, 14:00:00",0.08692,0.08821,0.08599,0.08794,7467153
63,"2021-06-10, 15:00:00",0.08795,0.08839,0.08704,0.08761,3746457
64,"2021-06-10, 16:00:00",0.0876,0.0876,0.085,0.08542,5824504
65,"2021-06-10, 17:00:00",0.08539,0.08766,0.0842,0.08713,11282017
66,"2021-06-10, 18:00:00",0.08714,0.0886,0.08688,0.08775,11315428
67,"2021-06-10, 19:00:00",0.08775,0.08907,0.08671,0.08688,7088949
68,"2021-06-10, 20:00:00",0.0869,0.08691,0.08479,0.08576,10926941
69,"2021-06-10, 21:00:00",0.08572,0.08606,0.08482,0.08594,5513414
70,"2021-06-10, 22:00:00",0.08598,0.0864,0.08379,0.08441,12595475
71,"2021-06-10, 23:00:00",0.08441,0.08532,0.083,0.08341,8965214
72,"2021-06-11, 00:00:00",0.08341,0.084,0.08272,0.08294,8948783
73,"2021-06-11, 01:00:00",0.08301,0.08328,0.08074,0.08229,14455283
74,"2021-06-11, 02:00:00",0.08229,0.08336,0.08123,0.08198,7849870
75,"2021-06-11, 03:00:00",0.08197,0.08233,0.08082,0.08161,7714439
76,"2021-06-11, 04:00:00",0.08165,0.08274,0.07998,0.08267,11681387
77,"2021-06-11, 05:00:00",0.0827,0.08406,0.08139,0.084,13096312
78,"2021-06-11, 06:00:00",0.08399,0.08501,0.08355,0.08441,9406319
79,"2021-06-11, 07:00:00",0.08442,0.0845,0.08219,0.0827,7434430
80,"2021-06-11, 08:00:00",0.08272,0.08376,0.08104,0.08117,10096590
