,date,open,high,low,close,volume
0,"2021-06-08, 00:00:00",2783.11,2789.75,2757.53,2767.42,147630.825
1,"2021-06-08, 01:00:00",2767.42,2767.42,2713.73,2726.01,221093.726
2,"2021-06-08, 02:00:00",2726.0,2732.79,2678.0,2687.22,230236.166
3,"2021-06-08, 03:00:00",2687.22,2736.0,2673.67,2729.3,161638.025
4,"2021-06-08, 04:00:00",2729.29,2740.48,2626.08,2658.1,289539.232
5,"2021-06-08, 05:00:00",2658.11,2665.0,2569.3,2610.82,378357.605
6,"2021-06-08, 06:00:00",2610.82,2644.0,2598.07,2627.29,165538.234
7,"2021-06-08, 07:00:00",2627.3,2636.0,2570.0,2592.96,221578.074
8,"2021-06-08, 08:00:00",2592.51,2621.27,2557.26,2589.4,301238.75
9,"2021-06-08, 09:00:00",2589.4,2619.5,2579.13,2607.78,145141.526
10,"2021-06-08, 10:00:00",2607.66,2609.26,2438.72,2480.0,431892.219
11,"2021-06-08, 11:00:00",2479.89,2497.61,2425.34,2490.04,386228.924
12,"2021-06-08, 12:00:00",2490.03,2529.12,2481.0,2498.2,290145.95
13,"2021-06-08, 13:00:00",2498.21,2511.28,2450.11,2503.65,246149.947
14,"2021-06-08, 14:00:00",2503.53,2512.12,2465.0,2469.33,200969.642
15,"2021-06-08, 15:00:00",2469.3,2524.87,2433.11,2513.99,358812.268
16,"2021-06-08, 16:00:00",2514.0,2558.0,2512.64,2520.4,283788.116
17,"2021-06-08, 17:00:00",2520.48,2523.41,2486.0,2492.68,253769.378
18,"2021-06-08, 18:00:00",2492.68,2527.15,2467.61,2492.24,236560.664
19,"2021-06-08, 19:00:00",2492.1,2543.05,2482.0,2531.57,198004.192
20,"2021-06-08, 20:00:00",2531.57,2538.67,2496.0,2500.01,149779.183
21,"2021-06-08, 21:00:00",2500.01,2510.0,2433.56,2436.12,251585.836
22,"2021-06-08, 22:00:00",2436.38,2454.39,2352.91,2383.84,632240.65
23,"2021-06-08, 23:00:00",2383.86,2393.83,2305.5,2374.74,634543.659
24,"2021-06-09, 00:00:00",2374.67,2434.05,2356.06,2408.41,409901.293
25,"2021-06-09, 01:00:00",2408.34,2425.76,2388.98,2422.0,148573.78
26,"2021-06-09, 02:00:00",2421.99,2485.0,2414.13,2480.65,244069.547
27,"2021-06-09, 03:00:00",2480.54,2510.0,2462.67,2500.04,193275.982
28,"2021-06-09, 04:00:00",2500.13,2550.0,2482.12,2534.23,237538.245
29,"2021-06-09, 05:00:00",2534.08,2537.56,2500.72,2516.5,131338.84
30,"2021-06-09, 06:00:00",2516.51,2545.0,2509.28,2519.64,93672.894
31,"2021-06-09, 07:00:00",2519.65,2538.14,2505.0,2506.19,108672.601
32,"2021-06-09, 08:00:00",2506.13,2524.76,2450.47,2453.99,236886.22
33,"2021-06-09, 09:00:00",2453.99,2474.12,2425.11,2431.64,146541.586
34,"2021-06-09, 10:00:00",2431.65,2474.61,2413.46,2450.54,214654.325
35,"2021-06-09, 11:00:00",2450.54,2472.74,2437.0,2454.36,160249.391
36,"2021-06-09, 12:00:00",2454.35,2464.55,2404.01,2456.32,189759.916
37,"2021-06-09, 13:00:00",2456.31,2497.66,2446.97,2474.44,195754.26
38,"2021-06-09, 14:00:00",2474.52,2541.21,2463.21,2531.13,280110.6
39,"2021-06-09, 15:00:00",2531.14,2541.12,2498.0,2503.1,215544.816
40,"2021-06-09, 16:00:00",2502.96,2512.58,2471.4,2483.0,236073.69
41,"2021-06-09, 17:00:00",2483.0,2510.59,2470.11,2475.91,201016.547
42,"2021-06-09, 18:00:00",2475.91,2521.4,2466.01,2494.76,192731.424
43,"2021-06-09, 19:00:00",2494.74,2546.39,2485.0,2534.44,217852.66
44,"2021-06-09, 20:00:00",2534.51,2579.7,2533.24,2540.53,328403.892
45,"2021-06-09, 21:00:00",2540.52,2549.5,2512.0,2528.09,208974.566
46,"2021-06-09, 22:00:00",2528.27,2550.99,2443.54,2455.58,340651.926
47,"2021-06-09, 23:00:00",2455.23,2578.68,2454.11,2565.75,499350.844
48,"2021-06-10, 00:00:00",2565.75,2620.8,2553.07,2596.29,346127.19
49,"2021-06-10, 01:00:00",2596.3,2627.38,2571.4,2588.89,205747.521
50,"2021-06-10, 02:00:00",2588.89,2616.52,2556.43,2561.95,186747.831
51,"2021-06-10, 03:00:00",2561.83,2578.0,2547.0,2562.06,128430.617
52,"2021-06-10, 04:00:00",2562.19,2576.29,2547.41,2558.3,99420.322
53,"2021-06-10, 05:00:00",2558.31,2589.31,2552.41,2579.75,79822.986
