,date,open,high,low,close,volume
0,"2021-06-08, 00:00:00",1.0557,1.0574,1.0151,1.0274,6746474.2
1,"2021-06-08, 04:00:00",1.0273,1.0327,0.9463,0.9628,11275109.4
2,"2021-06-08, 08:00:00",0.9631,0.977,0.894,0.9311,10489991.2
3,"2021-06-08, 12:00:00",0.9311,0.943,0.8966,0.9341,8519776.6
4,"2021-06-08, 16:00:00",0.9344,0.9528,0.913,0.9387,6757738.5
5,"2021-06-08, 20:00:00",0.9392,0.9422,0.8555,0.8871,13485330.0
6,"2021-06-09, 00:00:00",0.8865,0.932,0.88,0.9304,8174112.5
7,"2021-06-09, 04:00:00",0.9302,0.962,0.9245,0.9394,4792961.9
8,"2021-06-09, 08:00:00",0.9398,0.9457,0.9073,0.933,6705927.7
9,"2021-06-09, 12:00:00",0.9333,1.0238,0.9186,1.0099,12117154.8
10,"2021-06-09, 16:00:00",1.0101,1.14,0.9994,1.0841,67403374.8
11,"2021-06-09, 20:00:00",1.084,1.0965,1.0262,1.053,31312228.5
12,"2021-06-10, 00:00:00",1.0542,1.0813,1.0241,1.0289,15802234.9
13,"2021-06-10, 04:00:00",1.029,1.0465,1.0203,1.0417,7644233.6
14,"2021-06-10, 08:00:00",1.0418,1.0465,1.01,1.0152,6778944.8
15,"2021-06-10, 12:00:00",1.0152,1.0152,0.9903,1.0092,6958058.3
16,"2021-06-10, 16:00:00",1.009,1.032,0.9743,1.0105,12720813.0
17,"2021-06-10, 20:00:00",1.0101,1.017,0.9803,1.0058,10670011.6
18,"2021-06-11, 00:00:00",1.0056,1.0268,0.9842,1.0074,13119400.0
19,"2021-06-11, 04:00:00",1.0075,1.0514,0.9801,1.0491,11102867.8
20,"2021-06-11, 08:00:00",1.0493,1.0592,0.9961,1.0521,11827023.9
21,"2021-06-11, 12:00:00",1.0519,1.0811,1.0211,1.0249,14844595.9
22,"2021-06-11, 16:00:00",1.0251,1.05,1.0114,1.0288,9804263.7
23,"2021-06-11, 20:00:00",1.0289,1.0751,1.0163,1.0333,14558080.6
24,"2021-06-12, 00:00:00",1.0339,1.0523,1.0217,1.027,9457976.5
25,"2021-06-12, 04:00:00",1.0257,1.0285,0.9557,0.9734,9878109.0
26,"2021-06-12, 08:00:00",0.9729,0.9734,0.916,0.939,9386901.3
27,"2021-06-12, 12:00:00",0.9388,0.9522,0.9105,0.947,6884790.0
28,"2021-06-12, 16:00:00",0.9468,0.962,0.9201,0.9513,7631072.5
29,"2021-06-12, 20:00:00",0.9514,0.9843,0.9491,0.9673,6454479.3
30,"2021-06-13, 00:00:00",0.9674,1.02,0.9642,0.9777,20048411.6
31,"2021-06-13, 04:00:00",0.9781,1.0019,0.9704,0.9894,5528706.7
32,"2021-06-13, 08:00:00",0.9895,1.0119,0.967,0.9671,5101410.1
33,"2021-06-13, 12:00:00",0.967,0.9892,0.9613,0.9831,4611764.0
34,"2021-06-13, 16:00:00",0.9826,1.0223,0.9781,1.0179,7169961.0
35,"2021-06-13, 20:00:00",1.0178,1.0297,0.9908,1.0059,10720166.1
36,"2021-06-14, 00:00:00",1.0063,1.0453,0.9996,1.0374,9834162.1
37,"2021-06-14, 04:00:00",1.0375,1.0664,1.0315,1.0403,8310813.6
38,"2021-06-14, 08:00:00",1.0403,1.0643,1.0261,1.0638,5649784.1
39,"2021-06-14, 12:00:00",1.064,1.0775,1.0407,1.0476,6987559.1
40,"2021-06-14, 16:00:00",1.0476,1.0477,1.0232,1.0423,5224995.7
41,"2021-06-14, 20:00:00",1.0422,1.086,1.0324,1.0813,9974454.3
42,"2021-06-15, 00:00:00",1.0814,1.0868,1.0365,1.049,8219840.3
43,"2021-06-15, 04:00:00",1.049,1.0562,1.0331,1.055,3924092.7
44,"2021-06-15, 08:00:00",1.0551,1.0758,1.0423,1.0708,4475429.2
45,"2021-06-15, 12:00:00",1.0707,1.09,1.0651,1.0858,4672766.8
46,"2021-06-15, 16:00:00",1.086,1.094,1.0479,1.0558,6209647.9
47,"2021-06-15, 20:00:00",1.0561,1.0688,1.0272,1.0364,7770484.2
48,"2021-06-16, 00:00:00",1.0363,1.0689,1.0307,1.0332,5943000.2
49,"2021-06-16, 04:00:00",1.0333,1.0478,1.023,1.0321,3276200.0
50,"2021-06-16, 08:00:00",1.0325,1.0354,1.0073,1.0319,5113242.0
51,"2021-06-16, 12:00:00",1.0322,1.0562,1.0307,1.044,3795504.1
52,"2021-06-16, 16:00:00",1.0441,1.0553,1.0136,1.0201,4814837.8
53,"2021-06-16, 20:00:00",1.0201,1.024,0.9977,1.0099,5060384.1
54,"2021-06-17, 00:00:00",1.0103,1.0275,0.998,1.0194,6104368.0
55,"2021-06-17, 04:00:00",1.0194,1.0248,0.9983,1.0165,3853919.8
56,"2021-06-17, 08:00:00",1.0164,1.0569,1.0124,1.0547,4871381.2
57,"2021-06-17, 12:00:00",1.0548,1.0796,1.0502,1.0723,6114685.3
58,"2021-06-17, 16:00:00",1.072,1.0815,1.0606,1.0619,4568189.0
59,"2021-06-17, 20:00:00",1.062,1.085,1.0427,1.08,6609702.4
