,date,open,high,low,close,volume
0,"2021-06-08, 00:00:00",36040.0,36096.03,35911.0,35964.11,6389.985
1,"2021-06-08, 00:15:00",35964.11,36014.81,35677.0,35815.5,11993.331
2,"2021-06-08, 00:30:00",35816.31,35905.0,35756.0,35827.0,5674.871
3,"2021-06-08, 00:45:00",35827.0,35858.0,35746.52,35799.65,2898.155
4,"2021-06-08, 01:00:00",35799.65,35799.65,35617.2,35700.89,8467.739
5,"2021-06-08, 01:15:00",35699.86,35904.0,35583.0,35867.33,8670.174
6,"2021-06-08, 01:30:00",35867.33,35870.83,35622.97,35682.52,6513.7
7,"2021-06-08, 01:45:00",35682.52,35827.0,35620.0,35740.88,4701.85
8,"2021-06-08, 02:00:00",35740.87,35790.0,35555.0,35588.36,5548.293
9,"2021-06-08, 02:15:00",35588.36,35680.0,35433.0,35655.29,8864.534
10,"2021-06-08, 02:30:00",35655.29,35719.0,35550.29,35562.81,4158.664
11,"2021-06-08, 02:45:00",35562.8,35639.0,35407.06,35506.18,6081.821
12,"2021-06-08, 03:00:00",35506.06,35617.39,35403.0,35465.77,6620.702
13,"2021-06-08, 03:15:00",35465.77,35525.0,35353.5,35488.6,7677.884
14,"2021-06-08, 03:30:00",35488.6,35628.23,35400.49,35576.03,5218.15
15,"2021-06-08, 03:45:00",35576.0,35684.28,35480.32,35642.68,4617.026
16,"2021-06-08, 04:00:00",35642.68,35760.0,35506.01,35618.95,6210.407
17,"2021-06-08, 04:15:00",35618.95,35629.53,35403.04,35496.53,3399.265
18,"2021-06-08, 04:30:00",35496.53,35550.0,35375.0,35424.76,4978.69
19,"2021-06-08, 04:45:00",35424.75,35428.28,33910.0,34431.11,40900.699
20,"2021-06-08, 05:00:00",34432.23,34640.41,34130.0,34216.25,14372.784
21,"2021-06-08, 05:15:00",34216.24,34257.55,33505.2,33962.61,28349.271
22,"2021-06-08, 05:30:00",33962.61,34308.83,33895.31,33967.01,11062.771
23,"2021-06-08, 05:45:00",33966.9,34178.42,33911.2,34105.63,6862.213
24,"2021-06-08, 06:00:00",34105.63,34285.0,33957.2,34230.0,7557.028
25,"2021-06-08, 06:15:00",34230.0,34230.22,34041.29,34140.65,5080.811
26,"2021-06-08, 06:30:00",34140.64,34160.0,33900.0,33978.93,6756.084
27,"2021-06-08, 06:45:00",33978.93,34167.76,33978.93,34137.36,4414.28
28,"2021-06-08, 07:00:00",34138.98,34170.7,34018.72,34029.87,4190.967
29,"2021-06-08, 07:15:00",34029.87,34077.97,33600.0,33836.67,11061.736
30,"2021-06-08, 07:30:00",33836.67,33950.0,33505.0,33668.26,11180.388
31,"2021-06-08, 07:45:00",33668.27,33800.0,33200.0,33550.96,16497.061
32,"2021-06-08, 08:00:00",33550.97,34061.57,33440.0,33920.0,17998.592
33,"2021-06-08, 08:15:00",33920.0,34058.46,33469.22,33607.77,11585.718
34,"2021-06-08, 08:30:00",33607.76,33686.44,33333.0,33443.56,14754.35
35,"2021-06-08, 08:45:00",33445.18,33678.71,33411.53,33670.78,7245.262
36,"2021-06-08, 09:00:00",33670.79,33840.0,33550.15,33703.39,7708.604
37,"2021-06-08, 09:15:00",33703.04,33970.0,33623.82,33716.0,7707.219
38,"2021-06-08, 09:30:00",33716.0,33767.97,33554.4,33661.48,5393.432
39,"2021-06-08, 09:45:00",33661.55,33788.0,33565.0,33764.61,4653.937
40,"2021-06-08, 10:00:00",33764.62,33897.13,33652.48,33770.77,5934.399
41,"2021-06-08, 10:15:00",33770.76,33771.92,33570.0,33583.7,6095.492
42,"2021-06-08, 10:30:00",33583.7,33584.95,32910.0,33075.19,17452.859
43,"2021-06-08, 10:45:00",33070.73,33097.16,32300.0,32687.13,35897.304
44,"2021-06-08, 11:00:00",32687.12,32795.44,32525.0,32582.41,10979.604
45,"2021-06-08, 11:15:00",32582.42,32796.85,32405.0,32562.23,13614.096
46,"2021-06-08, 11:30:00",32562.23,32838.23,32479.92,32737.89,10817.412
47,"2021-06-08, 11:45:00",32737.86,32870.38,32710.0,32797.91,7118.937
48,"2021-06-08, 12:00:00",32797.91,33124.47,32755.0,32987.23,11803.467
49,"2021-06-08, 12:15:00",32987.22,33003.85,32719.12,32740.65,6900.761
50,"2021-06-08, 12:30:00",32740.74,32884.52,32650.0,32844.84,6878.669
51,"2021-06-08, 12:45:00",32844.85,32941.62,32794.57,32822.15,5993.814
52,"2021-06-08, 13:00:00",32822.14,32969.85,32775.0,32790.01,7368.593
53,"2021-06-08, 13:15:00",32790.0,32896.92,32672.0,32687.3,7511.409
54,"2021-06-08, 13:30:00",32689.13,32746.6,32452.49,32724.33,11576.95
55,"2021-06-08, 13:45:00",32724.34,32909.94,32724.34,32872.12,8350.378
56,"2021-06-08, 14:00:00",32871.81,32929.38,32655.13,32741.31,6128.536
57,"2021-06-08, 14:15:00",32741.31,32825.52,32607.0,32684.87,6220.028
58,"2021-06-08, 14:30:00",32685.05,32800.0,32644.32,32717.36,5038.175
59,"2021-06-08, 14:45:00",32717.36,32717.36,32536.0,32583.0,8722.178
60,"2021-06-08, 15:00:00",32582.79,32885.0,32000.0,32879.76,29955.78
61,"2021-06-08, 15:15:00",32875.75,33300.0,32749.0,33086.88,19212.949
62,"2021-06-08, 15:30:00",33086.88,33160.83,32811.0,32938.33,12302.385
63,"2021-06-08, 15:45:00",32938.32,33028.31,32850.0,32945.48,6280.787
64,"2021-06-08, 16:00:00",32944.56,33300.31,32944.56,33176.87,11748.754
65,"2021-06-08, 16:15:00",33176.87,33350.0,33080.55,33287.22,7813.805
66,"2021-06-08, 16:30:00",33287.22,33313.14,33095.66,33147.16,6987.744
67,"2021-06-08, 16:45:00",33147.15,33199.97,32852.53,32891.34,7959.828
68,"2021-06-08, 17:00:00",32892.01,32930.0,32688.5,32860.0,11751.534
