,date,open,high,low,close,volume
0,"2022-04-15, 11:30:00",42.99,43.269,41.33,42.19,7756.5
1,"2022-04-15, 11:45:00",42.19,42.468,42.0,42.301,2348.2
2,"2022-04-15, 12:00:00",42.28,42.371,42.266,42.337,685.1
3,"2022-04-15, 12:15:00",42.305,42.388,42.17,42.217,707.3
4,"2022-04-15, 12:30:00",42.215,42.261,42.143,42.244,555.7
5,"2022-04-15, 12:45:00",42.186,42.256,42.058,42.136,855.0
6,"2022-04-15, 13:00:00",42.103,42.187,42.025,42.102,681.8
7,"2022-04-15, 13:15:00",42.087,42.215,42.0,42.215,824.2
8,"2022-04-15, 13:30:00",42.153,42.153,41.87,41.98,921.2
9,"2022-04-15, 13:45:00",41.979,41.979,41.745,41.875,1458.3
10,"2022-04-15, 14:00:00",41.897,41.93,41.791,41.902,345.3
11,"2022-04-15, 14:15:00",41.925,41.971,41.816,41.912,322.8
12,"2022-04-15, 14:30:00",41.913,42.021,41.772,41.8,852.1
13,"2022-04-15, 14:45:00",41.763,41.876,41.704,41.737,597.2
14,"2022-04-15, 15:00:00",41.783,42.019,41.701,41.973,973.1
15,"2022-04-15, 15:15:00",42.0,42.439,42.0,42.045,4813.8
16,"2022-04-15, 15:30:00",42.035,42.658,41.834,42.573,3355.7
17,"2022-04-15, 15:45:00",42.578,42.646,42.281,42.36,3531.0
18,"2022-04-15, 16:00:00",42.388,42.51,42.238,42.322,1372.3
19,"2022-04-15, 16:15:00",42.293,42.361,42.13,42.138,1330.8
20,"2022-04-15, 16:30:00",42.14,42.485,42.139,42.25,1185.3
21,"2022-04-15, 16:45:00",42.287,42.37,42.214,42.309,1017.0
22,"2022-04-15, 17:00:00",42.337,42.382,42.254,42.328,787.7
23,"2022-04-15, 17:15:00",42.341,42.369,42.217,42.235,600.1
24,"2022-04-15, 17:30:00",42.234,42.625,42.216,42.432,2124.4
25,"2022-04-15, 17:45:00",42.456,42.482,41.893,41.98,2526.1
26,"2022-04-15, 18:00:00",41.985,42.611,41.937,42.511,3458.0
27,"2022-04-15, 18:15:00",42.51,42.51,42.184,42.342,2989.6
28,"2022-04-15, 18:30:00",42.321,42.68,42.241,42.519,2452.5
29,"2022-04-15, 18:45:00",42.547,42.6,42.15,42.425,4894.4
30,"2022-04-15, 19:00:00",42.425,42.65,42.332,42.532,7235.0
31,"2022-04-15, 19:15:00",42.539,42.829,42.437,42.519,4328.8
32,"2022-04-15, 19:30:00",42.519,42.534,42.154,42.526,3211.2
33,"2022-04-15, 19:45:00",42.531,42.726,42.3,42.352,2194.6
34,"2022-04-15, 20:00:00",42.327,42.694,42.327,42.514,1378.2
35,"2022-04-15, 20:15:00",42.52,42.56,42.317,42.5,1675.2
36,"2022-04-15, 20:30:00",42.5,42.745,42.466,42.469,5177.1
37,"2022-04-15, 20:45:00",42.47,42.593,42.387,42.46,2124.6
38,"2022-04-15, 21:00:00",42.461,42.514,42.38,42.41,1060.3
39,"2022-04-15, 21:15:00",42.457,42.644,42.387,42.548,2146.7
40,"2022-04-15, 21:30:00",42.548,42.654,42.522,42.604,1081.7
41,"2022-04-15, 21:45:00",42.592,42.641,42.296,42.375,2050.5
42,"2022-04-15, 22:00:00",42.373,42.464,42.315,42.381,812.9
43,"2022-04-15, 22:15:00",42.382,42.452,42.24,42.241,892.5
44,"2022-04-15, 22:30:00",42.286,42.501,42.271,42.421,744.2
45,"2022-04-15, 22:45:00",42.413,42.905,42.411,42.532,2867.4
46,"2022-04-15, 23:00:00",42.502,43.122,42.502,43.04,5221.5
47,"2022-04-15, 23:15:00",43.084,43.147,42.681,42.805,3383.5
48,"2022-04-15, 23:30:00",42.791,42.817,42.684,42.747,1766.5
49,"2022-04-15, 23:45:00",42.747,42.8,42.609,42.684,652.1
50,"2022-04-16, 00:00:00",42.659,42.659,42.448,42.56,1509.0
51,"2022-04-16, 00:15:00",42.555,42.568,42.439,42.504,1406.0
52,"2022-04-16, 00:30:00",42.494,42.632,42.464,42.59,422.9
53,"2022-04-16, 00:45:00",42.59,42.61,42.162,42.598,4211.2
54,"2022-04-16, 01:00:00",42.61,42.808,42.5,42.51,3145.3
