date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2020-07-29,0,-0.2697391483565851,0.0,0.0007538,0.0,1.5003,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-07-30,0,-0.27309612980953657,0.0,0.0007611,0.0,1.5293,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-07-31,0,-0.1083567805993885,0.0,0.0007611,0.0,1.5206,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-01,0,0.4350519595276416,0.0,0.000811,0.0,1.5707,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-02,0,-0.7052020590658629,0.0,0.0007635,0.0,1.599,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-03,-2,-1.5150280458485945,0.0,0.0007699,0.0,1.6956,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-04,0,-0.6529330056504945,0.0,0.0007788,0.0,1.6458,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-05,0,-0.9683219926841563,0.0,0.0007661,0.0,1.6475,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-06,-1,-1.160654807379925,136923876.25046313,0.0007845,-62780.11742752094,1.711,200000,214833.56183697667,14833.561836976674,1.0741678091848834
2020-08-07,0,-0.13849113294908494,0.0,0.0008578,0.0,1.786,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-08,0,-0.7173827782435582,0.0,0.0008517,0.0,1.8258,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-09,-2,-2.3485225339756126,0.0,0.0008322,0.0,1.9479,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-10,-2,-1.8535986951472663,0.0,0.0008578,0.0,1.9747,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-11,-2,-1.5116798625295846,0.0,0.0008198,0.0,1.8648,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-12,-2,-2.4826211296407155,0.0,0.0008584,0.0,2.1706,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-13,-2,-3.5779561367933868,0.0,0.0008484,0.0,3.3267,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-14,-2,-2.7530294685648813,0.0,0.000847,0.0,3.4914,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-15,-2,-2.146226789567685,0.0,0.000855,0.0,3.3895,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-16,-2,-2.046093733471675,0.0,0.000907,0.0,4.0341,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-17,-2,-1.9472920575381476,0.0,0.0008824,0.0,4.4095,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-18,-2,-1.6823026832915484,0.0,0.0008437,0.0,4.1839,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-19,-2,-1.3896151213709946,0.0,0.0008226,0.0,3.8151,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-20,-2,-1.2240539865642153,0.0,0.000845,0.0,3.8557,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-21,0,-0.9348688587469928,0.0,0.0007758,0.0,3.2014,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-22,0,-0.9004331462273206,0.0,0.0007962,0.0,3.3831,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-23,0,-0.9246432535547454,0.0,0.0007745,0.0,3.499,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-24,0,-0.8948073586314186,0.0,0.0007816,0.0,3.6478,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-25,0,-0.6661322784553838,0.0,0.0007459,0.0,3.227,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-26,0,-0.6378971357975364,0.0,0.0007359,0.0,3.2575,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-27,0,-0.5136497205572804,0.0,0.0007156,0.0,3.0972,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-28,0,-0.5968048451268758,0.0,0.0007313,0.0,3.3697,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-29,0,-0.48586651729832225,0.0,0.0007416,0.0,3.37,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-30,0,-0.4191049684921347,0.0,0.000742,0.0,3.3786,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-08-31,0,-0.7702197736573193,0.0,0.0007249,0.0,3.5954,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-09-01,-1,-1.0874060032564292,143496952.4074533,0.00073,-29637.225988807724,3.5345,200000,209505.5505148818,9505.55051488179,1.0475277525744089
2020-09-02,-1,-0.49397482911146684,143496952.4074533,0.0007035,-29637.225988807724,3.2748,200000,198006.09368679093,-1993.9063132090669,0.9900304684339547
2020-09-03,0,1.4821820437773587,0.0,0.0006018,0.0,2.4758,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-04,0,0.7760905916095634,0.0,0.0006042,0.0,2.6204,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-05,0,0.7503106050661191,0.0,0.0005336,0.0,2.3133,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-06,0,-0.288911247843407,0.0,0.0005402,0.0,2.471,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-07,0,0.5045004201927061,0.0,0.0005492,0.0,2.3998,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-08,0,0.5173755342031727,0.0,0.0005328,0.0,2.32,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-09,0,0.41728875244089636,0.0,0.0005491,0.0,2.3971,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-10,0,0.3615528485070426,0.0,0.0005535,0.0,2.4337,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-11,2,1.6504616701837067,0.0,0.0006032,0.0,2.5,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-12,0,0.07754504724434713,0.0,0.000588,0.0,2.6119,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-13,-2,-3.0910084480864897,0.0,0.0005446,0.0,3.0776,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-14,-2,-1.7363548712339842,0.0,0.0005563,0.0,2.8853,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-15,0,-0.05233174325573057,0.0,0.0005457,0.0,2.4875,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-16,0,-0.22259043010306995,0.0,0.0005526,0.0,2.5589,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-17,0,-0.045974629949927306,0.0,0.0005585,0.0,2.5523,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-18,0,0.3064800551912742,0.0,0.0005497,0.0,2.4474,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-19,0,-0.5708790481820986,0.0,0.0005345,0.0,2.5426,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-20,0,-0.2941590726013947,0.0,0.0005255,0.0,2.4389,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-21,0,0.2689688584132005,0.0,0.0004844,0.0,2.1531,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-22,0,-0.08467505732758465,0.0,0.0004878,0.0,2.2183,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-23,0,-0.7245082282004729,0.0,0.0004541,0.0,2.1718,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-24,0,-0.8387349232575378,0.0,0.0004884,0.0,2.3686,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-25,0,-0.7919716765790559,0.0,0.0004914,0.0,2.3894,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-26,-2,-1.328267348337034,0.0,0.0004925,0.0,2.5148,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-27,-2,-1.4857856499599345,0.0,0.0004732,0.0,2.4835,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-28,-1,-1.0089102992366472,206999082.21947184,0.0004747,-40649.677048601035,2.4173,200000,196524.92865916656,-3475.0713408334414,0.9826246432958328
2020-09-29,-1,-0.9466070993600205,206999082.21947184,0.00048,-40649.677048601035,2.4515,200000,199012.2427499919,-987.757250008086,0.9950612137499596
2020-09-30,-2,-1.368723851240374,0.0,0.0004804,0.0,2.5734,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-01,-2,-1.6783959325895061,0.0,0.000472,0.0,2.624,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-02,0,-0.7943678187450882,0.0,0.000471,0.0,2.452,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-03,0,-0.9771090912502707,0.0,0.0004625,0.0,2.42,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-04,0,-0.6254523711199759,0.0,0.000465,0.0,2.3699,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-05,0,-0.7858598225338744,0.0,0.0004551,0.0,2.3597,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-06,0,-0.04214513227834985,0.0,0.0004392,0.0,2.1724,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-07,0,-0.4645176115664342,0.0,0.0004471,0.0,2.2845,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-08,0,-0.029029399313518018,0.0,0.0004622,0.0,2.3109,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-09,0,-0.07149300104324295,0.0,0.0004761,0.0,2.3927,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-10,0,-0.48979243206734524,0.0,0.0004691,0.0,2.4244,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-11,0,0.6289924101841423,0.0,0.000497,0.0,2.4477,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-12,2,1.2519627582756685,0.0,0.0005071,0.0,2.4622,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-13,0,-0.3217004119026048,0.0,0.0004882,0.0,2.5167,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-14,0,-0.6946895039148416,0.0,0.0004793,0.0,2.5097,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-15,-2,-2.3044166197783604,0.0,0.00048,0.0,2.697,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-16,-2,-3.3005310029232366,0.0,0.00046,0.0,2.9557,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-17,-2,-2.862500985416678,0.0,0.0004688,0.0,3.1854,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-18,-2,-1.8890434326923944,0.0,0.0004786,0.0,3.0567,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-19,-2,-1.3950970349239458,0.0,0.0004754,0.0,2.9373,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-20,0,-0.8142451718416339,0.0,0.0004901,0.0,2.8678,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-21,0,-0.9953342148086504,0.0,0.0005182,0.0,3.1111,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-22,-2,-1.2346552458909297,0.0,0.000518,0.0,3.2438,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-23,-2,-1.6243222469901593,0.0,0.0004982,0.0,3.3709,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-24,-2,-1.5000981514287355,0.0,0.0005028,0.0,3.4382,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-25,-2,-1.2335780218915666,0.0,0.0004882,0.0,3.2784,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-26,0,-0.973269605485691,0.0,0.0004832,0.0,3.1694,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-27,0,-0.7514934929851458,0.0,0.0004909,0.0,3.1569,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-28,0,-0.8287293158802991,0.0,0.0004636,0.0,3.0504,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-29,0,-0.8038012628359001,0.0,0.0004558,0.0,3.0232,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-30,-2,-1.2332777316383234,0.0,0.0004483,0.0,3.2101,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-10-31,-1,-1.1866192866410825,224150309.48855546,0.0004499,-31193.42517210588,3.2329,200000,201690.4484778022,1690.448477802187,1.008452242389011
2020-11-01,-1,-1.1322849884213668,224150309.48855546,0.0004513,-31193.42517210588,3.2231,200000,201698.56334439956,1698.5633443995612,1.0084928167219978
2020-11-02,-1,-1.0347275856326006,224150309.48855546,0.0004395,-31193.42517210588,3.1145,200000,195665.9837187439,-4334.016281256103,0.9783299185937195
2020-11-03,-1,-1.1709413471821837,224150309.48855546,0.0004398,-31193.42517210588,3.1477,200000,196768.85052730437,-3231.14947269563,0.9838442526365219
2020-11-04,-2,-1.3366783446635233,0.0,0.0004403,0.0,3.1986,200000,202772.35696548905,2772.3569654890453,1.0138617848274452
2020-11-05,-2,-1.9930088964479824,0.0,0.0004374,0.0,3.4277,200000,202772.35696548905,2772.3569654890453,1.0138617848274452
2020-11-06,-2,-1.4528992935461653,0.0,0.0004699,0.0,3.5691,200000,202772.35696548905,2772.3569654890453,1.0138617848274452
2020-11-07,-2,-1.2037522035441455,0.0,0.0004578,0.0,3.4434,200000,202772.35696548905,2772.3569654890453,1.0138617848274452
2020-11-08,-1,-1.0604831571263182,216037030.6472289,0.0004693,-28814.35186799992,3.5186,200000,202772.35696548905,2772.3569654890453,1.0138617848274452
2020-11-09,-2,-1.7752111030459743,0.0,0.0004703,0.0,3.7976,200000,210595.52410601382,10595.524106013821,1.0529776205300692
2020-11-10,-2,-1.68755247512565,0.0,0.0004733,0.0,3.8268,200000,210595.52410601382,10595.524106013821,1.0529776205300692
2020-11-11,-1,-1.192500373775743,219736565.21912962,0.0004792,-28104.134852805644,3.7467,200000,210595.52410601382,10595.524106013821,1.0529776205300692
2020-11-12,-2,-1.6865623576599462,0.0,0.0004691,0.0,3.891,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-13,-2,-1.7482198523222472,0.0,0.0004794,0.0,4.0975,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-14,-2,-1.8480167913797183,0.0,0.0004826,0.0,4.2902,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-15,-2,-1.8036879148617841,0.0,0.0004804,0.0,4.3653,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-16,-2,-2.1588485665894264,0.0,0.0004973,0.0,4.9029,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-17,-2,-1.8779369528597414,0.0,0.0005021,0.0,4.9243,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-18,-2,-2.087621191652884,0.0,0.0004903,0.0,5.1728,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-19,-2,-2.2644658003872995,0.0,0.0004952,0.0,5.8456,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-20,-2,-2.3419935599723907,0.0,0.0004999,0.0,6.7653,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-21,-2,-1.4304167636573424,0.0,0.0005471,0.0,6.2111,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-22,-2,-1.682096792391072,0.0,0.0005564,0.0,7.0696,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-23,-2,-1.703219548138803,0.0,0.000583,0.0,7.9207,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-24,0,-0.9829080885003423,0.0,0.0006555,0.0,7.5488,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-25,0,-0.5695737713049893,0.0,0.0006298,0.0,6.7033,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-26,0,-0.5655104971388969,0.0,0.0005607,0.0,6.0606,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-27,0,-0.7367176448220327,0.0,0.0005652,0.0,6.4518,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-28,0,-0.6226929212534149,0.0,0.0005829,0.0,6.5973,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-29,0,-0.9293040776988909,0.0,0.0005733,0.0,7.0331,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-11-30,0,-0.3604297457331815,0.0,0.0006355,0.0,7.0841,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-01,0,-0.4958829900054788,0.0,0.00059,0.0,6.8201,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-02,0,-0.5511961505809169,0.0,0.0005979,0.0,7.0493,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-03,0,-0.4563317186134527,0.0,0.0006283,0.0,7.3857,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-04,0,-0.8502730853920273,0.0,0.0005814,0.0,7.227,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-05,-2,-1.5884570090592764,0.0,0.0005969,0.0,8.1289,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-06,-2,-1.763882827128611,0.0,0.0005953,0.0,8.4331,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-07,-2,-2.062287539686365,0.0,0.0005953,0.0,8.9462,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-08,-2,-1.3207351079181913,0.0,0.0005569,0.0,7.7944,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-09,-2,-1.8150996023094197,0.0,0.0005567,0.0,8.5543,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-10,-2,-1.4887688482945158,0.0,0.0005434,0.0,8.116,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-11,-2,-1.462196109901227,0.0,0.0005316,0.0,8.1207,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-12,-2,-1.4669576724914375,0.0,0.0005399,0.0,8.4688,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-13,-2,-1.38113913863758,0.0,0.000548,0.0,8.6419,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-14,0,-0.8889379393350292,0.0,0.0005834,0.0,8.6192,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-15,0,-0.43482364515904703,0.0,0.0005825,0.0,8.1174,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-16,0,-0.10090324116938046,0.0,0.0006198,0.0,8.3437,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-17,0,0.22189342073103768,0.0,0.0006077,0.0,7.93,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-18,0,0.5089489411984747,0.0,0.0006137,0.0,7.8286,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-19,0,0.6846835303943392,0.0,0.000611,0.0,7.6656,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-20,2,1.2214377899408204,0.0,0.0005963,0.0,7.1741,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-21,2,2.1962517278713936,0.0,0.0006134,0.0,6.6577,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-22,2,1.7656160110162311,0.0,0.000635,0.0,7.0959,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-23,2,1.8996439992214045,0.0,0.000541,0.0,5.8732,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-24,2,1.3193976768859368,0.0,0.0005681,0.0,6.4838,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-25,1,1.0660376826602005,-188911402.50347292,0.000574,16276.176794000998,6.6622,200000,216870.2900739869,16870.290073986893,1.0843514503699345
2020-12-26,2,1.3314680036155762,0.0,0.0005732,0.0,6.3428,200000,221917.77181998803,21917.771819988033,1.10958885909994
2020-12-27,1,1.1407156049571614,-193341846.85484233,0.0005739,17338.68050785124,6.3995,200000,221917.77181998803,21917.771819988033,1.10958885909994
2020-12-28,1,0.7529186528692311,-193341846.85484233,0.0005725,17338.68050785124,6.6245,200000,225548.2963486578,25548.29634865781,1.1277414817432891
2020-12-29,1,0.2212214445680508,-193341846.85484233,0.0005719,17338.68050785124,7.0125,200000,232159.69927759113,32159.699277591135,1.1607984963879556
2020-12-30,1,0.8435260063656578,-193341846.85484233,0.0005874,17338.68050785124,6.6235,200000,228411.7511862871,28411.75118628709,1.1420587559314355
2020-12-31,2,1.3075282680708853,0.0,0.0005849,0.0,6.1939,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-01,2,1.9671082864401168,0.0,0.0006155,0.0,5.9795,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-02,2,3.5761278662358906,0.0,0.0008032,0.0,5.5873,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-03,2,2.4202425393025178,0.0,0.0007508,0.0,5.5581,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-04,2,2.0605833343248507,0.0,0.0007322,0.0,5.3943,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-05,2,1.6639749407045432,0.0,0.0007393,0.0,5.5768,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-06,2,1.4157496775813077,0.0,0.000765,0.0,5.84,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-07,2,1.4087630959039938,0.0,0.0007992,0.0,5.9377,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-08,2,1.6473293632001302,0.0,0.0008147,0.0,5.6108,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-09,2,2.010574746120506,0.0,0.0010065,0.0,6.1818,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-10,2,1.3283866105560795,0.0,0.0009735,0.0,6.5273,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-11,2,1.4646138818116865,0.0,0.0008877,0.0,5.6184,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-12,0,0.7258690793944765,0.0,0.0008387,0.0,6.023,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-13,0,0.21902135980244467,0.0,0.0008084,0.0,6.3812,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-14,0,-0.08374696064344453,0.0,0.0007747,0.0,6.4439,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-15,0,-0.4058246061903685,0.0,0.0007204,0.0,6.3539,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-16,0,-0.687897840871813,0.0,0.0007155,0.0,6.6316,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-17,-2,-1.2478220612718098,0.0,0.0007062,0.0,7.3768,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-18,-2,-1.451745943987655,0.0,0.0007288,0.0,7.8384,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-19,-2,-1.2331671900502412,0.0,0.0007036,0.0,7.0773,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-20,-2,-1.3493365923742768,0.0,0.0007018,0.0,7.2094,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-21,-1,-1.1834755850586989,188887439.7077224,0.0006025,-19003.871157034773,5.9885,200000,227609.36484780547,27609.364847805467,1.1380468242390274
2021-01-22,-1,-1.063359045363662,188887439.7077224,0.000645,-19003.871157034773,6.4028,200000,243510.38485574318,43510.38485574318,1.2175519242787158
2021-01-23,-1,-0.793742111371223,188887439.7077224,0.0006917,-19003.871157034773,6.5923,200000,255932.6618743519,55932.66187435191,1.2796633093717595
2021-01-24,-1,-0.9564032432569597,188887439.7077224,0.0006926,-19003.871157034773,6.9833,200000,263533.1741924895,63533.174192489474,1.3176658709624474
2021-01-25,-1,-0.8697891330700225,188887439.7077224,0.0006618,-19003.871157034773,6.6723,200000,251805.2371196538,51805.237119653786,1.259026185598269
2021-01-26,-1,-0.8288779632401045,188887439.7077224,0.000671,-19003.871157034773,6.8288,200000,256517.1074010408,56517.10740104079,1.282585537005204
2021-01-27,-1,-0.5325167250281756,188887439.7077224,0.0006255,-19003.871157034773,6.0371,200000,232877.36409931496,32877.36409931496,1.1643868204965748
2021-01-28,0,0.22537482774166315,0.0,0.0007498,0.0,6.2836,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-01-29,0,0.6109612413443222,0.0,0.0008071,0.0,6.5143,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-01-30,0,0.27206258999037386,0.0,0.0007772,0.0,6.74,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-01-31,0,0.514709936441062,0.0,0.0007528,0.0,6.5438,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-01,0,0.059254159210822145,0.0,0.0007557,0.0,7.0187,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-02,0,0.8436358313415236,0.0,0.0007934,0.0,6.9479,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-03,0,0.525164570346629,0.0,0.0008064,0.0,7.2973,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-04,0,0.24681698874174535,0.0,0.000781,0.0,7.2465,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-05,-2,-1.3639903980914818,0.0,0.0008201,0.0,8.8459,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-06,0,-0.9338840812556752,0.0,0.0007917,0.0,8.1914,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-07,0,-0.6912143181465772,0.0,0.0008,0.0,8.0508,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-08,2,2.580786037709427,0.0,0.001128,0.0,8.3875,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-09,2,1.2771963466503395,0.0,0.001196,0.0,9.7879,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-10,0,0.6620337889685607,0.0,0.0011239,0.0,9.6669,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-11,1,1.1950872074244956,-79486953.3116482,0.001292,9818.458036507081,10.4596,200000,205394.28735729895,5394.287357298948,1.0269714367864948
2021-02-12,2,1.5255299426246602,0.0,0.0014056,0.0,10.8509,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-13,0,0.9631646294404524,0.0,0.0013934,0.0,11.2315,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-14,0,-0.4056026741261037,0.0,0.0012804,0.0,11.8003,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-15,0,0.36991316983638495,0.0,0.0012961,0.0,10.9669,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-16,0,0.17985672742587633,0.0,0.0012916,0.0,11.0666,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-17,2,1.6519764945918942,0.0,0.0015463,0.0,11.4913,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-18,0,0.5099012369933719,0.0,0.0014987,0.0,12.3607,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-19,2,2.2430604707435107,0.0,0.0018465,0.0,12.5462,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-20,2,3.196250243289136,0.0,0.0022773,0.0,12.2604,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-21,2,3.817539221507872,0.0,0.00378,0.0,12.3564,200000,210582.04262381693,10582.042623816931,1.0529102131190846
