date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2020-07-30,0,0.7813182047110179,0.0,0.0071,0.0,19.97,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-07-31,0,0.10360226903206807,0.0,0.00675,0.0,20.6615,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-01,0,-0.5570253231994955,0.0,0.00646,0.0,21.6168,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-02,0,-0.8288579617091257,0.0,0.00605,0.0,20.9898,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-03,0,-0.557370154555821,0.0,0.00668,0.0,22.0504,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-04,0,-0.44144317006324946,0.0,0.00694,0.0,22.2818,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-05,0,-0.875797168084779,0.0,0.0069,0.0,23.2728,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-06,0,0.36875103346578636,0.0,0.00787,0.0,22.7487,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-07,0,-0.0600754294024747,0.0,0.00744,0.0,22.3323,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-08,0,0.5824179374785792,0.0,0.00819,0.0,22.9234,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-09,2,2.676664709414782,0.0,0.01013,0.0,22.422,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-10,2,2.6696307025513977,0.0,0.01097,0.0,22.6369,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-11,2,2.1685154064704384,0.0,0.0103,0.0,21.2902,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-12,2,2.085127862611848,0.0,0.01085,0.0,21.4919,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-13,2,1.4622241406355037,0.0,0.01036,0.0,21.7667,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-14,2,2.2589884789967125,0.0,0.01319,0.0,23.1047,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-15,2,1.6047326059431324,0.0,0.01236,0.0,23.0881,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-16,2,1.45922622279817,0.0,0.01265,0.0,23.529,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-17,0,0.9958319562097305,0.0,0.01181,0.0,23.4961,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-18,0,0.8265066455469884,0.0,0.01135,0.0,22.9705,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-19,0,0.5379802731877124,0.0,0.01055,0.0,22.3761,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-20,1,1.0149758715329422,-7468766.49048496,0.01221,3949.6915755180594,23.0888,200000,182387.27769764274,-17612.72230235726,0.9119363884882137
2020-08-21,1,0.3033106164271713,-7468766.49048496,0.01029,3949.6915755180594,22.0988,200000,164137.05137614877,-35862.94862385123,0.8206852568807439
2020-08-22,1,0.23010704130476067,-7468766.49048496,0.01035,3949.6915755180594,22.2044,200000,165002.26479595253,-34997.735204047465,0.8250113239797627
2020-08-23,1,0.4387613377351349,-7468766.49048496,0.01073,3949.6915755180594,21.8555,200000,166462.34867163858,-33537.65132836142,0.8323117433581929
2020-08-24,2,1.2409784583533883,0.0,0.01273,0.0,22.5953,200000,188220.20906521304,-11779.790934786957,0.9411010453260652
2020-08-25,0,0.9763017096096229,0.0,0.01168,0.0,21.3882,200000,188220.20906521304,-11779.790934786957,0.9411010453260652
2020-08-26,1,1.1253597326414562,-7565120.943135573,0.01244,4239.2129934191835,22.1999,200000,188220.20906521304,-11779.790934786957,0.9411010453260652
2020-08-27,1,0.3801161362436832,-7565120.943135573,0.012,4239.2129934191835,23.1127,200000,188761.10947062643,-11238.890529373573,0.9438055473531322
2020-08-28,1,0.6090707745806241,-7565120.943135573,0.01226,4239.2129934191835,23.0811,200000,190594.08178524964,-9405.91821475036,0.9529704089262482
2020-08-29,0,0.04807455842910581,0.0,0.01179,0.0,22.9398,200000,180166.28675834407,-19833.713241655933,0.9008314337917204
2020-08-30,0,-0.8160465093658593,0.0,0.01146,0.0,23.6208,200000,180166.28675834407,-19833.713241655933,0.9008314337917204
2020-08-31,-1,-1.1100780590940902,8204293.568230604,0.01098,-3891.6671366559976,23.1477,200000,180166.28675834407,-19833.713241655933,0.9008314337917204
2020-09-01,-2,-2.2595246168856216,0.0,0.01031,0.0,24.7028,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-02,-2,-2.188807089178837,0.0,0.01,0.0,24.7652,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-03,-2,-2.2343021369315688,0.0,0.00777,0.0,20.3592,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-04,-2,-2.1830206672696733,0.0,0.00754,0.0,20.9712,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-05,-2,-2.417693436747331,0.0,0.006,0.0,19.4698,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-06,-2,-2.2437949602767313,0.0,0.00654,0.0,23.142,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-07,-2,-1.87200864262979,0.0,0.00641,0.0,22.4426,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-08,-2,-1.7746348159684084,0.0,0.00625,0.0,23.2837,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-09,-2,-1.4481055340371043,0.0,0.00691,0.0,24.4716,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-10,-2,-1.2389136701885384,0.0,0.00711,0.0,24.5489,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-11,-1,-1.1917122088033372,13444256.312291186,0.00713,-3774.0677785202624,25.399,200000,191715.0950132723,-8284.904986727692,0.9585754750663615
2020-09-12,-2,-1.2267586605462812,0.0,0.00745,0.0,28.505,200000,199135.18751342304,-864.8124865769641,0.9956759375671151
2020-09-13,-2,-1.4354809537459352,0.0,0.00687,0.0,31.1656,200000,199135.18751342304,-864.8124865769641,0.9956759375671151
2020-09-14,-2,-1.3275750110559068,0.0,0.0068,0.0,31.2523,200000,199135.18751342304,-864.8124865769641,0.9956759375671151
2020-09-15,-2,-1.2179395770693129,0.0,0.00594,0.0,27.1181,200000,199135.18751342304,-864.8124865769641,0.9956759375671151
2020-09-16,-1,-1.1940273379043547,16991056.955070227,0.00586,-3572.636529421465,27.8695,200000,199135.18751342304,-864.8124865769641,0.9956759375671151
2020-09-17,-1,-1.0712570871853593,16991056.955070227,0.00584,-3572.636529421465,27.095,200000,196028.35938228472,-3971.640617715282,0.9801417969114236
2020-09-18,-1,-1.1496839371549232,16991056.955070227,0.00558,-3572.636529421465,27.629,200000,193518.47248067753,-6481.527519322466,0.9675923624033876
2020-09-19,-1,-1.0622246686896932,16991056.955070227,0.00557,-3572.636529421465,27.2035,200000,191828.405067858,-8171.594932142005,0.9591420253392899
2020-09-20,-1,-1.1417623486431643,16991056.955070227,0.00517,-3572.636529421465,26.316,200000,181861.26736596835,-18138.73263403165,0.9093063368298417
2020-09-21,-1,-1.0740858319125255,16991056.955070227,0.00456,-3572.636529421465,23.1232,200000,160090.00871223863,-39909.99128776137,0.8004500435611932
2020-09-22,-1,-1.0976664109031837,16991056.955070227,0.00465,-3572.636529421465,24.0468,200000,164918.89093676864,-35081.10906323136,0.8245944546838432
2020-09-23,-2,-1.306147932617159,0.0,0.00412,0.0,22.8331,200000,210706.399998467,10706.399998467008,1.053531999992335
2020-09-24,-2,-1.2195293652284493,0.0,0.00452,0.0,24.5745,200000,210706.399998467,10706.399998467008,1.053531999992335
2020-09-25,0,-0.5865411473115211,0.0,0.00512,0.0,24.6924,200000,210706.399998467,10706.399998467008,1.053531999992335
2020-09-26,0,-0.5828732905006463,0.0,0.00536,0.0,26.1998,200000,210706.399998467,10706.399998467008,1.053531999992335
2020-09-27,0,-0.7748844070030779,0.0,0.00511,0.0,26.251,200000,210706.399998467,10706.399998467008,1.053531999992335
2020-09-28,-1,-1.0206936887655413,21369817.44406359,0.00493,-3904.0669989154735,26.9855,200000,210706.399998467,10706.399998467008,1.053531999992335
2020-09-29,-2,-1.2289396242510113,0.0,0.005,0.0,28.8946,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-09-30,0,-0.9241014494841775,0.0,0.00533,0.0,29.2656,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-01,-2,-1.2678448714419845,0.0,0.00481,0.0,27.4673,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-02,-2,-1.3993706004541944,0.0,0.00478,0.0,27.3369,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-03,-2,-1.6384682788439042,0.0,0.00474,0.0,28.1867,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-04,-2,-1.7952588991500051,0.0,0.00469,0.0,28.9668,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-05,-2,-1.6363898276223423,0.0,0.00463,0.0,28.6158,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-06,-2,-2.3013678037695073,0.0,0.00395,0.0,27.6812,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-07,-2,-1.8705851163987863,0.0,0.00405,0.0,27.6898,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-08,-2,-1.234930388740508,0.0,0.00432,0.0,27.7424,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-09,0,-0.9791071221754074,0.0,0.00451,0.0,28.4076,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-10,-1,-1.1147485456904351,24733306.744864393,0.00438,-3808.950457519885,28.4414,200000,216663.7670850121,16663.767085012107,1.0833188354250605
2020-10-11,-1,-0.9142613849227486,24733306.744864393,0.00445,-3808.950457519885,28.5271,200000,218721.52561136207,18721.52561136207,1.0936076280568103
2020-10-12,-1,-1.0853871313525507,24733306.744864393,0.00462,-3808.950457519885,30.6503,200000,231013.3513693952,31013.35136939521,1.1550667568469761
2020-10-13,-1,-0.5207708080351515,24733306.744864393,0.00492,-3808.950457519885,30.7256,200000,238720.1573623058,38720.15736230579,1.193600786811529
2020-10-14,-1,-0.6564590607845556,24733306.744864393,0.00482,-3808.950457519885,30.838,200000,236674.95271924458,36674.95271924458,1.1833747635962228
2020-10-15,-2,-1.2569250334377464,0.0,0.00452,0.0,31.3256,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-16,-2,-1.6141671994742404,0.0,0.00414,0.0,30.0516,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-17,-2,-1.2084429300463126,0.0,0.00433,0.0,30.2414,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-18,0,-0.5710839296939456,0.0,0.00462,0.0,30.6593,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-19,0,-0.8313809515698275,0.0,0.00438,0.0,29.9107,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-20,-2,-1.2781625096602476,0.0,0.00405,0.0,28.8227,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-21,0,-0.987199340251064,0.0,0.00425,0.0,29.7329,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-22,-1,-1.1834860590231713,26007758.5905232,0.00431,-3658.449833716986,30.6396,200000,224186.87905030994,24186.879050309944,1.1209343952515498
2020-10-23,-2,-1.2950973932481102,0.0,0.00426,0.0,30.6377,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-24,0,-0.8632202054375946,0.0,0.00435,0.0,30.6639,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-25,0,-0.6340762505431757,0.0,0.00431,0.0,30.128,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-26,-2,-1.9715074529956989,0.0,0.00408,0.0,31.0467,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-27,-2,-2.040315953197519,0.0,0.00402,0.0,31.4826,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-28,-2,-2.1995078859396333,0.0,0.0037,0.0,30.3338,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-29,-2,-1.9664904079926782,0.0,0.00362,0.0,29.8702,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-30,-2,-1.6975847176710968,0.0,0.00346,0.0,28.4909,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-10-31,-2,-1.6465882986629157,0.0,0.00341,0.0,28.5058,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-01,0,0.0008280858613949332,0.0,0.00395,0.0,28.5318,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-02,0,-0.516688439124234,0.0,0.00366,0.0,27.7983,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-03,0,-0.3159876944584202,0.0,0.00357,0.0,26.8638,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-04,0,0.11513917722600078,0.0,0.00368,0.0,26.96,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-05,0,-0.289315488959594,0.0,0.00367,0.0,27.6875,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-06,1,1.182735066829425,-26527095.991194356,0.00425,3881.7690003813595,29.0435,200000,225480.31592515204,25480.31592515204,1.1274015796257602
2020-11-07,1,0.5725306927816556,-26527095.991194356,0.00388,3881.7690003813595,27.7651,200000,210702.8369183226,10702.836918322602,1.053514184591613
2020-11-08,2,1.3114937424994517,0.0,0.00415,0.0,28.4101,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-09,2,2.4665247624257067,0.0,0.00454,0.0,28.0941,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-10,2,2.5007561906091356,0.0,0.00477,0.0,28.2188,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-11,2,2.162694474066502,0.0,0.00478,0.0,28.016,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-12,2,1.4640262765194723,0.0,0.00451,0.0,27.6874,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-13,2,1.3405650780723148,0.0,0.0046,0.0,28.1974,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-14,1,1.1232223526393075,-25031813.20120824,0.0045,4032.893778098144,27.9311,200000,225286.31881087416,25286.31881087416,1.1264315940543708
2020-11-15,1,0.5992034510042797,-25031813.20120824,0.00424,4032.893778098144,27.6786,200000,217759.74169959023,17759.74169959023,1.0887987084979511
2020-11-16,1,0.7457346260400795,-25031813.20120824,0.00439,4032.893778098144,27.9451,200000,222589.27987163462,22589.279871634615,1.1129463993581732
2020-11-17,1,0.8317667105289129,-25031813.20120824,0.00457,4032.893778098144,28.5552,200000,229555.47474186978,29555.47474186978,1.1477773737093488
2020-11-18,1,0.5075626135158705,-25031813.20120824,0.00438,4032.893778098144,28.0931,200000,222935.83001878107,22935.830018781067,1.1146791500939053
2020-11-19,1,0.4610949406376194,-25031813.20120824,0.0044,4032.893778098144,28.1387,200000,223620.36623908652,23620.36623908652,1.1181018311954327
2020-11-20,1,0.6120794498040668,-25031813.20120824,0.00462,4032.893778098144,28.9715,200000,232485.95908175246,32485.95908175246,1.1624297954087623
2020-11-21,1,0.7710831979428486,-25031813.20120824,0.00496,4032.893778098144,30.5161,200000,247225.98329981364,47225.98329981364,1.2361299164990682
2020-11-22,1,1.1363451455500948,-25031813.20120824,0.00505,4032.893778098144,30.0226,200000,247488.61340843095,47488.613408430945,1.2374430670421548
2020-11-23,2,1.9595431133646983,0.0,0.0056,0.0,30.995,200000,240464.9300854883,40464.930085488304,1.2023246504274416
2020-11-24,2,1.2195991060747693,0.0,0.00587,0.0,33.9407,200000,240464.9300854883,40464.930085488304,1.2023246504274416
2020-11-25,2,2.940558306501843,0.0,0.00631,0.0,31.2953,200000,240464.9300854883,40464.930085488304,1.2023246504274416
2020-11-26,2,1.8483784816260838,0.0,0.00539,0.0,28.2356,200000,240464.9300854883,40464.930085488304,1.2023246504274416
2020-11-27,1,1.1587873538331086,-23166178.235596176,0.00519,4224.523201996591,28.4606,200000,240464.9300854883,40464.930085488304,1.2023246504274416
2020-11-28,2,1.8532178513972732,0.0,0.00569,0.0,29.1766,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-11-29,2,1.3121434896189492,0.0,0.00571,0.0,30.1045,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-11-30,0,0.7639193924650464,0.0,0.00575,0.0,31.4935,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-01,0,0.9470249146381274,0.0,0.00563,0.0,30.1996,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-02,0,0.8868406286065524,0.0,0.00566,0.0,30.2875,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-03,0,0.5719114182149883,0.0,0.00562,0.0,30.7065,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-04,0,0.41689706951252964,0.0,0.00527,0.0,29.0231,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-05,0,0.1890518217964948,0.0,0.00533,0.0,29.728,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-06,0,-0.2928682325669948,0.0,0.00512,0.0,29.5026,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-07,0,0.40897699166566664,0.0,0.0054,0.0,29.37,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-08,0,-0.832081588191276,0.0,0.00469,0.0,27.6705,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-09,0,-0.0998098306296641,0.0,0.00505,0.0,28.1452,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-10,0,-0.17914737020271804,0.0,0.00498,0.0,27.6926,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-11,-1,-1.1499603784750112,26435590.296248075,0.00471,-4553.876295916832,27.3419,200000,249023.26059065684,49023.260590656835,1.2451163029532841
2020-12-12,0,0.15114301319524154,0.0,0.00518,0.0,28.1603,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-13,0,-0.4661470280475127,0.0,0.00522,0.0,29.1571,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-14,-2,-1.8957807313344721,0.0,0.005,0.0,30.0338,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-15,0,0.04250783927485353,0.0,0.00536,0.0,29.5053,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-16,0,0.6140712320914502,0.0,0.00566,0.0,30.5577,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-17,0,-0.5600153974617218,0.0,0.00535,0.0,30.2255,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-18,0,0.7151357074014214,0.0,0.00572,0.0,30.9882,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-19,-2,-1.7263547782482518,0.0,0.00562,0.0,33.3167,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-20,-2,-1.693869421579198,0.0,0.00574,0.0,34.3148,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-21,-2,-1.7351514548195874,0.0,0.0053,0.0,32.05,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-22,-2,-1.4906987160221272,0.0,0.00556,0.0,33.5151,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-23,-2,-2.9779248099914044,0.0,0.00455,0.0,31.1843,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-24,-2,-2.2490600404219854,0.0,0.0048,0.0,32.4895,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-25,-2,-2.089110576969972,0.0,0.0048,0.0,33.1996,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-26,-2,-1.8952583042519215,0.0,0.0048,0.0,33.6361,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-27,-2,-1.3842578040716789,0.0,0.00497,0.0,33.674,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-28,-2,-1.6941580129006777,0.0,0.00501,0.0,35.951,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-29,-2,-2.396895628563658,0.0,0.00461,0.0,39.0667,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-30,-2,-2.20746031662416,0.0,0.00428,0.0,38.1558,200000,240325.4255119986,40325.42551199859,1.201627127559993
2020-12-31,-2,-1.6594506228182697,0.0,0.00443,0.0,37.3588,200000,240325.4255119986,40325.42551199859,1.201627127559993
2021-01-01,-1,-1.1802285804343509,25086161.32693096,0.00479,-3180.9105403931385,37.7762,200000,240325.4255119986,40325.42551199859,1.201627127559993
2021-01-02,-1,-1.1155933012190409,25086161.32693096,0.0048,-3180.9105403931385,38.2331,200000,242029.6451511735,42029.64515117349,1.2101482257558676
2021-01-03,-1,-0.823663141625817,25086161.32693096,0.00538,-3180.9105403931385,41.2575,200000,266199.9645591585,66199.96455915848,1.3309998227957924
2021-01-04,-1,-0.4444294217402001,25086161.32693096,0.00566,-3180.9105403931385,41.1333,200000,272829.0206415823,72829.02064158232,1.3641451032079117
2021-01-05,0,-0.18539414374664867,0.0,0.00592,0.0,41.8219,200000,224847.0729858351,24847.07298583511,1.1242353649291756
2021-01-06,1,1.0984242468749834,-15969252.34274397,0.00704,2661.434944448674,42.2417,200000,224847.0729858351,24847.07298583511,1.1242353649291756
2021-01-07,1,0.6514619560807245,-15969252.34274397,0.00675,2661.434944448674,43.5728,200000,223758.62586099497,23758.625860994973,1.1187931293049749
2021-01-08,1,0.6428549297052475,-15969252.34274397,0.0065,2661.434944448674,42.356,200000,216527.87873490382,16527.878734903818,1.0826393936745191
2021-01-09,2,1.4328653768508328,0.0,0.00731,0.0,43.8479,200000,224883.9743106025,24883.974310602498,1.1244198715530125
2021-01-10,2,1.5935269467590265,0.0,0.00722,0.0,42.4031,200000,224883.9743106025,24883.974310602498,1.1244198715530125
2021-01-11,1,1.0687360285197194,-18342901.656655993,0.00613,2946.02166129475,38.1674,200000,224883.97431060247,24883.97431060247,1.1244198715530123
2021-01-12,1,0.5879648759875393,-18342901.656655993,0.00585,2946.02166129475,38.2541,200000,220003.38192477304,20003.381924773043,1.1000169096238652
2021-01-13,1,0.9221229930623508,-18342901.656655993,0.0064,2946.02166129475,40.1114,200000,235563.62386745663,35563.62386745663,1.1778181193372832
2021-01-14,1,0.3683396884452185,-18342901.656655993,0.00629,2946.02166129475,41.8723,200000,238733.55422859837,38733.55422859837,1.1936677711429917
2021-01-15,1,0.5173295888991265,-18342901.656655993,0.00627,2946.02166129475,40.8668,200000,235404.4714150334,35404.47141503339,1.177022357075167
2021-01-16,1,0.5478689190614643,-18342901.656655993,0.00666,2946.02166129475,43.142,200000,249260.99154490704,49260.99154490704,1.246304957724535
2021-01-17,1,0.7514247116857282,-18342901.656655993,0.0073,2946.02166129475,45.8675,200000,269029.8306430257,69029.83064302569,1.3451491532151285
2021-01-18,1,0.9392506116324424,-18342901.656655993,0.00744,2946.02166129475,45.3412,200000,270047.34567461815,70047.34567461815,1.3502367283730907
2021-01-19,2,2.1281890341143583,0.0,0.00802,0.0,42.5241,200000,246717.12586991946,46717.12586991946,1.2335856293495973
2021-01-20,2,1.671506136535154,0.0,0.0078,0.0,42.6069,200000,246717.12586991946,46717.12586991946,1.2335856293495973
2021-01-21,1,1.0130607724957619,-18411725.81118802,0.0067,3192.9804069171623,38.6343,200000,246717.1258699195,46717.12586991949,1.2335856293495975
2021-01-22,1,0.9804973266471183,-18411725.81118802,0.00711,3192.9804069171623,40.8936,200000,261479.83408585447,61479.83408585447,1.3073991704292722
2021-01-23,2,1.7862794609671342,0.0,0.00767,0.0,40.9109,200000,257307.36071238425,57307.36071238425,1.2865368035619213
2021-01-24,1,1.0691327311967043,-17222714.907120768,0.00747,3075.9039254295053,41.8263,200000,257307.36071238428,57307.36071238428,1.2865368035619213
2021-01-25,1,0.2507142288538621,-17222714.907120768,0.00707,3075.9039254295053,41.8347,200000,250444.11234250956,50444.11234250956,1.252220561712548
2021-01-26,1,0.23893037053513785,-17222714.907120768,0.00707,3075.9039254295053,41.8396,200000,250459.18427174416,50459.18427174416,1.2522959213587208
2021-01-27,0,0.10770346063108024,0.0,0.00687,0.0,40.8826,200000,249876.4623025396,49876.462302539614,1.249382311512698
2021-01-28,2,1.6212767494386442,0.0,0.008,0.0,42.5254,200000,249876.4623025396,49876.462302539614,1.249382311512698
2021-01-29,2,2.2352851457082656,0.0,0.00866,0.0,42.8618,200000,249876.4623025396,49876.462302539614,1.249382311512698
2021-01-30,2,1.7583036663135683,0.0,0.00892,0.0,44.7849,200000,249876.4623025396,49876.462302539614,1.249382311512698
2021-01-31,2,1.336993740593113,0.0,0.00865,0.0,44.3292,200000,249876.4623025396,49876.462302539614,1.249382311512698
2021-02-01,-1,-1.0030382427559004,-15386481.668875592,0.00812,2427.0171422657368,51.4781,200000,249876.4623025396,49876.462302539614,1.249382311512698
2021-02-02,0,-0.033634041111679634,0.0,0.00887,0.0,51.0071,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-03,2,1.3081266841540446,0.0,0.01025,0.0,52.12,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-04,0,0.6621083437200811,0.0,0.01052,0.0,55.9599,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-05,0,-0.6183118102400036,0.0,0.01158,0.0,67.7005,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-06,-2,-2.329978916444337,0.0,0.01047,0.0,72.8356,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-07,-2,-1.576316420862129,0.0,0.01048,0.0,68.3542,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-08,-2,-1.2145739626849028,0.0,0.01252,0.0,79.8374,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-09,0,-0.8165335977812581,0.0,0.01739,0.0,107.3469,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-10,-2,-2.5688057735769245,0.0,0.01547,0.0,128.9711,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-11,-2,-1.7189401896418663,0.0,0.01638,0.0,124.085,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-12,-2,-1.528316357635076,0.0,0.01798,0.0,136.6139,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-13,0,-0.4572135942311516,0.0,0.02078,0.0,133.3496,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-14,0,-0.20521511077827115,0.0,0.02193,0.0,135.8623,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-15,0,-0.7476847924927531,0.0,0.01918,0.0,130.303,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-16,0,-0.7999968439245295,0.0,0.0188,0.0,130.183,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-17,-2,-1.6856920278255834,0.0,0.01929,0.0,165.3233,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-18,-2,-1.752729859952204,0.0,0.02143,0.0,195.6,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-19,-2,-2.7120694440827715,0.0,0.02108,0.0,333.111,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-20,-2,-1.7280783251629936,0.0,0.02213,0.0,253.0,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-21,-2,-1.7994515338994945,0.0,0.02223,0.0,295.2597,200000,237193.4759768758,37193.47597687581,1.185967379884379
