date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-08-04,-2,-1.4546885333034245,0.0,0.0007788,0.0,0.009153,200000,164973.54634200915,-35026.453657990845,0.8248677317100458
2020-08-05,-1,-1.0660157952150662,107671026.19893561,0.0007661,-9274429.184956664,0.008894,200000,164973.54634200915,-35026.453657990845,0.8248677317100458
2020-08-06,-1,-0.6546218571654185,107671026.19893561,0.0007845,-9274429.184956664,0.00895,200000,167474.06125842716,-32525.93874157284,0.8373703062921358
2020-08-07,0,2.3932025320114514,0.0,0.0008578,0.0,0.008739,200000,153662.57671589847,-46337.42328410153,0.7683128835794923
2020-08-08,1,1.0145620265262618,-90209332.34466271,0.0008517,8483083.621281795,0.009057,200000,153662.57671589847,-46337.42328410153,0.7683128835794923
2020-08-09,1,1.1250716808277934,-90209332.34466271,0.0008322,8483083.621281795,0.008792,200000,149655.47757553784,-50344.522424462164,0.7482773878776892
2020-08-10,1,0.27611486148951236,-90209332.34466271,0.0008578,8483083.621281795,0.009303,200000,156299.69221403624,-43700.307785963756,0.7814984610701812
2020-08-11,0,-0.12175496367201934,0.0,0.0008198,0.0,0.008995,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-12,0,-0.41164015837630613,0.0,0.0008584,0.0,0.00952,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-13,0,-0.4738249759515457,0.0,0.0008484,0.0,0.009449,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-14,0,-0.6787134928741527,0.0,0.000847,0.0,0.009512,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-15,0,0.2712820122264877,0.0,0.000855,0.0,0.009312,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-16,2,1.3494099856332258,0.0,0.000907,0.0,0.009515,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-17,0,0.27314950495284285,0.0,0.0008824,0.0,0.009588,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-18,-2,-2.0667810987152104,0.0,0.0008437,0.0,0.010091,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-19,-2,-1.4139433551183793,0.0,0.0008226,0.0,0.009648,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-20,-2,-1.9490096880706005,0.0,0.000845,0.0,0.010312,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-21,-2,-2.9673705513233077,0.0,0.0007758,0.0,0.010778,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-22,-2,-2.3725119414361613,0.0,0.0007962,0.0,0.011107,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-23,-2,-2.5058543602625316,0.0,0.0007745,0.0,0.011831,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-24,-2,-2.6435937980664295,0.0,0.0007816,0.0,0.0138,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-25,-2,-1.9135655897533117,0.0,0.0007459,0.0,0.012263,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-26,-2,-1.5580727644286947,0.0,0.0007359,0.0,0.011769,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-27,-1,-1.0509823985436169,105723064.69998826,0.0007156,-7162304.752372584,0.010563,200000,151310.8501986232,-48689.1498013768,0.756554250993116
2020-08-28,-1,-1.0867870840079539,105723064.69998826,0.0007313,-7162304.752372584,0.011119,200000,156952.9437567322,-43047.05624326781,0.7847647187836609
2020-08-29,-1,-0.9751468241487887,105723064.69998826,0.0007416,-7162304.752372584,0.011252,200000,158994.47785520763,-41005.52214479237,0.7949723892760382
2020-08-30,-1,-0.8149747608703932,105723064.69998826,0.000742,-7162304.752372584,0.011099,200000,157940.9344539746,-42059.065546025406,0.789704672269873
2020-08-31,-1,-0.6847961755682175,105723064.69998826,0.0007249,-7162304.752372584,0.010737,200000,153540.31572724594,-46459.684272754064,0.7677015786362297
2020-09-01,-1,-0.4454452366804085,105723064.69998826,0.00073,-7162304.752372584,0.01048,200000,152238.79103585612,-47761.20896414388,0.7611939551792806
2020-09-02,-1,-0.2881861866788348,105723064.69998826,0.0007035,-7162304.752372584,0.009943,200000,145590.97216928238,-54409.02783071762,0.7279548608464119
2020-09-03,0,-0.17152671589054885,0.0,0.0006018,0.0,0.008438,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-04,0,-0.435477993743382,0.0,0.0006042,0.0,0.008947,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-05,0,-0.6709971762748036,0.0,0.0005336,0.0,0.008266,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-06,0,-0.7957481355900424,0.0,0.0005402,0.0,0.00855,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-07,0,-0.5361140682677066,0.0,0.0005492,0.0,0.008506,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-08,0,-0.46328904787844877,0.0,0.0005328,0.0,0.008242,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-09,-1,-1.0132538339149546,134877287.70960677,0.0005491,-8369433.685314169,0.008849,200000,148122.23736269015,-51877.76263730985,0.7406111868134508
2020-09-10,-2,-1.3853782684847336,0.0,0.0005535,0.0,0.009219,200000,150625.46776033414,-49374.53223966586,0.7531273388016707
2020-09-11,0,-0.16410570088652512,0.0,0.0006032,0.0,0.009351,200000,150625.46776033414,-49374.53223966586,0.7531273388016707
2020-09-12,-1,-1.0475939904104126,128082880.74858345,0.000588,-7806855.383037947,0.009647,200000,150625.46776033414,-49374.53223966586,0.7531273388016707
2020-09-13,-2,-1.6156101139256092,0.0,0.0005446,0.0,0.009166,200000,152429.1673455814,-47570.8326544186,0.762145836727907
2020-09-14,-2,-1.7185334777696282,0.0,0.0005563,0.0,0.009483,200000,152429.1673455814,-47570.8326544186,0.762145836727907
2020-09-15,-2,-1.4151996115876386,0.0,0.0005457,0.0,0.009193,200000,152429.1673455814,-47570.8326544186,0.762145836727907
2020-09-16,-1,-1.0702508499144794,137919984.93085542,0.0005526,-8307672.081184947,0.009174,200000,152429.1673455814,-47570.8326544186,0.762145836727907
2020-09-17,-1,-0.9844521021102246,137919984.93085542,0.0005585,-8307672.081184947,0.009278,200000,154106.8931531167,-45893.10684688331,0.7705344657655835
2020-09-18,-2,-1.8611039891087324,0.0,0.0005497,0.0,0.009919,200000,159018.35100236366,-40981.64899763634,0.7950917550118183
2020-09-19,-2,-1.6535558862707067,0.0,0.0005345,0.0,0.009674,200000,159018.35100236366,-40981.64899763634,0.7950917550118183
2020-09-20,-1,-1.0456906752037705,151301951.47703487,0.0005255,-8711424.9480861,0.009127,200000,159018.35100236366,-40981.64899763634,0.7950917550118183
2020-09-21,-2,-1.7832218161801543,0.0,0.0004844,0.0,0.009133,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-22,-2,-1.5317037611995838,0.0,0.0004878,0.0,0.009086,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-23,-2,-1.572293485427118,0.0,0.0004541,0.0,0.008529,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-24,-2,-1.9236326307283427,0.0,0.0004884,0.0,0.009617,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-25,-2,-1.9676960336686367,0.0,0.0004914,0.0,0.009992,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-26,-2,-2.326161341784057,0.0,0.0004925,0.0,0.010968,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-27,-2,-2.0013327640009777,0.0,0.0004732,0.0,0.010552,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-28,-2,-1.5560704763600204,0.0,0.0004747,0.0,0.010232,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-29,-2,-1.947030280327606,0.0,0.00048,0.0,0.011389,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-09-30,-2,-1.3289042550916252,0.0,0.0004804,0.0,0.010661,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-01,0,-0.8543923991105318,0.0,0.000472,0.0,0.009906,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-02,0,-0.322097625991564,0.0,0.000471,0.0,0.009329,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-03,0,-0.9763304082749525,0.0,0.0004625,0.0,0.01004,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-04,0,-0.7781361271528091,0.0,0.000465,0.0,0.009952,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-05,0,-0.8009751162720654,0.0,0.0004551,0.0,0.009865,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-06,0,-0.5241560319183428,0.0,0.0004392,0.0,0.0093,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-07,0,-0.5454820015778379,0.0,0.0004471,0.0,0.009556,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-08,0,-0.20426387750941982,0.0,0.0004622,0.0,0.009643,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-09,0,-0.0833107973533651,0.0,0.0004761,0.0,0.009901,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-10,0,-0.45795519044087535,0.0,0.0004691,0.0,0.010102,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-11,0,0.8636629676255159,0.0,0.000497,0.0,0.009905,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-12,2,1.4162233295633717,0.0,0.0005071,0.0,0.009878,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-13,0,0.8118106858199267,0.0,0.0004882,0.0,0.009907,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-14,0,0.5205431529472897,0.0,0.0004793,0.0,0.0099,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-15,0,0.704598715319249,0.0,0.00048,0.0,0.009838,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-16,0,0.016303080781784746,0.0,0.00046,0.0,0.009704,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-17,0,0.6755569083200011,0.0,0.0004688,0.0,0.009573,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-18,0,0.42115252714040097,0.0,0.0004786,0.0,0.009858,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-19,0,0.4213630464886943,0.0,0.0004754,0.0,0.009765,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-20,2,1.996843556136868,0.0,0.0004901,0.0,0.009498,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-21,2,1.8061010604878058,0.0,0.0005182,0.0,0.010006,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-22,2,1.3612745526108767,0.0,0.000518,0.0,0.010143,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-23,0,0.3551004148436129,0.0,0.0004982,0.0,0.010094,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-24,0,0.01935267699829913,0.0,0.0005028,0.0,0.010287,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-25,0,-0.10553817646073714,0.0,0.0004882,0.0,0.010001,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-26,0,0.35065126916330513,0.0,0.0004832,0.0,0.009737,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-27,0,0.24432171320715093,0.0,0.0004909,0.0,0.009901,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-28,0,-0.5981578751172378,0.0,0.0004636,0.0,0.009571,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-29,0,-0.44679272743220466,0.0,0.0004558,0.0,0.009362,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-30,0,-0.8533244099037864,0.0,0.0004483,0.0,0.00927,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-10-31,0,-0.7659907455336518,0.0,0.0004499,0.0,0.009301,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-01,0,0.060204634096368885,0.0,0.0004513,0.0,0.009161,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-02,0,-0.13378442806100369,0.0,0.0004395,0.0,0.008963,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-03,0,0.8547639737537841,0.0,0.0004398,0.0,0.008755,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-04,2,1.993262899492325,0.0,0.0004403,0.0,0.008475,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-05,0,0.623422324904217,0.0,0.0004374,0.0,0.008693,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-06,2,1.300179067677231,0.0,0.0004699,0.0,0.00916,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-07,2,1.6635435286847737,0.0,0.0004578,0.0,0.008796,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-08,0,0.9121275779471281,0.0,0.0004693,0.0,0.009168,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-09,2,2.1396812545631243,0.0,0.0004703,0.0,0.008844,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-10,2,1.7561671408344877,0.0,0.0004733,0.0,0.008962,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-11,2,2.15818012134073,0.0,0.0004792,0.0,0.008863,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-12,2,1.8590473911835375,0.0,0.0004691,0.0,0.008668,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-13,2,1.4343445408897562,0.0,0.0004794,0.0,0.008936,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-14,2,2.1124238114508156,0.0,0.0004826,0.0,0.008634,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-15,2,1.931886600338147,0.0,0.0004804,0.0,0.008533,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-16,2,1.9938592888820723,0.0,0.0004973,0.0,0.00866,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-17,2,1.7733120660943429,0.0,0.0005021,0.0,0.008727,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-18,2,1.2470444595122399,0.0,0.0004903,0.0,0.008698,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-19,2,1.407856970184854,0.0,0.0004952,0.0,0.008646,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-20,0,0.9672267591105028,0.0,0.0004999,0.0,0.008891,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-21,2,1.7428241460659715,0.0,0.0005471,0.0,0.009271,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-22,2,2.337628034456328,0.0,0.0005564,0.0,0.008973,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-23,2,2.2386801151109803,0.0,0.000583,0.0,0.009236,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-24,2,1.7460949236569647,0.0,0.0006555,0.0,0.010515,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-25,0,-0.6737420849206884,0.0,0.0006298,0.0,0.011755,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-26,0,0.5623098789429702,0.0,0.0005607,0.0,0.009628,200000,165289.12975775832,-34710.87024224168,0.8264456487887916
2020-11-27,1,1.1642292117791788,-146221806.22590086,0.0005652,8875060.66139166,0.009312,200000,165289.1297577583,-34710.87024224171,0.8264456487887915
2020-11-28,2,1.2376598964154575,0.0,0.0005829,0.0,0.009509,200000,166128.86877766263,-33871.13122233737,0.8306443438883131
2020-11-29,0,0.9349852450451231,0.0,0.0005733,0.0,0.009457,200000,166128.86877766263,-33871.13122233737,0.8306443438883131
2020-11-30,2,2.0118314530351595,0.0,0.0006355,0.0,0.009765,200000,166128.86877766263,-33871.13122233737,0.8306443438883131
2020-12-01,0,0.25881477616349086,0.0,0.00059,0.0,0.009941,200000,166128.86877766263,-33871.13122233737,0.8306443438883131
2020-12-02,-1,-1.041084879864075,138926968.37068292,0.0005979,-7674806.836259015,0.010823,200000,166128.86877766263,-33871.13122233737,0.8306443438883131
2020-12-03,-1,-0.7135461290172835,138926968.37068292,0.0006283,-7674806.836259015,0.011109,200000,172547.2433713015,-27452.756628698495,0.8627362168565076
2020-12-04,-2,-2.5547602119782638,0.0,0.0005814,0.0,0.011875,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-05,-2,-2.292096147007597,0.0,0.0005969,0.0,0.012431,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-06,-2,-1.653702862976659,0.0,0.0005953,0.0,0.011956,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-07,-2,-2.0616837239988923,0.0,0.0005953,0.0,0.01297,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-08,-2,-2.4771835825638484,0.0,0.0005569,0.0,0.014005,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-09,-2,-2.61474591560961,0.0,0.0005567,0.0,0.016865,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-10,-2,-1.925333120574167,0.0,0.0005434,0.0,0.015172,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-11,-2,-1.4393243840193124,0.0,0.0005316,0.0,0.01376,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-12,-2,-1.2311838820255017,0.0,0.0005399,0.0,0.013732,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-13,-1,-1.1116570329251698,161035639.1856965,0.000548,-6335980.05986227,0.013928,200000,176495.06054752338,-23504.939452476625,0.8824753027376169
2020-12-14,-2,-1.4929655756874078,0.0,0.0005834,0.0,0.017339,200000,192406.42690453993,-7593.573095460073,0.9620321345226996
2020-12-15,-2,-1.2076039610851912,0.0,0.0005825,0.0,0.01654,200000,192406.42690453993,-7593.573095460073,0.9620321345226996
2020-12-16,-1,-1.1106666843273163,155216543.16274598,0.0006198,-5427543.777278982,0.017725,200000,192406.42690453993,-7593.573095460073,0.9620321345226996
2020-12-17,-1,-0.9037326825488454,155216543.16274598,0.0006077,-5427543.777278982,0.016781,200000,185404.70540651935,-14595.294593480648,0.9270235270325967
2020-12-18,-1,-0.924748524573261,155216543.16274598,0.0006137,-5427543.777278982,0.017513,200000,190308.96671046404,-9691.03328953596,0.9515448335523202
2020-12-19,-1,-0.7687472917930205,155216543.16274598,0.000611,-5427543.777278982,0.017049,200000,187371.50173126717,-12628.49826873283,0.9368575086563359
2020-12-20,-1,-0.657402498496344,155216543.16274598,0.0005963,-5427543.777278982,0.01639,200000,181513.06719754793,-18486.932802452066,0.9075653359877397
2020-12-21,-1,-0.2673363730738763,155216543.16274598,0.0006134,-5427543.777278982,0.015772,200000,180813.04803127248,-19186.951968727517,0.9040652401563625
2020-12-22,-1,-0.4587367696011762,155216543.16274598,0.000635,-5427543.777278982,0.01718,200000,191807.70700199663,-8192.292998003366,0.9590385350099832
2020-12-23,-2,-1.6050846391181528,0.0,0.000541,0.0,0.018202,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-24,-2,-1.5558834928947243,0.0,0.0005681,0.0,0.019371,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-25,-2,-2.226652807137136,0.0,0.000574,0.0,0.023837,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-26,-2,-2.9283777710949526,0.0,0.0005732,0.0,0.035034,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-27,-2,-1.9199397392364488,0.0,0.0005739,0.0,0.02702,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-28,-2,-1.9060519485609893,0.0,0.0005725,0.0,0.029779,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-29,-2,-1.5299141674101566,0.0,0.0005719,0.0,0.02797,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-30,-2,-1.311743522575428,0.0,0.0005874,0.0,0.028098,200000,207226.42888752636,7226.428887526359,1.036132144437632
2020-12-31,-2,-1.5398236906246494,0.0,0.0005849,0.0,0.03333,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-01,-2,-1.2917488436381903,0.0,0.0006155,0.0,0.03345,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-02,0,-0.8626647295843165,0.0,0.0008032,0.0,0.037912,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-03,0,-0.5264690273244945,0.0,0.0007508,0.0,0.032107,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-04,0,-0.2718556091684267,0.0,0.0007322,0.0,0.029352,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-05,0,-0.26043091594792406,0.0,0.0007393,0.0,0.03009,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-06,0,-0.12802957827059624,0.0,0.000765,0.0,0.030533,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-07,0,0.369036503289572,0.0,0.0007992,0.0,0.028364,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-08,0,0.7761506844913296,0.0,0.0008147,0.0,0.026742,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-09,2,1.6753507386484465,0.0,0.0010065,0.0,0.027671,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-10,2,1.8475154416587871,0.0,0.0009735,0.0,0.026263,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-11,2,1.6926100274331797,0.0,0.0008877,0.0,0.024763,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-12,1,1.1959999701923683,-123540258.07054153,0.0008387,4089403.419653597,0.025337,200000,207226.42888752636,7226.428887526359,1.036132144437632
2021-01-13,1,0.4505706358607402,-123540258.07054153,0.0008084,4089403.419653597,0.028643,200000,217002.72677336377,17002.72677336377,1.0850136338668188
2021-01-14,0,0.1489704077518323,0.0,0.0007747,0.0,0.029342,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-15,0,0.01741732135349105,0.0,0.0007204,0.0,0.02767,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-16,0,-0.03167066073024739,0.0,0.0007155,0.0,0.027542,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-17,0,0.015546385026946788,0.0,0.0007062,0.0,0.026523,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-18,0,-0.055377896949928555,0.0,0.0007288,0.0,0.027466,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-19,0,-0.546847538597531,0.0,0.0007036,0.0,0.029265,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-20,0,-0.7251616472549546,0.0,0.0007018,0.0,0.029638,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-21,0,-0.7264433981740557,0.0,0.0006025,0.0,0.024845,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-22,0,-0.9137943678039413,0.0,0.000645,0.0,0.027276,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-23,0,-0.9400949320642072,0.0,0.0006917,0.0,0.029377,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-24,0,-0.7590915447560812,0.0,0.0006926,0.0,0.028501,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-25,-1,-1.0653152163059847,138215315.56006274,0.0006618,-3144410.307241304,0.02909,200000,182941.79167529906,-17058.208324700943,0.9147089583764952
2021-01-26,-2,-1.4753465809761097,0.0,0.000671,0.0,0.033123,200000,194351.61754125063,-5648.382458749373,0.9717580877062532
2021-01-27,-1,-1.1282699837054875,155357008.4262595,0.0006255,-3323499.7356484598,0.029239,200000,194351.6175412506,-5648.382458749402,0.9717580877062529
2021-01-28,-1,-0.2455483674138082,155357008.4262595,0.0007498,-3323499.7356484598,0.029324,200000,213944.9911661648,13944.991166164808,1.069724955830824
2021-01-29,0,0.24507009053290846,0.0,0.0008071,0.0,0.029445,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-01-30,0,0.32785579031592754,0.0,0.0007772,0.0,0.028771,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-01-31,0,0.5894097807245554,0.0,0.0007528,0.0,0.027867,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-01,0,0.3876398698994539,0.0,0.0007557,0.0,0.029253,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-02,0,0.5581432072786885,0.0,0.0007934,0.0,0.030505,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-03,0,-0.14157175042126424,0.0,0.0008064,0.0,0.032849,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-04,0,-0.4055724638311973,0.0,0.000781,0.0,0.032624,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-05,0,-0.7201803847614078,0.0,0.0008201,0.0,0.035359,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-06,0,-0.6560555070648154,0.0,0.0007917,0.0,0.03417,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-07,0,-0.926756727611705,0.0,0.0008,0.0,0.03559,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-08,2,2.0508732603987134,0.0,0.001128,0.0,0.039173,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-09,2,1.6802846242860836,0.0,0.001196,0.0,0.041884,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-10,0,0.8287520775181304,0.0,0.0011239,0.0,0.042009,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-11,2,1.4906750501683992,0.0,0.001292,0.0,0.044899,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-12,2,1.5196467405057366,0.0,0.0014056,0.0,0.047867,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-13,0,0.17008255459040755,0.0,0.0013934,0.0,0.053836,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-14,-1,-1.1801107022859856,65145042.86027237,0.0012804,-1451294.7224535048,0.057474,200000,166823.42575658546,-33176.574243414536,0.8341171287829273
2021-02-15,-2,-1.633437080482681,0.0,0.0012961,0.0,0.060898,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-16,-2,-1.2969273821509781,0.0,0.0012916,0.0,0.057983,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-17,0,0.3711078186973005,0.0,0.0015463,0.0,0.058393,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-18,0,-0.3204790592499362,0.0,0.0014987,0.0,0.060869,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-19,-2,-1.4810854077537319,0.0,0.0018465,0.0,0.086817,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-20,0,0.18965014684238443,0.0,0.0022773,0.0,0.089168,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-21,2,3.5178852271899648,0.0,0.00378,0.0,0.090146,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-22,2,2.051785614477204,0.0,0.0034332,0.0,0.092491,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-23,2,1.5682011605008224,0.0,0.0030186,0.0,0.084445,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-24,2,1.4253821907565374,0.0,0.0031333,0.0,0.087108,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
