date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-07-31,0,0.10850764289636776,0.0,0.00899,0.0,0.017204,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-01,0,0.0850086047678695,0.0,0.00914,0.0,0.017319,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-02,0,0.13084880858663242,0.0,0.00877,0.0,0.016207,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-03,0,-0.09695523307308422,0.0,0.00877,0.0,0.0167,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-04,0,-0.5878580082049307,0.0,0.00914,0.0,0.018734,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-05,0,-0.7835091069851905,0.0,0.00907,0.0,0.018793,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-06,0,-0.6508685666302698,0.0,0.01,0.0,0.019704,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-07,0,-0.43139009167049447,0.0,0.00996,0.0,0.018671,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-08,-1,-1.0515839438701606,9436412.452313062,0.01035,-4692138.788442959,0.020815,200000,195333.7377628804,-4666.262237119605,0.9766686888144019
2020-08-09,-1,-0.9695220308047605,9436412.452313062,0.01088,-4692138.788442959,0.021929,200000,205562.07897293178,5562.078972931777,1.0278103948646589
2020-08-10,0,0.41609001886147173,0.0,0.01256,0.0,0.021422,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-11,0,0.009045444772541348,0.0,0.01104,0.0,0.019966,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-12,0,0.428660408446218,0.0,0.01155,0.0,0.020429,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-13,0,0.2853790696828976,0.0,0.01084,0.0,0.019598,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-14,0,0.3309846760393347,0.0,0.01132,0.0,0.020513,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-15,0,0.33347064331180015,0.0,0.01074,0.0,0.019575,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-16,2,1.5865087278581536,0.0,0.01178,0.0,0.019842,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-17,2,1.327168374051788,0.0,0.01169,0.0,0.02002,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-18,2,1.4603518513840432,0.0,0.01125,0.0,0.019089,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-19,0,0.9999622015554632,0.0,0.01029,0.0,0.017857,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-20,0,0.3465108478055699,0.0,0.01076,0.0,0.019392,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-21,0,0.28349387367185636,0.0,0.00995,0.0,0.017962,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-22,0,-0.06879780114709741,0.0,0.00984,0.0,0.018165,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-23,0,0.07496934072397572,0.0,0.0098,0.0,0.017889,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-24,2,1.3666542554738437,0.0,0.01084,0.0,0.01817,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-25,1,1.0738392882034227,-8919889.058745142,0.00994,5251655.348215762,0.016883,200000,177327.3944878534,-22672.605512146605,0.886636972439267
2020-08-26,2,1.3926409368485215,0.0,0.01031,0.0,0.017113,200000,179419.8727094995,-20580.127290500503,0.8970993635474975
2020-08-27,1,1.1436922679601096,-9403557.269889912,0.00954,5630448.525371854,0.015933,200000,179419.8727094995,-20580.127290500503,0.8970993635474975
2020-08-28,2,1.7014539063947385,0.0,0.01009,0.0,0.016317,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-08-29,2,2.106454897777801,0.0,0.01057,0.0,0.016744,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-08-30,2,1.307635335639989,0.0,0.0105,0.0,0.017113,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-08-31,2,1.9249228790764392,0.0,0.01111,0.0,0.017372,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-09-01,2,1.77929207878339,0.0,0.01094,0.0,0.016989,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-09-02,0,0.5854634478867775,0.0,0.00972,0.0,0.015995,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-09-03,0,0.3376269195923872,0.0,0.00743,0.0,0.012343,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-09-04,-1,-1.0612999787837845,11401858.56088726,0.008,-6392968.074509257,0.014268,200000,182429.73697419616,-17570.26302580384,0.9121486848709808
2020-09-05,-1,-1.1346534339184082,11401858.56088726,0.00672,-6392968.074509257,0.012101,200000,153981.79619879893,-46018.203801201074,0.7699089809939946
2020-09-06,-1,-0.706643933575759,11401858.56088726,0.00701,-6392968.074509257,0.012354,200000,158905.75610430707,-41094.243895692925,0.7945287805215353
2020-09-07,-1,-0.6709865788433446,11401858.56088726,0.00692,-6392968.074509257,0.012201,200000,156901.46471842728,-43098.535281572724,0.7845073235921364
2020-09-08,0,-0.046360294809347814,0.0,0.00712,0.0,0.012119,200000,178724.88411565655,-21275.115884343453,0.8936244205782827
2020-09-09,0,-0.9821461327695493,0.0,0.00717,0.0,0.012841,200000,178724.88411565655,-21275.115884343453,0.8936244205782827
2020-09-10,-1,-1.110371851835852,12394236.069046916,0.00721,-6871391.161693832,0.013005,200000,178724.88411565655,-21275.115884343453,0.8936244205782827
2020-09-11,-1,-0.8487305791572904,12394236.069046916,0.00748,-6871391.161693832,0.013239,200000,183679.23338613557,-16320.766613864427,0.9183961669306778
2020-09-12,-1,-1.1660138612614932,12394236.069046916,0.00747,-6871391.161693832,0.013419,200000,184792.14143455,-15207.858565450006,0.92396070717275
2020-09-13,-2,-1.5461444310926955,0.0,0.00691,0.0,0.01281,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-14,-2,-1.3821498239306889,0.0,0.00694,0.0,0.012861,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-15,-2,-2.107585033130515,0.0,0.00629,0.0,0.012569,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-16,-2,-1.9848326891008994,0.0,0.00611,0.0,0.01246,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-17,-2,-2.278916802253261,0.0,0.00615,0.0,0.013514,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-18,-2,-2.508179157954948,0.0,0.00593,0.0,0.01443,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-19,-2,-2.4030896536443853,0.0,0.00581,0.0,0.015265,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-20,-2,-1.903627750134114,0.0,0.00572,0.0,0.014476,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-21,-2,-1.5446708483678433,0.0,0.00516,0.0,0.012605,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-22,-2,-1.2251560473714436,0.0,0.00522,0.0,0.01234,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-23,-1,-1.0625326387637317,18632019.92385189,0.00486,-7956384.924867776,0.011381,200000,181103.23365984033,-18896.766340159666,0.9055161682992017
2020-09-24,-1,-0.8880768235138516,18632019.92385189,0.00536,-7956384.924867776,0.012385,200000,198407.4540863335,-1592.5459136664867,0.9920372704316676
2020-09-25,-1,-0.869675379912939,18632019.92385189,0.00552,-7956384.924867776,0.012909,200000,205557.72297478054,5557.7229747805395,1.0277886148739026
2020-09-26,-1,-0.7695317147287126,18632019.92385189,0.00551,-7956384.924867776,0.012851,200000,204909.93244989967,4909.932449899672,1.0245496622494983
2020-09-27,-1,-0.6395678275593415,18632019.92385189,0.00551,-7956384.924867776,0.012741,200000,204034.73010816425,4034.730108164251,1.0201736505408212
2020-09-28,-1,-0.6116130226679762,18632019.92385189,0.00548,-7956384.924867776,0.012765,200000,203666.72274864552,3666.722748645523,1.0183336137432275
2020-09-29,-1,-0.8788192586361102,18632019.92385189,0.00536,-7956384.924867776,0.013169,200000,204645.25986742985,4645.25986742985,1.0232262993371493
2020-09-30,-1,-0.849004381234792,18632019.92385189,0.00546,-7956384.924867776,0.013519,200000,209293.19658351876,9293.196583518758,1.0464659829175937
2020-10-01,-1,-0.41965154617464145,18632019.92385189,0.0054,-7956384.924867776,0.012732,200000,201913.60045221672,1913.6004522167204,1.0095680022610836
2020-10-02,0,-0.010982587152451264,0.0,0.00521,0.0,0.011859,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-03,0,0.04005990597416626,0.0,0.00512,0.0,0.011739,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-04,0,0.5941816118928477,0.0,0.00521,0.0,0.011657,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-05,2,1.5652076765525673,0.0,0.00532,0.0,0.011383,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-06,2,1.647324382352103,0.0,0.00468,0.0,0.010106,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-07,0,0.6511820145014781,0.0,0.00494,0.0,0.011227,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-08,0,0.957606515426109,0.0,0.00494,0.0,0.011012,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-09,2,2.289567055705978,0.0,0.00553,0.0,0.011455,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-10,2,1.7964969115063136,0.0,0.00543,0.0,0.0114,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-11,2,1.4093080796259154,0.0,0.00539,0.0,0.011436,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-12,2,1.7889781426706863,0.0,0.00553,0.0,0.011377,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-13,2,1.3006893640540933,0.0,0.00549,0.0,0.011482,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-14,0,0.930109605607657,0.0,0.00525,0.0,0.011139,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-15,0,0.9175573379374597,0.0,0.00519,0.0,0.010963,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-16,0,0.8165560265005866,0.0,0.00501,0.0,0.010591,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-17,0,0.4045662107139946,0.0,0.0051,0.0,0.010988,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-18,0,-0.6215044103924324,0.0,0.00511,0.0,0.011627,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-19,0,-0.9383945853430986,0.0,0.00496,0.0,0.011396,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-20,-1,-1.090008756379875,18936855.486261036,0.00471,-8273127.663508901,0.010781,200000,178385.17868057895,-21614.821319421055,0.8919258934028947
2020-10-21,-1,-0.7577792422930815,18936855.486261036,0.00505,-8273127.663508901,0.011339,200000,189440.11478214565,-10559.885217854346,0.9472005739107283
2020-10-22,-2,-1.8161859047181903,0.0,0.00515,0.0,0.012155,200000,181420.2396762853,-18579.760323714698,0.9071011983814266
2020-10-23,-2,-1.5867051321700547,0.0,0.00521,0.0,0.012218,200000,181420.2396762853,-18579.760323714698,0.9071011983814266
2020-10-24,-2,-1.7302463238778985,0.0,0.00515,0.0,0.012282,200000,181420.2396762853,-18579.760323714698,0.9071011983814266
2020-10-25,0,-0.7169293105920002,0.0,0.00518,0.0,0.01179,200000,181420.2396762853,-18579.760323714698,0.9071011983814266
2020-10-26,-1,-1.0772810508239328,18588139.311094806,0.00488,-7979426.446001289,0.011368,200000,181420.2396762853,-18579.760323714698,0.9071011983814266
2020-10-27,-2,-1.2062240211560236,0.0,0.00483,0.0,0.01137,200000,182365.60549473204,-17634.394505267963,0.9118280274736602
2020-10-28,0,-0.5570062831088853,0.0,0.00467,0.0,0.010638,200000,182365.60549473204,-17634.394505267963,0.9118280274736602
2020-10-29,0,-0.9414434246374,0.0,0.00436,0.0,0.010186,200000,182365.60549473204,-17634.394505267963,0.9118280274736602
2020-10-30,-2,-1.4214516844316591,0.0,0.00417,0.0,0.01008,200000,182365.60549473204,-17634.394505267963,0.9118280274736602
2020-10-31,-2,-1.3305850522568934,0.0,0.00408,0.0,0.009895,200000,182365.60549473204,-17634.394505267963,0.9118280274736602
2020-11-01,-1,-1.0174895063443525,20770570.1019057,0.00439,-8679943.145870158,0.010505,200000,182365.60549473204,-17634.394505267963,0.9118280274736602
2020-11-02,-2,-1.2535434851062983,0.0,0.00413,0.0,0.01005,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-03,0,0.5133136206128365,0.0,0.00411,0.0,0.00925,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-04,0,0.0158449400004721,0.0,0.00407,0.0,0.009398,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-05,0,0.24840885634590276,0.0,0.00422,0.0,0.009721,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-06,2,1.4211141380616321,0.0,0.00499,0.0,0.011196,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-07,2,1.4368595763698582,0.0,0.00464,0.0,0.010383,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-08,2,2.5450542709414465,0.0,0.00521,0.0,0.011122,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-09,2,2.040806061136726,0.0,0.00515,0.0,0.011035,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-10,2,2.0454418304510975,0.0,0.00547,0.0,0.011583,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-11,2,1.2895257855146118,0.0,0.00523,0.0,0.01134,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-12,1,1.0380968952882978,-18833665.941583667,0.00488,8634751.014179658,0.010644,200000,183816.57958985658,-16183.420410143415,0.9190828979492829
2020-11-13,0,0.001084353994081084,0.0,0.00519,0.0,0.011814,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-14,0,-0.3105976977995076,0.0,0.00487,0.0,0.011245,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-15,0,0.17581987019409823,0.0,0.00489,0.0,0.011039,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-16,0,-0.28367053400424214,0.0,0.00493,0.0,0.011336,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-17,-2,-1.5277502735061048,0.0,0.00504,0.0,0.012346,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-18,-2,-1.3633776052601145,0.0,0.00482,0.0,0.011777,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-19,-2,-1.6650735274273536,0.0,0.00461,0.0,0.011504,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-20,-2,-1.674146728666485,0.0,0.0048,0.0,0.012059,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-21,-2,-2.0509202600052983,0.0,0.00551,0.0,0.014426,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-22,-2,-1.8230247913275057,0.0,0.00532,0.0,0.013905,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-23,-2,-2.309723147568242,0.0,0.00565,0.0,0.016023,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-24,-2,-1.381704556921909,0.0,0.00611,0.0,0.016174,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-25,-1,-1.1152902253489534,14160280.547725338,0.00634,-5425198.131047779,0.016548,200000,179552.3573451573,-20447.642654842697,0.8977617867257865
2020-11-26,-1,-1.1811376086205234,14160280.547725338,0.0055,-5425198.131047779,0.014627,200000,157235.91607532522,-42764.08392467478,0.786179580376626
2020-11-27,-1,-0.7265327686818608,14160280.547725338,0.00565,-5425198.131047779,0.014487,200000,158600.43041913732,-41399.56958086268,0.7930021520956866
2020-11-28,-1,-0.7283981704538752,14160280.547725338,0.00594,-5425198.131047779,0.01535,200000,167388.8577650719,-32611.14223492809,0.8369442888253595
2020-11-29,0,-0.13528597377570717,0.0,0.00614,0.0,0.015151,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-11-30,0,-0.9593823475893003,0.0,0.006,0.0,0.015972,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-01,0,-0.7921784198664755,0.0,0.00558,0.0,0.014737,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-02,-2,-1.215170899855024,0.0,0.00599,0.0,0.016405,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-03,-2,-1.7488948376370037,0.0,0.00603,0.0,0.017397,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-04,-2,-1.2691069840159643,0.0,0.00559,0.0,0.015698,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-05,-2,-2.12633657043292,0.0,0.00577,0.0,0.017484,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-06,-2,-2.05499628179997,0.0,0.00561,0.0,0.017144,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-07,-2,-2.5615558906753226,0.0,0.0054,0.0,0.018137,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-08,-2,-1.9755646124950856,0.0,0.005,0.0,0.016382,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-09,-2,-1.458561634971161,0.0,0.00529,0.0,0.016758,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-10,-1,-1.1237364762020339,17004417.47720123,0.00514,-5484263.401695069,0.015937,200000,174805.41166562864,-25194.588334371365,0.8740270583281432
2020-12-11,-2,-1.2404824194517596,0.0,0.0049,0.0,0.015587,200000,176966.97966956365,-23033.020330436353,0.8848348983478183
2020-12-12,-1,-1.1121955055413955,17048841.97201962,0.00519,-5363610.949553362,0.016497,200000,176966.97966956365,-23033.020330436353,0.8848348983478183
2020-12-13,-1,-1.05773295116591,17048841.97201962,0.00516,-5363610.949553362,0.01647,200000,176310.6969147651,-23689.30308523489,0.8815534845738255
2020-12-14,-1,-0.5551359003691707,17048841.97201962,0.00537,-5363610.949553362,0.01637,200000,179354.59263393388,-20645.407366066123,0.8967729631696694
2020-12-15,-1,-0.6814662022174678,17048841.97201962,0.0053,-5363610.949553362,0.016501,200000,178863.806730284,-21136.193269715994,0.8943190336514201
2020-12-16,-1,-0.7385440971667458,17048841.97201962,0.00547,-5363610.949553362,0.017274,200000,185908.1811295321,-14091.81887046789,0.9295409056476606
2020-12-17,-1,-0.23196203567626403,17048841.97201962,0.00565,-5363610.949553362,0.017092,200000,188000.79549167692,-11999.204508323077,0.9400039774583846
2020-12-18,0,0.5303372671510015,0.0,0.00611,0.0,0.017424,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-19,2,1.3808567392746847,0.0,0.00638,0.0,0.017373,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-20,2,3.6637577154716863,0.0,0.00816,0.0,0.016325,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-21,2,1.7652601323988366,0.0,0.0066,0.0,0.015523,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-22,2,2.9323447698717158,0.0,0.00856,0.0,0.015854,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-23,2,2.1309484361968964,0.0,0.00686,0.0,0.013236,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-24,2,2.2995012883458124,0.0,0.00855,0.0,0.014893,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-25,2,2.1683720467570766,0.0,0.00885,0.0,0.014598,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-26,2,2.282644561331033,0.0,0.01114,0.0,0.016471,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-27,2,3.3324144921200425,0.0,0.01775,0.0,0.016542,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-28,1,1.024040942049328,-6273740.0907751545,0.01325,4112757.5797927366,0.020212,200000,166254.1124055416,-33745.887594458414,0.8312705620277079
2020-12-29,1,0.6180963907186817,-6273740.0907751545,0.01248,4112757.5797927366,0.021135,200000,165219.40778179342,-34780.592218206584,0.826097038908967
2020-12-30,2,1.387834622788144,0.0,0.01558,0.0,0.0202,200000,180921.2799080052,-19078.720091994794,0.904606399540026
2020-12-31,1,1.0712270012579097,-6598150.251933086,0.01371,4823538.442679034,0.018754,200000,180921.2799080052,-19078.720091994794,0.904606399540026
2021-01-01,1,0.7984088762700019,-6598150.251933086,0.01321,4823538.442679034,0.019052,200000,179059.619237957,-20940.380762043,0.895298096189785
2021-01-02,0,0.08611016516911023,0.0,0.01126,0.0,0.019993,200000,158779.44766028982,-41220.55233971018,0.7938972383014491
2021-01-03,0,-0.9179165442464183,0.0,0.00982,0.0,0.026226,200000,158779.44766028982,-41220.55233971018,0.7938972383014491
2021-01-04,0,-0.9115736177111655,0.0,0.00939,0.0,0.024598,200000,158779.44766028982,-41220.55233971018,0.7938972383014491
2021-01-05,-1,-1.1551805374952844,8374443.441998408,0.00948,-2838997.4191869874,0.027964,200000,158779.44766028982,-41220.55233971018,0.7938972383014491
2021-01-06,-1,-1.1712098056905242,8374443.441998408,0.01038,-2838997.4191869874,0.030819,200000,174421.78438986724,-25578.215610132756,0.8721089219493362
2021-01-07,-1,-1.1782999657136664,8374443.441998408,0.00956,-2838997.4191869874,0.028673,200000,161462.2523058533,-38537.7476941467,0.8073112615292665
2021-01-08,-1,-0.9814004828396526,8374443.441998408,0.01011,-2838997.4191869874,0.027299,200000,162167.4137449895,-37832.58625501051,0.8108370687249474
2021-01-09,-1,-0.925929296897402,8374443.441998408,0.01067,-2838997.4191869874,0.028812,200000,171152.5051677385,-28847.494832261495,0.8557625258386925
2021-01-10,-1,-0.9244335479117659,8374443.441998408,0.00989,-2838997.4191869874,0.02707,200000,159674.90577875602,-40325.094221243984,0.79837452889378
2021-01-11,-1,-0.9316960738703446,8374443.441998408,0.00852,-2838997.4191869874,0.024344,200000,140462.81129851448,-59537.18870148552,0.7023140564925724
2021-01-12,-1,-0.8202403101663021,8374443.441998408,0.0083,-2838997.4191869874,0.02299,200000,134776.43123569564,-65223.568764304364,0.6738821561784782
2021-01-13,-1,-0.8751376056584005,8374443.441998408,0.00872,-2838997.4191869874,0.026073,200000,147046.32652468845,-52953.673475311545,0.7352316326234423
2021-01-14,-1,-0.797149978234101,8374443.441998408,0.00862,-2838997.4191869874,0.025743,200000,145272.0130321569,-54727.98696784311,0.7263600651607844
2021-01-15,-1,-0.7002349371180638,8374443.441998408,0.00858,-2838997.4191869874,0.025306,200000,143696.39342229225,-56303.606577707746,0.7184819671114613
2021-01-16,-1,-0.6492106961570377,8374443.441998408,0.00932,-2838997.4191869874,0.026863,200000,154313.80055104522,-45686.19944895478,0.7715690027552261
2021-01-17,-1,-0.5600559969600828,8374443.441998408,0.00948,-2838997.4191869874,0.027152,200000,156474.18175591,-43525.81824409001,0.78237090877955
2021-01-18,-1,-0.7305731039997455,8374443.441998408,0.00961,-2838997.4191869874,0.030803,200000,167928.0389808215,-32071.961019178503,0.8396401949041075
2021-01-19,-1,-0.5645401617838381,8374443.441998408,0.00952,-2838997.4191869874,0.029015,200000,162098.2116855353,-37901.788314464706,0.8104910584276764
2021-01-20,-1,-1.0787890382272176,8374443.441998408,0.00942,-2838997.4191869874,0.034595,200000,177102.3729403988,-22897.62705960119,0.8855118647019941
2021-01-21,0,0.244663743231906,0.0,0.01033,0.0,0.027918,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-22,0,-0.8544569944460725,0.0,0.01009,0.0,0.031268,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-23,0,-0.12061169832225377,0.0,0.01022,0.0,0.030068,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-24,0,0.32254670069545416,0.0,0.01067,0.0,0.030606,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-25,0,-0.6153080768371673,0.0,0.00971,0.0,0.029758,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-26,0,-0.5705623605972532,0.0,0.00962,0.0,0.029444,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-27,0,-0.6018741169542555,0.0,0.00858,0.0,0.026361,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-28,0,0.5222437268003759,0.0,0.0096,0.0,0.027389,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-29,0,0.7251118252570606,0.0,0.00984,0.0,0.02783,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-30,2,3.7507248554315678,0.0,0.0137,0.0,0.026842,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-01-31,2,2.5789177966967665,0.0,0.01258,0.0,0.025397,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-02-01,0,0.8957589820009753,0.0,0.01191,0.0,0.029382,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-02-02,2,1.6325807404620774,0.0,0.01296,0.0,0.028127,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-02-03,2,1.9788169639279762,0.0,0.01475,0.0,0.029177,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-02-04,2,1.8964573573526824,0.0,0.01451,0.0,0.02771,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-02-05,1,1.1542596760267942,-4955218.340526767,0.01529,2360583.512794562,0.032096,200000,151530.57685330854,-48469.423146691464,0.7576528842665426
2021-02-06,1,0.9705809873990952,-4955218.340526767,0.01406,2360583.512794562,0.029946,200000,140360.4037419523,-59639.596258047706,0.7018020187097614
2021-02-07,1,0.8031824182442557,-4955218.340526767,0.01349,2360583.512794562,0.029139,200000,135630.93839302682,-64369.06160697318,0.6781546919651341
2021-02-08,1,0.9424249767635938,-4955218.340526767,0.0151,2360583.512794562,0.031326,200000,148771.43606375664,-51228.56393624336,0.7438571803187832
2021-02-09,1,0.9655420783011535,-4955218.340526767,0.01735,2360583.512794562,0.035375,200000,169478.67997324705,-30521.320026752946,0.8473933998662353
2021-02-10,1,0.7948178479312503,-4955218.340526767,0.01726,2360583.512794562,0.035689,200000,169773.93354561712,-30226.066454382875,0.8488696677280856
2021-02-11,1,0.9089356222841888,-4955218.340526767,0.02125,2360583.512794562,0.042558,200000,205760.1028737048,5760.102873704804,1.028800514368524
2021-02-12,0,-0.485448136114942,0.0,0.02175,0.0,0.054359,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-13,0,-0.0714414049602884,0.0,0.02378,0.0,0.054766,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-14,0,-0.4989161155321996,0.0,0.02147,0.0,0.052161,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-15,0,-0.7987945652671595,0.0,0.02043,0.0,0.051032,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-16,0,-0.7594230662272657,0.0,0.02032,0.0,0.049319,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-17,0,-0.6683293272616033,0.0,0.0217,0.0,0.051196,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-18,0,-0.849490121334955,0.0,0.02309,0.0,0.054483,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
