date,statusList,zscore,ONEUSDT_position,ONEUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2020-08-06,0,0.6957964259920988,0.0,0.0097,0.0,22.7487,200000,206438.92121902373,6438.92121902373,1.0321946060951186
2020-08-07,1,1.0074564642675883,-10457898.744631395,0.00987,4621.980745803696,22.3323,200000,206438.92121902376,6438.9212190237595,1.0321946060951188
2020-08-08,1,0.9133876908380448,-10457898.744631395,0.01013,4621.980745803696,22.9234,200000,211890.02771147247,11890.027711472474,1.0594501385573625
2020-08-09,2,1.2406326543014623,0.0,0.01029,0.0,22.422,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-10,2,2.0681217281185083,0.0,0.01145,0.0,22.6369,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-11,2,1.9525667812326315,0.0,0.011,0.0,21.2902,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-12,2,1.778390942194528,0.0,0.01119,0.0,21.4919,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-13,2,1.9778306013943243,0.0,0.01196,0.0,21.7667,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-14,2,2.040448862267447,0.0,0.0133,0.0,23.1047,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-15,2,1.5026733247189312,0.0,0.0128,0.0,23.0881,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-16,2,1.4063649297111969,0.0,0.01303,0.0,23.529,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-17,1,1.0257359263753234,-8383133.347365352,0.01255,4477.693043076731,23.4961,200000,210416.64701887034,10416.647018870339,1.0520832350943516
2020-08-18,1,0.49035588398159824,-8383133.347365352,0.0115,4477.693043076731,22.9705,200000,199260.8815406956,-739.1184593043872,0.9963044077034781
2020-08-19,0,0.11352014812183531,0.0,0.01066,0.0,22.3761,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-20,0,0.6689463331130484,0.0,0.012,0.0,23.0888,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-21,0,-0.05373481477096947,0.0,0.01048,0.0,22.0988,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-22,0,-0.0891013775758983,0.0,0.01059,0.0,22.2044,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-23,0,-0.06412085091962094,0.0,0.0106,0.0,21.8555,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-24,0,0.15724800868896519,0.0,0.01136,0.0,22.5953,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-25,0,-0.6838156511524658,0.0,0.01007,0.0,21.3882,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-26,0,-0.3146035129136279,0.0,0.01089,0.0,22.1999,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-27,0,-0.7653059313790087,0.0,0.01102,0.0,23.1127,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-28,-1,-1.1433121757118443,9265902.562701752,0.01077,-4323.614151851422,23.0811,200000,199587.54120059573,-412.45879940426676,0.9979377060029787
2020-08-29,-2,-1.4957001937328231,0.0,0.01041,0.0,22.9398,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-08-30,-2,-1.483108306432261,0.0,0.01058,0.0,23.6208,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-08-31,-2,-1.584419495372972,0.0,0.01009,0.0,23.1477,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-01,-2,-1.9029598111654995,0.0,0.01012,0.0,24.7028,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-02,-2,-1.471044473637051,0.0,0.01043,0.0,24.7652,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-03,-2,-1.9840281742107553,0.0,0.00793,0.0,20.3592,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-04,-2,-1.7371753177546956,0.0,0.00823,0.0,20.9712,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-05,-2,-2.234558258421561,0.0,0.00693,0.0,19.4698,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-06,-2,-2.570281734463228,0.0,0.00718,0.0,23.142,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-07,-2,-2.2872131131262265,0.0,0.00665,0.0,22.4426,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-08,-2,-2.1834204112165057,0.0,0.00633,0.0,23.2837,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-09,-2,-1.927706113434086,0.0,0.00656,0.0,24.4716,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-10,-2,-1.5655682738217958,0.0,0.00685,0.0,24.5489,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-11,-2,-1.307737829338838,0.0,0.0073,0.0,25.399,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-12,-2,-1.3087750880204485,0.0,0.00784,0.0,28.505,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-13,-2,-1.5662359311327045,0.0,0.00742,0.0,31.1656,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-14,-2,-1.516496213991786,0.0,0.00707,0.0,31.2523,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-15,-2,-1.2050118336410716,0.0,0.00661,0.0,27.1181,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-16,-2,-1.3221529644659473,0.0,0.00621,0.0,27.8695,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-17,-2,-1.240236134103155,0.0,0.00597,0.0,27.095,200000,202312.33944351177,2312.339443511766,1.0115616972175587
2020-09-18,-1,-1.1691192249091513,16803350.45211892,0.00602,-3661.2316667905416,27.629,200000,202312.3394435118,2312.3394435117953,1.011561697217559
2020-09-19,-1,-1.048325303311905,16803350.45211892,0.00601,-3661.2316667905416,27.2035,200000,200586.4518647712,586.4518647711957,1.0029322593238559
2020-09-20,-1,-1.1142616084143038,16803350.45211892,0.00553,-3661.2316667905416,26.316,200000,189271.5005434775,-10728.499456522492,0.9463575027173875
2020-09-21,-1,-0.8835163526773496,16803350.45211892,0.00511,-3661.2316667905416,23.1232,200000,170524.51288785873,-29475.487112141273,0.8526225644392936
2020-09-22,-1,-0.6074076384354985,16803350.45211892,0.00565,-3661.2316667905416,24.0468,200000,182979.8356994507,-17020.16430054931,0.9148991784972534
2020-09-23,-1,-1.1008216570689662,16803350.45211892,0.00467,-3661.2316667905416,22.8331,200000,162068.9153823905,-37931.08461760951,0.8103445769119525
2020-09-24,-1,-0.9961973478210606,16803350.45211892,0.00517,-3661.2316667905416,24.5745,200000,176846.25943299898,-23153.74056700102,0.8842312971649949
2020-09-25,-1,-0.715111921824459,16803350.45211892,0.00545,-3661.2316667905416,24.6924,200000,181982.85677310688,-18017.143226893124,0.9099142838655344
2020-09-26,-1,-1.1387977286177953,16803350.45211892,0.00537,-3661.2316667905416,26.1998,200000,186157.52935145743,-13842.47064854257,0.9307876467572871
2020-09-27,-2,-1.3848474364223595,0.0,0.00512,0.0,26.251,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-09-28,-2,-1.5423280097830234,0.0,0.00501,0.0,26.9855,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-09-29,-2,-1.6569372894507386,0.0,0.0051,0.0,28.8946,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-09-30,0,-0.9824636682517901,0.0,0.00568,0.0,29.2656,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-10-01,0,-0.7796810651076007,0.0,0.00546,0.0,27.4673,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-10-02,0,-0.4238711828624495,0.0,0.00561,0.0,27.3369,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-10-03,-1,-1.0854714416938702,19629406.433787562,0.00541,-3767.560189975794,28.1867,200000,212390.1776135814,12390.177613581414,1.0619508880679072
2020-10-04,-2,-1.3181174328568162,0.0,0.00537,0.0,28.9668,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-05,-2,-1.2249039465307057,0.0,0.00532,0.0,28.6158,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-06,-2,-2.255326125926329,0.0,0.00447,0.0,27.6812,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-07,-2,-1.4568511756916538,0.0,0.00478,0.0,27.6898,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-08,0,-0.5758860007425316,0.0,0.00521,0.0,27.7424,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-09,0,-0.3636601472506545,0.0,0.00541,0.0,28.4076,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-10,0,-0.5132456004425276,0.0,0.00531,0.0,28.4414,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-11,0,-0.4908645297846271,0.0,0.0053,0.0,28.5271,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-12,-2,-1.304855192077399,0.0,0.00528,0.0,30.6503,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-13,0,-0.8965642137868396,0.0,0.00543,0.0,30.7256,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-14,0,-0.9012580093400958,0.0,0.00541,0.0,30.838,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-15,-2,-1.769415143483813,0.0,0.00511,0.0,31.3256,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-16,-2,-1.9257266669409143,0.0,0.00475,0.0,30.0516,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-17,-1,-1.0563753076544293,21313059.918652173,0.00507,-3573.155137909175,30.2414,200000,216114.42757513304,16114.427575133042,1.0805721378756652
2020-10-18,-1,-0.25485268045326775,21313059.918652173,0.00544,-3573.155137909175,30.6593,200000,225493.4812771666,25493.481277166604,1.127467406385833
2020-10-19,-1,-0.49977317324874054,21313059.918652173,0.00521,-3573.155137909175,29.9107,200000,217916.6135596378,17916.6135596378,1.089583067798189
2020-10-20,-1,-1.141470929459159,21313059.918652173,0.00474,-3573.155137909175,28.8227,200000,204011.8826078261,4011.88260782609,1.0200594130391305
2020-10-21,-2,-1.3763756726112026,0.0,0.00475,0.0,29.7329,200000,221117.65736147494,21117.657361474936,1.1055882868073748
2020-10-22,-2,-1.5610657267395371,0.0,0.0048,0.0,30.6396,200000,221117.65736147494,21117.657361474936,1.1055882868073748
2020-10-23,-2,-1.320017490142878,0.0,0.00484,0.0,30.6377,200000,221117.65736147494,21117.657361474936,1.1055882868073748
2020-10-24,-2,-1.2999068622736845,0.0,0.0048,0.0,30.6639,200000,221117.65736147494,21117.657361474936,1.1055882868073748
2020-10-25,-1,-1.1937741307871128,23473212.03412685,0.00471,-3669.6371707626618,30.128,200000,221117.65736147494,21117.657361474936,1.1055882868073748
2020-10-26,-2,-1.5886065563197866,0.0,0.00466,0.0,31.0467,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-10-27,-2,-2.2338431872420514,0.0,0.00427,0.0,31.4826,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-10-28,-2,-1.8257182342718978,0.0,0.00418,0.0,30.3338,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-10-29,-2,-1.424030868629348,0.0,0.00424,0.0,29.8702,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-10-30,0,-0.9658902065422128,0.0,0.0042,0.0,28.4909,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-10-31,0,-0.3590023688979718,0.0,0.00441,0.0,28.5058,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-01,0,0.8760398795576428,0.0,0.00485,0.0,28.5318,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-02,0,-0.04896438213862031,0.0,0.00438,0.0,27.7983,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-03,0,-0.3327428800112613,0.0,0.00412,0.0,26.8638,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-04,0,0.08060306751000444,0.0,0.00425,0.0,26.96,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-05,0,-0.27696376821059715,0.0,0.00425,0.0,27.6875,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-06,1,1.0458403086900319,-23121169.429504197,0.00488,3884.9073567572937,29.0435,200000,225662.61363196094,25662.613631960936,1.1283130681598046
2020-11-07,2,1.36708889183795,0.0,0.00473,0.0,27.7651,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-08,2,1.9220930555779097,0.0,0.00502,0.0,28.4101,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-09,2,2.406322297028705,0.0,0.00528,0.0,28.0941,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-10,2,2.1034385017800723,0.0,0.00535,0.0,28.2188,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-11,2,1.5285019130627542,0.0,0.00516,0.0,28.016,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-12,2,1.2747543276245326,0.0,0.00505,0.0,27.6874,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-13,2,1.2935598559322685,0.0,0.00522,0.0,28.1974,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-14,0,0.587846709448283,0.0,0.00486,0.0,27.9311,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-15,0,0.37166817244852646,0.0,0.00474,0.0,27.6786,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-16,0,0.5602144989050576,0.0,0.00491,0.0,27.9451,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-17,0,0.421914103329126,0.0,0.00499,0.0,28.5552,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-18,0,-0.05914010309496055,0.0,0.00476,0.0,28.0931,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-19,0,-0.5073169622569419,0.0,0.00465,0.0,28.1387,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-20,0,0.38920666431477596,0.0,0.00511,0.0,28.9715,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-21,0,0.8793528174347786,0.0,0.00557,0.0,30.5161,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-22,0,-0.0647789361096939,0.0,0.00519,0.0,30.0226,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-23,0,0.12429236758622228,0.0,0.00545,0.0,30.995,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-24,0,0.036672924300291274,0.0,0.00597,0.0,33.9407,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-25,2,2.095687515308188,0.0,0.00606,0.0,31.2953,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-26,1,1.156197945197062,-21470784.85656085,0.00529,4022.5974263414587,28.2356,200000,227160.9037824138,27160.903782413807,1.1358045189120691
2020-11-27,0,-0.42513601237171655,0.0,0.005,0.0,28.4606,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-11-28,0,0.5653625289786404,0.0,0.00535,0.0,29.1766,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-11-29,0,0.13430545076955186,0.0,0.00541,0.0,30.1045,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-11-30,0,-0.09648730358758928,0.0,0.00559,0.0,31.4935,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-01,0,-0.28933461170506114,0.0,0.00531,0.0,30.1996,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-02,0,0.11957753434737899,0.0,0.0054,0.0,30.2875,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-03,0,-0.6346756761194959,0.0,0.00531,0.0,30.7065,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-04,0,-0.30836271844055974,0.0,0.00508,0.0,29.0231,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-05,0,-0.4662187106781891,0.0,0.00518,0.0,29.728,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-06,0,-0.6099205678225684,0.0,0.00511,0.0,29.5026,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-07,0,-0.1650376977829585,0.0,0.00517,0.0,29.37,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-08,0,-0.9618191490993414,0.0,0.00474,0.0,27.6705,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-09,0,0.8388201358016694,0.0,0.00514,0.0,28.1452,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-10,0,-0.6910781224158011,0.0,0.00482,0.0,27.6926,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-11,-2,-1.7788928545820284,0.0,0.00455,0.0,27.3419,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-12,2,1.4316280266279067,0.0,0.00526,0.0,28.1603,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-13,1,1.1191333959186391,-20335424.376440328,0.00541,3773.1683149744717,29.1571,200000,220029.29175308434,20029.29175308434,1.1001464587654217
2020-12-14,0,-0.6181093538240797,0.0,0.00523,0.0,30.0338,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-15,0,0.9603669480237815,0.0,0.0054,0.0,29.5053,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-16,0,0.9335097034339193,0.0,0.00557,0.0,30.5577,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-17,-2,-1.3940958477273842,0.0,0.00512,0.0,30.2255,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-18,-2,-1.5900922198979142,0.0,0.00518,0.0,30.9882,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-19,-2,-2.606565975356234,0.0,0.00521,0.0,33.3167,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-20,-2,-2.3378431454534843,0.0,0.00528,0.0,34.3148,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-21,-2,-1.713188783166671,0.0,0.00503,0.0,32.05,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-22,-2,-1.8620788156955532,0.0,0.00511,0.0,33.5151,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-23,-2,-2.4277102719342802,0.0,0.00435,0.0,31.1843,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-24,-2,-1.7019830040530655,0.0,0.00472,0.0,32.4895,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-25,-2,-1.6242169401316537,0.0,0.00475,0.0,33.1996,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-26,-2,-1.5223544518013703,0.0,0.00476,0.0,33.6361,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-27,-1,-1.1090323711022374,21652538.486136887,0.00492,-3163.582863686924,33.674,200000,213060.97870358697,13060.978703586967,1.0653048935179348
2020-12-28,-2,-1.6472249655074362,0.0,0.0048,0.0,35.951,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2020-12-29,-2,-2.281823157194766,0.0,0.00444,0.0,39.0667,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2020-12-30,-2,-2.1355925764255104,0.0,0.0041,0.0,38.1558,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2020-12-31,-2,-1.6346410957257183,0.0,0.00423,0.0,37.3588,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2021-01-01,-2,-1.517704902514886,0.0,0.00423,0.0,37.7762,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2021-01-02,-2,-1.4294998033059254,0.0,0.00423,0.0,38.2331,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2021-01-03,-1,-1.0093031922375724,22834299.33427649,0.00488,-2700.875737775417,41.2575,200000,222862.76150253852,22862.761502538517,1.1143138075126926
2021-01-04,-1,-0.856929374204428,22834299.33427649,0.00494,-2700.875737775417,41.1333,200000,223897.3706959634,23897.370695963386,1.119486853479817
2021-01-05,-1,-0.8057869608036694,22834299.33427649,0.00501,-2700.875737775417,41.8219,200000,227355.5946823949,27355.594682394905,1.1367779734119745
2021-01-06,0,-0.13500044545013082,0.0,0.00556,0.0,42.2417,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-07,0,0.6168832591132356,0.0,0.00625,0.0,43.5728,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-08,2,1.4083950060018917,0.0,0.00665,0.0,42.356,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-09,2,1.9892705143768217,0.0,0.00748,0.0,43.8479,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-10,2,1.4300290050849884,0.0,0.00682,0.0,42.4031,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-11,2,1.4739130772279638,0.0,0.00623,0.0,38.1674,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-12,1,1.1370447293044095,-17326207.908939693,0.00606,2744.7206947274813,38.2541,200000,209993.6398563491,9993.639856349095,1.0499681992817456
2021-01-13,2,1.3011866101461433,0.0,0.00657,0.0,40.1114,200000,213732.23614359097,13732.23614359097,1.068661180717955
2021-01-14,2,1.4821416197969453,0.0,0.00716,0.0,41.8723,200000,213732.23614359097,13732.23614359097,1.068661180717955
2021-01-15,2,1.4940749359125962,0.0,0.00716,0.0,40.8668,200000,213732.23614359097,13732.23614359097,1.068661180717955
2021-01-16,0,0.9767102051776302,0.0,0.00709,0.0,43.142,200000,213732.23614359097,13732.23614359097,1.068661180717955
2021-01-17,0,0.5322160103463791,0.0,0.00709,0.0,45.8675,200000,213732.23614359097,13732.23614359097,1.068661180717955
2021-01-18,1,1.0345904756042337,-13896764.378647007,0.00769,2356.9318428227634,45.3412,200000,213732.23614359097,13732.23614359097,1.068661180717955
2021-01-19,2,1.285270680201313,0.0,0.0076,0.0,42.5241,200000,219121.24004392873,19121.24004392873,1.0956062002196436
2021-01-20,1,1.14315632779523,-14453907.654612713,0.00758,2571.4290413516205,42.6069,200000,219121.24004392873,19121.24004392873,1.0956062002196436
2021-01-21,1,1.17497602026233,-14453907.654612713,0.00699,2571.4290413516205,38.6343,200000,200378.1755180338,378.1755180337932,1.001890877590169
2021-01-22,1,0.8514360860558252,-14453907.654612713,0.00716,2571.4290413516205,40.8936,200000,208644.96945244365,8644.969452443649,1.0432248472622183
2021-01-23,2,1.23842879459682,0.0,0.00755,0.0,40.9109,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-24,0,0.8363295367723661,0.0,0.00744,0.0,41.8263,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-25,0,0.5265212614601071,0.0,0.00726,0.0,41.8347,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-26,0,0.4661747068060738,0.0,0.00726,0.0,41.8396,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-27,0,0.05073101403749402,0.0,0.00697,0.0,40.8826,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-28,2,2.2077011410754293,0.0,0.00817,0.0,42.5254,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-29,2,2.3953650171538166,0.0,0.00857,0.0,42.8618,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-30,2,2.109463450909643,0.0,0.00902,0.0,44.7849,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-01-31,2,1.3659245206049468,0.0,0.00861,0.0,44.3292,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-02-01,-1,-1.0540200371984925,-13198151.862036848,0.00845,2166.4432687727667,51.4781,200000,223048.76646842272,23048.76646842272,1.1152438323421137
2021-02-02,0,0.35522068374129945,0.0,0.0093,0.0,51.0071,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-03,2,1.7620416205356104,0.0,0.01056,0.0,52.12,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-04,0,0.5743289749518199,0.0,0.01051,0.0,55.9599,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-05,0,-0.8353650253511716,0.0,0.0115,0.0,67.7005,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-06,-2,-2.420930570873379,0.0,0.01071,0.0,72.8356,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-07,-2,-1.6258867564716464,0.0,0.01065,0.0,68.3542,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-08,-1,-1.0403222482180678,8095619.915748825,0.01302,-1320.2455403488805,79.8374,200000,210809.94260609942,10809.942606099416,1.054049713030497
2021-02-09,0,0.9095569518825297,0.0,0.02077,0.0,107.3469,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-10,-2,-1.8844106766799968,0.0,0.01875,0.0,128.9711,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-11,-2,-1.513913288630063,0.0,0.01844,0.0,124.085,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-12,0,-0.8183712068565374,0.0,0.02185,0.0,136.6139,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-13,2,1.8244144383611218,0.0,0.02861,0.0,133.3496,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-14,2,2.805408109711295,0.0,0.03506,0.0,135.8623,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-15,2,1.6898168869134051,0.0,0.03057,0.0,130.303,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-16,1,1.0206440816750595,-3251996.1719801333,0.02835,708.1884076694868,130.183,200000,184388.18295127357,-15611.817048726429,0.9219409147563679
2021-02-17,0,-0.7026230808038297,0.0,0.02703,0.0,165.3233,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-18,-2,-1.226022590914553,0.0,0.02798,0.0,195.6,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-19,-2,-2.1476196583009215,0.0,0.0327,0.0,333.111,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-20,-2,-1.439423555810396,0.0,0.0297,0.0,253.0,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-21,-2,-1.6722770138411056,0.0,0.02938,0.0,295.2597,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-22,-2,-1.5218888796626904,0.0,0.026,0.0,267.5147,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-23,-2,-1.5094901222265242,0.0,0.02051,0.0,231.3646,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-24,-2,-1.3181545890500599,0.0,0.02296,0.0,254.5056,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-25,0,-0.9704799327879146,0.0,0.02416,0.0,234.9146,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-26,0,-0.4344532526159838,0.0,0.02859,0.0,221.717,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-27,0,-0.6750113143298928,0.0,0.02574,0.0,225.3853,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-02-28,0,-0.6107761963720788,0.0,0.02414,0.0,210.2138,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-01,0,-0.5537442212043628,0.0,0.02913,0.0,254.9637,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-02,0,-0.41020709533153116,0.0,0.02882,0.0,239.6841,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
