date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2020-08-03,2,2.4672834491584337,0.0,0.008596,0.0,0.005509,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-04,2,2.779013582465475,0.0,0.009153,0.0,0.005589,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-05,2,1.8183876118581088,0.0,0.008894,0.0,0.005596,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-06,2,1.6090258502145984,0.0,0.00895,0.0,0.005625,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-07,0,0.4532200654269613,0.0,0.008739,0.0,0.005853,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-08,0,0.2708076303477178,0.0,0.009057,0.0,0.006114,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-09,0,-0.298181786102202,0.0,0.008792,0.0,0.006132,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-10,0,-0.5257756188007823,0.0,0.009303,0.0,0.006566,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-11,0,-0.0018929898192922426,0.0,0.008995,0.0,0.006139,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-12,0,0.21093988448225234,0.0,0.00952,0.0,0.006396,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-13,0,0.28238627141619516,0.0,0.009449,0.0,0.006301,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-14,0,-0.9114292889544933,0.0,0.009512,0.0,0.006723,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-15,-2,-2.077142295281812,0.0,0.009312,0.0,0.007066,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-16,-2,-1.516032168547818,0.0,0.009515,0.0,0.007034,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-17,-2,-1.9669051584019686,0.0,0.009588,0.0,0.007432,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-18,0,-0.7630965903378895,0.0,0.010091,0.0,0.007234,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-19,0,-0.5676206507886125,0.0,0.009648,0.0,0.006832,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-20,-1,-1.0256423762676046,9168747.5766419,0.010312,-12516299.312990637,0.007554,200000,189096.25002066256,-10903.749979337445,0.9454812501033127
2020-08-21,0,0.2012055706608317,0.0,0.010778,0.0,0.007278,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-22,0,0.5205669077976376,0.0,0.011107,0.0,0.007366,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-23,2,1.736513971227492,0.0,0.011831,0.0,0.007242,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-24,2,2.940954086867207,0.0,0.0138,0.0,0.007515,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-25,2,2.172958377675874,0.0,0.012263,0.0,0.00686,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-26,2,1.5914044572495023,0.0,0.011769,0.0,0.006817,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-27,0,0.9561958651068845,0.0,0.010563,0.0,0.006428,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-28,2,1.3501320655005786,0.0,0.011119,0.0,0.006439,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-29,0,0.9636493439496518,0.0,0.011252,0.0,0.006697,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-30,0,0.49548453334155484,0.0,0.011099,0.0,0.006882,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-08-31,0,-0.1485392074967629,0.0,0.010737,0.0,0.007111,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-01,0,-0.34521259243773733,0.0,0.01048,0.0,0.007094,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-02,0,-0.24831395778464108,0.0,0.009943,0.0,0.006661,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-03,0,0.7356585710025345,0.0,0.008438,0.0,0.005066,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-04,0,0.4871131609072882,0.0,0.008947,0.0,0.005465,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-05,0,0.8711719018483385,0.0,0.008266,0.0,0.004833,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-06,0,0.6362545431048039,0.0,0.00855,0.0,0.005073,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-07,-2,-1.3121937222191657,0.0,0.008506,0.0,0.005963,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-08,-2,-2.309073148328226,0.0,0.008242,0.0,0.006604,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-09,-2,-1.2322517424209014,0.0,0.008849,0.0,0.00625,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-10,-2,-2.287353886143555,0.0,0.009219,0.0,0.007731,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-11,-2,-1.744530848779357,0.0,0.009351,0.0,0.007514,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-12,-2,-1.8967414047493707,0.0,0.009647,0.0,0.008372,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-13,-2,-1.3224010978538399,0.0,0.009166,0.0,0.007372,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-14,0,-0.47514470681292875,0.0,0.009483,0.0,0.006765,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-15,0,-0.13270890264864155,0.0,0.009193,0.0,0.006313,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-16,0,-0.5184615012202382,0.0,0.009174,0.0,0.006689,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-17,0,-0.07169147491345418,0.0,0.009278,0.0,0.00644,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-18,0,0.44745933277348965,0.0,0.009919,0.0,0.006525,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-19,0,0.5087014671539741,0.0,0.009674,0.0,0.006347,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-20,0,0.23090272863988848,0.0,0.009127,0.0,0.00618,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-21,2,1.3655881392651017,0.0,0.009133,0.0,0.005421,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-22,1,1.078182032630012,-9980690.900262052,0.009086,16458177.408308713,0.00551,200000,181369.11503956202,-18630.88496043798,0.9068455751978101
2020-09-23,1,0.8951039752205813,-9980690.900262052,0.008529,16458177.408308713,0.005294,200000,172254.90388792136,-27745.096112078638,0.8612745194396068
2020-09-24,1,1.1573585709969967,-9980690.900262052,0.009617,16458177.408308713,0.005795,200000,191359.44246896915,-8640.557531030849,0.9567972123448457
2020-09-25,2,1.4460016593376197,0.0,0.009992,0.0,0.005842,200000,184947.50609564094,-15052.493904359057,0.9247375304782047
2020-09-26,2,2.1422826574982516,0.0,0.010968,0.0,0.00583,200000,184947.50609564094,-15052.493904359057,0.9247375304782047
2020-09-27,2,1.5788191655235935,0.0,0.010552,0.0,0.005815,200000,184947.50609564094,-15052.493904359057,0.9247375304782047
2020-09-28,1,1.0474232451262417,-9037700.649708804,0.010232,15602117.942942547,0.005927,200000,184947.50609564094,-15052.493904359057,0.9247375304782047
2020-09-29,2,1.6740020958733477,0.0,0.011389,0.0,0.005964,200000,194826.84738346518,-5173.152616534819,0.9741342369173259
2020-09-30,1,1.0873634028216124,-9137362.695031665,0.010661,16446635.77439348,0.005923,200000,194826.84738346518,-5173.152616534819,0.9741342369173259
2020-10-01,1,0.7280621041017452,-9137362.695031665,0.009906,16446635.77439348,0.005696,200000,184194.75222792893,-15805.247772071074,0.9209737611396447
2020-10-02,1,0.5165791317048006,-9137362.695031665,0.009329,16446635.77439348,0.005456,200000,174975.30136704125,-25024.698632958753,0.8748765068352062
2020-10-03,2,1.34076784762869,0.0,0.01004,0.0,0.005366,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-04,0,0.8812401141054836,0.0,0.009952,0.0,0.005502,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-05,0,0.6887699269356412,0.0,0.009865,0.0,0.005509,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-06,0,0.4043669302068131,0.0,0.0093,0.0,0.005287,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-07,0,0.4814861149180132,0.0,0.009556,0.0,0.00537,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-08,0,0.2806717060963511,0.0,0.009643,0.0,0.005464,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-09,0,-0.3545886297657898,0.0,0.009901,0.0,0.0058,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-10,0,-0.06743773776346905,0.0,0.010102,0.0,0.005769,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-11,-1,-1.1234270260393955,10010768.363260357,0.009905,-16679000.948375752,0.005945,200000,198313.3212761877,-1686.678723812307,0.9915666063809385
2020-10-12,-1,-1.0026508319558785,10010768.363260357,0.009878,-16679000.948375752,0.005883,200000,197008.93247158034,-2991.0675284196623,0.9850446623579017
2020-10-13,-2,-1.5334918790945025,0.0,0.009907,0.0,0.006026,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-14,0,-0.6817938859660823,0.0,0.0099,0.0,0.005782,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-15,0,-0.8132114452881545,0.0,0.009838,0.0,0.00578,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-16,0,0.3298647683475631,0.0,0.009704,0.0,0.005459,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-17,0,-0.26608444985830193,0.0,0.009573,0.0,0.00552,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-18,0,0.37129289008441196,0.0,0.009858,0.0,0.005543,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-19,0,0.09157597944261756,0.0,0.009765,0.0,0.005576,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-20,2,1.7678360945837235,0.0,0.009498,0.0,0.005131,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-21,1,1.0552579289807438,-9976229.203292007,0.010006,18113255.200170532,0.005511,200000,199644.29881627962,-355.7011837203754,0.9982214940813982
2020-10-22,1,0.9868857717035951,-9976229.203292007,0.010143,18113255.200170532,0.00558,200000,202260.85682594238,2260.8568259423773,1.011304284129712
2020-10-23,2,1.3415437068587777,0.0,0.010094,0.0,0.005507,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-24,2,1.88199224974271,0.0,0.010287,0.0,0.005481,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-25,2,1.4122356572685086,0.0,0.010001,0.0,0.00539,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-26,2,1.2623613939900271,0.0,0.009737,0.0,0.005251,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-27,2,1.43729658694266,0.0,0.009901,0.0,0.005274,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-28,2,1.7844447756839399,0.0,0.009571,0.0,0.004975,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-29,2,1.3556894820036685,0.0,0.009362,0.0,0.004921,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-30,1,1.1456723144430339,-10819560.949674757,0.00927,20506507.87231343,0.004891,200000,200594.66000697,594.6600069699925,1.00297330003485
2020-10-31,2,1.2681072799582556,0.0,0.009301,0.0,0.004855,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-01,0,0.2604037070383315,0.0,0.009161,0.0,0.004984,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-02,2,1.3929537388884636,0.0,0.008963,0.0,0.004645,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-03,2,1.961675900156471,0.0,0.008755,0.0,0.004405,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-04,2,1.5692763587634768,0.0,0.008475,0.0,0.004309,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-05,0,0.47829149595800496,0.0,0.008693,0.0,0.004583,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-06,0,-0.9121898050818545,0.0,0.00916,0.0,0.005049,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-07,0,0.6063196071548105,0.0,0.008796,0.0,0.004605,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-08,-2,-1.4303503040163812,0.0,0.009168,0.0,0.005081,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-09,-2,-1.4440939055333073,0.0,0.008844,0.0,0.004922,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-10,-2,-2.277641294849681,0.0,0.008962,0.0,0.005183,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-11,-2,-2.065738962433852,0.0,0.008863,0.0,0.005147,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-12,-2,-1.7571846873581043,0.0,0.008668,0.0,0.005019,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-13,-2,-1.4188607711265504,0.0,0.008936,0.0,0.005137,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-14,0,-0.8963015190813741,0.0,0.008634,0.0,0.004861,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-15,0,-0.934843985016176,0.0,0.008533,0.0,0.00483,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-16,0,-0.6606211558773444,0.0,0.00866,0.0,0.004852,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-17,0,-0.28354794857564714,0.0,0.008727,0.0,0.004816,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-18,0,0.4960555925668568,0.0,0.008698,0.0,0.004638,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-19,0,0.12517987852708043,0.0,0.008646,0.0,0.004694,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-20,0,0.22160194494062313,0.0,0.008891,0.0,0.004817,200000,201668.30067981323,1668.3006798132265,1.0083415033990661
2020-11-21,-1,-1.122283418389364,10876297.091997262,0.009271,-18826391.026868302,0.005356,200000,201668.30067981326,1668.3006798132556,1.0083415033990664
2020-11-22,-1,-1.1955003388907863,10876297.091997262,0.008973,-18826391.026868302,0.005232,200000,196092.6916590664,-3907.3083409336105,0.980463458295332
2020-11-23,-2,-1.8312950893853932,0.0,0.009236,0.0,0.005586,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-24,-2,-1.7695447681602994,0.0,0.010515,0.0,0.00637,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-25,2,1.3420782460237224,0.0,0.011755,0.0,0.006273,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-26,0,-0.8061941312483846,0.0,0.009628,0.0,0.005612,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-27,-2,-1.3497914059096128,0.0,0.009312,0.0,0.005576,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-28,-2,-1.8221130712670783,0.0,0.009509,0.0,0.005881,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-29,-2,-1.9894217981703006,0.0,0.009457,0.0,0.006002,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-11-30,-2,-1.7540895002120511,0.0,0.009765,0.0,0.006207,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-01,0,-0.9463818159466589,0.0,0.009941,0.0,0.006059,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-02,0,-0.2259798356623274,0.0,0.010823,0.0,0.00634,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-03,0,0.5179509178382692,0.0,0.011109,0.0,0.006244,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-04,2,2.164981311127922,0.0,0.011875,0.0,0.006009,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-05,2,2.0879059520157126,0.0,0.012431,0.0,0.006174,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-06,2,1.6368742216817427,0.0,0.011956,0.0,0.006027,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-07,2,2.453036299208456,0.0,0.01297,0.0,0.005934,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-08,2,3.0409795935937667,0.0,0.014005,0.0,0.005546,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-09,2,2.838893939782948,0.0,0.016865,0.0,0.006129,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-10,2,1.9215321586485874,0.0,0.015172,0.0,0.005897,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-11,2,1.3225281530037742,0.0,0.01376,0.0,0.005692,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-12,0,0.9402262683377342,0.0,0.013732,0.0,0.00594,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-13,0,0.9639938191314766,0.0,0.013928,0.0,0.005905,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-14,2,1.838034196006617,0.0,0.017339,0.0,0.006184,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-15,2,1.2787250988487968,0.0,0.01654,0.0,0.006275,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-16,2,1.3956613028369553,0.0,0.017725,0.0,0.006424,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-17,0,0.9665765184570837,0.0,0.016781,0.0,0.006419,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-18,0,0.9974161874889927,0.0,0.017513,0.0,0.006556,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-19,0,0.7059806750054242,0.0,0.017049,0.0,0.00661,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-20,0,0.5188672866890021,0.0,0.01639,0.0,0.006469,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-21,0,0.5128128535079365,0.0,0.015772,0.0,0.006164,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-22,1,1.1756328226655346,-6006374.883999209,0.01718,16828036.612378735,0.006132,200000,206379.04101421282,6379.041014212824,1.0318952050710641
2020-12-23,2,2.91480712399282,0.0,0.018202,0.0,0.005073,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-24,2,2.0949257318081194,0.0,0.019371,0.0,0.005668,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-25,2,2.8450062622656676,0.0,0.023837,0.0,0.005818,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-26,2,3.594214992949277,0.0,0.035034,0.0,0.005847,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-27,2,1.7706976880431722,0.0,0.02702,0.0,0.005785,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-28,2,1.857888577872658,0.0,0.029779,0.0,0.005892,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-29,2,1.4463948000740017,0.0,0.02797,0.0,0.005797,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-30,2,1.2166503267059756,0.0,0.028098,0.0,0.005945,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2020-12-31,2,1.908695682656829,0.0,0.03333,0.0,0.005673,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2021-01-01,2,1.6091176269274339,0.0,0.03345,0.0,0.005787,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2021-01-02,2,2.0003030293366635,0.0,0.037912,0.0,0.005615,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2021-01-03,1,1.0716010105942908,-3587044.054539028,0.032107,20113381.672910333,0.005726,200000,230338.44691816912,30338.446918169124,1.1516922345908456
2021-01-04,1,0.6175339199668254,-3587044.054539028,0.029352,20113381.672910333,0.005796,200000,221864.07726501784,21864.07726501784,1.1093203863250891
2021-01-05,1,0.6681713517095887,-3587044.054539028,0.03009,20113381.672910333,0.005739,200000,223364.85302191175,23364.853021911753,1.1168242651095588
2021-01-06,1,0.4177791385924516,-3587044.054539028,0.030533,20113381.672910333,0.006113,200000,232476.318283741,32476.318283741013,1.162381591418705
2021-01-07,0,-0.052982876258919745,0.0,0.028364,0.0,0.006353,200000,204301.0507131148,4301.05071311479,1.021505253565574
2021-01-08,-1,-1.1835122095834747,3819853.6144101936,0.026742,-11904268.192117166,0.008581,200000,204301.0507131148,4301.05071311479,1.021505253565574
2021-01-09,-2,-1.723633078354046,0.0,0.027671,0.0,0.011344,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-10,-2,-1.6025730412231696,0.0,0.026263,0.0,0.010123,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-11,-2,-1.7372138276381537,0.0,0.024763,0.0,0.010585,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-12,-2,-1.5268822672032072,0.0,0.025337,0.0,0.010376,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-13,-2,-1.5232084414202578,0.0,0.028643,0.0,0.012541,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-14,-2,-1.548958235458525,0.0,0.029342,0.0,0.01478,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-15,-2,-1.8361911103281652,0.0,0.02767,0.0,0.024766,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-16,-2,-1.5049324741065377,0.0,0.027542,0.0,0.02079,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-17,-2,-1.360968240087385,0.0,0.026523,0.0,0.020653,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-18,-1,-1.1886007103307221,4253329.566011568,0.027466,-5758747.405110604,0.020286,200000,233643.89972014743,33643.89972014743,1.168219498600737
2021-01-19,-1,-0.9381089070381585,4253329.566011568,0.029265,-5758747.405110604,0.017878,200000,227428.5758578959,27428.575857895892,1.1371428792894795
2021-01-20,-1,-0.8574002206177104,4253329.566011568,0.029638,-5758747.405110604,0.01825,200000,231157.32182071937,31157.32182071937,1.1557866091035969
2021-01-21,-1,-0.752072179383133,4253329.566011568,0.024845,-5758747.405110604,0.014886,200000,191398.68694003386,-8601.313059966138,0.9569934347001693
2021-01-22,-1,-0.6592290319905277,4253329.566011568,0.027276,-5758747.405110604,0.015771,200000,206835.02256853087,6835.022568530869,1.0341751128426544
2021-01-23,-1,-0.46925230481436836,4253329.566011568,0.029377,-5758747.405110604,0.01545,200000,213922.71006968064,13922.710069680645,1.0696135503484032
2021-01-24,-1,-0.6177757903951819,4253329.566011568,0.028501,-5758747.405110604,0.017724,200000,223292.184969076,23292.184969076014,1.11646092484538
2021-01-25,-1,-0.39745843183526647,4253329.566011568,0.02909,-5758747.405110604,0.016313,200000,217671.8034948458,17671.803494845808,1.088359017474229
2021-01-26,0,-0.09944429709230788,0.0,0.033123,0.0,0.016927,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-01-27,0,-0.07768656288372039,0.0,0.029239,0.0,0.015691,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-01-28,0,-0.28931706236526283,0.0,0.029324,0.0,0.017132,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-01-29,0,-0.1497760196341845,0.0,0.029445,0.0,0.016936,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-01-30,0,0.10233092274719142,0.0,0.028771,0.0,0.01605,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-01-31,0,0.12637054773051729,0.0,0.027867,0.0,0.015755,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-02-01,0,0.4342881145383425,0.0,0.029253,0.0,0.016121,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-02-02,0,0.665717271648427,0.0,0.030505,0.0,0.01666,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-02-03,0,0.9664092555233873,0.0,0.032849,0.0,0.017367,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-02-04,2,1.4363762623435554,0.0,0.032624,0.0,0.016295,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-02-05,1,1.064462364975438,-2690109.757508039,0.035359,5221473.948275059,0.018217,200000,190239.18183145352,-9760.81816854648,0.9511959091572676
2021-02-06,0,-0.2731988811716023,0.0,0.03417,0.0,0.019791,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-07,0,0.8284874890669408,0.0,0.03559,0.0,0.018838,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-08,2,1.2547350753991144,0.0,0.039173,0.0,0.02006,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-09,0,0.8438872710414786,0.0,0.041884,0.0,0.021872,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-10,0,0.33575786139236447,0.0,0.042009,0.0,0.022485,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-11,-2,-1.3705508457005222,0.0,0.044899,0.0,0.026566,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-12,-2,-2.2686741221808866,0.0,0.047867,0.0,0.031099,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-13,-2,-2.0917054689397654,0.0,0.053836,0.0,0.034867,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-14,0,0.3023986030063507,0.0,0.057474,0.0,0.031014,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-15,2,1.362128305608055,0.0,0.060898,0.0,0.030545,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-16,0,0.47054040571676137,0.0,0.057983,0.0,0.030866,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-17,-2,-2.3048329881273126,0.0,0.058393,0.0,0.0402,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-18,-2,-2.0852185511431327,0.0,0.060869,0.0,0.042707,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-19,1,1.0647020969651417,1029879.1788197675,0.086817,-2049395.357742637,0.043628,200000,178822.04133519152,-21177.95866480848,0.8941102066759576
2021-02-20,2,1.6903609235665917,0.0,0.089168,0.0,0.0415,200000,185604.40060587312,-14395.599394126883,0.9280220030293655
2021-02-21,-1,-1.014085034610089,-1029465.5370503024,0.090146,1649289.121755466,0.056268,200000,185604.40060587312,-14395.599394126883,0.9280220030293655
2021-02-22,-1,-1.1819155223480462,-1029465.5370503024,0.092491,1649289.121755466,0.059897,200000,194003.7675131067,-5996.2324868933065,0.9700188375655334
2021-02-23,-1,-1.142496655034487,-1029465.5370503024,0.084445,1649289.121755466,0.055317,200000,178166.9436243599,-21833.056375640095,0.8908347181217995
2021-02-24,-1,-0.4831980358883325,-1029465.5370503024,0.087108,1649289.121755466,0.052644,200000,176499.8605270725,-23500.13947292749,0.8824993026353626
2021-02-25,0,0.31137727358524914,0.0,0.078599,0.0,0.043304,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-02-26,2,1.3224867093904884,0.0,0.082858,0.0,0.040312,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-02-27,2,2.3427264976345366,0.0,0.094728,0.0,0.039475,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
