date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-04,0,-0.5303284916938018,0.0,2.848,0.0,0.07713,200000,169819.91287418443,-30180.087125815568,0.8490995643709222
2020-08-05,-2,-1.3418445923358429,0.0,2.773,0.0,0.08762,200000,169819.91287418443,-30180.087125815568,0.8490995643709222
2020-08-06,-2,-1.6928390510995834,0.0,2.762,0.0,0.097,200000,169819.91287418443,-30180.087125815568,0.8490995643709222
2020-08-07,-2,-1.6224134432795525,0.0,2.642,0.0,0.09591,200000,169819.91287418443,-30180.087125815568,0.8490995643709222
2020-08-08,-1,-1.1303145137207484,30809.127879931864,2.756,-918143.9926156164,0.09248,200000,169819.91287418443,-30180.087125815568,0.8490995643709222
2020-08-09,-1,-1.1428509435525713,30809.127879931864,2.717,-918143.9926156164,0.09382,200000,169848.66983697203,-30151.330163027975,0.8492433491848601
2020-08-10,-2,-1.2492249945886433,0.0,2.926,0.0,0.10691,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-11,0,-0.9195125350763933,0.0,2.722,0.0,0.09418,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-12,0,-0.8342196054329947,0.0,2.799,0.0,0.09679,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-13,0,-0.5694395895245358,0.0,2.86,0.0,0.09497,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-14,0,-0.9990057353944964,0.0,3.1,0.0,0.11117,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-15,-2,-1.4097748442375952,0.0,3.095,0.0,0.11678,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-16,-2,-1.7962424685923493,0.0,3.336,0.0,0.1361,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-17,-2,-2.1435131531204497,0.0,3.418,0.0,0.15761,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-18,-2,-1.8350278068129617,0.0,3.293,0.0,0.15153,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-19,0,-0.8073724191013576,0.0,3.296,0.0,0.12791,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-20,1,1.1861190554128132,-21803.724736149987,4.078,753521.9446950818,0.118,200000,177831.1789480393,-22168.821051960695,0.8891558947401965
2020-08-21,2,1.4514290965073493,0.0,3.769,0.0,0.10529,200000,180671.09192164347,-19328.90807835653,0.9033554596082174
2020-08-22,0,0.6627620445185144,0.0,4.162,0.0,0.12928,200000,180671.09192164347,-19328.90807835653,0.9033554596082174
2020-08-23,1,1.1907913358617233,-22651.842016254195,3.988,774017.1875659475,0.11671,200000,180671.09192164347,-19328.90807835653,0.9033554596082174
2020-08-24,1,0.42903199556789984,-22651.842016254195,3.818,774017.1875659475,0.12526,200000,183438.1257325691,-16561.87426743089,0.9171906286628455
2020-08-25,1,0.46917215501093573,-22651.842016254195,3.482,774017.1875659475,0.11393,200000,167057.4920799855,-32942.5079200145,0.8352874603999275
2020-08-26,1,1.105272403326046,-22651.842016254195,3.784,774017.1875659475,0.11347,200000,173542.30046261393,-26457.69953738607,0.8677115023130697
2020-08-27,1,0.7906790161649322,-22651.842016254195,3.37,774017.1875659475,0.10399,200000,156826.75492975954,-43173.24507024046,0.7841337746487977
2020-08-28,1,0.4480558509534687,-22651.842016254195,3.342,774017.1875659475,0.10736,200000,158800.94127540165,-41199.05872459835,0.7940047063770083
2020-08-29,1,0.33423281800830545,-22651.842016254195,3.431,774017.1875659475,0.1115,200000,164021.38637137128,-35978.61362862872,0.8201069318568563
2020-08-30,0,-0.4356901700411146,0.0,3.449,0.0,0.12439,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-08-31,0,0.0393804348748881,0.0,3.359,0.0,0.11328,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-01,0,0.566725986774663,0.0,3.518,0.0,0.11023,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-02,0,0.12259674744869485,0.0,3.238,0.0,0.10744,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-03,0,-0.8762823137933131,0.0,2.388,0.0,0.0919,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-04,0,-0.3268286155460673,0.0,2.578,0.0,0.091,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-05,0,0.42827586021623787,0.0,2.344,0.0,0.07406,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-06,0,-0.46430228315942645,0.0,2.422,0.0,0.08408,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-07,0,-0.773362145470811,0.0,2.41,0.0,0.08422,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-08,0,0.1745859666851799,0.0,2.359,0.0,0.07511,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-09,0,0.3939467358421407,0.0,2.439,0.0,0.07683,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-10,0,-0.18765190928403191,0.0,2.622,0.0,0.08685,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-11,2,1.6472159649350542,0.0,2.816,0.0,0.08252,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-12,1,1.1548220713996815,-28471.846018636294,2.854,937239.3141544174,0.0867,200000,162517.29707437597,-37482.702925624035,0.8125864853718798
2020-09-13,2,1.7228894811228317,0.0,2.648,0.0,0.07655,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-14,2,1.875348387897397,0.0,2.639,0.0,0.07402,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-15,2,2.2340051811295645,0.0,2.466,0.0,0.06568,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-16,2,1.2675075582202129,0.0,2.448,0.0,0.06971,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-17,2,1.7177604181063724,0.0,2.566,0.0,0.06896,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-18,2,2.580295514773584,0.0,2.804,0.0,0.06569,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-19,2,1.4385994046090906,0.0,2.631,0.0,0.06784,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-20,1,1.132183820641336,-32969.26107801671,2.52,1253886.7780954135,0.06626,200000,166165.0758332042,-33834.9241667958,0.830825379166021
2020-09-21,2,1.2948825940142554,0.0,2.263,0.0,0.05752,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-22,2,1.7286567800170929,0.0,2.341,0.0,0.05516,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-23,2,2.1418832190808437,0.0,2.176,0.0,0.04735,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-24,0,0.906401212374136,0.0,2.319,0.0,0.05764,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-25,0,0.5050740174553918,0.0,2.36,0.0,0.06113,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-26,0,0.8641456570648939,0.0,2.399,0.0,0.05893,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-27,0,0.6371140325087595,0.0,2.37,0.0,0.05924,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-28,0,0.25898542391569335,0.0,2.425,0.0,0.06259,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-29,-1,-1.0004862240241827,34659.051824230955,2.433,-1181691.0466417305,0.07136,200000,168650.9461767078,-31349.053823292197,0.843254730883539
2020-09-30,-1,-0.8215442969376545,34659.051824230955,2.435,-1181691.0466417305,0.06888,200000,165789.67048468476,-34210.32951531524,0.8289483524234238
2020-10-01,0,0.011425405926792637,0.0,2.365,0.0,0.06166,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-02,0,0.9901280884153383,0.0,2.288,0.0,0.05477,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-03,2,1.7993703261517215,0.0,2.297,0.0,0.05104,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-04,2,1.3462809802225586,0.0,2.306,0.0,0.05235,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-05,2,1.3170052904294476,0.0,2.302,0.0,0.05177,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-06,2,2.284685891065137,0.0,2.172,0.0,0.04407,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-07,2,1.529276153556344,0.0,2.192,0.0,0.04642,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-08,0,0.6941589359649964,0.0,2.251,0.0,0.05109,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-09,0,0.4777634482008725,0.0,2.33,0.0,0.05365,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-10,0,0.5760275516672095,0.0,2.3,0.0,0.05217,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-11,0,0.439881791826348,0.0,2.354,0.0,0.05378,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-12,0,0.3283205676268013,0.0,2.345,0.0,0.05404,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-13,0,0.5124336962435908,0.0,2.33,0.0,0.053,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-14,0,0.32776773266153586,0.0,2.254,0.0,0.05191,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-15,0,0.48367435171703094,0.0,2.23,0.0,0.05039,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-16,2,1.6788641382133938,0.0,2.166,0.0,0.04366,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-17,0,0.7372380135893692,0.0,2.179,0.0,0.0472,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-18,0,0.5054258733895076,0.0,2.216,0.0,0.04868,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-19,0,0.03738143862767892,0.0,2.212,0.0,0.05006,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-20,1,1.142214210007238,-37172.73032346942,2.146,1767228.1629190377,0.04514,200000,159545.35854833073,-40454.641451669275,0.7977267927416536
2020-10-21,2,2.1281180833628186,0.0,2.283,0.0,0.04545,200000,164090.18187214114,-35909.81812785886,0.8204509093607057
2020-10-22,0,0.9794437955415072,0.0,2.341,0.0,0.04901,200000,164090.18187214114,-35909.81812785886,0.8204509093607057
2020-10-23,-1,-1.0195439100909098,35811.9122374817,2.291,-1544523.5492483163,0.05312,200000,164090.18187214114,-35909.81812785886,0.8204509093607057
2020-10-24,-2,-1.739543456341106,0.0,2.312,0.0,0.05642,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-25,0,-0.6591546931324024,0.0,2.229,0.0,0.0511,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-26,0,0.17425793452251825,0.0,2.174,0.0,0.04778,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-27,0,0.7645617209389708,0.0,2.194,0.0,0.04683,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-28,0,0.36392481028483226,0.0,2.079,0.0,0.04518,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-29,0,-0.37465290616766694,0.0,2.033,0.0,0.04583,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-30,0,-0.8772499753614473,0.0,1.946,0.0,0.04512,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-10-31,0,-0.27101690174359905,0.0,1.964,0.0,0.04405,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-11-01,0,-0.3802939082989297,0.0,2.008,0.0,0.04523,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-11-02,0,0.9418742753292101,0.0,1.924,0.0,0.0404,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-11-03,2,1.8655276970294663,0.0,1.868,0.0,0.03699,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-11-04,0,0.17323951562529952,0.0,1.833,0.0,0.03956,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-11-05,1,1.1382269835269592,-43613.42812731058,1.931,2120280.2042758493,0.03972,200000,168435.05942767346,-31564.940572326537,0.8421752971383674
2020-11-06,1,0.5863525932446289,-43613.42812731058,2.071,2120280.2042758493,0.04374,200000,183064.46578668588,-16935.534213314124,0.9153223289334294
2020-11-07,1,1.0287133062884084,-43613.42812731058,1.949,2120280.2042758493,0.04005,200000,169919.7936013761,-30080.206398623908,0.8495989680068805
2020-11-08,1,0.8037709579896183,-43613.42812731058,2.027,2120280.2042758493,0.04196,200000,177371.37618547317,-22628.62381452683,0.8868568809273658
2020-11-09,1,0.32759866520586584,-43613.42812731058,1.989,2120280.2042758493,0.04225,200000,176328.94717587536,-23671.052824124636,0.8816447358793769
2020-11-10,0,-0.854353085225343,0.0,2.006,0.0,0.0457,200000,159026.79091565215,-40973.20908434785,0.7951339545782607
2020-11-11,0,-0.012579575412576652,0.0,2.054,0.0,0.04484,200000,159026.79091565215,-40973.20908434785,0.7951339545782607
2020-11-12,1,1.0837746887915505,-39169.16032405226,2.03,1905425.2446160093,0.04173,200000,159026.79091565215,-40973.20908434785,0.7951339545782607
2020-11-13,0,-0.40701546109193776,0.0,2.094,0.0,0.046,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-14,0,-0.3386873295892593,0.0,2.04,0.0,0.04454,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-15,0,0.07057821013615531,0.0,1.978,0.0,0.04241,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-16,0,0.9554723157324808,0.0,2.073,0.0,0.04279,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-17,-2,-1.5060193845091927,0.0,2.206,0.0,0.05092,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-18,0,-0.10116039464481244,0.0,2.15,0.0,0.04639,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-19,-2,-1.981868972281601,0.0,2.25,0.0,0.05311,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-20,-1,-1.1847854697639928,32471.941444089993,2.362,-1427484.1930195529,0.05373,200000,153397.45138188114,-46602.54861811886,0.7669872569094057
2020-11-21,0,-0.19966481224376684,0.0,2.695,0.0,0.05839,200000,149236.37122047032,-50763.62877952968,0.7461818561023517
2020-11-22,0,0.28976613055344325,0.0,2.557,0.0,0.05424,200000,149236.37122047032,-50763.62877952968,0.7461818561023517
2020-11-23,-1,-1.043943845046305,26706.580390205854,2.794,-1181789.4458383776,0.06314,200000,149236.37122047032,-50763.62877952968,0.7461818561023517
2020-11-24,0,1.506542296831264,0.0,3.079,0.0,0.06227,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-11-25,2,1.291347030342823,0.0,2.924,0.0,0.05959,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-11-26,2,1.8176978482273367,0.0,2.522,0.0,0.04975,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-11-27,2,2.2862328897779367,0.0,2.602,0.0,0.0493,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-11-28,2,1.6619703658765483,0.0,2.69,0.0,0.05209,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-11-29,2,2.2383268090091946,0.0,2.734,0.0,0.04992,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-11-30,2,2.475510301895081,0.0,2.932,0.0,0.05069,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-01,2,1.6277580082726193,0.0,2.718,0.0,0.04903,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-02,0,0.9489328282385513,0.0,2.787,0.0,0.05272,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-03,0,0.6955019543784473,0.0,2.877,0.0,0.05524,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-04,0,0.5232167284919405,0.0,2.591,0.0,0.05021,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-05,0,0.2987804585911763,0.0,2.718,0.0,0.05347,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-06,0,0.30996448536409227,0.0,2.653,0.0,0.05201,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-07,0,-0.2122190193217444,0.0,2.612,0.0,0.05318,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-08,0,0.029214654311184387,0.0,2.41,0.0,0.04793,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-09,0,0.19939072738232466,0.0,2.491,0.0,0.04855,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-10,0,-0.7519628817856897,0.0,2.43,0.0,0.05014,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-11,-2,-1.5603615674728035,0.0,2.337,0.0,0.05096,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-12,0,-0.7068943554341625,0.0,2.469,0.0,0.05069,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-13,0,-0.7228162606222602,0.0,2.557,0.0,0.05199,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-14,-1,-1.1499503196925436,27885.1326837331,2.521,-1334442.2835172957,0.05268,200000,140596.83899138228,-59403.161008617724,0.7029841949569113
2020-12-15,-1,-0.5009769320535102,27885.1326837331,2.586,-1334442.2835172957,0.05202,200000,141528.64070870352,-58471.35929129648,0.7076432035435176
2020-12-16,-1,-0.5546915220280805,27885.1326837331,2.766,-1334442.2835172957,0.05589,200000,151712.25622898742,-48287.74377101258,0.7585612811449371
2020-12-17,-2,-1.242339413555636,0.0,2.688,0.0,0.05699,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-18,-2,-1.5373016258383898,0.0,2.74,0.0,0.05995,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-19,0,-0.8211764236258025,0.0,2.811,0.0,0.05898,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-20,0,-0.01904992405354968,0.0,2.802,0.0,0.05643,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-21,0,-0.1910739584133715,0.0,2.592,0.0,0.05289,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-22,0,-0.769797535219766,0.0,2.574,0.0,0.05391,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-23,-2,-3.0244313660199684,0.0,2.096,0.0,0.0505,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-24,-2,-1.353488346563058,0.0,2.312,0.0,0.05129,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-25,-2,-1.5967058785062378,0.0,2.288,0.0,0.052,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-26,-1,-1.1094257618087344,31347.669928132385,2.26,-1408183.9403215898,0.05031,200000,141691.46807515837,-58308.531924841634,0.7084573403757919
2020-12-27,-2,-1.7065563879005745,0.0,2.275,0.0,0.05313,200000,145192.33173794328,-54807.668262056715,0.7259616586897164
2020-12-28,-2,-1.2727451040135396,0.0,2.384,0.0,0.05469,200000,145192.33173794328,-54807.668262056715,0.7259616586897164
2020-12-29,-2,-1.2341613715663273,0.0,2.271,0.0,0.05231,200000,145192.33173794328,-54807.668262056715,0.7259616586897164
2020-12-30,-2,-1.394624639536579,0.0,2.215,0.0,0.05205,200000,145192.33173794328,-54807.668262056715,0.7259616586897164
2020-12-31,-1,-1.091677694499788,32671.541795216763,2.222,-1409087.070438114,0.05152,200000,145192.33173794328,-54807.668262056715,0.7259616586897164
2021-01-01,-1,-1.1788702849361457,32671.541795216763,2.268,-1409087.070438114,0.05333,200000,149245.67025801624,-50754.32974198376,0.7462283512900811
2021-01-02,-1,-0.6258400063145246,32671.541795216763,2.249,-1409087.070438114,0.05127,200000,145722.1915988046,-54277.80840119539,0.728610957994023
2021-01-03,-1,-0.6901397085234768,32671.541795216763,2.466,-1409087.070438114,0.05671,200000,160477.34983154997,-39522.650168450025,0.8023867491577499
2021-01-04,-1,-0.4440740299778774,32671.541795216763,2.515,-1409087.070438114,0.05723,200000,162810.98065614342,-37189.01934385658,0.8140549032807172
2021-01-05,-1,-1.036784632196048,32671.541795216763,2.612,-1409087.070438114,0.06182,200000,172447.8298635904,-27552.170136409608,0.862239149317952
2021-01-06,-2,-1.3241290183263084,0.0,3.013,0.0,0.07311,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-07,-2,-1.370276181477223,0.0,2.894,0.0,0.07112,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-08,-2,-1.3896733065247642,0.0,2.861,0.0,0.07104,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-09,0,0.4388178155322422,0.0,3.228,0.0,0.07261,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-10,2,2.3968895568202333,0.0,3.383,0.0,0.0699,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-11,2,2.1351497379772555,0.0,2.898,0.0,0.06049,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-12,2,1.406745018901809,0.0,2.75,0.0,0.05881,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-13,0,0.42362760945677685,0.0,2.948,0.0,0.06604,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-14,-2,-1.8151873945130281,0.0,3.021,0.0,0.07696,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-15,-2,-2.9801621952452666,0.0,2.941,0.0,0.08851,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-16,-2,-1.7990370277599588,0.0,3.056,0.0,0.08459,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-17,-2,-2.068388671309196,0.0,3.188,0.0,0.09487,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-18,-2,-1.6876120826141685,0.0,3.301,0.0,0.0968,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-19,-2,-1.3903186989266716,0.0,3.161,0.0,0.09115,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-20,-1,-1.1564716392755496,23127.135890779136,3.238,-813974.6305906831,0.092,200000,149771.3320286857,-50228.66797131431,0.7488566601434284
2021-01-21,-2,-1.2716726183522506,0.0,2.736,0.0,0.08064,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-22,-2,-1.3667507492856026,0.0,2.918,0.0,0.08955,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-23,0,0.7914784771827498,0.0,3.938,0.0,0.08933,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-24,0,0.13205670773015532,0.0,3.545,0.0,0.08779,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-25,0,0.04350714517175099,0.0,3.284,0.0,0.08253,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-26,0,-0.6150681747886396,0.0,3.434,0.0,0.09518,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-27,0,-0.8282014555291469,0.0,3.112,0.0,0.09,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-28,0,-0.3557308951718599,0.0,3.271,0.0,0.08857,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-29,-2,-1.5244931282918808,0.0,3.307,0.0,0.11164,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-30,-1,-1.1023058184432888,23071.64125604286,3.297,-727776.5137884934,0.10452,200000,152134.40244234665,-47865.59755765335,0.7606720122117332
2021-01-31,-1,-0.6631055236454343,23071.64125604286,3.283,-727776.5137884934,0.09803,200000,147088.12989027472,-52911.87010972528,0.7354406494513737
2021-02-01,-1,-0.9719700293890374,23071.64125604286,3.471,-727776.5137884934,0.10884,200000,159292.8625604644,-40707.13743953561,0.7964643128023219
2021-02-02,-1,-0.8536923909230744,23071.64125604286,3.543,-727776.5137884934,0.1101,200000,161871.01913827297,-38128.98086172703,0.8093550956913649
2021-02-03,-2,-2.6099396594754363,0.0,3.683,0.0,0.15841,200000,182448.625245576,-17551.374754424003,0.91224312622788
2021-02-04,-2,-2.100795542476027,0.0,3.506,0.0,0.14849,200000,182448.625245576,-17551.374754424003,0.91224312622788
2021-02-05,-2,-2.0733720647888383,0.0,3.857,0.0,0.17848,200000,182448.625245576,-17551.374754424003,0.91224312622788
2021-02-06,-1,-1.1592931329766103,20583.1030286074,4.432,-536613.6036634587,0.17,200000,182448.62524557597,-17551.374754424032,0.9122431262278798
2021-02-07,-2,-1.4519693962537592,0.0,4.246,0.0,0.18214,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-08,-2,-1.4623173930479691,0.0,4.731,0.0,0.21432,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-09,-2,-1.5641887170023074,0.0,5.015,0.0,0.25112,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-10,0,0.0939239034008186,0.0,7.514,0.0,0.23952,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-11,0,0.11967211658108762,0.0,7.411,0.0,0.23532,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-12,0,-0.11825746569736172,0.0,7.345,0.0,0.25158,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-13,0,-0.023480609782897188,0.0,7.718,0.0,0.26402,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-14,0,-0.12393780279389319,0.0,6.986,0.0,0.24813,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-15,0,-0.32075659293302944,0.0,6.412,0.0,0.2394,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-16,0,0.0721591380758589,0.0,6.426,0.0,0.22679,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-17,0,0.14156386016180178,0.0,6.639,0.0,0.23594,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-18,0,-0.9783121255235114,0.0,7.133,0.0,0.30729,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-19,0,-0.5129001686054266,0.0,7.262,0.0,0.29228,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-20,0,-0.8412335585890937,0.0,6.693,0.0,0.2884,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-21,0,-0.5465655038210381,0.0,7.118,0.0,0.29609,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-22,0,-0.7024323352671175,0.0,6.389,0.0,0.27521,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-23,0,-0.765640379669908,0.0,5.148,0.0,0.22399,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-24,0,-0.8087451198417159,0.0,5.303,0.0,0.23287,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-25,0,-0.8513359988521352,0.0,5.128,0.0,0.22555,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-26,0,-0.7082855843074933,0.0,5.184,0.0,0.22514,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-27,-2,-1.6766623103778748,0.0,5.267,0.0,0.27529,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-02-28,-2,-1.4366560844144638,0.0,4.855,0.0,0.24682,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-03-01,-2,-1.5978971248703029,0.0,5.27,0.0,0.27925,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
