date,statusList,zscore,LINKUSDT_position,LINKUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-07-31,0,0.509882238549098,0.0,7.8033,0.0,0.008312,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-01,0,0.3163018589191311,0.0,8.3248,0.0,0.008929,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-02,2,1.3071070444738198,0.0,8.2814,0.0,0.008407,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-03,2,2.528396614819817,0.0,9.2502,0.0,0.008596,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-04,2,2.2309476316528456,0.0,9.8687,0.0,0.009153,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-05,2,1.8973783657494012,0.0,9.5253,0.0,0.008894,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-06,2,2.3639896949291983,0.0,10.2343,0.0,0.00895,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-07,2,2.104362791652191,0.0,10.1286,0.0,0.008739,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-08,2,3.0666695317299775,0.0,12.7093,0.0,0.009057,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-09,2,2.9504886343196897,0.0,13.8104,0.0,0.008792,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-10,2,1.9404752005079442,0.0,13.4722,0.0,0.009303,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-11,2,1.6765963959437082,0.0,12.9971,0.0,0.008995,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-12,2,2.3444611474185613,0.0,16.4635,0.0,0.00952,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-13,2,2.190005365104685,0.0,17.1883,0.0,0.009449,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-14,2,1.7802718144852954,0.0,16.9574,0.0,0.009512,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-15,2,2.169201801400558,0.0,19.2285,0.0,0.009312,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-16,2,1.6832395014200041,0.0,18.8061,0.0,0.009515,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-17,1,1.0147659878774056,-4058.223495207168,16.8196,7119075.500624374,0.009588,200000,136515.39179997297,-63484.608200027025,0.6825769589998649
2020-08-18,1,0.5584023225072735,-4058.223495207168,16.1927,7119075.500624374,0.010091,200000,137552.18646764164,-62447.813532358356,0.6877609323382082
2020-08-19,1,0.6737894436802024,-4058.223495207168,16.1863,7119075.500624374,0.009648,200000,134372.46339049574,-65627.53660950426,0.6718623169524787
2020-08-20,1,0.26804194811032356,-4058.223495207168,16.0483,7119075.500624374,0.010312,200000,138539.49468057175,-61460.50531942825,0.6926974734028588
2020-08-21,0,-0.6102192492825748,0.0,13.8325,0.0,0.010778,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-22,0,-0.26410364165366496,0.0,15.8078,0.0,0.011107,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-23,0,-0.8015732526323126,0.0,15.1428,0.0,0.011831,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-24,-2,-1.438932897485588,0.0,15.1419,0.0,0.0138,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-25,-2,-1.2934653853730007,0.0,14.1164,0.0,0.012263,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-26,0,-0.8506270518813415,0.0,15.2,0.0,0.011769,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-27,0,-0.6118159922026221,0.0,14.5234,0.0,0.010563,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-28,0,-0.6571802762672486,0.0,15.1207,0.0,0.011119,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-29,0,-0.28035356864476596,0.0,16.3612,0.0,0.011252,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-30,0,-0.17240218087058637,0.0,16.4788,0.0,0.011099,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-08-31,0,-0.30125004377640974,0.0,15.5772,0.0,0.010737,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-01,0,0.03462861973306114,0.0,16.0333,0.0,0.01048,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-02,0,-0.06351043522132216,0.0,14.7982,0.0,0.009943,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-03,0,-0.3139546590233759,0.0,11.8895,0.0,0.008438,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-04,0,-0.3392642227266018,0.0,12.3708,0.0,0.008947,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-05,0,-0.8186378632237574,0.0,10.6017,0.0,0.008266,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-06,0,0.644935640325582,0.0,12.8044,0.0,0.00855,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-07,0,0.49909670499301423,0.0,12.47,0.0,0.008506,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-08,0,0.33439095353873466,0.0,11.746,0.0,0.008242,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-09,0,0.16224856804556312,0.0,12.3444,0.0,0.008849,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-10,0,-0.21707854937030677,0.0,12.4957,0.0,0.009219,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-11,0,-0.3973630615155966,0.0,12.4406,0.0,0.009351,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-12,0,-0.526981039992705,0.0,12.7187,0.0,0.009647,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-13,0,-0.782204577756488,0.0,12.067,0.0,0.009166,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-14,-2,-1.47874483413746,0.0,12.1374,0.0,0.009483,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-15,-2,-2.2905584119752915,0.0,10.9314,0.0,0.009193,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-16,-2,-2.082954175272825,0.0,10.7367,0.0,0.009174,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-17,-2,-1.6820031654924408,0.0,11.0139,0.0,0.009278,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-18,-2,-2.4964200366144946,0.0,10.094,0.0,0.009919,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-19,-2,-1.9397270283246781,0.0,10.1209,0.0,0.009674,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-20,-2,-1.578545156508294,0.0,9.7357,0.0,0.009127,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-21,-2,-1.999509607803199,0.0,8.7114,0.0,0.009133,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-22,-2,-1.716253194857416,0.0,8.7401,0.0,0.009086,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-23,-2,-1.8137949541702256,0.0,7.6364,0.0,0.008529,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-24,0,-0.9923716338712846,0.0,9.87,0.0,0.009617,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-25,0,-0.673008485734098,0.0,10.7279,0.0,0.009992,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-26,-2,-1.2772421454481264,0.0,10.3169,0.0,0.010968,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-27,0,-0.7444051781998852,0.0,10.7939,0.0,0.010552,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-28,0,-0.7738837521673958,0.0,10.283,0.0,0.010232,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-29,-2,-1.3815619330470414,0.0,10.135,0.0,0.011389,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-09-30,-1,-1.0595538373962452,5872.766964136455,9.8694,-5436702.586609917,0.010661,200000,115921.37255169665,-84078.62744830335,0.5796068627584833
2020-10-01,-1,-0.6623133570372174,5872.766964136455,9.6394,-5436702.586609917,0.009906,200000,110465.92569705477,-89534.07430294523,0.5523296284852739
2020-10-02,-1,-0.4777041013275176,5872.766964136455,9.2167,-5436702.586609917,0.009329,200000,104846.52970884037,-95153.47029115963,0.5242326485442019
2020-10-03,-1,-0.9634662578291752,5872.766964136455,9.269,-5436702.586609917,0.01004,200000,109019.17096014437,-90980.82903985563,0.5450958548007219
2020-10-04,-1,-0.7290891838689516,5872.766964136455,9.3922,-5436702.586609917,0.009952,200000,109264.26602250431,-90735.73397749569,0.5463213301125216
2020-10-05,-1,-0.30207779718470484,5872.766964136455,9.6176,-5436702.586609917,0.009865,200000,110114.9945711856,-89885.0054288144,0.5505749728559279
2020-10-06,-1,-0.6364373267951738,5872.766964136455,8.7689,-5436702.586609917,0.0093,200000,102059.04028728837,-97940.95971271163,0.5102952014364419
2020-10-07,-1,-0.6677835917223761,5872.766964136455,8.9799,-5436702.586609917,0.009556,200000,104689.98997889331,-95310.01002110669,0.5234499498944665
2020-10-08,0,0.32274668987613275,0.0,9.5594,0.0,0.009643,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-09,2,1.420071019865565,0.0,10.3959,0.0,0.009901,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-10,2,1.3330944227036918,0.0,10.5198,0.0,0.010102,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-11,2,1.997463062558629,0.0,10.8515,0.0,0.009905,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-12,2,2.3930141628167254,0.0,11.4259,0.0,0.009878,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-13,2,1.5481955861233718,0.0,11.0016,0.0,0.009907,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-14,2,1.2888408560961462,0.0,10.8896,0.0,0.0099,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-15,1,1.159560406122969,-5219.772758362255,10.7483,5702752.951687846,0.009838,200000,112207.36707741006,-87792.63292258994,0.5610368353870503
2020-10-16,1,1.0303658948250027,-5219.772758362255,10.5877,5702752.951687846,0.009704,200000,110604.90267689092,-89395.09732310908,0.5530245133844547
2020-10-17,1,1.1761985125149663,-5219.772758362255,10.6267,5702752.951687846,0.009573,200000,110061.41317779594,-89938.58682220406,0.5503070658889797
2020-10-18,1,1.0718697224011493,-5219.772758362255,10.9409,5702752.951687846,0.009858,200000,113326.75036970439,-86673.24963029561,0.5666337518485219
2020-10-19,1,1.0773904981919389,-5219.772758362255,10.9147,5702752.951687846,0.009765,200000,112659.63629892832,-87340.36370107168,0.5632981814946416
2020-10-20,0,-0.020542316168795625,0.0,9.8589,0.0,0.009498,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-21,0,0.45973189474063747,0.0,10.7863,0.0,0.010006,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-22,2,1.6174801010419824,0.0,11.9539,0.0,0.010143,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-23,2,1.7615616000366838,0.0,12.1586,0.0,0.010094,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-24,2,1.8973251069621189,0.0,12.7001,0.0,0.010287,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-25,2,1.4813818339210503,0.0,12.1481,0.0,0.010001,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-26,2,1.248273949548603,0.0,11.7096,0.0,0.009737,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-27,2,1.228303776926718,0.0,11.9224,0.0,0.009901,200000,109503.83718969654,-90496.16281030346,0.5475191859484827
2020-10-28,1,1.0293402575088082,-4785.881366297061,11.4403,5720605.85046999,0.009571,200000,109503.83718969653,-90496.16281030347,0.5475191859484827
2020-10-29,1,1.0718867497924665,-4785.881366297061,11.2772,5720605.85046999,0.009362,200000,107527.65331610526,-92472.34668389474,0.5376382665805264
2020-10-30,1,0.8566297986984325,-4785.881366297061,11.09,5720605.85046999,0.00927,200000,106105.44058609121,-93894.55941390879,0.530527202930456
2020-10-31,1,0.944167563644854,-4785.881366297061,11.2277,5720605.85046999,0.009301,200000,106941.79523159488,-93058.20476840512,0.5347089761579744
2020-11-01,2,1.6716604258417664,0.0,11.5722,0.0,0.009161,200000,112480.54334060379,-87519.45665939621,0.562402716703019
2020-11-02,0,0.6455690449687277,0.0,10.7814,0.0,0.008963,200000,112480.54334060379,-87519.45665939621,0.562402716703019
2020-11-03,0,0.33009214022709854,0.0,10.3911,0.0,0.008755,200000,112480.54334060379,-87519.45665939621,0.562402716703019
2020-11-04,1,1.0198424226551772,-5370.896800808104,10.4713,6636020.25608282,0.008475,200000,112480.54334060379,-87519.45665939621,0.562402716703019
2020-11-05,2,1.3347843248185212,0.0,10.9794,0.0,0.008693,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-06,2,2.0441617999383364,0.0,12.1687,0.0,0.00916,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-07,2,1.8841895812349652,0.0,11.7638,0.0,0.008796,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-08,2,2.152042317902772,0.0,12.71,0.0,0.009168,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-09,2,2.2816778322375693,0.0,12.5107,0.0,0.008844,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-10,2,2.3715572538047436,0.0,13.0017,0.0,0.008962,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-11,2,1.8979939660935266,0.0,12.753,0.0,0.008863,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-12,2,1.5846329000994748,0.0,12.4038,0.0,0.008668,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-13,2,1.4828291502481594,0.0,12.8687,0.0,0.008936,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-14,2,1.4392546637851882,0.0,12.5574,0.0,0.008634,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-15,1,1.0096640683845068,-4693.496418462785,12.1192,6666052.009215303,0.008533,200000,113762.84358926836,-86237.15641073164,0.5688142179463418
2020-11-16,2,1.224832274161864,0.0,12.6223,0.0,0.00866,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-17,2,1.7058937886630026,0.0,13.3944,0.0,0.008727,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-18,2,1.6894210603130557,0.0,13.5598,0.0,0.008698,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-19,2,1.6291598375962693,0.0,13.6187,0.0,0.008646,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-20,2,1.5394649187087244,0.0,14.0933,0.0,0.008891,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-21,2,1.8959460285834802,0.0,15.4511,0.0,0.009271,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-22,2,1.3929278751351648,0.0,14.5098,0.0,0.008973,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-23,2,1.5718554246384437,0.0,15.2746,0.0,0.009236,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-24,0,0.13754865663485466,0.0,15.6703,0.0,0.010515,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-25,-2,-2.2878979711930403,0.0,14.2016,0.0,0.011755,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-26,-2,-1.3902844206071,0.0,12.603,0.0,0.009628,200000,115277.55303222664,-84722.44696777336,0.5763877651611332
2020-11-27,-1,-1.110711564107468,4611.507933987256,12.4989,-6189731.155080898,0.009312,200000,115277.55303222666,-84722.44696777334,0.5763877651611333
2020-11-28,-1,-0.8130320456752219,4611.507933987256,13.0853,-6189731.155080898,0.009509,200000,119201.11832226769,-80798.88167773231,0.5960055916113385
2020-11-29,-1,-0.4822085070510808,4611.507933987256,13.38,-6189731.155080898,0.009457,200000,120238.26369034954,-79761.73630965046,0.6011913184517477
2020-11-30,0,-0.09118584743384643,0.0,14.2677,0.0,0.009765,200000,109924.66601184163,-90075.33398815837,0.5496233300592082
2020-12-01,-1,-1.0341734356793766,4118.231768525698,13.3461,-5528853.536457179,0.009941,200000,109924.66601184162,-90075.33398815838,0.5496233300592082
2020-12-02,-2,-1.3317133448819187,0.0,13.9799,0.0,0.010823,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-03,-2,-1.437335817310117,0.0,13.9749,0.0,0.011109,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-04,-2,-2.2850601688031804,0.0,12.68,0.0,0.011875,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-05,-2,-1.9690602133004547,0.0,13.1748,0.0,0.012431,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-06,-2,-1.40752717035629,0.0,13.5057,0.0,0.011956,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-07,-2,-1.7636002607491128,0.0,13.0704,0.0,0.01297,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-08,-2,-2.0470996941520574,0.0,12.1356,0.0,0.014005,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-09,-2,-2.126885289213246,0.0,12.6212,0.0,0.016865,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-10,-2,-1.7307176435887581,0.0,11.9172,0.0,0.015172,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-11,-2,-1.3758149437014047,0.0,11.6335,0.0,0.01376,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-12,-1,-1.107372374478568,4588.250334785384,12.2259,-4085019.645212106,0.013732,200000,112190.97953610527,-87809.02046389473,0.5609548976805263
2020-12-13,-1,-0.8876311034323214,4588.250334785384,12.9392,-4085019.645212106,0.013928,200000,116264.44235036925,-83735.55764963075,0.5813222117518463
2020-12-14,-2,-1.509870743416169,0.0,12.8502,0.0,0.017339,200000,124061.20071237884,-75938.79928762116,0.6203060035618941
2020-12-15,-2,-1.2590102652432842,0.0,12.6818,0.0,0.01654,200000,124061.20071237884,-75938.79928762116,0.6203060035618941
2020-12-16,-1,-1.1556686718436746,4599.90214132452,13.4852,-3499610.7394183027,0.017725,200000,124061.20071237884,-75938.79928762116,0.6203060035618941
2020-12-17,-1,-0.9026788573736202,4599.90214132452,13.444,-3499610.7394183027,0.016781,200000,120568.0522061454,-79431.9477938546,0.602840261030727
2020-12-18,-1,-0.9323050563226819,4599.90214132452,13.5001,-3499610.7394183027,0.017513,200000,123387.82177752789,-76612.17822247211,0.6169391088876395
2020-12-19,-1,-0.7778079168787472,4599.90214132452,13.4747,-3499610.7394183027,0.017049,200000,121647.16488004816,-78352.83511995184,0.6082358244002408
2020-12-20,-1,-0.6935452083260609,4599.90214132452,13.0604,-3499610.7394183027,0.01639,200000,117435.18194562073,-82564.81805437927,0.5871759097281036
2020-12-21,-1,-0.7195708972748197,4599.90214132452,12.3049,-3499610.7394183027,0.015772,200000,111797.19644088956,-88202.80355911044,0.5589859822044478
2020-12-22,-1,-0.886496163980846,4599.90214132452,12.7842,-3499610.7394183027,0.01718,200000,118929.38145832738,-81070.61854167262,0.5946469072916369
2020-12-23,-2,-1.8166028175267177,0.0,10.9736,0.0,0.018202,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-24,-2,-1.6810050889938841,0.0,11.5724,0.0,0.019371,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-25,-2,-2.1883777148613293,0.0,11.5543,0.0,0.023837,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-26,-2,-2.8247553828986933,0.0,10.9809,0.0,0.035034,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-27,-2,-1.7467033288849028,0.0,12.1541,0.0,0.02702,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-28,-2,-1.6703336776425601,0.0,12.6081,0.0,0.029779,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-29,-2,-1.4884395607574108,0.0,11.7786,0.0,0.02797,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-30,-2,-1.4241576852592388,0.0,11.2435,0.0,0.028098,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2020-12-31,-2,-1.554038609444444,0.0,11.2364,0.0,0.03333,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-01,-2,-1.3246518187573568,0.0,11.8477,0.0,0.03345,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-02,-2,-1.364064629572457,0.0,12.2215,0.0,0.037912,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-03,0,-0.7413662062188334,0.0,13.6814,0.0,0.032107,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-04,0,-0.4789761320985383,0.0,13.5935,0.0,0.029352,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-05,0,-0.31021774939166347,0.0,14.5162,0.0,0.03009,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-06,0,0.22608150861870172,0.0,17.2322,0.0,0.030533,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-07,0,0.29538165008653616,0.0,15.9628,0.0,0.028364,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-08,0,0.4452657852446674,0.0,15.2381,0.0,0.026742,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-09,1,1.0358713982679941,-3911.1922226435186,17.5501,2480640.910217051,0.027671,200000,137283.62925323204,-62716.37074676796,0.6864181462661602
2021-01-10,1,1.0825915106895037,-3911.1922226435186,16.206,2480640.910217051,0.026263,200000,128533.85338519127,-71466.14661480873,0.6426692669259564
2021-01-11,1,1.044461745947326,-3911.1922226435186,14.6393,2480640.910217051,0.024763,200000,118685.2271646501,-81314.7728353499,0.5934261358232504
2021-01-12,1,0.7072783667718398,-3911.1922226435186,13.9655,2480640.910217051,0.025337,200000,117473.75372749747,-82526.24627250253,0.5873687686374873
2021-01-13,1,0.7935406782231182,-3911.1922226435186,15.9356,2480640.910217051,0.028643,200000,133380.19237450504,-66619.80762549496,0.6669009618725252
2021-01-14,2,1.2338549227975633,0.0,17.9804,0.0,0.029342,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-15,2,2.160234468090698,0.0,20.7375,0.0,0.02767,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-16,2,1.717041833896925,0.0,20.1054,0.0,0.027542,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-17,2,2.3254589858107555,0.0,23.2819,0.0,0.026523,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-18,2,1.5818898153039764,0.0,22.0336,0.0,0.027466,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-19,0,0.840053418735859,0.0,20.5557,0.0,0.029265,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-20,0,0.9822968859559303,0.0,21.8482,0.0,0.029638,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-21,0,0.9289724757728773,0.0,18.4119,0.0,0.024845,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-22,2,1.2393708359313367,0.0,21.5519,0.0,0.027276,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-23,2,1.5410802326925561,0.0,24.8046,0.0,0.029377,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-24,2,1.5907484874018205,0.0,24.7935,0.0,0.028501,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-25,0,0.9448377292045448,0.0,23.3418,0.0,0.02909,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-26,0,-0.042553654929257355,0.0,23.0981,0.0,0.033123,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-27,0,0.06843102271798758,0.0,20.9586,0.0,0.029239,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-28,0,0.6450739307242445,0.0,23.0145,0.0,0.029324,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-29,0,0.45976899174006336,0.0,22.748,0.0,0.029445,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-30,0,0.8678278908620215,0.0,23.6399,0.0,0.028771,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-01-31,0,0.66648660030254,0.0,22.5613,0.0,0.027867,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-01,0,0.27712175077052364,0.0,22.8757,0.0,0.029253,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-02,0,0.07212794698453674,0.0,23.6582,0.0,0.030505,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-03,0,-0.2908984879861248,0.0,25.087,0.0,0.032849,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-04,0,-0.5467838443333815,0.0,24.492,0.0,0.032624,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-05,0,-0.7029522157241513,0.0,26.3034,0.0,0.035359,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-06,0,-0.8693290225569251,0.0,25.0231,0.0,0.03417,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-07,-2,-1.4921061443895076,0.0,24.7254,0.0,0.03559,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-08,-2,-2.1663952658910577,0.0,25.4115,0.0,0.039173,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-09,-2,-1.7436164983357556,0.0,27.6034,0.0,0.041884,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-10,-2,-1.824192556591478,0.0,26.8121,0.0,0.042009,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-11,-2,-1.8020274539471455,0.0,27.8475,0.0,0.044899,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-12,-2,-1.378493782930346,0.0,30.6265,0.0,0.047867,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-13,-2,-1.3557659582562398,0.0,34.1941,0.0,0.053836,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-14,-2,-1.9212949349927015,0.0,33.1565,0.0,0.057474,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-15,-2,-2.088769666397016,0.0,32.5899,0.0,0.060898,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-16,-2,-1.6497224551789176,0.0,31.9632,0.0,0.057983,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-17,-2,-1.4584519563583571,0.0,32.2324,0.0,0.058393,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-18,-2,-1.47207560613049,0.0,32.4801,0.0,0.060869,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-19,-2,-2.3753440191405173,0.0,34.6846,0.0,0.086817,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-20,-2,-2.1602306441922283,0.0,33.9387,0.0,0.089168,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-21,-2,-1.8891891563185914,0.0,34.0915,0.0,0.090146,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
