date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,LINKUSDT_position,LINKUSDT_price,init,total_asset,pnl,return
2020-08-07,0,-0.6189358496205157,0.0,96.53,0.0,10.1286,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-08,-2,-2.5049188263931415,0.0,98.36,0.0,12.7093,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-09,-2,-2.522652372088631,0.0,97.72,0.0,13.8104,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-10,-2,-2.0823361358502064,0.0,95.54,0.0,13.4722,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-11,-2,-1.9427907948847163,0.0,88.55,0.0,12.9971,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-12,-2,-2.2746879255743258,0.0,91.7,0.0,16.4635,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-13,-2,-1.9896659190450443,0.0,92.77,0.0,17.1883,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-14,-2,-1.708251067812877,0.0,92.0,0.0,16.9574,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-15,-2,-1.7035247035621899,0.0,93.95,0.0,19.2285,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-16,-2,-1.447672848426224,0.0,95.06,0.0,18.8061,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-17,-1,-1.0177545490799433,1234.1850174145459,97.62,-7163.139515803465,16.8196,200000,240962.28280001594,40962.282800015935,1.2048114140000796
2020-08-18,-1,-0.9623799870296584,1234.1850174145459,92.66,-7163.139515803465,16.1927,200000,230350.15295118256,30350.152951182565,1.1517507647559129
2020-08-19,-1,-1.003546573853753,1234.1850174145459,87.72,-7163.139515803465,16.1863,200000,224207.43487225357,24207.434872253565,1.121037174361268
2020-08-20,-1,-0.7890631055971619,1234.1850174145459,91.5,-7163.139515803465,16.0483,200000,227884.1409848997,27884.140984899714,1.1394207049244987
2020-08-21,-1,-0.43528391967391566,1234.1850174145459,86.75,-7163.139515803465,13.8325,200000,206149.67761306328,6149.677613063279,1.0307483880653163
2020-08-22,-1,-0.645611700600686,1234.1850174145459,90.82,-7163.139515803465,15.8078,200000,225322.16011950705,25322.160119507054,1.1266108005975353
2020-08-23,-1,-0.4004244642905905,1234.1850174145459,91.41,-7163.139515803465,15.1428,200000,221286.84150177235,21286.841501772346,1.1064342075088618
2020-08-24,-1,-0.3127142917498208,1234.1850174145459,91.82,-7163.139515803465,15.1419,200000,221786.41053334807,21786.41053334807,1.1089320526667403
2020-08-25,-1,-0.27688188351062737,1234.1850174145459,84.5,-7163.139515803465,14.1164,200000,205406.37663241714,5406.376632417145,1.0270318831620857
2020-08-26,-1,-0.46983154971484237,1234.1850174145459,85.8,-7163.139515803465,15.2,200000,214772.7951343807,14772.795134380693,1.0738639756719035
2020-08-27,-1,-0.30532387297474717,1234.1850174145459,83.35,-7163.139515803465,14.5234,200000,206902.46164532244,6902.461645322444,1.034512308226612
2020-08-28,-1,-0.39423296484945175,1234.1850174145459,84.99,-7163.139515803465,15.1207,200000,213205.0683066717,13205.068306671688,1.0660253415333585
2020-08-29,-1,-1.06027032488659,1234.1850174145459,85.0,-7163.139515803465,16.3612,200000,222103.28472620004,22103.284726200043,1.1105164236310001
2020-08-30,-1,-0.7244481272826424,1234.1850174145459,88.27,-7163.139515803465,16.4788,200000,226981.4549402041,26981.4549402041,1.1349072747010205
2020-08-31,-1,-0.23529688235097546,1234.1850174145459,86.1,-7163.139515803465,15.5772,200000,217844.9868649661,17844.986864966108,1.0892249343248306
2020-09-01,0,-0.15527593870024156,0.0,89.05,0.0,16.0333,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-02,0,0.023388817894625533,0.0,83.27,0.0,14.7982,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-03,0,-0.07777645102653216,0.0,66.6,0.0,11.8895,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-04,0,0.6594315769349984,0.0,72.62,0.0,12.3708,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-05,2,2.244770155894359,0.0,68.02,0.0,10.6017,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-06,0,-0.8296442618882254,0.0,70.12,0.0,12.8044,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-07,1,1.113123424112458,-1616.7447192503769,76.05,9859.938724858954,12.47,200000,245906.8717979823,45906.87179798231,1.2295343589899115
2020-09-08,2,1.7026443778767943,0.0,74.74,0.0,11.746,200000,250927.5318525622,50927.53185256221,1.254637659262811
2020-09-09,0,0.8830476328746907,0.0,75.5,0.0,12.3444,200000,250927.5318525622,50927.53185256221,1.254637659262811
2020-09-10,1,1.0577027231302707,-1629.187974630322,77.01,10040.555225099923,12.4957,200000,250927.5318525622,50927.53185256221,1.254637659262811
2020-09-11,1,1.0578855904224163,-1629.187974630322,77.09,10040.555225099923,12.4406,200000,250504.6322976296,50504.63229762961,1.252523161488148
2020-09-12,1,1.1193025258161657,-1629.187974630322,79.34,10040.555225099923,12.7187,200000,256962.58364864814,56962.58364864814,1.2848129182432406
2020-09-13,1,1.1228946839840228,-1629.187974630322,75.53,10040.555225099923,12.067,200000,244211.947625109,44211.947625108995,1.221059738125545
2020-09-14,1,0.8869624681393714,-1629.187974630322,75.13,10040.555225099923,12.1374,200000,244267.1275231039,44267.1275231039,1.2213356376155196
2020-09-15,2,1.8666681947507189,0.0,72.95,0.0,10.9314,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-16,2,1.8521952002143938,0.0,73.01,0.0,10.7367,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-17,2,1.3662388162014243,0.0,73.32,0.0,11.0139,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-18,2,2.120437970381744,0.0,72.24,0.0,10.094,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-19,2,1.9298995254147633,0.0,72.85,0.0,10.1209,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-20,2,1.8090612995303947,0.0,70.77,0.0,9.7357,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-21,2,2.149208864583984,0.0,66.81,0.0,8.7114,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-22,2,2.0152846256325674,0.0,68.12,0.0,8.7401,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-23,2,2.4854154826512875,0.0,64.86,0.0,7.6364,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-24,0,0.22788567842442212,0.0,67.79,0.0,9.87,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-25,0,-0.4368335739708886,0.0,68.55,0.0,10.7279,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-26,0,-0.11004965314820007,0.0,69.04,0.0,10.3169,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-27,0,-0.6285774321475289,0.0,68.78,0.0,10.7939,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-28,0,-0.370936984805801,0.0,67.35,0.0,10.283,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-29,0,-0.10522913567835496,0.0,68.45,0.0,10.135,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-09-30,0,0.2440762203976008,0.0,69.17,0.0,9.8694,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-01,0,0.26746981916265455,0.0,68.06,0.0,9.6394,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-02,0,0.3636574834414592,0.0,65.95,0.0,9.2167,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-03,0,0.15911214264521198,0.0,65.6,0.0,9.269,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-04,0,0.06573134641885275,0.0,66.39,0.0,9.3922,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-05,0,-0.13787122885036354,0.0,67.15,0.0,9.6176,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-06,0,0.7189013662437926,0.0,65.28,0.0,8.7689,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-07,0,0.45552646082020287,0.0,65.94,0.0,8.9799,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-08,0,-0.33540443737105563,0.0,66.34,0.0,9.5594,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-09,-1,-1.160944981085306,1932.655486949509,67.27,-12505.866217171526,10.3959,200000,260019.46921418692,60019.469214186916,1.3000973460709346
2020-10-10,-1,-1.07826498269286,1932.655486949509,67.92,-12505.866217171526,10.5198,200000,262825.17210501165,62825.17210501165,1.3141258605250583
2020-10-11,-1,-0.7120214158685191,1932.655486949509,71.71,-12505.866217171526,10.8515,200000,274298.1322247861,74298.1322247861,1.3714906611239304
2020-10-12,-2,-1.2517807100214384,0.0,71.66,0.0,11.4259,200000,264416.1538301653,64416.153830165276,1.3220807691508263
2020-10-13,0,-0.9481404567184535,0.0,71.23,0.0,11.0016,200000,264416.1538301653,64416.153830165276,1.3220807691508263
2020-10-14,0,-0.9804244799380005,0.0,70.05,0.0,10.8896,200000,264416.1538301653,64416.153830165276,1.3220807691508263
2020-10-15,0,-0.9622714045516592,0.0,69.27,0.0,10.7483,200000,264416.1538301653,64416.153830165276,1.3220807691508263
2020-10-16,-2,-1.4052488011567645,0.0,66.06,0.0,10.5877,200000,264416.1538301653,64416.153830165276,1.3220807691508263
2020-10-17,-1,-1.1320826993590865,1963.5834979219167,67.33,-12441.122541812852,10.6267,200000,264416.1538301653,64416.153830165276,1.3220807691508263
2020-10-18,-2,-1.491016618251455,0.0,67.29,0.0,10.9409,200000,268403.6978727197,68403.69787271973,1.3420184893635987
2020-10-19,0,0.3137663160299332,0.0,74.93,0.0,10.9147,200000,268403.6978727197,68403.69787271973,1.3420184893635987
2020-10-20,1,1.0394025751614642,-1899.5307705075704,70.65,13612.253794678905,9.8589,200000,268403.6978727197,68403.69787271973,1.3420184893635987
2020-10-21,1,0.4676748671081118,-1899.5307705075704,74.73,13612.253794678905,10.7863,200000,288777.78758557583,88777.78758557583,1.4438889379278792
2020-10-22,0,-1.072400687832514,0.0,74.98,0.0,11.9539,200000,248110.99440916517,48110.99440916517,1.2405549720458258
2020-10-23,-2,-1.6811691656168557,0.0,72.13,0.0,12.1586,200000,248110.99440916517,48110.99440916517,1.2405549720458258
2020-10-24,-2,-1.7824622393271858,0.0,73.31,0.0,12.7001,200000,248110.99440916517,48110.99440916517,1.2405549720458258
2020-10-25,-2,-1.4315816031102868,0.0,71.06,0.0,12.1481,200000,248110.99440916517,48110.99440916517,1.2405549720458258
2020-10-26,-2,-1.2329995208619908,0.0,69.19,0.0,11.7096,200000,248110.99440916517,48110.99440916517,1.2405549720458258
2020-10-27,-1,-1.1189384196614889,1753.4345894640649,70.75,-10405.24535366894,11.9224,200000,248110.99440916517,48110.99440916517,1.2405549720458258
2020-10-28,-1,-1.0183556711780084,1753.4345894640649,67.91,-10405.24535366894,11.4403,200000,238114.87139008343,38114.87139008343,1.190574356950417
2020-10-29,-1,-0.8960536456355975,1753.4345894640649,67.1,-10405.24535366894,11.2772,200000,234997.49385543412,34997.49385543412,1.1749874692771707
2020-10-30,0,-0.00988613951265845,0.0,69.69,0.0,11.09,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-10-31,0,-0.07369381912583273,0.0,70.08,0.0,11.2277,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-01,0,-0.8034104088459394,0.0,68.79,0.0,11.5722,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-02,0,-0.5376909001513578,0.0,64.95,0.0,10.7814,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-03,0,-0.07503611178279654,0.0,64.32,0.0,10.3911,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-04,0,-0.05797270622003377,0.0,64.75,0.0,10.4713,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-05,0,-0.07624962983989156,0.0,67.78,0.0,10.9794,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-06,-1,-1.0649444370660004,1721.4175263347342,70.09,-9915.122767493778,12.1687,200000,241308.30884160305,41308.30884160305,1.2065415442080152
2020-11-07,-2,-1.2096220506272823,0.0,66.57,0.0,11.7638,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-08,-2,-1.7730173045173667,0.0,68.06,0.0,12.71,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-09,-2,-1.609662296538662,0.0,68.09,0.0,12.5107,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-10,-2,-2.078341070838653,0.0,68.86,0.0,13.0017,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-11,-2,-1.440096472200192,0.0,69.31,0.0,12.753,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-12,2,1.233553138665343,0.0,77.69,0.0,12.4038,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-13,0,0.47317658347418395,0.0,77.74,0.0,12.8687,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-14,0,0.7768821421512121,0.0,77.29,0.0,12.5574,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-15,0,0.8182167167221754,0.0,74.98,0.0,12.1192,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-16,2,1.3105335978935233,0.0,80.66,0.0,12.6223,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-17,0,0.7341538659893782,0.0,83.21,0.0,13.3944,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-18,0,-0.1553522764308754,0.0,80.05,0.0,13.5598,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-19,0,0.27288356832922706,0.0,82.21,0.0,13.6187,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-20,0,-0.040838386730360055,0.0,83.36,0.0,14.0933,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-21,0,0.5522679320398717,0.0,94.57,0.0,15.4511,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-22,0,0.8456233907709145,0.0,90.45,0.0,14.5098,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-23,0,0.6608882904605812,0.0,94.24,0.0,15.2746,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-24,2,2.8795646962741817,0.0,114.5,0.0,15.6703,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-25,2,2.162285732056524,0.0,102.06,0.0,14.2016,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-26,2,1.97217479805383,0.0,91.83,0.0,12.603,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-27,2,1.8330026757831785,0.0,92.32,0.0,12.4989,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-28,2,2.5836871830248413,0.0,109.07,0.0,13.0853,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-29,2,1.9321293612819093,0.0,108.15,0.0,13.38,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-11-30,2,1.5474493694633797,0.0,112.83,0.0,14.2677,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-01,2,1.2752789678135132,0.0,103.91,0.0,13.3461,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-02,0,0.870685859812409,0.0,105.23,0.0,13.9799,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-03,0,0.9717243688462954,0.0,107.54,0.0,13.9749,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-04,0,0.9895419580731984,0.0,98.86,0.0,12.68,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-05,0,0.9177675055909446,0.0,102.99,0.0,13.1748,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-06,0,0.541956812844336,0.0,102.09,0.0,13.5057,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-07,0,0.7155251114313899,0.0,101.53,0.0,13.0704,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-08,0,0.7147239502765328,0.0,95.01,0.0,12.1356,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-09,0,0.30257160148220297,0.0,95.62,0.0,12.6212,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-10,0,0.5416690047353114,0.0,92.86,0.0,11.9172,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-11,0,0.8550698425931166,0.0,93.25,0.0,11.6335,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-12,0,0.27122772234130993,0.0,94.74,0.0,12.2259,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-13,0,-0.5407889397342106,0.0,97.61,0.0,12.9392,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-14,0,-0.675313150055142,0.0,96.69,0.0,12.8502,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-15,0,-0.35105875917097223,0.0,96.96,0.0,12.6818,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-16,0,0.26117340839384257,0.0,105.39,0.0,13.4852,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-17,2,1.2241835022372947,0.0,108.22,0.0,13.444,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-18,2,1.298605490014411,0.0,108.05,0.0,13.5001,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-19,2,1.5256286577400648,0.0,108.27,0.0,13.4747,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-20,2,2.699980242940004,0.0,109.56,0.0,13.0604,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-21,2,2.3385804445738394,0.0,103.9,0.0,12.3049,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-22,2,1.5021933249996773,0.0,105.76,0.0,12.7842,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-23,2,1.506509151696275,0.0,91.4,0.0,10.9736,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-24,2,1.8373138706663432,0.0,98.54,0.0,11.5724,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-25,2,2.43318674634014,0.0,103.12,0.0,11.5543,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-26,2,3.141651023918533,0.0,107.99,0.0,10.9809,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-27,2,1.2067479486169876,0.0,107.48,0.0,12.1541,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-28,0,0.5375539908958374,0.0,107.11,0.0,12.6081,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-29,1,1.009879465321494,-1170.7546681696483,103.93,10330.305185919511,11.7786,200000,243353.0653257431,43353.06532574311,1.2167653266287155
2020-12-30,2,1.2814293852287757,0.0,101.89,0.0,11.2435,200000,246492.4721076626,46492.47210766259,1.232462360538313
2020-12-31,0,0.8363622024029823,0.0,99.45,0.0,11.2364,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-01,-2,-1.4986902475018096,0.0,87.97,0.0,11.8477,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-02,-2,-1.8552779012392617,0.0,87.02,0.0,12.2215,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-03,-2,-2.3243053998598926,0.0,89.65,0.0,13.6814,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-04,-2,-2.024409195363593,0.0,89.01,0.0,13.5935,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-05,-2,-2.112840264241542,0.0,89.11,0.0,14.5162,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-06,-2,-2.271264918929032,0.0,94.22,0.0,17.2322,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-07,-2,-1.4437707980195265,0.0,98.96,0.0,15.9628,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-08,-2,-1.221937035603194,0.0,96.2,0.0,15.2381,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-09,-1,-1.1390353081765148,1121.0317996528224,109.94,-7022.537538465951,17.5501,200000,246492.4721076626,46492.47210766259,1.232462360538313
2021-01-10,0,0.9905079205773428,0.0,146.54,0.0,16.206,200000,196023.7155349172,-3976.2844650828047,0.980118577674586
2021-01-11,0,0.5912736101484504,0.0,125.01,0.0,14.6393,200000,196023.7155349172,-3976.2844650828047,0.980118577674586
2021-01-12,1,1.0377207660199383,-762.5601631327985,128.53,7018.141689696652,13.9655,200000,196023.7155349172,-3976.2844650828047,0.980118577674586
2021-01-13,1,0.41203827026028444,-762.5601631327985,133.1,7018.141689696652,15.9356,200000,213335.05642330548,13335.056423305476,1.0666752821165273
2021-01-14,0,-0.24858730425951409,0.0,132.99,0.0,17.9804,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-15,-2,-1.2092210874945417,0.0,124.3,0.0,20.7375,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-16,0,-0.9408701605642483,0.0,124.85,0.0,20.1054,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-17,-2,-1.4462762008309205,0.0,124.26,0.0,23.2819,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-18,0,-0.9460291876281127,0.0,129.3,0.0,22.0336,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-19,0,-0.7238974386537746,0.0,124.46,0.0,20.5557,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-20,-1,-1.0464178232799892,706.8752447474878,121.13,-3919.0321580845657,21.8482,200000,171247.5967925264,-28752.403207473602,0.856237983962632
2021-01-21,-1,-1.04367480937463,706.8752447474878,99.77,-3919.0321580845657,18.4119,200000,142681.77135989408,-57318.228640105925,0.7134088567994703
2021-01-22,-2,-1.346049998770151,0.0,104.72,0.0,21.5519,200000,181686.21033039223,-18313.789669607766,0.9084310516519611
2021-01-23,-2,-1.6098415431307551,0.0,105.29,0.0,24.8046,200000,181686.21033039223,-18313.789669607766,0.9084310516519611
2021-01-24,-2,-1.4147019368665732,0.0,106.16,0.0,24.7935,200000,181686.21033039223,-18313.789669607766,0.9084310516519611
2021-01-25,-1,-1.163476155484313,865.1724301447249,105.0,-3891.863745092329,23.3418,200000,181686.21033039223,-18313.789669607766,0.9084310516519611
2021-01-26,-1,-1.074588080628881,865.1724301447249,104.97,-3891.863745092329,23.0981,200000,180711.80796280887,-19288.192037191126,0.9035590398140444
2021-01-27,-1,-0.9604058366733143,865.1724301447249,96.45,-3891.863745092329,20.9586,200000,165013.8963753508,-34986.1036246492,0.825069481876754
2021-01-28,-1,-0.9649632068305498,865.1724301447249,102.68,-3891.863745092329,23.0145,200000,178405.20328868774,-21594.796711312258,0.8920260164434387
2021-01-29,-1,-0.8161177131845374,865.1724301447249,104.56,-3891.863745092329,22.748,200000,178994.54576929274,-21005.454230707255,0.8949727288464637
2021-01-30,-1,-0.8360856151041954,865.1724301447249,105.17,-3891.863745092329,23.6399,200000,182993.45422592887,-17006.545774071128,0.9149672711296444
2021-01-31,-1,-0.7066498243460066,865.1724301447249,102.42,-3891.863745092329,22.5613,200000,176416.46580757428,-23583.534192425723,0.8820823290378714
2021-02-01,-1,-0.6912749548529584,865.1724301447249,103.54,-3891.863745092329,22.8757,200000,178609.0608907934,-21390.939109206607,0.893045304453967
2021-02-02,-1,-0.5465260472682169,865.1724301447249,109.85,-3891.863745092329,23.6582,200000,187113.68230554136,-12886.317694458645,0.9355684115277068
2021-02-03,-1,-0.4751592422877887,865.1724301447249,116.84,-3891.863745092329,25.087,200000,198721.9325112409,-1278.0674887590867,0.9936096625562045
2021-02-04,-1,-0.592426190540199,865.1724301447249,111.0,-3891.863745092329,24.492,200000,191353.6665908658,-8646.333409134211,0.956768332954329
2021-02-05,-1,-0.44246936097439254,865.1724301447249,120.42,-3891.863745092329,26.3034,200000,206553.31287068932,6553.3128706893185,1.0327665643534465
2021-02-06,0,-0.057324929663389576,0.0,118.94,0.0,25.0231,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-07,0,0.12669718987168405,0.0,118.31,0.0,24.7254,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-08,0,0.8932461325362733,0.0,126.16,0.0,25.4115,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-09,2,1.249450673470863,0.0,137.36,0.0,27.6034,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-10,2,2.45256223174033,0.0,139.75,0.0,26.8121,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-11,2,3.3231880230752426,0.0,164.6,0.0,27.8475,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-12,2,1.980762018080091,0.0,169.76,0.0,30.6265,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-13,2,3.7034980508866986,0.0,267.61,0.0,34.1941,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-14,2,2.1265309878425653,0.0,230.69,0.0,33.1565,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-15,2,2.4998275336054117,0.0,259.69,0.0,32.5899,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-16,2,1.9707889848746907,0.0,249.46,0.0,31.9632,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-17,2,1.964204831315508,0.0,265.96,0.0,32.2324,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-18,2,1.913331232696196,0.0,281.15,0.0,32.4801,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-19,2,1.9899813426595465,0.0,323.84,0.0,34.6846,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-20,2,1.457082610146852,0.0,297.28,0.0,33.9387,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-21,2,1.3469808863890251,0.0,301.52,0.0,34.0915,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-22,1,1.1118300666874807,-324.19782327714114,271.7,2800.4065779577686,31.4542,200000,176169.0971687985,-23830.9028312015,0.8808454858439925
2021-02-23,1,1.1411269725949151,-324.19782327714114,230.91,2800.4065779577686,25.9249,200000,147460.779865822,-52539.220134178,0.73730389932911
2021-02-24,1,0.8030557830192343,-324.19782327714114,237.4,2800.4065779577686,28.0851,200000,155614.26202859503,-44385.737971404975,0.7780713101429751
2021-02-25,1,0.9356768447068001,-324.19782327714114,218.5,2800.4065779577686,24.7144,200000,140047.59271633482,-59952.407283665176,0.7002379635816741
2021-02-26,1,0.4834188926594959,-324.19782327714114,206.7,2800.4065779577686,25.1862,200000,137543.290225145,-62456.709774855,0.687716451125725
2021-02-27,1,0.30182521083439223,-324.19782327714114,210.69,2800.4065779577686,26.1896,200000,141646.76750034365,-58353.232499656355,0.7082338375017182
2021-02-28,0,0.15982059597435244,0.0,196.77,0.0,24.7016,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-01,0,0.17888387146710286,0.0,224.94,0.0,27.7116,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-02,0,-0.4633152521626178,0.0,216.04,0.0,28.4769,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-03,0,-0.7814708819758331,0.0,222.59,0.0,29.85,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-04,0,-0.9934894622658805,0.0,211.18,0.0,27.6943,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
