date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-07-26,1,0.9360079248687281,-116703831.74574082,0.0007493,451108.8059276384,0.1788,200000,168104.43562694534,-31895.564373054658,0.8405221781347267
2020-07-27,2,1.336704602228543,0.0,0.0007187,0.0,0.1667,200000,176938.7905385357,-23061.209461464314,0.8846939526926785
2020-07-28,2,1.9795349105936677,0.0,0.000769,0.0,0.1709,200000,176938.7905385357,-23061.209461464314,0.8846939526926785
2020-07-29,1,1.0833812844056503,-117364546.6559669,0.0007538,501811.657795053,0.1763,200000,176938.7905385357,-23061.209461464314,0.8846939526926785
2020-07-30,2,1.2545460426955237,0.0,0.0007611,0.0,0.1746,200000,178648.63154737587,-21351.368452624127,0.8932431577368793
2020-07-31,1,1.1509593219931622,-117362128.20087759,0.0007611,512180.7097115134,0.1744,200000,178648.63154737587,-21351.368452624127,0.8932431577368793
2020-08-01,2,1.7575671686422167,0.0,0.000811,0.0,0.176,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-02,2,1.281393091785631,0.0,0.0007635,0.0,0.1693,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-03,2,1.2883451313985514,0.0,0.0007699,0.0,0.1697,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-04,2,1.4953833957978167,0.0,0.0007788,0.0,0.1687,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-05,0,0.8084189003364225,0.0,0.0007661,0.0,0.1719,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-06,0,0.7952745859327462,0.0,0.0007845,0.0,0.1753,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-07,2,2.05712753380089,0.0,0.0008578,0.0,0.1767,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-08,0,0.8930460230893347,0.0,0.0008517,0.0,0.1861,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-09,0,-0.3721513626673577,0.0,0.0008322,0.0,0.193,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-10,0,-0.23079842621985577,0.0,0.0008578,0.0,0.1968,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-11,0,0.3269716599724167,0.0,0.0008198,0.0,0.1831,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-12,1,1.0480304932750513,-106992959.34824164,0.0008584,494309.77558950824,0.1858,200000,183685.51260906126,-16314.487390938739,0.9184275630453063
2020-08-13,1,0.7101361636107867,-106992959.34824164,0.0008484,494309.77558950824,0.1854,200000,182417.85910534306,-17582.140894656943,0.9120892955267152
2020-08-14,1,0.5765948050523078,-106992959.34824164,0.000847,494309.77558950824,0.1855,200000,182317.49993981444,-17682.500060185557,0.9115874996990723
2020-08-15,1,1.1537074196479609,-106992959.34824164,0.000855,494309.77558950824,0.1832,200000,182036.53113074452,-17963.468869255477,0.9101826556537226
2020-08-16,1,0.670193766727511,-106992959.34824164,0.000907,494309.77558950824,0.1968,200000,194322.7779648704,-5677.222035129613,0.9716138898243519
2020-08-17,0,0.0732385404031851,0.0,0.0008824,0.0,0.1949,200000,181755.1246755545,-18244.875324445486,0.9087756233777726
2020-08-18,-1,-1.0561308299629042,107713123.54839073,0.0008437,-472336.6025871999,0.1924,200000,181755.1246755545,-18244.875324445486,0.9087756233777726
2020-08-19,-1,-0.8148603561733144,107713123.54839073,0.0008226,-472336.6025871999,0.186,200000,176459.4235121254,-23540.576487874612,0.8822971175606269
2020-08-20,-2,-2.759155175225361,0.0,0.000845,0.0,0.2075,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-21,-2,-2.1877577639686536,0.0,0.0007758,0.0,0.19,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-22,-2,-2.1598090553530684,0.0,0.0007962,0.0,0.1991,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-23,-2,-2.1334574890004663,0.0,0.0007745,0.0,0.1984,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-24,-2,-1.8017376286967475,0.0,0.0007816,0.0,0.1998,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-25,-2,-1.5817568351230262,0.0,0.0007459,0.0,0.1907,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-26,-2,-1.5708702122535338,0.0,0.0007359,0.0,0.1911,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-27,-2,-1.2288554285778936,0.0,0.0007156,0.0,0.1823,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-28,-1,-1.052479194862933,129049213.94366762,0.0007313,-509027.4550000223,0.1854,200000,188747.38031400827,-11252.619685991725,0.9437369015700414
2020-08-29,-1,-1.062651572968354,129049213.94366762,0.0007416,-509027.4550000223,0.1896,200000,192214.50252862816,-7785.49747137184,0.9610725126431408
2020-08-30,-2,-1.3488346032276364,0.0,0.000742,0.0,0.1966,200000,193067.6612208113,-6932.338779188693,0.9653383061040566
2020-08-31,-1,-1.12300576704359,133168479.25287026,0.0007249,-507005.41286977753,0.1904,200000,193067.6612208113,-6932.338779188693,0.9653383061040566
2020-09-01,-1,-1.1255921231363262,133168479.25287026,0.00073,-507005.41286977753,0.1936,200000,195369.2377861842,-4630.762213815789,0.976846188930921
2020-09-02,-1,-0.4570562944449056,133168479.25287026,0.0007035,-507005.41286977753,0.1776,200000,183728.18648006674,-16271.813519933261,0.9186409324003337
2020-09-03,0,1.0591456081300075,0.0,0.0006018,0.0,0.1367,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-04,0,0.14648377624553624,0.0,0.0006042,0.0,0.1473,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-05,0,-0.6976638419135921,0.0,0.0005336,0.0,0.138,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-06,0,-0.6629472586030346,0.0,0.0005402,0.0,0.1399,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-07,0,0.4307145371061402,0.0,0.0005492,0.0,0.1355,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-08,-2,-2.6878385208586186,0.0,0.0005328,0.0,0.1553,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-09,-2,-2.3035103646846147,0.0,0.0005491,0.0,0.1617,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-10,-2,-1.9677521161360527,0.0,0.0005535,0.0,0.1633,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-11,0,-0.8571093696714096,0.0,0.0006032,0.0,0.166,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-12,0,-0.5439656682146573,0.0,0.000588,0.0,0.159,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-13,0,-0.6157919463560473,0.0,0.0005446,0.0,0.1485,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-14,0,-0.7785569243875685,0.0,0.0005563,0.0,0.1541,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-15,0,-0.1113736389333733,0.0,0.0005457,0.0,0.1447,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-16,0,0.3723609253434724,0.0,0.0005526,0.0,0.1421,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-17,0,0.10998800490969628,0.0,0.0005585,0.0,0.1463,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-18,0,0.48782468551167707,0.0,0.0005497,0.0,0.1406,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-19,0,0.20950826353666582,0.0,0.0005345,0.0,0.139,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-20,0,0.55073668773085,0.0,0.0005255,0.0,0.1335,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-21,0,0.8843598760558408,0.0,0.0004844,0.0,0.12,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-22,0,0.6496669643149406,0.0,0.0004878,0.0,0.1226,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-23,1,1.0828723338551827,-200654602.89113912,0.0004541,809211.8576631107,0.1126,200000,182234.51034573253,-17765.48965426747,0.9111725517286626
2020-09-24,2,1.3002774852241845,0.0,0.0004884,0.0,0.1198,200000,183290.6378497242,-16709.36215027579,0.9164531892486211
2020-09-25,1,1.1430773994854901,-186498410.5105049,0.0004914,757399.329957538,0.121,200000,183290.6378497242,-16709.36215027579,0.9164531892486211
2020-09-26,1,0.893264614658308,-186498410.5105049,0.0004925,757399.329957538,0.1226,200000,184707.6250292178,-15292.374970782199,0.923538125146089
2020-09-27,1,0.5532814703660374,-186498410.5105049,0.0004732,757399.329957538,0.1204,200000,179441.9271804585,-20558.0728195415,0.8972096359022925
2020-09-28,1,0.43084561245980935,-186498410.5105049,0.0004747,757399.329957538,0.1211,200000,180251.85432719454,-19748.14567280546,0.9012592716359726
2020-09-29,0,-0.7514841128191739,0.0,0.00048,0.0,0.1294,200000,174802.40159826115,-25197.598401738855,0.8740120079913057
2020-09-30,-2,-1.892361627767569,0.0,0.0004804,0.0,0.1356,200000,174802.40159826115,-25197.598401738855,0.8740120079913057
2020-10-01,-2,-2.575812779672097,0.0,0.000472,0.0,0.1416,200000,174802.40159826115,-25197.598401738855,0.8740120079913057
2020-10-02,-1,-1.0121789945238915,185565182.16375917,0.000471,-674391.981474773,0.1296,200000,174802.40159826115,-25197.598401738855,0.8740120079913057
2020-10-03,-1,-0.8176979584998714,185565182.16375917,0.0004625,-674391.981474773,0.1259,200000,170729.84721841256,-29270.152781587443,0.8536492360920628
2020-10-04,-1,-0.4093585291001964,185565182.16375917,0.000465,-674391.981474773,0.1235,200000,169575.2194182825,-30424.780581717496,0.8478760970914125
2020-10-05,-1,-0.4422929720612919,185565182.16375917,0.0004551,-674391.981474773,0.1211,200000,166119.5833593218,-33880.41664067819,0.8305979167966091
2020-10-06,0,0.30986650725685827,0.0,0.0004392,0.0,0.1125,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-07,0,-0.4936061855622231,0.0,0.0004471,0.0,0.1194,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-08,0,-0.16048539244063367,0.0,0.0004622,0.0,0.1215,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-09,0,-0.4755934581476874,0.0,0.0004761,0.0,0.1274,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-10,0,-0.5501753724117616,0.0,0.0004691,0.0,0.1264,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-11,0,0.5780359782033393,0.0,0.000497,0.0,0.1267,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-12,1,1.0448163827377355,-166802673.54353192,0.0005071,669719.998051663,0.1263,200000,169171.2715078501,-30828.72849214991,0.8458563575392505
2020-10-13,1,0.7424034229372747,-166802673.54353192,0.0004882,669719.998051663,0.1236,200000,164210.45698313785,-35789.54301686215,0.8210522849156893
2020-10-14,1,0.9808539184803686,-166802673.54353192,0.0004793,669719.998051663,0.1203,200000,160515.83719502992,-39484.16280497008,0.8025791859751497
2020-10-15,1,0.7049683464404626,-166802673.54353192,0.00048,669719.998051663,0.1224,200000,162039.01106241887,-37960.98893758113,0.8101950553120943
2020-10-16,1,0.4075019724139874,-166802673.54353192,0.00046,669719.998051663,0.1192,200000,156559.85359778293,-43440.14640221707,0.7827992679889146
2020-10-17,1,0.3951859441219851,-166802673.54353192,0.0004688,669719.998051663,0.1217,200000,159702.01712009514,-40297.982879904856,0.7985100856004758
2020-10-18,1,0.8422357160088171,-166802673.54353192,0.0004786,669719.998051663,0.1219,200000,161470.6273204321,-38529.372679567896,0.8073531366021605
2020-10-19,1,0.7657427559812131,-166802673.54353192,0.0004754,669719.998051663,0.1211,200000,160401.08276665147,-39598.91723334853,0.8020054138332573
2020-10-20,2,2.2571724226618857,0.0,0.0004901,0.0,0.1154,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-21,2,2.665560721488408,0.0,0.0005182,0.0,0.1187,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-22,2,1.9352921017070983,0.0,0.000518,0.0,0.1208,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-23,0,0.6667929707093545,0.0,0.0004982,0.0,0.1227,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-24,0,0.4000486522992257,0.0,0.0005028,0.0,0.125,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-25,0,-0.3775626181423278,0.0,0.0004882,0.0,0.1255,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-26,0,0.5247802431495405,0.0,0.0004832,0.0,0.1191,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-27,1,1.0415609401365395,-176854322.70968953,0.0004909,736993.0986263717,0.1178,200000,173635.57403637317,-26364.425963626825,0.8681778701818659
2020-10-28,1,0.5590840705110296,-176854322.70968953,0.0004636,736993.0986263717,0.1132,200000,165417.28277271733,-34582.71722728267,0.8270864138635866
2020-10-29,1,1.1632230701934636,-176854322.70968953,0.0004558,736993.0986263717,0.1081,200000,160279.15425258726,-39720.845747412735,0.8013957712629363
2020-10-30,2,1.5606260906806058,0.0,0.0004483,0.0,0.1042,200000,176124.68603025906,-23875.313969740935,0.8806234301512953
2020-10-31,1,1.1244532003179983,-195737592.8320283,0.0004499,832347.2874775948,0.1058,200000,176124.68603025906,-23875.313969740935,0.8806234301512953
2020-11-01,1,0.8129939851110946,-195737592.8320283,0.0004513,832347.2874775948,0.1071,200000,177480.77013394478,-22519.22986605522,0.8874038506697239
2020-11-02,1,1.1588082094944925,-195737592.8320283,0.0004395,832347.2874775948,0.1024,200000,171259.03428738215,-28740.96571261785,0.8562951714369107
2020-11-03,2,1.2564693822686894,0.0,0.0004398,0.0,0.1015,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-04,0,0.9434020113784218,0.0,0.0004403,0.0,0.1025,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-05,0,-0.24026778383225156,0.0,0.0004374,0.0,0.1065,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-06,0,-0.3269203303297981,0.0,0.0004699,0.0,0.1143,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-07,0,0.017995576942145243,0.0,0.0004578,0.0,0.1097,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-08,-2,-1.761966506793093,0.0,0.0004693,0.0,0.1192,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-09,-2,-1.273555222742828,0.0,0.0004703,0.0,0.1181,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-10,-2,-1.408513669497976,0.0,0.0004733,0.0,0.12,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-11,-1,-1.0164281052716682,185441182.8869045,0.0004792,-738681.7526135049,0.1203,200000,177726.82967880927,-22273.17032119073,0.8886341483940463
2020-11-12,-1,-0.6111840630467148,185441182.8869045,0.0004691,-738681.7526135049,0.1162,200000,172825.27854593616,-27174.721454063838,0.8641263927296808
2020-11-13,-1,-0.5367926919759916,185441182.8869045,0.0004794,-738681.7526135049,0.1184,200000,176360.422585421,-23639.57741457899,0.8818021129271051
2020-11-14,0,0.1720983979709672,0.0,0.0004826,0.0,0.1161,200000,173993.86629601708,-26006.133703982923,0.8699693314800854
2020-11-15,0,0.07014801329813036,0.0,0.0004804,0.0,0.1158,200000,173993.86629601708,-26006.133703982923,0.8699693314800854
2020-11-16,0,0.9256214084664998,0.0,0.0004973,0.0,0.1167,200000,173993.86629601708,-26006.133703982923,0.8699693314800854
2020-11-17,0,0.8529834612172614,0.0,0.0005021,0.0,0.1178,200000,173993.86629601708,-26006.133703982923,0.8699693314800854
2020-11-18,-1,-1.1501987277262662,177436127.16297886,0.0004903,-707867.6415623153,0.1229,200000,173993.86629601708,-26006.133703982923,0.8699693314800854
2020-11-19,0,-0.048387355303805266,0.0,0.0004952,0.0,0.12,200000,171071.61311238777,-28928.38688761223,0.8553580655619388
2020-11-20,0,-0.24799132361069,0.0,0.0004999,0.0,0.1221,200000,171071.61311238777,-28928.38688761223,0.8553580655619388
2020-11-21,1,1.0134729301636805,-156344007.59677187,0.0005471,665130.6886173708,0.1286,200000,171071.61311238777,-28928.38688761223,0.8553580655619388
2020-11-22,2,2.445046188251099,0.0,0.0005564,0.0,0.1238,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-23,2,2.413133044264036,0.0,0.000583,0.0,0.128,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-24,2,2.8872884671981995,0.0,0.0006555,0.0,0.1359,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-25,-2,-3.9513986518244018,0.0,0.0006298,0.0,0.384,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-26,-2,-2.2153567041578115,0.0,0.0005607,0.0,0.2355,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-27,-2,-1.6917456560519077,0.0,0.0005652,0.0,0.22,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-28,-2,-2.0057492517716344,0.0,0.0005829,0.0,0.2886,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-29,-2,-1.7177264412245652,0.0,0.0005733,0.0,0.2814,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-11-30,-2,-1.2211646397683682,0.0,0.0006355,0.0,0.2661,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-12-01,-1,-1.18115734755783,148913762.44779754,0.00059,-342530.68165380333,0.2565,200000,175718.2396884011,-24281.76031159889,0.8785911984420055
2020-12-02,-1,-1.1537332955769506,148913762.44779754,0.0005979,-342530.68165380333,0.272,200000,182203.88397737266,-17796.116022627335,0.9110194198868633
2020-12-03,-1,-0.8647403564326671,148913762.44779754,0.0006283,-342530.68165380333,0.2601,200000,182654.74724410544,-17345.25275589456,0.9132737362205272
2020-12-04,-1,-0.5748763863171839,148913762.44779754,0.0005814,-342530.68165380333,0.2186,200000,161455.6684966709,-38544.3315033291,0.8072783424833545
2020-12-05,-1,-0.6526052783635805,148913762.44779754,0.0005969,-342530.68165380333,0.239,200000,170751.45772034934,-29248.54227965066,0.8537572886017467
2020-12-06,-1,-0.6133840430846824,148913762.44779754,0.0005953,-342530.68165380333,0.2419,200000,171506.5346772289,-28493.46532277111,0.8575326733861445
2020-12-07,-1,-0.42879315656165923,148913762.44779754,0.0005953,-342530.68165380333,0.2303,200000,167533.17877004476,-32466.82122995524,0.8376658938502238
2020-12-08,-1,-0.2845768396147699,148913762.44779754,0.0005569,-342530.68165380333,0.2083,200000,154279.2152956657,-45720.784704334306,0.7713960764783285
2020-12-09,0,-0.19314099926251108,0.0,0.0005567,0.0,0.2061,200000,163413.52162256106,-36586.478377438936,0.8170676081128053
2020-12-10,0,0.01414285272011283,0.0,0.0005434,0.0,0.1915,200000,163413.52162256106,-36586.478377438936,0.8170676081128053
2020-12-11,0,0.2111514164066401,0.0,0.0005316,0.0,0.1808,200000,163413.52162256106,-36586.478377438936,0.8170676081128053
2020-12-12,0,0.12002928010651089,0.0,0.0005399,0.0,0.1954,200000,163413.52162256106,-36586.478377438936,0.8170676081128053
2020-12-13,0,0.06980957513098557,0.0,0.000548,0.0,0.2093,200000,163413.52162256106,-36586.478377438936,0.8170676081128053
2020-12-14,0,0.6721332016400375,0.0,0.0005834,0.0,0.2178,200000,163413.52162256106,-36586.478377438936,0.8170676081128053
2020-12-15,1,1.0970265359986107,-140269117.2725846,0.0005825,393388.3524857031,0.2077,200000,163413.52162256103,-36586.478377438965,0.8170676081128052
2020-12-16,2,1.545232901130294,0.0,0.0006198,0.0,0.2085,200000,168330.84901483989,-31669.150985160115,0.8416542450741994
2020-12-17,2,1.5974398958041505,0.0,0.0006077,0.0,0.1996,200000,168330.84901483989,-31669.150985160115,0.8416542450741994
2020-12-18,1,1.0291974715194891,-137144247.20127088,0.0006137,397569.31746537524,0.2117,200000,168330.84901483989,-31669.150985160115,0.8416542450741994
2020-12-19,1,0.3374794824652811,-137144247.20127088,0.000611,397569.31746537524,0.2233,200000,172572.3636299948,-27427.636370005202,0.862861818149974
2020-12-20,1,0.7853824568537833,-137144247.20127088,0.0005963,397569.31746537524,0.2086,200000,164712.0742293951,-35287.925770604896,0.8235603711469756
2020-12-21,1,1.182729576292339,-137144247.20127088,0.0006134,397569.31746537524,0.2066,200000,166262.10222160607,-33737.89777839393,0.8313105111080303
2020-12-22,2,2.1841644784670082,0.0,0.000635,0.0,0.1975,200000,176897.50578823528,-23102.494211764715,0.8844875289411764
2020-12-23,2,2.2210020832419626,0.0,0.000541,0.0,0.1639,200000,176897.50578823528,-23102.494211764715,0.8844875289411764
2020-12-24,2,1.3326167446109431,0.0,0.0005681,0.0,0.1809,200000,176897.50578823528,-23102.494211764715,0.8844875289411764
2020-12-25,1,1.0287023375013589,-154091903.99672064,0.000574,476555.7806795132,0.1856,200000,176897.50578823528,-23102.494211764715,0.8844875289411764
2020-12-26,0,-0.22167289939995052,0.0,0.0005732,0.0,0.2019,200000,169006.37303996185,-30993.62696003815,0.8450318651998092
2020-12-27,0,0.22908972389795587,0.0,0.0005739,0.0,0.1949,200000,169006.37303996185,-30993.62696003815,0.8450318651998092
2020-12-28,0,0.2777600924362729,0.0,0.0005725,0.0,0.193,200000,169006.37303996185,-30993.62696003815,0.8450318651998092
2020-12-29,0,0.6464005278987145,0.0,0.0005719,0.0,0.1877,200000,169006.37303996185,-30993.62696003815,0.8450318651998092
2020-12-30,0,0.9705788102423565,0.0,0.0005874,0.0,0.1882,200000,169006.37303996185,-30993.62696003815,0.8450318651998092
2020-12-31,1,1.014542027667713,-144474587.99791577,0.0005849,454318.2070966716,0.186,200000,169006.37303996185,-30993.62696003815,0.8450318651998092
2021-01-01,1,1.1111276228643436,-144474587.99791577,0.0006155,454318.2070966716,0.1933,200000,176743.81834450382,-23256.181655496184,0.8837190917225191
2021-01-02,2,3.32403698112953,0.0,0.0008032,0.0,0.2049,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-03,2,2.1274014329036377,0.0,0.0007508,0.0,0.2025,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-04,2,2.135421131043145,0.0,0.0007322,0.0,0.1908,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-05,2,1.5825766374232628,0.0,0.0007393,0.0,0.1981,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-06,2,1.2446253019121356,0.0,0.000765,0.0,0.2088,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-07,0,0.7966608630304761,0.0,0.0007992,0.0,0.2262,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-08,2,1.2532620759468232,0.0,0.0008147,0.0,0.2178,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-09,2,2.394306485767431,0.0,0.0010065,0.0,0.2313,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-10,2,1.7732578654050668,0.0,0.0009735,0.0,0.2312,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-11,0,0.6036474242309099,0.0,0.0008877,0.0,0.2383,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-12,0,0.8003188423927713,0.0,0.0008387,0.0,0.2182,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-13,0,0.17212292800438875,0.0,0.0008084,0.0,0.2255,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-14,0,-0.28994086221446813,0.0,0.0007747,0.0,0.2278,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-15,0,-0.8339876195996904,0.0,0.0007204,0.0,0.2247,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-16,-1,-1.1032771909905021,134142950.02500333,0.0007155,-418392.67978591926,0.2294,200000,191958.56148577976,-8041.438514220237,0.9597928074288988
2021-01-17,-2,-1.3526807065165265,0.0,0.0007062,0.0,0.233,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-18,-2,-1.4291414076041968,0.0,0.0007288,0.0,0.2435,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-19,-2,-1.4834306946447462,0.0,0.0007036,0.0,0.2389,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-20,-2,-1.2267338213133165,0.0,0.0007018,0.0,0.2312,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-21,-2,-1.2825836426364763,0.0,0.0006025,0.0,0.2016,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-22,0,-0.9976588232068959,0.0,0.000645,0.0,0.2105,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-23,0,-0.6318894949683309,0.0,0.0006917,0.0,0.2167,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-24,0,-0.7657686553913117,0.0,0.0006926,0.0,0.2234,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-25,0,-0.777710983806978,0.0,0.0006618,0.0,0.2162,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-26,0,-0.6019388096616409,0.0,0.000671,0.0,0.2159,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-27,0,-0.3419499425914298,0.0,0.0006255,0.0,0.1954,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-28,0,0.5760438315964961,0.0,0.0007498,0.0,0.2097,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-29,2,1.4135567527090407,0.0,0.0008071,0.0,0.2114,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-30,2,1.4139253100736542,0.0,0.0007772,0.0,0.2089,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-01-31,2,1.3981820685801205,0.0,0.0007528,0.0,0.2027,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-01,2,1.467418616935071,0.0,0.0007557,0.0,0.2036,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-02,2,1.5301899991217647,0.0,0.0007934,0.0,0.2112,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-03,0,0.7675187986653442,0.0,0.0008064,0.0,0.2283,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-04,0,0.5208276888954754,0.0,0.000781,0.0,0.2251,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-05,0,-0.026165526704899408,0.0,0.0008201,0.0,0.2479,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-06,0,-0.8707964589252363,0.0,0.0007917,0.0,0.2597,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-07,0,-0.3556919631876494,0.0,0.0008,0.0,0.2483,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-08,2,2.444086457873418,0.0,0.001128,0.0,0.2655,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-09,2,1.949331242293967,0.0,0.001196,0.0,0.285,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-10,0,0.49143627269011086,0.0,0.0011239,0.0,0.3065,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-11,0,0.6076335651796527,0.0,0.001292,0.0,0.3457,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-12,2,1.3626970196569537,0.0,0.0014056,0.0,0.3456,200000,194712.3045682416,-5287.695431758388,0.973561522841208
