date,statusList,zscore,ENJUSDT_position,ENJUSDT_price,ATOMUSDT_position,ATOMUSDT_price,init,total_asset,pnl,return
2020-08-12,-2,-2.8652570484493913,0.0,0.20836,0.0,5.902,200000,226215.77478568594,26215.774785685935,1.1310788739284297
2020-08-13,-2,-2.400432671244771,0.0,0.21088,0.0,6.085,200000,226215.77478568594,26215.774785685935,1.1310788739284297
2020-08-14,-2,-2.0724640418623044,0.0,0.20863,0.0,6.096,200000,226215.77478568594,26215.774785685935,1.1310788739284297
2020-08-15,-2,-1.832363442019926,0.0,0.20575,0.0,6.077,200000,226215.77478568594,26215.774785685935,1.1310788739284297
2020-08-16,-2,-1.5231570123691405,0.0,0.21471,0.0,6.243,200000,226215.77478568594,26215.774785685935,1.1310788739284297
2020-08-17,-2,-1.2884165997302108,0.0,0.20589,0.0,5.907,200000,226215.77478568594,26215.774785685935,1.1310788739284297
2020-08-18,-1,-1.0347966072478143,543814.0650648731,0.20799,-19414.330139519905,5.826,200000,226215.7747856859,26215.774785685906,1.1310788739284297
2020-08-19,-1,-1.0673928098181285,543814.0650648731,0.19695,-19414.330139519905,5.65,200000,216795.1454028142,16795.145402814203,1.083975727014071
2020-08-20,-2,-1.2341194112639544,0.0,0.20824,0.0,6.297,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-21,0,-0.45206945575620516,0.0,0.20989,0.0,5.606,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-22,0,-0.7548594069063324,0.0,0.22542,0.0,6.411,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-23,-2,-1.9704900809063945,0.0,0.22097,0.0,8.532,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-24,-2,-1.236106628792684,0.0,0.2447,0.0,8.211,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-25,-2,-1.4900881634570455,0.0,0.2264,0.0,8.378,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-26,-1,-1.0218073979174795,517749.53945486346,0.22716,-15258.430900696261,7.708,200000,235223.97076513356,35223.97076513356,1.1761198538256679
2020-08-27,-1,-1.0999447168257783,517749.53945486346,0.21113,-15258.430900696261,7.291,200000,220561.67996208178,20561.679962081776,1.1028083998104088
2020-08-28,-1,-1.0300367815110847,517749.53945486346,0.22119,-15258.430900696261,7.559,200000,229859.4998103843,29859.499810384295,1.1492974990519214
2020-08-29,-1,-0.9401529897896466,517749.53945486346,0.2132,-15258.430900696261,7.27,200000,221312.99445983872,21312.994459838723,1.1065649722991937
2020-08-30,-1,-1.025787908752508,517749.53945486346,0.21843,-15258.430900696261,7.621,200000,229376.53379733206,29376.533797332057,1.1468826689866602
2020-08-31,-1,-0.6965429886273142,517749.53945486346,0.21423,-15258.430900696261,7.205,200000,220854.47847693198,20854.47847693198,1.1042723923846598
2020-09-01,-1,-0.7973573940463643,517749.53945486346,0.21008,-15258.430900696261,7.218,200000,218904.17748990332,18904.17748990332,1.0945208874495167
2020-09-02,-1,-0.3410417793241412,517749.53945486346,0.20222,-15258.430900696261,6.643,200000,206061.06834188776,6061.06834188776,1.0303053417094388
2020-09-03,0,1.0024779885061414,0.0,0.1711,0.0,4.899,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-04,0,-0.09044057952408036,0.0,0.17026,0.0,5.463,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-05,0,-0.05932073006129525,0.0,0.15299,0.0,4.918,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-06,0,-0.08319958495642252,0.0,0.15969,0.0,5.178,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-07,0,-0.3722936297836257,0.0,0.15015,0.0,5.053,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-08,0,0.17054426549254795,0.0,0.1539,0.0,4.952,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-09,0,0.15182759193322334,0.0,0.16444,0.0,5.32,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-10,2,1.2195866659224581,0.0,0.1757,0.0,5.324,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-11,1,1.0762131861543487,-642263.0622190816,0.17235,20721.459897689765,5.342,200000,221388.07754691743,21388.077546917426,1.1069403877345871
2020-09-12,1,0.2296924011193618,-642263.0622190816,0.17241,20721.459897689765,5.603,200000,226834.91436394758,26834.91436394758,1.134174571819738
2020-09-13,0,-0.06412728178458628,0.0,0.16116,0.0,5.32,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-14,0,0.29953393253180666,0.0,0.16712,0.0,5.381,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-15,2,1.2160267698514897,0.0,0.15889,0.0,4.866,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-16,0,-0.23876691874388836,0.0,0.15613,0.0,5.122,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-17,0,0.6470483125948843,0.0,0.16159,0.0,5.062,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-18,2,1.5229674520114505,0.0,0.16631,0.0,4.966,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-19,2,1.7764966849626975,0.0,0.16898,0.0,4.943,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-20,2,1.6519809515871244,0.0,0.16018,0.0,4.664,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-21,2,1.9026769741847016,0.0,0.14348,0.0,4.081,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-22,2,2.3077885210984235,0.0,0.15481,0.0,4.21,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-23,2,2.2846415293200755,0.0,0.14358,0.0,3.839,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-24,0,0.9074460087044538,0.0,0.15513,0.0,4.483,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-25,0,-0.25860218599804524,0.0,0.15373,0.0,4.791,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-26,0,0.9805280748997159,0.0,0.16132,0.0,4.607,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-27,2,1.2747421635508598,0.0,0.16988,0.0,4.727,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-28,0,0.6814136343247479,0.0,0.16803,0.0,4.826,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-29,-2,-1.4407951521343194,0.0,0.16013,0.0,5.309,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-09-30,-2,-1.4120135920390975,0.0,0.16054,0.0,5.372,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-01,-2,-1.2820497958902883,0.0,0.15373,0.0,5.135,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-02,0,-0.9729031682337875,0.0,0.15051,0.0,4.906,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-03,-2,-1.2579506844999366,0.0,0.15,0.0,5.01,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-04,-2,-1.6326571177501374,0.0,0.15222,0.0,5.314,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-05,-2,-1.4023996566026664,0.0,0.15475,0.0,5.366,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-06,0,-0.8520834260350086,0.0,0.14373,0.0,4.736,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-07,0,-0.7398135827806027,0.0,0.14894,0.0,4.873,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-08,0,-0.8903949577709507,0.0,0.15058,0.0,5.034,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-09,0,-0.8058962622039467,0.0,0.15425,0.0,5.155,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-10,-1,-1.0577332733858933,671810.9226290532,0.15976,-19394.382544130385,5.534,200000,214657.0259984351,14657.0259984351,1.0732851299921755
2020-10-11,-2,-1.7287154140758505,0.0,0.15879,0.0,6.072,200000,225742.86040212744,25742.860402127437,1.1287143020106372
2020-10-12,-1,-1.1120156545561364,680358.2290600586,0.1659,-18906.437219608662,5.97,200000,225742.86040212744,25742.860402127437,1.1287143020106372
2020-10-13,-2,-1.3673802394982237,0.0,0.16149,0.0,6.012,200000,229537.31055550586,29537.310555505857,1.1476865527775293
2020-10-14,-2,-1.2519848357761807,0.0,0.15381,0.0,5.727,200000,229537.31055550586,29537.310555505857,1.1476865527775293
2020-10-15,-2,-1.2563872271720797,0.0,0.15265,0.0,5.769,200000,229537.31055550586,29537.310555505857,1.1476865527775293
2020-10-16,-1,-1.0139690744213923,788788.0087818071,0.1455,-21241.65376230852,5.403,200000,229537.31055550586,29537.310555505857,1.1476865527775293
2020-10-17,-1,-0.9193814505523223,788788.0087818071,0.14843,-21241.65376230852,5.466,200000,233186.683608262,33186.683608262014,1.1659334180413101
2020-10-18,-2,-1.492555413333093,0.0,0.15078,0.0,5.762,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-19,0,-0.8210213734998434,0.0,0.14922,0.0,5.502,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-20,0,-0.24798170794844998,0.0,0.14048,0.0,5.024,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-21,0,-0.541000947411954,0.0,0.14353,0.0,5.241,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-22,0,-0.2219387486487305,0.0,0.15113,0.0,5.444,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-23,0,-0.37179164314164254,0.0,0.1472,0.0,5.364,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-24,0,-0.9871099818260064,0.0,0.14662,0.0,5.543,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-25,0,-0.4064367933671832,0.0,0.14392,0.0,5.292,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-26,0,-0.5714087492630416,0.0,0.13821,0.0,5.145,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-27,0,-0.33733896785271233,0.0,0.13901,0.0,5.138,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-28,0,0.7895841483754319,0.0,0.13467,0.0,4.803,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-29,2,1.7459307673050615,0.0,0.13221,0.0,4.633,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-30,0,0.1977116745463099,0.0,0.12612,0.0,4.62,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-10-31,0,0.5866510680518734,0.0,0.12736,0.0,4.616,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-01,0,-0.730005801496272,0.0,0.12697,0.0,4.743,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-02,-2,-1.3343757023111933,0.0,0.12133,0.0,4.603,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-03,0,-0.9539547500468368,0.0,0.11901,0.0,4.48,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-04,0,-0.3474361938495946,0.0,0.11833,0.0,4.387,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-05,0,0.4003332806343045,0.0,0.12362,0.0,4.504,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-06,2,1.493356671738713,0.0,0.13769,0.0,4.88,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-07,0,0.557270644569517,0.0,0.12778,0.0,4.619,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-08,2,1.5151736905356428,0.0,0.13634,0.0,4.809,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-09,-2,-1.985100703095842,0.0,0.13357,0.0,5.155,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-10,0,0.2954560342993459,0.0,0.13984,0.0,5.084,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-11,0,0.22495639935028433,0.0,0.1381,0.0,5.033,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-12,0,-0.7062063274219641,0.0,0.13458,0.0,5.03,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-13,0,0.33737716583419336,0.0,0.14352,0.0,5.213,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-14,0,0.9891286340363483,0.0,0.14142,0.0,5.045,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-15,2,1.9292379376068822,0.0,0.14405,0.0,4.979,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-16,2,1.3105909038399441,0.0,0.14528,0.0,5.084,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-17,0,0.1463605789759183,0.0,0.14597,0.0,5.285,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-18,0,-0.4381296765696459,0.0,0.13834,0.0,5.105,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-19,0,-0.7880323270177396,0.0,0.13659,0.0,5.097,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-20,-1,-1.0231848508087058,833207.9229359415,0.13982,-22114.48970859972,5.268,200000,232998.26356980667,32998.26356980667,1.1649913178490334
2020-11-21,-2,-2.0717850816297623,0.0,0.1506,0.0,5.922,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-22,0,-0.8647690355603855,0.0,0.1454,0.0,5.481,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-23,0,-0.7086514775982108,0.0,0.15501,0.0,5.811,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-24,0,-0.6565599333366052,0.0,0.15931,0.0,5.966,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-25,0,0.16681068469069216,0.0,0.16198,0.0,5.904,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-26,0,-0.747972728695314,0.0,0.1415,0.0,5.33,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-27,0,-0.8584027171470212,0.0,0.14159,0.0,5.368,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-28,0,-0.5099309858888944,0.0,0.14455,0.0,5.43,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-29,0,-0.7657404661460562,0.0,0.14362,0.0,5.429,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-11-30,0,-0.3869128306697124,0.0,0.14889,0.0,5.571,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-01,0,0.9581707028524025,0.0,0.14642,0.0,5.256,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-02,2,2.2181611946885473,0.0,0.16168,0.0,5.51,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-03,2,1.3174733939434702,0.0,0.15721,0.0,5.5,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-04,2,1.5860526828183548,0.0,0.14643,0.0,5.049,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-05,2,1.5645842586909096,0.0,0.15251,0.0,5.261,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-06,2,1.706643781930991,0.0,0.15257,0.0,5.213,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-07,2,1.8167296050485564,0.0,0.15153,0.0,5.1,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-08,2,1.5272760381057597,0.0,0.14028,0.0,4.738,200000,238479.1584299814,38479.15842998141,1.192395792149907
2020-12-09,1,1.161103065409171,-847473.910554305,0.1407,24820.894924019714,4.804,200000,238479.15842998144,38479.15842998144,1.1923957921499073
2020-12-10,2,1.7851926428676224,0.0,0.14221,0.0,4.655,200000,243457.15737859736,43457.15737859736,1.2172857868929867
2020-12-11,1,1.1486988050212257,-869489.8477807047,0.14,25861.180941002483,4.707,200000,243457.15737859736,43457.15737859736,1.2172857868929867
2020-12-12,1,0.252783041494738,-869489.8477807047,0.14447,25861.180941002483,5.06,200000,256472.77387035097,56472.77387035097,1.2823638693517547
2020-12-13,0,-0.42823615012239,0.0,0.14378,0.0,5.195,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-14,0,0.38402497599730023,0.0,0.15084,0.0,5.227,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-15,0,0.691310619846618,0.0,0.1553,0.0,5.291,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-16,0,-0.32520048921143707,0.0,0.15459,0.0,5.494,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-17,0,-0.11563445092588265,0.0,0.15266,0.0,5.354,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-18,2,1.221319734329518,0.0,0.16037,0.0,5.329,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-19,1,1.12797885639858,-736979.2643666556,0.15884,22133.066052561844,5.289,200000,234123.57270399918,34123.572703999176,1.170617863519996
2020-12-20,2,1.3686681074702889,0.0,0.15236,0.0,5.036,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-21,0,-0.5129567997692845,0.0,0.14511,0.0,5.031,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-22,0,0.07814793910058773,0.0,0.1447,0.0,4.943,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-23,-2,-1.7812091395951268,0.0,0.12203,0.0,4.395,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-24,0,-0.1904227315666538,0.0,0.14394,0.0,4.959,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-25,0,-0.6314988072696278,0.0,0.14067,0.0,4.909,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-26,0,0.1056949721031405,0.0,0.14066,0.0,4.81,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-27,-1,-1.057624785972645,859606.3690260551,0.13666,-24261.422220384284,4.842,200000,234947.61278220138,34947.61278220138,1.174738063911007
2020-12-28,-2,-2.8813700984099078,0.0,0.13875,0.0,5.391,200000,246470.5562699279,46470.55626992791,1.2323527813496395
2020-12-29,-2,-3.1094379013963684,0.0,0.13286,0.0,5.622,200000,246470.5562699279,46470.55626992791,1.2323527813496395
2020-12-30,-2,-2.3876715910876745,0.0,0.12934,0.0,5.424,200000,246470.5562699279,46470.55626992791,1.2323527813496395
2020-12-31,-2,-2.9998389511490826,0.0,0.12977,0.0,6.465,200000,246470.5562699279,46470.55626992791,1.2323527813496395
2021-01-01,-2,-1.5841431215252755,0.0,0.13561,0.0,5.861,200000,246470.5562699279,46470.55626992791,1.2323527813496395
2021-01-02,-1,-1.075914338997916,936723.0019380051,0.13156,-22737.136187262724,5.42,200000,246470.5562699279,46470.55626992791,1.2323527813496395
2021-01-03,-2,-1.3093017938267169,0.0,0.135,0.0,5.829,200000,252547.71784385166,52547.71784385166,1.2627385892192584
2021-01-04,-1,-1.1264315798538422,895241.8214953975,0.14105,-20892.431985758743,6.044,200000,252547.71784385166,52547.71784385166,1.2627385892192584
2021-01-05,-1,-0.931734048102069,895241.8214953975,0.14654,-20892.431985758743,6.196,200000,260638.24510569673,60638.245105696726,1.3031912255284837
2021-01-06,-1,-0.7572087794872103,895241.8214953975,0.16005,-20892.431985758743,6.682,200000,282886.6840591783,82886.68405917828,1.4144334202958915
2021-01-07,0,0.016168379699141436,0.0,0.16388,0.0,6.264,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-08,2,2.6805892093245896,0.0,0.21488,0.0,5.931,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-09,2,1.2907557332969268,0.0,0.20456,0.0,6.54,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-10,0,0.6524881804286122,0.0,0.18527,0.0,6.409,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-11,0,0.5590688332017912,0.0,0.16323,0.0,5.726,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-12,0,0.7347360112936201,0.0,0.16712,0.0,5.711,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-13,0,0.6164852360599403,0.0,0.1798,0.0,6.242,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-14,0,0.47947910009495154,0.0,0.18307,0.0,6.476,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-15,0,-0.6217278991331548,0.0,0.18883,0.0,7.896,200000,236705.6820959787,36705.6820959787,1.1835284104798935
2021-01-16,-1,-1.1313433356845934,607560.7856672965,0.1948,-13106.62691561344,9.03,200000,236705.68209597873,36705.68209597873,1.1835284104798935
2021-01-17,0,0.2883456830305012,0.0,0.23114,0.0,8.544,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-18,0,-0.04720705212515283,0.0,0.24692,0.0,9.539,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-19,2,2.762417231252397,0.0,0.36023,0.0,8.891,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-20,2,2.943991612096254,0.0,0.42131,0.0,8.909,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-21,2,2.2144460585383356,0.0,0.32925,0.0,7.177,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-22,2,2.0524243928940025,0.0,0.38157,0.0,7.985,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-23,2,2.0825116033953273,0.0,0.42973,0.0,8.329,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-24,2,1.7551360064817108,0.0,0.42099,0.0,8.24,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-25,2,2.2317113481098314,0.0,0.4722,0.0,7.738,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-26,2,1.6365392929580678,0.0,0.43936,0.0,7.732,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-27,1,1.1348677976164332,-286752.8191885014,0.36313,14976.060870404215,6.953,200000,208257.10246384103,8257.10246384103,1.041285512319205
2021-01-28,1,0.6226900118572901,-286752.8191885014,0.37379,14976.060870404215,8.041,200000,227607.84174339025,27607.84174339025,1.1380392087169513
2021-01-29,1,0.45881965837902683,-286752.8191885014,0.35973,14976.060870404215,7.975,200000,222587.6770881532,22587.6770881532,1.112938385440766
2021-01-30,0,0.1305119500263529,0.0,0.33502,0.0,8.048,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-01-31,0,0.12378431980968399,0.0,0.34366,0.0,8.145,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-02-01,0,-0.369454480280099,0.0,0.34187,0.0,9.29,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-02-02,0,-0.05810985655663435,0.0,0.3651,0.0,8.893,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-02-03,0,-0.19597390541640716,0.0,0.37383,0.0,9.303,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-02-04,0,-0.318050791805641,0.0,0.36555,0.0,9.152,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-02-05,-1,-1.117449439330187,223033.80019337885,0.41204,-7538.871782746499,12.19,200000,183797.69406335964,-16202.305936640361,0.9189884703167982
2021-02-06,-2,-1.3761716079774682,0.0,0.3917,0.0,12.087,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-07,-2,-2.0137312063975528,0.0,0.38024,0.0,13.841,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-08,-2,-1.7119268209207648,0.0,0.39831,0.0,14.169,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-09,-2,-1.536151929596746,0.0,0.4184,0.0,15.057,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-10,-2,-1.311860081848744,0.0,0.42595,0.0,14.965,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-11,0,-0.6898191493485292,0.0,0.59987,0.0,17.652,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-12,-1,-1.0765750971732821,153645.14201919365,0.61036,-4449.556314425652,21.076,200000,187557.69776567008,-12442.302234329924,0.9377884888283504
2021-02-13,-1,-0.9481721564916454,153645.14201919365,0.59249,-4449.556314425652,20.248,200000,181127.82644944265,-18872.173550557345,0.9056391322472133
2021-02-14,-1,-0.9464097753876806,153645.14201919365,0.55135,-4449.556314425652,19.084,200000,169627.58175678155,-30372.418243218446,0.8481379087839078
2021-02-15,-2,-1.5462028826774878,0.0,0.52371,0.0,22.489,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-16,-2,-1.6571284004660236,0.0,0.54418,0.0,25.067,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-17,-2,-1.3582088312588783,0.0,0.54998,0.0,23.83,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-18,0,-0.9501965521970912,0.0,0.58712,0.0,23.092,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-19,0,-0.7404784349192086,0.0,0.602,0.0,22.898,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-20,0,-0.8034132735603516,0.0,0.55072,0.0,21.648,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-21,0,-0.5361429907307942,0.0,0.57323,0.0,21.569,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-22,0,-0.6328332778528857,0.0,0.54271,0.0,21.152,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-23,-2,-1.220448377788996,0.0,0.45247,0.0,20.08,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-24,0,-0.5497458522672977,0.0,0.49174,0.0,19.42,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-25,1,1.0932928395426695,-191639.32024081543,0.54049,5856.560906760055,17.686,200000,207158.27239391668,7158.272393916675,1.0357913619695833
2021-02-26,1,1.1990497676698233,-191639.32024081543,0.57809,5856.560906760055,18.86,200000,221239.51333950763,21239.513339507626,1.106197566697538
2021-02-27,1,0.8502981927606951,-191639.32024081543,0.5688,5856.560906760055,19.121,200000,220987.74645113482,20987.746451134823,1.104938732255674
2021-02-28,2,1.57625979049306,0.0,0.57548,0.0,17.649,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-01,2,2.3495136996069386,0.0,0.69667,0.0,18.701,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-02,2,2.6044614173059086,0.0,0.7865,0.0,18.851,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-03,2,3.2759425257644166,0.0,1.1753,0.0,21.431,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-04,2,3.192986059050857,0.0,1.29987,0.0,18.855,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-05,2,2.241747020867921,0.0,1.19787,0.0,18.671,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-06,2,1.7368592353305419,0.0,1.1539,0.0,18.91,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-07,2,2.0722145906950935,0.0,1.41057,0.0,19.458,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-08,2,2.412501670252964,0.0,1.73127,0.0,19.392,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-09,2,1.7238615506797772,0.0,1.70428,0.0,21.107,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-10,2,1.6350085239392789,0.0,1.64608,0.0,19.61,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-11,2,1.7410030897420288,0.0,1.78966,0.0,19.333,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-12,2,2.090921550060207,0.0,2.06814,0.0,18.552,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-13,2,1.6340854757298446,0.0,2.03774,0.0,19.363,200000,214080.42496269292,14080.424962692923,1.0704021248134645
