date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2020-08-06,-1,-1.0906215994413169,318537.2890056071,0.31719,-1006.1426279594554,100.42,200000,202073.68539937702,2073.68539937702,1.0103684269968851
2020-08-07,-1,-0.8419559460877605,318537.2890056071,0.30778,-1006.1426279594554,96.53,200000,195162.35468707196,-4837.645312928042,0.9758117734353597
2020-08-08,0,0.13909988747565444,0.0,0.33064,0.0,98.36,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-09,0,-0.22650921793511364,0.0,0.32145,0.0,97.72,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-10,2,2.4742902211854996,0.0,0.37231,0.0,95.54,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-11,2,2.420018631643778,0.0,0.35598,0.0,88.55,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-12,2,2.807806336501067,0.0,0.40377,0.0,91.7,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-13,2,2.035111858516349,0.0,0.39628,0.0,92.77,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-14,2,1.9178925605254822,0.0,0.40127,0.0,92.0,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-15,1,1.1751545692519263,-254753.21512073406,0.38413,1041.600346187627,93.95,200000,195716.70504865516,-4283.29495134484,0.9785835252432757
2020-08-16,2,1.2169505001158232,0.0,0.39647,0.0,95.06,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-17,0,0.6937130954037358,0.0,0.38679,0.0,97.62,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-18,2,1.960765718751372,0.0,0.43526,0.0,92.66,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-19,2,1.578325045921763,0.0,0.40443,0.0,87.72,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-20,2,1.939044777295083,0.0,0.45499,0.0,91.5,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-21,2,1.521531403850746,0.0,0.42093,0.0,86.75,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-22,2,1.4933973506992118,0.0,0.44905,0.0,90.82,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-23,2,1.8050995033517805,0.0,0.48402,0.0,91.41,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-24,2,2.321263152991516,0.0,0.55199,0.0,91.82,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-25,2,1.9675073870085367,0.0,0.50751,0.0,84.5,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-26,2,1.520671386728883,0.0,0.49529,0.0,85.8,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-27,0,0.9746489702039218,0.0,0.44932,0.0,83.35,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-28,1,1.119268531097919,-208359.69831057976,0.47443,1163.102619949269,84.99,200000,197704.18333897673,-2295.816661023273,0.9885209166948836
2020-08-29,2,1.4851191985770646,0.0,0.50518,0.0,85.0,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-08-30,0,0.9758445682104657,0.0,0.49811,0.0,88.27,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-08-31,0,0.736355235814742,0.0,0.47619,0.0,86.1,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-01,0,0.6075129323544625,0.0,0.489,0.0,89.05,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-02,0,0.8338819410972544,0.0,0.47499,0.0,83.27,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-03,2,1.2049384621200483,0.0,0.4019,0.0,66.6,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-04,0,0.839212561169594,0.0,0.42422,0.0,72.62,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-05,0,0.6769542966378286,0.0,0.39346,0.0,68.02,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-06,2,1.2093405791790774,0.0,0.42602,0.0,70.12,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-07,0,-0.19128699882294406,0.0,0.41567,0.0,76.05,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-08,0,-0.68120461691,0.0,0.3984,0.0,74.74,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-09,2,1.7771145102874932,0.0,0.47727,0.0,75.5,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-10,2,1.6818650242681947,0.0,0.48698,0.0,77.01,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-11,2,1.9853678349733581,0.0,0.50008,0.0,77.09,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-12,2,2.551349350857411,0.0,0.54873,0.0,79.34,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-13,2,2.4880192604193576,0.0,0.54238,0.0,75.53,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-14,2,1.9001699981725562,0.0,0.52979,0.0,75.13,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-15,2,2.022074873604502,0.0,0.53596,0.0,72.95,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-16,2,1.5966763038500726,0.0,0.52668,0.0,73.01,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-17,2,1.90113575430399,0.0,0.55972,0.0,73.32,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-18,2,1.9703791451271695,0.0,0.57489,0.0,72.24,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-19,2,1.6965786640302944,0.0,0.57862,0.0,72.85,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-20,2,1.4398596156821792,0.0,0.55705,0.0,70.77,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-21,2,1.9027466664635129,0.0,0.57114,0.0,66.81,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-22,2,1.5771735079089217,0.0,0.57472,0.0,68.12,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-23,2,1.49912842375694,0.0,0.55482,0.0,64.86,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-24,2,1.9926436637888616,0.0,0.63897,0.0,67.79,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-25,2,1.9287183749492987,0.0,0.66533,0.0,68.55,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-26,2,1.9203666769952912,0.0,0.6965,0.0,69.04,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-27,2,2.170163399514812,0.0,0.74923,0.0,68.78,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-28,2,1.7948203205845183,0.0,0.71583,0.0,67.35,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-29,2,1.9906953050696259,0.0,0.77833,0.0,68.45,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-09-30,2,1.4637192136133217,0.0,0.74859,0.0,69.17,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-10-01,2,1.253465684548477,0.0,0.7277,0.0,68.06,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-10-02,1,1.0825820432038356,-145989.8236358241,0.69902,1547.3814483383435,65.95,200000,204099.61303582753,4099.613035827526,1.0204980651791375
2020-10-03,2,1.489135880137376,0.0,0.75199,0.0,65.6,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-04,2,1.4482414370764987,0.0,0.7724,0.0,66.39,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-05,0,0.975314076893639,0.0,0.7428,0.0,67.15,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-06,0,0.5267600752206745,0.0,0.68625,0.0,65.28,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-07,0,0.9549730848803115,0.0,0.73954,0.0,65.94,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-08,0,0.596200753529869,0.0,0.71955,0.0,66.34,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-09,0,0.3420530614875552,0.0,0.71524,0.0,67.27,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-10,0,0.868267433685466,0.0,0.76602,0.0,67.92,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-11,0,-0.13938005407064505,0.0,0.74501,0.0,71.71,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-12,0,-0.49616595382909157,0.0,0.73336,0.0,71.66,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-13,0,-0.20952308087715335,0.0,0.754,0.0,71.23,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-14,0,-0.5652988966111477,0.0,0.73438,0.0,70.05,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-15,-2,-1.8075968718698978,0.0,0.6885,0.0,69.27,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-16,-2,-1.6121170272332246,0.0,0.66165,0.0,66.06,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-17,-2,-2.4736810869775843,0.0,0.62437,0.0,67.33,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-18,-1,-1.1730621637172862,158528.49043842137,0.66983,-1578.0522923223032,67.29,200000,212374.2775007356,12374.277500735596,1.061871387503678
2020-10-19,-2,-2.7721086217826976,0.0,0.63118,0.0,74.93,200000,230557.72316952294,30557.723169522942,1.1527886158476148
2020-10-20,-2,-2.1967570874252433,0.0,0.5984,0.0,70.65,200000,230557.72316952294,30557.723169522942,1.1527886158476148
2020-10-21,-2,-1.8190765795164758,0.0,0.6373,0.0,74.73,200000,230557.72316952294,30557.723169522942,1.1527886158476148
2020-10-22,-2,-1.4266701613739055,0.0,0.65472,0.0,74.98,200000,230557.72316952294,30557.723169522942,1.1527886158476148
2020-10-23,-1,-1.1162836766487936,178918.31817721511,0.64431,-1598.2096434876123,72.13,200000,230557.72316952294,30557.723169522942,1.1527886158476148
2020-10-24,0,-0.1398395856720798,0.0,0.72109,0.0,73.31,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-25,0,-0.1358013339787759,0.0,0.69502,0.0,71.06,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-26,0,-0.44122903926565327,0.0,0.65423,0.0,69.19,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-27,0,-0.5255931070675401,0.0,0.65889,0.0,70.75,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-28,0,-0.6032072033063907,0.0,0.62367,0.0,67.91,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-29,0,-0.9186055923839224,0.0,0.59395,0.0,67.1,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-30,0,-0.9793720136582302,0.0,0.61076,0.0,69.69,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-10-31,0,-0.9573288800578484,0.0,0.61054,0.0,70.08,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-01,0,-0.6228111678567188,0.0,0.61157,0.0,68.79,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-02,0,-0.27719791756906587,0.0,0.58875,0.0,64.95,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-03,0,-0.19022365110609307,0.0,0.58275,0.0,64.32,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-04,0,0.024443805539073007,0.0,0.5912,0.0,64.75,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-05,0,0.4413866329975101,0.0,0.62873,0.0,67.78,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-06,2,1.236106886775572,0.0,0.67759,0.0,70.09,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-07,1,1.1764605875529899,-171346.17837605125,0.6382,1642.6788499263318,66.57,200000,218706.2620791918,18706.2620791918,1.093531310395959
2020-11-08,2,1.4455785863546142,0.0,0.66452,0.0,68.06,200000,220768.50200765923,20768.502007659234,1.1038425100382963
2020-11-09,0,0.6082209529011353,0.0,0.64278,0.0,68.09,200000,220768.50200765923,20768.502007659234,1.1038425100382963
2020-11-10,0,0.17287044653819675,0.0,0.64041,0.0,68.86,200000,220768.50200765923,20768.502007659234,1.1038425100382963
2020-11-11,-1,-1.1736978026539993,180567.05326805866,0.61132,-1592.6165200379398,69.31,200000,220768.50200765923,20768.502007659234,1.1038425100382963
2020-11-12,-2,-2.958689748372908,0.0,0.60069,0.0,77.69,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-13,-2,-1.8810046515340284,0.0,0.63125,0.0,77.74,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-14,-2,-1.9487199496285479,0.0,0.61226,0.0,77.29,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-15,-2,-1.5177250958588684,0.0,0.60341,0.0,74.98,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-16,-2,-1.8313477666180307,0.0,0.61961,0.0,80.66,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-17,-2,-1.379072253890925,0.0,0.65411,0.0,83.21,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-18,-2,-1.3500565905446307,0.0,0.62259,0.0,80.05,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-19,-2,-1.4623366706154735,0.0,0.62245,0.0,82.21,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-20,-1,-1.155113803608505,183412.8962792887,0.64345,-1415.7512969158865,83.36,200000,236034.0562218166,36034.0562218166,1.180170281109083
2020-11-21,-2,-1.366906700591809,0.0,0.70207,0.0,94.57,200000,241152.96428035176,41152.96428035176,1.205764821401759
2020-11-22,-2,-1.4702698618430932,0.0,0.64934,0.0,90.45,200000,241152.96428035176,41152.96428035176,1.205764821401759
2020-11-23,-2,-1.424977725522452,0.0,0.66535,0.0,94.24,200000,241152.96428035176,41152.96428035176,1.205764821401759
2020-11-24,-2,-2.1058865220055543,0.0,0.69194,0.0,114.5,200000,241152.96428035176,41152.96428035176,1.205764821401759
2020-11-25,-2,-1.2329359623383196,0.0,0.69374,0.0,102.06,200000,241152.96428035176,41152.96428035176,1.205764821401759
2020-11-26,-1,-1.1676673486601814,194349.67544071804,0.62041,-1313.040206252596,91.83,200000,241152.96428035176,41152.96428035176,1.205764821401759
2020-11-27,-2,-1.2440613201331565,0.0,0.60688,0.0,92.32,200000,244425.90509012845,44425.90509012845,1.2221295254506424
2020-11-28,-2,-1.9407800568873146,0.0,0.62438,0.0,109.07,200000,244425.90509012845,44425.90509012845,1.2221295254506424
2020-11-29,-2,-1.7943914682825912,0.0,0.61777,0.0,108.15,200000,244425.90509012845,44425.90509012845,1.2221295254506424
2020-11-30,-2,-1.692022568375965,0.0,0.6428,0.0,112.83,200000,244425.90509012845,44425.90509012845,1.2221295254506424
2020-12-01,-2,-1.3551203380640855,0.0,0.61372,0.0,103.91,200000,244425.90509012845,44425.90509012845,1.2221295254506424
2020-12-02,-1,-1.116873331583215,193381.04456638536,0.63198,-1161.3888866774134,105.23,200000,244425.90509012842,44425.90509012842,1.2221295254506421
2020-12-03,-1,-0.8399407571083883,193381.04456638536,0.66365,-1161.3888866774134,107.54,200000,253233.09109977068,53233.09109977068,1.2661654554988533
2020-12-04,0,-0.09985249829094998,0.0,0.66648,0.0,98.86,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-05,0,0.5056471999315947,0.0,0.73778,0.0,102.99,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-06,0,0.1559012534390671,0.0,0.69941,0.0,102.09,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-07,0,0.05733531506614057,0.0,0.68216,0.0,101.53,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-08,2,1.6829792907448355,0.0,0.745,0.0,95.01,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-09,2,1.290684113308929,0.0,0.72396,0.0,95.62,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-10,0,0.9953521973058459,0.0,0.67992,0.0,92.86,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-11,0,0.9787706408131888,0.0,0.68052,0.0,93.25,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-12,0,0.9739450245682933,0.0,0.69225,0.0,94.74,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-13,1,1.1595694773946874,-157912.34462451193,0.72938,1179.9826444239986,97.61,200000,230356.211844453,30356.211844453006,1.151781059222265
2020-12-14,2,1.4308826177013512,0.0,0.75209,0.0,96.69,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-15,2,1.4070645601897807,0.0,0.76353,0.0,96.96,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-16,2,1.5383175755742986,0.0,0.85623,0.0,105.39,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-17,0,0.7338188243761397,0.0,0.8154,0.0,108.22,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-18,2,1.6143879887935293,0.0,0.90713,0.0,108.05,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-19,2,1.3924331166987898,0.0,0.90017,0.0,108.27,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-20,2,1.3480836343442015,0.0,0.915,0.0,109.56,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-21,2,1.9073358402855136,0.0,0.92725,0.0,103.9,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-22,2,2.852583990415503,0.0,1.08618,0.0,105.76,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-23,2,3.0912669918183293,0.0,1.06912,0.0,91.4,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-24,2,2.5797745726895482,0.0,1.18574,0.0,98.54,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-25,2,2.289934895905084,0.0,1.28291,0.0,103.12,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-26,2,2.870369163233707,0.0,1.66866,0.0,107.99,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-27,2,1.4229285243394887,0.0,1.35045,0.0,107.48,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-28,2,1.91009425047338,0.0,1.55606,0.0,107.11,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-29,2,1.437611611061191,0.0,1.43206,0.0,103.93,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-30,2,1.832540375587034,0.0,1.59692,0.0,101.89,200000,235027.98522374578,35027.98522374578,1.175139926118729
2020-12-31,2,2.3131640901820094,0.0,1.86224,0.0,99.45,200000,235027.98522374578,35027.98522374578,1.175139926118729
2021-01-01,2,2.585675474962645,0.0,1.96621,0.0,87.97,200000,235027.98522374578,35027.98522374578,1.175139926118729
2021-01-02,2,2.793237412319738,0.0,2.40024,0.0,87.02,200000,235027.98522374578,35027.98522374578,1.175139926118729
2021-01-03,2,1.7852419927813516,0.0,2.12597,0.0,89.65,200000,235027.98522374578,35027.98522374578,1.175139926118729
2021-01-04,2,1.348318823044463,0.0,1.96868,0.0,89.01,200000,235027.98522374578,35027.98522374578,1.175139926118729
2021-01-05,2,1.4686724315717223,0.0,2.13193,0.0,89.11,200000,235027.98522374578,35027.98522374578,1.175139926118729
2021-01-06,1,1.1922999385212494,-54234.891087094504,2.16676,1247.229809083771,94.22,200000,235027.9852237458,35027.98522374581,1.175139926118729
2021-01-07,1,0.6406859425789067,-54234.891087094504,1.98791,1247.229809083771,98.96,200000,231239.944247876,31239.944247876003,1.15619972123938
2021-01-08,1,0.6703811168828662,-54234.891087094504,1.99427,1247.229809083771,96.2,200000,228142.52388211872,28142.523882118723,1.1407126194105937
2021-01-09,1,0.2158906529148851,-54234.891087094504,2.04103,1247.229809083771,109.94,200000,247815.48496616227,47815.48496616227,1.2390774248308114
2021-01-10,0,-0.8064678940580308,0.0,1.98621,0.0,146.54,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-11,0,-0.6881310318685813,0.0,1.81684,0.0,125.01,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-12,0,-0.8117482329774989,0.0,1.8215,0.0,128.53,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-13,0,-0.5366733917890534,0.0,2.09522,0.0,133.1,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-14,0,-0.4357468758599495,0.0,2.19146,0.0,132.99,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-15,0,-0.438054984563235,0.0,2.05549,0.0,124.3,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-16,0,-0.545172273215823,0.0,2.04406,0.0,124.85,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-17,0,-0.6265475521125015,0.0,2.00854,0.0,124.26,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-18,0,-0.7545940985422852,0.0,2.04695,0.0,129.3,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-19,0,-0.7054892681788334,0.0,1.998,0.0,124.46,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-20,0,-0.49094875563741497,0.0,2.03281,0.0,121.13,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-21,0,-0.2628191582030756,0.0,1.7418,0.0,99.77,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-22,0,0.03871111143097798,0.0,1.89757,0.0,104.72,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-23,0,0.2039605880741134,0.0,1.9288,0.0,105.29,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-24,0,0.3066632902082089,0.0,1.95055,0.0,106.16,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-25,1,1.0407613383897891,-38544.206358318115,2.07529,761.8133906033713,105.0,200000,159980.81202670798,-40019.18797329202,0.7999040601335399
2021-01-26,2,2.0577111499056464,0.0,2.287,0.0,104.97,200000,168163.86035654563,-31836.13964345437,0.8408193017827281
2021-01-27,2,1.5039385574893671,0.0,1.99307,0.0,96.45,200000,168163.86035654563,-31836.13964345437,0.8408193017827281
2021-01-28,1,1.0085520623686937,-42211.28763474259,1.99193,818.8734921919829,102.68,200000,168163.86035654563,-31836.13964345437,0.8408193017827281
2021-01-29,1,1.0826472703748309,-42211.28763474259,2.05641,818.8734921919829,104.56,200000,172425.12634855474,-27574.87365144526,0.8621256317427737
2021-01-30,1,0.7208661616403815,-42211.28763474259,2.00197,818.8734921919829,105.17,200000,170626.65667995648,-29373.343320043525,0.8531332833997823
2021-01-31,1,0.4577646554781524,-42211.28763474259,1.91015,818.8734921919829,102.42,200000,164498.91414580646,-35501.085854193545,0.8224945707290323
2021-02-01,1,0.9372557715613972,-42211.28763474259,2.04053,818.8734921919829,103.54,200000,170919.56013887923,-29080.439861120773,0.8545978006943962
2021-02-02,1,0.793419231439818,-42211.28763474259,2.1533,818.8734921919829,109.85,200000,180846.81878118054,-19153.18121881946,0.9042340939059027
2021-02-03,1,0.22251509057785585,-42211.28763474259,2.18751,818.8734921919829,116.84,200000,188014.79264158703,-11985.207358412968,0.9400739632079351
2021-02-04,1,0.42962532056850566,-42211.28763474259,2.129,818.8734921919829,111.0,200000,180762.78900767706,-19237.210992322944,0.9038139450383853
2021-02-05,1,0.9436015825877572,-42211.28763474259,2.42866,818.8734921919829,120.42,200000,201125.61175675254,1125.6117567525362,1.0056280587837627
2021-02-06,1,0.23023480926044718,-42211.28763474259,2.27908,818.8734921919829,118.94,200000,193599.7145839036,-6400.285416096391,0.9679985729195181
2021-02-07,1,0.27976134466820013,-42211.28763474259,2.29069,818.8734921919829,118.31,200000,193573.89733326202,-6426.102666737977,0.9678694866663101
2021-02-08,2,2.648597863461717,0.0,2.90949,0.0,126.16,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-09,2,1.2066147086351233,0.0,2.90652,0.0,137.36,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-10,0,0.44701391241090344,0.0,2.83099,0.0,139.75,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-11,-2,-1.5279056528297887,0.0,2.92562,0.0,164.6,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-12,-2,-1.5408837312995636,0.0,2.99681,0.0,169.76,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-13,-2,-3.342540308016262,0.0,3.34869,0.0,267.61,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-14,-2,-2.2006728406830183,0.0,3.18318,0.0,230.69,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-15,-2,-2.1020970499872647,0.0,3.38903,0.0,259.69,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-16,-2,-1.6325340988084023,0.0,3.40843,0.0,249.46,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-17,-2,-1.5763476115018529,0.0,3.50799,0.0,265.96,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-18,-2,-1.5313766011507361,0.0,3.56669,0.0,281.15,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-19,-2,-1.661846705979173,0.0,3.70937,0.0,323.84,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-20,-2,-1.2490076260197922,0.0,3.68594,0.0,297.28,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-21,-2,-1.2597679418801306,0.0,3.56677,0.0,301.52,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-22,-1,-1.0300035289539042,28128.893275199243,3.33586,-345.3590354104017,271.7,200000,187668.09984201228,-12331.900157987722,0.9383404992100614
2021-02-23,-1,-0.6993071593450869,28128.893275199243,3.05975,-345.3590354104017,230.91,200000,165814.23606540676,-34185.76393459324,0.8290711803270339
2021-02-24,-1,-0.44276137083439654,28128.893275199243,3.32063,-345.3590354104017,237.4,200000,175393.8818828542,-24606.118117145787,0.876969409414271
2021-02-25,-1,-0.4504693565406547,28128.893275199243,2.99269,-345.3590354104017,218.5,200000,159642.00685292878,-40357.99314707122,0.7982100342646439
2021-02-26,0,-0.0899368738854327,0.0,3.05508,0.0,206.7,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-02-27,0,0.03254659769053608,0.0,3.15641,0.0,210.69,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-02-28,0,0.5191934061930628,0.0,3.13475,0.0,196.77,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-01,0,0.18008945842597623,0.0,3.28194,0.0,224.94,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-02,2,1.6610255396156703,0.0,3.70038,0.0,216.04,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-03,2,2.067195955642669,0.0,3.99035,0.0,222.59,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-04,2,2.947873717868891,0.0,4.45092,0.0,211.18,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-05,2,2.083070178463771,0.0,4.12896,0.0,205.7,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-06,2,1.7463965026200294,0.0,4.15675,0.0,208.61,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-07,2,1.6036630798282838,0.0,4.33521,0.0,214.79,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-08,2,1.9923032502967595,0.0,4.92836,0.0,218.23,200000,173117.7931941466,-26882.206805853406,0.865588965970733
