date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-08-03,0,-0.38788192178280356,0.0,0.00877,0.0,0.008596,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-04,0,-0.601116013922423,0.0,0.00914,0.0,0.009153,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-05,0,-0.597737878947811,0.0,0.00907,0.0,0.008894,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-06,0,-0.10973673208524408,0.0,0.01,0.0,0.00895,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-07,0,-0.050611421164325314,0.0,0.00996,0.0,0.008739,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-08,0,-0.08030791773380598,0.0,0.01035,0.0,0.009057,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-09,0,0.6307620375010661,0.0,0.01088,0.0,0.008792,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-10,2,1.347857638568487,0.0,0.01256,0.0,0.009303,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-11,0,0.5581594459139552,0.0,0.01104,0.0,0.008995,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-12,0,0.5662262841347211,0.0,0.01155,0.0,0.00952,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-13,0,0.04873615117521156,0.0,0.01084,0.0,0.009449,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-14,0,0.5712853103311014,0.0,0.01132,0.0,0.009512,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-15,0,0.26389005027424345,0.0,0.01074,0.0,0.009312,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-16,1,1.1250275264572265,-10374032.62909225,0.01178,12843521.21604905,0.009515,200000,244412.20874141343,44412.20874141343,1.2220610437070671
2020-08-17,1,0.8507002437580331,-10374032.62909225,0.01169,12843521.21604905,0.009588,200000,244416.12285356672,44416.12285356672,1.2220806142678335
2020-08-18,0,-0.28765303962993005,0.0,0.01125,0.0,0.010091,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-19,0,-0.7542930235424234,0.0,0.01029,0.0,0.009648,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-20,0,-0.9643523901812454,0.0,0.01076,0.0,0.010312,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-21,-2,-1.9966300629341087,0.0,0.00995,0.0,0.010778,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-22,-2,-2.0401190027683658,0.0,0.00984,0.0,0.011107,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-23,-2,-2.1602570552217615,0.0,0.0098,0.0,0.011831,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-24,-2,-2.126476881509339,0.0,0.01084,0.0,0.0138,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-25,-2,-1.737610937997341,0.0,0.00994,0.0,0.012263,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-26,-2,-1.2074069193556352,0.0,0.01031,0.0,0.011769,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-27,0,-0.9548216676951795,0.0,0.00954,0.0,0.010563,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-28,0,-0.8487311501874775,0.0,0.01009,0.0,0.011119,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-29,0,-0.5934390699012754,0.0,0.01057,0.0,0.011252,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-30,0,-0.47932761742716556,0.0,0.0105,0.0,0.011099,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-08-31,0,0.1575816264471281,0.0,0.01111,0.0,0.010737,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-09-01,0,0.2907315919909574,0.0,0.01094,0.0,0.01048,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-09-02,0,-0.12250672613771628,0.0,0.00972,0.0,0.009943,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-09-03,0,-0.7497658231341361,0.0,0.00743,0.0,0.008438,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-09-04,0,-0.5709126590115389,0.0,0.008,0.0,0.008947,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-09-05,-1,-1.1703612158802645,17225900.537764158,0.00672,-14004119.479043689,0.008266,200000,231516.10322755028,31516.10322755028,1.1575805161377515
2020-09-06,-1,-1.0990657188680273,17225900.537764158,0.00701,-14004119.479043689,0.00855,200000,240488.7843155503,40488.78431555029,1.2024439215777514
2020-09-07,-1,-1.1019536033591364,17225900.537764158,0.00692,-14004119.479043689,0.008506,200000,238322.2720100736,38322.27201007359,1.191611360050368
2020-09-08,-1,-0.4486144780301547,17225900.537764158,0.00712,-14004119.479043689,0.008242,200000,238070.36457515886,38070.36457515886,1.1903518228757943
2020-09-09,-1,-1.046442710356573,17225900.537764158,0.00717,-14004119.479043689,0.008849,200000,247432.1601258266,47432.1601258266,1.237160800629133
2020-09-10,-2,-1.2777851489320755,0.0,0.00721,0.0,0.009219,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-11,0,-0.9654531371643291,0.0,0.00748,0.0,0.009351,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-12,-2,-1.2140855358049016,0.0,0.00747,0.0,0.009647,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-13,-2,-1.4088804659890088,0.0,0.00691,0.0,0.009166,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-14,-2,-1.5374013051260869,0.0,0.00694,0.0,0.009483,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-15,-2,-1.7844695382771056,0.0,0.00629,0.0,0.009193,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-16,-2,-1.703920824631262,0.0,0.00611,0.0,0.009174,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-17,-2,-1.524467808281939,0.0,0.00615,0.0,0.009278,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-18,-2,-1.808402590475055,0.0,0.00593,0.0,0.009919,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-19,-2,-1.5760483825183345,0.0,0.00581,0.0,0.009674,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-20,-2,-1.2804357682042213,0.0,0.00572,0.0,0.009127,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-21,-2,-1.710358527533904,0.0,0.00516,0.0,0.009133,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-22,-2,-1.5250585405331705,0.0,0.00522,0.0,0.009086,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-23,-2,-1.416677435467751,0.0,0.00486,0.0,0.008529,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-24,-2,-1.406782102754835,0.0,0.00536,0.0,0.009617,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-25,-2,-1.3052352518656987,0.0,0.00552,0.0,0.009992,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-26,-2,-1.5793529000128548,0.0,0.00551,0.0,0.010968,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-27,-2,-1.2650073021168888,0.0,0.00551,0.0,0.010552,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-28,-1,-1.0688180380812125,21571289.947771393,0.00548,-11553036.445835343,0.010232,200000,236421.33782757446,36421.33782757446,1.1821066891378722
2020-09-29,-2,-1.5588386017178866,0.0,0.00536,0.0,0.011389,200000,252376.7557891385,52376.75578913849,1.2618837789456925
2020-09-30,-1,-1.0503202384319024,23111424.52281488,0.00546,-11836448.540903222,0.010661,200000,252376.7557891385,52376.75578913849,1.2618837789456925
2020-10-01,-1,-0.638690866518207,23111424.52281488,0.0054,-11836448.540903222,0.009906,200000,242053.55166938767,42053.55166938767,1.2102677583469383
2020-10-02,-1,-0.40605762280631497,23111424.52281488,0.00521,-11836448.540903222,0.009329,200000,230832.7502019517,30832.750201951712,1.1541637510097587
2020-10-03,-1,-0.994402008191703,23111424.52281488,0.00512,-11836448.540903222,0.01004,200000,237168.43690748056,37168.43690748056,1.1858421845374028
2020-10-04,-1,-0.7474485549904684,23111424.52281488,0.00521,-11836448.540903222,0.009952,200000,238206.85764293442,38206.857642934425,1.191034288214672
2020-10-05,-1,-0.3970300621427577,23111424.52281488,0.00532,-11836448.540903222,0.009865,200000,239719.34331738547,39719.34331738547,1.1985967165869273
2020-10-06,-1,-1.046557840504905,23111424.52281488,0.00468,-11836448.540903222,0.0093,200000,218240.4381971736,18240.438197173586,1.091202190985868
2020-10-07,-1,-0.707926816803311,23111424.52281488,0.00494,-11836448.540903222,0.009556,200000,227279.53939957672,27279.539399576723,1.1363976969978835
2020-10-08,-1,-0.7482328894673118,23111424.52281488,0.00494,-11836448.540903222,0.009643,200000,228309.3104226353,28309.310422635288,1.1415465521131765
2020-10-09,0,0.6028194021385284,0.0,0.00553,0.0,0.009901,200000,241763.25518145494,41763.25518145494,1.2088162759072747
2020-10-10,0,0.1529059114529562,0.0,0.00543,0.0,0.010102,200000,241763.25518145494,41763.25518145494,1.2088162759072747
2020-10-11,0,0.44932958592986416,0.0,0.00539,0.0,0.009905,200000,241763.25518145494,41763.25518145494,1.2088162759072747
2020-10-12,1,1.1144599353135085,-21859245.49561075,0.00553,12237459.768245341,0.009878,200000,241763.25518145494,41763.25518145494,1.2088162759072747
2020-10-13,1,0.9602270170604993,-21859245.49561075,0.00549,12237459.768245341,0.009907,200000,241243.7716949096,41243.77169490961,1.2062188584745481
2020-10-14,0,0.036988379315778995,0.0,0.00525,0.0,0.0099,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-15,0,-0.028048857401309003,0.0,0.00519,0.0,0.009838,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-16,0,-0.5659687643804174,0.0,0.00501,0.0,0.009704,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-17,0,0.15010443215634556,0.0,0.0051,0.0,0.009573,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-18,0,-0.4568774346387256,0.0,0.00511,0.0,0.009858,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-19,-2,-1.2197599383775526,0.0,0.00496,0.0,0.009765,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-20,-2,-1.7199641251564102,0.0,0.00471,0.0,0.009498,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-21,-1,-1.1445578127245872,23304301.220572527,0.00505,-11761615.147300746,0.010006,200000,235373.4423277825,35373.44232778251,1.1768672116389125
2020-10-22,-1,-0.9077024016116478,23304301.220572527,0.00515,-11761615.147300746,0.010143,200000,239315.21372502,39315.21372502,1.1965760686251001
2020-10-23,-1,-0.48825180842008814,23304301.220572527,0.00521,-11761615.147300746,0.010094,200000,240137.1526560366,40137.152656036604,1.200685763280183
2020-10-24,-1,-1.199795980282236,23304301.220572527,0.00515,-11761615.147300746,0.010287,200000,241008.8863062313,41008.88630623129,1.2050444315311564
2020-10-25,-1,-0.268308602703048,23304301.220572527,0.00518,-11761615.147300746,0.010001,200000,238344.19341072044,38344.19341072044,1.1917209670536022
2020-10-26,-1,-1.1219863975417894,23304301.220572527,0.00488,-11761615.147300746,0.009737,200000,228247.8366456613,28247.8366456613,1.1412391832283064
2020-10-27,-2,-1.607959430884423,0.0,0.00483,0.0,0.009901,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-10-28,-2,-1.4590364484419691,0.0,0.00467,0.0,0.009571,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-10-29,-2,-2.1285080434343246,0.0,0.00436,0.0,0.009362,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-10-30,-2,-2.2680096976944752,0.0,0.00417,0.0,0.00927,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-10-31,-2,-2.213360530039603,0.0,0.00408,0.0,0.009301,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-01,0,-0.809155148672525,0.0,0.00439,0.0,0.009161,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-02,-2,-1.3635682548258048,0.0,0.00413,0.0,0.008963,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-03,0,-0.9443675894096177,0.0,0.00411,0.0,0.008755,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-04,0,-0.46324862504980097,0.0,0.00407,0.0,0.008475,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-05,0,-0.2014014526884816,0.0,0.00422,0.0,0.008693,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-06,2,2.076311218574526,0.0,0.00499,0.0,0.00916,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-07,2,1.3615869080743679,0.0,0.00464,0.0,0.008796,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-08,2,2.3485848713741664,0.0,0.00521,0.0,0.009168,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-09,2,2.253288070985663,0.0,0.00515,0.0,0.008844,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-10,2,2.3778592719022917,0.0,0.00547,0.0,0.008962,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-11,2,1.6827541865741589,0.0,0.00523,0.0,0.008863,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-12,1,1.0452383754933021,-24514899.488303475,0.00488,13801650.842515105,0.008668,200000,239265.4190058419,39265.41900584189,1.1963270950292095
2020-11-13,2,1.2620754354705936,0.0,0.00519,0.0,0.008936,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-14,0,0.8796313023632932,0.0,0.00487,0.0,0.008634,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-15,0,0.9578179668644611,0.0,0.00489,0.0,0.008533,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-16,0,0.8078165622906351,0.0,0.00493,0.0,0.00866,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-17,0,0.8677080015064912,0.0,0.00504,0.0,0.008727,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-18,0,0.38287802524270736,0.0,0.00482,0.0,0.008698,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-19,0,-0.08756584294768506,0.0,0.00461,0.0,0.008646,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-20,0,-0.06255936044283542,0.0,0.0048,0.0,0.008891,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-21,1,1.0554472898678446,-22065897.95112722,0.00551,13114345.56258343,0.009271,200000,243166.19542142196,43166.19542142196,1.2158309771071099
2020-11-22,1,0.9631055311682253,-22065897.95112722,0.00532,13114345.56258343,0.008973,200000,235065.5998330579,35065.5998330579,1.1753279991652894
2020-11-23,2,1.3884391127972586,0.0,0.00565,0.0,0.009236,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-24,0,0.45919880211270897,0.0,0.00611,0.0,0.010515,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-25,-2,-1.250459219338307,0.0,0.00634,0.0,0.011755,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-26,0,0.0019108429631863482,0.0,0.0055,0.0,0.009628,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-27,2,1.3971187605167394,0.0,0.00565,0.0,0.009312,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-28,2,1.8615212608660996,0.0,0.00594,0.0,0.009509,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-29,2,2.2850845424839323,0.0,0.00614,0.0,0.009457,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-11-30,1,1.0986748408033098,-20559535.269105848,0.006,12632586.954903748,0.009765,200000,246714.42322927018,46714.42322927018,1.2335721161463509
2020-12-01,0,-0.6219832265737031,0.0,0.00558,0.0,0.009941,200000,235856.08311218265,35856.08311218265,1.1792804155609131
2020-12-02,0,-0.8563059220287615,0.0,0.00599,0.0,0.010823,200000,235856.08311218265,35856.08311218265,1.1792804155609131
2020-12-03,-1,-1.1033891269227374,19556889.146947153,0.00603,-10615540.692779846,0.011109,200000,235856.08311218265,35856.08311218265,1.1792804155609131
2020-12-04,-2,-2.5813444227956985,0.0,0.00559,0.0,0.011875,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-05,-2,-2.22377213296049,0.0,0.00577,0.0,0.012431,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-06,-2,-1.8151161774177298,0.0,0.00561,0.0,0.011956,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-07,-2,-2.2742245382084127,0.0,0.0054,0.0,0.01297,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-08,-2,-2.498072291016238,0.0,0.005,0.0,0.014005,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-09,-2,-2.4124967803654913,0.0,0.00529,0.0,0.016865,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-10,-2,-1.8295775118303663,0.0,0.00514,0.0,0.015172,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-11,-2,-1.4657058144188402,0.0,0.0049,0.0,0.01376,200000,252592.61850750874,52592.61850750874,1.2629630925375437
2020-12-12,-1,-1.135171555563237,24334548.98916269,0.00519,-9197226.132664898,0.013732,200000,252592.61850750877,52592.61850750877,1.262963092537544
2020-12-13,-1,-1.0882891165836819,24334548.98916269,0.00516,-9197226.132664898,0.013928,200000,253665.23835983616,53665.23835983616,1.2683261917991808
2020-12-14,-2,-1.4586487428785144,0.0,0.00537,0.0,0.017339,200000,281386.79434998176,81386.79434998176,1.4069339717499088
2020-12-15,-2,-1.224796635219437,0.0,0.0053,0.0,0.01654,200000,281386.79434998176,81386.79434998176,1.4069339717499088
2020-12-16,-1,-1.1925317253736785,25720913.5603274,0.00547,-7937568.246826001,0.017725,200000,281386.79434998176,81386.79434998176,1.4069339717499088
2020-12-17,-1,-0.8687107880708724,25720913.5603274,0.00565,-7937568.246826001,0.016781,200000,278523.49436583696,78523.49436583696,1.3926174718291848
2020-12-18,-1,-0.6879668191578143,25720913.5603274,0.00611,-7937568.246826001,0.017513,200000,296165.4145602642,96165.41456026421,1.480827072801321
2020-12-19,-1,-0.3760308409279765,25720913.5603274,0.00638,-7937568.246826001,0.017049,200000,299427.0295550253,99427.02955502528,1.4971351477751265
2020-12-20,0,1.0894259329525655,0.0,0.00816,0.0,0.01639,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-21,0,0.27307433231755307,0.0,0.0066,0.0,0.015772,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-22,2,1.429891903206045,0.0,0.00856,0.0,0.01718,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-23,0,-0.14678792853710435,0.0,0.00686,0.0,0.018202,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-24,0,0.9147924142098054,0.0,0.00855,0.0,0.019371,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-25,0,-0.1496922375375255,0.0,0.00885,0.0,0.023837,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-26,0,-0.9629308490300249,0.0,0.01114,0.0,0.035034,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-27,2,3.2063308198073726,0.0,0.01775,0.0,0.02702,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-28,0,0.6530268278614455,0.0,0.01325,0.0,0.029779,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-29,0,0.5973261802067961,0.0,0.01248,0.0,0.02797,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-30,2,1.634510698989802,0.0,0.01558,0.0,0.028098,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2020-12-31,0,0.02442378206072278,0.0,0.01371,0.0,0.03333,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2021-01-01,0,-0.16826852828193647,0.0,0.01321,0.0,0.03345,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2021-01-02,-1,-1.1784958501747307,8952081.850052767,0.01126,-2658800.422863319,0.037912,200000,201600.8832631883,1600.8832631882979,1.0080044163159414
2021-01-03,-1,-1.0785253305296356,8952081.850052767,0.00982,-2658800.422863319,0.032107,200000,173275.54894439073,-26724.451055609272,0.8663777447219536
2021-01-04,-1,-0.9267902510926843,8952081.850052767,0.00939,-2658800.422863319,0.029352,200000,162101.15858387965,-37898.841416120355,0.8105057929193982
2021-01-05,-1,-0.9861269942611307,8952081.850052767,0.00948,-2658800.422863319,0.03009,200000,164869.0406624575,-35130.9593375425,0.8243452033122874
2021-01-06,-1,-0.7200839833859055,8952081.850052767,0.01038,-2658800.422863319,0.030533,200000,174103.76291483344,-25896.237085166562,0.8705188145741671
2021-01-07,-1,-0.7417604072374542,8952081.850052767,0.00956,-2658800.422863319,0.028364,200000,160996.11768059962,-39003.88231940038,0.8049805884029981
2021-01-08,-1,-0.3028558456030561,8952081.850052767,0.01011,-2658800.422863319,0.026742,200000,161607.18841224432,-38392.811587755685,0.8080359420612215
2021-01-09,0,-0.16560727971179656,0.0,0.01067,0.0,0.027671,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-10,0,-0.24214808279643257,0.0,0.00989,0.0,0.026263,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-11,0,-0.5304735664150924,0.0,0.00852,0.0,0.024763,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-12,0,-0.6811595398582362,0.0,0.0083,0.0,0.025337,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-13,0,-0.8547671914444006,0.0,0.00872,0.0,0.028643,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-14,0,-0.908864456585217,0.0,0.00862,0.0,0.029342,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-15,0,-0.7255073880345887,0.0,0.00858,0.0,0.02767,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-16,0,-0.35085471548943925,0.0,0.00932,0.0,0.027542,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-17,0,0.008649446886116522,0.0,0.00948,0.0,0.026523,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-18,0,-0.03737497204027715,0.0,0.00961,0.0,0.027466,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-19,0,-0.4489183074466564,0.0,0.00952,0.0,0.029265,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-20,0,-0.6020445073144486,0.0,0.00942,0.0,0.029638,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-21,2,2.4254433949697414,0.0,0.01033,0.0,0.024845,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-22,0,0.919773913731883,0.0,0.01009,0.0,0.027276,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-23,0,0.1675724152509,0.0,0.01022,0.0,0.029377,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-24,0,0.9303060666421655,0.0,0.01067,0.0,0.028501,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-25,0,-0.41442728746389695,0.0,0.00971,0.0,0.02909,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-26,-2,-1.6272224636274386,0.0,0.00962,0.0,0.033123,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-27,-2,-1.3900812065014745,0.0,0.00858,0.0,0.029239,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-28,0,-0.34991781639136155,0.0,0.0096,0.0,0.029324,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-29,0,-0.07647459795368512,0.0,0.00984,0.0,0.029445,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-30,2,3.0573534608598005,0.0,0.0137,0.0,0.028771,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-01-31,2,2.072008402763105,0.0,0.01258,0.0,0.027867,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-02-01,1,1.0821814906542653,-7542142.587077085,0.01191,3070690.808193624,0.029253,200000,179653.83642417617,-20346.163575823826,0.8982691821208809
2021-02-02,2,1.275710596920338,0.0,0.01296,0.0,0.030505,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-03,2,1.5380825403193847,0.0,0.01475,0.0,0.032849,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-04,2,1.3089807111349117,0.0,0.01451,0.0,0.032624,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-05,0,0.986697798756812,0.0,0.01529,0.0,0.035359,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-06,0,0.5683729483293621,0.0,0.01406,0.0,0.03417,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-07,0,-0.022706232529309346,0.0,0.01349,0.0,0.03559,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-08,0,0.0383943739993771,0.0,0.0151,0.0,0.039173,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-09,0,0.4863469949047859,0.0,0.01735,0.0,0.041884,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-10,0,0.42896438806201925,0.0,0.01726,0.0,0.042009,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-11,2,1.4176358650071996,0.0,0.02125,0.0,0.044899,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-12,0,0.9802216584536438,0.0,0.02175,0.0,0.047867,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-13,0,0.6933889113228252,0.0,0.02378,0.0,0.053836,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-14,0,-0.5414189787195508,0.0,0.02147,0.0,0.057474,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-15,-2,-1.3635472522286738,0.0,0.02043,0.0,0.060898,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-16,-2,-1.2560852062487349,0.0,0.02032,0.0,0.057983,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-17,0,-0.9096977080285896,0.0,0.0217,0.0,0.058393,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-18,0,-0.8452175569968832,0.0,0.02309,0.0,0.060869,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-19,-2,-2.457437619791884,0.0,0.0253,0.0,0.086817,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-20,-2,-2.4951793677254877,0.0,0.02294,0.0,0.089168,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-21,-2,-1.9451155846516328,0.0,0.0241,0.0,0.090146,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-22,-2,-2.1133141394909334,0.0,0.02116,0.0,0.092491,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-23,-2,-2.0112034839977335,0.0,0.01769,0.0,0.084445,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-24,-2,-1.6229616079471278,0.0,0.01935,0.0,0.087108,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-25,-2,-1.424482168381474,0.0,0.0176,0.0,0.078599,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
