date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,BTCUSDT_position,BTCUSDT_price,init,total_asset,pnl,return
2020-08-07,0,-0.003935985946310576,0.0,57.17,0.0,11594.23,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-08,0,0.10588536843348538,0.0,58.46,0.0,11761.41,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-09,0,-0.469043796791559,0.0,56.96,0.0,11681.68,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-10,0,-0.43760099087961873,0.0,58.27,0.0,11892.92,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-11,-2,-1.3262273265174547,0.0,54.1,0.0,11392.08,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-12,-2,-1.5641206390599396,0.0,54.52,0.0,11564.33,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-13,0,-0.9255240040206939,0.0,57.14,0.0,11780.0,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-14,0,-0.9765463110065135,0.0,56.78,0.0,11760.54,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-15,0,0.4071045079352458,0.0,59.85,0.0,11852.4,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-16,2,2.074136806007676,0.0,63.87,0.0,11911.0,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-17,2,2.2512046565312227,0.0,67.22,0.0,12281.13,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-18,2,1.9088582354529342,0.0,65.4,0.0,11945.01,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-19,0,0.9731517973993002,0.0,62.12,0.0,11754.59,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-20,0,0.9701299873614369,0.0,62.8,0.0,11853.55,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-21,0,0.2774382701473313,0.0,59.2,0.0,11531.34,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-22,0,0.3947984049472153,0.0,60.21,0.0,11662.96,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-23,0,0.5557697687946805,0.0,60.55,0.0,11648.13,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-24,0,0.8662594456391806,0.0,62.02,0.0,11748.2,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-25,0,0.29766123141428236,0.0,58.34,0.0,11318.42,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-26,0,-0.0812645935063867,0.0,58.1,0.0,11461.43,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-27,0,-0.5971329419948861,0.0,56.1,0.0,11330.38,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-28,0,-0.48368581923655646,0.0,57.38,0.0,11526.91,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-29,0,-0.55258135805875,0.0,56.97,0.0,11465.84,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-30,1,1.0983853111539863,-1616.8512485548638,62.89,8.682639040164712,11711.16,200000,203367.55004323076,3367.55004323076,1.0168377502161539
2020-08-31,1,0.4106450272317111,-1616.8512485548638,60.92,8.682639040164712,11649.51,200000,199647.06838675152,-352.9316132484819,0.9982353419337576
2020-09-01,1,0.47157386645525745,-1616.8512485548638,62.69,8.682639040164712,11921.97,200000,204874.5669295769,4874.566929576889,1.0243728346478844
2020-09-02,0,-0.4722817747667965,0.0,58.06,0.0,11388.54,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-03,-2,-2.604401952952256,0.0,47.28,0.0,10140.85,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-04,-2,-1.6380791913549482,0.0,50.32,0.0,10446.25,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-05,-2,-1.8608944096885236,0.0,47.83,0.0,10166.69,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-06,-2,-1.7763043365333517,0.0,47.92,0.0,10256.2,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-07,-2,-1.4841660913007124,0.0,48.84,0.0,10373.44,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-08,-2,-1.4037033521289242,0.0,47.47,0.0,10126.65,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-09,-2,-1.2958540924250264,0.0,47.82,0.0,10219.2,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-10,-1,-1.0620390303416414,2037.798967740381,48.67,-9.59474925774672,10336.87,200000,198359.3515198487,-1640.6484801513143,0.9917967575992435
2020-09-11,-1,-0.9434735823952883,2037.798967740381,48.96,-9.59474925774672,10387.89,200000,199439.83732762362,-560.1626723763766,0.9971991866381181
2020-09-12,-1,-0.26446411176025914,2037.798967740381,50.8,-9.59474925774672,10440.92,200000,203698.19698140424,3698.1969814042386,1.0184909849070212
2020-09-13,-1,-1.0276024469056166,2037.798967740381,48.15,-9.59474925774672,10332.83,200000,197260.9332696224,-2739.0667303776136,0.986304666348112
2020-09-14,-1,-1.1659712993555633,2037.798967740381,49.08,-9.59474925774672,10671.77,200000,202408.1306230416,2408.130623041594,1.012040653115208
2020-09-15,-2,-1.4868253812668377,0.0,48.31,0.0,10785.31,200000,203395.62850537914,3395.628505379136,1.0169781425268958
2020-09-16,-2,-1.7088309292464445,0.0,47.76,0.0,10954.01,200000,203395.62850537914,3395.628505379136,1.0169781425268958
2020-09-17,-1,-1.1784801411412393,2081.83857221473,48.85,-9.295969580656799,10939.99,200000,203395.62850537914,3395.628505379136,1.0169781425268958
2020-09-18,-1,-1.1465047441062572,2081.83857221473,48.54,-9.295969580656799,10933.39,200000,202688.90514876024,2688.905148760241,1.0134445257438012
2020-09-19,-2,-1.3178190041926483,0.0,48.52,0.0,11080.65,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-20,-2,-1.5012968183608444,0.0,47.09,0.0,10920.28,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-21,-2,-2.1405081565688766,0.0,43.16,0.0,10417.22,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-22,-2,-1.698774630277414,0.0,44.47,0.0,10529.61,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-23,-2,-1.607408451974435,0.0,42.96,0.0,10241.46,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-24,-2,-1.4847097579040673,0.0,44.92,0.0,10736.32,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-25,0,-0.8370597534584333,0.0,46.02,0.0,10686.67,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-26,0,-0.8230713032562751,0.0,46.03,0.0,10728.6,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-27,0,-0.8109807813341018,0.0,46.05,0.0,10774.25,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-28,0,-0.9261913417556316,0.0,45.23,0.0,10696.12,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-29,0,-0.8985873061319565,0.0,45.69,0.0,10840.48,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-09-30,0,-0.459426660876332,0.0,46.24,0.0,10776.59,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-01,0,-0.0437769908834326,0.0,46.25,0.0,10619.13,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-02,0,-0.6268753464152393,0.0,44.88,0.0,10570.4,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-03,0,0.0163795686411511,0.0,45.51,0.0,10542.06,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-04,0,0.7756280018530504,0.0,46.69,0.0,10666.63,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-05,0,-0.010843984136857348,0.0,46.34,0.0,10792.21,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-06,0,0.5363930289105502,0.0,45.99,0.0,10599.66,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-07,0,0.9951121186474379,0.0,46.55,0.0,10666.39,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-08,0,0.5665353982319186,0.0,47.21,0.0,10925.57,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-09,0,0.6774292193164032,0.0,47.78,0.0,11050.64,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-10,0,0.7291932776743153,0.0,48.88,0.0,11293.22,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-11,2,2.19117090065535,0.0,50.48,0.0,11369.02,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-12,2,1.2543305426477045,0.0,50.58,0.0,11528.25,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-13,0,0.888506429108119,0.0,49.89,0.0,11420.56,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-14,0,0.703170133188782,0.0,49.79,0.0,11417.89,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-15,0,-0.2901742137700302,0.0,49.53,0.0,11505.12,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-16,-2,-1.82025805784735,0.0,47.6,0.0,11319.32,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-17,-2,-2.4233842630411555,0.0,46.93,0.0,11360.2,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-18,-2,-2.101531717204125,0.0,47.54,0.0,11503.14,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-19,-2,-2.286302326916727,0.0,47.99,0.0,11751.47,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-20,-2,-2.7767990215090848,0.0,46.88,0.0,11909.99,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-21,0,-0.9899729653746304,0.0,52.98,0.0,12780.96,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-22,0,-0.6011159179599275,0.0,54.35,0.0,12968.52,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-23,0,0.17574204814120395,0.0,55.42,0.0,12923.07,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-24,2,1.7826589845078038,0.0,59.23,0.0,13111.73,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-25,2,1.5734488602554495,0.0,58.84,0.0,13028.83,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-26,0,0.4625918526698417,0.0,56.82,0.0,13052.19,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-27,0,-0.22020621026666645,0.0,57.91,0.0,13636.17,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-28,0,-0.4710998275522558,0.0,55.77,0.0,13266.4,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-29,-1,-1.1968312558662604,1871.6074933062255,54.87,-7.632089237848092,13455.7,200000,205390.20631542517,5390.206315425166,1.0269510315771258
2020-10-30,-2,-1.5886580702638666,0.0,54.01,0.0,13560.1,200000,207796.57887609984,7796.57887609984,1.0389828943804993
2020-10-31,-1,-1.1233252926737491,1864.649846339733,55.72,-7.533774884928571,13791.0,200000,207796.57887609984,7796.57887609984,1.0389828943804993
2020-11-01,-1,-1.016539023667812,1864.649846339733,55.6,-7.533774884928571,13761.5,200000,207350.57453543367,7350.574535433669,1.0367528726771684
2020-11-02,-2,-1.2938276861078588,0.0,53.8,0.0,13549.37,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-03,-2,-1.7618079351626548,0.0,53.96,0.0,14023.53,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-04,-2,-1.4717316279455246,0.0,54.67,0.0,14144.01,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-05,-2,-1.6697681677183411,0.0,58.95,0.0,15590.02,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-06,0,-0.2842464698899057,0.0,63.2,0.0,15579.92,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-07,0,-0.642480782906619,0.0,58.9,0.0,14818.3,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-08,0,-0.7515491419153962,0.0,61.02,0.0,15475.1,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-09,-1,-1.0964290954149525,1769.0049008579003,59.23,-6.835553085924334,15328.41,200000,209556.32055562685,9556.320555626851,1.0477816027781341
2020-11-10,-2,-1.3117784188940964,0.0,57.93,0.0,15297.21,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-11,-2,-1.2116691210146657,0.0,59.27,0.0,15684.24,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-12,-2,-1.2905570268973183,0.0,60.72,0.0,16291.86,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-13,0,0.1792498670650712,0.0,65.96,0.0,16320.7,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-14,0,-0.02851094452289438,0.0,63.85,0.0,16070.45,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-15,0,-0.3757578590457856,0.0,62.28,0.0,15957.0,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-16,2,2.8107942716035685,0.0,73.84,0.0,16713.57,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-17,2,2.0400633059725193,0.0,76.32,0.0,17659.38,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-18,0,0.9038773105128691,0.0,73.42,0.0,17776.12,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-19,2,2.6091387787157703,0.0,81.53,0.0,17802.82,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-20,2,1.6730782508912507,0.0,82.53,0.0,18655.67,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-21,2,2.168802846618416,0.0,87.14,0.0,18703.8,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-22,2,1.4231559701557568,0.0,82.87,0.0,18414.43,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-23,2,2.1335455532593914,0.0,89.03,0.0,18368.0,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-24,2,1.3976831659390703,0.0,89.25,0.0,19160.01,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-25,0,0.4975126505869904,0.0,81.75,0.0,18719.11,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-26,0,-0.18214486196417543,0.0,71.0,0.0,17149.47,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-27,0,-0.5046660270032327,0.0,69.15,0.0,17139.52,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-28,0,-0.3307942681412251,0.0,72.7,0.0,17719.85,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-29,0,0.3174287680690049,0.0,78.91,0.0,18184.99,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-11-30,0,0.5845559558072261,0.0,87.65,0.0,19695.87,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-12-01,0,0.7779638384316105,0.0,85.08,0.0,18764.96,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-12-02,1,1.043151119428651,-1190.341719181447,88.9,5.510356326971527,19204.09,200000,211642.75767046126,11642.757670461258,1.0582137883523064
2020-12-03,1,0.7821151983586826,-1190.341719181447,89.0,5.510356326971527,19421.9,200000,212962.00255395708,12962.002553957078,1.0648100127697855
2020-12-04,0,-0.5373310186036993,0.0,79.52,0.0,18650.52,200000,203527.7202964609,3527.7202964609023,1.0176386014823045
2020-12-05,0,-0.3458009366849527,0.0,83.14,0.0,19147.66,200000,203527.7202964609,3527.7202964609023,1.0176386014823045
2020-12-06,0,-0.44229647679986256,0.0,83.55,0.0,19359.4,200000,203527.7202964609,3527.7202964609023,1.0176386014823045
2020-12-07,0,-0.29192270664331194,0.0,83.37,0.0,19166.9,200000,203527.7202964609,3527.7202964609023,1.0176386014823045
2020-12-08,-1,-1.0713109577188806,1325.7407523219183,76.76,-5.553549948577609,18324.11,200000,203527.7202964609,3527.7202964609023,1.0176386014823045
2020-12-09,-1,-1.0282428669346033,1325.7407523219183,77.41,-5.553549948577609,18541.28,200000,205595.51622780273,5595.516227802727,1.0279775811390137
2020-12-10,-2,-1.2767454888206355,0.0,74.7,0.0,18254.63,200000,205872.8855958169,5872.885595816886,1.0293644279790843
2020-12-11,-2,-1.4961201634882824,0.0,72.2,0.0,18036.53,200000,205872.8855958169,5872.885595816886,1.0293644279790843
2020-12-12,-1,-1.0626125767053511,1342.5908803692246,76.67,-5.472812981547809,18808.69,200000,205872.8855958169,5872.885595816886,1.0293644279790843
2020-12-13,0,-0.029013472072345853,0.0,82.28,0.0,19174.99,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-14,0,-0.026270465115513064,0.0,82.35,0.0,19273.14,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-15,0,-0.4594425453229958,0.0,81.32,0.0,19426.43,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-16,0,0.4325823656257486,0.0,92.94,0.0,21335.52,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-17,0,0.7707619071018244,0.0,101.01,0.0,22797.16,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-18,2,2.114844956173124,0.0,109.34,0.0,23107.39,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-19,2,2.706050623515469,0.0,119.85,0.0,23821.61,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-20,2,1.8321177986372954,0.0,114.58,0.0,23455.52,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-21,0,0.7564573718270281,0.0,104.45,0.0,22719.71,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-22,2,1.4152165204580711,0.0,114.32,0.0,23810.79,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-23,0,0.07021668753229543,0.0,102.45,0.0,23232.76,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-24,0,0.9492464613013977,0.0,111.13,0.0,23729.2,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-25,2,2.159716513936785,0.0,127.78,0.0,24712.47,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-26,1,1.1916378383852515,-772.8787985189666,129.61,3.7810495778774733,26493.39,200000,200345.64215208654,345.6421520865406,1.0017282107604326
2020-12-27,1,1.0142448630319634,-772.8787985189666,127.88,3.7810495778774733,26281.66,200000,198208.00020352472,-1791.9997964752838,0.9910400010176236
2020-12-28,1,0.732688308218783,-772.8787985189666,129.83,3.7810495778774733,27079.41,200000,202731.44616138848,2731.446161388478,1.0136572308069425
2020-12-29,1,0.40819388805076157,-772.8787985189666,128.8,3.7810495778774733,27385.0,200000,203090.83193941752,3090.8319394175196,1.0154541596970876
2020-12-30,0,-0.24832237793372505,0.0,130.05,0.0,28875.54,200000,191678.68157149406,-8321.31842850594,0.9583934078574703
2020-12-31,-1,-1.0068584763021808,771.591182559754,124.21,-3.313530866829199,28923.63,200000,191678.68157149406,-8321.31842850594,0.9583934078574703
2021-01-01,-1,-1.0731274525228423,771.591182559754,126.24,-3.313530866829199,29331.69,200000,194597.13107760868,-5402.868922391324,0.9729856553880434
2021-01-02,-2,-1.2245873862405947,0.0,136.96,0.0,32178.33,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-03,0,0.873679326516878,0.0,161.24,0.0,33000.05,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-04,0,0.6915759914363531,0.0,155.34,0.0,31988.71,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-05,0,-0.08465519508160131,0.0,158.43,0.0,33949.53,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-06,0,-0.4117585795386056,0.0,168.92,0.0,36769.36,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-07,-2,-1.4390267309236744,0.0,169.35,0.0,39432.28,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-08,-2,-1.4704134682407601,0.0,172.19,0.0,40582.81,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-09,0,-0.7204817533984913,0.0,177.26,0.0,40088.22,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-10,0,-0.5523266275169981,0.0,170.07,0.0,38150.02,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-11,-2,-2.113337091955418,0.0,138.87,0.0,35404.47,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-12,-2,-1.8537271659561698,0.0,133.42,0.0,34051.24,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-13,-2,-1.5587188705810344,0.0,147.38,0.0,37371.38,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-14,-2,-1.569476863277088,0.0,152.5,0.0,39144.5,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-15,-2,-1.3802519151489858,0.0,143.65,0.0,36742.22,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-16,-1,-1.054248864495527,671.0752609605846,143.52,-2.6757264888899255,35994.98,200000,192625.4429061262,-7374.557093873795,0.963127214530631
2021-01-17,-1,-0.9637034375912181,671.0752609605846,142.8,-2.6757264888899255,35828.61,200000,191697.10810227797,-8302.891897722031,0.9584855405113899
2021-01-18,-1,-0.399016346203038,671.0752609605846,151.96,-2.6757264888899255,36631.27,200000,199991.85611624928,-8.143883750715759,0.9999592805812464
2021-01-19,0,-0.09551833052579055,0.0,151.86,0.0,35891.49,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-20,0,-0.11794924405024329,0.0,149.69,0.0,35468.23,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-21,0,-0.15197760270198857,0.0,129.72,0.0,30850.13,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-22,0,-0.2238837915376795,0.0,137.66,0.0,32945.17,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-23,0,0.2669818665794387,0.0,137.67,0.0,32078.0,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-24,0,0.7585799407567415,0.0,141.01,0.0,32259.9,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-25,0,0.3707460518000587,0.0,137.07,0.0,32254.2,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-26,0,-0.018664362264961952,0.0,134.67,0.0,32467.77,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-27,0,-0.5927938117509555,0.0,122.44,0.0,30366.15,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-28,0,-0.7308344803837601,0.0,133.27,0.0,33364.86,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-29,0,-0.997745515346419,0.0,134.65,0.0,34252.2,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-30,-1,-1.1711689807402588,700.1790802916155,133.36,-2.7252782646318656,34262.88,200000,186751.7642953797,-13248.23570462031,0.9337588214768985
2021-01-31,-1,-1.0534192739957369,700.1790802916155,129.36,-2.7252782646318656,33092.98,200000,180762.74493242044,-19237.255067579565,0.9038137246621022
2021-02-01,-1,-0.8827156525181434,700.1790802916155,132.0,-2.7252782646318656,33526.37,200000,183792.32605149908,-16207.673948500917,0.9189616302574954
2021-02-02,-1,-0.47946818097026306,700.1790802916155,141.98,-2.7252782646318656,35466.24,200000,196066.7988200208,-3933.2011799791944,0.980333994100104
2021-02-03,0,0.3857815728678802,0.0,155.93,0.0,37618.87,200000,180094.72905651986,-19905.270943480136,0.9004736452825993
2021-02-04,-1,-1.1139300038413755,620.7166507772795,145.07,-2.437885952012443,36936.66,200000,180094.72905651986,-19905.270943480136,0.9004736452825993
2021-02-05,-1,-0.30051575638636924,620.7166507772795,155.05,-2.437885952012443,38290.24,200000,189589.35489820212,-10410.645101797883,0.9479467744910106
2021-02-06,-1,-0.8437846410221481,620.7166507772795,155.57,-2.437885952012443,39186.94,200000,192098.17988977587,-7901.820110224129,0.9604908994488793
2021-02-07,-2,-1.278172848367246,0.0,150.76,0.0,38795.69,200000,181094.95443496684,-18905.045565033157,0.9054747721748342
2021-02-08,-2,-2.4551651524163205,0.0,167.28,0.0,46374.87,200000,181094.95443496684,-18905.045565033157,0.9054747721748342
2021-02-09,0,-0.6902486174502754,0.0,181.49,0.0,46420.42,200000,181094.95443496684,-18905.045565033157,0.9054747721748342
2021-02-10,0,0.16105475861265614,0.0,181.56,0.0,44807.58,200000,181094.95443496684,-18905.045565033157,0.9054747721748342
2021-02-11,-1,-1.0297347007533395,493.1242632473773,183.62,-1.8876047976617525,47969.51,200000,181094.95443496684,-18905.045565033157,0.9054747721748342
2021-02-12,0,0.9684843253216422,0.0,196.69,0.0,47287.6,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-13,2,3.361901079855524,0.0,225.76,0.0,47153.69,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-14,2,1.5414082263988749,0.0,213.49,0.0,48577.79,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-15,2,1.2175335723852692,0.0,207.83,0.0,47911.1,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-16,0,0.9087308927466042,0.0,210.26,0.0,49133.45,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-17,2,1.733362280819439,0.0,237.49,0.0,52119.71,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-18,1,1.0406741698957978,-382.54698734884613,226.59,1.6814151345106756,51552.6,200000,173362.6437267501,-26637.356273249898,0.8668132186337505
2021-02-19,1,0.4010447779300534,-382.54698734884613,236.5,1.6814151345106756,55906.0,200000,184473.55701795593,-15526.442982044071,0.9223677850897797
2021-02-20,0,-0.24296498541669762,0.0,226.65,0.0,55841.19,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-21,0,-0.619860535685831,0.0,227.13,0.0,57408.57,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-22,0,-0.9542793164006764,0.0,208.32,0.0,54087.67,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-23,-2,-1.547867729564186,0.0,177.34,0.0,48891.0,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-24,-2,-1.356284892468462,0.0,181.43,0.0,49676.2,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-25,0,-0.8024258722195903,0.0,179.36,0.0,47073.73,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-26,-1,-1.127404986950214,488.03141384516846,170.25,-1.7954401023046704,46276.87,200000,166174.69641427987,-33825.30358572013,0.8308734820713993
2021-02-27,-1,-0.9459518280518349,488.03141384516846,171.76,-1.7954401023046704,46106.43,200000,166605.60903814924,-33394.39096185076,0.8330280451907461
2021-02-28,-1,-1.1573506775255553,488.03141384516846,165.22,-1.7954401023046704,45135.66,200000,161670.92420348755,-38329.07579651245,0.8083546210174377
2021-03-01,-2,-1.3715211671965257,0.0,175.89,0.0,49587.03,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-02,0,-0.8759949272181328,0.0,179.08,0.0,48440.65,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-03,0,-0.7715001490322763,0.0,187.64,0.0,50349.37,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-04,0,-0.6850212199510041,0.0,180.67,0.0,48374.09,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
