date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2020-07-30,-2,-1.909525835730346,0.0,0.1746,0.0,0.24408,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-07-31,-2,-1.9974443049593544,0.0,0.1744,0.0,0.25939,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-01,-2,-2.1695280152162146,0.0,0.176,0.0,0.29089,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-02,-2,-1.9505172811106255,0.0,0.1693,0.0,0.28803,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-03,-2,-1.9550369092877822,0.0,0.1697,0.0,0.31016,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-04,-2,-1.6394115798826763,0.0,0.1687,0.0,0.30138,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-05,-2,-1.4045627654344242,0.0,0.1719,0.0,0.30228,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-06,-2,-1.212172920351769,0.0,0.1753,0.0,0.30311,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-07,0,-0.966175769058339,0.0,0.1767,0.0,0.29437,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-08,0,-0.6842315453859171,0.0,0.1861,0.0,0.29527,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-09,0,-0.3261230615304822,0.0,0.193,0.0,0.2879,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-10,0,-0.26596299398058654,0.0,0.1968,0.0,0.29469,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-11,0,-0.3582807673681596,0.0,0.1831,0.0,0.2831,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-12,0,-0.16596597599655113,0.0,0.1858,0.0,0.28233,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-13,0,-0.3670821747058694,0.0,0.1854,0.0,0.2942,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-14,0,-0.42978628601902436,0.0,0.1855,0.0,0.29995,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-15,0,-0.4340532624001661,0.0,0.1832,0.0,0.29884,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-16,0,0.22104111451929823,0.0,0.1968,0.0,0.30455,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-17,0,-0.2059926063550669,0.0,0.1949,0.0,0.31539,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-18,0,0.29277453427090716,0.0,0.1924,0.0,0.30251,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-19,0,0.5934112095457992,0.0,0.186,0.0,0.28975,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-20,2,2.1653865000344212,0.0,0.2075,0.0,0.29218,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-21,2,1.2829750337281847,0.0,0.19,0.0,0.27933,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-22,2,1.471513771548414,0.0,0.1991,0.0,0.28592,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-23,2,1.3817318166055759,0.0,0.1984,0.0,0.2848,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-24,2,1.208678117210493,0.0,0.1998,0.0,0.2884,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-25,1,1.0776659424086954,-409610.6698265956,0.1907,282761.1031164951,0.27625,200000,156225.50947186357,-43774.49052813643,0.7811275473593178
2020-08-26,1,1.0368587831534402,-409610.6698265956,0.1911,282761.1031164951,0.27653,200000,156468.5268486668,-43531.47315133319,0.7823426342433341
2020-08-27,1,0.8891322274438503,-409610.6698265956,0.1823,282761.1031164951,0.26469,200000,149516.06149329344,-50483.93850670656,0.7475803074664672
2020-08-28,1,0.6076816285875826,-409610.6698265956,0.1854,282761.1031164951,0.27174,200000,152779.3203467272,-47220.67965327279,0.763896601733636
2020-08-29,1,0.8877396491514663,-409610.6698265956,0.1896,282761.1031164951,0.2738,200000,155082.17303241888,-44917.82696758112,0.7754108651620945
2020-08-30,1,0.8942566876221177,-409610.6698265956,0.1966,282761.1031164951,0.28302,200000,160556.50509193915,-39443.49490806085,0.8027825254596958
2020-08-31,1,0.30056806124620594,-409610.6698265956,0.1904,282761.1031164951,0.28115,200000,157488.1556761864,-42511.844323813595,0.7874407783809321
2020-09-01,0,-0.37411938171453935,0.0,0.1936,0.0,0.29521,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-02,0,-0.7996434317457258,0.0,0.1776,0.0,0.27595,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-03,-2,-2.784571790016842,0.0,0.1367,0.0,0.24409,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-04,-2,-2.045509980669308,0.0,0.1473,0.0,0.25385,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-05,-2,-1.7718780542349502,0.0,0.138,0.0,0.23738,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-06,-2,-1.6057199930947266,0.0,0.1399,0.0,0.23986,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-07,-2,-1.8342040589416886,0.0,0.1355,0.0,0.24198,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-08,0,0.015186278162922555,0.0,0.1553,0.0,0.23657,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-09,0,0.4476141524522849,0.0,0.1617,0.0,0.23901,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-10,0,0.3662565820564686,0.0,0.1633,0.0,0.24302,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-11,0,0.6334757279349393,0.0,0.166,0.0,0.24252,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-12,0,-0.16248654853319724,0.0,0.159,0.0,0.24752,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-13,0,-0.6862488881332994,0.0,0.1485,0.0,0.24218,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-14,0,-0.3343719192624228,0.0,0.1541,0.0,0.24564,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-15,0,-0.9270314225538249,0.0,0.1447,0.0,0.24331,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-16,-2,-1.201751944717625,0.0,0.1421,0.0,0.24686,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-17,0,-0.9999915107435254,0.0,0.1463,0.0,0.25214,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-18,-2,-1.2781488214822327,0.0,0.1406,0.0,0.25065,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-19,-2,-1.3155159114534276,0.0,0.139,0.0,0.25112,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-20,-2,-1.4230463206761708,0.0,0.1335,0.0,0.24652,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-21,-2,-1.6661291304915644,0.0,0.12,0.0,0.23102,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-22,-2,-1.36311574866469,0.0,0.1226,0.0,0.23302,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-23,-2,-1.574069928737116,0.0,0.1126,0.0,0.22164,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-24,-2,-1.3204521826764462,0.0,0.1198,0.0,0.23276,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-25,-2,-1.410116964399748,0.0,0.121,0.0,0.24154,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-26,-1,-1.185267912386969,620115.13009491,0.1226,-314768.8276803543,0.24153,200000,152052.22989927194,-47947.770100728056,0.7602611494963597
2020-09-27,-2,-1.2816585898435282,0.0,0.1204,0.0,0.24334,200000,153986.21476358222,-46013.78523641778,0.769931073817911
2020-09-28,-1,-1.0570131578392472,635781.2335408019,0.1211,-319380.70843236864,0.24107,200000,153986.21476358222,-46013.78523641778,0.769931073817911
2020-09-29,-1,-0.5041281178680217,635781.2335408019,0.1294,-319380.70843236864,0.24285,200000,159831.69666298048,-40168.30333701952,0.7991584833149024
2020-09-30,0,0.07356056286719095,0.0,0.1356,0.0,0.24171,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-01,0,0.9297828670332997,0.0,0.1416,0.0,0.23819,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-02,0,0.1506532822065727,0.0,0.1296,0.0,0.23386,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-03,0,-0.09783586995854257,0.0,0.1259,0.0,0.23273,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-04,-2,-1.2278277537747253,0.0,0.1235,0.0,0.24794,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-05,-2,-1.5295484673280413,0.0,0.1211,0.0,0.2503,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-06,-2,-1.9970189268391272,0.0,0.1125,0.0,0.24545,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-07,-2,-1.2491909748656558,0.0,0.1194,0.0,0.2487,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-08,-1,-1.0462628296047052,596591.7305787544,0.1215,-288317.4705274995,0.25141,200000,144971.7905306373,-55028.209469362686,0.7248589526531866
2020-10-09,-1,-0.3627071922558082,596591.7305787544,0.1274,-288317.4705274995,0.25293,200000,148929.92429625377,-51070.07570374623,0.7446496214812688
2020-10-10,-1,-0.4904364254801748,596591.7305787544,0.1264,-288317.4705274995,0.25402,200000,148647.59860855,-51352.401391449996,0.74323799304275
2020-10-11,-1,-0.5007594856126567,596591.7305787544,0.1267,-288317.4705274995,0.25544,200000,149235.98693587267,-50764.01306412733,0.7461799346793634
2020-10-12,-1,-0.5328952753758672,596591.7305787544,0.1263,-288317.4705274995,0.25603,200000,149167.4575512524,-50832.54244874761,0.745837287756262
2020-10-13,-1,-0.8337078526021263,596591.7305787544,0.1236,-288317.4705274995,0.2565,200000,147692.1690898377,-52307.8309101623,0.7384608454491886
2020-10-14,-1,-0.7390401666557417,596591.7305787544,0.1203,-288317.4705274995,0.24906,200000,143578.33439820318,-56421.66560179682,0.7178916719910159
2020-10-15,-1,-0.290617783734469,596591.7305787544,0.1224,-288317.4705274995,0.24596,200000,143937.3928737833,-56062.607126216695,0.7196869643689165
2020-10-16,-1,-0.30930412263377177,596591.7305787544,0.1192,-288317.4705274995,0.24011,200000,140341.64213334542,-59658.35786665458,0.7017082106667272
2020-10-17,0,-0.04128674736549063,0.0,0.1217,0.0,0.24057,200000,141727.11080400346,-58272.88919599654,0.7086355540200173
2020-10-18,0,-0.12144652801738809,0.0,0.1219,0.0,0.24221,200000,141727.11080400346,-58272.88919599654,0.7086355540200173
2020-10-19,0,-0.3739399988027078,0.0,0.1211,0.0,0.24558,200000,141727.11080400346,-58272.88919599654,0.7086355540200173
2020-10-20,0,-0.869640670263053,0.0,0.1154,0.0,0.24322,200000,141727.11080400346,-58272.88919599654,0.7086355540200173
2020-10-21,-1,-1.0031336509440523,596997.0968997618,0.1187,-282459.9625398666,0.25088,200000,141727.11080400346,-58272.88919599654,0.7086355540200173
2020-10-22,-2,-1.2007332500918373,0.0,0.1208,0.0,0.25709,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-23,0,-0.4711858331270261,0.0,0.1227,0.0,0.25471,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-24,0,0.05396499529694609,0.0,0.125,0.0,0.2562,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-25,0,0.6307424481720549,0.0,0.1255,0.0,0.25313,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-26,0,-0.8231697052965383,0.0,0.1191,0.0,0.2481,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-27,-2,-1.8770962201896089,0.0,0.1178,0.0,0.25273,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-28,-2,-1.9564725363442046,0.0,0.1132,0.0,0.2454,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-29,-2,-2.4689095237763055,0.0,0.1081,0.0,0.24239,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-30,-2,-2.4412589409279244,0.0,0.1042,0.0,0.23905,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-10-31,-2,-1.8332671311976962,0.0,0.1058,0.0,0.23968,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-11-01,-2,-1.4138306372741687,0.0,0.1071,0.0,0.23999,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-11-02,-2,-1.67832690986217,0.0,0.1024,0.0,0.23523,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-11-03,-2,-1.8601958547013295,0.0,0.1015,0.0,0.2396,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-11-04,-2,-1.3873424361157156,0.0,0.1025,0.0,0.23758,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-11-05,-1,-1.1774291043067697,667734.7101778709,0.1065,-289539.2965837843,0.24561,200000,142227.49326788652,-57772.506732113485,0.7111374663394325
2020-11-06,-1,-0.7797947922144538,667734.7101778709,0.1143,-289539.2965837843,0.25863,200000,151205.62564879478,-48794.37435120522,0.7560281282439739
2020-11-07,-1,-0.7689365794075841,667734.7101778709,0.1097,-289539.2965837843,0.2491,200000,145374.7364855331,-54625.263514466904,0.7268736824276655
2020-11-08,0,0.6024713199314267,0.0,0.1192,0.0,0.25374,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-09,0,0.6842414672263274,0.0,0.1181,0.0,0.25059,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-10,0,0.7567103751920129,0.0,0.12,0.0,0.2538,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-11,0,0.6365581893475807,0.0,0.1203,0.0,0.25581,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-12,0,0.02496968506783313,0.0,0.1162,0.0,0.2549,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-13,0,-0.41378195552314073,0.0,0.1184,0.0,0.2659,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-14,-1,-1.023090084085203,586137.8851414889,0.1161,-253692.9930842785,0.26824,200000,136101.21692985372,-63898.78307014628,0.6805060846492685
2020-11-15,-1,-1.1287357768905983,586137.8851414889,0.1158,-253692.9930842785,0.26954,200000,136255.17645532085,-63744.82354467915,0.6812758822766043
2020-11-16,-2,-2.2080356199756586,0.0,0.1167,0.0,0.28813,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-17,-2,-2.4236432790365696,0.0,0.1178,0.0,0.30247,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-18,0,-0.9475605718522236,0.0,0.1229,0.0,0.29335,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-19,-2,-1.7680967114164166,0.0,0.12,0.0,0.30358,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-20,-2,-2.2635975810437445,0.0,0.1221,0.0,0.32991,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-21,-2,-3.3057995074361126,0.0,0.1286,0.0,0.46283,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-22,-2,-2.525740934250121,0.0,0.1238,0.0,0.44611,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-23,-2,-2.7411106716232694,0.0,0.128,0.0,0.61579,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-24,-2,-2.3106292561640216,0.0,0.1359,0.0,0.694,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-25,2,2.086814231773551,0.0,0.384,0.0,0.63022,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-26,0,0.3578780935613381,0.0,0.2355,0.0,0.53654,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-27,0,-0.10204191278405333,0.0,0.22,0.0,0.5623,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-28,0,0.6174606295586544,0.0,0.2886,0.0,0.62579,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-29,0,0.6593746889991631,0.0,0.2814,0.0,0.60543,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-11-30,0,0.03914604570492338,0.0,0.2661,0.0,0.66417,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-01,0,0.2695885563445705,0.0,0.2565,0.0,0.61088,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-02,0,0.41249465984324324,0.0,0.272,0.0,0.62972,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-03,0,0.2252586116720313,0.0,0.2601,0.0,0.63046,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-04,0,0.05582091333991487,0.0,0.2186,0.0,0.55367,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-05,0,0.21471884023720467,0.0,0.239,0.0,0.58517,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-06,0,0.01825052468619969,0.0,0.2419,0.0,0.62107,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-07,0,-0.09302314747626662,0.0,0.2303,0.0,0.60818,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-08,0,-0.13302920607860577,0.0,0.2083,0.0,0.5589,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-09,0,-0.31560968710746345,0.0,0.2061,0.0,0.58265,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-10,0,-0.5023244277805721,0.0,0.1915,0.0,0.57267,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-11,0,-0.6023560933794753,0.0,0.1808,0.0,0.54945,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-12,0,-0.038281820596996634,0.0,0.1954,0.0,0.50658,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-13,0,0.11100726732717062,0.0,0.2093,0.0,0.51365,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-14,0,0.4501554860944118,0.0,0.2178,0.0,0.4974,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-15,1,1.0787234238104004,-338939.5470178506,0.2077,150445.03219628485,0.46793,200000,140795.48783121514,-59204.51216878486,0.7039774391560757
2020-12-16,0,-0.8734116110798841,0.0,0.2085,0.0,0.56941,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-17,-2,-1.2852158747931366,0.0,0.1996,0.0,0.5769,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-18,0,-0.7815881214448397,0.0,0.2117,0.0,0.58337,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-19,0,-0.028569072246539092,0.0,0.2233,0.0,0.57666,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-20,0,-0.3510792470548487,0.0,0.2086,0.0,0.55586,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-21,0,0.4811274686513632,0.0,0.2066,0.0,0.51445,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-22,2,1.6795020963069023,0.0,0.1975,0.0,0.44642,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-23,2,3.6439832651750557,0.0,0.1639,0.0,0.2605,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-24,2,1.840330262755061,0.0,0.1809,0.0,0.33863,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-25,2,2.1059152148100933,0.0,0.1856,0.0,0.31768,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-26,2,2.5405703467373537,0.0,0.2019,0.0,0.29481,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-27,2,2.100734052490665,0.0,0.1949,0.0,0.28407,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-28,2,2.302115506724637,0.0,0.193,0.0,0.24845,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-29,2,2.2729548950916256,0.0,0.1877,0.0,0.22142,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-30,2,2.110127229277807,0.0,0.1882,0.0,0.21138,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2020-12-31,2,1.6382083501250597,0.0,0.186,0.0,0.21959,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2021-01-01,2,1.3065422187630389,0.0,0.1933,0.0,0.23746,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2021-01-02,2,1.6583120535200413,0.0,0.2049,0.0,0.22064,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2021-01-03,2,1.3464398913285345,0.0,0.2025,0.0,0.2254,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2021-01-04,0,0.840821571205262,0.0,0.1908,0.0,0.23565,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2021-01-05,1,1.0532734937487147,-317515.0873335448,0.1981,278650.3291577337,0.22573,200000,125799.47760155045,-74200.52239844955,0.6289973880077522
2021-01-06,1,0.7934565377299045,-317515.0873335448,0.2088,278650.3291577337,0.24854,200000,135552.9030441073,-64447.09695589269,0.6777645152205365
2021-01-07,0,0.0037257679030618723,0.0,0.2262,0.0,0.32389,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-08,0,-0.18896694098693204,0.0,0.2178,0.0,0.32032,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-09,0,-0.10376929792068545,0.0,0.2313,0.0,0.32419,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-10,0,-0.08926347530035374,0.0,0.2312,0.0,0.31491,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-11,0,0.5766040071417992,0.0,0.2383,0.0,0.28743,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-12,0,-0.23683418187241792,0.0,0.2182,0.0,0.29254,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-13,0,-0.48169363325688447,0.0,0.2255,0.0,0.30582,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-14,0,-0.27911951307012406,0.0,0.2278,0.0,0.29642,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-15,0,0.08672943997914145,0.0,0.2247,0.0,0.27991,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-16,0,0.2637950338272809,0.0,0.2294,0.0,0.27924,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-17,0,0.47856142869395496,0.0,0.233,0.0,0.27746,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-18,0,0.6692540611697004,0.0,0.2435,0.0,0.28528,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-19,0,0.14914076316803615,0.0,0.2389,0.0,0.29396,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-20,0,-0.250278031302107,0.0,0.2312,0.0,0.29539,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-21,0,-0.6537504459204213,0.0,0.2016,0.0,0.26802,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-22,0,-0.2523778136826802,0.0,0.2105,0.0,0.27217,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-23,0,0.2606231799456772,0.0,0.2167,0.0,0.27167,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-24,0,0.6105571138865555,0.0,0.2234,0.0,0.27339,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-25,0,0.5495345777910001,0.0,0.2162,0.0,0.26757,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-26,0,0.533698849804626,0.0,0.2159,0.0,0.26834,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-27,0,-0.05259310543482747,0.0,0.1954,0.0,0.25039,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-28,0,0.15014159299926638,0.0,0.2097,0.0,0.26407,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-29,-2,-1.2313819385942126,0.0,0.2114,0.0,0.2829,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-30,-2,-3.8783082418360726,0.0,0.2089,0.0,0.44372,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-01-31,-2,-3.0708342254466054,0.0,0.2027,0.0,0.49507,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-02-01,-2,-1.6179740275663856,0.0,0.2036,0.0,0.37106,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-02-02,-2,-1.3288181817590803,0.0,0.2112,0.0,0.37254,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-02-03,-1,-1.1497190708820144,235149.66107205415,0.2283,-135154.37079315717,0.39721,200000,107369.33524549993,-92630.66475450007,0.5368466762274997
2021-02-04,-2,-1.4752001786266613,0.0,0.2251,0.0,0.44545,200000,114641.6610079924,-85358.3389920076,0.573208305039962
2021-02-05,-1,-1.0572999070561209,231225.61720046873,0.2479,-126762.71147967935,0.45219,200000,114641.6610079924,-85358.3389920076,0.573208305039962
2021-02-06,-1,-0.7127150867965801,231225.61720046873,0.2597,-126762.71147967935,0.44307,200000,116214.04736226326,-83785.95263773674,0.5810702368113163
2021-02-07,-1,-0.5873099015809442,231225.61720046873,0.2483,-126762.71147967935,0.41849,200000,110462.24787800739,-89537.75212199261,0.5523112393900369
2021-02-08,-1,-0.5506421649879624,231225.61720046873,0.2655,-126762.71147967935,0.45099,200000,118559.11661694504,-81440.88338305496,0.5927955830847252
2021-02-09,-1,-0.4177502160217513,231225.61720046873,0.285,-126762.71147967935,0.47636,200000,126283.98614259364,-73716.01385740636,0.6314199307129682
2021-02-10,-1,-0.29467149498413586,231225.61720046873,0.3065,-126762.71147967935,0.50429,200000,134795.81944403116,-65204.18055596884,0.6739790972201558
2021-02-11,0,0.11512502253467422,0.0,0.3457,0.0,0.52806,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-12,0,-0.5022621357923569,0.0,0.3456,0.0,0.609,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-13,0,0.06914272891227283,0.0,0.3969,0.0,0.63309,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-14,0,0.0772350423756537,0.0,0.3657,0.0,0.59211,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-15,0,0.26765428682563275,0.0,0.344,0.0,0.54976,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-16,2,2.183985321083813,0.0,0.424,0.0,0.51995,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-17,2,1.731645007109116,0.0,0.409,0.0,0.53467,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-18,2,2.1986358083487936,0.0,0.4426,0.0,0.53204,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-19,2,1.6612791354346232,0.0,0.451,0.0,0.56465,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-20,2,2.136458220550114,0.0,0.4492,0.0,0.51167,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-21,2,3.153939786381479,0.0,0.6419,0.0,0.54468,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
