date,statusList,zscore,ENJUSDT_position,ENJUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2020-08-02,-2,-1.2390405807546612,0.0,0.17523,0.0,20.9898,200000,207258.2357332232,7258.235733223206,1.036291178666116
2020-08-03,-2,-1.3072954293489412,0.0,0.178,0.0,22.0504,200000,207258.2357332232,7258.235733223206,1.036291178666116
2020-08-04,0,-0.9483423876621752,0.0,0.18761,0.0,22.2818,200000,207258.2357332232,7258.235733223206,1.036291178666116
2020-08-05,-1,-1.0380932328665249,546048.6767130973,0.18978,-4452.79974333177,23.2728,200000,207258.2357332232,7258.235733223206,1.036291178666116
2020-08-06,-1,-0.7102852949308247,546048.6767130973,0.1932,-4452.79974333177,22.7487,200000,206792.0098621018,6792.009862101811,1.033960049310509
2020-08-07,0,0.0893835170398396,0.0,0.20833,0.0,22.3323,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-08,0,0.14277220159074452,0.0,0.21207,0.0,22.9234,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-09,0,0.9779289362768845,0.0,0.22091,0.0,22.422,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-10,2,1.3098942674190486,0.0,0.22517,0.0,22.6369,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-11,0,0.9097742880617558,0.0,0.20301,0.0,21.2902,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-12,2,1.2068390950112289,0.0,0.20836,0.0,21.4919,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-13,2,1.2001627365446768,0.0,0.21088,0.0,21.7667,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-14,0,0.1700038110163426,0.0,0.20863,0.0,23.1047,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-15,0,-0.005226825847418755,0.0,0.20575,0.0,23.0881,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-16,0,0.3052115892967503,0.0,0.21471,0.0,23.529,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-17,0,-0.3132663399037445,0.0,0.20589,0.0,23.4961,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-18,0,0.1618167833441425,0.0,0.20799,0.0,22.9705,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-19,0,-0.2547623034423802,0.0,0.19695,0.0,22.3761,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-20,0,0.06223952976621574,0.0,0.20824,0.0,23.0888,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-21,0,0.8010127007826066,0.0,0.20989,0.0,22.0988,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-22,2,1.7289625742098553,0.0,0.22542,0.0,22.2044,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-23,2,1.5322551201555237,0.0,0.22097,0.0,21.8555,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-24,2,2.310305449513102,0.0,0.2447,0.0,22.5953,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-25,2,1.764064889914679,0.0,0.2264,0.0,21.3882,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-26,1,1.1033355523974122,-424681.2260556253,0.22716,4345.541525448126,22.1999,200000,192941.1746215917,-7058.825378408306,0.9647058731079585
2020-08-27,0,-0.7034524908944102,0.0,0.21113,0.0,23.1127,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-08-28,0,0.009552897359421192,0.0,0.22119,0.0,23.0811,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-08-29,0,-0.425483969087814,0.0,0.2132,0.0,22.9398,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-08-30,0,-0.44769638800563405,0.0,0.21843,0.0,23.6208,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-08-31,0,-0.40962975332279805,0.0,0.21423,0.0,23.1477,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-01,-2,-1.470154660341674,0.0,0.21008,0.0,24.7028,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-02,-2,-1.7270954239041365,0.0,0.20222,0.0,24.7652,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-03,-2,-1.2841886065554793,0.0,0.1711,0.0,20.3592,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-04,-2,-1.5292555635175031,0.0,0.17026,0.0,20.9712,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-05,-2,-1.6485817032129173,0.0,0.15299,0.0,19.4698,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-06,-2,-2.2849558125792684,0.0,0.15969,0.0,23.142,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-07,-2,-2.075876710091517,0.0,0.15015,0.0,22.4426,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-08,-2,-1.8478992709141897,0.0,0.1539,0.0,23.2837,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-09,-2,-1.5523122412983545,0.0,0.16444,0.0,24.4716,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-10,-1,-1.1066996941169707,518403.31321426015,0.1757,-3710.286902131888,24.5489,200000,182166.924263491,-17833.075736508996,0.910834621317455
2020-09-11,-2,-1.2401333791633937,0.0,0.17235,0.0,25.399,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-12,-2,-1.5684950404152227,0.0,0.17241,0.0,28.505,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-13,-2,-1.9362252120873091,0.0,0.16116,0.0,31.1656,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-14,-2,-1.65435253448103,0.0,0.16712,0.0,31.2523,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-15,-2,-1.2062755010817663,0.0,0.15889,0.0,27.1181,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-16,-2,-1.253630070542575,0.0,0.15613,0.0,27.8695,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-17,0,-0.9128149974561877,0.0,0.16159,0.0,27.095,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-18,0,-0.7923130158495564,0.0,0.16631,0.0,27.629,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-19,0,-0.5664885888512445,0.0,0.16898,0.0,27.2035,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-20,0,-0.6078720620173471,0.0,0.16018,0.0,26.316,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-21,0,-0.4157321328554228,0.0,0.14348,0.0,23.1232,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-22,0,-0.08314306856105919,0.0,0.15481,0.0,24.0468,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-23,0,-0.155972649159821,0.0,0.14358,0.0,22.8331,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-24,0,-0.0017552662071862277,0.0,0.15513,0.0,24.5745,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-25,0,-0.01250926337531929,0.0,0.15373,0.0,24.6924,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-26,0,-0.07829667221998124,0.0,0.16132,0.0,26.1998,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-27,0,0.6090957074739092,0.0,0.16988,0.0,26.251,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-28,0,0.1340049903075169,0.0,0.16803,0.0,26.9855,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-29,-2,-1.2214263489241868,0.0,0.16013,0.0,28.8946,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-09-30,-2,-1.3094106992319692,0.0,0.16054,0.0,29.2656,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-10-01,0,-0.9675099808074101,0.0,0.15373,0.0,27.4673,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-10-02,-1,-1.0993683376187044,621412.8305702647,0.15051,-3421.3405736982077,27.3369,200000,187057.69025826108,-12942.309741738922,0.9352884512913053
2020-10-03,-2,-1.6494786394256722,0.0,0.15,0.0,28.1867,200000,190282.06602138066,-9717.933978619345,0.9514103301069032
2020-10-04,-2,-1.7756162671593476,0.0,0.15222,0.0,28.9668,200000,190282.06602138066,-9717.933978619345,0.9514103301069032
2020-10-05,-2,-1.2619475790282146,0.0,0.15475,0.0,28.6158,200000,190282.06602138066,-9717.933978619345,0.9514103301069032
2020-10-06,-2,-1.638806872785333,0.0,0.14373,0.0,27.6812,200000,190282.06602138066,-9717.933978619345,0.9514103301069032
2020-10-07,-1,-1.0981703080855256,638787.6528178484,0.14894,-3435.9595595017054,27.6898,200000,190282.06602138066,-9717.933978619345,0.9514103301069032
2020-10-08,-1,-0.9032729483244074,638787.6528178484,0.15058,-3435.9595595017054,27.7424,200000,191510.4092448317,-8489.59075516829,0.9575520462241586
2020-10-09,-1,-0.812902616938075,638787.6528178484,0.15425,-3435.9595595017054,28.4076,200000,196140.36022965374,-3859.639770346257,0.9807018011482687
2020-10-10,-1,-0.3499753038866259,638787.6528178484,0.15976,-3435.9595595017054,28.4414,200000,199776.21562979126,-223.78437020874117,0.9988810781489563
2020-10-11,-1,-0.40077248592208214,638787.6528178484,0.15879,-3435.9595595017054,28.5271,200000,199451.05334080724,-548.946659192763,0.9972552667040362
2020-10-12,-1,-0.6743182102358272,638787.6528178484,0.1659,-3435.9595595017054,30.6503,200000,211288.0628890762,11288.062889076187,1.056440314445381
2020-10-13,-1,-0.962392949164295,638787.6528178484,0.16149,-3435.9595595017054,30.7256,200000,208729.73709497994,8729.737094979937,1.0436486854748996
2020-10-14,-2,-1.4981826205375024,0.0,0.15381,0.0,30.838,200000,197988.258037381,-2011.7419626190094,0.9899412901869049
2020-10-15,-2,-1.6261148463319797,0.0,0.15265,0.0,31.3256,200000,197988.258037381,-2011.7419626190094,0.9899412901869049
2020-10-16,-2,-1.556785878261614,0.0,0.1455,0.0,30.0516,200000,197988.258037381,-2011.7419626190094,0.9899412901869049
2020-10-17,-2,-1.4336291145131828,0.0,0.14843,0.0,30.2414,200000,197988.258037381,-2011.7419626190094,0.9899412901869049
2020-10-18,-2,-1.466690681501603,0.0,0.15078,0.0,30.6593,200000,197988.258037381,-2011.7419626190094,0.9899412901869049
2020-10-19,-1,-1.076479538644606,663410.595219746,0.14922,-3309.6560434456733,29.9107,200000,197988.258037381,-2011.7419626190094,0.9899412901869049
2020-10-20,-2,-1.3543928184416207,0.0,0.14048,0.0,28.8227,200000,200185.56086433269,185.56086433268501,1.0009278043216634
2020-10-21,-2,-1.3795745020945105,0.0,0.14353,0.0,29.7329,200000,200185.56086433269,185.56086433268501,1.0009278043216634
2020-10-22,0,-0.8961073530141596,0.0,0.15113,0.0,30.6396,200000,200185.56086433269,185.56086433268501,1.0009278043216634
2020-10-23,-2,-1.2357769692058098,0.0,0.1472,0.0,30.6377,200000,200185.56086433269,185.56086433268501,1.0009278043216634
2020-10-24,-1,-1.1893552887687657,682667.9882155664,0.14662,-3264.1895007538615,30.6639,200000,200185.56086433269,185.56086433268501,1.0009278043216634
2020-10-25,-1,-1.089121890665944,682667.9882155664,0.14392,-3264.1895007538615,30.128,200000,196593.07814269664,-3406.9218573033577,0.9829653907134832
2020-10-26,-2,-1.8827021837367228,0.0,0.13821,0.0,31.0467,200000,207176.3303861142,7176.33038611419,1.035881651930571
2020-10-27,-2,-1.7352707887841838,0.0,0.13901,0.0,31.4826,200000,207176.3303861142,7176.33038611419,1.035881651930571
2020-10-28,-2,-1.4879281460269784,0.0,0.13467,0.0,30.3338,200000,207176.3303861142,7176.33038611419,1.035881651930571
2020-10-29,-2,-1.3806743869657754,0.0,0.13221,0.0,29.8702,200000,207176.3303861142,7176.33038611419,1.035881651930571
2020-10-30,-2,-1.3119710842293983,0.0,0.12612,0.0,28.4909,200000,207176.3303861142,7176.33038611419,1.035881651930571
2020-10-31,-1,-1.1489918150002638,813349.2870057875,0.12736,-3633.932925687302,28.5058,200000,207176.3303861142,7176.33038611419,1.035881651930571
2020-11-01,-1,-1.1724271547886498,813349.2870057875,0.12697,-3633.932925687302,28.5318,200000,206953.6064202498,6953.606420249795,1.034768032101249
2020-11-02,-2,-1.4379941291456309,0.0,0.12133,0.0,27.7983,200000,209509.81904183532,9509.819041835319,1.0475490952091766
2020-11-03,-1,-1.0495422602332798,880219.389302728,0.11901,-3899.482184981933,26.8638,200000,209509.81904183532,9509.819041835319,1.0475490952091766
2020-11-04,-1,-1.1088239544411178,880219.389302728,0.11833,-3899.482184981933,26.96,200000,209286.40004330472,9286.400043304719,1.0464320002165235
2020-11-05,-1,-0.7046358888054262,880219.389302728,0.12362,-3899.482184981933,27.6875,200000,216779.6339022905,16779.633902290487,1.0838981695114525
2020-11-06,0,0.5505059801253934,0.0,0.13769,0.0,29.0435,200000,201567.02216826548,1567.022168265481,1.0078351108413275
2020-11-07,0,-0.002672565994313577,0.0,0.12778,0.0,27.7651,200000,201567.02216826548,1567.022168265481,1.0078351108413275
2020-11-08,1,1.0490413318271905,-739207.210533466,0.13634,3547.453584610147,28.4101,200000,201567.02216826548,1567.022168265481,1.0078351108413275
2020-11-09,1,0.8850564633610802,-739207.210533466,0.13357,3547.453584610147,28.0941,200000,198398.422862351,-1601.577137649001,0.991992114311755
2020-11-10,2,1.8159412028809157,0.0,0.13984,0.0,28.2188,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-11,2,1.687486478795459,0.0,0.1381,0.0,28.016,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-12,2,1.3055257544048686,0.0,0.13458,0.0,27.6874,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-13,2,2.1012490272572264,0.0,0.14352,0.0,28.1974,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-14,2,1.7721439167459245,0.0,0.14142,0.0,27.9311,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-15,2,1.9696967232393034,0.0,0.14405,0.0,27.6786,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-16,2,1.6953418372094513,0.0,0.14528,0.0,27.9451,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-17,2,1.254554212029949,0.0,0.14597,0.0,28.5552,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-18,0,0.5567662142683124,0.0,0.13834,0.0,28.0931,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-19,0,0.2528849251806159,0.0,0.13659,0.0,28.1387,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-20,0,0.09338150635431168,0.0,0.13982,0.0,28.9715,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-21,0,0.42206281384997146,0.0,0.1506,0.0,30.5161,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-22,0,-0.02450367323891178,0.0,0.1454,0.0,30.0226,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-23,0,0.567474696679043,0.0,0.15501,0.0,30.995,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-24,-1,-1.040399937427295,642875.1342535575,0.15931,-3017.5110601117317,33.9407,200000,204832.87527586852,4832.875275868515,1.0241643763793427
2020-11-25,0,1.4350529999347528,0.0,0.16198,0.0,31.2953,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-11-26,0,0.4157013646273555,0.0,0.1415,0.0,28.2356,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-11-27,0,0.09906660105980282,0.0,0.14159,0.0,28.4606,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-11-28,0,-0.09680002806056967,0.0,0.14455,0.0,29.1766,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-11-29,-2,-1.4031916967414533,0.0,0.14362,0.0,30.1045,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-11-30,-2,-1.5200883339843547,0.0,0.14889,0.0,31.4935,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-01,0,-0.6863200061826106,0.0,0.14642,0.0,30.1996,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-02,2,2.0771625546206463,0.0,0.16168,0.0,30.2875,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-03,0,0.8058773671530722,0.0,0.15721,0.0,30.7065,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-04,0,0.38598455553501415,0.0,0.14643,0.0,29.0231,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-05,0,0.9166482856988135,0.0,0.15251,0.0,29.728,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-06,1,1.1795302470084088,-639489.6601854623,0.15257,3307.062342115474,29.5026,200000,195133.87490899197,-4866.125091008027,0.9756693745449598
2020-12-07,1,1.078490844126357,-639489.6601854623,0.15153,3307.062342115474,29.37,200000,194030.28919583457,-5969.710804165428,0.9701514459791729
2020-12-08,1,0.5080839174598014,-639489.6601854623,0.14028,3307.062342115474,27.6705,200000,181215.6780683229,-18784.321931677114,0.9060783903416144
2020-12-09,0,0.05514011414506177,0.0,0.1407,0.0,28.1452,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-10,0,0.7779513443777403,0.0,0.14221,0.0,27.6926,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-11,0,0.6291787437051792,0.0,0.14,0.0,27.3419,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-12,0,0.6144093093247353,0.0,0.14447,0.0,28.1603,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-13,0,-0.5656520018847884,0.0,0.14378,0.0,29.1571,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-14,0,-0.13220567112028436,0.0,0.15084,0.0,30.0338,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-15,2,1.4251937803068624,0.0,0.1553,0.0,29.5053,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-16,0,0.06838375432437484,0.0,0.15459,0.0,30.5577,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-17,0,-0.01075379280213966,0.0,0.15266,0.0,30.2255,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-18,0,0.7365941883843626,0.0,0.16037,0.0,30.9882,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-19,-2,-1.9433245598639692,0.0,0.15884,0.0,33.3167,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-20,-2,-3.146339136162604,0.0,0.15236,0.0,34.3148,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-21,-2,-2.2740802498794035,0.0,0.14511,0.0,32.05,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-22,-2,-2.5357278382356614,0.0,0.1447,0.0,33.5151,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-23,-2,-2.86442174232278,0.0,0.12203,0.0,31.1843,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-24,-2,-1.2538563275017303,0.0,0.14394,0.0,32.4895,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-25,-2,-1.561101136162792,0.0,0.14067,0.0,33.1996,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-26,-2,-1.5032842040777148,0.0,0.14066,0.0,33.6361,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-27,-2,-1.5849816179178142,0.0,0.13666,0.0,33.674,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-28,-2,-1.7627767093569964,0.0,0.13875,0.0,35.951,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-29,-2,-2.223328885544299,0.0,0.13286,0.0,39.0667,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-30,-2,-1.911979361363788,0.0,0.12934,0.0,38.1558,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2020-12-31,-2,-1.5619779484822618,0.0,0.12977,0.0,37.3588,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2021-01-01,-2,-1.238113873050963,0.0,0.13561,0.0,37.7762,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2021-01-02,-2,-1.3232516574356086,0.0,0.13156,0.0,38.2331,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2021-01-03,-2,-1.4228602722936452,0.0,0.135,0.0,41.2575,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2021-01-04,-1,-1.0898197521106803,680723.6407861682,0.14105,-2334.2661428304814,41.1333,200000,192032.13906577806,-7967.860934221942,0.9601606953288903
2021-01-05,-1,-0.8851896111504124,680723.6407861682,0.14654,-2334.2661428304814,41.8219,200000,197376.68751964718,-2623.312480352819,0.9868834375982359
2021-01-06,-1,-0.3191453261918414,680723.6407861682,0.16005,-2334.2661428304814,42.2417,200000,207553.18883342855,7553.188833428547,1.0377659441671427
2021-01-07,-1,-0.28221959388635365,680723.6407861682,0.16388,-2334.2661428304814,43.5728,200000,213267.50204036123,13267.502040361229,1.0663375102018062
2021-01-08,0,2.3910344860193,0.0,0.21488,0.0,42.356,200000,144628.41987937415,-55371.58012062585,0.7231420993968707
2021-01-09,2,1.4867275803394822,0.0,0.20456,0.0,43.8479,200000,144628.41987937415,-55371.58012062585,0.7231420993968707
2021-01-10,0,0.9319239212342495,0.0,0.18527,0.0,42.4031,200000,144628.41987937415,-55371.58012062585,0.7231420993968707
2021-01-11,0,0.7516754183641484,0.0,0.16323,0.0,38.1674,200000,144628.41987937415,-55371.58012062585,0.7231420993968707
2021-01-12,0,0.8729171663936511,0.0,0.16712,0.0,38.2541,200000,144628.41987937415,-55371.58012062585,0.7231420993968707
2021-01-13,1,1.0873282009753664,-402192.4913219526,0.1798,1802.8343548140197,40.1114,200000,144628.41987937415,-55371.58012062585,0.7231420993968707
2021-01-14,1,0.8476628443466155,-402192.4913219526,0.18307,1802.8343548140197,41.8723,200000,149118.20034138893,-50881.79965861107,0.7455910017069447
2021-01-15,2,1.2414837613673453,0.0,0.18883,0.0,40.8668,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-16,0,0.9749458420553861,0.0,0.1948,0.0,43.142,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-17,2,1.679626257518356,0.0,0.23114,0.0,45.8675,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-18,2,1.9995129680337675,0.0,0.24692,0.0,45.3412,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-19,2,3.5565870806701723,0.0,0.36023,0.0,42.5241,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-20,2,3.120289252388731,0.0,0.42131,0.0,42.6069,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-21,2,1.9360718821846137,0.0,0.32925,0.0,38.6343,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-22,2,1.9948539092461641,0.0,0.38157,0.0,40.8936,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-23,2,2.1276101800077174,0.0,0.42973,0.0,40.9109,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-24,2,1.6875916843284422,0.0,0.42099,0.0,41.8263,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-25,2,1.8744485365335282,0.0,0.4722,0.0,41.8347,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-26,2,1.4046428084451517,0.0,0.43936,0.0,41.8396,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-27,0,0.728755856771416,0.0,0.36313,0.0,40.8826,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-28,0,0.6262969121039146,0.0,0.37379,0.0,42.5254,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-29,0,0.41541400041530685,0.0,0.35973,0.0,42.8618,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-30,0,0.007458318187382267,0.0,0.33502,0.0,44.7849,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-01-31,0,0.04850405026658452,0.0,0.34366,0.0,44.3292,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-02-01,0,-0.482334104962655,0.0,0.34187,0.0,51.4781,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-02-02,0,-0.33391679142983643,0.0,0.3651,0.0,51.0071,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-02-03,0,-0.4214095504814012,0.0,0.37383,0.0,52.12,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-02-04,0,-0.8393401243371034,0.0,0.36555,0.0,55.9599,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-02-05,-1,-1.1990839904466388,178257.3985588594,0.41204,-1084.9133832422572,67.7005,200000,146898.35700438486,-53101.64299561514,0.7344917850219244
2021-02-06,-2,-1.6395686839082475,0.0,0.3917,0.0,72.8356,200000,156095.2512053594,-43904.74879464059,0.780476256026797
2021-02-07,-2,-1.5446929418051465,0.0,0.38024,0.0,68.3542,200000,156095.2512053594,-43904.74879464059,0.780476256026797
2021-02-08,-2,-1.640228122506884,0.0,0.39831,0.0,79.8374,200000,156095.2512053594,-43904.74879464059,0.780476256026797
2021-02-09,-2,-1.8993852292454971,0.0,0.4184,0.0,107.3469,200000,156095.2512053594,-43904.74879464059,0.780476256026797
2021-02-10,-2,-1.8627998257123946,0.0,0.42595,0.0,128.9711,200000,156095.2512053594,-43904.74879464059,0.780476256026797
2021-02-11,-1,-1.0660885294677669,130107.56597709455,0.59987,-628.9851763120419,124.085,200000,156095.2512053594,-43904.74879464059,0.780476256026797
2021-02-12,-1,-1.1207228762451444,130107.56597709455,0.61036,-628.9851763120419,136.6139,200000,165340.57194795506,-34659.42805204494,0.8267028597397753
2021-02-13,-1,-1.0326673105137645,130107.56597709455,0.59249,-628.9851763120419,133.3496,200000,160962.353432909,-39037.646567091,0.804811767164545
2021-02-14,-1,-1.1602895500271166,130107.56597709455,0.55135,-628.9851763120419,135.8623,200000,157190.17922113062,-42809.82077886938,0.785950896105653
2021-02-15,-1,-1.1329260534702883,130107.56597709455,0.52371,-628.9851763120419,130.303,200000,150097.2888068522,-49902.711193147814,0.7504864440342609
2021-02-16,-1,-0.9583073221098866,130107.56597709455,0.54418,-628.9851763120419,130.183,200000,152685.11246124585,-47314.88753875415,0.7634255623062293
2021-02-17,-2,-1.376549271366158,0.0,0.54998,0.0,165.3233,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-18,-2,-1.472460421150988,0.0,0.58712,0.0,195.6,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-19,-2,-1.9699457885462925,0.0,0.602,0.0,333.111,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-20,-2,-1.59363087081084,0.0,0.55072,0.0,253.0,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-21,-2,-1.5555535167388075,0.0,0.57323,0.0,295.2597,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-22,-2,-1.3853099650218856,0.0,0.54271,0.0,267.5147,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-23,-2,-1.3496386179854518,0.0,0.45247,0.0,231.3646,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-24,-2,-1.2747301656504844,0.0,0.49174,0.0,254.5056,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
