date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-04,-1,-1.1445723204141416,645518.162393433,0.14335,-1236462.6631782695,0.07713,200000,187903.39379003854,-12096.606209961465,0.9395169689501927
2020-08-05,-2,-1.6801919549218964,0.0,0.14227,0.0,0.08762,200000,193760.27697720297,-6239.7230227970285,0.9688013848860149
2020-08-06,-2,-1.8037171746643197,0.0,0.14444,0.0,0.097,200000,193760.27697720297,-6239.7230227970285,0.9688013848860149
2020-08-07,-2,-1.6685146043469257,0.0,0.13888,0.0,0.09591,200000,193760.27697720297,-6239.7230227970285,0.9688013848860149
2020-08-08,-1,-1.1634115511440528,659227.942900119,0.14696,-1047579.3521691336,0.09248,200000,193760.27697720297,-6239.7230227970285,0.9688013848860149
2020-08-09,-1,-1.155316050888208,659227.942900119,0.14512,-1047579.3521691336,0.09382,200000,193951.05389417338,-6048.946105826617,0.9697552694708669
2020-08-10,-2,-1.4660009396067386,0.0,0.14383,0.0,0.10691,200000,210940.23049028096,10940.230490280956,1.0547011524514047
2020-08-11,-1,-1.0940288893291934,770698.6864825756,0.13685,-1119878.0552680024,0.09418,200000,210940.23049028096,10940.230490280956,1.0547011524514047
2020-08-12,-1,-1.0731706644736667,770698.6864825756,0.1367,-1119878.0552680024,0.09679,200000,213747.50741155804,13747.507411558036,1.0687375370577903
2020-08-13,-1,-0.857666333496981,770698.6864825756,0.13944,-1119878.0552680024,0.09497,200000,213821.04375193254,13821.043751932535,1.0691052187596626
2020-08-14,-2,-1.3792967191304903,0.0,0.13826,0.0,0.11117,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-15,-2,-1.6508984542976968,0.0,0.13837,0.0,0.11678,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-16,-2,-1.9846960651439993,0.0,0.13882,0.0,0.1361,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-17,-2,-2.0734541770982613,0.0,0.14039,0.0,0.15761,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-18,-2,-1.798889528234708,0.0,0.13691,0.0,0.15153,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-19,-2,-1.3134525901494947,0.0,0.12966,0.0,0.12791,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-20,0,-0.8565223078869333,0.0,0.13413,0.0,0.118,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-21,0,-0.6790191090882522,0.0,0.12315,0.0,0.10529,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-22,-2,-1.2248266428787113,0.0,0.12515,0.0,0.12928,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-23,0,-0.9189304445196486,0.0,0.12141,0.0,0.11671,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-24,-1,-1.0620731726514758,925816.169813704,0.12361,-913620.7628187125,0.12526,200000,228880.27350134388,28880.27350134388,1.1444013675067195
2020-08-25,-1,-0.9747416937684286,925816.169813704,0.11239,-913620.7628187125,0.11393,200000,208141.2928332981,8141.2928332980955,1.0407064641664905
2020-08-26,-1,-0.7981921574802857,925816.169813704,0.11435,-913620.7628187125,0.11347,200000,209535.62697523634,9535.626975236344,1.0476781348761817
2020-08-27,-1,-0.6199577756590433,925816.169813704,0.10725,-913620.7628187125,0.10399,200000,194301.20733803767,-5698.792661962332,0.9715060366901883
2020-08-28,-1,-0.609711076923154,925816.169813704,0.10927,-913620.7628187125,0.10736,200000,199250.2579717604,-749.7420282395906,0.9962512898588021
2020-08-29,-1,-0.41038156913153484,925816.169813704,0.11623,-913620.7628187125,0.1115,200000,209476.32847173326,9476.328471733257,1.0473816423586664
2020-08-30,-1,-0.866887015653484,925816.169813704,0.11747,-913620.7628187125,0.12439,200000,222400.91215503548,22400.912155035476,1.1120045607751774
2020-08-31,0,0.026948382161941176,0.0,0.12253,0.0,0.11328,200000,218934.97822617448,18934.978226174484,1.0946748911308724
2020-09-01,0,0.49485960707935683,0.0,0.12445,0.0,0.11023,200000,218934.97822617448,18934.978226174484,1.0946748911308724
2020-09-02,0,0.28040015503407945,0.0,0.11489,0.0,0.10744,200000,218934.97822617448,18934.978226174484,1.0946748911308724
2020-09-03,0,-0.05979488398776105,0.0,0.09446,0.0,0.0919,200000,218934.97822617448,18934.978226174484,1.0946748911308724
2020-09-04,1,1.1748421086132743,-1077860.2709047582,0.10156,1202939.4408031565,0.091,200000,218934.97822617448,18934.978226174484,1.0946748911308724
2020-09-05,2,2.079874480415377,0.0,0.09,0.0,0.07406,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-06,0,0.6631624512305255,0.0,0.0926,0.0,0.08408,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-07,0,0.7225177676957103,0.0,0.0936,0.0,0.08422,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-08,2,1.8199482661888282,0.0,0.09101,0.0,0.07511,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-09,2,1.691635110444139,0.0,0.09331,0.0,0.07683,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-10,0,0.5790466771012193,0.0,0.09709,0.0,0.08685,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-11,1,1.1726077378744215,-1169223.3152341046,0.09701,1374531.6748771267,0.08252,200000,226852.70762172097,26852.70762172097,1.1342635381086048
2020-09-12,1,0.5132769056183178,-1169223.3152341046,0.09771,1374531.6748771267,0.0867,200000,233416.70634337125,33416.70634337125,1.1670835317168562
2020-09-13,2,1.7085878094244287,0.0,0.09507,0.0,0.07655,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-14,2,2.08754869717708,0.0,0.09663,0.0,0.07402,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-15,2,2.5644369257755106,0.0,0.09313,0.0,0.06568,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-16,2,1.4320011744512107,0.0,0.09151,0.0,0.06971,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-17,2,1.6561174765870215,0.0,0.09408,0.0,0.06896,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-18,2,1.60430339140927,0.0,0.09093,0.0,0.06569,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-19,2,1.2314582495954753,0.0,0.09141,0.0,0.06784,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-20,1,1.1217739380532548,-1302542.348305636,0.08936,1756643.2877239909,0.06626,200000,232790.36848918325,32790.36848918325,1.1639518424459163
2020-09-21,2,1.3015364553140498,0.0,0.07983,0.0,0.05752,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-22,2,1.7828448215483894,0.0,0.08146,0.0,0.05516,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-23,2,2.4090649099993957,0.0,0.07663,0.0,0.04735,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-24,0,0.9818139617398506,0.0,0.08254,0.0,0.05764,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-25,2,1.7894444126565963,0.0,0.09693,0.0,0.06113,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-26,2,1.7759631412022174,0.0,0.09547,0.0,0.05893,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-27,2,2.018855583662278,0.0,0.1013,0.0,0.05924,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-28,2,1.2401615837951698,0.0,0.1003,0.0,0.06259,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-29,0,0.10259237538803538,0.0,0.1011,0.0,0.07136,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-09-30,0,0.3531049219475438,0.0,0.10136,0.0,0.06888,200000,235730.2022445382,35730.2022445382,1.1786510112226911
2020-10-01,1,1.0336580307533292,-1202214.4137318349,0.09804,1911532.6163196417,0.06166,200000,235730.20224453817,35730.20224453817,1.178651011222691
2020-10-02,2,1.6544392764586169,0.0,0.09286,0.0,0.05477,200000,242673.19130784963,42673.19130784963,1.213365956539248
2020-10-03,2,2.214066784637491,0.0,0.09328,0.0,0.05104,200000,242673.19130784963,42673.19130784963,1.213365956539248
2020-10-04,2,2.014484134659335,0.0,0.09686,0.0,0.05235,200000,242673.19130784963,42673.19130784963,1.213365956539248
2020-10-05,2,1.872256149893551,0.0,0.09738,0.0,0.05177,200000,242673.19130784963,42673.19130784963,1.213365956539248
2020-10-06,2,2.486299602007952,0.0,0.09289,0.0,0.04407,200000,242673.19130784963,42673.19130784963,1.213365956539248
2020-10-07,2,1.7879323564687202,0.0,0.09374,0.0,0.04642,200000,242673.19130784963,42673.19130784963,1.213365956539248
2020-10-08,1,1.0758667620638396,-1259723.7920880897,0.09632,2374957.832333623,0.05109,200000,242673.1913078496,42673.1913078496,1.213365956539248
2020-10-09,1,0.9897509657239713,-1259723.7920880897,0.10129,2374957.832333623,0.05365,200000,255013.9106053015,55013.9106053015,1.2750695530265075
2020-10-10,2,1.408212728602796,0.0,0.10493,0.0,0.05217,200000,250954.45869880775,50954.45869880775,1.2547722934940388
2020-10-11,1,1.1554114455499662,-1178411.2448291122,0.10648,2333157.853280102,0.05378,200000,250954.45869880775,50954.45869880775,1.2547722934940388
2020-10-12,2,1.2367896348101903,0.0,0.10945,0.0,0.05404,200000,253847.71905409743,53847.719054097426,1.2692385952704872
2020-10-13,2,1.2586053257212169,0.0,0.10925,0.0,0.053,200000,253847.71905409743,53847.719054097426,1.2692385952704872
2020-10-14,1,1.160069096120459,-1185871.8072227293,0.10703,2445075.313562873,0.05191,200000,253847.71905409743,53847.719054097426,1.2692385952704872
2020-10-15,2,1.27465690015558,0.0,0.10666,0.0,0.05039,200000,257125.46096204058,57125.46096204058,1.285627304810203
2020-10-16,2,2.096675581843865,0.0,0.10414,0.0,0.04366,200000,257125.46096204058,57125.46096204058,1.285627304810203
2020-10-17,2,1.3514244276492433,0.0,0.10598,0.0,0.0472,200000,257125.46096204058,57125.46096204058,1.285627304810203
2020-10-18,1,1.0809970909286037,-1197603.4511506315,0.10735,2640976.3862165217,0.04868,200000,257125.46096204058,57125.46096204058,1.285627304810203
2020-10-19,1,0.8817542726847685,-1197603.4511506315,0.10859,2640976.3862165217,0.05006,200000,262255.03665444616,62255.03665444616,1.311275183272231
2020-10-20,2,1.2934533733916824,0.0,0.10238,0.0,0.04514,200000,260522.42821702844,60522.42821702844,1.3026121410851421
2020-10-21,2,1.5355976747774132,0.0,0.10589,0.0,0.04545,200000,260522.42821702844,60522.42821702844,1.3026121410851421
2020-10-22,1,1.085593014945745,-1175961.1276384783,0.11077,2657849.706356136,0.04901,200000,260522.42821702844,60522.42821702844,1.3026121410851421
2020-10-23,0,-0.35234168804715055,0.0,0.10805,0.0,0.05312,200000,246400.05165672806,46400.05165672806,1.2320002582836402
2020-10-24,-1,-1.1751235382542093,1141057.9404312682,0.10797,-2183623.2865715,0.05642,200000,246400.05165672803,46400.05165672803,1.2320002582836402
2020-10-25,0,-0.14244306318093705,0.0,0.10639,0.0,0.0511,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-10-26,0,0.36045754992687556,0.0,0.10306,0.0,0.04778,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-10-27,0,0.5315516190877013,0.0,0.10256,0.0,0.04683,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-10-28,0,0.41650795816157277,0.0,0.09869,0.0,0.04518,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-10-29,0,-0.47615419122283875,0.0,0.09531,0.0,0.04583,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-10-30,0,-0.6077838873429017,0.0,0.0933,0.0,0.04512,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-10-31,0,-0.316333754663247,0.0,0.093,0.0,0.04405,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-11-01,0,0.16167146623367767,0.0,0.09827,0.0,0.04523,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-11-02,1,1.0415395774307887,-1282865.4555799211,0.09221,2928045.140074865,0.0404,200000,236586.04731804907,36586.047318049066,1.1829302365902454
2020-11-03,2,2.512596222010971,0.0,0.09357,0.0,0.03699,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-04,2,1.4663674479606237,0.0,0.0955,0.0,0.03956,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-05,2,1.6662540083935087,0.0,0.09752,0.0,0.03972,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-06,2,1.6953268864410576,0.0,0.1091,0.0,0.04374,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-07,2,1.6646531397717035,0.0,0.10128,0.0,0.04005,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-08,2,1.5182358939189105,0.0,0.10655,0.0,0.04196,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-09,1,1.194739406134398,-1175624.364479183,0.10561,2938643.5297667813,0.04225,200000,248315.37826529302,48315.378265293024,1.241576891326465
2020-11-10,1,0.26455627722856345,-1175624.364479183,0.1059,2938643.5297667813,0.0457,200000,258794.62950868736,58794.62950868736,1.2939731475434368
2020-11-11,1,0.47312258240782196,-1175624.364479183,0.10599,2938643.5297667813,0.04484,200000,256373.20226589107,56373.20226589107,1.2818660113294553
2020-11-12,1,1.089063847625865,-1175624.364479183,0.1046,2938643.5297667813,0.04173,200000,245599.90302169032,45599.90302169032,1.2279995151084515
2020-11-13,0,-0.021206555666305603,0.0,0.10629,0.0,0.046,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-14,0,0.06312785906549465,0.0,0.10411,0.0,0.04454,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-15,0,0.19524565386105872,0.0,0.10046,0.0,0.04241,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-16,0,0.4976047110746944,0.0,0.10387,0.0,0.04279,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-17,-2,-1.2482118211343378,0.0,0.10947,0.0,0.05092,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-18,0,-0.4188070992319072,0.0,0.10658,0.0,0.04639,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-19,-2,-2.3347049883532347,0.0,0.1059,0.0,0.05311,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-20,-1,-1.0660816836898184,1006488.373336631,0.11828,-2215660.6141495756,0.05373,200000,238094.8895965134,38094.889596513414,1.190474447982567
2020-11-21,-1,-0.5698162377312752,1006488.373336631,0.13334,-2215660.6141495756,0.05839,200000,263577.5829609001,63577.582960900094,1.3178879148045004
2020-11-22,0,1.925791941761564,0.0,0.14599,0.0,0.05424,200000,211335.08368457164,11335.08368457164,1.0566754184228582
2020-11-23,0,0.41532932227231323,0.0,0.15445,0.0,0.06314,200000,211335.08368457164,11335.08368457164,1.0566754184228582
2020-11-24,2,1.7064557520467627,0.0,0.16721,0.0,0.06227,200000,211335.08368457164,11335.08368457164,1.0566754184228582
2020-11-25,1,1.1080179320188435,-682915.671442421,0.15473,1773242.8568935362,0.05959,200000,211335.0836845716,11335.083684571611,1.056675418422858
2020-11-26,2,1.8831970041908206,0.0,0.13843,0.0,0.04975,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-11-27,2,2.0195563048517533,0.0,0.14178,0.0,0.0493,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-11-28,2,2.5663998650741373,0.0,0.16489,0.0,0.05209,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-11-29,2,2.475544860245915,0.0,0.16663,0.0,0.04992,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-11-30,2,2.157406397670459,0.0,0.17204,0.0,0.05069,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-01,2,1.4091191439899913,0.0,0.15562,0.0,0.04903,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-02,0,0.9127575435296224,0.0,0.15845,0.0,0.05272,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-03,0,0.7450063998354157,0.0,0.16398,0.0,0.05524,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-04,0,0.6164383763436786,0.0,0.14781,0.0,0.05021,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-05,0,0.65858838099686,0.0,0.15993,0.0,0.05347,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-06,0,0.7303415505956896,0.0,0.15873,0.0,0.05201,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-07,0,0.276544070303093,0.0,0.15401,0.0,0.05318,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-08,0,0.33630151410181564,0.0,0.1412,0.0,0.04793,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-09,0,0.5465922580544847,0.0,0.14796,0.0,0.04855,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-10,0,-0.2758869325903855,0.0,0.14188,0.0,0.05014,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-11,0,-0.8219279816331256,0.0,0.13926,0.0,0.05096,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-12,0,-0.3777704588372346,0.0,0.14438,0.0,0.05069,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-13,0,0.007299936258898449,0.0,0.15406,0.0,0.05199,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-14,0,0.1868556771712402,0.0,0.15877,0.0,0.05268,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-15,0,-0.23435980431783407,0.0,0.15381,0.0,0.05202,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-16,0,0.005490072123656387,0.0,0.16814,0.0,0.05589,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-17,0,-0.8720840568676311,0.0,0.16336,0.0,0.05699,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-18,-2,-1.4065604212468512,0.0,0.16502,0.0,0.05995,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-19,-1,-1.152615783719709,662241.4286858531,0.16433,-1845136.215258499,0.05898,200000,217652.2679518925,17652.267951892514,1.0882613397594625
2020-12-20,-1,-0.5595922433978809,662241.4286858531,0.16201,-1845136.215258499,0.05643,200000,211410.77048843214,11410.770488432143,1.0570538524421607
2020-12-21,-1,-0.3142789171203086,662241.4286858531,0.15278,-1845136.215258499,0.05289,200000,198766.49989964665,-1233.5001003533544,0.9938324994982333
2020-12-22,0,-0.11892328454700095,0.0,0.15646,0.0,0.05391,200000,213509.2673842896,13509.26738428959,1.067546336921448
2020-12-23,-2,-1.9403879194807558,0.0,0.13635,0.0,0.0505,200000,213509.2673842896,13509.26738428959,1.067546336921448
2020-12-24,0,0.7864402907389854,0.0,0.15304,0.0,0.05129,200000,213509.2673842896,13509.26738428959,1.067546336921448
2020-12-25,1,1.1947269365049435,-677334.1392814212,0.15761,2052973.7248489384,0.052,200000,213509.2673842896,13509.26738428959,1.067546336921448
2020-12-26,2,2.0786186417496975,0.0,0.15839,0.0,0.05031,200000,217507.1136079238,17507.11360792379,1.087535568039619
2020-12-27,0,0.015322346768259412,0.0,0.15467,0.0,0.05313,200000,217507.1136079238,17507.11360792379,1.087535568039619
2020-12-28,2,2.2231054796215926,0.0,0.17627,0.0,0.05469,200000,217507.1136079238,17507.11360792379,1.087535568039619
2020-12-29,2,3.303911102401972,0.0,0.19067,0.0,0.05231,200000,217507.1136079238,17507.11360792379,1.087535568039619
2020-12-30,2,2.2339438948801806,0.0,0.18389,0.0,0.05205,200000,217507.1136079238,17507.11360792379,1.087535568039619
2020-12-31,2,1.8702896678208778,0.0,0.18134,0.0,0.05152,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-01,0,0.8804507708920077,0.0,0.17509,0.0,0.05333,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-02,2,1.379973940073896,0.0,0.17742,0.0,0.05127,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-03,2,1.7309744306770072,0.0,0.20615,0.0,0.05671,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-04,2,2.2001615632060685,0.0,0.22528,0.0,0.05723,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-05,2,2.307067208362952,0.0,0.25873,0.0,0.06182,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-06,2,2.474549505507285,0.0,0.33309,0.0,0.07311,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-07,2,1.5802160290236469,0.0,0.29928,0.0,0.07112,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-08,2,1.5190341446746318,0.0,0.30389,0.0,0.07104,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-09,2,1.7555465827870418,0.0,0.33062,0.0,0.07261,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-10,2,1.2129993963805765,0.0,0.30153,0.0,0.0699,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-11,2,1.4551907663686985,0.0,0.2757,0.0,0.06049,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-12,2,1.8213735328245757,0.0,0.28888,0.0,0.05881,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-13,2,1.374650270193769,0.0,0.3123,0.0,0.06604,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-14,0,0.20891104471687044,0.0,0.31201,0.0,0.07696,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-15,0,-0.9404140563914267,0.0,0.30188,0.0,0.08851,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-16,0,0.2700543227601315,0.0,0.35071,0.0,0.08459,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-17,0,-0.06767190472813601,0.0,0.38081,0.0,0.09487,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-18,0,-0.4662321555440308,0.0,0.37123,0.0,0.0968,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-19,0,-0.11419511599218508,0.0,0.3672,0.0,0.09115,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-20,0,-0.0666818188327583,0.0,0.37532,0.0,0.092,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-21,0,-0.7944565884123551,0.0,0.30785,0.0,0.08064,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-22,0,-0.7076301931629116,0.0,0.34867,0.0,0.08955,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-23,0,-0.8299926139149174,0.0,0.34583,0.0,0.08933,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-24,0,-0.41394814334082036,0.0,0.35345,0.0,0.08779,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-25,0,-0.04223007490079175,0.0,0.34308,0.0,0.08253,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-26,-2,-1.417188582414315,0.0,0.3433,0.0,0.09518,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-27,-2,-1.5927777758605477,0.0,0.31144,0.0,0.09,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-28,0,-0.46436904171439236,0.0,0.34409,0.0,0.08857,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-29,-2,-2.053426130697441,0.0,0.34752,0.0,0.11164,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-30,-1,-1.0772966880389552,298773.507703192,0.364,-1040504.753195196,0.10452,200000,217507.1136079238,17507.11360792379,1.087535568039619
2021-01-31,-1,-0.9091005939604155,298773.507703192,0.34475,-1040504.753195196,0.09803,200000,205002.8477364005,5002.847736400494,1.0250142386820025
2021-02-01,-1,-0.2519993548662612,298773.507703192,0.40876,-1040504.753195196,0.10884,200000,235375.1963465219,35375.1963465219,1.1768759817326095
2021-02-02,0,0.2092080211073749,0.0,0.42498,0.0,0.1101,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-03,-2,-2.6655944625346253,0.0,0.44189,0.0,0.15841,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-04,-2,-1.9380442233617148,0.0,0.43934,0.0,0.14849,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-05,-2,-1.5725244833016199,0.0,0.53917,0.0,0.17848,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-06,0,0.22022312499163005,0.0,0.63444,0.0,0.17,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-07,0,-0.011788222054429053,0.0,0.66109,0.0,0.18214,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-08,-1,-1.0944742673641337,151611.46221873234,0.67638,-478475.9276572703,0.21432,200000,205093.92163101234,5093.921631012345,1.0254696081550618
2021-02-09,-2,-1.72449768548507,0.0,0.70562,0.0,0.25112,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-10,0,0.9293219880360908,0.0,0.93966,0.0,0.23952,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-11,0,0.9661819054874148,0.0,0.92796,0.0,0.23532,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-12,0,0.35705053329342706,0.0,0.92426,0.0,0.25158,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-13,0,-0.09644060751691987,0.0,0.91299,0.0,0.26402,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-14,0,-0.15936130474760526,0.0,0.84364,0.0,0.24813,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-15,0,0.37983103706554205,0.0,0.86143,0.0,0.2394,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-16,0,0.9496749665899572,0.0,0.87,0.0,0.22679,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-17,0,0.8287068992725019,0.0,0.89206,0.0,0.23594,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-18,-2,-1.2843415070968751,0.0,0.91442,0.0,0.30729,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-19,0,-0.7286473529532711,0.0,0.92581,0.0,0.29228,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-20,1,1.0097936332625859,-97818.69201452214,1.11568,378413.1702731001,0.2884,200000,218268.71661352413,18268.716613524128,1.0913435830676206
2021-02-21,1,0.6230383532974552,-97818.69201452214,1.09894,378413.1702731001,0.29609,200000,219541.2289886012,19541.228988601186,1.097706144943006
2021-02-22,2,1.2760085278558617,0.0,1.09703,0.0,0.27521,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-02-23,2,1.824357877531657,0.0,0.96197,0.0,0.22399,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-02-24,2,2.0099668959048516,0.0,1.04902,0.0,0.23287,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-02-25,2,2.1948053070496134,0.0,1.07691,0.0,0.22555,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-02-26,2,2.724724143468854,0.0,1.24303,0.0,0.22514,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-02-27,2,1.3745000808986536,0.0,1.31402,0.0,0.27529,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-02-28,2,1.8770984052001414,0.0,1.31203,0.0,0.24682,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-01,0,0.8598999191740596,0.0,1.29627,0.0,0.27925,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-02,0,-0.20043419382672237,0.0,1.2228,0.0,0.31185,200000,221435.66772335544,21435.667723355436,1.1071783386167773
