date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2020-08-02,-2,-1.7892031252189968,0.0,0.005414,0.0,0.01907,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-03,-2,-1.7959324666880851,0.0,0.005509,0.0,0.01987,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-04,-2,-1.6747321160190496,0.0,0.005589,0.0,0.02039,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-05,-2,-1.4376909749982174,0.0,0.005596,0.0,0.02031,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-06,-2,-1.2106171861758372,0.0,0.005625,0.0,0.02022,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-07,0,-0.5524330538262814,0.0,0.005853,0.0,0.01988,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-08,0,-0.31974447008827694,0.0,0.006114,0.0,0.02046,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-09,0,-0.20414119838076816,0.0,0.006132,0.0,0.02045,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-10,0,0.13776328330775328,0.0,0.006566,0.0,0.02146,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-11,0,0.24703960228329408,0.0,0.006139,0.0,0.0201,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-12,1,1.0731379477086258,-14024693.798624795,0.006396,4442889.625359296,0.02019,200000,179403.88307200838,-20596.11692799162,0.8970194153600419
2020-08-13,0,-1.0085148624639695,0.0,0.006301,0.0,0.02238,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-14,-2,-1.528109695072145,0.0,0.006723,0.0,0.02471,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-15,0,-0.9339197048562924,0.0,0.007066,0.0,0.02526,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-16,-2,-2.5279528879816056,0.0,0.007034,0.0,0.02824,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-17,-2,-2.2656134573544913,0.0,0.007432,0.0,0.03036,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-18,-2,-1.6475049088625848,0.0,0.007234,0.0,0.02875,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-19,-1,-1.1897462267863173,12320082.617213272,0.006832,-3178655.756827835,0.02648,200000,168341.60888160215,-31658.39111839785,0.8417080444080107
2020-08-20,-1,-0.29008108838077346,12320082.617213272,0.007554,-3178655.756827835,0.02746,200000,180351.79117292142,-19648.208827078575,0.9017589558646071
2020-08-21,0,0.9463264205127273,0.0,0.007278,0.0,0.02425,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-22,0,0.5749801028411975,0.0,0.007366,0.0,0.02512,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-23,0,0.7218216910915595,0.0,0.007242,0.0,0.02435,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-24,0,0.7488156452417624,0.0,0.007515,0.0,0.0251,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-25,0,0.6405152273255438,0.0,0.00686,0.0,0.02299,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-26,0,0.10941226723317837,0.0,0.006817,0.0,0.02369,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-27,0,-0.29126871777801816,0.0,0.006428,0.0,0.02307,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-28,0,-0.6741487244590416,0.0,0.006439,0.0,0.02392,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-29,0,-0.6205066069188163,0.0,0.006697,0.0,0.02491,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-30,-1,-1.1573175389249712,11316365.133434974,0.006882,-2888695.2836906337,0.02696,200000,155758.44969659898,-44241.55030340102,0.7787922484829949
2020-08-31,-2,-1.5307639812902278,0.0,0.007111,0.0,0.02917,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-01,-2,-2.703336244303964,0.0,0.007094,0.0,0.03466,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-02,-2,-2.458076457315923,0.0,0.006661,0.0,0.03449,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-03,-2,-3.074899989559076,0.0,0.005066,0.0,0.03996,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-04,-2,-2.0312169787788044,0.0,0.005465,0.0,0.03552,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-05,-2,-1.6409090197397231,0.0,0.004833,0.0,0.02988,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-06,-2,-1.470503890114217,0.0,0.005073,0.0,0.03142,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-07,0,-0.9887469615721092,0.0,0.005963,0.0,0.03249,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-08,0,-0.8403677296306582,0.0,0.006604,0.0,0.03518,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-09,0,-0.8204600626771733,0.0,0.00625,0.0,0.03397,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-10,0,0.09117998024705705,0.0,0.007731,0.0,0.03299,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-11,0,-0.025730842431979865,0.0,0.007514,0.0,0.0335,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-12,0,0.6111912935612314,0.0,0.008372,0.0,0.03272,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-13,0,0.3978287966932209,0.0,0.007372,0.0,0.03065,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-14,0,0.12299491501506399,0.0,0.006765,0.0,0.03039,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-15,0,0.2903718993544783,0.0,0.006313,0.0,0.02788,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-16,0,0.9793619785659377,0.0,0.006689,0.0,0.02639,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-17,0,0.4616026560638732,0.0,0.00644,0.0,0.02813,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-18,0,0.43292823027712185,0.0,0.006525,0.0,0.02905,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-19,0,0.6131513199790887,0.0,0.006347,0.0,0.02768,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-20,0,0.6469256253724501,0.0,0.00618,0.0,0.02694,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-21,0,0.30009387610001576,0.0,0.005421,0.0,0.0249,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-22,0,0.3398568361054024,0.0,0.00551,0.0,0.02499,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-23,0,0.009649903287400004,0.0,0.005294,0.0,0.02486,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-24,0,0.17769901705853697,0.0,0.005795,0.0,0.02625,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-25,0,-0.14573067702952439,0.0,0.005842,0.0,0.02714,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-26,0,-0.3533219110034948,0.0,0.00583,0.0,0.02718,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-27,0,-0.25558625741179075,0.0,0.005815,0.0,0.02659,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-28,0,0.052705259039544636,0.0,0.005927,0.0,0.02625,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-29,0,-0.03169522926843471,0.0,0.005964,0.0,0.0263,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-09-30,0,-0.06412199808686363,0.0,0.005923,0.0,0.02621,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-10-01,0,-0.5073727138882643,0.0,0.005696,0.0,0.02581,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-10-02,-2,-1.3943162966746279,0.0,0.005456,0.0,0.0259,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-10-03,-2,-2.311708860578016,0.0,0.005366,0.0,0.02719,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-10-04,-1,-1.1915431647482164,14499365.563249605,0.005502,-3017228.03816185,0.02644,200000,159551.01865799865,-40448.98134200135,0.7977550932899933
2020-10-05,-1,-1.0524309125946272,14499365.563249605,0.005509,-3017228.03816185,0.02643,200000,159622.34193655977,-40377.658063440234,0.7981117096827988
2020-10-06,-2,-1.2807183851774069,0.0,0.005287,0.0,0.02556,200000,160013.2215805149,-39986.77841948511,0.8000661079025744
2020-10-07,0,-0.7821202744668075,0.0,0.00537,0.0,0.02551,200000,160013.2215805149,-39986.77841948511,0.8000661079025744
2020-10-08,0,-0.4934071437947471,0.0,0.005464,0.0,0.02572,200000,160013.2215805149,-39986.77841948511,0.8000661079025744
2020-10-09,0,0.5708015394883555,0.0,0.0058,0.0,0.02627,200000,160013.2215805149,-39986.77841948511,0.8000661079025744
2020-10-10,0,0.34326509890176266,0.0,0.005769,0.0,0.02644,200000,160013.2215805149,-39986.77841948511,0.8000661079025744
2020-10-11,1,1.0324955414255972,-13457798.282633716,0.005945,3012297.0930066807,0.02656,200000,160013.2215805149,-39986.77841948511,0.8000661079025744
2020-10-12,0,0.18243904425688018,0.0,0.005883,0.0,0.02709,200000,157582.32062769806,-42417.67937230194,0.7879116031384903
2020-10-13,1,1.086644200348498,-13075200.848630771,0.006026,2939968.6684272024,0.0268,200000,157582.32062769806,-42417.67937230194,0.7879116031384903
2020-10-14,0,-0.009861575042355259,0.0,0.005782,0.0,0.02676,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-15,0,0.21579633624091762,0.0,0.00578,0.0,0.02652,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-16,0,-0.503994301069089,0.0,0.005459,0.0,0.02572,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-17,0,-0.19361789121695624,0.0,0.00552,0.0,0.02574,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-18,0,-0.2243328117059743,0.0,0.005543,0.0,0.02594,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-19,0,0.08563967823519805,0.0,0.005576,0.0,0.02589,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-20,-2,-2.097247053740205,0.0,0.005131,0.0,0.02592,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-21,0,-0.828472211699529,0.0,0.005511,0.0,0.02667,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-22,0,-0.8602305754299027,0.0,0.00558,0.0,0.02708,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-23,0,-0.9789979364361565,0.0,0.005507,0.0,0.02669,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-24,-2,-1.434165111713831,0.0,0.005481,0.0,0.02706,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-25,-2,-1.6535764999253209,0.0,0.00539,0.0,0.02699,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-26,-2,-1.8562440008576377,0.0,0.005251,0.0,0.02675,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-27,-2,-1.7272926794875616,0.0,0.005274,0.0,0.02701,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-28,-2,-2.280672584747435,0.0,0.004975,0.0,0.02688,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-29,-2,-1.9236661354009452,0.0,0.004921,0.0,0.02655,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-30,-2,-1.2844701108305832,0.0,0.004891,0.0,0.0256,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-10-31,-2,-1.3642527402177271,0.0,0.004855,0.0,0.02576,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-11-01,0,-0.8394647458764699,0.0,0.004984,0.0,0.02574,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-11-02,-1,-1.0744244082073489,16631815.970653307,0.004645,-3159704.915488123,0.02445,200000,154509.57036736922,-45490.42963263078,0.772547851836846
2020-11-03,-2,-1.7211721569444078,0.0,0.004405,0.0,0.02442,200000,158406.41505286138,-41593.58494713862,0.7920320752643069
2020-11-04,-2,-1.7247514175887677,0.0,0.004309,0.0,0.0242,200000,158406.41505286138,-41593.58494713862,0.7920320752643069
2020-11-05,-1,-1.1103451361389964,17281956.693526223,0.004583,-3177023.968168098,0.02493,200000,158406.41505286138,-41593.58494713862,0.7920320752643069
2020-11-06,-1,-0.2288789499759405,17281956.693526223,0.005049,-3177023.968168098,0.02616,200000,170367.54635289134,-29632.45364710866,0.8518377317644568
2020-11-07,-1,-0.8839053246929798,17281956.693526223,0.004605,-3177023.968168098,0.02486,200000,158564.2264223472,-41435.77357765281,0.792821132111736
2020-11-08,0,0.8215789810622365,0.0,0.005081,0.0,0.02535,200000,151134.3506861159,-48865.64931388409,0.7556717534305796
2020-11-09,0,0.6007901361883221,0.0,0.004922,0.0,0.02479,200000,151134.3506861159,-48865.64931388409,0.7556717534305796
2020-11-10,2,1.7191368467271269,0.0,0.005183,0.0,0.02483,200000,151134.3506861159,-48865.64931388409,0.7556717534305796
2020-11-11,2,1.4173370598524033,0.0,0.005147,0.0,0.02498,200000,151134.3506861159,-48865.64931388409,0.7556717534305796
2020-11-12,0,0.9754241133401051,0.0,0.005019,0.0,0.0249,200000,151134.3506861159,-48865.64931388409,0.7556717534305796
2020-11-13,1,1.0579862395316966,-14710370.905792866,0.005137,2975085.6434274786,0.0254,200000,151134.3506861159,-48865.64931388409,0.7556717534305796
2020-11-14,0,0.07108793989808788,0.0,0.004861,0.0,0.02513,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-15,0,-0.22161931006081592,0.0,0.00483,0.0,0.02533,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-16,0,-0.23240041895824157,0.0,0.004852,0.0,0.02549,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-17,-2,-1.2021810604536147,0.0,0.004816,0.0,0.02649,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-18,-2,-1.9333860114317767,0.0,0.004638,0.0,0.02678,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-19,0,-0.946067196147652,0.0,0.004694,0.0,0.02581,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-20,0,-0.7682559929746883,0.0,0.004817,0.0,0.02629,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-21,-2,-1.4064772557682303,0.0,0.005356,0.0,0.03057,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-22,0,-0.709012274777914,0.0,0.005232,0.0,0.02875,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-23,-2,-1.2259023518719097,0.0,0.005586,0.0,0.03174,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-24,0,-0.8036129947595905,0.0,0.00637,0.0,0.03523,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-25,0,0.014090536489928026,0.0,0.006273,0.0,0.03304,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-26,0,0.10911550948897808,0.0,0.005612,0.0,0.02942,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-27,0,-0.003534236588504299,0.0,0.005576,0.0,0.02938,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-28,0,0.34583430957581085,0.0,0.005881,0.0,0.03047,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-29,0,0.5988789647080967,0.0,0.006002,0.0,0.03072,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-11-30,0,0.3693656576710368,0.0,0.006207,0.0,0.03236,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-12-01,2,1.4191008798517533,0.0,0.006059,0.0,0.03024,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-12-02,2,1.723874932420919,0.0,0.00634,0.0,0.03118,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-12-03,1,1.0985512908487038,-11841572.825099496,0.006244,2335400.528108694,0.03166,200000,147877.5614398425,-52122.43856015749,0.7393878071992126
2020-12-04,2,1.6993947098389937,0.0,0.006009,0.0,0.02947,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-05,2,1.3568900166367048,0.0,0.006174,0.0,0.03056,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-06,0,0.588271564712341,0.0,0.006027,0.0,0.03091,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-07,0,0.614763290257561,0.0,0.005934,0.0,0.03029,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-08,0,0.8420552933953133,0.0,0.005546,0.0,0.0279,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-09,2,2.093090602986099,0.0,0.006129,0.0,0.0287,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-10,2,1.5138171429390646,0.0,0.005897,0.0,0.02811,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-11,0,0.96696093157471,0.0,0.005692,0.0,0.02778,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-12,1,1.186779505878892,-12643882.069234189,0.00594,2630636.0592382164,0.02855,200000,150209.31898250215,-49790.681017497845,0.7510465949125108
2020-12-13,1,0.48366142286757774,-12643882.069234189,0.005905,2630636.0592382164,0.02921,200000,151503.00290917617,-48496.99709082383,0.7575150145458809
2020-12-14,2,1.7030469631798246,0.0,0.006184,0.0,0.0291,200000,151847.5763748143,-48152.42362518571,0.7592378818740715
2020-12-15,2,1.7940950540776979,0.0,0.006275,0.0,0.02918,200000,151847.5763748143,-48152.42362518571,0.7592378818740715
2020-12-16,0,0.3290514204943291,0.0,0.006424,0.0,0.03145,200000,151847.5763748143,-48152.42362518571,0.7592378818740715
2020-12-17,0,0.8861830299640712,0.0,0.006419,0.0,0.03072,200000,151847.5763748143,-48152.42362518571,0.7592378818740715
2020-12-18,1,1.0612963630919887,-11580809.668609997,0.006556,2442064.5927117127,0.03109,200000,151847.5763748143,-48152.42362518571,0.7592378818740715
2020-12-19,1,1.0594945978368382,-11580809.668609997,0.00661,2442064.5927117127,0.03124,200000,152839.249785826,-47160.75021417401,0.76419624892913
2020-12-20,1,0.32264846602019354,-11580809.668609997,0.006469,2442064.5927117127,0.03122,200000,151157.51433069774,-48842.48566930226,0.7557875716534888
2020-12-21,1,0.8127670173026174,-11580809.668609997,0.006164,2442064.5927117127,0.02926,200000,142838.92078005674,-57161.07921994326,0.7141946039002837
2020-12-22,1,1.0238272503997279,-11580809.668609997,0.006132,2442064.5927117127,0.02885,200000,141467.08838764942,-58532.91161235058,0.7073354419382472
2020-12-23,0,-0.3546380043057677,0.0,0.005073,0.0,0.0248,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-24,0,-0.3385856084603371,0.0,0.005668,0.0,0.02769,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-25,0,-0.5052785773264813,0.0,0.005818,0.0,0.02854,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-26,0,0.5574506778251217,0.0,0.005847,0.0,0.0278,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-27,-2,-1.6287922198729692,0.0,0.005785,0.0,0.02889,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-28,-2,-1.8905560135052748,0.0,0.005892,0.0,0.02959,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-29,0,0.44869177855259257,0.0,0.005797,0.0,0.02767,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-30,2,2.3841339801796835,0.0,0.005945,0.0,0.02695,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2020-12-31,0,0.6624146243276119,0.0,0.005673,0.0,0.02677,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-01,2,1.2246149336116978,0.0,0.005787,0.0,0.02685,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-02,0,-0.5017166409791135,0.0,0.005615,0.0,0.02721,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-03,-2,-2.255193756723132,0.0,0.005726,0.0,0.02949,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-04,-2,-2.5879384226071154,0.0,0.005796,0.0,0.03095,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-05,0,-0.7021188236670984,0.0,0.005739,0.0,0.02852,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-06,0,-0.7103732531812061,0.0,0.006113,0.0,0.03046,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-07,0,-0.07886640036308523,0.0,0.006353,0.0,0.03095,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-08,2,3.8941488167331726,0.0,0.008581,0.0,0.0304,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-09,2,3.5386802706898264,0.0,0.011344,0.0,0.03382,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-10,2,2.2275672469400045,0.0,0.010123,0.0,0.03275,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-11,2,2.681790257107574,0.0,0.010585,0.0,0.02897,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-12,2,2.1415422580534416,0.0,0.010376,0.0,0.02865,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-13,2,2.3140016957287313,0.0,0.012541,0.0,0.03079,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-14,2,2.6244196342298776,0.0,0.01478,0.0,0.03014,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-15,2,3.512682602727586,0.0,0.024766,0.0,0.02972,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-16,2,2.125867350626307,0.0,0.02079,0.0,0.03008,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-17,2,1.7882469496640438,0.0,0.020653,0.0,0.0302,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-18,2,1.3911974144729276,0.0,0.020286,0.0,0.03164,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-19,0,0.9994399839967338,0.0,0.017878,0.0,0.03063,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-20,0,0.9729242290570984,0.0,0.01825,0.0,0.03046,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-21,0,0.6079314659286872,0.0,0.014886,0.0,0.02762,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-22,0,0.5992428172277753,0.0,0.015771,0.0,0.02857,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-23,0,0.40994316260905495,0.0,0.01545,0.0,0.02925,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-24,0,0.6608422279875027,0.0,0.017724,0.0,0.02999,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-25,0,0.3799414380360767,0.0,0.016313,0.0,0.02949,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-26,0,0.4244361084663351,0.0,0.016927,0.0,0.02949,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-27,0,0.22352079236993144,0.0,0.015691,0.0,0.02823,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-28,0,0.31187512469144757,0.0,0.017132,0.0,0.02955,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-29,0,-0.3219046074771474,0.0,0.016936,0.0,0.03335,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-30,0,-0.5248112944088851,0.0,0.01605,0.0,0.03216,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-01-31,0,-0.6303226432919026,0.0,0.015755,0.0,0.03154,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-02-01,0,-0.8781868224740406,0.0,0.016121,0.0,0.03295,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-02-02,0,-0.8496504030072761,0.0,0.01666,0.0,0.03317,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-02-03,0,-0.853452691452783,0.0,0.017367,0.0,0.03452,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-02-04,-1,-1.082597552617056,4603676.646959876,0.016295,-2266371.932393087,0.0331,200000,150033.82192442234,-49966.178075577656,0.7501691096221117
2021-02-05,-1,-0.8643117287295998,4603676.646959876,0.018217,-2266371.932393087,0.03624,200000,165998.49630759354,-34001.50369240646,0.8299924815379677
2021-02-06,0,0.4967009603154745,0.0,0.019791,0.0,0.03507,200000,138404.121073465,-61595.87892653499,0.692020605367325
2021-02-07,0,-0.3623364741417466,0.0,0.018838,0.0,0.03597,200000,138404.121073465,-61595.87892653499,0.692020605367325
2021-02-08,-1,-1.0096807594985637,3449753.765540005,0.02006,-1712074.728766267,0.04042,200000,138404.121073465,-61595.87892653499,0.692020605367325
2021-02-09,-2,-1.4949845450193222,0.0,0.021872,0.0,0.04608,200000,141843.51021512362,-58156.48978487638,0.7092175510756181
2021-02-10,-1,-1.0664634771053172,3154180.791975175,0.022485,-1532118.2784091989,0.04629,200000,141843.51021512362,-58156.48978487638,0.7092175510756181
2021-02-11,-2,-1.3997901163770023,0.0,0.026566,0.0,0.05681,200000,145089.18269193772,-54910.81730806228,0.7254459134596887
2021-02-12,1,1.1109053437314989,2332698.5223309062,0.031099,-1315405.101468157,0.05515,200000,145089.18269193772,-54910.81730806228,0.7254459134596887
2021-02-13,2,1.62078510988286,0.0,0.034867,0.0,0.05995,200000,147564.8462370334,-52435.1537629666,0.737824231185167
2021-02-14,1,1.072166875315228,-2379003.776311237,0.031014,1336880.2884311776,0.05519,200000,147564.8462370334,-52435.1537629666,0.737824231185167
2021-02-15,2,1.951202596277557,0.0,0.030545,0.0,0.05079,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-16,2,1.60873727217829,0.0,0.030866,0.0,0.05202,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-17,2,3.3996758330507273,0.0,0.0402,0.0,0.05256,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-18,2,2.656032758726719,0.0,0.042707,0.0,0.05492,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-19,2,1.7059350470024952,0.0,0.043628,0.0,0.06073,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-20,2,1.5069037341931506,0.0,0.0415,0.0,0.05773,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-21,2,2.768449337626146,0.0,0.056268,0.0,0.05935,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-22,2,2.8322306979290204,0.0,0.059897,0.0,0.05425,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-23,2,2.654362550120866,0.0,0.055317,0.0,0.04501,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-24,2,1.7577018436853014,0.0,0.052644,0.0,0.048,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
2021-02-25,1,1.0481016312970384,-1758860.2292518083,0.043304,1685081.4904318654,0.0452,200000,152331.36673504062,-47668.63326495938,0.7616568336752031
