date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-08-01,1,1.0572253555886733,-4608.899434186129,21.6168,122847912.81000583,0.000811,200000,199259.31457782944,-740.685422170558,0.9962965728891472
2020-08-02,2,1.5480074981579128,0.0,20.9898,0.0,0.0007635,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-03,2,1.9948976467775918,0.0,22.0504,0.0,0.0007699,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-04,2,1.7256117893488374,0.0,22.2818,0.0,0.0007788,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-05,2,2.2810839647344867,0.0,23.2728,0.0,0.0007661,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-06,2,1.3986069701776027,0.0,22.7487,0.0,0.0007845,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-07,0,-0.18044620890750182,0.0,22.3323,0.0,0.0008578,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-08,0,0.23526917460996674,0.0,22.9234,0.0,0.0008517,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-09,0,0.1939799651464674,0.0,22.422,0.0,0.0008322,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-10,0,-0.21189091712645045,0.0,22.6369,0.0,0.0008578,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-11,0,-0.611158325121369,0.0,21.2902,0.0,0.0008198,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-12,-2,-1.3802714515378542,0.0,21.4919,0.0,0.0008584,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-13,0,-0.9959076603254934,0.0,21.7667,0.0,0.0008484,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-14,0,0.19256022203795628,0.0,23.1047,0.0,0.000847,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-15,0,-0.055763003511371,0.0,23.0881,0.0,0.000855,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-16,0,-0.8160802779847057,0.0,23.529,0.0,0.000907,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-17,0,-0.30358267051871035,0.0,23.4961,0.0,0.0008824,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-18,0,0.13064979300405224,0.0,22.9705,0.0,0.0008437,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-19,0,0.07482288766791165,0.0,22.3761,0.0,0.0008226,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-20,0,0.16456595659302803,0.0,23.0888,0.0,0.000845,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-21,0,0.9868901761005443,0.0,22.0988,0.0,0.0007758,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-22,0,0.5072896604223781,0.0,22.2044,0.0,0.0007962,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-23,0,0.790234378909895,0.0,21.8555,0.0,0.0007745,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-24,2,1.2981587545107702,0.0,22.5953,0.0,0.0007816,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-25,2,1.365408707798964,0.0,21.3882,0.0,0.0007459,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-26,2,2.3747316968842216,0.0,22.1999,0.0,0.0007359,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-27,2,2.881685835618128,0.0,23.1127,0.0,0.0007156,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-28,2,2.027368644208223,0.0,23.0811,0.0,0.0007313,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-29,2,1.4939282632082318,0.0,22.9398,0.0,0.0007416,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-30,2,1.6873209974622685,0.0,23.6208,0.0,0.000742,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-08-31,2,1.5337829295910033,0.0,23.1477,0.0,0.0007249,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-01,2,2.0597060705050665,0.0,24.7028,0.0,0.00073,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-02,2,2.2015473323333667,0.0,24.7652,0.0,0.0007035,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-03,2,1.4835920573361658,0.0,20.3592,0.0,0.0006018,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-04,2,1.5874292906570349,0.0,20.9712,0.0,0.0006042,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-05,2,1.9205436230236232,0.0,19.4698,0.0,0.0005336,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-06,2,2.8922908254821738,0.0,23.142,0.0,0.0005402,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-07,2,2.016783449932219,0.0,22.4426,0.0,0.0005492,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-08,2,2.2045687434544226,0.0,23.2837,0.0,0.0005328,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-09,2,2.0180213099456115,0.0,24.4716,0.0,0.0005491,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-10,2,1.7208524032273644,0.0,24.5489,0.0,0.0005535,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-11,1,1.1970237640463979,-3980.566370547463,25.399,167610088.27177554,0.0006032,200000,202204.81049107003,2204.810491070035,1.0110240524553502
2020-09-12,2,1.9870865265995685,0.0,28.505,0.0,0.000588,200000,217116.1229797214,17116.122979721404,1.085580614898607
2020-09-13,2,2.621332350833943,0.0,31.1656,0.0,0.0005446,200000,217116.1229797214,17116.122979721404,1.085580614898607
2020-09-14,2,2.0876127263123205,0.0,31.2523,0.0,0.0005563,200000,217116.1229797214,17116.122979721404,1.085580614898607
2020-09-15,1,1.1674812935222119,-4003.158830812657,27.1181,198933592.61473465,0.0005457,200000,217116.1229797214,17116.122979721404,1.085580614898607
2020-09-16,1,1.1344987989118906,-4003.158830812657,27.8695,198933592.61473465,0.0005526,200000,221496.7383142357,21496.7383142357,1.1074836915711785
2020-09-17,1,0.8156051887689759,-4003.158830812657,27.095,198933592.61473465,0.0005585,200000,219569.99999619822,19569.999996198225,1.0978499999809912
2020-09-18,1,0.9377525549257977,-4003.158830812657,27.629,198933592.61473465,0.0005497,200000,219957.07119684253,19957.07119684253,1.0997853559842126
2020-09-19,1,0.9270221935809407,-4003.158830812657,27.2035,198933592.61473465,0.0005345,200000,215229.93650658778,15229.93650658778,1.0761496825329389
2020-09-20,1,0.7420680944497082,-4003.158830812657,26.316,198933592.61473465,0.0005255,200000,209886.73071070894,9886.730710708944,1.0494336535535447
2020-09-21,1,0.34316098068387435,-4003.158830812657,23.1232,198933592.61473465,0.0004844,200000,188929.2745392247,-11070.725460775313,0.9446463726961234
2020-09-22,1,0.4983902147269774,-4003.158830812657,24.0468,198933592.61473465,0.0004878,200000,193302.96625025338,-6697.033749746624,0.9665148312512669
2020-09-23,1,0.5819745774009254,-4003.158830812657,22.8331,198933592.61473465,0.0004541,200000,181740.27030617947,-18259.729693820525,0.9087013515308974
2020-09-24,1,0.5184277761569169,-4003.158830812657,24.5745,198933592.61473465,0.0004884,200000,195534.79332084206,-4465.206679157942,0.9776739666042102
2020-09-25,1,0.4305573516238506,-4003.158830812657,24.6924,198933592.61473465,0.0004914,200000,196603.56652483906,-3396.433475160942,0.9830178326241953
2020-09-26,1,1.017212596521892,-4003.158830812657,26.1998,198933592.61473465,0.0004925,200000,202856.75509828227,2856.7550982822722,1.0142837754914114
2020-09-27,2,1.4579678875845632,0.0,26.251,0.0,0.0004732,200000,228067.66942209203,28067.669422092033,1.1403383471104602
2020-09-28,2,1.6164463967155904,0.0,26.9855,0.0,0.0004747,200000,228067.66942209203,28067.669422092033,1.1403383471104602
2020-09-29,2,2.0821495880788508,0.0,28.8946,0.0,0.00048,200000,228067.66942209203,28067.669422092033,1.1403383471104602
2020-09-30,2,1.959350472959989,0.0,29.2656,0.0,0.0004804,200000,228067.66942209203,28067.669422092033,1.1403383471104602
2020-10-01,2,1.3104537596876809,0.0,27.4673,0.0,0.000472,200000,228067.66942209203,28067.669422092033,1.1403383471104602
2020-10-02,1,1.1493819938211496,-4171.425242476141,27.3369,242110052.46506584,0.000471,200000,228067.66942209203,28067.669422092033,1.1403383471104602
2020-10-03,2,1.690265932784722,0.0,28.1867,0.0,0.0004625,200000,233670.4820391013,33670.482039101305,1.1683524101955065
2020-10-04,2,1.7684464550388639,0.0,28.9668,0.0,0.000465,200000,233670.4820391013,33670.482039101305,1.1683524101955065
2020-10-05,2,1.6470148150332573,0.0,28.6158,0.0,0.0004551,200000,233670.4820391013,33670.482039101305,1.1683524101955065
2020-10-06,2,1.48034414973506,0.0,27.6812,0.0,0.0004392,200000,233670.4820391013,33670.482039101305,1.1683524101955065
2020-10-07,1,1.1581082975926424,-4219.432463201274,27.6898,261317917.73551923,0.0004471,200000,233670.4820391013,33670.482039101305,1.1683524101955065
2020-10-08,1,0.7255378131114449,-4219.432463201274,27.7424,261317917.73551923,0.0004622,200000,237838.32474447202,37838.32474447202,1.18919162372236
2020-10-09,1,0.5874731613599014,-4219.432463201274,28.4076,261317917.73551923,0.0004761,200000,244277.4102755172,44277.410275517206,1.221387051377586
2020-10-10,1,0.6912264665294935,-4219.432463201274,28.4414,261317917.73551923,0.0004691,200000,242590.8016686248,42590.8016686248,1.212954008343124
2020-10-11,0,-0.04174400689188678,0.0,28.5271,0.0,0.000497,200000,224163.6487455373,24163.6487455373,1.1208182437276866
2020-10-12,0,0.5471802490262716,0.0,30.6503,0.0,0.0005071,200000,224163.6487455373,24163.6487455373,1.1208182437276866
2020-10-13,1,1.0689889293104344,-3647.831917774385,30.7256,229581778.72340977,0.0004882,200000,224163.6487455373,24163.6487455373,1.1208182437276866
2020-10-14,2,1.3765996463599612,0.0,30.838,0.0,0.0004793,200000,226616.94288373349,26616.942883733485,1.1330847144186675
2020-10-15,2,1.6642081027034925,0.0,31.3256,0.0,0.00048,200000,226616.94288373349,26616.942883733485,1.1330847144186675
2020-10-16,2,1.6388098111039013,0.0,30.0516,0.0,0.00046,200000,226616.94288373349,26616.942883733485,1.1330847144186675
2020-10-17,2,1.2631458856161508,0.0,30.2414,0.0,0.0004688,200000,226616.94288373349,26616.942883733485,1.1330847144186675
2020-10-18,1,1.0076493417068497,-3695.729238497511,30.6593,236749835.85847628,0.0004786,200000,226616.94288373349,26616.942883733485,1.1330847144186675
2020-10-19,1,0.47447110994926506,-3695.729238497511,29.9107,236749835.85847628,0.0004754,200000,223092.72050104712,23092.720501047123,1.1154636025052356
2020-10-20,0,-1.1640841969832105,0.0,28.8227,0.0,0.0004901,200000,217106.74345193646,17106.74345193646,1.0855337172596824
2020-10-21,-2,-1.6828218541177802,0.0,29.7329,0.0,0.0005182,200000,217106.74345193646,17106.74345193646,1.0855337172596824
2020-10-22,-1,-1.0344375596729698,3542.9108645663855,30.6396,-209562493.67947534,0.000518,200000,217106.74345193646,17106.74345193646,1.0855337172596824
2020-10-23,0,-0.09246815032732204,0.0,30.6377,0.0,0.0004982,200000,212964.1376077255,12964.137607725512,1.0648206880386275
2020-10-24,0,-0.2735541240919619,0.0,30.6639,0.0,0.0005028,200000,212964.1376077255,12964.137607725512,1.0648206880386275
2020-10-25,0,0.04597655746520815,0.0,30.128,0.0,0.0004882,200000,212964.1376077255,12964.137607725512,1.0648206880386275
2020-10-26,1,1.0391576911816722,-3429.738709874568,31.0467,220368519.8755438,0.0004832,200000,212964.1376077255,12964.137607725512,1.0648206880386275
2020-10-27,1,0.924557435996985,-3429.738709874568,31.4826,220368519.8755438,0.0004909,200000,216155.9983144015,16155.998314401513,1.0807799915720075
2020-10-28,2,1.2820885650476073,0.0,30.3338,0.0,0.0004636,200000,214838.29987101658,14838.299871016585,1.074191499355083
2020-10-29,1,1.188503080242325,-3596.1978806806883,29.8702,235671676.03226918,0.0004558,200000,214838.29987101658,14838.299871016585,1.074191499355083
2020-10-30,1,0.4009834597151428,-3596.1978806806883,28.4909,235671676.03226918,0.0004483,200000,208110.5265639517,8110.526563951687,1.0405526328197585
2020-10-31,1,0.24259520771264836,-3596.1978806806883,28.5058,235671676.03226918,0.0004499,200000,208541.18459402546,8541.184594025457,1.0427059229701272
2020-11-01,0,0.1299371139915608,0.0,28.5318,0.0,0.0004513,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-02,0,0.1353605973281126,0.0,27.7983,0.0,0.0004395,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-03,0,-0.7211293539721967,0.0,26.8638,0.0,0.0004398,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-04,0,-0.5846087142124932,0.0,26.96,0.0,0.0004403,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-05,0,0.37736899444329386,0.0,27.6875,0.0,0.0004374,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-06,0,-0.24377520670205705,0.0,29.0435,0.0,0.0004699,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-07,0,-0.7052445554815897,0.0,27.7651,0.0,0.0004578,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-08,0,-0.6948225333451458,0.0,28.4101,0.0,0.0004693,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-09,-1,-1.1183628786346647,3756.7615828529615,28.0941,-224415980.40576097,0.0004703,200000,211085.67116965877,11085.671169658774,1.055428355848294
2020-11-10,-2,-1.3665062091449625,0.0,28.2188,0.0,0.0004733,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-11,-2,-1.897334402650151,0.0,28.016,0.0,0.0004792,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-12,-2,-1.4586598626428886,0.0,27.6874,0.0,0.0004691,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-13,-2,-1.4277618140386499,0.0,28.1974,0.0,0.0004794,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-14,-2,-1.6352479996799727,0.0,27.9311,0.0,0.0004826,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-15,-2,-1.5442166990209123,0.0,27.6786,0.0,0.0004804,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-16,-2,-1.8326085407957162,0.0,27.9451,0.0,0.0004973,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-17,-2,-1.445599793772122,0.0,28.5552,0.0,0.0005021,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-18,-2,-1.2042656980345654,0.0,28.0931,0.0,0.0004903,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-19,-2,-1.2765709882796947,0.0,28.1387,0.0,0.0004952,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-20,0,-0.719013153151692,0.0,28.9715,0.0,0.0004999,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-21,-2,-1.5369074648681242,0.0,30.5161,0.0,0.0005471,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-22,-2,-2.0734464568225293,0.0,30.0226,0.0,0.0005564,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-23,-2,-2.03225252827207,0.0,30.995,0.0,0.000583,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-24,-2,-2.1430568180103426,0.0,33.9407,0.0,0.0006555,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-25,-2,-2.426337217335113,0.0,31.2953,0.0,0.0006298,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-26,-2,-1.9281854441068742,0.0,28.2356,0.0,0.0005607,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-27,-2,-1.6974649551463283,0.0,28.4606,0.0,0.0005652,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-28,-2,-1.5906403504092161,0.0,29.1766,0.0,0.0005829,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-29,0,-0.7969089123871076,0.0,30.1045,0.0,0.0005733,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-11-30,-2,-1.49508195774113,0.0,31.4935,0.0,0.0006355,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-01,0,-0.9256150682758082,0.0,30.1996,0.0,0.00059,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-02,0,-0.9848019348984932,0.0,30.2875,0.0,0.0005979,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-03,-2,-1.3836855537272892,0.0,30.7065,0.0,0.0006283,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-04,0,-0.9702300398952824,0.0,29.0231,0.0,0.0005814,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-05,0,-0.9170722008641651,0.0,29.728,0.0,0.0005969,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-06,0,-0.9023359472167682,0.0,29.5026,0.0,0.0005953,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-07,0,-0.8900730136174019,0.0,29.37,0.0,0.0005953,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-08,0,-0.6997696404405908,0.0,27.6705,0.0,0.0005569,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-09,0,-0.2877996066809337,0.0,28.1452,0.0,0.0005567,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-10,0,0.04247020103440865,0.0,27.6926,0.0,0.0005434,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-11,0,0.5713916089915053,0.0,27.3419,0.0,0.0005316,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-12,2,1.3722310503396338,0.0,28.1603,0.0,0.0005399,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-13,2,2.2717567073793252,0.0,29.1571,0.0,0.000548,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-14,0,0.8007163185691123,0.0,30.0338,0.0,0.0005834,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-15,0,0.03351135373699972,0.0,29.5053,0.0,0.0005825,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-16,-1,-1.0871568520916917,3457.2374711037533,30.5577,-170450508.98797542,0.0006198,200000,211290.45094149432,11290.450941494317,1.0564522547074715
2020-12-17,-1,-0.6770235170538262,3457.2374711037533,30.2255,-170450508.98797542,0.0006077,200000,208079.50549483916,8079.505494839163,1.040397527474196
2020-12-18,0,-0.05102869691674918,0.0,30.9882,0.0,0.0006137,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-19,2,2.7511966896367706,0.0,33.3167,0.0,0.000611,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-20,2,3.1488892226064658,0.0,34.3148,0.0,0.0005963,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-21,0,0.5495932568659582,0.0,32.05,0.0,0.0006134,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-22,0,0.7427900207324859,0.0,33.5151,0.0,0.000635,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-23,2,2.419166402462861,0.0,31.1843,0.0,0.000541,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-24,2,1.895985081700324,0.0,32.4895,0.0,0.0005681,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-25,2,1.8271125524204979,0.0,33.1996,0.0,0.000574,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-26,2,1.816582966162959,0.0,33.6361,0.0,0.0005732,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-27,2,1.6009950011940473,0.0,33.674,0.0,0.0005739,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-28,2,2.2987044872442866,0.0,35.951,0.0,0.0005725,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-29,2,2.7412743704861087,0.0,39.0667,0.0,0.0005719,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-30,2,1.7712798508678278,0.0,38.1558,0.0,0.0005874,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2020-12-31,2,1.3926283647469135,0.0,37.3588,0.0,0.0005849,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-01,0,0.8508281012931459,0.0,37.7762,0.0,0.0006155,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-02,-2,-1.5011641907603683,0.0,38.2331,0.0,0.0008032,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-03,0,-0.2796347266117601,0.0,41.2575,0.0,0.0007508,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-04,0,-0.11783977258462898,0.0,41.1333,0.0,0.0007322,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-05,0,-0.11883576651772669,0.0,41.8219,0.0,0.0007393,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-06,0,-0.44897340156882976,0.0,42.2417,0.0,0.000765,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-07,0,-0.6564906211037834,0.0,43.5728,0.0,0.0007992,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-08,-1,-1.1288385149422002,2464.3776809112933,42.356,-128122230.3334709,0.0008147,200000,208762.3621053575,8762.36210535749,1.0438118105267875
2021-01-09,-2,-2.2776464915380594,0.0,43.8479,0.0,0.0010065,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-10,-2,-1.9837818569565493,0.0,42.4031,0.0,0.0009735,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-11,-2,-1.8188026566715512,0.0,38.1674,0.0,0.0008877,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-12,-2,-1.3025542744764522,0.0,38.2541,0.0,0.0008387,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-13,0,-0.7056343357279188,0.0,40.1114,0.0,0.0008084,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-14,0,-0.09375928483259227,0.0,41.8723,0.0,0.0007747,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-15,0,0.2769591734577922,0.0,40.8668,0.0,0.0007204,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-16,0,0.737966302065556,0.0,43.142,0.0,0.0007155,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-17,2,1.3178073165568274,0.0,45.8675,0.0,0.0007062,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-18,1,1.063955734783691,-2532.5708276486466,45.3412,157560099.35590395,0.0007288,200000,229659.60082116563,29659.60082116563,1.1482980041058282
2021-01-19,1,0.8831276024662443,-2532.5708276486466,42.5241,157560099.35590395,0.0007036,200000,218554.58103882783,18554.581038827833,1.0927729051941393
2021-01-20,1,0.9728116790512633,-2532.5708276486466,42.6069,157560099.35590395,0.0007018,200000,218480.6697245165,18480.669724516512,1.0924033486225826
2021-01-21,2,1.4208298003652713,0.0,38.6343,0.0,0.0006025,200000,232573.7420858596,32573.742085859587,1.1628687104292978
2021-01-22,1,1.1856025234221408,-2843.644752306713,40.8936,180289722.547178,0.000645,200000,232573.74208585962,32573.742085859616,1.162868710429298
2021-01-23,1,0.5445364016132983,-2843.644752306713,40.9109,180289722.547178,0.0006917,200000,241042.4671830277,41042.46718302771,1.2052123359151385
2021-01-24,1,0.6820887013797211,-2843.644752306713,41.8263,180289722.547178,0.0006926,200000,243807.8003395818,43807.800339581794,1.219039001697909
2021-01-25,1,1.0014536598544013,-2843.644752306713,41.8347,180289722.547178,0.0006618,200000,238278.76350104803,38278.76350104803,1.19139381750524
2021-01-26,1,0.8207481887578614,-2843.644752306713,41.8396,180289722.547178,0.000671,200000,239951.3628077684,39951.3628077684,1.199756814038842
2021-01-27,1,1.1105717740878869,-2843.644752306713,40.8826,180289722.547178,0.0006255,200000,229026.81240391426,29026.812403914257,1.1451340620195714
2021-01-28,0,-0.03333208771752885,0.0,42.5254,0.0,0.0007498,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-01-29,0,-0.6132771554820183,0.0,42.8618,0.0,0.0008071,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-01-30,0,-0.08416569979494432,0.0,44.7849,0.0,0.0007772,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-01-31,0,-0.011779139964120893,0.0,44.3292,0.0,0.0007528,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-01,2,1.778213858369471,0.0,51.4781,0.0,0.0007557,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-02,0,0.8964864903016938,0.0,51.0071,0.0,0.0007934,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-03,0,0.9086825585081552,0.0,52.12,0.0,0.0008064,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-04,2,2.3162782926785375,0.0,55.9599,0.0,0.000781,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-05,2,3.1545417898220953,0.0,67.7005,0.0,0.0008201,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-06,2,3.0840127625745652,0.0,72.8356,0.0,0.0007917,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-07,2,1.9684428659392652,0.0,68.3542,0.0,0.0008,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-08,0,0.4550305702318622,0.0,79.8374,0.0,0.001128,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-09,2,1.9712086620253468,0.0,107.3469,0.0,0.001196,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-10,2,2.907785579634123,0.0,128.9711,0.0,0.0011239,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-11,2,1.4878800460134918,0.0,124.085,0.0,0.001292,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-12,2,1.3863940380228152,0.0,136.6139,0.0,0.0014056,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-13,1,1.1681500931759687,-818.5987759608181,133.3496,78340619.58867857,0.0013934,200000,218319.63866972944,18319.638669729437,1.0915981933486472
2021-02-14,2,1.5540516736078909,0.0,135.8623,0.0,0.0012804,200000,229229.02182760683,29229.021827606834,1.1461451091380341
2021-02-15,1,1.1263660449016735,-879.5999394780122,130.303,88430299.29311274,0.0012961,200000,229229.02182760683,29229.021827606834,1.1461451091380341
2021-02-16,1,1.0305740147992448,-879.5999394780122,130.183,88430299.29311274,0.0012916,200000,228725.53348805045,28725.533488050452,1.1436276674402523
2021-02-17,2,1.2290126045141236,0.0,165.3233,0.0,0.0015463,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-18,2,2.135824721605413,0.0,195.6,0.0,0.0014987,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-19,2,3.1263494102098726,0.0,333.111,0.0,0.0018465,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-20,0,0.5489732020503609,0.0,253.0,0.0,0.0022773,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-21,0,-0.7199398164970071,0.0,295.2597,0.0,0.00378,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-22,0,-0.7748025992015256,0.0,267.5147,0.0,0.0034332,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-23,0,-0.8719724117690391,0.0,231.3646,0.0,0.0030186,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-24,0,-0.7195587988654282,0.0,254.5056,0.0,0.0031333,200000,237907.61470497184,37907.61470497184,1.1895380735248593
