date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-07-31,2,1.6104576622511584,0.0,82.45,0.0,0.008312,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-01,2,2.0481221306864743,0.0,93.13,0.0,0.008929,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-02,2,1.4725953883544936,0.0,85.29,0.0,0.008407,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-03,2,1.38170115893312,0.0,87.72,0.0,0.008596,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-04,0,0.42045645850014485,0.0,86.88,0.0,0.009153,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-05,2,1.3879400525708236,0.0,92.2,0.0,0.008894,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-06,2,2.0874696055159645,0.0,100.42,0.0,0.00895,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-07,2,1.675805114209467,0.0,96.53,0.0,0.008739,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-08,2,1.3264782452564767,0.0,98.36,0.0,0.009057,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-09,2,1.4709353431230043,0.0,97.72,0.0,0.008792,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-10,0,0.43070730869732304,0.0,95.54,0.0,0.009303,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-11,0,-0.19129801645629135,0.0,88.55,0.0,0.008995,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-12,0,-0.5910688075557562,0.0,91.7,0.0,0.00952,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-13,0,-0.43310004316032075,0.0,92.77,0.0,0.009449,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-14,0,-0.7892304994268321,0.0,92.0,0.0,0.009512,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-15,0,-0.14690304890005745,0.0,93.95,0.0,0.009312,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-16,0,-0.34208311139991665,0.0,95.06,0.0,0.009515,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-17,0,-0.039469885181021125,0.0,97.62,0.0,0.009588,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-18,-2,-1.7987857563147949,0.0,92.66,0.0,0.010091,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-19,-2,-1.7341077602443202,0.0,87.72,0.0,0.009648,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-20,-2,-1.824038195702987,0.0,91.5,0.0,0.010312,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-21,-2,-2.404593330405477,0.0,86.75,0.0,0.010778,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-22,-2,-1.898791285929513,0.0,90.82,0.0,0.011107,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-23,-2,-2.0070282073399692,0.0,91.41,0.0,0.011831,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-24,-2,-2.418653257740593,0.0,91.82,0.0,0.0138,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-25,-2,-1.885717687069071,0.0,84.5,0.0,0.012263,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-26,-2,-1.430327926850746,0.0,85.8,0.0,0.011769,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-27,0,-0.8959750173319323,0.0,83.35,0.0,0.010563,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-28,0,-0.9882032009447251,0.0,84.99,0.0,0.011119,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-29,0,-0.9792226455920404,0.0,85.0,0.0,0.011252,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-30,0,-0.5711820328881463,0.0,88.27,0.0,0.011099,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-08-31,0,-0.4465328276720236,0.0,86.1,0.0,0.010737,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-01,0,0.032141750469310976,0.0,89.05,0.0,0.01048,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-02,0,-0.01465868840621888,0.0,83.27,0.0,0.009943,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-03,0,-0.4079421942734827,0.0,66.6,0.0,0.008438,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-04,0,-0.0944151297817568,0.0,72.62,0.0,0.008947,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-05,0,0.1423172587425561,0.0,68.02,0.0,0.008266,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-06,0,0.28915157657732055,0.0,70.12,0.0,0.00855,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-07,2,1.508264602790805,0.0,76.05,0.0,0.008506,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-08,2,1.7212426416110667,0.0,74.74,0.0,0.008242,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-09,0,0.9140441110863987,0.0,75.5,0.0,0.008849,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-10,0,0.5846928980121682,0.0,77.01,0.0,0.009219,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-11,0,0.39728158543881337,0.0,77.09,0.0,0.009351,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-12,0,0.3245102724404024,0.0,79.34,0.0,0.009647,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-13,0,0.2594831992423348,0.0,75.53,0.0,0.009166,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-14,0,-0.5558149073208103,0.0,75.13,0.0,0.009483,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-15,0,-0.6769487543863425,0.0,72.95,0.0,0.009193,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-16,0,-0.6294031422480639,0.0,73.01,0.0,0.009174,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-17,0,-0.847969936152692,0.0,73.32,0.0,0.009278,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-18,-2,-2.33726185926479,0.0,72.24,0.0,0.009919,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-19,-2,-1.5511623673598605,0.0,72.85,0.0,0.009674,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-20,0,-0.9584510767384572,0.0,70.77,0.0,0.009127,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-21,-2,-1.7250684541151966,0.0,66.81,0.0,0.009133,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-22,-1,-1.191753202661905,1032.909606488728,68.12,-7743980.012548114,0.009086,200000,140723.60478802433,-59276.39521197567,0.7036180239401216
2020-09-23,-1,-0.9137290733410123,1032.909606488728,64.86,-7743980.012548114,0.008529,200000,133042.92260388177,-66957.07739611823,0.6652146130194089
2020-09-24,-2,-1.7818489597882643,0.0,67.79,0.0,0.009617,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-09-25,-2,-1.8249963033086845,0.0,68.55,0.0,0.009992,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-09-26,-2,-2.2496290202756435,0.0,69.04,0.0,0.010968,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-09-27,-2,-1.7263704018608075,0.0,68.78,0.0,0.010552,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-09-28,-2,-1.5319552899758166,0.0,67.35,0.0,0.010232,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-09-29,-2,-2.0636124378815914,0.0,68.45,0.0,0.011389,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-09-30,-2,-1.2505599473785007,0.0,69.17,0.0,0.010661,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-10-01,0,-0.6258852408841113,0.0,68.06,0.0,0.009906,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-10-02,0,-0.2586343418247609,0.0,65.95,0.0,0.009329,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-10-03,-1,-1.008869108378723,1106.5283410429015,65.6,-7229906.29207314,0.01004,200000,145176.51834482866,-54823.481655171345,0.7258825917241433
2020-10-04,-1,-0.7039979847539565,1106.5283410429015,66.39,-7229906.29207314,0.009952,200000,145414.4439805501,-54585.5560194499,0.7270722199027505
2020-10-05,-1,-0.4000687421122343,1106.5283410429015,67.15,-7229906.29207314,0.009865,200000,145626.40367233238,-54373.59632766762,0.728132018361662
2020-10-06,0,0.0707364844067204,0.0,65.28,0.0,0.0093,200000,140180.47675782826,-59819.52324217174,0.7009023837891413
2020-10-07,0,-0.0699877900148948,0.0,65.94,0.0,0.009556,200000,140180.47675782826,-59819.52324217174,0.7009023837891413
2020-10-08,0,-0.07242259407064135,0.0,66.34,0.0,0.009643,200000,140180.47675782826,-59819.52324217174,0.7009023837891413
2020-10-09,0,-0.18790288168650376,0.0,67.27,0.0,0.009901,200000,140180.47675782826,-59819.52324217174,0.7009023837891413
2020-10-10,0,-0.2635499903026876,0.0,67.92,0.0,0.010102,200000,140180.47675782826,-59819.52324217174,0.7009023837891413
2020-10-11,1,1.1071235294600297,-977.4123327139051,71.71,7076248.195751048,0.009905,200000,140180.47675782826,-59819.52324217174,0.7009023837891413
2020-10-12,2,1.2418675972089686,0.0,71.66,0.0,0.009878,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-13,2,1.2539895620770503,0.0,71.23,0.0,0.009907,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-14,0,0.8905943011531028,0.0,70.05,0.0,0.0099,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-15,0,0.7440940216773146,0.0,69.27,0.0,0.009838,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-16,0,-0.05357865324511982,0.0,66.06,0.0,0.009704,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-17,0,0.6151771098042511,0.0,67.33,0.0,0.009573,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-18,0,-0.12257938148799027,0.0,67.29,0.0,0.009858,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-19,2,2.6675025104500993,0.0,74.93,0.0,0.009765,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-20,2,1.6391750552323432,0.0,70.65,0.0,0.009498,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-21,2,1.5373851440428268,0.0,74.73,0.0,0.010006,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-22,1,1.1726128563670764,-935.733961339543,74.98,6917217.038473721,0.010143,200000,140322.66484247788,-59677.33515752212,0.7016133242123894
2020-10-23,1,0.2761965340525374,-935.733961339543,72.13,6917217.038473721,0.010094,200000,137316.87941777497,-62683.120582225034,0.6865843970888748
2020-10-24,0,0.1323160236487803,0.0,73.31,0.0,0.010287,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-25,0,-0.005744886883836355,0.0,71.06,0.0,0.010001,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-26,0,-0.020553869879478118,0.0,69.19,0.0,0.009737,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-27,0,0.09055513267265922,0.0,70.75,0.0,0.009901,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-28,0,-0.16083404355208705,0.0,67.91,0.0,0.009571,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-29,0,0.06379396606299356,0.0,67.1,0.0,0.009362,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-30,2,1.4962684186331774,0.0,69.69,0.0,0.00927,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-10-31,2,1.4211667344264312,0.0,70.08,0.0,0.009301,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-01,2,1.2044612676762747,0.0,68.79,0.0,0.009161,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-02,0,0.09861486217919467,0.0,64.95,0.0,0.008963,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-03,0,0.46188848293052936,0.0,64.32,0.0,0.008755,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-04,2,1.4932193499369555,0.0,64.75,0.0,0.008475,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-05,2,1.9048126028577943,0.0,67.78,0.0,0.008693,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-06,2,1.200379481151716,0.0,70.09,0.0,0.00916,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-07,0,0.8130466595240614,0.0,66.57,0.0,0.008796,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-08,0,0.2414770436982894,0.0,68.06,0.0,0.009168,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-09,2,1.377386814518639,0.0,68.09,0.0,0.008844,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-10,2,1.2145580279235928,0.0,68.86,0.0,0.008962,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-11,2,1.5780617372319459,0.0,69.31,0.0,0.008863,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-12,2,3.44274907298546,0.0,77.69,0.0,0.008668,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-13,2,2.276003054941276,0.0,77.74,0.0,0.008936,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-14,2,2.263801919346223,0.0,77.29,0.0,0.008634,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-15,2,1.7162224332402802,0.0,74.98,0.0,0.008533,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-16,2,2.149589991786251,0.0,80.66,0.0,0.00866,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-17,2,2.080696407802633,0.0,83.21,0.0,0.008727,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-18,2,1.4563166011276867,0.0,80.05,0.0,0.008698,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-19,2,1.6217139707551718,0.0,82.21,0.0,0.008646,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-20,2,1.3037022520931676,0.0,83.36,0.0,0.008891,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-21,2,1.9413423179395388,0.0,94.57,0.0,0.009271,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-22,2,1.6072369675256644,0.0,90.45,0.0,0.008973,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-23,2,1.5500671697358037,0.0,94.24,0.0,0.009236,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-24,2,1.9293117504561117,0.0,114.5,0.0,0.010515,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-25,0,-0.22557241059805824,0.0,102.06,0.0,0.011755,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-26,0,0.5410903188005715,0.0,91.83,0.0,0.009628,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-27,0,0.840318427964082,0.0,92.32,0.0,0.009312,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-28,2,2.1665159861001504,0.0,109.07,0.0,0.009509,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-29,2,1.8878183127197905,0.0,108.15,0.0,0.009457,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-11-30,2,1.810833649218087,0.0,112.83,0.0,0.009765,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-01,0,0.6607494228142182,0.0,103.91,0.0,0.009941,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-02,0,-0.16864822136813185,0.0,105.23,0.0,0.010823,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-03,0,-0.28217000513655593,0.0,107.54,0.0,0.011109,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-04,-2,-1.7166669979012574,0.0,98.86,0.0,0.011875,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-05,-2,-1.663710101168096,0.0,102.99,0.0,0.012431,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-06,-2,-1.3031925825189525,0.0,102.09,0.0,0.011956,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-07,-2,-1.7641929574008401,0.0,101.53,0.0,0.01297,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-08,-2,-2.2375256505472385,0.0,95.01,0.0,0.014005,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-09,-2,-2.4314388867516117,0.0,95.62,0.0,0.016865,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-10,-2,-1.835296671438968,0.0,92.86,0.0,0.015172,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-11,-2,-1.2987506508646103,0.0,93.25,0.0,0.01376,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-12,-1,-1.1109206348706058,727.0630666745864,94.74,-5016163.336495071,0.013732,200000,137763.9098735006,-62236.09012649939,0.6888195493675031
2020-12-13,-1,-0.9525820783085663,727.0630666745864,97.61,-5016163.336495071,0.013928,200000,140833.7488888097,-59166.2511111903,0.7041687444440485
2020-12-14,-2,-1.529632491822397,0.0,96.69,0.0,0.017339,200000,154439.43804822286,-45560.56195177714,0.7721971902411143
2020-12-15,-2,-1.2497922194461846,0.0,96.96,0.0,0.01654,200000,154439.43804822286,-45560.56195177714,0.7721971902411143
2020-12-16,-1,-1.0913862071914398,732.7044219006683,105.39,-4356542.681191053,0.017725,200000,154439.43804822286,-45560.56195177714,0.7721971902411143
2020-12-17,-1,-0.7653132916832373,732.7044219006683,108.22,-4356542.681191053,0.016781,200000,152400.4152711574,-47599.5847288426,0.762002076355787
2020-12-18,-1,-0.8249440805803719,732.7044219006683,108.05,-4356542.681191053,0.017513,200000,155464.84476206615,-44535.155237933854,0.7773242238103307
2020-12-19,-1,-0.6623524783506305,732.7044219006683,108.27,-4356542.681191053,0.017049,200000,153604.60393081163,-46395.39606918837,0.7680230196540582
2020-12-20,-1,-0.39288248589794306,732.7044219006683,109.56,-4356542.681191053,0.01639,200000,151678.83100815857,-48321.168991841434,0.7583941550407929
2020-12-21,-1,-0.38010600491867963,732.7044219006683,103.9,-4356542.681191053,0.015772,200000,144839.38060322474,-55160.61939677526,0.7241969030161237
2020-12-22,-1,-0.6645161008715431,732.7044219006683,105.76,-4356542.681191053,0.01718,200000,152336.22292307697,-47663.77707692303,0.7616811146153849
2020-12-23,-2,-1.7022963871743466,0.0,91.4,0.0,0.018202,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-24,-2,-1.5030071481071487,0.0,98.54,0.0,0.019371,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-25,-2,-2.0643031211267684,0.0,103.12,0.0,0.023837,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-26,-2,-2.7935104073642876,0.0,107.99,0.0,0.035034,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-27,-2,-1.7522870659007062,0.0,107.48,0.0,0.02702,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-28,-2,-1.815911272578343,0.0,107.11,0.0,0.029779,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-29,-2,-1.5185162990106738,0.0,103.93,0.0,0.02797,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-30,-2,-1.4128963706810647,0.0,101.89,0.0,0.028098,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2020-12-31,-2,-1.672511296297248,0.0,99.45,0.0,0.03333,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-01,-2,-1.6982426889786728,0.0,87.97,0.0,0.03345,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-02,-2,-1.711525287799594,0.0,87.02,0.0,0.037912,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-03,-2,-1.2324191230523958,0.0,89.65,0.0,0.032107,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-04,0,-0.9721891302889641,0.0,89.01,0.0,0.029352,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-05,0,-0.9214581980405882,0.0,89.11,0.0,0.03009,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-06,0,-0.7584891190230191,0.0,94.22,0.0,0.030533,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-07,0,-0.4142820962245365,0.0,98.96,0.0,0.028364,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-08,0,-0.2589871774452096,0.0,96.2,0.0,0.026742,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-09,0,0.15119310234848404,0.0,109.94,0.0,0.027671,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-10,2,1.7827297171788552,0.0,146.54,0.0,0.026263,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-11,2,1.4819796881860723,0.0,125.01,0.0,0.024763,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-12,2,1.499507580961588,0.0,128.53,0.0,0.025337,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-13,1,1.0952286102091235,-626.4764980072929,133.1,2911148.339376835,0.028643,200000,166768.04376954137,-33231.95623045863,0.8338402188477069
2021-01-14,1,0.94481145347789,-626.4764980072929,132.99,2911148.339376835,0.029342,200000,168734.02404398497,-31265.975956015027,0.8436701202199248
2021-01-15,1,0.8163038735738807,-626.4764980072929,124.3,2911148.339376835,0.02767,200000,158422.50325286353,-41577.496747136465,0.7921125162643177
2021-01-16,1,0.8166893607577851,-626.4764980072929,124.85,2911148.339376835,0.027542,200000,158394.43833932732,-41605.56166067268,0.7919721916966366
2021-01-17,1,0.902984937657201,-626.4764980072929,124.26,2911148.339376835,0.026523,200000,155058.35704767803,-44941.64295232197,0.7752917852383902
2021-01-18,1,0.8566867565705625,-626.4764980072929,129.3,2911148.339376835,0.027466,200000,160961.0114816671,-39038.98851833289,0.8048050574083355
2021-01-19,1,0.34801551769101435,-626.4764980072929,124.46,2911148.339376835,0.029265,200000,163166.02109385075,-36833.97890614925,0.8158301054692537
2021-01-20,0,0.12039758877156412,0.0,121.13,0.0,0.029638,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-21,0,-0.032284019022702844,0.0,99.77,0.0,0.024845,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-22,0,-0.36270282316736163,0.0,104.72,0.0,0.027276,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-23,0,-0.7960767816525506,0.0,105.29,0.0,0.029377,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-24,0,-0.6890267720649912,0.0,106.16,0.0,0.028501,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-25,0,-0.9735719764968717,0.0,105.0,0.0,0.02909,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-26,-2,-1.6939366027599754,0.0,104.97,0.0,0.033123,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-27,-2,-1.4420149860765223,0.0,96.45,0.0,0.029239,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-28,-1,-1.1087366966245518,761.4556266591064,102.68,-2666289.174238066,0.029324,200000,156372.5274907141,-43627.4725092859,0.7818626374535704
2021-01-29,-1,-0.9766079915723469,761.4556266591064,104.56,-2666289.174238066,0.029445,200000,158126.68505891605,-41873.314941083954,0.7906334252945802
2021-01-30,-1,-0.7609314065240317,761.4556266591064,105.17,-2666289.174238066,0.028771,200000,156794.09408774163,-43205.90591225837,0.7839704704387082
2021-01-31,-1,-0.6515894642785915,761.4556266591064,102.42,-2666289.174238066,0.027867,200000,152289.76570091787,-47710.234299082134,0.7614488285045893
2021-02-01,-1,-0.8333398889659541,761.4556266591064,103.54,-2666289.174238066,0.029253,200000,156838.07279827003,-43161.927201729966,0.7841903639913501
2021-02-02,-1,-0.6329370265509139,761.4556266591064,109.85,-2666289.174238066,0.030505,200000,164981.05184863505,-35018.94815136495,0.8249052592431753
2021-02-03,-1,-0.6480939623508726,761.4556266591064,116.84,-2666289.174238066,0.032849,200000,176553.40850339623,-23446.591496603767,0.8827670425169811
2021-02-04,-1,-0.8962043775583316,761.4556266591064,111.0,-2666289.174238066,0.032624,200000,171506.5925795035,-28493.407420496515,0.8575329628975175
2021-02-05,-1,-0.8118198798474512,761.4556266591064,120.42,-2666289.174238066,0.035359,200000,185971.8054741734,-14028.194525826606,0.929859027370867
2021-02-06,-1,-0.5694598367428121,761.4556266591064,118.94,-2666289.174238066,0.03417,200000,181674.63331854885,-18325.366681451153,0.9083731665927443
2021-02-07,-1,-1.0759406120651256,761.4556266591064,118.31,-2666289.174238066,0.03559,200000,184981.04690117165,-15018.953098828351,0.9249052345058583
2021-02-08,-2,-1.4403801256713118,0.0,126.16,0.0,0.039173,200000,164753.831453829,-35246.168546170986,0.823769157269145
2021-02-09,-1,-1.151942120111011,599.7154610287893,137.36,-1966787.2153307828,0.041884,200000,164753.831453829,-35246.168546170986,0.823769157269145
2021-02-10,-1,-0.8962035006275383,599.7154610287893,139.75,-1966787.2153307828,0.042009,200000,166432.99980760415,-33567.00019239585,0.8321649990380208
2021-02-11,0,1.1359106083330246,0.0,164.6,0.0,0.044899,200000,154347.44574962714,-45652.554250372865,0.7717372287481357
2021-02-12,0,0.4254851777910672,0.0,169.76,0.0,0.047867,200000,154347.44574962714,-45652.554250372865,0.7717372287481357
2021-02-13,2,3.8678889270436345,0.0,267.61,0.0,0.053836,200000,154347.44574962714,-45652.554250372865,0.7717372287481357
2021-02-14,1,1.1807266372720069,-334.53432257494285,230.69,1342758.8626998917,0.057474,200000,154347.44574962714,-45652.554250372865,0.7717372287481357
2021-02-15,2,1.6097813767996811,0.0,259.69,0.0,0.060898,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-16,2,1.502962234205829,0.0,249.46,0.0,0.057983,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-17,2,1.795739358305606,0.0,265.96,0.0,0.058393,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-18,2,1.677204620303093,0.0,281.15,0.0,0.060869,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-19,0,-0.08679050906130616,0.0,323.84,0.0,0.086817,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-20,0,-0.822054645105195,0.0,297.28,0.0,0.089168,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-21,0,-0.77281136173528,0.0,301.52,0.0,0.090146,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-22,-2,-1.40973860770722,0.0,271.7,0.0,0.092491,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-23,-2,-1.5845387768153356,0.0,230.91,0.0,0.084445,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-24,-2,-1.4575469661400238,0.0,237.4,0.0,0.087108,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
