date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-02,2,1.3512730906487307,0.0,0.008407,0.0,0.016207,200000,200245.78297383478,245.7829738347791,1.001228914869174
2020-08-03,1,1.0735056050609815,-11647614.179492485,0.008596,5995382.723767509,0.0167,200000,200245.78297383478,245.7829738347791,1.001228914869174
2020-08-04,0,-0.04280432822156355,0.0,0.009153,0.0,0.018734,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-05,0,-0.7230512409002536,0.0,0.008894,0.0,0.018793,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-06,-2,-1.4783300031483422,0.0,0.00895,0.0,0.019704,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-07,0,-0.9162304049233673,0.0,0.008739,0.0,0.018671,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-08,-2,-2.028154026144325,0.0,0.009057,0.0,0.020815,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-09,-2,-2.5689487628425347,0.0,0.008792,0.0,0.021929,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-10,-2,-1.3712765866970344,0.0,0.009303,0.0,0.021422,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-11,0,-0.8069279823396203,0.0,0.008995,0.0,0.019966,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-12,0,-0.3175919619584591,0.0,0.00952,0.0,0.020429,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-13,0,0.15735624198397805,0.0,0.009449,0.0,0.019598,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-14,0,-0.3982361831765347,0.0,0.009512,0.0,0.020513,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-15,0,-0.056076936634376816,0.0,0.009312,0.0,0.019575,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-16,0,0.08939692567815008,0.0,0.009515,0.0,0.019842,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-17,0,0.14425142434545002,0.0,0.009588,0.0,0.02002,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-18,2,1.7498940324680878,0.0,0.010091,0.0,0.019089,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-19,2,1.8215587011345518,0.0,0.009648,0.0,0.017857,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-20,2,1.4179863966815147,0.0,0.010312,0.0,0.019392,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-21,2,2.586609865400859,0.0,0.010778,0.0,0.017962,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-22,2,2.3285579763401945,0.0,0.011107,0.0,0.018165,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-23,2,2.5348281633509377,0.0,0.011831,0.0,0.017889,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-24,2,2.84668027221473,0.0,0.0138,0.0,0.01817,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-25,2,2.0468910447991746,0.0,0.012263,0.0,0.016883,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-26,2,1.4663723758722154,0.0,0.011769,0.0,0.017113,200000,194538.89561166897,-5461.104388331034,0.9726944780583449
2020-08-27,1,1.1098217761053677,-9208505.89849801,0.010563,6104904.776616738,0.015933,200000,194538.89561166894,-5461.104388331063,0.9726944780583446
2020-08-28,1,1.1564689786287394,-9208505.89849801,0.011119,6104904.776616738,0.016317,200000,202003.1083254547,2003.1083254546975,1.0100155416272736
2020-08-29,1,0.9761966424625342,-9208505.89849801,0.011252,6104904.776616738,0.016744,200000,205834.63394957024,5834.633949570241,1.0291731697478512
2020-08-30,1,0.6740377758002537,-9208505.89849801,0.011099,6104904.776616738,0.017113,200000,206678.44240967164,6678.442409671639,1.0333922120483583
2020-08-31,1,0.302841381892959,-9208505.89849801,0.010737,6104904.776616738,0.017372,200000,204926.1336115591,4926.133611559111,1.0246306680577955
2020-09-01,1,0.22229134975124618,-9208505.89849801,0.01048,6104904.776616738,0.016989,200000,200221.36906620092,221.3690662009176,1.0011068453310046
2020-09-02,1,0.20706170384069905,-9208505.89849801,0.009943,6104904.776616738,0.015995,200000,189208.12605075043,-10791.873949249566,0.9460406302537522
2020-09-03,1,0.8282280052571183,-9208505.89849801,0.008438,6104904.776616738,0.012343,200000,153054.2124293066,-46945.787570693414,0.765271062146533
2020-09-04,0,0.06718539795989636,0.0,0.008947,0.0,0.014268,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-05,0,0.7243506928517183,0.0,0.008266,0.0,0.012101,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-06,0,0.8011029297436224,0.0,0.00855,0.0,0.012354,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-07,0,0.8142450096233783,0.0,0.008506,0.0,0.012201,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-08,0,0.4356547547140792,0.0,0.008242,0.0,0.012119,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-09,0,0.5633995721637222,0.0,0.008849,0.0,0.012841,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-10,0,0.9602788550197812,0.0,0.009219,0.0,0.013005,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-11,0,0.8139162836899199,0.0,0.009351,0.0,0.013239,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-12,1,1.0475851176147077,-9838427.310706079,0.009647,7072904.707234632,0.013419,200000,189822.61653276306,-10177.383467236941,0.9491130826638153
2020-09-13,1,1.1300824404590908,-9838427.310706079,0.009166,7072904.707234632,0.01281,200000,180782.93402960757,-19217.065970392432,0.9039146701480378
2020-09-14,2,1.7060341435767337,0.0,0.009483,0.0,0.012861,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-15,2,1.396092132288497,0.0,0.009193,0.0,0.012569,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-16,2,1.3609712721262952,0.0,0.009174,0.0,0.01246,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-17,0,0.07749214230174875,0.0,0.009278,0.0,0.013514,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-18,0,0.07948988834010529,0.0,0.009919,0.0,0.01443,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-19,-2,-1.254548764841329,0.0,0.009674,0.0,0.015265,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-20,-2,-1.3866330407663088,0.0,0.009127,0.0,0.014476,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-21,0,0.964628821123425,0.0,0.009133,0.0,0.012605,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-22,2,1.207520438451229,0.0,0.009086,0.0,0.01234,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-23,2,1.4155981751089322,0.0,0.008529,0.0,0.011381,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-24,2,1.9686764048026764,0.0,0.009617,0.0,0.012385,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-25,2,1.6520354179725183,0.0,0.009992,0.0,0.012909,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-26,2,2.7168142531178616,0.0,0.010968,0.0,0.012851,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-27,2,1.8725608245127165,0.0,0.010552,0.0,0.012741,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-28,2,1.245227239469854,0.0,0.010232,0.0,0.012765,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-29,2,1.9854309528703176,0.0,0.011389,0.0,0.013169,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-09-30,0,0.7036406674005319,0.0,0.010661,0.0,0.013519,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-01,0,0.4818467665511512,0.0,0.009906,0.0,0.012732,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-02,0,0.5631009599914367,0.0,0.009329,0.0,0.011859,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-03,2,1.4569327614600118,0.0,0.01004,0.0,0.011739,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-04,2,1.2869272868848882,0.0,0.009952,0.0,0.011657,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-05,2,1.3152543434636168,0.0,0.009865,0.0,0.011383,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-06,2,1.7611902396003767,0.0,0.0093,0.0,0.010106,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-07,0,0.8083722188693129,0.0,0.009556,0.0,0.011227,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-08,1,1.0205830301678114,-9963486.222153075,0.009643,8724836.327662742,0.011012,200000,192155.7952804442,-7844.204719555797,0.960778976402221
2020-10-09,1,0.819738312752156,-9963486.222153075,0.009901,8724836.327662742,0.011455,200000,198591.4772189143,-1408.5227810856886,0.9929573860945715
2020-10-10,1,1.1705889784846606,-9963486.222153075,0.010102,8724836.327662742,0.0114,200000,200114.2719515456,114.27195154561196,1.0005713597577282
2020-10-11,1,0.7342661162259025,-9963486.222153075,0.009905,8724836.327662742,0.011436,200000,198465.55927357732,-1534.4407264226757,0.9923277963678866
2020-10-12,1,0.7053056849178363,-9963486.222153075,0.009878,8724836.327662742,0.011377,200000,197681.77980224707,-2318.220197752933,0.9884088990112353
2020-10-13,1,0.5148704998498063,-9963486.222153075,0.009907,8724836.327662742,0.011482,200000,198886.8287170941,-1113.1712829059106,0.9944341435854704
2020-10-14,1,1.0364933429782162,-9963486.222153075,0.0099,8724836.327662742,0.011139,200000,195824.46545315074,-4175.53454684926,0.9791223272657537
2020-10-15,1,1.1634539475339751,-9963486.222153075,0.009838,8724836.327662742,0.010963,200000,193671.1581137086,-6328.841886291397,0.968355790568543
2020-10-16,2,1.47664262746462,0.0,0.009704,0.0,0.010591,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-17,0,0.3229699957486769,0.0,0.009573,0.0,0.010988,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-18,0,-0.3309155586988462,0.0,0.009858,0.0,0.011627,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-19,0,-0.08436115842535279,0.0,0.009765,0.0,0.011396,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-20,0,0.47138471557903305,0.0,0.009498,0.0,0.010781,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-21,0,0.44639796171679386,0.0,0.010006,0.0,0.011339,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-22,-2,-1.7299980886876178,0.0,0.010143,0.0,0.012155,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-23,-2,-1.8671491300645722,0.0,0.010094,0.0,0.012218,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-24,-2,-1.3096771963664562,0.0,0.010287,0.0,0.012282,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-25,0,-0.8261021761028342,0.0,0.010001,0.0,0.01179,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-26,0,-0.42218558429963227,0.0,0.009737,0.0,0.011368,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-27,0,0.17437117854593204,0.0,0.009901,0.0,0.01137,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-28,2,1.358599236113409,0.0,0.009571,0.0,0.010638,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-29,2,1.8665570466599135,0.0,0.009362,0.0,0.010186,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-30,2,1.6887682238325412,0.0,0.00927,0.0,0.01008,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-10-31,2,2.015007011729265,0.0,0.009301,0.0,0.009895,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-01,0,-0.13879378447821145,0.0,0.009161,0.0,0.010505,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-02,0,0.4414745935570809,0.0,0.008963,0.0,0.01005,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-03,2,1.8730871372655942,0.0,0.008755,0.0,0.00925,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-04,0,0.5904921298210704,0.0,0.008475,0.0,0.009398,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-05,0,0.4173909847713517,0.0,0.008693,0.0,0.009721,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-06,-2,-1.59602413675569,0.0,0.00916,0.0,0.011196,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-07,0,-0.8111188059899462,0.0,0.008796,0.0,0.010383,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-08,-2,-1.325592113422539,0.0,0.009168,0.0,0.011122,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-09,-2,-1.6689428506108233,0.0,0.008844,0.0,0.011035,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-10,-2,-1.9559517391897159,0.0,0.008962,0.0,0.011583,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-11,-2,-1.622793406242044,0.0,0.008863,0.0,0.01134,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-12,0,-0.9520094982219343,0.0,0.008668,0.0,0.010644,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-13,-2,-1.8259786211938964,0.0,0.008936,0.0,0.011814,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-14,-2,-1.4581318554318146,0.0,0.008634,0.0,0.011245,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-15,-2,-1.2443644541963954,0.0,0.008533,0.0,0.011039,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-16,-2,-1.2496474731911285,0.0,0.00866,0.0,0.011336,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-17,-2,-1.8221595805536246,0.0,0.008727,0.0,0.012346,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-18,-2,-1.2407108090588854,0.0,0.008698,0.0,0.011777,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-19,0,-0.9616408477124181,0.0,0.008646,0.0,0.011504,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-20,-1,-1.0843121566821556,11046942.07816565,0.008891,-8144818.1455320325,0.012059,200000,196436.72403394157,-3563.275966058427,0.9821836201697078
2020-11-21,-2,-2.1044126354397967,0.0,0.009271,0.0,0.014426,200000,211517.67059471295,11517.670594712952,1.0575883529735648
2020-11-22,-2,-1.806263710617302,0.0,0.008973,0.0,0.013905,200000,211517.67059471295,11517.670594712952,1.0575883529735648
2020-11-23,-2,-2.357521580397212,0.0,0.009236,0.0,0.016023,200000,211517.67059471295,11517.670594712952,1.0575883529735648
2020-11-24,-2,-1.3291652933048341,0.0,0.010515,0.0,0.016174,200000,211517.67059471295,11517.670594712952,1.0575883529735648
2020-11-25,0,-0.47736871178152046,0.0,0.011755,0.0,0.016548,200000,211517.67059471295,11517.670594712952,1.0575883529735648
2020-11-26,-1,-1.0991566208129009,10984507.197481979,0.009628,-7230384.583124119,0.014627,200000,211517.67059471295,11517.670594712952,1.0575883529735648
2020-11-27,-2,-1.2100543040464853,0.0,0.009312,0.0,0.014487,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-11-28,-2,-1.4041788561235267,0.0,0.009509,0.0,0.01535,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-11-29,-2,-1.2099560092580264,0.0,0.009457,0.0,0.015151,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-11-30,-2,-1.2555008119049114,0.0,0.009765,0.0,0.015972,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-01,0,-0.2798679826186252,0.0,0.009941,0.0,0.014737,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-02,0,-0.4246268949980704,0.0,0.010823,0.0,0.016405,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-03,0,-0.6938903276116904,0.0,0.011109,0.0,0.017397,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-04,2,1.3260395823870401,0.0,0.011875,0.0,0.015698,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-05,0,0.6409036904500033,0.0,0.012431,0.0,0.017484,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-06,0,0.48606829412751723,0.0,0.011956,0.0,0.017144,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-07,0,0.820986905502188,0.0,0.01297,0.0,0.018137,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-08,2,2.7480891807601755,0.0,0.014005,0.0,0.016382,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-09,2,3.2641105295836694,0.0,0.016865,0.0,0.016758,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-10,2,2.2208071227994948,0.0,0.015172,0.0,0.015937,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-11,2,1.4229333961093333,0.0,0.01376,0.0,0.015587,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-12,0,0.9056457386471136,0.0,0.013732,0.0,0.016497,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-13,0,0.9217750559077711,0.0,0.013928,0.0,0.01647,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-14,2,2.2189749126736817,0.0,0.017339,0.0,0.01637,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-15,2,1.5775993151362642,0.0,0.01654,0.0,0.016501,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-16,2,1.5318367476417478,0.0,0.017725,0.0,0.017274,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-17,1,1.1222457803469408,-6375559.294067096,0.016781,6259551.867174113,0.017092,200000,213976.52102747987,13976.521027479874,1.0698826051373993
2020-12-18,1,1.152939043033557,-6375559.294067096,0.017513,6259551.867174113,0.017424,200000,220721.6016506388,20721.601650638797,1.103608008253194
2020-12-19,1,0.9076500468325375,-6375559.294067096,0.017049,6259551.867174113,0.017373,200000,217444.1049929658,17444.10499296579,1.087220524964829
2020-12-20,1,0.9699404889901544,-6375559.294067096,0.01639,6259551.867174113,0.016325,200000,206682.6010613771,6682.601061377092,1.0334130053068855
2020-12-21,1,0.9583049267264062,-6375559.294067096,0.015772,6259551.867174113,0.015523,200000,197722.34482017002,-2277.655179829977,0.9886117241008501
2020-12-22,2,1.3192866699524157,0.0,0.01718,0.0,0.015854,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-23,2,2.7295681934235443,0.0,0.018202,0.0,0.013236,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-24,2,1.9345932151104623,0.0,0.019371,0.0,0.014893,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-25,2,2.8455362474312795,0.0,0.023837,0.0,0.014598,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-26,2,3.2614027024423593,0.0,0.035034,0.0,0.016471,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-27,2,1.5263745232295962,0.0,0.02702,0.0,0.016542,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-28,0,0.9418647108351057,0.0,0.029779,0.0,0.020212,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-29,0,0.44209161899923766,0.0,0.02797,0.0,0.021135,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-30,0,0.5818595087340996,0.0,0.028098,0.0,0.0202,200000,224269.6943973742,24269.6943973742,1.121348471986871
2020-12-31,2,1.545199014574198,0.0,0.03333,0.0,0.018754,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-01,2,1.3344550019594166,0.0,0.03345,0.0,0.019052,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-02,2,1.54839733096736,0.0,0.037912,0.0,0.019993,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-03,0,-0.3580080544283316,0.0,0.032107,0.0,0.026226,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-04,0,-0.4830203728048533,0.0,0.029352,0.0,0.024598,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-05,0,-0.8354540583241824,0.0,0.03009,0.0,0.027964,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-06,-1,-1.0871012854558504,3672578.757367016,0.030533,-3638497.264631789,0.030819,200000,224269.6943973742,24269.6943973742,1.121348471986871
2021-01-07,-1,-1.0863262419037967,3672578.757367016,0.028364,-3638497.264631789,0.028673,200000,208495.65594274533,8495.655942745332,1.0424782797137266
2021-01-08,-1,-1.1137751110934984,3672578.757367016,0.026742,-3638497.264631789,0.027299,200000,197539.43795669195,-2460.5620433080476,0.9876971897834598
2021-01-09,-1,-1.1548483805077987,3672578.757367016,0.027671,-3638497.264631789,0.028812,200000,206456.3099836738,6456.3099836737965,1.032281549918369
2021-01-10,-1,-1.111760187163612,3672578.757367016,0.026263,-3638497.264631789,0.02707,200000,194947.05685831246,-5052.943141687545,0.9747352842915623
2021-01-11,-1,-0.9589152318027724,3672578.757367016,0.024763,-3638497.264631789,0.024344,200000,179519.64517887568,-20480.354821124318,0.8975982258943784
2021-01-12,-1,-0.6702316075256274,3672578.757367016,0.025337,-3638497.264631789,0.02299,200000,176701.1800892929,-23298.819910707098,0.8835059004464645
2021-01-13,-1,-0.644414104948254,3672578.757367016,0.028643,-3638497.264631789,0.026073,200000,200060.21252800804,60.212528008036315,1.0003010626400402
2021-01-14,-1,-0.46783126016344073,3672578.757367016,0.029342,-3638497.264631789,0.025743,200000,201426.64098207912,1426.640982079116,1.0071332049103956
2021-01-15,-1,-0.5355822640033108,3672578.757367016,0.02767,-3638497.264631789,0.025306,200000,193696.0659951174,-6303.9340048826125,0.968480329975587
2021-01-16,-1,-0.6834983235154962,3672578.757367016,0.027542,-3638497.264631789,0.026863,200000,198891.1161552061,-1108.8838447938906,0.9944555807760306
2021-01-17,-1,-0.7680433485042318,3672578.757367016,0.026523,-3638497.264631789,0.027152,200000,196200.28411092772,-3799.7158890722785,0.9810014205546386
2021-01-18,-1,-0.9668681549717658,3672578.757367016,0.027466,-3638497.264631789,0.030803,200000,212947.67939229548,12947.679392295482,1.0647383969614774
2021-01-19,-1,-0.5102635882921457,3672578.757367016,0.029265,-3638497.264631789,0.029015,200000,213049.01546763707,13049.015467637073,1.0652450773381854
2021-01-20,-1,-0.976731295278816,3672578.757367016,0.029638,-3638497.264631789,0.034595,200000,234721.70208078035,34721.70208078035,1.1736085104039018
2021-01-21,-1,-0.8232988830201793,3672578.757367016,0.024845,-3638497.264631789,0.027918,200000,192824.7858607738,-7175.214139226213,0.9641239293038689
2021-01-22,-2,-1.415132955742571,0.0,0.027276,0.0,0.031268,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-23,0,-0.31292699462130175,0.0,0.029377,0.0,0.030068,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-24,0,-0.7578517396778865,0.0,0.028501,0.0,0.030606,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-25,0,-0.1261036855559212,0.0,0.02909,0.0,0.029758,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-26,2,1.5559183858066241,0.0,0.033123,0.0,0.029444,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-27,2,1.240580719743363,0.0,0.029239,0.0,0.026361,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-28,0,0.740126136330385,0.0,0.029324,0.0,0.027389,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-29,0,0.5430569562036581,0.0,0.029445,0.0,0.02783,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-30,0,0.6372883905870834,0.0,0.028771,0.0,0.026842,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-01-31,0,0.8575065857293712,0.0,0.027867,0.0,0.025397,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-01,0,-0.19762340220816446,0.0,0.029253,0.0,0.029382,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-02,0,0.8082149784514624,0.0,0.030505,0.0,0.028127,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-03,2,1.2947978019635602,0.0,0.032849,0.0,0.029177,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-04,2,1.7171999152531419,0.0,0.032624,0.0,0.02771,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-05,0,0.8529805660021669,0.0,0.035359,0.0,0.032096,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-06,1,1.1414994134166176,-3480611.189375743,0.03417,3971564.9616299043,0.029946,200000,237864.96868193825,37864.96868193825,1.1893248434096912
2021-02-07,2,1.7264347116767782,0.0,0.03559,0.0,0.029139,200000,246012.48949488712,46012.48949488712,1.2300624474744355
2021-02-08,2,1.7338031314150302,0.0,0.039173,0.0,0.031326,200000,246012.48949488712,46012.48949488712,1.2300624474744355
2021-02-09,1,1.0596274814375541,-2936831.3615567656,0.041884,3477208.3320832103,0.035375,200000,246012.48949488712,46012.48949488712,1.2300624474744355
2021-02-10,1,0.9176356636699764,-2936831.3615567656,0.042009,3477208.3320832103,0.035689,200000,247471.43683135585,47471.43683135585,1.2373571841567792
2021-02-11,0,-0.4944250208301436,0.0,0.044899,0.0,0.042558,200000,229890.2486006271,29890.248600627092,1.1494512430031354
2021-02-12,-2,-2.2575498814788326,0.0,0.047867,0.0,0.054359,200000,229890.2486006271,29890.248600627092,1.1494512430031354
2021-02-13,-2,-1.2439707568089418,0.0,0.053836,0.0,0.054766,200000,229890.2486006271,29890.248600627092,1.1494512430031354
2021-02-14,0,0.015112610581593657,0.0,0.057474,0.0,0.052161,200000,229890.2486006271,29890.248600627092,1.1494512430031354
2021-02-15,1,1.0205176433020486,-1887502.4516455967,0.060898,2252412.688123404,0.051032,200000,229890.24860062712,29890.24860062712,1.1494512430031356
2021-02-16,1,0.7680546733857776,-1887502.4516455967,0.057983,2252412.688123404,0.049319,200000,220529.7960193248,20529.7960193248,1.102648980096624
2021-02-17,1,0.3349865595162199,-1887502.4516455967,0.058393,2252412.688123404,0.051196,200000,225531.45064010713,25531.450640107127,1.1276572532005356
2021-02-18,0,0.03910778258664709,0.0,0.060869,0.0,0.054483,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-19,2,3.3559439609978985,0.0,0.086817,0.0,0.053602,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-20,2,2.6940377952854795,0.0,0.089168,0.0,0.053554,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-21,2,2.1331138594585077,0.0,0.090146,0.0,0.054826,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-22,2,2.4185106885158008,0.0,0.092491,0.0,0.050147,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-23,2,2.385406253551306,0.0,0.084445,0.0,0.042224,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-24,2,2.079321605841219,0.0,0.087108,0.0,0.042694,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-25,2,1.6940012979602936,0.0,0.078599,0.0,0.039342,200000,222062.4348428155,22062.434842815506,1.1103121742140776
