date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-07-30,0,0.25645340607917305,0.0,0.00941,0.0,0.0007611,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-07-31,0,-0.048022440487366584,0.0,0.00899,0.0,0.0007611,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-01,0,-0.36493201417085613,0.0,0.00914,0.0,0.000811,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-02,0,-0.32371162230184053,0.0,0.00877,0.0,0.0007635,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-03,0,-0.4407492995233923,0.0,0.00877,0.0,0.0007699,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-04,0,-0.3206676132425597,0.0,0.00914,0.0,0.0007788,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-05,0,-0.3825264715885775,0.0,0.00907,0.0,0.0007661,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-06,0,0.08970975917427934,0.0,0.01,0.0,0.0007845,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-07,0,-0.789821513415357,0.0,0.00996,0.0,0.0008578,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-08,0,-0.4095929181590062,0.0,0.01035,0.0,0.0008517,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-09,0,0.30516592859888697,0.0,0.01088,0.0,0.0008322,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-10,2,1.3340277672235235,0.0,0.01256,0.0,0.0008578,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-11,0,0.6827746569801234,0.0,0.01104,0.0,0.0008198,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-12,0,0.8182591135392748,0.0,0.01155,0.0,0.0008584,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-13,0,0.24977123917771535,0.0,0.01084,0.0,0.0008484,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-14,0,0.9463402969147505,0.0,0.01132,0.0,0.000847,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-15,0,0.1702915156997028,0.0,0.01074,0.0,0.000855,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-16,0,0.6167541496309243,0.0,0.01178,0.0,0.000907,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-17,0,0.843829493130791,0.0,0.01169,0.0,0.0008824,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-18,0,0.8572959434542261,0.0,0.01125,0.0,0.0008437,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-19,0,-0.07167401693338961,0.0,0.01029,0.0,0.0008226,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-20,0,0.13039780301500126,0.0,0.01076,0.0,0.000845,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-21,0,0.15686971280795764,0.0,0.00995,0.0,0.0007758,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-22,0,-0.4947053994816826,0.0,0.00984,0.0,0.0007962,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-23,0,-0.21357222336758366,0.0,0.0098,0.0,0.0007745,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-24,2,1.3771791336861723,0.0,0.01084,0.0,0.0007816,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-25,0,0.5222068952685621,0.0,0.00994,0.0,0.0007459,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-26,2,1.3953033688971839,0.0,0.01031,0.0,0.0007359,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-27,0,0.3276513660464968,0.0,0.00954,0.0,0.0007156,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-28,1,1.01385667505588,-7792500.728042,0.01009,107515838.02262242,0.0007313,200000,157252.66469188756,-42747.33530811244,0.7862633234594378
2020-08-29,2,1.5854286546179566,0.0,0.01057,0.0,0.0007416,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-08-30,2,1.587226575502969,0.0,0.0105,0.0,0.000742,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-08-31,2,2.7057677293374836,0.0,0.01111,0.0,0.0007249,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-09-01,2,1.9103217161172514,0.0,0.01094,0.0,0.00073,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-09-02,0,0.42536128295770415,0.0,0.00972,0.0,0.0007035,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-09-03,-2,-1.2676292791479442,0.0,0.00743,0.0,0.0006018,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-09-04,0,-0.2600687753846064,0.0,0.008,0.0,0.0006042,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-09-05,-1,-1.0005435835137244,11896253.862329962,0.00672,-149817889.72049728,0.0005336,200000,159885.65190971468,-40114.34809028532,0.7994282595485734
2020-09-06,-1,-0.5258882761005351,11896253.862329962,0.00701,-149817889.72049728,0.0005402,200000,164324.36360194566,-35675.63639805434,0.8216218180097283
2020-09-07,-1,-0.9061787900462511,11896253.862329962,0.00692,-149817889.72049728,0.0005492,200000,164602.06176182046,-35397.938238179544,0.8230103088091023
2020-09-08,0,-0.07675202620596035,0.0,0.00712,0.0,0.0005328,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-09,0,-0.46523852588646464,0.0,0.00717,0.0,0.0005491,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-10,0,-0.5194665354815051,0.0,0.00721,0.0,0.0005535,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-11,-2,-1.285874822850272,0.0,0.00748,0.0,0.0006032,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-12,0,-0.9221017401875735,0.0,0.00747,0.0,0.000588,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-13,0,-0.8574562525772176,0.0,0.00691,0.0,0.0005446,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-14,-1,-1.031213637304504,11167672.626297288,0.00694,-139319877.81143838,0.0005563,200000,155007.29605300634,-44992.70394699366,0.7750364802650317
2020-09-15,-2,-1.830472888096475,0.0,0.00629,0.0,0.0005457,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-16,-2,-1.96264221407487,0.0,0.00611,0.0,0.0005526,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-17,-2,-1.7307069644464796,0.0,0.00615,0.0,0.0005585,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-18,-2,-1.6886550818028425,0.0,0.00593,0.0,0.0005497,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-19,-2,-1.4456976611126504,0.0,0.00581,0.0,0.0005345,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-20,-2,-1.3817718545759148,0.0,0.00572,0.0,0.0005255,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-21,-2,-1.5484765323501077,0.0,0.00516,0.0,0.0004844,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-22,-2,-1.3744984959854962,0.0,0.00522,0.0,0.0004878,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-23,-2,-1.2365815270065676,0.0,0.00486,0.0,0.0004541,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-24,0,-0.8795246652885396,0.0,0.00536,0.0,0.0004884,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-25,0,-0.556164713698412,0.0,0.00552,0.0,0.0004914,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-26,0,-0.5293871242666807,0.0,0.00551,0.0,0.0004925,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-27,0,-0.0035363042782293698,0.0,0.00551,0.0,0.0004732,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-28,0,-0.01463691654100852,0.0,0.00548,0.0,0.0004747,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-29,0,-0.38431894141948225,0.0,0.00536,0.0,0.00048,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-09-30,0,-0.019803823820633296,0.0,0.00546,0.0,0.0004804,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-01,0,0.17414199439796718,0.0,0.0054,0.0,0.000472,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-02,0,-0.3446800261849706,0.0,0.00521,0.0,0.000471,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-03,0,-0.22960188266621143,0.0,0.00512,0.0,0.0004625,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-04,0,0.3398840291340001,0.0,0.00521,0.0,0.000465,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-05,2,1.8716565291695328,0.0,0.00532,0.0,0.0004551,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-06,-2,-1.3443454761837623,0.0,0.00468,0.0,0.0004392,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-07,0,-0.1396540719103334,0.0,0.00494,0.0,0.0004471,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-08,-2,-1.215582145512971,0.0,0.00494,0.0,0.0004622,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-09,2,1.4132486231636623,0.0,0.00553,0.0,0.0004761,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-10,1,1.1679000717535173,-14805662.297909608,0.00543,171380827.70762986,0.0004691,200000,160789.49255529835,-39210.50744470165,0.8039474627764918
2020-10-11,0,-0.9506413654256942,0.0,0.00539,0.0,0.000497,200000,155415.74097033907,-44584.25902966093,0.7770787048516954
2020-10-12,0,-0.8339984265598419,0.0,0.00553,0.0,0.0005071,200000,155415.74097033907,-44584.25902966093,0.7770787048516954
2020-10-13,0,0.1199642999845355,0.0,0.00549,0.0,0.0004882,200000,155415.74097033907,-44584.25902966093,0.7770787048516954
2020-10-14,0,-0.8128950082458792,0.0,0.00525,0.0,0.0004793,200000,155415.74097033907,-44584.25902966093,0.7770787048516954
2020-10-15,-1,-1.152734521090681,14972614.737026885,0.00519,-161891396.8441032,0.00048,200000,155415.74097033907,-44584.25902966093,0.7770787048516954
2020-10-16,-1,-0.8464374540863164,14972614.737026885,0.00501,-161891396.8441032,0.00046,200000,149482.84238079216,-50517.157619207836,0.7474142119039608
2020-10-17,-1,-0.8014054250806016,14972614.737026885,0.0051,-161891396.8441032,0.0004688,200000,152255.02199935267,-47744.97800064733,0.7612751099967634
2020-10-18,-2,-1.3010158204393205,0.0,0.00511,0.0,0.0004786,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-19,-2,-1.7774608366364653,0.0,0.00496,0.0,0.0004754,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-20,-2,-2.9032440880768395,0.0,0.00471,0.0,0.0004901,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-21,-2,-2.1581437916149557,0.0,0.00505,0.0,0.0005182,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-22,-2,-1.564745937282991,0.0,0.00515,0.0,0.000518,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-23,0,-0.5933487445924512,0.0,0.00521,0.0,0.0004982,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-24,0,-0.8816422357878879,0.0,0.00515,0.0,0.0005028,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-25,0,-0.1545692063180798,0.0,0.00518,0.0,0.0004882,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-26,-1,-1.0409971051955134,16023248.175586011,0.00488,-161824195.15078586,0.0004832,200000,156386.90219371946,-43613.09780628054,0.7819345109685973
2020-10-27,-2,-1.3548559878740325,0.0,0.00483,0.0,0.0004909,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-10-28,0,-0.8670063476558021,0.0,0.00467,0.0,0.0004636,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-10-29,-2,-1.6072166934115435,0.0,0.00436,0.0,0.0004558,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-10-30,-2,-1.8920890985534244,0.0,0.00417,0.0,0.0004483,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-10-31,-2,-1.9524009801831588,0.0,0.00408,0.0,0.0004499,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-01,0,-0.7940309230639762,0.0,0.00439,0.0,0.0004513,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-02,-2,-1.2398734998172445,0.0,0.00413,0.0,0.0004395,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-03,-2,-1.2132307002768479,0.0,0.00411,0.0,0.0004398,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-04,-2,-1.2638015071154474,0.0,0.00407,0.0,0.0004403,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-05,0,-0.47257754523953827,0.0,0.00422,0.0,0.0004374,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-06,2,1.4721467801254677,0.0,0.00499,0.0,0.0004699,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-07,0,0.5973662604222233,0.0,0.00464,0.0,0.0004578,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-08,2,2.2802958969233105,0.0,0.00521,0.0,0.0004693,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-09,2,1.7226076919099618,0.0,0.00515,0.0,0.0004703,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-10,2,2.233751519564665,0.0,0.00547,0.0,0.0004733,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-11,1,1.1653753295795504,-15146664.522481818,0.00523,165311050.61055908,0.0004792,200000,158434.11090515982,-41565.88909484018,0.7921705545257991
2020-11-12,1,0.44296856333244966,-15146664.522481818,0.00488,165311050.61055908,0.0004691,200000,151463.13671112453,-48536.863288875466,0.7573156835556227
2020-11-13,1,0.9787875866009736,-15146664.522481818,0.00519,165311050.61055908,0.0004794,200000,157861.30653438266,-42138.69346561734,0.7893065326719133
2020-11-14,0,-0.005891059688638159,0.0,0.00487,0.0,0.0004826,200000,152419.25410499045,-47580.745895009546,0.7620962705249523
2020-11-15,0,0.11206373379121218,0.0,0.00489,0.0,0.0004804,200000,152419.25410499045,-47580.745895009546,0.7620962705249523
2020-11-16,0,-0.26705134640820627,0.0,0.00493,0.0,0.0004973,200000,152419.25410499045,-47580.745895009546,0.7620962705249523
2020-11-17,0,-0.08938622247650022,0.0,0.00504,0.0,0.0005021,200000,152419.25410499045,-47580.745895009546,0.7620962705249523
2020-11-18,0,-0.40446329756665816,0.0,0.00482,0.0,0.0004903,200000,152419.25410499045,-47580.745895009546,0.7620962705249523
2020-11-19,-1,-1.1486769897709743,16531372.462580308,0.00461,-153896662.06077388,0.0004952,200000,152419.25410499045,-47580.745895009546,0.7620962705249523
2020-11-20,-1,-0.8069139216636948,16531372.462580308,0.0048,-153896662.06077388,0.0004999,200000,156283.52918456632,-43716.470815433684,0.7814176459228316
2020-11-21,0,-0.13217019610251934,0.0,0.00551,0.0,0.0005471,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-22,0,-0.9273324519833382,0.0,0.00532,0.0,0.0005564,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-23,0,-0.7772209562576013,0.0,0.00565,0.0,0.000583,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-24,-2,-1.3794490718480854,0.0,0.00611,0.0,0.0006555,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-25,0,-0.23104059164204926,0.0,0.00634,0.0,0.0006298,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-26,0,-0.5847405308534326,0.0,0.0055,0.0,0.0005607,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-27,0,-0.2682322348587051,0.0,0.00565,0.0,0.0005652,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-28,0,0.12925534801002433,0.0,0.00594,0.0,0.0005829,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-29,1,1.0838915472917712,-11850835.150620714,0.00614,126921555.59883338,0.0005733,200000,145528.25564962236,-54471.744350377645,0.7276412782481118
2020-11-30,0,-1.2076885460394393,0.0,0.006,0.0,0.0006355,200000,135974.617970288,-64025.382029712,0.67987308985144
2020-12-01,-1,-1.1079261960966258,12184105.55289319,0.00558,-115232727.0934644,0.00059,200000,135974.617970288,-64025.382029712,0.67987308985144
2020-12-02,0,0.2749670507592354,0.0,0.00599,0.0,0.0005979,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-03,0,-0.7059355368652984,0.0,0.00603,0.0,0.0006283,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-04,0,-0.5907792029305935,0.0,0.00559,0.0,0.0005814,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-05,0,-0.3785022852247738,0.0,0.00577,0.0,0.0005969,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-06,0,-0.9952175415097086,0.0,0.00561,0.0,0.0005953,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-07,-2,-1.7338986994765573,0.0,0.0054,0.0,0.0005953,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-08,-2,-1.7128506703178137,0.0,0.005,0.0,0.0005569,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-09,0,-0.46476903950138326,0.0,0.00529,0.0,0.0005567,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-10,0,-0.5509938810939988,0.0,0.00514,0.0,0.0005434,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-11,-1,-1.0365011590562367,13458109.514044916,0.0049,-124049542.17234778,0.0005316,200000,131889.47323764017,-68110.52676235983,0.6594473661882008
2020-12-12,0,-0.07224995946218325,0.0,0.00519,0.0,0.0005399,200000,129016.23267859762,-70983.76732140238,0.645081163392988
2020-12-13,0,-0.5183211980286089,0.0,0.00516,0.0,0.000548,200000,129016.23267859762,-70983.76732140238,0.645081163392988
2020-12-14,-1,-1.006557305999202,12012684.606945775,0.00537,-110572705.41532193,0.0005834,200000,129016.23267859762,-70983.76732140238,0.645081163392988
2020-12-15,-1,-1.1398117036240636,12012684.606945775,0.0053,-110572705.41532193,0.0005825,200000,128075.82932123763,-71924.17067876237,0.6403791466061881
2020-12-16,-2,-1.5717529024840937,0.0,0.00547,0.0,0.0006198,200000,131839.81069502077,-68160.18930497923,0.6591990534751039
2020-12-17,0,-0.4447981390800059,0.0,0.00565,0.0,0.0006077,200000,131839.81069502077,-68160.18930497923,0.6591990534751039
2020-12-18,1,1.146814885871185,-10788855.212358491,0.00611,107413891.71828318,0.0006137,200000,131839.81069502077,-68160.18930497923,0.6591990534751039
2020-12-19,2,2.5900105870236665,0.0,0.00638,0.0,0.000611,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-20,2,3.944890528301361,0.0,0.00816,0.0,0.0005963,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-21,0,0.9760514948707727,0.0,0.0066,0.0,0.0006134,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-22,2,2.667253765140862,0.0,0.00856,0.0,0.000635,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-23,2,1.7770169933811903,0.0,0.00686,0.0,0.000541,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-24,2,2.5630483510994035,0.0,0.00855,0.0,0.0005681,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-25,2,2.227947297087108,0.0,0.00885,0.0,0.000574,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-26,2,2.872127937856961,0.0,0.01114,0.0,0.0005732,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-27,2,3.5662748930022925,0.0,0.01775,0.0,0.0005739,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-28,2,1.785802934421397,0.0,0.01325,0.0,0.0005725,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-29,2,1.382058816464903,0.0,0.01248,0.0,0.0005719,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-30,2,1.8473509945110005,0.0,0.01558,0.0,0.0005874,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2020-12-31,2,1.2357714223961351,0.0,0.01371,0.0,0.0005849,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-01,0,0.852912212393331,0.0,0.01321,0.0,0.0006155,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-02,0,-0.28995841077681545,0.0,0.01126,0.0,0.0008032,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-03,0,-0.47251529053107266,0.0,0.00982,0.0,0.0007508,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-04,0,-0.5548557334861307,0.0,0.00939,0.0,0.0007322,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-05,0,-0.6051374208391957,0.0,0.00948,0.0,0.0007393,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-06,0,-0.5349276557211743,0.0,0.01038,0.0,0.000765,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-07,0,-0.838945928342667,0.0,0.00956,0.0,0.0007992,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-08,0,-0.7921521319442495,0.0,0.01011,0.0,0.0008147,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-09,-1,-1.0577385813581097,6328154.597469396,0.01067,-67085354.749129124,0.0010065,200000,135042.81910999693,-64957.180890003074,0.6752140955499846
2021-01-10,-1,-1.121796737077211,6328154.597469396,0.00989,-67085354.749129124,0.0009735,200000,127893.04181724953,-72106.95818275047,0.6394652090862476
2021-01-11,-1,-1.1500520981896,6328154.597469396,0.00852,-67085354.749129124,0.0008877,200000,113467.54658124117,-86532.45341875883,0.5673377329062059
2021-01-12,-1,-1.0558678812741988,6328154.597469396,0.0083,-67085354.749129124,0.0008387,200000,108788.17018709058,-91211.82981290942,0.5439408509354529
2021-01-13,-1,-0.8599241588113729,6328154.597469396,0.00872,-67085354.749129124,0.0008084,200000,109413.30886912912,-90586.69113087088,0.5470665443456456
2021-01-14,-1,-0.7596104501812737,6328154.597469396,0.00862,-67085354.749129124,0.0007747,200000,106519.71695433653,-93480.28304566347,0.5325985847716826
2021-01-15,-1,-0.577486804137688,6328154.597469396,0.00858,-67085354.749129124,0.0007204,200000,102623.85600756004,-97376.14399243996,0.5131192800378002
2021-01-16,-1,-0.31771472309187804,6328154.597469396,0.00932,-67085354.749129124,0.0007155,200000,106977.97217141665,-93022.02782858335,0.5348898608570832
2021-01-17,0,-0.1625722251204902,0.0,0.00948,0.0,0.0007062,200000,122427.59104982203,-77572.40895017797,0.6121379552491102
2021-01-18,0,-0.13212336237244082,0.0,0.00961,0.0,0.0007288,200000,122427.59104982203,-77572.40895017797,0.6121379552491102
2021-01-19,0,0.11219414487555097,0.0,0.00952,0.0,0.0007036,200000,122427.59104982203,-77572.40895017797,0.6121379552491102
2021-01-20,0,0.31483153774553585,0.0,0.00942,0.0,0.0007018,200000,122427.59104982203,-77572.40895017797,0.6121379552491102
2021-01-21,2,2.684914433436193,0.0,0.01033,0.0,0.0006025,200000,122427.59104982203,-77572.40895017797,0.6121379552491102
2021-01-22,2,1.678050813314688,0.0,0.01009,0.0,0.000645,200000,122427.59104982203,-77572.40895017797,0.6121379552491102
2021-01-23,1,1.1292324813275698,-5989608.172691881,0.01022,88497608.10309531,0.0006917,200000,122427.59104982205,-77572.40895017795,0.6121379552491102
2021-01-24,2,1.3202650857297713,0.0,0.01067,0.0,0.0006926,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-25,0,0.8937875297355022,0.0,0.00971,0.0,0.0006618,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-26,0,0.7068169384448048,0.0,0.00962,0.0,0.000671,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-27,0,0.37069639133758503,0.0,0.00858,0.0,0.0006255,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-28,0,-0.07387536329943935,0.0,0.0096,0.0,0.0007498,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-29,0,-0.41644482966068863,0.0,0.00984,0.0,0.0008071,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-30,2,1.9545638650232777,0.0,0.0137,0.0,0.0007772,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-01-31,2,1.4152275653817217,0.0,0.01258,0.0,0.0007528,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-02-01,0,0.8889597794252273,0.0,0.01191,0.0,0.0007557,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-02-02,1,1.1019650173945812,-4824200.1111203935,0.01296,78802159.61699054,0.0007934,200000,125043.26688024058,-74956.73311975942,0.6252163344012029
2021-02-03,2,1.941330437183722,0.0,0.01475,0.0,0.0008064,200000,132654.15700412524,-67345.84299587476,0.6632707850206262
2021-02-04,2,1.845783780847167,0.0,0.01451,0.0,0.000781,200000,132654.15700412524,-67345.84299587476,0.6632707850206262
2021-02-05,2,1.6482108716463768,0.0,0.01529,0.0,0.0008201,200000,132654.15700412524,-67345.84299587476,0.6632707850206262
2021-02-06,1,1.093125758225733,-4717430.903418394,0.01406,83778045.34806444,0.0007917,200000,132654.15700412524,-67345.84299587476,0.6632707850206262
2021-02-07,1,0.5802449990708041,-4717430.903418394,0.01349,83778045.34806444,0.0008,200000,130660.5791655657,-69339.4208344343,0.6533028958278284
2021-02-08,0,-1.1621281836090982,0.0,0.0151,0.0,0.001128,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-09,0,-0.6439966242098658,0.0,0.01735,0.0,0.001196,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-10,0,-0.16230258981771703,0.0,0.01726,0.0,0.0011239,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-11,0,0.38403376015811147,0.0,0.02125,0.0,0.001292,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-12,0,-0.1409400162364647,0.0,0.02175,0.0,0.0014056,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-13,0,0.6413438594216158,0.0,0.02378,0.0,0.0013934,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-14,0,0.43502634888157377,0.0,0.02147,0.0,0.0012804,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-15,0,-0.12703340705889446,0.0,0.02043,0.0,0.0012961,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-16,0,-0.20468975869895423,0.0,0.02032,0.0,0.0012916,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-17,-2,-1.2449419699875266,0.0,0.0217,0.0,0.0015463,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-18,0,-0.6335948746271097,0.0,0.02309,0.0,0.0014987,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-19,-2,-1.5884692476955673,0.0,0.0253,0.0,0.0018465,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
