date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2020-08-05,-2,-1.3148145971698884,0.0,0.3899,0.0,92.2,200000,179799.06986707513,-20200.93013292487,0.8989953493353756
2020-08-06,-2,-1.6422345096872404,0.0,0.3898,0.0,100.42,200000,179799.06986707513,-20200.93013292487,0.8989953493353756
2020-08-07,-2,-1.4127382813986835,0.0,0.3783,0.0,96.53,200000,179799.06986707513,-20200.93013292487,0.8989953493353756
2020-08-08,-1,-1.1556319971205953,226847.17369048088,0.3963,-913.9846983889545,98.36,200000,179799.06986707513,-20200.93013292487,0.8989953493353756
2020-08-09,-1,-0.5686707464524138,226847.17369048088,0.4258,-913.9846983889545,97.72,200000,185906.1112839754,-14093.888716024609,0.9295305564198769
2020-08-10,0,0.20673993985793784,0.0,0.4545,0.0,95.54,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-11,0,0.327282389959743,0.0,0.4217,0.0,88.55,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-12,0,0.7945731506303125,0.0,0.4512,0.0,91.7,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-13,2,1.6624470047783364,0.0,0.4877,0.0,92.77,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-14,2,2.783206302276366,0.0,0.5501,0.0,92.0,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-15,2,1.5891967761699481,0.0,0.5104,0.0,93.95,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-16,2,1.7505678109994918,0.0,0.5368,0.0,95.06,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-17,0,0.8848897600429068,0.0,0.5063,0.0,97.62,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-18,1,1.0587198493234853,-165642.4232567484,0.4951,885.0589656207225,92.66,200000,164019.1275088323,-35980.87249116771,0.8200956375441615
2020-08-19,1,0.7323223080225175,-165642.4232567484,0.4547,885.0589656207225,87.72,200000,152954.98231909325,-47045.01768090675,0.7647749115954663
2020-08-20,2,1.677117707799972,0.0,0.5412,0.0,91.5,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-21,2,2.058871234407184,0.0,0.5576,0.0,86.75,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-22,2,2.364390597984599,0.0,0.6455,0.0,90.82,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-23,2,1.6617049716174626,0.0,0.6133,0.0,91.41,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-24,2,1.4261170614803158,0.0,0.6116,0.0,91.82,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-25,2,1.437140342576457,0.0,0.5779,0.0,84.5,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-26,2,1.8239194302398911,0.0,0.6398,0.0,85.8,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-27,2,1.2475747257553704,0.0,0.5815,0.0,83.35,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-28,2,1.3953675430514791,0.0,0.6149,0.0,84.99,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-29,2,1.4812179058574264,0.0,0.6333,0.0,85.0,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-30,0,0.8812296102740312,0.0,0.6153,0.0,88.27,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-08-31,0,0.7407553035994733,0.0,0.5953,0.0,86.1,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-01,0,0.2435959417003463,0.0,0.5838,0.0,89.05,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-02,0,0.19680817204613085,0.0,0.5476,0.0,83.27,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-03,0,0.13988852178634037,0.0,0.437,0.0,66.6,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-04,0,-0.21451041343449964,0.0,0.4613,0.0,72.62,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-05,0,-0.5823481097828945,0.0,0.417,0.0,68.02,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-06,0,-0.5023294846831808,0.0,0.4401,0.0,70.12,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-07,-2,-1.701769441237664,0.0,0.4261,0.0,76.05,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-08,-2,-2.165410246362066,0.0,0.4036,0.0,74.74,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-09,-2,-1.8154801408427026,0.0,0.4165,0.0,75.5,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-10,-1,-1.0497977400205913,189261.19204415655,0.4562,-1121.1655085124555,77.01,200000,172681.91162108842,-27318.088378911576,0.8634095581054422
2020-09-11,-1,-1.1086740917199813,189261.19204415655,0.4483,-1121.1655085124555,77.09,200000,171276.44144462058,-28723.558555379423,0.8563822072231029
2020-09-12,-1,-0.438161619268807,189261.19204415655,0.492,-1121.1655085124555,79.34,200000,182069.77793110325,-17930.22206889675,0.9103488896555163
2020-09-13,0,-0.17986332147502934,0.0,0.4792,0.0,75.53,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-14,0,0.6368526481412384,0.0,0.5144,0.0,75.13,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-15,0,0.9509023126585249,0.0,0.5096,0.0,72.95,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-16,0,0.6298559661388423,0.0,0.4953,0.0,73.01,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-17,0,0.07083109741204877,0.0,0.4707,0.0,73.32,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-18,0,0.5027737189254575,0.0,0.4754,0.0,72.24,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-19,0,0.22403373814008629,0.0,0.4672,0.0,72.85,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-20,0,0.4327844732176508,0.0,0.4585,0.0,70.77,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-21,0,-0.2503647782513526,0.0,0.4115,0.0,66.81,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-22,0,-0.23323535978957488,0.0,0.4187,0.0,68.12,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-23,-1,-1.087744390758958,224319.75673145946,0.3715,-1284.8410364745173,64.86,200000,166669.57925147438,-33330.42074852562,0.8333478962573719
2020-09-24,-1,-0.39001830695633083,224319.75673145946,0.4079,-1284.8410364745173,67.79,200000,178599.40263336984,-21400.597366630158,0.8929970131668492
2020-09-25,-1,-0.3562588432981,224319.75673145946,0.4131,-1284.8410364745173,68.55,200000,180742.34455609406,-19257.65544390594,0.9037117227804703
2020-09-26,0,-0.014336805956953615,0.0,0.4261,0.0,69.04,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-09-27,0,-0.3779645806027181,0.0,0.4155,0.0,68.78,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-09-28,0,-0.7207738687379538,0.0,0.4009,0.0,67.35,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-09-29,0,-0.11091140582607154,0.0,0.4261,0.0,68.45,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-09-30,0,-0.5648148058790854,0.0,0.4206,0.0,69.17,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-10-01,0,0.21273546449162,0.0,0.4333,0.0,68.06,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-10-02,0,-0.9226396893434535,0.0,0.3948,0.0,65.95,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-10-03,0,-0.9792236201388094,0.0,0.3896,0.0,65.6,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-10-04,0,-0.9066096115553616,0.0,0.3942,0.0,66.39,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-10-05,-1,-1.1404421288949074,202988.25719817096,0.3936,-1189.8165008667177,67.15,200000,159792.35606640019,-40207.643933599815,0.7989617803320009
2020-10-06,-2,-2.301688455162349,0.0,0.3583,0.0,65.28,200000,164732.88468887485,-35267.11531112515,0.8236644234443743
2020-10-07,-2,-1.7013342534958953,0.0,0.3683,0.0,65.94,200000,164732.88468887485,-35267.11531112515,0.8236644234443743
2020-10-08,-1,-1.1649777080431378,217325.705394294,0.379,-1241.5803790237778,66.34,200000,164732.88468887485,-35267.11531112515,0.8236644234443743
2020-10-09,-1,-0.2951165421609665,217325.705394294,0.3982,-1241.5803790237778,67.27,200000,170060.2079849374,-29939.792015062587,0.8503010399246871
2020-10-10,-1,-0.7747875606633097,217325.705394294,0.3931,-1241.5803790237778,67.92,200000,169758.87413379195,-30241.12586620805,0.8487943706689598
2020-10-11,-2,-1.7329658337199718,0.0,0.3959,0.0,71.71,200000,167727.36690306896,-32272.633096931037,0.8386368345153448
2020-10-12,0,-0.9245496139673963,0.0,0.4075,0.0,71.66,200000,167727.36690306896,-32272.633096931037,0.8386368345153448
2020-10-13,0,-0.6238354062574263,0.0,0.4102,0.0,71.23,200000,167727.36690306896,-32272.633096931037,0.8386368345153448
2020-10-14,-2,-1.2920475724103713,0.0,0.3901,0.0,70.05,200000,167727.36690306896,-32272.633096931037,0.8386368345153448
2020-10-15,-2,-1.409323956514372,0.0,0.3808,0.0,69.27,200000,167727.36690306896,-32272.633096931037,0.8386368345153448
2020-10-16,-1,-1.0389593301168738,228138.42070602416,0.3676,-1269.5077725027927,66.06,200000,167727.36690306896,-32272.633096931037,0.8386368345153448
2020-10-17,-1,-0.5700762156357785,228138.42070602416,0.3814,-1269.5077725027927,67.33,200000,172487.95197989064,-27512.04802010936,0.8624397598994532
2020-10-18,-1,-0.2949194849854073,228138.42070602416,0.385,-1269.5077725027927,67.29,200000,173258.4699835322,-26741.53001646779,0.866292349917661
2020-10-19,-2,-2.6240250109358123,0.0,0.3738,0.0,74.93,200000,177573.44263679138,-22426.557363208616,0.8878672131839569
2020-10-20,-2,-2.1181579361796765,0.0,0.3544,0.0,70.65,200000,177573.44263679138,-22426.557363208616,0.8878672131839569
2020-10-21,-2,-2.0372512634250897,0.0,0.3728,0.0,74.73,200000,177573.44263679138,-22426.557363208616,0.8878672131839569
2020-10-22,-2,-1.5184485796256142,0.0,0.3817,0.0,74.98,200000,177573.44263679138,-22426.557363208616,0.8878672131839569
2020-10-23,-1,-1.0669844297343567,236827.7442475212,0.3749,-1230.9264011977775,72.13,200000,177573.44263679138,-22426.557363208616,0.8878672131839569
2020-10-24,-2,-1.2797455479872475,0.0,0.3732,0.0,73.31,200000,179428.54295542557,-20571.457044574432,0.8971427147771278
2020-10-25,0,-0.7694588213829928,0.0,0.3711,0.0,71.06,200000,179428.54295542557,-20571.457044574432,0.8971427147771278
2020-10-26,0,-0.7253243836701005,0.0,0.3611,0.0,69.19,200000,179428.54295542557,-20571.457044574432,0.8971427147771278
2020-10-27,-1,-1.1654656336070974,251300.4803297277,0.357,-1268.046239967672,70.75,200000,179428.54295542557,-20571.457044574432,0.8971427147771278
2020-10-28,-1,-1.1667504953892947,251300.4803297277,0.3399,-1268.046239967672,67.91,200000,171530.05342027906,-28469.94657972094,0.8576502671013952
2020-10-29,-1,-1.002485061169952,251300.4803297277,0.3376,-1268.046239967672,67.1,200000,169924.94486114685,-30075.055138853146,0.8496247243057342
2020-10-30,-2,-2.10301227136165,0.0,0.32,0.0,69.69,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-10-31,-2,-1.9176131445016436,0.0,0.3181,0.0,70.08,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-01,0,-0.7975786491842545,0.0,0.3377,0.0,68.79,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-02,0,-0.6538651741789798,0.0,0.3204,0.0,64.95,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-03,0,-0.652794376648075,0.0,0.3157,0.0,64.32,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-04,0,-0.8339164987718984,0.0,0.3124,0.0,64.75,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-05,-2,-1.25961982551313,0.0,0.316,0.0,67.78,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-06,0,0.5303443159490996,0.0,0.3604,0.0,70.09,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-07,0,0.3643517686110692,0.0,0.3357,0.0,66.57,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-08,0,0.9064434440305446,0.0,0.3512,0.0,68.06,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-09,0,0.3428744461931539,0.0,0.3439,0.0,68.09,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-10,0,0.9959470226614823,0.0,0.3578,0.0,68.86,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-11,1,1.0238742661859537,-259317.0934310265,0.3613,1351.7712574899708,69.31,200000,187382.53171325976,-12617.468286740244,0.9369126585662988
2020-11-12,0,-1.293532299881978,0.0,0.365,0.0,77.69,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-13,0,-0.7016054949827721,0.0,0.3739,0.0,77.74,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-14,-2,-1.6575709866770478,0.0,0.3522,0.0,77.29,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-15,-2,-1.5190130783292435,0.0,0.341,0.0,74.98,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-16,-2,-1.9240390224893704,0.0,0.3529,0.0,80.66,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-17,-2,-1.7035366962145562,0.0,0.3631,0.0,83.21,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-18,-2,-1.570793254228613,0.0,0.3474,0.0,80.05,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-19,-2,-1.8047497127640986,0.0,0.3458,0.0,82.21,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-20,-2,-1.2963740825165582,0.0,0.362,0.0,83.36,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-21,-2,-1.2910914104814573,0.0,0.4062,0.0,94.57,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-22,-1,-1.159946594836108,227758.8289001397,0.3886,-978.519413052452,90.45,200000,177014.16182118858,-22985.83817881142,0.8850708091059429
2020-11-23,0,-0.1354019167113192,0.0,0.4374,0.0,94.24,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-24,-2,-1.562099366206455,0.0,0.4662,0.0,114.5,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-25,0,-0.05960756144134926,0.0,0.4722,0.0,102.06,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-26,0,-0.599784529329599,0.0,0.4039,0.0,91.83,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-27,0,-0.8020989213799916,0.0,0.3966,0.0,92.32,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-28,-2,-2.0898307784879804,0.0,0.4078,0.0,109.07,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-29,-2,-1.772661782757259,0.0,0.4079,0.0,108.15,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-11-30,-2,-1.3688076096473425,0.0,0.4394,0.0,112.83,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-01,0,-0.9835657043145405,0.0,0.4179,0.0,103.91,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-02,0,-0.4618418792696882,0.0,0.4373,0.0,105.23,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-03,0,-0.6081921203466248,0.0,0.4402,0.0,107.54,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-04,0,-0.7424626797264428,0.0,0.3991,0.0,98.86,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-05,0,-0.40722610542578913,0.0,0.4227,0.0,102.99,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-06,0,-0.5685483692608994,0.0,0.4134,0.0,102.09,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-07,0,-0.0894538319405317,0.0,0.4219,0.0,101.53,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-08,0,-0.3222707639269706,0.0,0.3884,0.0,95.01,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-09,0,-0.40887627959662687,0.0,0.3882,0.0,95.62,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-10,0,-0.2625838183096575,0.0,0.3791,0.0,92.86,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-11,-1,-1.0899307431481435,235501.41564333593,0.3601,-909.4269144575363,93.25,200000,169608.11954633053,-30391.880453669466,0.8480405977316526
2020-12-12,-1,-0.2494532680832528,235501.41564333593,0.3838,-909.4269144575363,94.74,200000,176544.5491996193,-23455.4508003807,0.8827227459980965
2020-12-13,-1,-0.5472348082801319,235501.41564333593,0.3871,-909.4269144575363,97.61,200000,179931.75911573548,-20068.240884264524,0.8996587955786773
2020-12-14,0,0.5341810208130886,0.0,0.4052,0.0,96.69,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-15,0,0.43710272485637497,0.0,0.4001,0.0,96.96,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-16,0,-0.03852927486978045,0.0,0.4251,0.0,105.39,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-17,-2,-1.7540793798011394,0.0,0.4087,0.0,108.22,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-18,0,-0.11526481213004036,0.0,0.4336,0.0,108.05,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-19,0,-0.309988648332363,0.0,0.4338,0.0,108.27,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-20,-2,-1.3292807593737064,0.0,0.4277,0.0,109.56,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-21,-2,-1.6038905877614658,0.0,0.4005,0.0,103.9,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-22,-2,-2.142781840552745,0.0,0.3964,0.0,105.76,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-23,-1,-1.0999127561557374,229690.3291110088,0.3529,-886.8459206047593,91.4,200000,162115.43428655,-37884.56571344999,0.8105771714327501
2020-12-24,-1,-1.1685369703263118,229690.3291110088,0.3781,-886.8459206047593,98.54,200000,174235.7104532654,-25764.289546734595,0.871178552266327
2020-12-25,-1,-0.5240189748326952,229690.3291110088,0.4034,-886.8459206047593,103.12,200000,184108.63009614372,-15891.369903856277,0.9205431504807187
2020-12-26,-1,-0.8559403884965515,229690.3291110088,0.4167,-886.8459206047593,107.99,200000,191482.4511066653,-8517.548893334693,0.9574122555333265
2020-12-27,-2,-1.623494398003142,0.0,0.4014,0.0,107.48,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2020-12-28,2,1.7446031960821768,0.0,0.4496,0.0,107.11,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2020-12-29,2,2.827032895390305,0.0,0.4673,0.0,103.93,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2020-12-30,2,2.6968416555587567,0.0,0.4728,0.0,101.89,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2020-12-31,2,2.3161894744249194,0.0,0.4665,0.0,99.45,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-01,2,2.762631773764359,0.0,0.4497,0.0,87.97,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-02,2,2.01732772575134,0.0,0.434,0.0,87.02,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-03,2,2.4086850906645623,0.0,0.4864,0.0,89.65,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-04,2,2.520158059761423,0.0,0.523,0.0,89.01,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-05,2,2.3315208742477886,0.0,0.5472,0.0,89.11,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-06,2,2.3735711604796643,0.0,0.6253,0.0,94.22,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-07,2,1.274463810084963,0.0,0.574,0.0,98.96,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-08,2,1.7789648585963238,0.0,0.628,0.0,96.2,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-09,2,1.3214458595215643,0.0,0.6849,0.0,109.94,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-10,0,-0.5724555044521901,0.0,0.6342,0.0,146.54,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-11,0,-0.11481376895048301,0.0,0.6058,0.0,125.01,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-12,0,-0.5899664357403008,0.0,0.5695,0.0,128.53,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-13,0,-0.3516225428469985,0.0,0.6271,0.0,133.1,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-14,0,-0.6025666865097545,0.0,0.603,0.0,132.99,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-15,0,-0.2369599457381839,0.0,0.6112,0.0,124.3,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-16,0,0.12557443649308278,0.0,0.66,0.0,124.85,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-17,0,0.11605930936930682,0.0,0.6625,0.0,124.26,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-18,0,0.6395998598420221,0.0,0.7455,0.0,129.3,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-19,0,0.3316214064744003,0.0,0.6956,0.0,124.46,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-20,2,1.6166476347293883,0.0,0.8043,0.0,121.13,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-21,2,1.804271251356729,0.0,0.6985,0.0,99.77,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-22,2,1.3353069589807636,0.0,0.7073,0.0,104.72,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-23,2,1.3723631665332476,0.0,0.7289,0.0,105.29,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-24,2,1.4702362543246854,0.0,0.7598,0.0,106.16,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-25,2,1.7922965349607223,0.0,0.8088,0.0,105.0,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-26,2,2.1751734434583283,0.0,0.8941,0.0,104.97,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-27,2,1.7112491046411724,0.0,0.7986,0.0,96.45,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-28,2,1.333943317479113,0.0,0.8163,0.0,102.68,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-29,1,1.0444393257445745,-102950.7387713337,0.8025,790.1488892884017,104.56,200000,165235.93572799058,-34764.06427200942,0.8261796786399529
2021-01-30,1,0.681864664575062,-102950.7387713337,0.7655,790.1488892884017,105.17,200000,161908.74921591714,-38091.25078408286,0.8095437460795857
2021-01-31,1,0.4296183411295077,-102950.7387713337,0.7202,790.1488892884017,102.42,200000,155072.1713040326,-44927.828695967386,0.7753608565201631
2021-02-01,1,0.6424847816620631,-102950.7387713337,0.7669,790.1488892884017,103.54,200000,160764.93756065692,-39235.06243934308,0.8038246878032846
2021-02-02,1,0.3799868311394178,-102950.7387713337,0.7886,790.1488892884017,109.85,200000,167984.80808340467,-32015.19191659533,0.8399240404170234
2021-02-03,0,0.04086048515441179,0.0,0.8069,0.0,116.84,200000,155985.89061812288,-44014.10938187712,0.7799294530906145
2021-02-04,0,-0.11031276502649473,0.0,0.7617,0.0,111.0,200000,155985.89061812288,-44014.10938187712,0.7799294530906145
2021-02-05,0,-0.160590913556296,0.0,0.8324,0.0,120.42,200000,155985.89061812288,-44014.10938187712,0.7799294530906145
2021-02-06,0,-0.2506317436763923,0.0,0.8262,0.0,118.94,200000,155985.89061812288,-44014.10938187712,0.7799294530906145
2021-02-07,0,-0.33412248658637006,0.0,0.8249,0.0,118.31,200000,155985.89061812288,-44014.10938187712,0.7799294530906145
2021-02-08,-1,-1.0219567557116258,92244.76086228437,0.8455,-618.2066051764541,126.16,200000,155985.89061812288,-44014.10938187712,0.7799294530906145
2021-02-09,-1,-0.7827683822081927,92244.76086228437,0.9404,-618.2066051764541,137.36,200000,171663.83240192998,-28336.167598070024,0.8583191620096499
2021-02-10,0,2.343756120028915,0.0,1.227,0.0,139.75,200000,129195.9421135094,-70804.0578864906,0.645979710567547
2021-02-11,1,1.0868659183136675,-48577.207893483755,1.3298,392.4542591540383,164.6,200000,129195.9421135094,-70804.0578864906,0.645979710567547
2021-02-12,2,1.4339692685440093,0.0,1.4273,0.0,169.76,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-13,-2,-1.9233835482423727,0.0,1.6156,0.0,267.61,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-14,-2,-1.3292871784353852,0.0,1.4652,0.0,230.69,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-15,0,-0.6351081767337228,0.0,1.7707,0.0,259.69,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-16,0,-0.42635746759421034,0.0,1.725,0.0,249.46,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-17,0,0.33631617477052944,0.0,1.9668,0.0,265.96,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-18,2,1.2608592194621606,0.0,2.2613,0.0,281.15,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-19,0,-0.2240115777177803,0.0,2.2766,0.0,323.84,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-20,0,-0.4297133110748338,0.0,2.0461,0.0,297.28,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-21,0,-0.5450411659125598,0.0,2.0416,0.0,301.52,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-22,0,-0.6452199195464902,0.0,1.8129,0.0,271.7,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-23,-1,-1.0946395395752935,45272.91182931398,1.4568,-285.6246067859539,230.91,200000,131907.15590588923,-68092.84409411077,0.6595357795294461
2021-02-24,0,-0.08854355359654675,0.0,1.6695,0.0,237.4,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-02-25,0,-0.07250974955882569,0.0,1.5406,0.0,218.5,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-02-26,0,0.09561552359508438,0.0,1.4844,0.0,206.7,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-02-27,0,0.17368249184131235,0.0,1.5276,0.0,210.69,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-02-28,0,-0.10379864608315101,0.0,1.3919,0.0,196.77,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-01,0,0.3654414719169885,0.0,1.6715,0.0,224.94,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-02,0,0.9414327516015564,0.0,1.661,0.0,216.04,200000,124131.311257835,-75868.688742165,0.620656556289175
