date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,BATUSDT_position,BATUSDT_price,init,total_asset,pnl,return
2020-08-06,2,1.6262183452835703,0.0,4.172,0.0,0.2588,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-07,2,1.2264473624384788,0.0,4.015,0.0,0.253,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-08,2,2.5690452444866545,0.0,4.426,0.0,0.2614,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-09,2,3.606600670994853,0.0,5.273,0.0,0.2669,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-10,2,2.38435616990839,0.0,5.474,0.0,0.2866,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-11,2,1.839348374249761,0.0,4.916,0.0,0.2617,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-12,2,2.7319752982555228,0.0,5.902,0.0,0.2716,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-13,2,2.463314444706073,0.0,6.085,0.0,0.2691,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-14,2,1.8416454103437694,0.0,6.096,0.0,0.2787,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-15,2,1.7000743614732075,0.0,6.077,0.0,0.2739,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-16,0,0.5867054683777647,0.0,6.243,0.0,0.3244,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-17,0,0.31083270221618237,0.0,5.907,0.0,0.3168,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-18,0,-0.4738174684245979,0.0,5.826,0.0,0.3496,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-19,0,-0.11162671247801734,0.0,5.65,0.0,0.3181,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-20,0,-0.29504071977082624,0.0,6.297,0.0,0.3609,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-21,-2,-1.3097517056446697,0.0,5.606,0.0,0.3772,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-22,0,-0.8042511503473636,0.0,6.411,0.0,0.3977,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-23,1,1.1233688016294787,-12152.417926474927,8.532,257665.0838684992,0.4024,200000,207368.85949736816,7368.859497368161,1.0368442974868408
2020-08-24,1,0.8343294227377828,-12152.417926474927,8.211,257665.0838684992,0.3966,200000,201973.4758565324,1973.475856532401,1.009867379282662
2020-08-25,2,1.96364309580149,0.0,8.378,0.0,0.3451,200000,220261.596442356,20261.596442356007,1.10130798221178
2020-08-26,0,0.9752244024587002,0.0,7.708,0.0,0.3514,200000,220261.596442356,20261.596442356007,1.10130798221178
2020-08-27,1,1.0260717652813927,-15105.033359097242,7.291,337307.19210161717,0.3265,200000,220261.596442356,20261.596442356007,1.10130798221178
2020-08-28,1,0.6824300050912487,-15105.033359097242,7.559,337307.19210161717,0.3491,200000,231932.8879240906,31932.88792409061,1.159664439620453
2020-08-29,1,0.2714077126083783,-15105.033359097242,7.27,337307.19210161717,0.3517,200000,228444.53198277572,28444.53198277572,1.1422226599138785
2020-08-30,1,0.751262506914184,-15105.033359097242,7.621,337307.19210161717,0.3457,200000,231722.55553920916,31722.555539209163,1.1586127776960458
2020-08-31,0,0.1910407407851734,0.0,7.205,0.0,0.3478,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-01,0,0.532303233799477,0.0,7.218,0.0,0.3347,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-02,0,0.34298401397744166,0.0,6.643,0.0,0.3165,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-03,0,-0.20341874808117913,0.0,4.899,0.0,0.2508,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-04,0,0.29196677456372055,0.0,5.463,0.0,0.2646,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-05,0,0.297360745836449,0.0,4.918,0.0,0.2372,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-06,0,-0.017555363846522225,0.0,5.178,0.0,0.2582,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-07,0,-0.12337600202067932,0.0,5.053,0.0,0.2528,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-08,0,-0.2943609774508755,0.0,4.952,0.0,0.251,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-09,0,0.09870457640380781,0.0,5.32,0.0,0.2567,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-10,0,-0.47804305236715844,0.0,5.324,0.0,0.2656,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-11,0,-0.6790238163802077,0.0,5.342,0.0,0.2639,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-12,0,-0.4485829912050397,0.0,5.603,0.0,0.2739,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-13,0,-0.2894205747049574,0.0,5.32,0.0,0.2579,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-14,0,0.24982999030737157,0.0,5.381,0.0,0.2565,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-15,-1,-1.191792917833745,21760.98647572022,4.866,-430093.2582894175,0.2462,200000,211777.92038170918,11777.920381709177,1.0588896019085459
2020-09-16,-1,-0.23815156235390225,21760.98647572022,5.122,-430093.2582894175,0.2508,200000,219327.16190762486,19327.16190762486,1.0966358095381243
2020-09-17,-1,-0.3775611423153437,21760.98647572022,5.062,-430093.2582894175,0.2496,200000,217505.39080913435,17505.390809134347,1.0875269540456718
2020-09-18,0,-0.16845941627312863,0.0,4.966,0.0,0.2435,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-19,0,-0.07838009828643577,0.0,4.943,0.0,0.2426,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-20,-2,-1.4229291707447183,0.0,4.664,0.0,0.2376,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-21,-2,-2.1855302426678582,0.0,4.081,0.0,0.2131,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-22,-2,-2.7711201889167594,0.0,4.21,0.0,0.2287,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-23,-2,-2.634517135032394,0.0,3.839,0.0,0.213,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-24,0,-0.19817221018935374,0.0,4.483,0.0,0.2259,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-25,0,0.8537918217417262,0.0,4.791,0.0,0.2323,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-26,0,-0.24867130596822837,0.0,4.607,0.0,0.2328,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-27,0,0.7903286935898235,0.0,4.727,0.0,0.2294,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-28,0,0.7355617667422051,0.0,4.826,0.0,0.2341,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-29,2,2.420479004638378,0.0,5.309,0.0,0.2376,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-09-30,2,2.085807239402747,0.0,5.372,0.0,0.2394,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-01,2,1.697836224890283,0.0,5.135,0.0,0.2303,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-02,2,1.241200886695369,0.0,4.906,0.0,0.2239,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-03,2,1.6883871526509437,0.0,5.01,0.0,0.2204,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-04,2,2.0835441287407357,0.0,5.314,0.0,0.2235,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-05,2,1.9944106496022918,0.0,5.366,0.0,0.2215,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-06,0,0.8693753651789772,0.0,4.736,0.0,0.2107,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-07,0,0.9157109918666919,0.0,4.873,0.0,0.2146,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-08,1,1.064645886155196,-20703.274725541887,5.034,479394.1350891345,0.2174,200000,208440.5699367557,8440.569936755695,1.0422028496837785
2020-10-09,1,0.9944180968228135,-20703.274725541887,5.155,479394.1350891345,0.2221,200000,213198.8186134652,13198.818613465206,1.065994093067326
2020-10-10,2,1.7673236907952445,0.0,5.534,0.0,0.2203,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-11,2,2.3728903468034184,0.0,6.072,0.0,0.2216,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-12,2,1.965148705925876,0.0,5.97,0.0,0.2203,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-13,2,1.994226911334194,0.0,6.012,0.0,0.2171,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-14,2,1.4082681820959113,0.0,5.727,0.0,0.2147,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-15,2,1.406545594926964,0.0,5.769,0.0,0.2132,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-16,0,0.9263725302252707,0.0,5.403,0.0,0.207,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-17,0,0.5802207727255564,0.0,5.466,0.0,0.2145,200000,217401.96430776818,17401.964307768183,1.0870098215388408
2020-10-18,1,1.1519701443475971,-18865.147892031255,5.762,507948.51473777613,0.214,200000,217401.96430776815,17401.964307768154,1.0870098215388408
2020-10-19,1,0.4903273374435369,-18865.147892031255,5.502,507948.51473777613,0.2141,200000,212547.82070731383,12547.820707313833,1.0627391035365692
2020-10-20,0,-0.34549793369688614,0.0,5.024,0.0,0.2083,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-21,0,-0.2905993347890379,0.0,5.241,0.0,0.2152,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-22,0,-0.3629283541525515,0.0,5.444,0.0,0.2232,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-23,0,-0.5344287937853147,0.0,5.364,0.0,0.2216,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-24,0,0.08574168326086788,0.0,5.543,0.0,0.219,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-25,0,-0.3614774620830896,0.0,5.292,0.0,0.2151,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-26,0,-0.7652721854608899,0.0,5.145,0.0,0.2134,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-27,0,-0.8939988718841874,0.0,5.138,0.0,0.2135,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-28,0,-0.5742540904639072,0.0,4.803,0.0,0.1949,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-29,0,-0.8056130360877478,0.0,4.633,0.0,0.1894,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-30,0,-0.5905623402259783,0.0,4.62,0.0,0.187,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-10-31,0,-0.35347598621909876,0.0,4.616,0.0,0.1853,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-01,0,-0.3118749372876717,0.0,4.743,0.0,0.1907,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-02,0,0.009081839800315987,0.0,4.603,0.0,0.1834,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-03,0,-0.2316989005234327,0.0,4.48,0.0,0.1807,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-04,-2,-1.4803634476706051,0.0,4.387,0.0,0.1853,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-05,-2,-1.4509029559860158,0.0,4.504,0.0,0.1909,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-06,0,-0.9657914360725742,0.0,4.88,0.0,0.2043,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-07,0,-0.8592195387578421,0.0,4.619,0.0,0.1924,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-08,0,-0.35199356963223905,0.0,4.809,0.0,0.1984,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-09,2,3.0765720461708486,0.0,5.155,0.0,0.194,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-10,0,0.9539128399157729,0.0,5.084,0.0,0.2016,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-11,0,0.8719800082512823,0.0,5.033,0.0,0.1996,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-12,2,1.4120033035232666,0.0,5.03,0.0,0.1956,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-13,2,1.3577635295122024,0.0,5.213,0.0,0.2026,200000,206374.79169745444,6374.791697454435,1.0318739584872723
2020-11-14,1,1.151676267703902,-20453.398582502916,5.045,524859.5923129563,0.1966,200000,206374.7916974544,6374.791697454406,1.031873958487272
2020-11-15,1,1.1041057967190435,-20453.398582502916,4.979,524859.5923129563,0.1936,200000,203450.28861407036,3450.288614070363,1.0172514430703519
2020-11-16,1,0.9962288027552748,-20453.398582502916,5.084,524859.5923129563,0.1977,200000,207749.81979371628,7749.819793716277,1.0387490989685815
2020-11-17,1,0.9683466956177694,-20453.398582502916,5.285,524859.5923129563,0.2051,200000,215744.91389191526,15744.913891915261,1.0787245694595764
2020-11-18,1,0.6060160930084126,-20453.398582502916,5.105,524859.5923129563,0.2,200000,209386.51822626867,9386.518226268672,1.0469325911313434
2020-11-19,1,0.9843793653381777,-20453.398582502916,5.097,524859.5923129563,0.1967,200000,207490.8543829759,7490.8543829759,1.0374542719148796
2020-11-20,1,1.0255500720903181,-20453.398582502916,5.268,524859.5923129563,0.2024,200000,213980.0852167677,13980.085216767708,1.0699004260838385
2020-11-21,0,0.19785544321852822,0.0,5.922,0.0,0.2337,200000,204840.1313794988,4840.131379498809,1.024200656897494
2020-11-22,0,-0.28847116341994095,0.0,5.481,0.0,0.22,200000,204840.1313794988,4840.131379498809,1.024200656897494
2020-11-23,-2,-2.242508953064547,0.0,5.811,0.0,0.2548,200000,204840.1313794988,4840.131379498809,1.024200656897494
2020-11-24,-2,-2.022165214357475,0.0,5.966,0.0,0.2613,200000,204840.1313794988,4840.131379498809,1.024200656897494
2020-11-25,-2,-1.7297946180484922,0.0,5.904,0.0,0.2562,200000,204840.1313794988,4840.131379498809,1.024200656897494
2020-11-26,-1,-1.1130767097371745,19215.772174437036,5.33,-455808.03600244503,0.2247,200000,204840.1313794988,4840.131379498809,1.024200656897494
2020-11-27,-1,-0.979341366962725,19215.772174437036,5.368,-455808.03600244503,0.225,200000,205707.07313292814,5707.073132928141,1.0285353656646408
2020-11-28,-1,-1.101279019960971,19215.772174437036,5.43,-455808.03600244503,0.2295,200000,208949.58716975423,8949.587169754232,1.0447479358487712
2020-11-29,-2,-1.5158241609934044,0.0,5.429,0.0,0.2363,200000,208225.1431518579,8225.14315185789,1.0411257157592895
2020-11-30,-2,-1.4370057106412395,0.0,5.571,0.0,0.2438,200000,208225.1431518579,8225.14315185789,1.0411257157592895
2020-12-01,-2,-1.6002345251664924,0.0,5.256,0.0,0.2351,200000,208225.1431518579,8225.14315185789,1.0411257157592895
2020-12-02,-1,-1.1769668072711847,18895.203552800172,5.51,-429861.98008228303,0.2422,200000,208225.1431518579,8225.14315185789,1.0411257157592895
2020-12-03,-1,-1.150706439561081,18895.203552800172,5.5,-429861.98008228303,0.2432,200000,208466.0530964122,8466.053096412186,1.042330265482061
2020-12-04,-2,-1.366363631382745,0.0,5.049,0.0,0.2285,200000,211046.72286257148,11046.722862571478,1.0552336143128573
2020-12-05,-1,-1.1127320071355908,20057.662313492823,5.261,-447132.8874207023,0.236,200000,211046.72286257148,11046.722862571478,1.0552336143128573
2020-12-06,-2,-1.2089451655520107,0.0,5.213,0.0,0.2371,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-07,-2,-1.3324536775054283,0.0,5.1,0.0,0.2357,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-08,-2,-1.272906358373861,0.0,4.738,0.0,0.2198,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-09,0,-0.9790673048977689,0.0,4.804,0.0,0.2197,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-10,0,-0.5642369846293497,0.0,4.655,0.0,0.2087,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-11,0,0.521654738071123,0.0,4.707,0.0,0.2029,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-12,2,1.7489161220524987,0.0,5.06,0.0,0.211,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-13,2,1.9475867917524714,0.0,5.195,0.0,0.2131,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-14,2,1.3037157786902858,0.0,5.227,0.0,0.2181,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-15,2,1.4799571555812714,0.0,5.291,0.0,0.2181,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-16,0,0.7541434488271869,0.0,5.494,0.0,0.2329,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-17,0,0.8193156002908032,0.0,5.354,0.0,0.2266,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-18,-2,-1.5300917115255814,0.0,5.329,0.0,0.2496,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-19,-1,-1.117770979983307,20088.990057646242,5.289,-434563.06100159907,0.2445,200000,212501.33682978194,12501.33682978194,1.0625066841489097
2020-12-20,-1,-0.965122326846625,20088.990057646242,5.036,-434563.06100159907,0.2321,200000,202030.2403887776,2030.2403887776018,1.010151201943888
2020-12-21,0,-0.1847060318436108,0.0,5.031,0.0,0.2238,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-22,0,-0.00492909090725207,0.0,4.943,0.0,0.2182,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-23,0,0.0952576002384165,0.0,4.395,0.0,0.1931,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-24,0,0.07045634527208434,0.0,4.959,0.0,0.2178,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-25,0,0.21181354593687934,0.0,4.909,0.0,0.214,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-26,0,-0.2685819197443944,0.0,4.81,0.0,0.2138,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-27,0,0.39138740888326434,0.0,4.842,0.0,0.2087,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-28,2,2.3865067019027113,0.0,5.391,0.0,0.2107,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-29,2,2.836794362717573,0.0,5.622,0.0,0.2064,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-30,2,2.1507974273593575,0.0,5.424,0.0,0.2013,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2020-12-31,2,3.3160073927108558,0.0,6.465,0.0,0.1996,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2021-01-01,2,1.630559128405154,0.0,5.861,0.0,0.2042,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2021-01-02,0,0.8106112316410367,0.0,5.42,0.0,0.2037,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2021-01-03,0,0.8336336500843419,0.0,5.829,0.0,0.217,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2021-01-04,1,1.0277843868077459,-17264.133099100065,6.044,477767.4929073296,0.2184,200000,208688.84090192156,8688.840901921561,1.0434442045096077
2021-01-05,1,0.6688365999197933,-17264.133099100065,6.196,477767.4929073296,0.2312,200000,217428.41304219858,17428.413042198576,1.0871420652109929
2021-01-06,1,0.5758836559872844,-17264.133099100065,6.682,477767.4929073296,0.2504,200000,234991.91759218197,34991.91759218197,1.1749595879609098
2021-01-07,0,-0.24748777389706042,0.0,6.264,0.0,0.2565,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-08,0,-0.5730226451899185,0.0,5.931,0.0,0.2508,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-09,0,-0.565953876797318,0.0,6.54,0.0,0.2744,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-10,0,-0.2166901613998948,0.0,6.409,0.0,0.2574,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-11,0,-0.27016194187542336,0.0,5.726,0.0,0.23,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-12,0,-0.4206787523171261,0.0,5.711,0.0,0.2317,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-13,0,-0.3344434279017382,0.0,6.242,0.0,0.2497,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-14,0,0.1583269703775584,0.0,6.476,0.0,0.2463,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-15,2,2.2615037278113808,0.0,7.896,0.0,0.2472,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-16,2,2.4417386727570096,0.0,9.03,0.0,0.2665,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-17,2,1.3438708957085248,0.0,8.544,0.0,0.2736,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-18,2,1.8678934882295195,0.0,9.539,0.0,0.2827,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-19,2,1.4891052074607563,0.0,8.891,0.0,0.2684,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-20,1,1.1789049628449546,-10903.805629361003,8.909,348679.1254557687,0.2786,200000,194284.00870395434,-5715.991296045657,0.9714200435197717
2021-01-21,1,0.4425521352934064,-10903.805629361003,7.177,348679.1254557687,0.2438,200000,163264.58378804033,-36735.41621195967,0.8163229189402017
2021-01-22,0,-0.6710454288619094,0.0,7.985,0.0,0.3139,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-23,0,-0.6861683089744769,0.0,8.329,0.0,0.3295,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-24,0,-0.49249122661543443,0.0,8.24,0.0,0.3185,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-25,0,-0.5282957539637753,0.0,7.738,0.0,0.3014,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-26,0,-0.4682956472829238,0.0,7.732,0.0,0.2992,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-27,-2,-1.2064005505868594,0.0,6.953,0.0,0.3026,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-28,0,-0.36499362574106536,0.0,8.041,0.0,0.3059,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-29,0,-0.542096349748565,0.0,7.975,0.0,0.3093,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-30,0,-0.6512449774210312,0.0,8.048,0.0,0.3164,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-01-31,0,-0.27006897347166625,0.0,8.145,0.0,0.3028,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-01,0,0.35980960133082107,0.0,9.29,0.0,0.3171,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-02,0,-0.035787407797829615,0.0,8.893,0.0,0.3164,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-03,0,0.15186124724080544,0.0,9.303,0.0,0.3224,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-04,0,0.3299316831229952,0.0,9.152,0.0,0.3126,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-05,2,1.4989509942968635,0.0,12.19,0.0,0.3713,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-06,2,1.7775561778259341,0.0,12.087,0.0,0.353,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-07,2,1.6917633513328414,0.0,13.841,0.0,0.407,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-08,2,1.6349179909567608,0.0,14.169,0.0,0.4171,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-09,2,1.712763358743525,0.0,15.057,0.0,0.4337,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-10,2,1.311573722186805,0.0,14.965,0.0,0.4439,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-11,0,0.24451402536665484,0.0,17.652,0.0,0.5912,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-12,1,1.119535239528056,-4078.1106275819925,21.076,136907.0716580409,0.6278,200000,171900.51917383616,-28099.48082616384,0.8595025958691808
2021-02-13,1,0.8242267738121595,-4078.1106275819925,20.248,136907.0716580409,0.6175,200000,167113.70073612046,-32886.29926387954,0.8355685036806023
2021-02-14,1,1.0779402613455942,-4078.1106275819925,19.084,136907.0716580409,0.5586,200000,154302.9534449564,-45697.046555043606,0.771514767224782
2021-02-15,2,2.4470362638321332,0.0,22.489,0.0,0.5392,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-16,2,2.579687366750515,0.0,25.067,0.0,0.5573,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-17,2,1.6522950078063432,0.0,23.83,0.0,0.5748,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-18,0,0.5998581738591837,0.0,23.092,0.0,0.6356,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-19,0,0.712556036693244,0.0,22.898,0.0,0.6141,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-20,0,0.6728011821598051,0.0,21.648,0.0,0.5778,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-21,0,0.1868415268141688,0.0,21.569,0.0,0.6066,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-22,0,0.9024058018477786,0.0,21.152,0.0,0.5418,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-23,2,1.4946007936625618,0.0,20.08,0.0,0.4766,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-24,0,0.36542557600165365,0.0,19.42,0.0,0.514,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-25,0,0.04742984820634608,0.0,17.686,0.0,0.4812,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-26,0,-0.20566249304235845,0.0,18.86,0.0,0.5254,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-27,0,0.09122576787153118,0.0,19.121,0.0,0.5147,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-02-28,0,-0.9137038596797851,0.0,17.649,0.0,0.528,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-01,-2,-1.2427497454678533,0.0,18.701,0.0,0.5861,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-02,-2,-1.3277763407080374,0.0,18.851,0.0,0.6026,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-03,-2,-2.0142046564936775,0.0,21.431,0.0,0.7613,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-04,-2,-1.9486749253749178,0.0,18.855,0.0,0.6927,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-05,-2,-1.701264247425312,0.0,18.671,0.0,0.6789,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-06,-2,-1.3709858608699368,0.0,18.91,0.0,0.6639,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-07,-2,-1.3176492338084824,0.0,19.458,0.0,0.6948,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
