date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-07-29,2,2.264182980086282,0.0,0.01915,0.0,0.015583,200000,198899.56391006638,-1100.436089933617,0.9944978195503319
2020-07-30,0,0.8342551462780028,0.0,0.01917,0.0,0.017315,200000,198899.56391006638,-1100.436089933617,0.9944978195503319
2020-07-31,1,1.1262362170455975,-5053342.579015914,0.01968,5780619.736981701,0.017204,200000,198899.56391006638,-1100.436089933617,0.9944978195503319
2020-08-01,2,1.366094108330566,0.0,0.02046,0.0,0.017319,200000,202176.39985194587,2176.399851945869,1.0108819992597293
2020-08-02,1,1.187296728988053,-5300901.936338382,0.01907,6237317.204045964,0.016207,200000,202176.39985194587,2176.399851945869,1.0108819992597293
2020-08-03,1,1.1923959699870363,-5300901.936338382,0.01987,6237317.204045964,0.0167,200000,209492.11878261124,9492.118782611244,1.0474605939130561
2020-08-04,0,0.0860652696178741,0.0,0.02039,0.0,0.018734,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-05,0,-0.07107573082312481,0.0,0.02031,0.0,0.018793,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-06,0,-0.7939709279275127,0.0,0.02022,0.0,0.019704,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-07,0,-0.41646872626430004,0.0,0.01988,0.0,0.018671,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-08,-2,-1.5167415668727824,0.0,0.02046,0.0,0.020815,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-09,-2,-1.8873263486600653,0.0,0.02045,0.0,0.021929,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-10,-1,-1.05176713969152,4506334.805062637,0.02146,-4514328.490180384,0.021422,200000,193411.88983328838,-6588.110166711616,0.9670594491664419
2020-08-11,-1,-0.9699827539028302,4506334.805062637,0.0201,-4514328.490180384,0.019966,200000,180710.41221670056,-19289.587783299445,0.9035520610835028
2020-08-12,-1,-1.1347046846937758,4506334.805062637,0.02019,-4514328.490180384,0.020429,200000,183206.1164401097,-16793.883559890295,0.9160305822005486
2020-08-13,0,0.5835299075732517,0.0,0.02238,0.0,0.019598,200000,181031.92664654172,-18968.073353458283,0.9051596332327085
2020-08-14,1,1.170940144730855,-3663130.8508001156,0.02471,4412614.60163169,0.020513,200000,181031.92664654172,-18968.073353458283,0.9051596332327085
2020-08-15,2,1.8183048888856392,0.0,0.02526,0.0,0.019575,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-16,2,2.514174951085198,0.0,0.02824,0.0,0.019842,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-17,2,2.5532271036979965,0.0,0.03036,0.0,0.02002,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-18,2,2.0990267967275313,0.0,0.02875,0.0,0.019089,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-19,2,1.6987400135063568,0.0,0.02648,0.0,0.017857,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-20,2,1.208578156961152,0.0,0.02746,0.0,0.019392,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-21,0,0.8043749789799035,0.0,0.02425,0.0,0.017962,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-22,0,0.8993075514366734,0.0,0.02512,0.0,0.018165,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-23,0,0.7360363900594531,0.0,0.02435,0.0,0.017889,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-24,0,0.7592923006721582,0.0,0.0251,0.0,0.01817,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-25,0,0.5961351338758778,0.0,0.02299,0.0,0.016883,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-26,0,0.6325323967570485,0.0,0.02369,0.0,0.017113,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-27,0,0.8623578851772414,0.0,0.02307,0.0,0.015933,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-28,0,0.869586886763883,0.0,0.02392,0.0,0.016317,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-29,0,0.9222278410017081,0.0,0.02491,0.0,0.016744,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-30,2,1.3478069010777327,0.0,0.02696,0.0,0.017113,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-08-31,2,1.8695408587707905,0.0,0.02917,0.0,0.017372,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-01,2,3.2228237143930385,0.0,0.03466,0.0,0.016989,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-02,2,2.8642527223724983,0.0,0.03449,0.0,0.015995,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-03,2,3.6902905383450655,0.0,0.03996,0.0,0.012343,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-04,2,1.7326887970121863,0.0,0.03552,0.0,0.014268,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-05,2,1.4908596898358197,0.0,0.02988,0.0,0.012101,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-06,2,1.449190855819621,0.0,0.03142,0.0,0.012354,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-07,2,1.4753967512678485,0.0,0.03249,0.0,0.012201,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-08,2,1.6479289576256722,0.0,0.03518,0.0,0.012119,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-09,1,1.1084520350028515,-2755161.629538009,0.03397,7288594.38948728,0.012841,200000,187185.68111081232,-12814.318889187678,0.9359284055540616
2020-09-10,1,0.8451842911489744,-2755161.629538009,0.03299,7288594.38948728,0.013005,200000,185680.952193741,-14319.047806259012,0.928404760968705
2020-09-11,1,0.7526280477000231,-2755161.629538009,0.0335,7288594.38948728,0.013239,200000,188791.6157119454,-11208.3842880546,0.943958078559727
2020-09-12,1,0.5309271096056146,-2755161.629538009,0.03272,7288594.38948728,0.013419,200000,187954.53663101344,-12045.463368986559,0.9397726831550672
2020-09-13,1,0.3847955437868765,-2755161.629538009,0.03065,7288594.38948728,0.01281,200000,177812.59807467205,-22187.401925327955,0.8890629903733602
2020-09-14,1,0.2598618932309519,-2755161.629538009,0.03039,7288594.38948728,0.012861,200000,177467.974364856,-22532.025635144004,0.88733987182428
2020-09-15,0,-0.09127747001212892,0.0,0.02788,0.0,0.012569,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-16,0,-0.3843154371189506,0.0,0.02639,0.0,0.01246,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-17,0,-0.576174946460945,0.0,0.02813,0.0,0.013514,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-18,0,-0.8792302532051819,0.0,0.02905,0.0,0.01443,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-19,-2,-1.5103756460949371,0.0,0.02768,0.0,0.015265,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-20,-2,-1.4693607328183254,0.0,0.02694,0.0,0.014476,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-21,-1,-1.122159467498651,3461631.414876835,0.0249,-6838129.490712669,0.012605,200000,172389.24446086638,-27610.75553913362,0.8619462223043319
2020-09-22,-1,-0.9486471872274476,3461631.414876835,0.02499,-6838129.490712669,0.01234,200000,170888.68697316642,-29111.31302683358,0.8544434348658321
2020-09-23,-1,-0.4347911301108983,3461631.414876835,0.02486,-6838129.490712669,0.011381,200000,163880.90870763903,-36119.09129236097,0.8194045435381951
2020-09-24,-1,-0.5912131967775844,3461631.414876835,0.02625,-6838129.490712669,0.012385,200000,175558.05838299333,-24441.94161700667,0.8777902919149667
2020-09-25,-1,-0.5870292899022267,3461631.414876835,0.02714,-6838129.490712669,0.012909,200000,182222.09019536717,-17777.90980463283,0.9111104509768359
2020-09-26,-1,-0.4801353092064883,3461631.414876835,0.02718,-6838129.490712669,0.012851,200000,181963.94394150088,-18036.056058499118,0.9098197197075044
2020-09-27,-1,-0.5022476939984576,3461631.414876835,0.02659,-6838129.490712669,0.012741,200000,179169.38716274517,-20830.612837254826,0.8958469358137259
2020-09-28,-1,-0.557003380839541,3461631.414876835,0.02625,-6838129.490712669,0.012765,200000,178156.54758946414,-21843.452410535858,0.8907827379473208
2020-09-29,-1,-0.7542192287200166,3461631.414876835,0.0263,-6838129.490712669,0.013169,200000,181092.2334744559,-18907.76652554411,0.9054611673722794
2020-09-30,-1,-0.9702533208949278,3461631.414876835,0.02621,-6838129.490712669,0.013519,200000,183174.03196886642,-16825.968031133583,0.9158701598443321
2020-10-01,-1,-0.42511552731851737,3461631.414876835,0.02581,-6838129.490712669,0.012732,200000,176407.7714937248,-23592.22850627519,0.8820388574686241
2020-10-02,0,0.699686616258166,0.0,0.0259,0.0,0.011859,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-03,2,1.7438942593610969,0.0,0.02719,0.0,0.011739,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-04,2,1.5265187182149305,0.0,0.02644,0.0,0.011657,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-05,2,1.7959749293784126,0.0,0.02643,0.0,0.011383,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-06,2,2.5515110897533115,0.0,0.02556,0.0,0.010106,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-07,0,0.9404020441025782,0.0,0.02551,0.0,0.011227,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-08,1,1.1781095837917746,-3184804.9853405496,0.02572,7438538.342077637,0.011012,200000,163826.36844591788,-36173.63155408212,0.8191318422295893
2020-10-09,1,0.8658617750274032,-3184804.9853405496,0.02627,7438538.342077637,0.011455,200000,168873.28367339558,-31126.716326604423,0.8443664183669779
2020-10-10,1,0.9467227652633607,-3184804.9853405496,0.02644,7438538.342077637,0.0114,200000,169005.5809120892,-30994.419087910792,0.8450279045604461
2020-10-11,1,0.8774802756844845,-3184804.9853405496,0.02656,7438538.342077637,0.011436,200000,169655.54489064484,-30344.455109355156,0.8482777244532242
2020-10-12,1,1.1461578072362801,-3184804.9853405496,0.02709,7438538.342077637,0.011377,200000,170904.61777069277,-29095.38222930723,0.8545230888534638
2020-10-13,1,0.7715556016642486,-3184804.9853405496,0.0268,7438538.342077637,0.011482,200000,170762.07085086213,-29237.929149137868,0.8538103542543106
2020-10-14,1,1.0992887764169008,-3184804.9853405496,0.02676,7438538.342077637,0.011139,200000,168083.2600001159,-31916.7399998841,0.8404163000005795
2020-10-15,1,1.088083210091361,-3184804.9853405496,0.02652,7438538.342077637,0.010963,200000,166009.72405542852,-33990.27594457148,0.8300486202771427
2020-10-16,1,1.0367994284207676,-3184804.9853405496,0.02572,7438538.342077637,0.010591,200000,160694.74380390317,-39305.25619609683,0.8034737190195158
2020-10-17,1,0.43546830208310267,-3184804.9853405496,0.02574,7438538.342077637,0.010988,200000,163711.53962541482,-36288.46037458518,0.8185576981270741
2020-10-18,0,-0.35220692488785293,0.0,0.02594,0.0,0.011627,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-19,0,-0.1899035786500565,0.0,0.02589,0.0,0.011396,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-20,0,0.8106149863580417,0.0,0.02592,0.0,0.010781,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-21,0,0.20142466607331008,0.0,0.02667,0.0,0.011339,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-22,-2,-1.5087779294454544,0.0,0.02708,0.0,0.012155,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-23,-2,-1.8210261306176978,0.0,0.02669,0.0,0.012218,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-24,-2,-1.4785218911734517,0.0,0.02706,0.0,0.012282,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-25,0,-0.4444964059351219,0.0,0.02699,0.0,0.01179,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-26,0,0.4861046147653118,0.0,0.02675,0.0,0.011368,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-27,0,0.7259215892936799,0.0,0.02701,0.0,0.01137,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-28,2,2.2823742325268164,0.0,0.02688,0.0,0.010638,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-29,2,2.480878731496738,0.0,0.02655,0.0,0.010186,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-30,2,1.606528505854571,0.0,0.0256,0.0,0.01008,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-10-31,2,1.850606867906407,0.0,0.02576,0.0,0.009895,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-11-01,0,0.5829182864133552,0.0,0.02574,0.0,0.010505,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-11-02,0,0.4037842556976639,0.0,0.02445,0.0,0.01005,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-11-03,2,1.7821258235855237,0.0,0.02442,0.0,0.00925,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-11-04,2,1.2042636489108371,0.0,0.0242,0.0,0.009398,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-11-05,1,1.0514053586884171,-3208028.9703633185,0.02493,8227153.81454146,0.009721,200000,159952.32446231507,-40047.67553768493,0.7997616223115753
2020-11-06,0,-0.4843252262848758,0.0,0.02616,0.0,0.011196,200000,151763.1482194133,-48236.8517805867,0.7588157410970665
2020-11-07,0,-0.15634149716455345,0.0,0.02486,0.0,0.010383,200000,151763.1482194133,-48236.8517805867,0.7588157410970665
2020-11-08,0,-0.9689903356345833,0.0,0.02535,0.0,0.011122,200000,151763.1482194133,-48236.8517805867,0.7588157410970665
2020-11-09,-1,-1.1050402388475278,3060975.1556961136,0.02479,-6876445.320317775,0.011035,200000,151763.1482194133,-48236.8517805867,0.7588157410970665
2020-11-10,-2,-1.6105381149702154,0.0,0.02483,0.0,0.011583,200000,155409.00124871958,-44590.99875128042,0.7770450062435978
2020-11-11,-2,-1.2172758710481948,0.0,0.02498,0.0,0.01134,200000,155409.00124871958,-44590.99875128042,0.7770450062435978
2020-11-12,0,-0.4311681221660577,0.0,0.0249,0.0,0.010644,200000,155409.00124871958,-44590.99875128042,0.7770450062435978
2020-11-13,-2,-1.611406210736265,0.0,0.0254,0.0,0.011814,200000,155409.00124871958,-44590.99875128042,0.7770450062435978
2020-11-14,-1,-1.036227855812166,3092101.0992582487,0.02513,-6910137.894562898,0.011245,200000,155409.00124871958,-44590.99875128042,0.7770450062435978
2020-11-15,-1,-0.6363721458906672,3092101.0992582487,0.02533,-6910137.894562898,0.011039,200000,154603.93306229127,-45396.06693770873,0.7730196653114563
2020-11-16,-1,-0.8651498013210639,3092101.0992582487,0.02549,-6910137.894562898,0.011336,200000,157150.98019285777,-42849.019807142235,0.7857549009642888
2020-11-17,-2,-1.3329783525874357,0.0,0.02649,0.0,0.012346,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-18,0,-0.5015641661377878,0.0,0.02678,0.0,0.011777,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-19,0,-0.6145552235170796,0.0,0.02581,0.0,0.011504,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-20,0,-0.9386916527671489,0.0,0.02629,0.0,0.012059,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-21,-2,-1.214800005958463,0.0,0.03057,0.0,0.014426,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-22,-2,-1.385777702299001,0.0,0.02875,0.0,0.013905,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-23,-2,-1.84641197560573,0.0,0.03174,0.0,0.016023,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-24,0,-0.4224566688514468,0.0,0.03523,0.0,0.016174,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-25,-2,-1.8866015469218853,0.0,0.03304,0.0,0.016548,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-26,-2,-1.5574344483355096,0.0,0.02942,0.0,0.014627,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-27,-2,-1.3159358900419642,0.0,0.02938,0.0,0.014487,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-28,-2,-1.5229571073410322,0.0,0.03047,0.0,0.01535,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-29,-1,-1.0286438570048484,2584827.5647077165,0.03072,-5240967.776900603,0.015151,200000,158811.8055756421,-41188.194424357906,0.7940590278782105
2020-11-30,-1,-0.9640249663897922,2584827.5647077165,0.03236,-5240967.776900603,0.015972,200000,167353.75732659816,-32646.242673401837,0.8367687866329908
2020-12-01,-1,-0.6701381950631984,2584827.5647077165,0.03024,-5240967.776900603,0.014737,200000,155401.32768494554,-44598.67231505446,0.7770066384247277
2020-12-02,-2,-1.799577255813261,0.0,0.03118,0.0,0.016405,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-03,-2,-2.068867375818449,0.0,0.03166,0.0,0.017397,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-04,-2,-1.453007418761538,0.0,0.02947,0.0,0.015698,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-05,-2,-2.089345037350043,0.0,0.03056,0.0,0.017484,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-06,-2,-1.5311351969745783,0.0,0.03091,0.0,0.017144,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-07,-2,-2.0476975885489006,0.0,0.03029,0.0,0.018137,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-08,-2,-1.6714513581422008,0.0,0.0279,0.0,0.016382,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-09,-2,-1.4796522101184335,0.0,0.0287,0.0,0.016758,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-10,-1,-1.0563053645271552,2920579.1264338302,0.02811,-5151375.995736648,0.015937,200000,164194.95848810993,-35805.04151189007,0.8209747924405496
2020-12-11,-1,-0.8466750305585596,2920579.1264338302,0.02778,-5151375.995736648,0.015587,200000,161428.18577787894,-38571.81422212106,0.8071409288893947
2020-12-12,-1,-1.0841250069046426,2920579.1264338302,0.02855,-5151375.995736648,0.016497,200000,168364.78386135335,-31635.216138646647,0.8418239193067667
2020-12-13,-1,-0.7186584839391027,2920579.1264338302,0.02921,-5151375.995736648,0.01647,200000,170153.27893291478,-29846.721067085222,0.8507663946645738
2020-12-14,-1,-0.6244708025918005,2920579.1264338302,0.0291,-5151375.995736648,0.01637,200000,169316.8776294334,-30683.12237056659,0.8465843881471671
2020-12-15,-1,-0.6207006615986005,2920579.1264338302,0.02918,-5151375.995736648,0.016501,200000,170225.35421498958,-29774.64578501042,0.8511267710749479
2020-12-16,0,-0.14564523263420562,0.0,0.03145,0.0,0.017274,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-17,0,-0.25921490957458737,0.0,0.03072,0.0,0.017092,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-18,0,-0.30092020932327623,0.0,0.03109,0.0,0.017424,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-19,0,-0.07540465269751384,0.0,0.03124,0.0,0.017373,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-20,2,1.3187585128544899,0.0,0.03122,0.0,0.016325,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-21,2,1.4337590830664506,0.0,0.02926,0.0,0.015523,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-22,0,0.5353382312837243,0.0,0.02885,0.0,0.015854,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-23,2,1.3251676812698976,0.0,0.0248,0.0,0.013236,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-24,1,1.132450206832078,-2913102.4541733623,0.02769,5416222.8534251265,0.014893,200000,161327.6139121208,-38672.38608787919,0.806638069560604
2020-12-25,2,2.1828730590833203,0.0,0.02854,0.0,0.014598,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2020-12-26,-2,-1.4036361483273951,0.0,0.0278,0.0,0.016471,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2020-12-27,0,-0.7233859543872618,0.0,0.02889,0.0,0.016542,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2020-12-28,-2,-3.179801369071938,0.0,0.02959,0.0,0.020212,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2020-12-29,-2,-3.113838528133578,0.0,0.02767,0.0,0.021135,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2020-12-30,-2,-2.3361305722710366,0.0,0.02695,0.0,0.0202,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2020-12-31,-2,-1.5827945448492073,0.0,0.02677,0.0,0.018754,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-01,-2,-1.492203739323094,0.0,0.02685,0.0,0.019052,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-02,-2,-1.525128318482124,0.0,0.02721,0.0,0.019993,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-03,-2,-2.143678751414823,0.0,0.02949,0.0,0.026226,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-04,-2,-1.4234990436171187,0.0,0.03095,0.0,0.024598,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-05,-2,-1.962145552640501,0.0,0.02852,0.0,0.027964,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-06,-2,-1.77888485780029,0.0,0.03046,0.0,0.030819,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-07,-2,-1.3303342682705708,0.0,0.03095,0.0,0.028673,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-08,-1,-1.1060171454339085,2720420.012169878,0.0304,-3029443.143337276,0.027299,200000,165401.5367399286,-34598.46326007141,0.827007683699643
2021-01-09,-1,-0.8378353398300835,2720420.012169878,0.03382,-3029443.143337276,0.028812,200000,179288.92065741887,-20711.079342581128,0.8964446032870943
2021-01-10,-1,-0.6489062255632805,2720420.012169878,0.03275,-3029443.143337276,0.02707,200000,171100.78128870355,-28899.218711296446,0.8555039064435177
2021-01-11,-1,-0.6357983218972314,2720420.012169878,0.02897,-3029443.143337276,0.024344,200000,152559.331633964,-47440.668366036,0.76279665816982
2021-01-12,-1,-0.36979766490821214,2720420.012169878,0.02865,-3029443.143337276,0.02299,200000,147586.93121399096,-52413.06878600904,0.7379346560699548
2021-01-13,-1,-0.5339002493073611,2720420.012169878,0.03079,-3029443.143337276,0.026073,200000,162748.40325094335,-37251.596749056655,0.8137420162547168
2021-01-14,-1,-0.5202091027346232,2720420.012169878,0.03014,-3029443.143337276,0.025743,200000,159980.4140057316,-40019.58599426839,0.7999020700286581
2021-01-15,-1,-0.42550925378364673,2720420.012169878,0.02972,-3029443.143337276,0.025306,200000,157513.97094698186,-42486.02905301814,0.7875698547349093
2021-01-16,-1,-0.738528503660247,2720420.012169878,0.03008,-3029443.143337276,0.026863,200000,163210.16512553918,-36789.83487446082,0.8160508256276959
2021-01-17,-1,-0.7256722481032403,2720420.012169878,0.0302,-3029443.143337276,0.027152,200000,164412.12459542404,-35587.875404575956,0.8220606229771202
2021-01-18,-2,-1.2798574298660248,0.0,0.03164,0.0,0.030803,200000,172643.38469909175,-27356.615300908248,0.8632169234954588
2021-01-19,0,-0.9526391995836544,0.0,0.03063,0.0,0.029015,200000,172643.38469909175,-27356.615300908248,0.8632169234954588
2021-01-20,-2,-2.143426502771351,0.0,0.03046,0.0,0.034595,200000,172643.38469909175,-27356.615300908248,0.8632169234954588
2021-01-21,-2,-1.2108440219566377,0.0,0.02762,0.0,0.027918,200000,172643.38469909175,-27356.615300908248,0.8632169234954588
2021-01-22,-2,-1.7764104617085155,0.0,0.02857,0.0,0.031268,200000,172643.38469909175,-27356.615300908248,0.8632169234954588
2021-01-23,-1,-1.1073613043669572,2951168.9692152436,0.02925,-2870882.411518753,0.030068,200000,172643.38469909175,-27356.615300908248,0.8632169234954588
2021-01-24,-1,-0.9536755156985145,2951168.9692152436,0.02999,-2870882.411518753,0.030606,200000,176371.78447370813,-23628.215526291868,0.8818589223685407
2021-01-25,-1,-0.8255224036409486,2951168.9692152436,0.02949,-2870882.411518753,0.029758,200000,172461.6917041326,-27538.308295867406,0.862308458520663
2021-01-26,-1,-0.7358517250327538,2951168.9692152436,0.02949,-2870882.411518753,0.029444,200000,171560.2346269157,-28439.765373084287,0.8578011731345786
2021-01-27,0,-0.07402287388248042,0.0,0.02823,0.0,0.026361,200000,165011.21594819127,-34988.78405180873,0.8250560797409563
2021-01-28,0,0.01836853780050935,0.0,0.02955,0.0,0.027389,200000,165011.21594819127,-34988.78405180873,0.8250560797409563
2021-01-29,1,1.128887942776674,-2473931.273586076,0.03335,2964628.3857023222,0.02783,200000,165011.21594819127,-34988.78405180873,0.8250560797409563
2021-01-30,1,1.1401176142314227,-2473931.273586076,0.03216,2964628.3857023222,0.026842,200000,159138.18488754996,-40861.815112450044,0.7956909244377498
2021-01-31,2,1.4807891937362934,0.0,0.03154,0.0,0.025397,200000,167746.3412054142,-32253.65879458579,0.838731706027071
2021-02-01,0,0.4628329890837753,0.0,0.03295,0.0,0.029382,200000,167746.3412054142,-32253.65879458579,0.838731706027071
2021-02-02,1,1.028644240202328,-2528585.185490115,0.03317,2981945.127553849,0.028127,200000,167746.3412054142,-32253.65879458579,0.838731706027071
2021-02-03,1,1.053342668501097,-2528585.185490115,0.03452,2981945.127553849,0.029177,200000,174290.97358975743,-25709.02641024257,0.8714548679487871
2021-02-04,1,1.1417027213850148,-2528585.185490115,0.0331,2981945.127553849,0.02771,200000,166325.86912423995,-33674.13087576005,0.8316293456211997
2021-02-05,1,0.5086681721385502,-2528585.185490115,0.03624,2981945.127553849,0.032096,200000,187344.4379361301,-12655.562063869904,0.9367221896806505
2021-02-06,1,0.8668295158934021,-2528585.185490115,0.03507,2981945.127553849,0.029946,200000,177974.81124486588,-22025.18875513412,0.8898740562243294
2021-02-07,2,1.307152131134349,0.0,0.03597,0.0,0.029139,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-08,2,1.585543668388725,0.0,0.04042,0.0,0.031326,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-09,2,1.5613925928734667,0.0,0.04608,0.0,0.035375,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-10,2,1.3582240853261993,0.0,0.04629,0.0,0.035689,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-11,2,1.5618839175667085,0.0,0.05681,0.0,0.042558,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-12,-2,-1.3328491113943828,0.0,0.05515,0.0,0.054359,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-13,0,-0.7003719942707052,0.0,0.05995,0.0,0.054766,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-14,-1,-1.1471720229213098,1556519.7613308758,0.05519,-1646907.184061867,0.052161,200000,171808.65125570208,-28191.348744297924,0.8590432562785104
2021-02-15,-2,-1.7785567673507265,0.0,0.05079,0.0,0.051032,200000,176797.97999475207,-23202.020005247934,0.8839898999737603
