date,statusList,zscore,VETUSDT_position,VETUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2020-08-03,0,-0.6832269484139669,0.0,0.0167,0.0,0.1373,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-04,0,0.045684807354811265,0.0,0.018734,0.0,0.14335,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-05,0,0.20157132698556354,0.0,0.018793,0.0,0.14227,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-06,0,0.6284065260974515,0.0,0.019704,0.0,0.14444,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-07,0,0.5566564267631677,0.0,0.018671,0.0,0.13888,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-08,2,1.2481058165975454,0.0,0.020815,0.0,0.14696,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-09,2,1.87316671498747,0.0,0.021929,0.0,0.14512,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-10,2,1.5960886952747735,0.0,0.021422,0.0,0.14383,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-11,2,1.3015737188310914,0.0,0.019966,0.0,0.13685,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-12,2,1.4757408226632862,0.0,0.020429,0.0,0.1367,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-13,0,0.7986350832895797,0.0,0.019598,0.0,0.13944,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-14,2,1.2484986696342348,0.0,0.020513,0.0,0.13826,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-15,0,0.6772338814574032,0.0,0.019575,0.0,0.13837,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-16,0,0.7043791748298681,0.0,0.019842,0.0,0.13882,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-17,0,0.6117830555968414,0.0,0.02002,0.0,0.14039,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-18,0,0.25345486980952614,0.0,0.019089,0.0,0.13691,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-19,0,0.019044368036837064,0.0,0.017857,0.0,0.12966,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-20,0,0.639178736588111,0.0,0.019392,0.0,0.13413,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-21,0,0.7091690752438721,0.0,0.017962,0.0,0.12315,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-22,0,0.5612141559608378,0.0,0.018165,0.0,0.12515,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-23,0,0.8613231047172825,0.0,0.017889,0.0,0.12141,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-24,0,0.738170041276045,0.0,0.01817,0.0,0.12361,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-25,2,1.2997418753843504,0.0,0.016883,0.0,0.11239,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-26,1,1.0878380897521778,-5653081.1706642555,0.017113,846009.427840642,0.11435,200000,193482.35614715482,-6517.643852845184,0.967411780735774
2020-08-27,1,0.8019832562428985,-5653081.1706642555,0.015933,846009.427840642,0.10725,200000,180805.05342810246,-19194.94657189754,0.9040252671405122
2020-08-28,1,0.9031496225790635,-5653081.1706642555,0.016317,846009.427840642,0.10927,200000,184684.77564187563,-15315.224358124367,0.9234238782093782
2020-08-29,0,-0.37620913126550587,0.0,0.016744,0.0,0.11623,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-08-30,0,0.10746359299858009,0.0,0.017113,0.0,0.11747,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-08-31,0,-0.8946572985693582,0.0,0.017372,0.0,0.12253,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-01,-2,-1.97557396938765,0.0,0.016989,0.0,0.12445,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-02,-2,-1.2596815711641327,0.0,0.015995,0.0,0.11489,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-03,-2,-2.566373012672974,0.0,0.012343,0.0,0.09446,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-04,0,-0.5876007059911921,0.0,0.014268,0.0,0.10156,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-05,-2,-1.5826005204530769,0.0,0.012101,0.0,0.09,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-06,-2,-1.5709390413051054,0.0,0.012354,0.0,0.0926,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-07,-2,-1.8354063731434256,0.0,0.012201,0.0,0.0936,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-08,-2,-1.3116438586559238,0.0,0.012119,0.0,0.09101,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-09,0,-0.585545176543976,0.0,0.012841,0.0,0.09331,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-10,-1,-1.026976706015812,7297419.126137613,0.013005,-977473.8462809729,0.09709,200000,189805.8714708393,-10194.128529160691,0.9490293573541966
2020-09-11,-1,-0.5926832259283916,7297419.126137613,0.013239,-977473.8462809729,0.09701,200000,191435.26963865303,-8564.73036134697,0.9571763481932651
2020-09-12,-1,-0.4014381663746239,7297419.126137613,0.013419,-977473.8462809729,0.09771,200000,193433.03677375452,-6566.963226245483,0.9671651838687726
2020-09-13,-1,-0.7125592933262245,7297419.126137613,0.01281,-977473.8462809729,0.09507,200000,186408.3775717549,-13591.622428245086,0.9320418878587746
2020-09-14,-1,-0.8865359563589754,7297419.126137613,0.012861,-977473.8462809729,0.09663,200000,188305.40514738625,-11694.59485261375,0.9415270257369313
2020-09-15,-1,-0.5073639025782558,7297419.126137613,0.012569,-977473.8462809729,0.09313,200000,182753.40030057068,-17246.599699429324,0.9137670015028534
2020-09-16,-1,-0.20346166521618353,7297419.126137613,0.01246,-977473.8462809729,0.09151,200000,180374.4739848465,-19625.526015153504,0.9018723699242325
2020-09-17,0,1.5458693704028295,0.0,0.013514,0.0,0.09408,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-18,2,3.297086281396382,0.0,0.01443,0.0,0.09093,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-19,2,3.1328660115082783,0.0,0.015265,0.0,0.09141,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-20,2,2.13914262714598,0.0,0.014476,0.0,0.08936,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-21,2,1.5362077947762092,0.0,0.012605,0.0,0.07983,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-22,0,0.8867257760136745,0.0,0.01234,0.0,0.08146,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-23,0,0.5572022376169109,0.0,0.011381,0.0,0.07663,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-24,0,0.6439258446660941,0.0,0.012385,0.0,0.08254,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-25,0,-0.8348600305722668,0.0,0.012909,0.0,0.09693,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-26,0,-0.7176452757078209,0.0,0.012851,0.0,0.09547,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-27,-2,-1.4376832093717005,0.0,0.012741,0.0,0.1013,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-28,-2,-1.2498693868164288,0.0,0.012765,0.0,0.1003,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-29,0,-0.9487140668326008,0.0,0.013169,0.0,0.1011,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-09-30,0,-0.6900862356867389,0.0,0.013519,0.0,0.10136,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-10-01,0,-0.9316770157409906,0.0,0.012732,0.0,0.09804,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-10-02,-1,-1.0368792278411239,7721953.320614282,0.011859,-986158.1351406932,0.09286,200000,183149.28885832953,-16850.711141670472,0.9157464442916476
2020-10-03,-1,-1.1144982599682036,7721953.320614282,0.011739,-986158.1351406932,0.09328,200000,182636.8408766149,-17363.159123385092,0.9131842043830746
2020-10-04,-2,-1.4108942398764854,0.0,0.011657,0.0,0.09686,200000,188653.7559696564,-11346.244030343601,0.943268779848282
2020-10-05,-2,-1.4977635322687395,0.0,0.011383,0.0,0.09738,200000,188653.7559696564,-11346.244030343601,0.943268779848282
2020-10-06,-2,-1.776073466331077,0.0,0.010106,0.0,0.09289,200000,188653.7559696564,-11346.244030343601,0.943268779848282
2020-10-07,-1,-1.0022615322438664,8401788.365977393,0.011227,-1006260.6996461296,0.09374,200000,188653.7559696564,-11346.244030343601,0.943268779848282
2020-10-08,-2,-1.207411760181956,0.0,0.011012,0.0,0.09632,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-09,-2,-1.2129080737973361,0.0,0.011455,0.0,0.10129,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-10,-2,-1.4205602019707886,0.0,0.0114,0.0,0.10493,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-11,-2,-1.4278969753506974,0.0,0.011436,0.0,0.10648,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-12,-2,-1.5666020337111453,0.0,0.011377,0.0,0.10945,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-13,-2,-1.3846731093953175,0.0,0.011482,0.0,0.10925,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-14,-2,-1.441433639537058,0.0,0.011139,0.0,0.10703,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-15,-2,-1.40486101035484,0.0,0.010963,0.0,0.10666,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-16,-2,-1.3731753381892906,0.0,0.010591,0.0,0.10414,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-17,-1,-1.0723358604670543,8784869.542838939,0.010988,-910814.7436942277,0.10598,200000,193056.2930734285,-6943.706926571496,0.9652814653671425
2020-10-18,-1,-0.5701032892508452,8784869.542838939,0.011627,-910814.7436942277,0.10735,200000,199917.64091016367,-82.35908983633271,0.9995882045508183
2020-10-19,-1,-0.8094247666231631,8784869.542838939,0.011396,-910814.7436942277,0.10859,200000,199017.74632794873,-982.2536720512726,0.9950887316397437
2020-10-20,-1,-0.7111373879437298,8784869.542838939,0.010781,-910814.7436942277,0.10238,200000,187958.89200076164,-12041.10799923836,0.9397944600038082
2020-10-21,-1,-0.4349717083480617,8784869.542838939,0.011339,-910814.7436942277,0.10589,200000,196057.8089560325,-3942.1910439674975,0.9802890447801625
2020-10-22,0,0.0214131673344377,0.0,0.012155,0.0,0.11077,200000,187167.15293923081,-12832.847060769185,0.935835764696154
2020-10-23,0,0.7397131230061006,0.0,0.012218,0.0,0.10805,200000,187167.15293923081,-12832.847060769185,0.935835764696154
2020-10-24,1,1.0187427372992737,-7619571.443544651,0.012282,866755.3623193054,0.10797,200000,187167.15293923081,-12832.847060769185,0.935835764696154
2020-10-25,1,0.5340815993756183,-7619571.443544651,0.01179,866755.3623193054,0.10639,200000,182048.85031654232,-17951.149683457683,0.9102442515827116
2020-10-26,1,0.406501599301963,-7619571.443544651,0.011368,866755.3623193054,0.10306,200000,175947.09581084322,-24052.904189156776,0.8797354790542161
2020-10-27,1,0.7418903838655104,-7619571.443544651,0.01137,866755.3623193054,0.10256,200000,175528.95727257064,-24471.04272742936,0.8776447863628531
2020-10-28,0,0.04738694132297546,0.0,0.010638,0.0,0.09869,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-10-29,0,-0.12857483158435826,0.0,0.010186,0.0,0.09531,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-10-30,0,0.2243248657948613,0.0,0.01008,0.0,0.0933,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-10-31,0,-0.2448962521539139,0.0,0.009895,0.0,0.093,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-01,0,-0.14428967729491693,0.0,0.010505,0.0,0.09827,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-02,0,0.432946591642635,0.0,0.01005,0.0,0.09221,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-03,-2,-2.256818997544024,0.0,0.00925,0.0,0.09357,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-04,-2,-2.101385209173435,0.0,0.009398,0.0,0.0955,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-05,-2,-1.7027381819420364,0.0,0.009721,0.0,0.09752,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-06,0,-0.9941750549037272,0.0,0.011196,0.0,0.1091,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-07,0,-0.930818042488354,0.0,0.010383,0.0,0.10128,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-08,0,-0.5026364104106962,0.0,0.011122,0.0,0.10655,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-09,0,-0.4680876956473222,0.0,0.011035,0.0,0.10561,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-10,0,0.5950053899073968,0.0,0.011583,0.0,0.1059,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-11,0,0.09758870524834219,0.0,0.01134,0.0,0.10599,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-12,0,-0.9846220781190359,0.0,0.010644,0.0,0.1046,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-13,2,1.294812256969092,0.0,0.011814,0.0,0.10629,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-14,0,0.5797946385254124,0.0,0.011245,0.0,0.10411,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-15,1,1.066020429980244,-8274484.430128025,0.011039,909237.8421678606,0.10046,200000,182684.06724836654,-17315.93275163346,0.9134203362418327
2020-11-16,1,0.9213386612025319,-8274484.430128025,0.011336,909237.8421678606,0.10387,200000,188242.090165907,-11757.909834093007,0.9412104508295349
2020-11-17,2,1.6770375921953204,0.0,0.012346,0.0,0.10947,200000,185306.58544061147,-14693.414559388533,0.9265329272030574
2020-11-18,1,1.0485181052099328,-7867308.543797719,0.011777,869330.9506502696,0.10658,200000,185306.58544061147,-14693.414559388533,0.9265329272030574
2020-11-19,1,0.5995289312493871,-7867308.543797719,0.011504,869330.9506502696,0.1059,200000,182567.6651617125,-17432.334838287497,0.9128383258085625
2020-11-20,0,-0.8933887052808049,0.0,0.012059,0.0,0.11828,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-21,0,0.5181867473972803,0.0,0.014426,0.0,0.13334,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-22,-2,-2.026692817838517,0.0,0.013905,0.0,0.14599,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-23,0,-0.36741517246018496,0.0,0.016023,0.0,0.15445,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-24,-2,-1.7839343365515876,0.0,0.016174,0.0,0.16721,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-25,0,0.25588702829099025,0.0,0.016548,0.0,0.15473,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-26,0,-0.052075662970403246,0.0,0.014627,0.0,0.13843,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-27,0,-0.8009525137270339,0.0,0.014487,0.0,0.14178,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-28,-2,-2.248392783587836,0.0,0.01535,0.0,0.16489,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-29,-2,-2.1697226638048366,0.0,0.015151,0.0,0.16663,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-11-30,-2,-1.629142095736099,0.0,0.015972,0.0,0.17204,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-01,-2,-1.2166103700996473,0.0,0.014737,0.0,0.15562,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-02,0,0.03476196422218199,0.0,0.016405,0.0,0.15845,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-03,0,0.4509766660749957,0.0,0.017397,0.0,0.16398,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-04,0,0.48497350499187747,0.0,0.015698,0.0,0.14781,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-05,0,0.957977848532033,0.0,0.017484,0.0,0.15993,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-06,0,0.7754732530163839,0.0,0.017144,0.0,0.15873,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-07,2,2.063065935809666,0.0,0.018137,0.0,0.15401,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-08,2,1.6840168145915164,0.0,0.016382,0.0,0.1412,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-09,2,1.245719138789232,0.0,0.016758,0.0,0.14796,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-10,1,1.0279961244507498,-5564221.444668202,0.015937,625014.076428511,0.14188,200000,177353.99432735427,-22646.005672645726,0.8867699716367714
2020-12-11,1,0.9375285577044739,-5564221.444668202,0.015587,625014.076428511,0.13926,200000,173768.9799414777,-26231.020058522292,0.8688448997073885
2020-12-12,1,1.1089077193593084,-5564221.444668202,0.016497,625014.076428511,0.14438,200000,182032.49352743974,-17967.506472560257,0.9101624676371987
2020-12-13,0,0.18161326938405992,0.0,0.01647,0.0,0.15406,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-14,0,-0.3369033726196937,0.0,0.01637,0.0,0.15877,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-15,0,0.19211359063123118,0.0,0.016501,0.0,0.15381,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-16,0,-0.36587749572947914,0.0,0.017274,0.0,0.16814,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-17,0,-0.14240116126469676,0.0,0.017092,0.0,0.16336,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-18,0,-0.10782645903831209,0.0,0.017424,0.0,0.16502,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-19,0,-0.22050911557524883,0.0,0.017373,0.0,0.16433,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-20,-2,-1.2104617494575631,0.0,0.016325,0.0,0.16201,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-21,-2,-1.2730197933985739,0.0,0.015523,0.0,0.15278,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-22,-2,-1.2739171731780883,0.0,0.015854,0.0,0.15646,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-23,-2,-1.8358961545674999,0.0,0.013236,0.0,0.13635,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-24,-2,-1.5899973711069166,0.0,0.014893,0.0,0.15304,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-25,-2,-1.9843440862298738,0.0,0.014598,0.0,0.15761,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-26,0,-0.2699533440672315,0.0,0.016471,0.0,0.15839,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-27,0,0.2734402244358277,0.0,0.016542,0.0,0.15467,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-28,2,1.5704990722995333,0.0,0.020212,0.0,0.17627,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-29,0,0.9806940315189022,0.0,0.021135,0.0,0.19067,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-30,0,0.8517868579081989,0.0,0.0202,0.0,0.18389,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2020-12-31,0,-0.20217146026727448,0.0,0.018754,0.0,0.18134,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-01,0,0.8886476568482545,0.0,0.019052,0.0,0.17509,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-02,2,1.4977188284787848,0.0,0.019993,0.0,0.17742,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-03,2,2.895894575437952,0.0,0.026226,0.0,0.20615,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-04,0,0.4484368245492359,0.0,0.024598,0.0,0.22528,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-05,0,0.26463308275832353,0.0,0.027964,0.0,0.25873,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-06,-2,-1.6194455963504182,0.0,0.030819,0.0,0.33309,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-07,-1,-1.109361668621137,3011666.9498563656,0.028673,-288537.57836551586,0.29928,200000,172707.05290646316,-27292.947093536844,0.8635352645323158
2021-01-08,-2,-1.604818994891358,0.0,0.027299,0.0,0.30389,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-09,-2,-1.685331068532999,0.0,0.028812,0.0,0.33062,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-10,-2,-1.291646808673747,0.0,0.02707,0.0,0.30153,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-11,-2,-1.3068720687706878,0.0,0.024344,0.0,0.2757,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-12,-2,-1.84783519736926,0.0,0.02299,0.0,0.28888,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-13,-2,-1.384210602710668,0.0,0.026073,0.0,0.3123,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-14,-2,-1.3631856899480899,0.0,0.025743,0.0,0.31201,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-15,-1,-1.1430562341148143,3520414.9516286813,0.025306,-295109.3837482291,0.30188,200000,178175.2415318308,-21824.758468169195,0.890876207659154
2021-01-16,-2,-1.48234476240382,0.0,0.026863,0.0,0.35071,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-17,-2,-1.636212066648728,0.0,0.027152,0.0,0.38081,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-18,0,-0.7646861440809546,0.0,0.030803,0.0,0.37123,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-19,0,-0.9377234967719037,0.0,0.029015,0.0,0.3672,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-20,0,0.00930086944907696,0.0,0.034595,0.0,0.37532,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-21,0,-0.03273363579061094,0.0,0.027918,0.0,0.30785,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-22,0,-0.024133402646014105,0.0,0.031268,0.0,0.34867,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-23,0,-0.11112559776448125,0.0,0.030068,0.0,0.34583,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-24,0,-0.032089912431927735,0.0,0.030606,0.0,0.35345,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-25,0,0.16154700180666426,0.0,0.029758,0.0,0.34308,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-26,0,0.057563424266202076,0.0,0.029444,0.0,0.3433,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-27,0,-0.045386458586098834,0.0,0.026361,0.0,0.31144,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-28,0,-0.918031311757125,0.0,0.027389,0.0,0.34409,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-29,0,-0.751034023780487,0.0,0.02783,0.0,0.34752,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-30,-2,-1.7137119943311176,0.0,0.026842,0.0,0.364,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-01-31,-2,-1.5246902915184468,0.0,0.025397,0.0,0.34475,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-01,-2,-1.6414781417810096,0.0,0.029382,0.0,0.40876,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-02,-2,-2.103611380704637,0.0,0.028127,0.0,0.42498,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-03,-2,-1.8184521590025657,0.0,0.029177,0.0,0.44189,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-04,-2,-1.8621862049285434,0.0,0.02771,0.0,0.43934,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-05,-2,-1.9364828632022355,0.0,0.032096,0.0,0.53917,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-06,-2,-2.5137184687545533,0.0,0.029946,0.0,0.63444,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-07,-2,-2.2352555850067666,0.0,0.029139,0.0,0.66109,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-08,-2,-1.7814795926119804,0.0,0.031326,0.0,0.67638,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-09,-2,-1.3772416617355705,0.0,0.035375,0.0,0.70562,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-10,-2,-1.8642059883209876,0.0,0.035689,0.0,0.93966,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-11,-2,-1.257421253511916,0.0,0.042558,0.0,0.92796,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-12,0,-0.4103580008202629,0.0,0.054359,0.0,0.92426,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-13,0,-0.2671027473255913,0.0,0.054766,0.0,0.91299,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-14,0,-0.06923310885675908,0.0,0.052161,0.0,0.84364,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-15,0,-0.16977665741839928,0.0,0.051032,0.0,0.86143,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-16,0,-0.28108245210249244,0.0,0.049319,0.0,0.87,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-17,0,-0.14204049488044407,0.0,0.051196,0.0,0.89206,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-18,0,0.16102530252486663,0.0,0.054483,0.0,0.91442,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-19,0,0.07791035643620971,0.0,0.053602,0.0,0.92581,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-20,0,-0.9039417399837321,0.0,0.053554,0.0,1.11568,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-21,0,-0.6157076372952761,0.0,0.054826,0.0,1.09894,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-22,-1,-1.042715450244875,1865556.7298200394,0.050147,-85277.58888114775,1.09703,200000,187104.14666057102,-12895.853339428984,0.9355207333028551
2021-02-23,-1,-1.1758934244333816,1865556.7298200394,0.042224,-85277.58888114775,0.96197,200000,160805.74953591905,-39194.25046408095,0.8040287476795953
2021-02-24,-2,-1.4480478639450376,0.0,0.042694,0.0,1.04902,200000,196913.96392573588,-3086.0360742641205,0.9845698196286794
2021-02-25,-2,-1.7440032286383118,0.0,0.039342,0.0,1.07691,200000,196913.96392573588,-3086.0360742641205,0.9845698196286794
