date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2020-08-03,-2,-2.1637126997749125,0.0,0.1697,0.0,2.621,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-04,-2,-2.5574406341780054,0.0,0.1687,0.0,2.848,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-05,-2,-1.7993718340538851,0.0,0.1719,0.0,2.773,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-06,-2,-1.398452242526519,0.0,0.1753,0.0,2.762,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-07,0,-0.81707474054,0.0,0.1767,0.0,2.642,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-08,0,-0.6482013129266597,0.0,0.1861,0.0,2.756,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-09,0,-0.03515056867027951,0.0,0.193,0.0,2.717,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-10,0,-0.578419247798215,0.0,0.1968,0.0,2.926,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-11,0,-0.5023306547940996,0.0,0.1831,0.0,2.722,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-12,0,-0.5873291213741161,0.0,0.1858,0.0,2.799,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-13,0,-0.8211575564790772,0.0,0.1854,0.0,2.86,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-14,-2,-1.686149218706627,0.0,0.1855,0.0,3.1,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-15,-2,-1.6507768907397464,0.0,0.1832,0.0,3.095,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-16,-2,-1.5001937915564976,0.0,0.1968,0.0,3.336,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-17,-2,-1.667431433987499,0.0,0.1949,0.0,3.418,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-18,-2,-1.299597741171914,0.0,0.1924,0.0,3.293,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-19,-2,-1.5660536140282009,0.0,0.186,0.0,3.296,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-20,-2,-2.2910817319638848,0.0,0.2075,0.0,4.078,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-21,-2,-1.9928278384956264,0.0,0.19,0.0,3.769,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-22,-2,-2.0732120399951617,0.0,0.1991,0.0,4.162,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-23,-2,-1.5540906698215589,0.0,0.1984,0.0,3.988,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-24,-1,-1.0837791523002853,485816.475930736,0.1998,-25423.292794908604,3.818,200000,194132.2637819221,-5867.736218077887,0.9706613189096106
2020-08-25,-1,-0.675567999990042,485816.475930736,0.1907,-25423.292794908604,3.482,200000,181169.10747186313,-18830.892528136872,0.9058455373593156
2020-08-26,-1,-1.1543562980164386,485816.475930736,0.1911,-25423.292794908604,3.784,200000,189041.2684862978,-10958.731513702194,0.945206342431489
2020-08-27,-1,-0.5857105773222901,485816.475930736,0.1823,-25423.292794908604,3.37,200000,174240.84028101515,-25759.159718984854,0.8712042014050757
2020-08-28,-1,-0.3201679152475756,485816.475930736,0.1854,-25423.292794908604,3.342,200000,175035.01915814303,-24964.980841856974,0.8751750957907152
2020-08-29,-1,-0.2654515588056026,485816.475930736,0.1896,-25423.292794908604,3.431,200000,179338.12141579896,-20661.87858420104,0.8966906070789948
2020-08-30,0,0.12237797069355703,0.0,0.1966,0.0,3.449,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-08-31,0,0.1824398669398411,0.0,0.1904,0.0,3.359,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-01,0,-0.05017495396435647,0.0,0.1936,0.0,3.518,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-02,0,0.03177695565655651,0.0,0.1776,0.0,3.238,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-03,0,0.8009564264545664,0.0,0.1367,0.0,2.388,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-04,0,0.8300645997927394,0.0,0.1473,0.0,2.578,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-05,2,1.3836768055877195,0.0,0.138,0.0,2.344,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-06,1,1.0090054680686233,-665853.0431150078,0.1399,38461.123340953585,2.422,200000,186305.68146357918,-13694.318536420818,0.9315284073178959
2020-09-07,1,0.5812286898470548,-665853.0431150078,0.1355,38461.123340953585,2.41,200000,182914.39459378173,-17085.605406218267,0.9145719729689087
2020-09-08,2,2.7376553006364457,0.0,0.1553,0.0,2.359,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-09,2,2.3019337519062253,0.0,0.1617,0.0,2.439,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-10,2,1.2891658324080548,0.0,0.1633,0.0,2.622,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-11,0,0.5007507393099452,0.0,0.166,0.0,2.816,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-12,0,-0.3571597159187157,0.0,0.159,0.0,2.854,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-13,0,-0.3236987964078831,0.0,0.1485,0.0,2.648,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-14,0,0.24327194450308384,0.0,0.1541,0.0,2.639,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-15,0,0.23354179995991425,0.0,0.1447,0.0,2.466,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-16,0,-0.01337286638089079,0.0,0.1421,0.0,2.448,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-17,0,-0.36111675268627935,0.0,0.1463,0.0,2.566,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-18,-2,-2.1491673570415775,0.0,0.1406,0.0,2.804,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-19,-2,-1.2866118148186227,0.0,0.139,0.0,2.631,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-20,-1,-1.156504777070861,745254.1913783909,0.1335,-39480.72799564095,2.52,200000,198982.86909803038,-1017.13090196962,0.9949143454901519
2020-09-21,-1,-1.0926533780203658,745254.1913783909,0.12,-39480.72799564095,2.263,200000,178775.39041954238,-21224.609580457618,0.8938769520977119
2020-09-22,-1,-1.1896506790768486,745254.1913783909,0.1226,-39480.72799564095,2.341,200000,183792.5481007862,-16207.451899213804,0.918962740503931
2020-09-23,-2,-1.2204243226400744,0.0,0.1126,0.0,2.176,200000,200977.31126733826,977.3112673382566,1.0048865563366913
2020-09-24,-1,-1.1342725385370347,838803.4693962365,0.1198,-43332.75361520877,2.319,200000,200977.3112673383,977.3112673382857,1.0048865563366913
2020-09-25,-1,-1.1041306763451306,838803.4693962365,0.121,-43332.75361520877,2.36,200000,203760.5183288373,3760.5183288372937,1.0188025916441865
2020-09-26,-1,-1.0383313909405474,838803.4693962365,0.1226,-43332.75361520877,2.399,200000,206792.58127086444,6792.581270864437,1.033962906354322
2020-09-27,-1,-1.014831551300671,838803.4693962365,0.1204,-43332.75361520877,2.37,200000,203690.56378335165,3690.563783351652,1.0184528189167583
2020-09-28,-1,-1.1339684284541358,838803.4693962365,0.1211,-43332.75361520877,2.425,200000,206661.0276607655,6661.0276607655105,1.0333051383038276
2020-09-29,-1,-0.31676635983029827,838803.4693962365,0.1294,-43332.75361520877,2.433,200000,213969.7584856759,13969.758485675906,1.0698487924283795
2020-09-30,0,0.5610048211362244,0.0,0.1356,0.0,2.435,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-01,2,1.8689267190821222,0.0,0.1416,0.0,2.365,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-02,0,0.8128741447617323,0.0,0.1296,0.0,2.288,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-03,0,0.2556058296599181,0.0,0.1259,0.0,2.297,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-04,0,-0.07183090592597195,0.0,0.1235,0.0,2.306,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-05,0,-0.31448598368920583,0.0,0.1211,0.0,2.302,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-06,0,-0.53675517166196,0.0,0.1125,0.0,2.172,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-07,0,0.6068171825761204,0.0,0.1194,0.0,2.192,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-08,0,0.3314574106804012,0.0,0.1215,0.0,2.251,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-09,0,0.5922480511923586,0.0,0.1274,0.0,2.33,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-10,0,0.6620452596899009,0.0,0.1264,0.0,2.3,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-11,0,0.16053176058568178,0.0,0.1267,0.0,2.354,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-12,0,0.14487142640161021,0.0,0.1263,0.0,2.345,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-13,0,-0.23560585950688945,0.0,0.1236,0.0,2.33,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-14,0,-0.13392546825927543,0.0,0.1203,0.0,2.254,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-15,0,0.47238269025002144,0.0,0.1224,0.0,2.23,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-16,0,0.4667863712280931,0.0,0.1192,0.0,2.166,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-17,0,0.7766849456040289,0.0,0.1217,0.0,2.179,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-18,0,0.2644990965454292,0.0,0.1219,0.0,2.216,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-19,0,0.06698669013199625,0.0,0.1211,0.0,2.212,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-20,0,-0.4566130182754121,0.0,0.1154,0.0,2.146,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-21,-2,-1.768760657450961,0.0,0.1187,0.0,2.283,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-22,-2,-1.919259293060232,0.0,0.1208,0.0,2.341,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-23,0,-0.23169942872642335,0.0,0.1227,0.0,2.291,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-24,0,0.17918912892857408,0.0,0.125,0.0,2.312,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-25,2,1.8019886428233782,0.0,0.1255,0.0,2.229,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-26,0,0.5177037048508009,0.0,0.1191,0.0,2.174,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-27,0,-0.39844351825531854,0.0,0.1178,0.0,2.194,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-28,0,0.2387042654208305,0.0,0.1132,0.0,2.079,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-29,0,-0.7939671840848449,0.0,0.1081,0.0,2.033,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-30,0,-0.4180132928214162,0.0,0.1042,0.0,1.946,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-10-31,0,-0.1395379131186869,0.0,0.1058,0.0,1.964,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-01,0,-0.5737102158826879,0.0,0.1071,0.0,2.008,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-02,0,-0.6834035380113741,0.0,0.1024,0.0,1.924,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-03,0,0.23896071167589603,0.0,0.1015,0.0,1.868,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-04,2,1.492918298088904,0.0,0.1025,0.0,1.833,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-05,0,0.8507792120808613,0.0,0.1065,0.0,1.931,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-06,0,0.9411996146296729,0.0,0.1143,0.0,2.071,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-07,2,1.6972885550317713,0.0,0.1097,0.0,1.949,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-08,2,2.7295612194247276,0.0,0.1192,0.0,2.027,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-09,2,2.4051463171059577,0.0,0.1181,0.0,1.989,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-10,2,2.1941533548051897,0.0,0.12,0.0,2.006,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-11,2,1.474956332480796,0.0,0.1203,0.0,2.054,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-12,0,0.7795047821480467,0.0,0.1162,0.0,2.03,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-13,0,0.40233146386059293,0.0,0.1184,0.0,2.094,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-14,0,0.5569966464194572,0.0,0.1161,0.0,2.04,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-15,1,1.184465926902464,-832257.408766157,0.1158,48723.66427458088,1.978,200000,192750.81587024196,-7249.1841297580395,0.9637540793512098
2020-11-16,0,0.12237327639093325,0.0,0.1167,0.0,2.073,200000,188871.0994320463,-11128.900567953708,0.9443554971602315
2020-11-17,-1,-1.1583797442916592,801660.0145672593,0.1178,-42808.49941796154,2.206,200000,188871.0994320463,-11128.900567953708,0.9443554971602315
2020-11-18,0,0.4615320154352656,0.0,0.1229,0.0,2.15,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-19,-2,-1.3165338040387735,0.0,0.12,0.0,2.25,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-20,-2,-1.879232574393693,0.0,0.1221,0.0,2.362,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-21,-2,-2.751156939452923,0.0,0.1286,0.0,2.695,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-22,-2,-2.144128191834502,0.0,0.1238,0.0,2.557,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-23,-2,-2.3437763639924682,0.0,0.128,0.0,2.794,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-24,-2,-2.230357656137694,0.0,0.1359,0.0,3.079,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-25,2,4.100829311813552,0.0,0.384,0.0,2.924,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-26,2,1.706409513840652,0.0,0.2355,0.0,2.522,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-27,1,1.137348585193403,-414512.1758871533,0.22,35047.14784595455,2.602,200000,182385.35739034746,-17614.64260965254,0.9119267869517373
2020-11-28,2,1.9165068873954165,0.0,0.2886,0.0,2.69,200000,207736.74364576215,7736.743645762152,1.0386837182288107
2020-11-29,2,1.5206228277137352,0.0,0.2814,0.0,2.734,200000,207736.74364576215,7736.743645762152,1.0386837182288107
2020-11-30,0,0.9306223616318264,0.0,0.2661,0.0,2.932,200000,207736.74364576215,7736.743645762152,1.0386837182288107
2020-12-01,0,0.9812023521880526,0.0,0.2565,0.0,2.718,200000,207736.74364576215,7736.743645762152,1.0386837182288107
2020-12-02,1,1.0064092433882792,-381869.0140547098,0.272,37268.8811707503,2.787,200000,207736.74364576215,7736.743645762152,1.0386837182288107
2020-12-03,1,0.6606272280979026,-381869.0140547098,0.2601,37268.8811707503,2.877,200000,206546.7016838786,6546.701683878608,1.032733508419393
2020-12-04,1,0.37715687395550307,-381869.0140547098,0.2186,37268.8811707503,2.591,200000,180040.23758577358,-19959.762414226425,0.9002011879288678
2020-12-05,1,0.46096349597728126,-381869.0140547098,0.239,37268.8811707503,2.718,200000,192563.51338117494,-7436.48661882506,0.9628175669058747
2020-12-06,1,0.5245933021263937,-381869.0140547098,0.2419,37268.8811707503,2.653,200000,191248.45624583485,-8751.543754165148,0.9562422812291742
2020-12-07,1,0.3451276442227436,-381869.0140547098,0.2303,37268.8811707503,2.612,200000,185290.75155479944,-14709.24844520056,0.9264537577739972
2020-12-08,1,0.2205861881293566,-381869.0140547098,0.2083,37268.8811707503,2.41,200000,169361.3192491043,-30638.6807508957,0.8468065962455216
2020-12-09,0,0.007633926530582758,0.0,0.2061,0.0,2.491,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-10,0,-0.23022393709615482,0.0,0.1915,0.0,2.43,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-11,0,-0.3904125726374374,0.0,0.1808,0.0,2.337,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-12,0,-0.4159309686274235,0.0,0.1954,0.0,2.469,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-13,0,-0.42685826335086174,0.0,0.2093,0.0,2.557,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-14,0,-0.3626750458390801,0.0,0.2178,0.0,2.521,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-15,-1,-1.000624176371351,466064.43053947727,0.2077,-37432.93976142669,2.586,200000,193603.16444609885,-6396.835553901154,0.9680158222304942
2020-12-16,-2,-1.4345262377491914,0.0,0.2085,0.0,2.766,200000,199968.2420587241,-31.757941275893245,0.9998412102936205
2020-12-17,-2,-1.4245247475779035,0.0,0.1996,0.0,2.688,200000,199968.2420587241,-31.757941275893245,0.9998412102936205
2020-12-18,-1,-1.0555730346303638,472291.54950100166,0.2117,-36490.55512020513,2.74,200000,199968.2420587241,-31.757941275893245,0.9998412102936205
2020-12-19,-1,-0.7242533752006656,472291.54950100166,0.2233,-36490.55512020513,2.811,200000,208037.65344647027,8037.653446470271,1.0401882672323512
2020-12-20,-2,-1.3271044780781085,0.0,0.2086,0.0,2.802,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-21,0,-0.47133000754633264,0.0,0.2066,0.0,2.592,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-22,0,-0.9201868062794466,0.0,0.1975,0.0,2.574,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-23,0,-0.5690868654700223,0.0,0.1639,0.0,2.096,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-24,0,-0.5004601564129711,0.0,0.1809,0.0,2.312,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-25,0,0.16507141980742043,0.0,0.1856,0.0,2.288,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-26,2,2.065772608492755,0.0,0.2019,0.0,2.26,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-27,2,1.3212813691336187,0.0,0.1949,0.0,2.275,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-28,0,0.27754705355301607,0.0,0.193,0.0,2.384,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-29,0,0.711278628117221,0.0,0.1877,0.0,2.271,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-30,1,1.1779233056110319,-541165.6755569339,0.1882,45980.75852813316,2.215,200000,203694.7602796299,3694.7602796299034,1.0184738013981496
2020-12-31,1,0.7877284623566815,-541165.6755569339,0.186,45980.75852813316,2.222,200000,202826.0611031016,2826.061103101587,1.014130305515508
2021-01-01,1,1.0545672836343505,-541165.6755569339,0.1933,45980.75852813316,2.268,200000,208891.68542696134,8891.68542696134,1.0444584271348067
2021-01-02,2,2.0536914912607154,0.0,0.2049,0.0,2.249,200000,211168.88127147418,11168.88127147418,1.0558444063573709
2021-01-03,0,0.23122959644523408,0.0,0.2025,0.0,2.466,200000,211168.88127147418,11168.88127147418,1.0558444063573709
2021-01-04,-1,-1.0343568519626876,553377.5714661273,0.1908,-41981.88494462707,2.515,200000,211168.88127147418,11168.88127147418,1.0558444063573709
2021-01-05,-1,-1.0497249898209107,553377.5714661273,0.1981,-41981.88494462707,2.612,200000,219280.78038280574,19280.780382805737,1.0964039019140286
2021-01-06,-2,-2.159627835511753,0.0,0.2088,0.0,3.013,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-07,0,-0.4761610234926126,0.0,0.2262,0.0,2.894,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-08,0,-0.820798443403153,0.0,0.2178,0.0,2.861,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-09,-2,-1.5793310439019708,0.0,0.2313,0.0,3.228,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-10,-2,-1.867700211203059,0.0,0.2312,0.0,3.383,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-11,0,0.3588896986351036,0.0,0.2383,0.0,2.898,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-12,0,-0.12378442234057388,0.0,0.2182,0.0,2.75,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-13,0,-0.5744972247970359,0.0,0.2255,0.0,2.948,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-14,0,-0.6964377747852701,0.0,0.2278,0.0,3.021,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-15,0,-0.46061199380030676,0.0,0.2247,0.0,2.941,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-16,0,-0.6155297359074114,0.0,0.2294,0.0,3.056,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-17,0,-0.8806847945850365,0.0,0.233,0.0,3.188,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-18,0,-0.6881927191650778,0.0,0.2435,0.0,3.301,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-19,0,-0.3032719939079449,0.0,0.2389,0.0,3.161,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-20,0,-0.965157653522179,0.0,0.2312,0.0,3.238,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-21,0,-0.4681981934364687,0.0,0.2016,0.0,2.736,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-22,0,-0.8083137173735494,0.0,0.2105,0.0,2.918,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-23,-2,-3.4112455600310203,0.0,0.2167,0.0,3.938,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-24,-2,-1.692779619420926,0.0,0.2234,0.0,3.545,200000,222115.06368750814,22115.06368750814,1.1105753184375406
2021-01-25,-1,-1.103600303455017,513679.61074816866,0.2162,-33817.76243719673,3.284,200000,222115.0636875081,22115.06368750811,1.1105753184375406
2021-01-26,-2,-1.4534556808123509,0.0,0.2159,0.0,3.434,200000,227341.83193631208,27341.831936312083,1.1367091596815604
2021-01-27,-2,-1.3118954045434013,0.0,0.1954,0.0,3.112,200000,227341.83193631208,27341.831936312083,1.1367091596815604
2021-01-28,-1,-1.0074281261774292,542064.453830024,0.2097,-34751.12074844269,3.271,200000,227341.83193631208,27341.831936312083,1.1367091596815604
2021-01-29,-1,-0.9528413822393302,542064.453830024,0.2114,-34751.12074844269,3.307,200000,229514.38185476704,29514.381854767038,1.1475719092738352
2021-01-30,-1,-0.9744329184332718,542064.453830024,0.2089,-34751.12074844269,3.297,200000,227811.7095127076,27811.709512707603,1.139058547563538
2021-01-31,-1,-1.1123359028233684,542064.453830024,0.2027,-34751.12074844269,3.283,200000,223964.39420848322,23964.394208483223,1.1198219710424162
2021-02-01,-2,-1.425143572400516,0.0,0.2036,0.0,3.471,200000,237598.64925436376,37598.64925436376,1.1879932462718188
2021-02-02,-1,-1.1631338695763256,562496.8022120354,0.2112,-33530.71539011625,3.543,200000,237598.6492543638,37598.64925436379,1.187993246271819
2021-02-03,-1,-0.7258130079047233,562496.8022120354,0.2283,-33530.71539011625,3.683,200000,251911.64472680585,51911.644726805855,1.2595582236340293
2021-02-04,-1,-0.3096961589562286,562496.8022120354,0.2251,-33530.71539011625,3.506,200000,244176.71833567673,44176.718335676735,1.2208835916783838
2021-02-05,-1,-0.22351042213411687,562496.8022120354,0.2479,-33530.71539011625,3.857,200000,268770.926528042,68770.92652804201,1.34385463264021
2021-02-06,-1,-1.1046673007196288,562496.8022120354,0.2597,-33530.71539011625,4.432,200000,294688.55014346086,94688.55014346086,1.4734427507173042
2021-02-07,-1,-1.0349030214539876,562496.8022120354,0.2483,-33530.71539011625,4.246,200000,282039.373535682,82039.37353568198,1.41019686767841
2021-02-08,-2,-1.409126981267626,0.0,0.2655,0.0,4.731,200000,246889.56277770834,46889.56277770834,1.2344478138885417
2021-02-09,-1,-1.170387879399759,433139.583820541,0.285,-24615.110944936026,5.015,200000,246889.56277770834,46889.56277770834,1.2344478138885417
2021-02-10,-2,-3.2650082166109873,0.0,0.3065,0.0,7.514,200000,299090.22397696186,99090.22397696186,1.4954511198848093
2021-02-11,-2,-2.046540050110234,0.0,0.3457,0.0,7.411,200000,299090.22397696186,99090.22397696186,1.4954511198848093
2021-02-12,-2,-1.7684577046365435,0.0,0.3456,0.0,7.345,200000,299090.22397696186,99090.22397696186,1.4954511198848093
2021-02-13,-1,-1.0176446308806437,376782.84703572927,0.3969,-19376.148223436245,7.718,200000,299090.22397696186,99090.22397696186,1.4954511198848093
2021-02-14,-1,-0.7983280138414657,376782.84703572927,0.3657,-19376.148223436245,6.986,200000,273151.2586498918,73151.25864989182,1.3657562932494591
2021-02-15,-1,-0.5437564004909387,376782.84703572927,0.344,-19376.148223436245,6.412,200000,253853.16178896406,53853.16178896406,1.2692658089448203
2021-02-16,0,1.2238338635037136,0.0,0.424,0.0,6.426,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-17,0,0.6205097776259016,0.0,0.409,0.0,6.639,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-18,0,0.7077063394929957,0.0,0.4426,0.0,7.133,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-19,0,0.7309224317650339,0.0,0.451,0.0,7.262,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-20,2,1.3785656422263886,0.0,0.4492,0.0,6.693,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-21,2,3.074735064368252,0.0,0.6419,0.0,7.118,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-22,2,2.1157908116327633,0.0,0.5432,0.0,6.389,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-23,2,1.9248895516333888,0.0,0.4466,0.0,5.148,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-24,2,2.3801932106644124,0.0,0.5354,0.0,5.303,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-25,2,1.8092441354766953,0.0,0.4952,0.0,5.128,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-26,2,1.463619714277236,0.0,0.4866,0.0,5.184,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-02-27,2,1.2536658458952676,0.0,0.4879,0.0,5.267,200000,263845.425317614,63845.42531761399,1.31922712658807
