date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-08-06,1,0.6210992211491376,-10916191.044588994,0.00895,126730979.1810136,0.0007845,200000,197120.36301657668,-2879.636983423319,0.9856018150828834
2020-08-07,0,-2.2396323624307897,0.0,0.008739,0.0,0.0008578,200000,180863.96589833876,-19136.034101661236,0.9043198294916939
2020-08-08,-1,-1.007288085378343,9984761.283997944,0.009057,-106178211.75198941,0.0008517,200000,180863.96589833876,-19136.034101661236,0.9043198294916939
2020-08-09,-1,-1.109794231741266,9984761.283997944,0.008792,-106178211.75198941,0.0008322,200000,176147.5290289155,-23852.47097108449,0.8807376451445775
2020-08-10,-1,-0.3022767464583669,9984761.283997944,0.009303,-106178211.75198941,0.0008578,200000,183967.9042658894,-16032.095734110597,0.919839521329447
2020-08-11,0,0.09034160088694859,0.0,0.008995,0.0,0.0008198,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-12,0,0.38318677067401735,0.0,0.00952,0.0,0.0008584,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-13,0,0.44955025745982213,0.0,0.009449,0.0,0.0008484,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-14,0,0.663764531492488,0.0,0.009512,0.0,0.000847,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-15,0,-0.2992032771046153,0.0,0.009312,0.0,0.000855,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-16,-2,-1.3214662811894669,0.0,0.009515,0.0,0.000907,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-17,0,-0.3021886434118672,0.0,0.009588,0.0,0.0008824,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-18,2,2.183402372926323,0.0,0.010091,0.0,0.0008437,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-19,2,1.452796714026643,0.0,0.009648,0.0,0.0008226,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-20,2,2.0708386359677577,0.0,0.010312,0.0,0.000845,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-21,2,3.259583296438225,0.0,0.010778,0.0,0.0007758,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-22,2,2.534316906658522,0.0,0.011107,0.0,0.0007962,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-23,2,2.776203961129649,0.0,0.011831,0.0,0.0007745,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-24,2,3.0452264886362004,0.0,0.0138,0.0,0.0007816,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-25,2,2.0036288200558925,0.0,0.012263,0.0,0.0007459,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-26,2,1.571828405652779,0.0,0.011769,0.0,0.0007359,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-27,0,0.9345920048556742,0.0,0.010563,0.0,0.0007156,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-28,1,1.0205282933824982,-8008630.998428733,0.011119,121766673.14580758,0.0007313,200000,178095.93614305818,-21904.063856941822,0.8904796807152909
2020-08-29,1,0.9108590299052731,-8008630.998428733,0.011252,121766673.14580758,0.0007416,200000,180415.280799251,-19584.71920074901,0.902076403996255
2020-08-30,1,0.7361744090081194,-8008630.998428733,0.011099,121766673.14580758,0.000742,200000,179238.66692574974,-20761.33307425026,0.8961933346287487
2020-08-31,1,0.5983546088351083,-8008630.998428733,0.010737,121766673.14580758,0.0007249,200000,174257.33239352523,-25742.667606474773,0.8712866619676262
2020-09-01,1,0.32897799512856357,-8008630.998428733,0.01048,121766673.14580758,0.00073,200000,172820.12425997265,-27179.875740027346,0.8641006212998632
2020-09-02,0,0.16188620293619638,0.0,0.009943,0.0,0.0007035,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-03,0,0.04191958033935867,0.0,0.008438,0.0,0.0006018,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-04,0,0.36419125664924723,0.0,0.008947,0.0,0.0006042,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-05,0,0.6667512500685663,0.0,0.008266,0.0,0.0005336,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-06,0,0.8153227473432147,0.0,0.00855,0.0,0.0005402,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-07,0,0.5093213156404565,0.0,0.008506,0.0,0.0005492,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-08,0,0.42088323847716796,0.0,0.008242,0.0,0.0005328,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-09,0,0.9845146487089715,0.0,0.008849,0.0,0.0005491,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-10,2,1.4097560411756973,0.0,0.009219,0.0,0.0005535,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-11,0,0.1078363366369397,0.0,0.009351,0.0,0.0006032,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-12,1,1.0358035460750072,-8917948.564442804,0.009647,146311989.45778865,0.000588,200000,172062.89960235945,-27937.100397640548,0.8603144980117973
2020-09-13,2,1.7178266249371954,0.0,0.009166,0.0,0.0005446,200000,174123.3066853305,-25876.69331466951,0.8706165334266525
2020-09-14,2,1.83382069024219,0.0,0.009483,0.0,0.0005563,200000,174123.3066853305,-25876.69331466951,0.8706165334266525
2020-09-15,2,1.4736175394497364,0.0,0.009193,0.0,0.0005457,200000,174123.3066853305,-25876.69331466951,0.8706165334266525
2020-09-16,1,1.088855000212631,-9490042.87580829,0.009174,157549137.42791393,0.0005526,200000,174123.30668533046,-25876.693314669537,0.8706165334266524
2020-09-17,1,1.000763912477418,-9490042.87580829,0.009278,157549137.42791393,0.0005585,200000,176039.81105523923,-23960.18894476077,0.8801990552761961
2020-09-18,2,2.068757449101878,0.0,0.009919,0.0,0.0005497,200000,181650.2811263486,-18349.718873651407,0.908251405631743
2020-09-19,2,1.815703472283261,0.0,0.009674,0.0,0.0005345,200000,181650.2811263486,-18349.718873651407,0.908251405631743
2020-09-20,1,1.0802916631802377,-9951258.963862639,0.009127,172835662.34666848,0.0005255,200000,181650.2811263486,-18349.718873651407,0.908251405631743
2020-09-21,2,2.010006568710061,0.0,0.009133,0.0,0.0004844,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-22,2,1.663129001123678,0.0,0.009086,0.0,0.0004878,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-23,2,1.6658732393976632,0.0,0.008529,0.0,0.0004541,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-24,2,2.090211197274868,0.0,0.009617,0.0,0.0004884,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-25,2,2.1575696461703924,0.0,0.009992,0.0,0.0004914,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-26,2,2.6483424905164767,0.0,0.010968,0.0,0.0004925,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-27,2,2.2016426718532704,0.0,0.010552,0.0,0.0004732,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-28,2,1.6176819272596445,0.0,0.010232,0.0,0.0004747,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-29,2,2.1956805531883465,0.0,0.011389,0.0,0.00048,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-09-30,2,1.3696611932416785,0.0,0.010661,0.0,0.0004804,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-01,0,0.7881572902711278,0.0,0.009906,0.0,0.000472,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-02,0,0.21433225700364264,0.0,0.009329,0.0,0.000471,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-03,0,0.9664286835884744,0.0,0.01004,0.0,0.0004625,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-04,0,0.7455905352123381,0.0,0.009952,0.0,0.000465,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-05,0,0.7892079387061749,0.0,0.009865,0.0,0.0004551,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-06,0,0.47295973845791434,0.0,0.0093,0.0,0.0004392,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-07,0,0.50148832101538,0.0,0.009556,0.0,0.0004471,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-08,0,0.13588185847983467,0.0,0.009643,0.0,0.0004622,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-09,0,0.01414204682419939,0.0,0.009901,0.0,0.0004761,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-10,0,0.42002578029181065,0.0,0.010102,0.0,0.0004691,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-11,0,-0.8904744234139019,0.0,0.009905,0.0,0.000497,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-12,-2,-1.369172592673196,0.0,0.009878,0.0,0.0005071,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-13,0,-0.8164557059018456,0.0,0.009907,0.0,0.0004882,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-14,0,-0.5445047216273048,0.0,0.0099,0.0,0.0004793,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-15,0,-0.7157100112313061,0.0,0.009838,0.0,0.00048,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-16,0,-0.0584695047239403,0.0,0.009704,0.0,0.00046,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-17,0,-0.6778478164614015,0.0,0.009573,0.0,0.0004688,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-18,0,-0.43964007432339247,0.0,0.009858,0.0,0.0004786,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-19,0,-0.4489683988911291,0.0,0.009765,0.0,0.0004754,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-20,-2,-1.927208154066,0.0,0.009498,0.0,0.0004901,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-21,-2,-1.7469377417196494,0.0,0.010006,0.0,0.0005182,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-22,-2,-1.3455776483792394,0.0,0.010143,0.0,0.000518,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-23,0,-0.3877249863117199,0.0,0.010094,0.0,0.0004982,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-24,0,-0.0520641124786791,0.0,0.010287,0.0,0.0005028,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-25,0,0.07674990871095481,0.0,0.010001,0.0,0.0004882,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-26,0,-0.37765152299578736,0.0,0.009737,0.0,0.0004832,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-27,0,-0.27070784481306254,0.0,0.009901,0.0,0.0004909,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-28,0,0.5841412751485668,0.0,0.009571,0.0,0.0004636,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-29,0,0.42756408584340405,0.0,0.009362,0.0,0.0004558,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-30,0,0.8626945164957388,0.0,0.00927,0.0,0.0004483,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-10-31,0,0.773595431384657,0.0,0.009301,0.0,0.0004499,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-01,0,-0.08306023515416348,0.0,0.009161,0.0,0.0004513,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-02,0,0.11599284903088321,0.0,0.008963,0.0,0.0004395,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-03,0,-0.8768815051136193,0.0,0.008755,0.0,0.0004398,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-04,-2,-1.9561348342037996,0.0,0.008475,0.0,0.0004403,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-05,0,-0.6491749593947751,0.0,0.008693,0.0,0.0004374,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-06,-2,-1.3017794052772231,0.0,0.00916,0.0,0.0004699,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-07,-2,-1.63691093792216,0.0,0.008796,0.0,0.0004578,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-08,0,-0.9212087851075252,0.0,0.009168,0.0,0.0004693,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-09,-2,-2.069494510276936,0.0,0.008844,0.0,0.0004703,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-10,-2,-1.7219817242129976,0.0,0.008962,0.0,0.0004733,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-11,-2,-2.084774280141645,0.0,0.008863,0.0,0.0004792,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-12,-2,-1.804981850366197,0.0,0.008668,0.0,0.0004691,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-13,-2,-1.4111733106726998,0.0,0.008936,0.0,0.0004794,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-14,-2,-2.0030477462835274,0.0,0.008634,0.0,0.0004826,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-15,-2,-1.8365813137599796,0.0,0.008533,0.0,0.0004804,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-16,-2,-1.8770612268247966,0.0,0.00866,0.0,0.0004973,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-17,-2,-1.6833040603271623,0.0,0.008727,0.0,0.0005021,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-18,-2,-1.2212670214658068,0.0,0.008698,0.0,0.0004903,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-19,-2,-1.3550528014992687,0.0,0.008646,0.0,0.0004952,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-20,0,-0.9645369205971107,0.0,0.008891,0.0,0.0004999,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-21,-2,-1.6362982559862287,0.0,0.009271,0.0,0.0005471,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-22,-2,-2.149081312836189,0.0,0.008973,0.0,0.0005564,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-23,-2,-2.076141529555463,0.0,0.009236,0.0,0.000583,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-24,-2,-1.6591769685817097,0.0,0.010515,0.0,0.0006555,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-25,0,0.6635601387624758,0.0,0.011755,0.0,0.0006298,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-26,0,-0.6134540364667427,0.0,0.009628,0.0,0.0005607,200000,188813.53440257985,-11186.465597420145,0.9440676720128993
2020-11-27,-1,-1.1597329594859276,10138183.76302512,0.009312,-167032496.81756887,0.0005652,200000,188813.53440257983,-11186.465597420174,0.9440676720128991
2020-11-28,-2,-1.2253515007327802,0.0,0.009509,0.0,0.0005829,200000,189772.78739493486,-10227.212605065142,0.9488639369746743
2020-11-29,0,-0.9452293832382644,0.0,0.009457,0.0,0.0005733,200000,189772.78739493486,-10227.212605065142,0.9488639369746743
2020-11-30,-2,-1.8751329172691158,0.0,0.009765,0.0,0.0006355,200000,189772.78739493486,-10227.212605065142,0.9488639369746743
2020-12-01,0,-0.309228155411401,0.0,0.009941,0.0,0.00059,200000,189772.78739493486,-10227.212605065142,0.9488639369746743
2020-12-02,1,1.0600144300868108,-8767106.50443199,0.010823,158699437.527124,0.0005979,200000,189772.78739493486,-10227.212605065142,0.9488639369746743
2020-12-03,1,0.7018147988682645,-8767106.50443199,0.011109,158699437.527124,0.0006283,200000,197104.642756027,-2895.357243973005,0.985523213780135
2020-12-04,2,2.8448066882022007,0.0,0.011875,0.0,0.0005814,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-05,2,2.4960976443160443,0.0,0.012431,0.0,0.0005969,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-06,2,1.7089145924185356,0.0,0.011956,0.0,0.0005953,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-07,2,2.2702308591818032,0.0,0.01297,0.0,0.0005953,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-08,2,2.8869217827249414,0.0,0.014005,0.0,0.0005569,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-09,2,3.162243206779603,0.0,0.016865,0.0,0.0005567,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-10,2,2.0760006582919406,0.0,0.015172,0.0,0.0005434,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-11,2,1.4104726768187141,0.0,0.01376,0.0,0.0005316,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-12,1,1.1768966983218156,-7341040.058141381,0.013732,186714506.53527957,0.0005399,200000,201614.32415679487,1614.3241567948717,1.0080716207839744
2020-12-13,1,1.0598521458218346,-7341040.058141381,0.013928,186714506.53527957,0.000548,200000,204565.55551112635,4565.555511126353,1.0228277775556318
2020-12-14,2,1.7457058773223335,0.0,0.017339,0.0,0.0005834,200000,219971.37461222615,19971.37461222615,1.0998568730611307
2020-12-15,2,1.3136763483709795,0.0,0.01654,0.0,0.0005825,200000,219971.37461222615,19971.37461222615,1.0998568730611307
2020-12-16,2,1.2172223455299591,0.0,0.017725,0.0,0.0006198,200000,219971.37461222615,19971.37461222615,1.0998568730611307
2020-12-17,0,0.9289180104084174,0.0,0.016781,0.0,0.0006077,200000,219971.37461222615,19971.37461222615,1.0998568730611307
2020-12-18,1,1.0110795866436675,-6280231.102958549,0.017513,179217349.36632407,0.0006137,200000,219971.37461222615,19971.37461222615,1.0998568730611307
2020-12-19,1,0.8003307973385526,-6280231.102958549,0.017049,179217349.36632407,0.000611,200000,216573.4605371643,16573.460537164297,1.0828673026858215
2020-12-20,1,0.6414280206772713,-6280231.102958549,0.01639,179217349.36632407,0.0005963,200000,209800.29320462965,9800.293204629648,1.0490014660231481
2020-12-21,0,0.14374245190445042,0.0,0.015772,0.0,0.0006134,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-22,0,0.4084208428251763,0.0,0.01718,0.0,0.000635,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-23,2,2.0756088005133075,0.0,0.018202,0.0,0.000541,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-24,2,1.950027156673744,0.0,0.019371,0.0,0.0005681,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-25,2,2.943962684127319,0.0,0.023837,0.0,0.000574,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-26,2,3.69249098005121,0.0,0.035034,0.0,0.0005732,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-27,2,1.7503271609862552,0.0,0.02702,0.0,0.0005739,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-28,2,1.9409273742025697,0.0,0.029779,0.0,0.0005725,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-29,2,1.4446391851429483,0.0,0.02797,0.0,0.0005719,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-30,2,1.2068310521293744,0.0,0.028098,0.0,0.0005874,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2020-12-31,2,1.7648590442016918,0.0,0.03333,0.0,0.0005849,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-01,2,1.3737435405909775,0.0,0.03345,0.0,0.0006155,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-02,0,0.7049534592921652,0.0,0.037912,0.0,0.0008032,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-03,0,0.2823682184436489,0.0,0.032107,0.0,0.0007508,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-04,0,0.005360341850304289,0.0,0.029352,0.0,0.0007322,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-05,0,0.006241696812863088,0.0,0.03009,0.0,0.0007393,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-06,0,-0.12426459231554944,0.0,0.030533,0.0,0.000765,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-07,0,-0.5865204160241702,0.0,0.028364,0.0,0.0007992,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-08,0,-0.8909155354447931,0.0,0.026742,0.0,0.0008147,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-09,-2,-1.417935337592813,0.0,0.027671,0.0,0.0010065,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-10,-2,-1.4901510683865413,0.0,0.026263,0.0,0.0009735,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-11,-2,-1.4117409555389693,0.0,0.024763,0.0,0.0008877,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-12,-1,-1.1414377106212328,4126203.920487533,0.025337,-124651995.62822537,0.0008387,200000,209091.25746678523,9091.257466785231,1.0454562873339261
2021-01-13,-1,-0.6356456557655726,4126203.920487533,0.028643,-124651995.62822537,0.0008084,200000,218955.5321603818,18955.532160381787,1.0947776608019089
2021-01-14,-1,-0.37371276079476207,4126203.920487533,0.029342,-124651995.62822537,0.0007747,200000,217638.97644813138,17638.976448131376,1.0881948822406569
2021-01-15,-1,-0.23376139050888736,4126203.920487533,0.02767,-124651995.62822537,0.0007204,200000,203971.3601304636,3971.3601304636104,1.019856800652318
2021-01-16,0,-0.179422702897499,0.0,0.027542,0.0,0.0007155,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-17,0,-0.21395235928636236,0.0,0.026523,0.0,0.0007062,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-18,0,-0.13730409864198181,0.0,0.027466,0.0,0.0007288,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-19,0,0.3907353339111514,0.0,0.029265,0.0,0.0007036,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-20,0,0.6668628849087207,0.0,0.029638,0.0,0.0007018,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-21,0,0.7461374982298635,0.0,0.024845,0.0,0.0006025,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-22,1,1.051596012581615,-3384584.4691434386,0.027276,143128567.41140532,0.000645,200000,184635.85196071287,-15364.14803928713,0.9231792598035643
2021-01-23,1,1.0933970593326623,-3384584.4691434386,0.029377,143128567.41140532,0.0006917,200000,198430.96802849584,-1569.031971504155,0.9921548401424792
2021-01-24,1,0.8201278082918793,-3384584.4691434386,0.028501,143128567.41140532,0.0006926,200000,195594.88774419646,-4405.112255803542,0.9779744387209823
2021-01-25,2,1.2864121059431324,0.0,0.02909,0.0,0.0006618,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-01-26,2,1.9706901954939096,0.0,0.033123,0.0,0.000671,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-01-27,2,1.368417123063173,0.0,0.029239,0.0,0.0006255,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-01-28,0,0.11295205887707867,0.0,0.029324,0.0,0.0007498,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-01-29,0,-0.41892014287897245,0.0,0.029445,0.0,0.0008071,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-01-30,0,-0.47164746945422764,0.0,0.028771,0.0,0.0007772,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-01-31,0,-0.6633633843405657,0.0,0.027867,0.0,0.0007528,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-01,0,-0.4278306997685599,0.0,0.029253,0.0,0.0007557,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-02,0,-0.5672240347975595,0.0,0.030505,0.0,0.0007934,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-03,0,0.059302961032530674,0.0,0.032849,0.0,0.0008064,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-04,0,0.31925414944356917,0.0,0.032624,0.0,0.000781,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-05,0,0.6517155915721502,0.0,0.035359,0.0,0.0008201,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-06,0,0.5926715239254524,0.0,0.03417,0.0,0.0007917,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-07,0,0.9023297915147422,0.0,0.03559,0.0,0.0008,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-08,-2,-1.8056226758950567,0.0,0.039173,0.0,0.001128,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-09,-2,-1.5197749727014571,0.0,0.041884,0.0,0.001196,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-10,0,-0.8383499876386588,0.0,0.042009,0.0,0.0011239,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-11,-2,-1.3469025871404368,0.0,0.044899,0.0,0.001292,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-12,-2,-1.3514294602375452,0.0,0.047867,0.0,0.0014056,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-13,0,-0.2557796819444713,0.0,0.053836,0.0,0.0013934,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-14,1,1.1749897175745614,-1638749.0713646817,0.057474,73559406.53515598,0.0012804,200000,188370.92825522742,-11629.071744772576,0.9418546412761372
2021-02-15,2,1.7882493409780293,0.0,0.060898,0.0,0.0012961,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-16,2,1.349316808300427,0.0,0.057983,0.0,0.0012916,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-17,0,-0.4386871805986988,0.0,0.058393,0.0,0.0015463,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-18,0,0.23186355859686097,0.0,0.060869,0.0,0.0014987,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-19,2,1.6309964927451346,0.0,0.086817,0.0,0.0018465,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-20,0,-0.28199484780270984,0.0,0.089168,0.0,0.0022773,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-21,-2,-2.847659138507166,0.0,0.090146,0.0,0.00378,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-22,-2,-1.943791729433857,0.0,0.092491,0.0,0.0034332,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-23,-2,-1.560496744543627,0.0,0.084445,0.0,0.0030186,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-24,-2,-1.4082287066995913,0.0,0.087108,0.0,0.0031333,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-25,-2,-1.4170642199278916,0.0,0.078599,0.0,0.0029679,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-26,0,-0.9123264383545238,0.0,0.082858,0.0,0.0028118,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-02-27,0,0.019777333642284973,0.0,0.094728,0.0,0.0026422,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
