date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,XLMUSDT_position,XLMUSDT_price,init,total_asset,pnl,return
2020-07-28,-1,-0.870831837432324,249317.71018698995,0.3821,-1034184.8055786623,0.09709,200000,195673.29983608116,-4326.700163918838,0.9783664991804059
2020-07-29,-1,-0.4158995621913109,249317.71018698995,0.3836,-1034184.8055786623,0.09498,200000,193865.1464615907,-6134.853538409312,0.9693257323079535
2020-07-30,-1,-0.3764774476547855,249317.71018698995,0.3879,-1034184.8055786623,0.09628,200000,196281.65286264702,-3718.3471373529756,0.9814082643132351
2020-07-31,-1,-0.7974770806394287,249317.71018698995,0.3808,-1034184.8055786623,0.0969,200000,195152.69169977814,-4847.308300221863,0.9757634584988907
2020-08-01,-2,-1.8756225294500242,0.0,0.3992,0.0,0.10758,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-02,-2,-1.857842601970131,0.0,0.3795,0.0,0.10251,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-03,-2,-2.055523503547368,0.0,0.3813,0.0,0.10516,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-04,-2,-1.8480431949514342,0.0,0.3976,0.0,0.11015,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-05,-2,-1.239404127547414,0.0,0.3974,0.0,0.10749,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-06,0,-0.23797767867330918,0.0,0.4131,0.0,0.10624,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-07,0,-0.5786972614328475,0.0,0.3928,0.0,0.10306,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-08,0,0.9666310289353036,0.0,0.4209,0.0,0.10325,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-09,2,1.5353755316832158,0.0,0.4382,0.0,0.10505,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-10,2,2.782175520895697,0.0,0.4804,0.0,0.10625,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-11,2,2.0096147800991546,0.0,0.4428,0.0,0.10015,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-12,2,2.113780559857129,0.0,0.4617,0.0,0.10147,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-13,2,1.5542993598747685,0.0,0.4498,0.0,0.10111,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-14,2,2.7993671629011008,0.0,0.5391,0.0,0.10479,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-15,2,1.3444567782303858,0.0,0.4969,0.0,0.10707,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-16,2,2.3263675438784865,0.0,0.6092,0.0,0.11517,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-17,2,1.4172187589620642,0.0,0.5619,0.0,0.11383,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-18,2,1.7136202231584168,0.0,0.5647,0.0,0.10807,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-19,2,1.212392250889515,0.0,0.5133,0.0,0.10222,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-20,2,1.9928036953836274,0.0,0.6111,0.0,0.10728,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-21,2,2.852040644459943,0.0,0.694,0.0,0.09949,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-22,2,2.401092267078478,0.0,0.7281,0.0,0.10223,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-23,2,1.9558940412422663,0.0,0.7223,0.0,0.10293,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-24,2,1.7708745947225295,0.0,0.7305,0.0,0.10294,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-25,2,1.2643806838838796,0.0,0.6484,0.0,0.09714,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-26,1,1.1821241405169538,-167015.3066255725,0.6591,1122804.8612496413,0.09804,200000,220159.57719382967,20159.577193829668,1.1007978859691483
2020-08-27,1,0.8622269661739407,-167015.3066255725,0.6055,1122804.8612496413,0.09376,200000,206401.9519525505,6401.951952550502,1.0320097597627524
2020-08-28,1,0.9632767952314251,-167015.3066255725,0.6387,1122804.8612496413,0.09569,200000,214113.87351473133,14113.873514731327,1.0705693675736567
2020-08-29,1,0.8981716319095858,-167015.3066255725,0.6443,1122804.8612496413,0.09615,200000,215565.64946800936,15565.64946800936,1.077828247340047
2020-08-30,1,0.6101100287509226,-167015.3066255725,0.6364,1122804.8612496413,0.09821,200000,216559.2065598416,16559.20655984161,1.082796032799208
2020-08-31,1,0.3825569024104312,-167015.3066255725,0.6121,1122804.8612496413,0.09678,200000,210895.12365725322,10895.123657253222,1.054475618286266
2020-09-01,0,0.05118135912178593,0.0,0.601,0.0,0.09881,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-02,0,-0.08338075523013226,0.0,0.5582,0.0,0.09228,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-03,0,-0.5536046132469215,0.0,0.4443,0.0,0.07781,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-04,0,0.193865199787519,0.0,0.5141,0.0,0.08074,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-05,0,-0.8119880578843133,0.0,0.4299,0.0,0.07541,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-06,0,-0.5813248056963646,0.0,0.4605,0.0,0.07742,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-07,0,-0.8632663763768752,0.0,0.4598,0.0,0.07867,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-08,-2,-1.517896635408369,0.0,0.433,0.0,0.07745,200000,209591.42813572168,9591.428135721682,1.0479571406786083
2020-09-09,-1,-1.0071106770931235,227965.44282762855,0.4597,-1338045.378803126,0.07832,200000,209591.42813572165,9591.428135721653,1.0479571406786083
2020-09-10,-1,-1.0428257193485184,227965.44282762855,0.4707,-1338045.378803126,0.08117,200000,215912.4773364145,15912.477336414508,1.0795623866820725
2020-09-11,0,0.06841012611835273,0.0,0.5277,0.0,0.08374,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-12,0,-0.16567296662061867,0.0,0.5162,0.0,0.08382,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-13,0,-0.13408455834137953,0.0,0.4905,0.0,0.08001,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-14,0,-0.6981650553480068,0.0,0.4729,0.0,0.08021,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-15,0,-0.980831471944606,0.0,0.4486,0.0,0.07778,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-16,-2,-1.9067328108488975,0.0,0.4283,0.0,0.07999,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-17,-2,-1.4411839512876188,0.0,0.4407,0.0,0.08043,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-18,-2,-1.7638785742101608,0.0,0.4167,0.0,0.07825,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-19,-2,-1.2567838486849257,0.0,0.429,0.0,0.07857,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-20,-2,-1.9701458209627316,0.0,0.3953,0.0,0.07693,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-21,-2,-1.447367726012741,0.0,0.3674,0.0,0.06996,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-22,-1,-1.1585489793246846,264645.0893487853,0.3804,-1404646.1837348673,0.07167,200000,201341.98397655587,1341.9839765558718,1.0067099198827794
2020-09-23,-2,-1.639125289337215,0.0,0.3407,0.0,0.0674,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-24,0,-0.591104958830772,0.0,0.3825,0.0,0.07043,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-25,0,-0.5322655341880692,0.0,0.406,0.0,0.07467,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-26,0,-0.8290210670286067,0.0,0.3914,0.0,0.07385,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-27,0,-0.517304004991041,0.0,0.3953,0.0,0.07335,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-28,0,0.19162910488000562,0.0,0.4132,0.0,0.07323,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-29,0,-0.1392080247317347,0.0,0.408,0.0,0.07407,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-09-30,0,-0.21486120924723917,0.0,0.4091,0.0,0.07484,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-01,0,-0.14938567668583777,0.0,0.3989,0.0,0.07314,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-02,0,0.11117550738607289,0.0,0.3897,0.0,0.07096,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-03,0,-0.6395952299993466,0.0,0.3762,0.0,0.071,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-04,-2,-1.3317144029010053,0.0,0.3764,0.0,0.0729,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-05,-2,-1.447950980370642,0.0,0.3766,0.0,0.07331,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-06,-2,-2.5154031141288997,0.0,0.3518,0.0,0.07237,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-07,-2,-1.824093612416881,0.0,0.3568,0.0,0.07233,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-08,-2,-1.2384934460525523,0.0,0.3674,0.0,0.07311,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-09,0,-0.3878250410002277,0.0,0.3896,0.0,0.07502,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-10,0,-0.7706072526543686,0.0,0.3951,0.0,0.0773,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-11,0,-0.9332011019451044,0.0,0.3905,0.0,0.07713,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-12,0,-0.7256121423418619,0.0,0.3954,0.0,0.07761,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-13,0,0.9329319341960624,0.0,0.4182,0.0,0.07635,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-14,0,-0.17021484491301841,0.0,0.3867,0.0,0.07398,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-15,0,0.4909127432914851,0.0,0.3974,0.0,0.07408,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-16,-2,-1.3916907550650819,0.0,0.3898,0.0,0.07909,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-17,-2,-1.9760479369065975,0.0,0.3841,0.0,0.08152,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-18,-1,-1.1587937655917813,264793.61309384456,0.3887,-1295961.689871284,0.07942,200000,205850.55481915476,5850.554819154757,1.0292527740957738
2020-10-19,-2,-2.1276524298444337,0.0,0.3895,0.0,0.0852,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-20,-2,-2.0250018535778627,0.0,0.364,0.0,0.08075,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-21,-2,-1.8274535396196945,0.0,0.3752,0.0,0.08358,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-22,-2,-1.7367707952017486,0.0,0.381,0.0,0.08552,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-23,-2,-1.444957754255828,0.0,0.3757,0.0,0.08368,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-24,-2,-1.4613779224978822,0.0,0.3789,0.0,0.08561,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-25,-2,-1.269304783955734,0.0,0.3687,0.0,0.08304,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-26,-2,-1.2415965654699308,0.0,0.3572,0.0,0.08104,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-27,-1,-1.120177000243333,295274.8385925959,0.3609,-1302269.2074797489,0.08183,200000,213129.3784961357,13129.378496135701,1.0656468924806786
2020-10-28,-2,-1.2816844497407427,0.0,0.3366,0.0,0.07832,200000,215733.59215568186,15733.592155681865,1.0786679607784093
2020-10-29,-1,-1.0415028907125778,320174.5208603174,0.3369,-1391829.6268108508,0.0775,200000,215733.59215568186,15733.592155681865,1.0786679607784093
2020-10-30,-1,-1.1715106226096768,320174.5208603174,0.326,-1391829.6268108508,0.07669,200000,211116.3078805876,11116.307880587614,1.055581539402938
2020-10-31,-2,-1.312505366812725,0.0,0.3219,0.0,0.07775,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-01,0,-0.8122831885163455,0.0,0.338,0.0,0.07861,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-02,0,-0.6251485111379419,0.0,0.3287,0.0,0.07557,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-03,0,-0.6648072530266366,0.0,0.3256,0.0,0.07542,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-04,0,-0.9522441810632589,0.0,0.3174,0.0,0.07456,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-05,0,-0.5769099426207335,0.0,0.3474,0.0,0.08039,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-06,0,0.5446679695235059,0.0,0.3769,0.0,0.08388,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-07,0,0.04354178799532526,0.0,0.3489,0.0,0.07952,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-08,2,1.2037808039444295,0.0,0.3668,0.0,0.0815,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-09,0,0.7096458364265166,0.0,0.3543,0.0,0.0797,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-10,2,3.2516063428961575,0.0,0.3879,0.0,0.07967,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-11,0,0.954648577760909,0.0,0.3651,0.0,0.08039,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-12,0,0.46727427357661894,0.0,0.3605,0.0,0.08069,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-13,2,1.6909258866191221,0.0,0.3864,0.0,0.08249,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-14,1,1.198911692247005,-295220.75297419046,0.3741,1364493.2504033193,0.08094,200000,220884.1673752893,20884.16737528931,1.1044208368764465
2020-11-15,1,0.35936356058190394,-295220.75297419046,0.3592,1364493.2504033193,0.08009,200000,215325.55889313103,15325.558893131034,1.0766277944656553
2020-11-16,1,0.45029290563322794,-295220.75297419046,0.3717,1364493.2504033193,0.0825,200000,222304.24703878042,22304.24703878042,1.1115212351939021
2020-11-17,0,-0.06701774375642834,0.0,0.3827,0.0,0.0865,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-18,0,-0.45835686450434376,0.0,0.3647,0.0,0.08365,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-19,0,-0.5992942166833648,0.0,0.3649,0.0,0.08401,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-20,-2,-1.3609381078900489,0.0,0.375,0.0,0.08853,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-21,-2,-2.891362410927531,0.0,0.4174,0.0,0.109,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-22,-2,-2.373076518125409,0.0,0.3973,0.0,0.10426,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-23,-2,-2.9900634758140856,0.0,0.4381,0.0,0.13231,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-24,-2,-3.3487575136738896,0.0,0.4644,0.0,0.19571,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-25,-2,-2.612571649674558,0.0,0.4423,0.0,0.19295,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-26,-2,-2.0240551898318047,0.0,0.4074,0.0,0.16835,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-27,-2,-2.1361695435603867,0.0,0.4034,0.0,0.20699,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-28,-2,-1.7246637611472913,0.0,0.4158,0.0,0.20021,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-29,-2,-1.4702169322939997,0.0,0.4151,0.0,0.19423,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-11-30,-2,-1.338917882409055,0.0,0.4292,0.0,0.20295,200000,215836.4833786249,15836.483378624893,1.0791824168931246
2020-12-01,-1,-1.157666952573388,270200.9055816536,0.3994,-587086.5068507912,0.18382,200000,215836.48337862486,15836.483378624864,1.0791824168931243
2020-12-02,-1,-0.9362122732044171,270200.9055816536,0.427,-587086.5068507912,0.18514,200000,224068.98256172155,24068.982561721554,1.1203449128086078
2020-12-03,-1,-0.8225656067997039,270200.9055816536,0.4306,-587086.5068507912,0.18436,200000,224583.7783464719,24583.778346471896,1.1229188917323594
2020-12-04,-1,-0.6541123045099233,270200.9055816536,0.3928,-587086.5068507912,0.16154,200000,200972.87002915033,972.8700291503337,1.0048643501457517
2020-12-05,-1,-0.6311695547686612,270200.9055816536,0.4081,-587086.5068507912,0.1717,200000,211071.7427941537,11071.742794153688,1.0553587139707685
2020-12-06,-1,-0.6616214848853819,270200.9055816536,0.3999,-587086.5068507912,0.17593,200000,211339.47129236296,11339.471292362956,1.0566973564618147
2020-12-07,-1,-0.4376017646803186,270200.9055816536,0.4047,-587086.5068507912,0.16804,200000,208004.32310010213,8004.323100102134,1.0400216155005106
2020-12-08,-1,-0.2588685334692038,270200.9055816536,0.3797,-587086.5068507912,0.15263,200000,192202.29738999013,-7797.702610009874,0.9610114869499506
2020-12-09,-1,-0.5525780999193619,270200.9055816536,0.3811,-587086.5068507912,0.17206,200000,203987.6694859153,3987.6694859153067,1.0199383474295765
2020-12-10,-1,-0.34028819679755273,270200.9055816536,0.3698,-587086.5068507912,0.16073,200000,194282.70913022317,-5717.290869776829,0.9714135456511158
2020-12-11,0,-0.11243395619939374,0.0,0.3558,0.0,0.15077,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-12,0,0.47435192740132603,0.0,0.3921,0.0,0.15888,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-13,0,-0.2692736539409486,0.0,0.3961,0.0,0.1761,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-14,0,-0.06967985481019076,0.0,0.3868,0.0,0.1702,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-15,0,0.5060712216901972,0.0,0.3915,0.0,0.1661,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-16,0,-0.9062514839766586,0.0,0.4143,0.0,0.19321,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-17,0,-0.7957908308780528,0.0,0.4072,0.0,0.18612,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-18,0,-0.5662978055514393,0.0,0.4128,0.0,0.18525,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-19,0,0.3225992337065999,0.0,0.4236,0.0,0.18139,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-20,0,-0.7168633105314729,0.0,0.3953,0.0,0.17666,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-21,0,-0.2763032857556695,0.0,0.3779,0.0,0.16519,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-22,0,0.0021612151622811947,0.0,0.3751,0.0,0.16212,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-23,2,2.5169050774136243,0.0,0.3311,0.0,0.12661,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-24,0,-0.17182751468193602,0.0,0.3641,0.0,0.15818,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-25,0,0.3123588786997873,0.0,0.3588,0.0,0.15238,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-26,0,0.7563314883737459,0.0,0.3539,0.0,0.14673,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-27,2,1.9168344517229938,0.0,0.3738,0.0,0.14527,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-28,2,1.9962725860595185,0.0,0.3771,0.0,0.14448,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-29,2,1.8941894393653687,0.0,0.3652,0.0,0.13831,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-30,2,2.0637781937330466,0.0,0.3595,0.0,0.13175,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2020-12-31,2,1.9865802170170568,0.0,0.3548,0.0,0.12762,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-01,2,1.9437515730312738,0.0,0.3744,0.0,0.13207,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-02,2,1.6587389418399578,0.0,0.3604,0.0,0.12751,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-03,2,1.629713521852603,0.0,0.3923,0.0,0.13653,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-04,0,-0.3258881224794313,0.0,0.3948,0.0,0.16404,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-05,0,-0.8169855301774546,0.0,0.4447,0.0,0.19291,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-06,-2,-3.238873189318622,0.0,0.4618,0.0,0.33938,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-07,-2,-2.4560757461215625,0.0,0.4386,0.0,0.31124,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-08,-2,-1.9367931960509304,0.0,0.44,0.0,0.297,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-09,-2,-1.2599310205239045,0.0,0.5405,0.0,0.31054,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-10,0,-0.9517508308604731,0.0,0.5276,0.0,0.2845,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-11,-2,-1.3120276846090477,0.0,0.4365,0.0,0.27119,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-12,-2,-1.3159864574502484,0.0,0.4272,0.0,0.27993,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-13,0,-0.9683876225694651,0.0,0.506,0.0,0.30356,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-14,0,-0.8979640533306591,0.0,0.504,0.0,0.3035,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-15,0,-0.565533643184748,0.0,0.5154,0.0,0.28374,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-16,0,-0.5087780293962153,0.0,0.5272,0.0,0.29075,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-17,0,-0.1991436084103231,0.0,0.5942,0.0,0.3038,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-18,0,-0.21533330838820197,0.0,0.5847,0.0,0.30544,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-19,0,-0.31787485055963977,0.0,0.5422,0.0,0.29748,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-20,0,-0.08041691132352918,0.0,0.5582,0.0,0.29358,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-21,0,-0.09591422704117256,0.0,0.465,0.0,0.2514,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-22,0,0.14649437097365406,0.0,0.5106,0.0,0.26941,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-23,1,1.0428621406784815,-185243.80232256785,0.562,385910.2824824226,0.26977,200000,208214.0338105663,8214.033810566296,1.0410701690528315
2021-01-24,1,1.0082739191572718,-185243.80232256785,0.5483,385910.2824824226,0.27138,200000,206297.5092735438,6297.509273543808,1.031487546367719
2021-01-25,1,1.094950775884938,-185243.80232256785,0.5207,385910.2824824226,0.26102,200000,197186.749802923,-2813.2501970769954,0.9859337490146151
2021-01-26,2,1.4146972019209052,0.0,0.5435,0.0,0.26144,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-01-27,2,2.703816157968736,0.0,0.5832,0.0,0.23779,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-01-28,0,0.919323284291378,0.0,0.6086,0.0,0.29306,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-01-29,0,0.7119617234119552,0.0,0.6009,0.0,0.29322,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-01-30,0,0.41416571003142616,0.0,0.6542,0.0,0.32791,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-01-31,2,1.6806697611587353,0.0,0.7064,0.0,0.30704,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-02-01,0,0.7844286943134332,0.0,0.6865,0.0,0.32323,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-02-02,0,0.13470189039438016,0.0,0.6837,0.0,0.33932,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-02-03,1,1.148601621619578,-135806.77469357362,0.7658,299973.5450254937,0.3467,200000,208001.65612067736,8001.656120677362,1.0400082806033868
2021-02-04,2,3.6139170104822607,0.0,1.0351,0.0,0.32569,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-05,2,3.7343756086683935,0.0,1.5939,0.0,0.35155,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-06,2,2.1423413125557578,0.0,1.4509,0.0,0.37739,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-07,2,1.6374489827690502,0.0,1.4099,0.0,0.3854,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-08,2,1.4971303960103761,0.0,1.4689,0.0,0.3966,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-09,2,1.4085471529685838,0.0,1.5111,0.0,0.40022,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-10,1,1.097892899029192,-83636.77314530015,1.4998,302297.7042133297,0.41495,200000,250876.86472664232,50876.86472664232,1.2543843236332117
2021-02-11,2,1.2484299422073277,0.0,1.7619,0.0,0.45604,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-12,0,0.6570821047530743,0.0,1.8037,0.0,0.52853,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-13,0,0.5168740394846075,0.0,1.8912,0.0,0.56456,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-14,0,0.5962559806240827,0.0,1.7952,0.0,0.51591,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-15,0,0.28201238333853645,0.0,1.6186,0.0,0.49474,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-16,0,0.2266625988730991,0.0,1.5848,0.0,0.48534,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-17,0,0.009050532357912228,0.0,1.5649,0.0,0.49737,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-18,0,0.0626742136279541,0.0,1.6107,0.0,0.49656,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-19,0,-0.32258272538491806,0.0,1.5594,0.0,0.51278,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-20,0,-0.236866183766077,0.0,1.5306,0.0,0.48613,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-21,0,0.20515926407334742,0.0,1.7232,0.0,0.49601,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-22,0,-0.12933862900862686,0.0,1.563,0.0,0.46363,200000,260376.65030189976,60376.65030189976,1.3018832515094987
