date,statusList,zscore,MATICUSDT_position,MATICUSDT_price,CELRUSDT_position,CELRUSDT_price,init,total_asset,pnl,return
2020-08-01,-1,-0.41782444019752846,6313326.905126187,0.02109,-18240492.79123106,0.00646,200000,250981.6478604639,50981.64786046391,1.2549082393023197
2020-08-02,-1,-0.29307828848152934,6313326.905126187,0.02002,-18240492.79123106,0.00605,200000,236747.78602757416,36747.786027574155,1.1837389301378707
2020-08-03,-1,-0.5666019063345767,6313326.905126187,0.02043,-18240492.79123106,0.00668,200000,250827.76051715147,50827.76051715147,1.2541388025857574
2020-08-04,-1,-0.620749232603855,6313326.905126187,0.02067,-18240492.79123106,0.00694,200000,257085.48710010183,57085.48710010183,1.285427435500509
2020-08-05,-1,-0.3593699785458801,6313326.905126187,0.0213,-18240492.79123106,0.0069,200000,260333.26333868207,60333.26333868207,1.3016663166934104
2020-08-06,-1,-0.9143941948195228,6313326.905126187,0.02176,-18240492.79123106,0.00787,200000,280930.6717225342,80930.67172253423,1.4046533586126713
2020-08-07,-1,-0.6445293963320777,6313326.905126187,0.02135,-18240492.79123106,0.00744,200000,270498.79579120316,70498.79579120316,1.3524939789560158
2020-08-08,-1,-0.8889732230459794,6313326.905126187,0.02287,-18240492.79123106,0.00819,200000,293775.4222804182,93775.42228041822,1.468877111402091
2020-08-09,-2,-2.495234873985466,0.0,0.02268,0.0,0.01013,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-10,-2,-2.0820555795087663,0.0,0.02449,0.0,0.01097,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-11,-2,-1.8037636170364277,0.0,0.02303,0.0,0.0103,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-12,-2,-1.3892737005920164,0.0,0.02528,0.0,0.01085,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-13,0,-0.498050651703989,0.0,0.02715,0.0,0.01036,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-14,-2,-1.69018720873801,0.0,0.0282,0.0,0.01319,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-15,0,-0.794962596366069,0.0,0.03005,0.0,0.01236,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-16,0,-0.8977520815042815,0.0,0.03014,0.0,0.01265,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-17,0,-0.7120771685797951,0.0,0.02874,0.0,0.01181,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-18,0,-0.8395098229597848,0.0,0.02674,0.0,0.01135,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-19,0,-0.7790409958055997,0.0,0.02479,0.0,0.01055,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-20,-1,-1.0992989270811768,5594602.1047514435,0.02667,-12220150.543302292,0.01221,200000,298416.07626744197,98416.07626744197,1.4920803813372099
2020-08-21,-1,-0.4374570882530952,5594602.1047514435,0.02477,-12220150.543302292,0.01029,200000,264323.6432252738,64323.643225273816,1.3216182161263692
2020-08-22,0,0.01885293925102752,0.0,0.02615,0.0,0.01035,200000,278595.78935137053,78595.78935137053,1.3929789467568527
2020-08-23,0,-0.4647014468340815,0.0,0.0253,0.0,0.01073,200000,278595.78935137053,78595.78935137053,1.3929789467568527
2020-08-24,0,-0.9809322324288686,0.0,0.02794,0.0,0.01273,200000,278595.78935137053,78595.78935137053,1.3929789467568527
2020-08-25,0,-0.9472867131840464,0.0,0.0257,0.0,0.01168,200000,278595.78935137053,78595.78935137053,1.3929789467568527
2020-08-26,0,-0.8638608889298257,0.0,0.02739,0.0,0.01244,200000,278595.78935137053,78595.78935137053,1.3929789467568527
2020-08-27,-1,-1.1251101130240535,5401236.70708357,0.02579,-11608157.88964044,0.012,200000,278595.78935137053,78595.78935137053,1.3929789467568527
2020-08-28,-1,-0.8961102874230015,5401236.70708357,0.02684,-11608157.88964044,0.01226,200000,287285.2089451148,87285.2089451148,1.436426044725574
2020-08-29,0,0.16873765501319685,0.0,0.02753,0.0,0.01179,200000,266759.9243242206,66759.92432422063,1.3337996216211032
2020-08-30,0,0.3969931040001109,0.0,0.02718,0.0,0.01146,200000,266759.9243242206,66759.92432422063,1.3337996216211032
2020-08-31,0,0.6609484651670502,0.0,0.02652,0.0,0.01098,200000,266759.9243242206,66759.92432422063,1.3337996216211032
2020-09-01,1,1.0058184715198568,-5234692.3925475,0.02548,12936950.74317268,0.01031,200000,266759.9243242206,66759.92432422063,1.3337996216211032
2020-09-02,0,0.17997635056287423,0.0,0.02343,0.0,0.01,200000,260039.25964988174,60039.259649881744,1.3001962982494089
2020-09-03,1,1.0496913271713197,-6814446.007596482,0.01908,16733543.092012983,0.00777,200000,260039.25964988174,60039.259649881744,1.3001962982494089
2020-09-04,2,1.7263215226887227,0.0,0.01924,0.0,0.00754,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-05,2,3.281901534918315,0.0,0.01797,0.0,0.006,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-06,2,2.117835226193144,0.0,0.01868,0.0,0.00654,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-07,2,2.0494955327035216,0.0,0.0188,0.0,0.00641,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-08,2,1.7059262854629968,0.0,0.01821,0.0,0.00625,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-09,2,1.4745767445911684,0.0,0.02005,0.0,0.00691,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-10,2,1.2167195082712674,0.0,0.02038,0.0,0.00711,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-11,2,1.3702121309080593,0.0,0.02107,0.0,0.00713,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-12,0,0.835734064140638,0.0,0.02098,0.0,0.00745,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-13,0,0.9324572355007817,0.0,0.01976,0.0,0.00687,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-14,1,1.0784247880607587,-6594780.6351981135,0.02009,19483697.49428384,0.0068,200000,264978.2859222602,64978.2859222602,1.324891429611301
2020-09-15,2,2.2381875543163816,0.0,0.02045,0.0,0.00594,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-16,2,1.8244859043529174,0.0,0.01981,0.0,0.00586,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-17,2,1.9146076167810897,0.0,0.02044,0.0,0.00584,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-18,2,2.2187945252335646,0.0,0.02103,0.0,0.00558,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-19,2,1.879203823504161,0.0,0.02088,0.0,0.00557,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-20,2,2.4232004148935022,0.0,0.02188,0.0,0.00517,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-21,2,1.8956286101346942,0.0,0.01881,0.0,0.00456,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-22,2,1.8206928688154933,0.0,0.01959,0.0,0.00465,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-23,2,1.7415454468129146,0.0,0.01769,0.0,0.00412,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-24,2,1.409321519927615,0.0,0.01895,0.0,0.00452,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-25,0,0.534276401367123,0.0,0.01912,0.0,0.00512,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-26,0,0.08287392991261387,0.0,0.01883,0.0,0.00536,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-27,0,0.3103141977459756,0.0,0.01875,0.0,0.00511,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-28,0,0.526478884493967,0.0,0.01884,0.0,0.00493,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-29,0,0.6479820070799648,0.0,0.01962,0.0,0.005,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-09-30,0,0.28131442047760147,0.0,0.02014,0.0,0.00533,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-01,0,0.5635872898041889,0.0,0.01898,0.0,0.00481,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-02,0,0.15192441381462665,0.0,0.01819,0.0,0.00478,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-03,0,0.30991222331097446,0.0,0.01849,0.0,0.00474,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-04,0,0.42160087815704944,0.0,0.01858,0.0,0.00469,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-05,0,0.7399056008227874,0.0,0.01884,0.0,0.00463,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-06,2,1.6759230066801611,0.0,0.01716,0.0,0.00395,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-07,0,0.9575455625266461,0.0,0.01695,0.0,0.00405,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-08,0,-0.5110018318307525,0.0,0.01662,0.0,0.00432,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-09,0,-0.8119316211266923,0.0,0.01705,0.0,0.00451,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-10,0,-0.11159945355402051,0.0,0.0172,0.0,0.00438,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-11,0,0.2512182175074903,0.0,0.0178,0.0,0.00445,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-12,0,-0.30774964317736064,0.0,0.01785,0.0,0.00462,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-13,-2,-1.4760398886845962,0.0,0.01768,0.0,0.00492,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-14,-2,-1.517541092791031,0.0,0.01712,0.0,0.00482,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-15,0,-0.31335208265596276,0.0,0.01718,0.0,0.00452,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-16,0,0.1814111639869881,0.0,0.01622,0.0,0.00414,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-17,0,-0.17122665189368255,0.0,0.01673,0.0,0.00433,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-18,-2,-1.2548419528166803,0.0,0.01688,0.0,0.00462,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-19,0,-0.8851511189845516,0.0,0.01624,0.0,0.00438,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-20,0,-0.15504064774514523,0.0,0.01559,0.0,0.00405,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-21,0,-0.16537024171324438,0.0,0.01633,0.0,0.00425,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-22,0,0.7458619566254807,0.0,0.01735,0.0,0.00431,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-23,0,0.54512772006595,0.0,0.01701,0.0,0.00426,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-24,0,0.8658747994431568,0.0,0.01767,0.0,0.00435,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-25,0,0.6057972671078483,0.0,0.01727,0.0,0.00431,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-26,1,1.0522348549704694,-8598922.118523477,0.01652,34817204.2642176,0.00408,200000,284108.38679601566,84108.38679601566,1.4205419339800782
2020-10-27,1,0.48370211842408106,-8598922.118523477,0.01582,34817204.2642176,0.00402,200000,276000.1090571962,76000.10905719618,1.380000545285981
2020-10-28,2,1.2592859588350795,0.0,0.01506,0.0,0.0037,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-10-29,0,-0.3647291069441603,0.0,0.01383,0.0,0.00362,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-10-30,0,0.7820459362722508,0.0,0.01385,0.0,0.00346,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-10-31,0,0.9337819728853347,0.0,0.01374,0.0,0.00341,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-01,-2,-1.677580189454844,0.0,0.01414,0.0,0.00395,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-02,0,-0.8456406842101674,0.0,0.01368,0.0,0.00366,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-03,-2,-1.9257419780563934,0.0,0.01273,0.0,0.00357,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-04,-2,-2.6160761861016417,0.0,0.01222,0.0,0.00368,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-05,0,-0.8675133308911182,0.0,0.01343,0.0,0.00367,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-06,0,-0.8774575917116432,0.0,0.01548,0.0,0.00425,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-07,0,-0.6160877602085413,0.0,0.01436,0.0,0.00388,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-08,0,-0.24394895634710784,0.0,0.0157,0.0,0.00415,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-09,-2,-1.6768402354320007,0.0,0.01559,0.0,0.00454,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-10,0,-0.8138196788200297,0.0,0.01724,0.0,0.00477,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-11,-2,-1.3270947252583631,0.0,0.01654,0.0,0.00478,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-12,0,-0.9758273102883254,0.0,0.01587,0.0,0.00451,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-13,0,-0.23192468329647997,0.0,0.01692,0.0,0.0046,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-14,0,-0.011440551724723518,0.0,0.01671,0.0,0.0045,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-15,0,0.7994136486208816,0.0,0.01641,0.0,0.00424,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-16,0,0.4469936154741248,0.0,0.01663,0.0,0.00439,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-17,0,0.9580041891790709,0.0,0.01766,0.0,0.00457,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-18,1,1.0405416953921343,-8366172.095281259,0.01702,32509645.904494755,0.00438,200000,284784.49812337407,84784.49812337407,1.4239224906168704
2020-11-19,2,1.2719384101906284,0.0,0.01723,0.0,0.0044,200000,285891.2013452932,85891.2013452932,1.429456006726466
2020-11-20,1,1.177332798885286,-7981328.904112038,0.01791,30940606.206200562,0.00462,200000,285891.2013452932,85891.2013452932,1.429456006726466
2020-11-21,2,1.710251750468525,0.0,0.01989,0.0,0.00496,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-22,0,0.46179252067846716,0.0,0.01913,0.0,0.00505,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-23,0,0.32656657407373896,0.0,0.02113,0.0,0.0056,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-24,0,-0.34706233998546043,0.0,0.0216,0.0,0.00587,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-25,-2,-2.2674709351990097,0.0,0.02087,0.0,0.00631,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-26,-2,-1.9954561392037826,0.0,0.01775,0.0,0.00539,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-27,-2,-1.313905271503211,0.0,0.01766,0.0,0.00519,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-28,-2,-1.6082255291154472,0.0,0.01872,0.0,0.00569,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-29,-2,-1.4562147095610642,0.0,0.01888,0.0,0.00571,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-11-30,0,-0.9573109538350426,0.0,0.0196,0.0,0.00575,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-01,-2,-1.2925514191679952,0.0,0.01863,0.0,0.00563,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-02,0,-0.8442819898447806,0.0,0.01932,0.0,0.00566,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-03,0,0.26563762105491073,0.0,0.02078,0.0,0.00562,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-04,0,-0.18069688230414485,0.0,0.01885,0.0,0.00527,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-05,0,0.31499076585655944,0.0,0.01968,0.0,0.00533,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-06,0,0.8190526446218553,0.0,0.01956,0.0,0.00512,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-07,0,-0.21941810685572333,0.0,0.01915,0.0,0.0054,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-08,0,0.6741029390865039,0.0,0.0176,0.0,0.00469,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-09,0,0.017640313472262966,0.0,0.01808,0.0,0.00505,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-10,0,-0.02773754826643349,0.0,0.0177,0.0,0.00498,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-11,0,0.8388844726864695,0.0,0.01744,0.0,0.00471,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-12,0,-0.4527416311758687,0.0,0.01785,0.0,0.00518,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-13,0,-0.18808665777328612,0.0,0.01817,0.0,0.00522,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-14,0,0.965087382161866,0.0,0.01839,0.0,0.005,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-15,0,0.6017775527933905,0.0,0.01945,0.0,0.00536,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-16,0,-0.5797654414699117,0.0,0.0195,0.0,0.00566,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-17,0,0.0016414073834765907,0.0,0.01896,0.0,0.00535,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-18,0,0.23731627453238213,0.0,0.02055,0.0,0.00572,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-19,0,-0.22792291336296888,0.0,0.0199,0.0,0.00562,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-20,-2,-1.6711858701359696,0.0,0.01918,0.0,0.00574,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-21,-2,-1.2731068590379238,0.0,0.01808,0.0,0.0053,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-22,-2,-1.6859982478851399,0.0,0.01861,0.0,0.00556,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-23,-2,-1.506297225872334,0.0,0.01522,0.0,0.00455,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-24,0,-0.89106263857936,0.0,0.01641,0.0,0.0048,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-25,0,-0.5089325194813645,0.0,0.01662,0.0,0.0048,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-26,2,2.903956065085692,0.0,0.01926,0.0,0.0048,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-27,0,0.8318903821666025,0.0,0.01832,0.0,0.00497,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-28,2,1.306307575676538,0.0,0.01887,0.0,0.00501,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-29,2,2.2172529297599923,0.0,0.01845,0.0,0.00461,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-30,2,2.54909680662299,0.0,0.01808,0.0,0.00428,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2020-12-31,2,1.3721355600341631,0.0,0.01758,0.0,0.00443,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2021-01-01,0,0.3135909122927732,0.0,0.01777,0.0,0.00479,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2021-01-02,1,1.1929885209595874,-7646387.2496146755,0.01904,30330669.42347155,0.0048,200000,291174.42646532686,91174.42646532686,1.4558721323266344
2021-01-03,1,0.2123199701286839,-7646387.2496146755,0.01997,30330669.42347155,0.00538,200000,315877.354873082,115877.35487308202,1.57938677436541
2021-01-04,2,2.1864792920496487,0.0,0.02468,0.0,0.00566,200000,308215.67484896805,108215.67484896805,1.5410783742448402
2021-01-05,2,1.258614105570534,0.0,0.0244,0.0,0.00592,200000,308215.67484896805,108215.67484896805,1.5410783742448402
2021-01-06,2,2.9178873906925795,0.0,0.03555,0.0,0.00704,200000,308215.67484896805,108215.67484896805,1.5410783742448402
2021-01-07,2,2.0871919884039216,0.0,0.03297,0.0,0.00675,200000,308215.67484896805,108215.67484896805,1.5410783742448402
2021-01-08,2,1.7539859170071934,0.0,0.03159,0.0,0.0065,200000,308215.67484896805,108215.67484896805,1.5410783742448402
2021-01-09,1,1.10352091112975,-4605733.336057503,0.03346,21081783.505401373,0.00731,200000,308215.67484896805,108215.67484896805,1.5410783742448402
2021-01-10,1,0.3034232324075936,-4605733.336057503,0.03024,21081783.505401373,0.00722,200000,291487.85299137677,91487.85299137677,1.457439264956884
2021-01-11,1,0.31378212166459646,-4605733.336057503,0.02593,21081783.505401373,0.00613,200000,248657.99829208147,48657.998292081465,1.2432899914604074
2021-01-12,1,0.7080175083387374,-4605733.336057503,0.02609,21081783.505401373,0.00585,200000,243492.0162443383,43492.0162443383,1.2174600812216916
2021-01-13,1,1.0782451059880944,-4605733.336057503,0.02992,21081783.505401373,0.0064,200000,272726.9558494092,72726.95584940922,1.3636347792470462
2021-01-14,2,2.0200647022446865,0.0,0.03286,0.0,0.00629,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-15,2,2.0385765726051117,0.0,0.03402,0.0,0.00627,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-16,0,0.9626509405921436,0.0,0.03271,0.0,0.00666,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-17,0,0.4409429678824648,0.0,0.03416,0.0,0.0073,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-18,0,0.716763513896293,0.0,0.03612,0.0,0.00744,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-19,0,-0.9415536672037569,0.0,0.03229,0.0,0.00802,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-20,0,-0.21251553079504215,0.0,0.03443,0.0,0.0078,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-21,0,-0.6159228564234455,0.0,0.0286,0.0,0.0067,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-22,0,-0.41683146272254895,0.0,0.03119,0.0,0.00711,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-23,0,-0.4332866874456197,0.0,0.03403,0.0,0.00767,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-24,0,-0.46001319213442926,0.0,0.0331,0.0,0.00747,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-25,0,-0.0034513193330297626,0.0,0.03273,0.0,0.00707,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-26,2,2.966610211894739,0.0,0.0433,0.0,0.00707,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-27,2,2.314065487036729,0.0,0.04175,0.0,0.00687,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-28,0,0.13541041631834289,0.0,0.03856,0.0,0.008,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-29,0,-0.18719127652063539,0.0,0.04016,0.0,0.00866,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-30,0,-0.4907525457125824,0.0,0.03999,0.0,0.00892,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-01-31,0,-0.6135685986057542,0.0,0.03831,0.0,0.00865,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-01,0,0.4306187440508887,0.0,0.0409,0.0,0.00812,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-02,0,-0.3036475680265078,0.0,0.04105,0.0,0.00887,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-03,0,-0.8515452438828519,0.0,0.04382,0.0,0.01025,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-04,0,-0.3734305512896369,0.0,0.04737,0.0,0.01052,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-05,0,0.07402273051875127,0.0,0.05481,0.0,0.01158,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-06,0,0.5652438646799721,0.0,0.0525,0.0,0.01047,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-07,2,2.39619076878332,0.0,0.06646,0.0,0.01048,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-08,2,1.2507456565166377,0.0,0.07118,0.0,0.01252,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-09,1,1.1100047427290807,-1657317.7920865929,0.09864,9400680.10416455,0.01739,200000,326955.65402284305,126955.65402284305,1.6347782701142153
2021-02-10,2,2.7858046594065744,0.0,0.11585,0.0,0.01547,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-11,2,2.279416109210478,0.0,0.12333,0.0,0.01638,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-12,2,1.3087312851117796,0.0,0.12071,0.0,0.01798,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-13,0,-0.043252106818892015,0.0,0.1115,0.0,0.02078,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-14,0,-0.8353351323645575,0.0,0.10002,0.0,0.02193,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-15,0,0.20878471372254884,0.0,0.10717,0.0,0.01918,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-16,0,0.4364925000744199,0.0,0.10899,0.0,0.0188,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-17,0,0.40361348344222897,0.0,0.11213,0.0,0.01929,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-18,0,0.2386084875284926,0.0,0.12214,0.0,0.02143,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-19,2,1.629746532276769,0.0,0.15327,0.0,0.02108,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-20,0,0.8135753137725916,0.0,0.14443,0.0,0.02213,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-21,2,1.4091055407295827,0.0,0.16231,0.0,0.02223,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-22,2,1.5222472303727743,0.0,0.15217,0.0,0.01997,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-23,2,1.9424769878741412,0.0,0.13672,0.0,0.01633,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-24,2,2.332223523328048,0.0,0.1602,0.0,0.01709,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-25,2,2.3942071657414923,0.0,0.17564,0.0,0.01726,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-26,2,2.351013291937861,0.0,0.19036,0.0,0.0174,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-27,1,1.1159153574659852,-947558.0898646609,0.1971,8586836.75918734,0.02175,200000,373527.3990246493,173527.3990246493,1.8676369951232465
2021-02-28,2,1.4410155151042654,0.0,0.2329,0.0,0.02342,200000,393109.96125396126,193109.96125396126,1.9655498062698062
