date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2020-08-02,2,1.6007879463325454,0.0,85.29,0.0,0.01782,200000,208367.1734852787,8367.173485278705,1.0418358674263934
2020-08-03,2,1.85882288470779,0.0,87.72,0.0,0.01754,200000,208367.1734852787,8367.173485278705,1.0418358674263934
2020-08-04,1,1.073849770295998,-1199.1665140727366,86.88,5656003.623378901,0.01842,200000,208367.1734852787,8367.173485278705,1.0418358674263934
2020-08-05,1,0.9550742589310659,-1199.1665140727366,92.2,5656003.623378901,0.01958,200000,221307.70354326518,21307.703543265176,1.1065385177163258
2020-08-06,2,1.4585111811426372,0.0,100.42,0.0,0.02011,200000,215045.24196231322,15045.241962313215,1.0752262098115661
2020-08-07,0,0.06526072250179575,0.0,96.53,0.0,0.02183,200000,215045.24196231322,15045.241962313215,1.0752262098115661
2020-08-08,-2,-1.4524817436593533,0.0,98.36,0.0,0.02608,200000,215045.24196231322,15045.241962313215,1.0752262098115661
2020-08-09,-1,-1.1549486530945205,1100.3133542893636,97.72,-4275253.3193302825,0.02515,200000,215045.2419623132,15045.241962313186,1.075226209811566
2020-08-10,-2,-1.2565461279354904,0.0,95.54,0.0,0.02497,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-11,-2,-1.9914537244129134,0.0,88.55,0.0,0.02606,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-12,-2,-1.5398442197133178,0.0,91.7,0.0,0.02554,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-13,-2,-1.361097432113574,0.0,92.77,0.0,0.02546,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-14,-2,-1.2284871957576766,0.0,92.0,0.0,0.02505,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-15,0,-0.9195012124851909,0.0,93.95,0.0,0.0247,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-16,-1,-1.1532829616672073,1139.671678293628,95.06,-4116154.625326454,0.02632,200000,216674.37947718456,16674.379477184557,1.0833718973859228
2020-08-17,-1,-0.6204306212109209,1139.671678293628,97.62,-4116154.625326454,0.0252,200000,214981.84579325063,14981.845793250628,1.0749092289662532
2020-08-18,-1,-0.33683459855626086,1139.671678293628,92.66,-4116154.625326454,0.02315,200000,200890.957286995,890.9572869949916,1.0044547864349749
2020-08-19,-1,-0.2753832673989857,1139.671678293628,87.72,-4116154.625326454,0.02185,200000,189909.97818330006,-10090.02181669994,0.9495498909165003
2020-08-20,-1,-0.21680850632884685,1139.671678293628,91.5,-4116154.625326454,0.02276,200000,197963.63783629704,-2036.3621637029573,0.9898181891814852
2020-08-21,0,0.007860601792557834,0.0,86.75,0.0,0.02118,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-22,0,0.18880504707372003,0.0,90.82,0.0,0.02189,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-23,0,0.5734881255580718,0.0,91.41,0.0,0.02144,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-24,0,-0.28411631764178547,0.0,91.82,0.0,0.02372,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-25,0,0.04177516159808777,0.0,84.5,0.0,0.02135,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-26,0,-0.2184034435326771,0.0,85.8,0.0,0.02239,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-27,1,1.1046152531873557,-1229.682161665427,83.35,5051454.321084935,0.02029,200000,204988.01634962665,4988.016349626647,1.0249400817481333
2020-08-28,1,0.783892919059991,-1229.682161665427,84.99,5051454.321084935,0.02096,200000,210389.16948988487,10389.169489884865,1.0519458474494243
2020-08-29,1,0.7600102001000422,-1229.682161665427,85.0,5051454.321084935,0.02093,200000,210249.922681869,10249.922681869008,1.051249613409345
2020-08-30,0,-0.4386288499509056,0.0,88.27,0.0,0.02327,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-08-31,0,-0.37286017361738255,0.0,86.1,0.0,0.02241,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-01,0,0.7288552896251683,0.0,89.05,0.0,0.0219,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-02,0,0.7745979784385829,0.0,83.27,0.0,0.02037,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-03,2,1.321459457665593,0.0,66.6,0.0,0.01587,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-04,2,2.0618795029106947,0.0,72.62,0.0,0.01659,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-05,2,2.6106802631448076,0.0,68.02,0.0,0.01494,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-06,2,2.2710367099353985,0.0,70.12,0.0,0.01528,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-07,2,2.832275734763318,0.0,76.05,0.0,0.01532,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-08,2,1.9272012292559528,0.0,74.74,0.0,0.01555,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-09,1,1.118380403046632,-1297.9120444250825,75.5,5949748.594662643,0.01647,200000,195984.71870818746,-4015.281291812542,0.9799235935409373
2020-09-10,1,0.6810208370403268,-1297.9120444250825,77.01,5949748.594662643,0.01727,200000,202704.36477099947,2704.3647709994693,1.0135218238549975
2020-09-11,1,0.6627835610809126,-1297.9120444250825,77.09,5949748.594662643,0.01724,200000,202629.7052767136,2629.70527671359,1.013148526383568
2020-09-12,1,0.6000949296400538,-1297.9120444250825,79.34,5949748.594662643,0.01778,200000,208762.87161778787,8762.871617787867,1.0438143580889394
2020-09-13,1,0.712169076878927,-1297.9120444250825,75.53,5949748.594662643,0.01668,200000,197273.10327439936,-2726.8967256006435,0.9863655163719968
2020-09-14,1,0.5083940566268094,-1297.9120444250825,75.13,5949748.594662643,0.01676,200000,197229.91834420233,-2770.081655797665,0.9861495917210117
2020-09-15,1,0.9710922751413404,-1297.9120444250825,72.95,5949748.594662643,0.01564,200000,187736.75166133352,-12263.248338666483,0.9386837583066676
2020-09-16,0,-0.14705984049994095,0.0,73.01,0.0,0.01689,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-17,0,0.06742500876475446,0.0,73.32,0.0,0.01664,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-18,0,-0.5441407233323645,0.0,72.24,0.0,0.01706,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-19,0,-0.3863328039036447,0.0,72.85,0.0,0.01686,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-20,0,0.2174086586709498,0.0,70.77,0.0,0.01572,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-21,2,1.6068370699712584,0.0,66.81,0.0,0.0138,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-22,2,1.3831744688392313,0.0,68.12,0.0,0.01415,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-23,0,0.6066146524271883,0.0,64.86,0.0,0.01389,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-24,0,0.40826374339789406,0.0,67.79,0.0,0.0146,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-25,-2,-1.2519980855978066,0.0,68.55,0.0,0.01592,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-26,-2,-1.4618057036336707,0.0,69.04,0.0,0.01633,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-27,0,-0.3577703733143363,0.0,68.78,0.0,0.01548,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-28,0,-0.20195912623199117,0.0,67.35,0.0,0.01511,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-29,-2,-2.5401653962015707,0.0,68.45,0.0,0.01747,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-09-30,-2,-2.9537793453274226,0.0,69.17,0.0,0.01955,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-01,-2,-2.4087204527602886,0.0,68.06,0.0,0.01945,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-02,-2,-1.698894603276529,0.0,65.95,0.0,0.01802,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-03,-2,-1.7432349741773454,0.0,65.6,0.0,0.01857,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-04,-2,-2.2013213151372417,0.0,66.39,0.0,0.02129,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-05,-2,-1.6946006134414306,0.0,67.15,0.0,0.0207,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-06,0,-0.9445787881347752,0.0,65.28,0.0,0.01818,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-07,-1,-1.0180227229238898,1442.629840065292,65.94,-5041177.088177284,0.01887,200000,190254.0233078107,-9745.976692189288,0.9512701165390536
2020-10-08,-1,-0.9961740595930219,1442.629840065292,66.34,-5041177.088177284,0.01921,200000,192545.07545381712,-7454.924546182883,0.9627253772690856
2020-10-09,-1,-1.0878330435587957,1442.629840065292,67.27,-5041177.088177284,0.02016,200000,198675.83943884622,-1324.1605611537816,0.9933791971942311
2020-10-10,-1,-0.8148074789413124,1442.629840065292,67.92,-5041177.088177284,0.01972,200000,197395.43091609067,-2604.5690839093295,0.9869771545804533
2020-10-11,-1,-0.6633375147096945,1442.629840065292,71.71,-5041177.088177284,0.02056,200000,207097.58676400705,7097.58676400705,1.0354879338200353
2020-10-12,-1,-0.49686729677847213,1442.629840065292,71.66,-5041177.088177284,0.02026,200000,205513.1021455506,5513.102145550598,1.027565510727753
2020-10-13,-1,-0.36769171059575656,1442.629840065292,71.23,-5041177.088177284,0.02,200000,203582.06527139642,3582.0652713964228,1.0179103263569822
2020-10-14,0,0.025753752841271797,0.0,70.05,0.0,0.019,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-15,0,0.1866908504375154,0.0,69.27,0.0,0.01865,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-16,0,0.13512862299159817,0.0,66.06,0.0,0.01803,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-17,0,0.4913828541080993,0.0,67.33,0.0,0.01812,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-18,0,0.642495708097755,0.0,67.29,0.0,0.0184,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-19,2,1.512812784305205,0.0,74.93,0.0,0.01979,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-20,2,1.7078838130881904,0.0,70.65,0.0,0.0183,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-21,2,2.1601260768283215,0.0,74.73,0.0,0.01854,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-22,1,1.1848338742285747,-1233.5300592598387,74.98,4743081.2227334725,0.0195,200000,184980.16768660542,-15019.832313394581,0.9249008384330271
2020-10-23,1,0.28388818587871556,-1233.5300592598387,72.13,4743081.2227334725,0.01973,200000,182555.51569894358,-17444.484301056422,0.9127775784947179
2020-10-24,1,0.76311501857304,-1233.5300592598387,73.31,4743081.2227334725,0.01944,200000,182635.58761427747,-17364.412385722535,0.9131779380713874
2020-10-25,1,0.5826077988581015,-1233.5300592598387,71.06,4743081.2227334725,0.01895,200000,177536.03518180345,-22463.964818196546,0.8876801759090173
2020-10-26,1,0.6472513818038073,-1233.5300592598387,69.19,4743081.2227334725,0.01835,200000,172383.4852373475,-27616.514762652514,0.8619174261867374
2020-10-27,1,0.7607338031858342,-1233.5300592598387,70.75,4743081.2227334725,0.0186,200000,175493.56243547617,-24506.437564523832,0.8774678121773808
2020-10-28,1,0.820749443980404,-1233.5300592598387,67.91,4743081.2227334725,0.01774,200000,167911.28721562744,-32088.71278437256,0.8395564360781371
2020-10-29,1,0.7115017285797589,-1233.5300592598387,67.1,4743081.2227334725,0.01757,200000,166105.80405976227,-33894.195940237725,0.8305290202988114
2020-10-30,2,1.7496464201670057,0.0,69.69,0.0,0.01749,200000,187988.38693081512,-12011.613069184881,0.9399419346540756
2020-10-31,2,1.416899134766343,0.0,70.08,0.0,0.01773,200000,187988.38693081512,-12011.613069184881,0.9399419346540756
2020-11-01,0,0.42436273382909256,0.0,68.79,0.0,0.01794,200000,187988.38693081512,-12011.613069184881,0.9399419346540756
2020-11-02,0,-0.1624245479718691,0.0,64.95,0.0,0.01719,200000,187988.38693081512,-12011.613069184881,0.9399419346540756
2020-11-03,-1,-1.0401888779629758,1461.3525103452669,64.32,-5386486.73154198,0.01745,200000,187988.38693081512,-12011.613069184881,0.9399419346540756
2020-11-04,-1,-0.9487705652943456,1461.3525103452669,64.75,-5386486.73154198,0.01753,200000,189047.68744878692,-10952.31255121308,0.9452384372439346
2020-11-05,-2,-1.7641071906630201,0.0,67.78,0.0,0.01886,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-06,-2,-2.596523904107535,0.0,70.09,0.0,0.02053,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-07,-2,-1.2477192206194216,0.0,66.57,0.0,0.01852,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-08,-2,-1.5249726644259585,0.0,68.06,0.0,0.0193,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-09,-2,-1.4364310445204946,0.0,68.09,0.0,0.01939,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-10,-2,-1.8901403995730304,0.0,68.86,0.0,0.02023,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-11,-2,-1.5264153895789967,0.0,69.31,0.0,0.02021,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-12,2,1.7643916007246911,0.0,77.69,0.0,0.01923,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-13,0,0.6489668477590013,0.0,77.74,0.0,0.02027,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-14,0,0.6320940007920185,0.0,77.29,0.0,0.02014,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-15,0,0.23002535587424783,0.0,74.98,0.0,0.01994,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-16,0,-0.1769459205591596,0.0,80.66,0.0,0.02194,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-17,0,-0.32962639143142947,0.0,83.21,0.0,0.02287,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-18,0,-0.0790453774268353,0.0,80.05,0.0,0.02176,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-19,1,1.1589848946869004,-1158.782712179143,82.21,4516999.846763742,0.02109,200000,190527.05353649467,-9472.94646350533,0.9526352676824733
2020-11-20,0,0.175131138339285,0.0,83.36,0.0,0.02249,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-21,2,1.6882770216577567,0.0,94.57,0.0,0.02371,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-22,2,1.5899770136347697,0.0,90.45,0.0,0.0226,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-23,0,0.7887646951637397,0.0,94.24,0.0,0.02442,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-24,2,2.885912086865261,0.0,114.5,0.0,0.02535,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-25,0,-0.7369493516255936,0.0,102.06,0.0,0.02879,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-26,0,-0.740813230978068,0.0,91.83,0.0,0.02582,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-27,0,-0.04856664169435812,0.0,92.32,0.0,0.02465,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-28,1,1.1235551052116184,-850.535682910202,109.07,3470554.692668003,0.02673,200000,185535.85387003145,-14464.146129968547,0.9276792693501572
2020-11-29,0,-0.39507172256435374,0.0,108.15,0.0,0.02928,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-11-30,0,0.12639279822183574,0.0,112.83,0.0,0.02933,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-01,0,-0.5165989313947607,0.0,103.91,0.0,0.02796,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-02,-2,-1.7600858127511023,0.0,105.23,0.0,0.03114,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-03,-2,-2.075838157477595,0.0,107.54,0.0,0.0336,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-04,-2,-1.374494063263005,0.0,98.86,0.0,0.02954,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-05,-2,-2.0617431755659394,0.0,102.99,0.0,0.03402,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-06,-2,-2.0719496640853947,0.0,102.09,0.0,0.03538,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-07,-2,-1.843984947753579,0.0,101.53,0.0,0.03555,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-08,-2,-1.2857831522696355,0.0,95.01,0.0,0.03135,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-09,-1,-1.060748839276612,919.8046777632851,95.62,-2832583.6807641005,0.03105,200000,175903.44657545065,-24096.553424549347,0.8795172328772533
2020-12-10,-2,-1.4114205704257385,0.0,92.86,0.0,0.03265,200000,182974.24137529987,-17025.75862470013,0.9148712068764994
2020-12-11,0,-0.6738856045737616,0.0,93.25,0.0,0.02955,200000,182974.24137529987,-17025.75862470013,0.9148712068764994
2020-12-12,-1,-1.1093404225813492,965.6651961964317,94.74,-2800340.394479643,0.03267,200000,182974.24137529987,-17025.75862470013,0.9148712068764994
2020-12-13,-1,-0.8509649669900824,965.6651961964317,97.61,-2800340.394479643,0.03278,200000,186053.73793177638,-13946.262068223616,0.9302686896588819
2020-12-14,-1,-0.9339018578129987,965.6651961964317,96.69,-2800340.394479643,0.03296,200000,185669.387222282,-14330.612777717994,0.9283469361114101
2020-12-15,-2,-1.2273484521959135,0.0,96.96,0.0,0.03503,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-16,-2,-1.280522931764706,0.0,105.39,0.0,0.03921,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-17,0,-0.7842234942722947,0.0,108.22,0.0,0.0379,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-18,-2,-1.7176197278533893,0.0,108.05,0.0,0.0438,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-19,-2,-2.200232453627593,0.0,108.27,0.0,0.05009,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-20,-2,-1.5908942224972036,0.0,109.56,0.0,0.04627,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-21,-2,-2.135893702234877,0.0,103.9,0.0,0.0494,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-22,-2,-1.9674079738987993,0.0,105.76,0.0,0.05138,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-23,-2,-2.5109354737777134,0.0,91.4,0.0,0.05727,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-24,-2,-2.033247394150689,0.0,98.54,0.0,0.05938,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-25,-2,-1.8016130781053756,0.0,103.12,0.0,0.06327,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-26,-2,-2.1022304184861658,0.0,107.99,0.0,0.0866,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-27,-2,-1.596709554554113,0.0,107.48,0.0,0.07637,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-28,-2,-1.6874572817600861,0.0,107.11,0.0,0.0893,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-29,-2,-1.4621168514603409,0.0,103.93,0.0,0.08431,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-30,-2,-1.2018351129598732,0.0,101.89,0.0,0.07734,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2020-12-31,-2,-1.2503673575212377,0.0,99.45,0.0,0.08257,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2021-01-01,-2,-1.2537001047926328,0.0,87.97,0.0,0.07887,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2021-01-02,-1,-1.0262958939729945,1076.9895884320604,87.02,-1298235.683409861,0.07219,200000,187439.26797071577,-12560.732029284234,0.9371963398535789
2021-01-03,-1,-0.7628182037496593,1076.9895884320604,89.65,-1298235.683409861,0.06763,200000,184351.79587194312,-15648.204128056881,0.9217589793597156
2021-01-04,-1,-0.776534150496942,1076.9895884320604,89.01,-1298235.683409861,0.06998,200000,186713.37639135978,-13286.62360864022,0.9335668819567989
2021-01-05,-1,-0.7094909998410841,1076.9895884320604,89.11,-1298235.683409861,0.07023,200000,187145.63427105543,-12854.36572894457,0.9357281713552772
2021-01-06,-1,-0.7810167357732096,1076.9895884320604,94.22,-1298235.683409861,0.07772,200000,202372.83633668313,2372.8363366831327,1.0118641816834157
2021-01-07,-1,-0.4958375754938122,1076.9895884320604,98.96,-1298235.683409861,0.07581,200000,204998.13683053825,4998.136830538249,1.0249906841526912
2021-01-08,-1,-0.40325238823037196,1076.9895884320604,96.2,-1298235.683409861,0.07337,200000,198857.95049894572,-1142.04950105428,0.9942897524947286
2021-01-09,0,0.1566109694876154,0.0,109.94,0.0,0.07587,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-10,2,2.3189080649417004,0.0,146.54,0.0,0.07285,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-11,2,2.159940765061091,0.0,125.01,0.0,0.06481,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-12,2,2.279094056068252,0.0,128.53,0.0,0.06197,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-13,2,1.5277963095115663,0.0,133.1,0.0,0.07035,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-14,2,1.5055992850848852,0.0,132.99,0.0,0.06906,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-15,2,1.2151078352241815,0.0,124.3,0.0,0.06622,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-16,0,0.6238512947712316,0.0,124.85,0.0,0.07349,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-17,0,0.5384422101381438,0.0,124.26,0.0,0.07341,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-18,0,0.31803885725723335,0.0,129.3,0.0,0.0789,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-19,0,0.4269464494439252,0.0,124.46,0.0,0.07358,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-20,0,0.18607620793436586,0.0,121.13,0.0,0.07413,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-21,0,0.01572709658498377,0.0,99.77,0.0,0.06214,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-22,0,-0.24931308050680503,0.0,104.72,0.0,0.06757,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-23,0,-0.28863295820824525,0.0,105.29,0.0,0.06781,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-24,0,-0.41691268293253414,0.0,106.16,0.0,0.06907,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-25,0,-0.35389528019816646,0.0,105.0,0.0,0.06673,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-26,0,-0.589138408355109,0.0,104.97,0.0,0.06785,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-27,0,-0.6620725925934149,0.0,96.45,0.0,0.06206,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-28,0,-0.7109061508880423,0.0,102.68,0.0,0.0654,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-29,0,-0.8423343430518977,0.0,104.56,0.0,0.06717,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-30,-2,-1.3897329579208608,0.0,105.17,0.0,0.07306,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-01-31,-1,-1.0523207758615865,817.8684530306641,102.42,-1210842.540610012,0.06918,200000,167532.17391880124,-32467.826081198757,0.8376608695940062
2021-02-01,-2,-1.6642138135285092,0.0,103.54,0.0,0.07504,200000,173711.69853938156,-26288.301460618444,0.8685584926969078
2021-02-02,-2,-1.3274890185928165,0.0,109.85,0.0,0.07761,200000,173711.69853938156,-26288.301460618444,0.8685584926969078
2021-02-03,0,-0.9066494858268206,0.0,116.84,0.0,0.07951,200000,173711.69853938156,-26288.301460618444,0.8685584926969078
2021-02-04,-1,-1.0614477148777635,782.4851285557728,111.0,-1137899.2436747123,0.07633,200000,173711.69853938156,-26288.301460618444,0.8685584926969078
2021-02-05,-1,-0.9301582368939632,782.4851285557728,120.42,-1137899.2436747123,0.08256,200000,188171.82073847041,-11828.179261529585,0.940859103692352
2021-02-06,-1,-0.22762524990270383,782.4851285557728,118.94,-1137899.2436747123,0.07862,200000,182530.4197281295,-17469.58027187051,0.9126520986406474
2021-02-07,0,0.3956159630258046,0.0,118.31,0.0,0.07598,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-08,0,0.908155642026871,0.0,126.16,0.0,0.07972,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-09,-2,-2.558405865234275,0.0,137.36,0.0,0.10507,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-10,-2,-1.8311999466897677,0.0,139.75,0.0,0.10409,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-11,0,-0.7495879600411034,0.0,164.6,0.0,0.11555,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-12,0,-0.5098013986788416,0.0,169.76,0.0,0.11798,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-13,2,2.917208514691358,0.0,267.61,0.0,0.14755,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-14,2,1.9001558120189435,0.0,230.69,0.0,0.13325,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-15,2,2.8079891316642445,0.0,259.69,0.0,0.13161,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-16,2,1.9536795328961698,0.0,249.46,0.0,0.13183,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-17,2,1.8818033937872485,0.0,265.96,0.0,0.13734,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-18,2,1.946431812438219,0.0,281.15,0.0,0.13907,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-19,2,2.134811153586077,0.0,323.84,0.0,0.14922,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-20,2,1.9052990879455138,0.0,297.28,0.0,0.13506,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-21,2,1.6477866660540887,0.0,301.52,0.0,0.13737,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-22,2,1.4917481267379407,0.0,271.7,0.0,0.12314,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-23,2,1.2815152250432327,0.0,230.91,0.0,0.10557,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-24,0,0.9766346783485378,0.0,237.4,0.0,0.1119,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
