date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-02,0,-0.14053837184106246,0.0,0.1693,0.0,0.016207,200000,215993.40338494407,15993.403384944075,1.0799670169247204
2020-08-03,0,-0.7045060782084754,0.0,0.1697,0.0,0.0167,200000,215993.40338494407,15993.403384944075,1.0799670169247204
2020-08-04,-2,-2.6256136137734924,0.0,0.1687,0.0,0.018734,200000,215993.40338494407,15993.403384944075,1.0799670169247204
2020-08-05,-2,-2.0297678269999753,0.0,0.1719,0.0,0.018793,200000,215993.40338494407,15993.403384944075,1.0799670169247204
2020-08-06,-2,-2.0479202015795823,0.0,0.1753,0.0,0.019704,200000,215993.40338494407,15993.403384944075,1.0799670169247204
2020-08-07,-1,-1.1195048925610498,611186.7667938429,0.1767,-5784194.83115377,0.018671,200000,215993.40338494407,15993.403384944075,1.0799670169247204
2020-08-08,-2,-1.6258148434575168,0.0,0.1861,0.0,0.020815,200000,222649.56149507564,22649.561495075643,1.1132478074753782
2020-08-09,-2,-1.6638644624461398,0.0,0.193,0.0,0.021929,200000,222649.56149507564,22649.561495075643,1.1132478074753782
2020-08-10,-1,-1.0386625128306255,565674.6989204157,0.1968,-5196750.104917273,0.021422,200000,222649.56149507564,22649.561495075643,1.1132478074753782
2020-08-11,-1,-0.9599776428149845,565674.6989204157,0.1831,-5196750.104917273,0.019966,200000,207333.34996710642,7333.34996710642,1.0366667498355322
2020-08-12,-1,-0.9602816365099514,565674.6989204157,0.1858,-5196750.104917273,0.020429,200000,211266.7669527682,11266.766952768201,1.056333834763841
2020-08-13,-1,-0.4050793186929698,565674.6989204157,0.1854,-5196750.104917273,0.019598,200000,206721.9977360138,6721.9977360137855,1.033609988680069
2020-08-14,-1,-0.8940413757135548,565674.6989204157,0.1855,-5196750.104917273,0.020513,200000,211533.59155190515,11533.591551905149,1.0576679577595258
2020-08-15,-1,-0.41290395379935063,565674.6989204157,0.1832,-5196750.104917273,0.019575,200000,205357.98814597575,5357.988145975745,1.0267899407298788
2020-08-16,0,0.4216977711004791,0.0,0.1968,0.0,0.019842,200000,214438.69632930635,14438.696329306345,1.0721934816465317
2020-08-17,0,0.24401816660770095,0.0,0.1949,0.0,0.02002,200000,214438.69632930635,14438.696329306345,1.0721934816465317
2020-08-18,1,1.0772588595975783,-557273.1193589043,0.1924,5616813.251854638,0.019089,200000,214438.69632930635,14438.696329306345,1.0721934816465317
2020-08-19,2,1.6154820854020966,0.0,0.186,0.0,0.017857,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-20,2,1.9235855315296044,0.0,0.2075,0.0,0.019392,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-21,2,1.6042292011025905,0.0,0.19,0.0,0.017962,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-22,2,2.026449324354246,0.0,0.1991,0.0,0.018165,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-23,2,1.9492696996444883,0.0,0.1984,0.0,0.017889,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-24,2,1.5970545649565133,0.0,0.1998,0.0,0.01817,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-25,2,1.7152509089808066,0.0,0.1907,0.0,0.016883,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-26,2,1.3989311259273374,0.0,0.1911,0.0,0.017113,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-27,2,1.5144708741231243,0.0,0.1823,0.0,0.015933,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-28,2,1.28910551936054,0.0,0.1854,0.0,0.016317,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-29,1,1.1434715365636137,-574346.1558325271,0.1896,6503585.233268463,0.016744,200000,217792.06229169428,17792.06229169428,1.0889603114584714
2020-08-30,2,1.2075610547841193,0.0,0.1966,0.0,0.017113,200000,219412.66243144587,19412.662431445875,1.0970633121572293
2020-08-31,0,0.5278263392290764,0.0,0.1904,0.0,0.017372,200000,219412.66243144587,19412.662431445875,1.0970633121572293
2020-09-01,0,0.9748452544004681,0.0,0.1936,0.0,0.016989,200000,219412.66243144587,19412.662431445875,1.0970633121572293
2020-09-02,0,0.5236564751378351,0.0,0.1776,0.0,0.015995,200000,219412.66243144587,19412.662431445875,1.0970633121572293
2020-09-03,0,0.4090708661672775,0.0,0.1367,0.0,0.012343,200000,219412.66243144587,19412.662431445875,1.0970633121572293
2020-09-04,-1,-1.0334847315822422,744781.6104258177,0.1473,-7688977.517221961,0.014268,200000,219412.66243144587,19412.662431445875,1.0970633121572293
2020-09-05,0,0.9347765611833642,0.0,0.138,0.0,0.012101,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-06,0,0.7379937763158155,0.0,0.1399,0.0,0.012354,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-07,0,0.0883074213312832,0.0,0.1355,0.0,0.012201,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-08,2,3.3262089179676892,0.0,0.1553,0.0,0.012119,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-09,2,2.3119634131053526,0.0,0.1617,0.0,0.012841,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-10,2,1.9333649793833108,0.0,0.1633,0.0,0.013005,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-11,2,1.6559483412757057,0.0,0.166,0.0,0.013239,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-12,0,0.5313129320830912,0.0,0.159,0.0,0.013419,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-13,0,0.08952847051926738,0.0,0.1485,0.0,0.01281,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-14,0,0.6443396405402319,0.0,0.1541,0.0,0.012861,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-15,0,-0.11836028025788609,0.0,0.1447,0.0,0.012569,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-16,0,-0.28588586355910456,0.0,0.1421,0.0,0.01246,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-17,-1,-1.1206000932653848,716599.853481155,0.1463,-7757774.053891742,0.013514,200000,209677.117128586,9677.11712858599,1.04838558564293
2020-09-18,-2,-2.2571608276269566,0.0,0.1406,0.0,0.01443,200000,220867.8573267934,20867.857326793397,1.104339286633967
2020-09-19,-2,-2.4128710141254612,0.0,0.139,0.0,0.015265,200000,220867.8573267934,20867.857326793397,1.104339286633967
2020-09-20,-2,-1.9582270029966515,0.0,0.1335,0.0,0.014476,200000,220867.8573267934,20867.857326793397,1.104339286633967
2020-09-21,-2,-1.4849961004351167,0.0,0.12,0.0,0.012605,200000,220867.8573267934,20867.857326793397,1.104339286633967
2020-09-22,-1,-1.0297972046896808,900766.1391794184,0.1226,-8949264.88358158,0.01234,200000,220867.85732679343,20867.857326793426,1.1043392866339672
2020-09-23,-1,-0.9868294959878203,900766.1391794184,0.1126,-8949264.88358158,0.011381,200000,203277.85091164452,3277.8509116445202,1.0163892545582227
2020-09-24,-1,-1.1174694241362386,900766.1391794184,0.1198,-8949264.88358158,0.012385,200000,218748.4290568522,18748.429056852212,1.093742145284261
2020-09-25,-2,-1.2291386428245585,0.0,0.121,0.0,0.012909,200000,227401.21486823837,27401.21486823837,1.1370060743411918
2020-09-26,-1,-1.0006037538555648,927411.1536225056,0.1226,-8847607.768587595,0.012851,200000,227401.21486823837,27401.21486823837,1.1370060743411918
2020-09-27,-1,-0.9803768717489765,927411.1536225056,0.1204,-8847607.768587595,0.012741,200000,224387.67347572424,24387.673475724238,1.1219383673786212
2020-09-28,-1,-0.8696856034825311,927411.1536225056,0.1211,-8847607.768587595,0.012765,200000,225249.20386970608,25249.203869706078,1.1262460193485304
2020-09-29,-1,-0.5270979862001546,927411.1536225056,0.1294,-8847607.768587595,0.013169,200000,236521.14998328226,36521.14998328226,1.1826057499164113
2020-09-30,-1,-0.2729602553281879,927411.1536225056,0.1356,-8847607.768587595,0.013519,200000,245367.76185474746,45367.761854747456,1.2268388092737372
2020-10-01,0,0.8956295883904614,0.0,0.1416,0.0,0.012732,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-02,0,0.7925582944111885,0.0,0.1296,0.0,0.011859,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-03,0,0.6524220242135426,0.0,0.1259,0.0,0.011739,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-04,0,0.6622379793910806,0.0,0.1235,0.0,0.011657,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-05,0,0.8510220604726602,0.0,0.1211,0.0,0.011383,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-06,2,1.6482939436338495,0.0,0.1125,0.0,0.010106,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-07,0,0.9286414025296724,0.0,0.1194,0.0,0.011227,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-08,2,1.3702755358068797,0.0,0.1215,0.0,0.011012,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-09,2,1.3613424043461788,0.0,0.1274,0.0,0.011455,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-10,1,1.196374833511129,-825662.7279467914,0.1264,9154716.562497757,0.0114,200000,208727.5376249489,8727.53762494889,1.0436376881247444
2020-10-11,1,1.0721717618593043,-825662.7279467914,0.1267,9154716.562497757,0.011436,200000,209304.80623958283,9304.806239582831,1.0465240311979143
2020-10-12,1,1.0010544361536875,-825662.7279467914,0.1263,9154716.562497757,0.011377,200000,208434.41287121674,8434.412871216744,1.0421720643560837
2020-10-13,1,0.44466585218805194,-825662.7279467914,0.1236,9154716.562497757,0.011482,200000,207166.36874482268,7166.368744822685,1.0358318437241134
2020-10-14,1,0.4280290196251626,-825662.7279467914,0.1203,9154716.562497757,0.011139,200000,201301.61396166153,1301.6139616615255,1.0065080698083075
2020-10-15,1,0.9188423739756323,-825662.7279467914,0.1224,9154716.562497757,0.010963,200000,201424.27557535018,1424.2755753501842,1.007121377876751
2020-10-16,1,0.9923718984821143,-825662.7279467914,0.1192,9154716.562497757,0.010591,200000,195376.6002846713,-4623.3997153287055,0.9768830014233565
2020-10-17,1,0.613272854777435,-825662.7279467914,0.1217,9154716.562497757,0.010988,200000,201075.17957984988,1075.1795798498788,1.0053758978992493
2020-10-18,0,-0.9037601759103051,0.0,0.1219,0.0,0.011627,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-19,0,-0.7948534658832962,0.0,0.1211,0.0,0.011396,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-20,0,-0.8365751088708225,0.0,0.1154,0.0,0.010781,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-21,-2,-1.600535747351891,0.0,0.1187,0.0,0.011339,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-22,-2,-2.7084083459241137,0.0,0.1208,0.0,0.012155,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-23,-2,-2.015552892111312,0.0,0.1227,0.0,0.012218,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-24,-2,-1.5023704843869545,0.0,0.125,0.0,0.012282,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-25,0,-0.3117744465843082,0.0,0.1255,0.0,0.01179,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-26,0,-0.664483201343967,0.0,0.1191,0.0,0.011368,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-27,0,-0.9092176568811005,0.0,0.1178,0.0,0.01137,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-28,0,-0.1532701458767286,0.0,0.1132,0.0,0.010638,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-29,0,-0.1664383388470681,0.0,0.1081,0.0,0.010186,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-30,0,-0.81086855382038,0.0,0.1042,0.0,0.01008,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-10-31,0,0.20745437629955443,0.0,0.1058,0.0,0.009895,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-11-01,-1,-1.0830114501518275,947403.9901470649,0.1071,-9658921.213208057,0.010505,200000,202933.9346895013,2933.9346895013005,1.0146696734475065
2020-11-02,-1,-0.9978790842763037,947403.9901470649,0.1024,-9658921.213208057,0.01005,200000,194086.32678380044,-5913.673216199561,0.9704316339190022
2020-11-03,0,1.1521377799217887,0.0,0.1015,0.0,0.00925,200000,196117.45091174875,-3882.549088251253,0.9805872545587437
2020-11-04,1,1.0598487701952246,-956670.492252433,0.1025,10433999.303668266,0.009398,200000,196117.45091174875,-3882.549088251253,0.9805872545587437
2020-11-05,2,1.3510735990761993,0.0,0.1065,0.0,0.009721,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-06,0,-0.9148465732630011,0.0,0.1143,0.0,0.011196,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-07,0,0.2662507382758836,0.0,0.1097,0.0,0.010383,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-08,0,0.7529611101961494,0.0,0.1192,0.0,0.011122,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-09,0,0.7030497424217506,0.0,0.1181,0.0,0.011035,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-10,0,-0.41207174903435,0.0,0.12,0.0,0.011583,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-11,0,0.3274724823629541,0.0,0.1203,0.0,0.01134,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-12,2,1.3400016856305677,0.0,0.1162,0.0,0.010644,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-13,-2,-1.910449643504275,0.0,0.1184,0.0,0.011814,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-14,0,-0.7569867347244701,0.0,0.1161,0.0,0.011245,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-15,0,-0.17327079598287792,0.0,0.1158,0.0,0.011039,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-16,0,-0.8464597596242649,0.0,0.1167,0.0,0.011336,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-17,-2,-2.6113692980592274,0.0,0.1178,0.0,0.012346,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-18,0,-0.10116258213369024,0.0,0.1229,0.0,0.011777,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-19,0,-0.12708607176593398,0.0,0.12,0.0,0.011504,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-20,0,-0.893157338502983,0.0,0.1221,0.0,0.012059,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-21,-2,-2.957899714756392,0.0,0.1286,0.0,0.014426,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-22,-2,-2.3743876429875272,0.0,0.1238,0.0,0.013905,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-23,-2,-2.8262604789317387,0.0,0.128,0.0,0.016023,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-24,-2,-1.9421965035231727,0.0,0.1359,0.0,0.016174,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-25,2,4.094236395462993,0.0,0.384,0.0,0.016548,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-26,2,1.5629120405728743,0.0,0.2355,0.0,0.014627,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-27,1,1.168738235435765,-446758.9797856219,0.22,6784494.757564494,0.014487,200000,196573.95110567365,-3426.048894326348,0.9828697555283683
2020-11-28,2,1.8879466094438717,0.0,0.2886,0.0,0.01535,200000,221366.59814318916,21366.598143189156,1.1068329907159458
2020-11-29,2,1.6004908736441463,0.0,0.2814,0.0,0.015151,200000,221366.59814318916,21366.598143189156,1.1068329907159458
2020-11-30,1,1.0323025013496674,-415946.2573152746,0.2661,6929833.400425405,0.015972,200000,221366.59814318916,21366.598143189156,1.1068329907159458
2020-12-01,1,1.094829908623684,-415946.2573152746,0.2565,6929833.400425405,0.014737,200000,208815.16982343714,8815.169823437143,1.0440758491171858
2020-12-02,1,0.8279282965179736,-415946.2573152746,0.272,6929833.400425405,0.016405,200000,226821.29892373347,26821.29892373347,1.1341064946186674
2020-12-03,1,0.4067140070104456,-415946.2573152746,0.2601,6929833.400425405,0.017397,200000,228745.93319490372,28745.933194903715,1.1437296659745186
2020-12-04,0,0.13354459327912574,0.0,0.2186,0.0,0.015698,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-05,0,0.038461281795656395,0.0,0.239,0.0,0.017484,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-06,0,0.09815571058027658,0.0,0.2419,0.0,0.017144,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-07,0,-0.2807221375570599,0.0,0.2303,0.0,0.018137,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-08,0,-0.309349425185589,0.0,0.2083,0.0,0.016382,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-09,0,-0.4424266740610388,0.0,0.2061,0.0,0.016758,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-10,0,-0.5476446144629344,0.0,0.1915,0.0,0.015937,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-11,0,-0.7154606407756207,0.0,0.1808,0.0,0.015587,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-12,0,-0.7216109877769168,0.0,0.1954,0.0,0.016497,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-13,0,-0.5974568250167497,0.0,0.2093,0.0,0.01647,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-14,0,-0.5443494992189708,0.0,0.2178,0.0,0.01637,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-15,0,-0.7928290852066626,0.0,0.2077,0.0,0.016501,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-16,0,-0.924197370684465,0.0,0.2085,0.0,0.017274,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-17,0,-0.9958292522947843,0.0,0.1996,0.0,0.017092,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-18,0,-0.7331095473458806,0.0,0.2117,0.0,0.017424,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-19,0,-0.3091264418464376,0.0,0.2233,0.0,0.017373,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-20,0,-0.26800778760150196,0.0,0.2086,0.0,0.016325,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-21,0,0.2613952167719481,0.0,0.2066,0.0,0.015523,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-22,0,-0.3762866326719078,0.0,0.1975,0.0,0.015854,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-23,0,-0.3857182341901819,0.0,0.1639,0.0,0.013236,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-24,0,-0.6448146183698396,0.0,0.1809,0.0,0.014893,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-25,0,0.32009974731734303,0.0,0.1856,0.0,0.014598,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-26,0,-0.35924837755560557,0.0,0.2019,0.0,0.016471,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-27,-2,-1.2224770078635225,0.0,0.1949,0.0,0.016542,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-28,-2,-3.3660930160531475,0.0,0.193,0.0,0.020212,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-29,-2,-2.9093121960517703,0.0,0.1877,0.0,0.021135,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-30,-2,-2.0803377475902534,0.0,0.1882,0.0,0.0202,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2020-12-31,-2,-1.4438869358254847,0.0,0.186,0.0,0.018754,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2021-01-01,-1,-1.1620391061645503,526404.3592147703,0.1933,-5340854.64183367,0.019052,200000,203507.92527243018,3507.925272430177,1.0175396263621508
2021-01-02,-1,-0.9845910018087385,526404.3592147703,0.2049,-5340854.64183367,0.019993,200000,214639.960057287,14639.960057287011,1.0731998002864351
2021-01-03,-2,-2.2792073165770135,0.0,0.2025,0.0,0.026226,200000,236980.29636816902,36980.296368169016,1.184901481840845
2021-01-04,-2,-1.9122931648051908,0.0,0.1908,0.0,0.024598,200000,236980.29636816902,36980.296368169016,1.184901481840845
2021-01-05,-2,-1.9341540924208236,0.0,0.1981,0.0,0.027964,200000,236980.29636816902,36980.296368169016,1.184901481840845
2021-01-06,-2,-1.7921845792131905,0.0,0.2088,0.0,0.030819,200000,236980.29636816902,36980.296368169016,1.184901481840845
2021-01-07,-1,-1.1453858640279904,523829.125482248,0.2262,-4132464.275941984,0.028673,200000,236980.29636816902,36980.296368169016,1.184901481840845
2021-01-08,-1,-1.0008239068372573,523829.125482248,0.2178,-4132464.275941984,0.027299,200000,226902.12579897384,26902.125798973837,1.1345106289948692
2021-01-09,-1,-0.886165570436591,523829.125482248,0.2313,-4132464.275941984,0.028812,200000,240226.23744248442,40226.23744248442,1.2011311872124222
2021-01-10,-1,-0.5704174985328937,523829.125482248,0.2312,-4132464.275941984,0.02707,200000,232975.10176124523,32975.10176124523,1.1648755088062261
2021-01-11,0,0.1292186987850425,0.0,0.2383,0.0,0.024344,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-12,0,0.051291204083082326,0.0,0.2182,0.0,0.02299,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-13,0,-0.35050454034036044,0.0,0.2255,0.0,0.026073,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-14,0,-0.12855546331552098,0.0,0.2278,0.0,0.025743,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-15,0,0.013027567045769633,0.0,0.2247,0.0,0.025306,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-16,0,-0.1625923728351441,0.0,0.2294,0.0,0.026863,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-17,0,-0.07357724314813423,0.0,0.233,0.0,0.027152,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-18,0,-0.7080298327188892,0.0,0.2435,0.0,0.030803,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-19,0,-0.3242168225247035,0.0,0.2389,0.0,0.029015,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-20,-2,-1.6967750174967697,0.0,0.2312,0.0,0.034595,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-21,-1,-1.0781799306130797,527660.0349684549,0.2016,-3810311.0197593127,0.027918,200000,212752.52609928098,12752.526099280978,1.063762630496405
2021-01-22,-2,-1.5181793407297932,0.0,0.2105,0.0,0.031268,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-23,0,-0.9295482019991632,0.0,0.2167,0.0,0.030068,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-24,0,-0.789440901315834,0.0,0.2234,0.0,0.030606,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-25,0,-0.8449790354780996,0.0,0.2162,0.0,0.029758,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-26,0,-0.8314385061599591,0.0,0.2159,0.0,0.029444,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-27,0,-0.7029018661376167,0.0,0.1954,0.0,0.026361,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-28,0,-0.40554808589226843,0.0,0.2097,0.0,0.027389,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-29,0,-0.44679670047104214,0.0,0.2114,0.0,0.02783,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-30,0,-0.19616483519613948,0.0,0.2089,0.0,0.026842,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-01-31,0,0.15165848083169337,0.0,0.2027,0.0,0.025397,200000,220820.89370425543,20820.89370425543,1.104104468521277
2021-02-01,-1,-1.166868176568795,542290.9963267569,0.2036,-3757758.044112985,0.029382,200000,220820.8937042554,20820.893704255403,1.104104468521277
2021-02-02,-1,-0.25944367079463226,542290.9963267569,0.2112,-3757758.044112985,0.028127,200000,220226.31893097697,20226.318930976966,1.1011315946548847
2021-02-03,0,0.3265454013829222,0.0,0.2283,0.0,0.029177,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-04,0,0.9896435035222941,0.0,0.2251,0.0,0.02771,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-05,0,0.3535545868184079,0.0,0.2479,0.0,0.032096,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-06,2,2.2276187545973865,0.0,0.2597,0.0,0.029946,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-07,2,1.7275486886801996,0.0,0.2483,0.0,0.029139,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-08,2,1.5695411548565723,0.0,0.2655,0.0,0.031326,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-09,0,0.7445175914703843,0.0,0.285,0.0,0.035375,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-10,2,1.5471227603066715,0.0,0.3065,0.0,0.035689,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-11,0,0.6325421483563304,0.0,0.3457,0.0,0.042558,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-12,-2,-2.393886279080406,0.0,0.3456,0.0,0.054359,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-13,0,-0.8692613718841746,0.0,0.3969,0.0,0.054766,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-14,-2,-1.220305595194315,0.0,0.3657,0.0,0.052161,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-15,-2,-1.5308721055662,0.0,0.344,0.0,0.051032,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-16,2,1.2402261284902463,0.0,0.424,0.0,0.049319,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-17,0,0.296203437495465,0.0,0.409,0.0,0.051196,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-18,0,0.4580187716302413,0.0,0.4426,0.0,0.054483,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-19,0,0.8304533609820539,0.0,0.451,0.0,0.053602,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-20,0,0.7508504260818152,0.0,0.4492,0.0,0.053554,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-21,2,3.3664817666458147,0.0,0.6419,0.0,0.054826,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-22,2,2.098104827342614,0.0,0.5432,0.0,0.050147,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-23,2,1.6436630804422754,0.0,0.4466,0.0,0.042224,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-24,2,2.435062475123725,0.0,0.5354,0.0,0.042694,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-25,2,2.045283779373224,0.0,0.4952,0.0,0.039342,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-26,2,1.6615037763244223,0.0,0.4866,0.0,0.039453,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-02-27,2,1.3155158852847846,0.0,0.4879,0.0,0.040822,200000,206655.96569594138,6655.965695941384,1.033279828479707
