date,statusList,zscore,XLMUSDT_position,XLMUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2020-07-30,1,0.6746482170490219,-772014.7518732257,0.09628,12796601.533782063,0.005749,200000,147897.24252806726,-52102.75747193274,0.7394862126403363
2020-07-31,1,0.34640303523379345,-772014.7518732257,0.0969,12796601.533782063,0.005862,200000,149821.90764754603,-50178.09235245397,0.7491095382377302
2020-08-01,2,1.7773007711309514,0.0,0.10758,0.0,0.006032,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-02,2,2.5445835706663797,0.0,0.10251,0.0,0.005414,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-03,2,2.30678400862841,0.0,0.10516,0.0,0.005509,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-04,2,2.358514360398307,0.0,0.11015,0.0,0.005589,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-05,2,1.7000147904858118,0.0,0.10749,0.0,0.005596,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-06,2,1.3206705531959468,0.0,0.10624,0.0,0.005625,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-07,0,0.3229043204776208,0.0,0.10306,0.0,0.005853,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-08,0,-0.2404903649168054,0.0,0.10325,0.0,0.006114,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-09,0,-0.10393670362891602,0.0,0.10505,0.0,0.006132,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-10,0,-0.8743518958446391,0.0,0.10625,0.0,0.006566,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-11,0,-0.8351066274151191,0.0,0.10015,0.0,0.006139,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-12,-2,-1.2201982926560884,0.0,0.10147,0.0,0.006396,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-13,-1,-1.0707850194635469,793302.3433872414,0.10111,-12729852.394839546,0.006301,200000,160421.59987976795,-39578.40012023205,0.8021079993988398
2020-08-14,-2,-1.3554334865095248,0.0,0.10479,0.0,0.006723,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-15,-2,-1.548282953653282,0.0,0.10707,0.0,0.007066,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-16,0,-0.595705810544108,0.0,0.11517,0.0,0.007034,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-17,-2,-1.2782901759594463,0.0,0.11383,0.0,0.007432,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-18,-2,-1.4063862169467731,0.0,0.10807,0.0,0.007234,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-19,-2,-1.270814271761903,0.0,0.10222,0.0,0.006832,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-20,-2,-1.5703809626815193,0.0,0.10728,0.0,0.007554,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-21,-2,-1.644805414931358,0.0,0.09949,0.0,0.007278,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-22,-2,-1.3779615099303464,0.0,0.10223,0.0,0.007366,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-23,-1,-1.0931533633033697,791189.3761135006,0.10293,-11245114.952135129,0.007242,200000,162874.2449667252,-37125.75503327479,0.814371224833626
2020-08-24,-2,-1.3258125523229203,0.0,0.10294,0.0,0.007515,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-25,0,-0.9865679974795073,0.0,0.09714,0.0,0.00686,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-26,0,-0.7920652709765663,0.0,0.09804,0.0,0.006817,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-27,0,-0.5488278918761372,0.0,0.09376,0.0,0.006428,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-28,0,-0.21489824249396727,0.0,0.09569,0.0,0.006439,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-29,0,-0.6546875710031551,0.0,0.09615,0.0,0.006697,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-30,0,-0.6743412221274628,0.0,0.09821,0.0,0.006882,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-08-31,-2,-1.3458912030821293,0.0,0.09678,0.0,0.007111,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-01,0,-0.868237335682908,0.0,0.09881,0.0,0.007094,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-02,0,-0.8928112371575768,0.0,0.09228,0.0,0.006661,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-03,2,1.2305615925208753,0.0,0.07781,0.0,0.005066,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-04,0,0.4386565046294545,0.0,0.08074,0.0,0.005465,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-05,2,1.9626637010109098,0.0,0.07541,0.0,0.004833,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-06,2,1.404413868753309,0.0,0.07742,0.0,0.005073,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-07,-2,-1.792749744888125,0.0,0.07867,0.0,0.005963,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-08,-2,-2.8857330117026225,0.0,0.07745,0.0,0.006604,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-09,-2,-1.6898087566894056,0.0,0.07832,0.0,0.00625,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-10,-2,-2.805090426748603,0.0,0.08117,0.0,0.007731,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-11,-2,-1.9305709360062908,0.0,0.08374,0.0,0.007514,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-12,-2,-2.222384205823753,0.0,0.08382,0.0,0.008372,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-13,-2,-1.5070042075323167,0.0,0.08001,0.0,0.007372,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-14,0,-0.8443553044318539,0.0,0.08021,0.0,0.006765,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-15,0,-0.521388568256396,0.0,0.07778,0.0,0.006313,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-16,0,-0.6569100309840041,0.0,0.07999,0.0,0.006689,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-17,0,-0.2906314681060086,0.0,0.08043,0.0,0.00644,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-18,0,-0.5204732699907135,0.0,0.07825,0.0,0.006525,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-19,0,-0.23674209807909755,0.0,0.07857,0.0,0.006347,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-20,0,-0.16023129062737868,0.0,0.07693,0.0,0.00618,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-21,0,0.15407678593217772,0.0,0.06996,0.0,0.005421,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-22,0,0.24736301723066265,0.0,0.07167,0.0,0.00551,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-23,0,0.17081545704867382,0.0,0.0674,0.0,0.005294,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-24,0,-0.14879488963755505,0.0,0.07043,0.0,0.005795,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-25,0,0.5121366313195916,0.0,0.07467,0.0,0.005842,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-26,0,0.6798224246239648,0.0,0.07385,0.0,0.00583,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-27,0,0.6751604009977952,0.0,0.07335,0.0,0.005815,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-28,0,0.3261597129732523,0.0,0.07323,0.0,0.005927,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-29,0,0.4117431044843181,0.0,0.07407,0.0,0.005964,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-09-30,0,0.6029907477956098,0.0,0.07484,0.0,0.005923,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-10-01,0,0.79524611634735,0.0,0.07314,0.0,0.005696,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-10-02,1,1.1722445935587211,-1169223.85467092,0.07096,15206767.728637917,0.005456,200000,165936.24945489696,-34063.750545103045,0.8296812472744848
2020-10-03,2,1.8519850565522495,0.0,0.071,0.0,0.005366,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-04,2,1.733948126628387,0.0,0.0729,0.0,0.005502,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-05,2,1.647057707546288,0.0,0.07331,0.0,0.005509,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-06,2,2.240361884298374,0.0,0.07237,0.0,0.005287,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-07,2,1.5140030230981005,0.0,0.07233,0.0,0.00537,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-08,2,1.2247630796274305,0.0,0.07311,0.0,0.005464,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-09,0,0.10624160540625716,0.0,0.07502,0.0,0.0058,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-10,1,1.1298990886194697,-1082481.4198231646,0.0773,14504387.892586343,0.005769,200000,167351.6275046612,-32648.372495338786,0.8367581375233061
2020-10-11,0,0.07766099616573682,0.0,0.07713,0.0,0.005945,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-12,0,0.5856052815688775,0.0,0.07761,0.0,0.005883,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-13,0,-0.674034953305332,0.0,0.07635,0.0,0.006026,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-14,0,-0.500728878161248,0.0,0.07398,0.0,0.005782,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-15,0,-0.4479461460298437,0.0,0.07408,0.0,0.00578,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-16,2,2.8746852532952367,0.0,0.07909,0.0,0.005459,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-17,2,2.609032235847957,0.0,0.08152,0.0,0.00552,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-18,2,1.6719203288570563,0.0,0.07942,0.0,0.005543,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-19,2,2.519673837081516,0.0,0.0852,0.0,0.005576,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-20,2,2.465670181318444,0.0,0.08075,0.0,0.005131,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-21,2,1.5897866880095293,0.0,0.08358,0.0,0.005511,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-22,2,1.5486600838000908,0.0,0.08552,0.0,0.00558,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-23,2,1.2670859969853325,0.0,0.08368,0.0,0.005507,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-24,2,1.4864013002088203,0.0,0.08561,0.0,0.005481,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-25,1,1.1590125362298493,-991177.9467376932,0.08304,15270392.708181456,0.00539,200000,164614.8333941961,-35385.16660580391,0.8230741669709805
2020-10-26,1,1.0732106437930053,-991177.9467376932,0.08104,15270392.708181456,0.005251,200000,160509.89291428347,-39490.10708571653,0.8025494645714173
2020-10-27,1,1.036464015641086,-991177.9467376932,0.08183,15270392.708181456,0.005274,200000,161644.14252449444,-38355.85747550556,0.8082207126224722
2020-10-28,1,1.1122126030747428,-991177.9467376932,0.07832,15270392.708181456,0.004975,200000,153599.2605116989,-46400.7394883011,0.7679963025584945
2020-10-29,1,1.0159409292612787,-991177.9467376932,0.0775,15270392.708181456,0.004921,200000,151961.89338913216,-48038.106610867835,0.7598094669456608
2020-10-30,1,0.8645151732058788,-991177.9467376932,0.07669,15270392.708181456,0.004891,200000,150700.92747102916,-49299.072528970835,0.7535046373551458
2020-10-31,1,1.061336996755799,-991177.9467376932,0.07775,15270392.708181456,0.004855,200000,151201.84195707663,-48798.15804292337,0.7560092097853831
2020-11-01,1,0.761823815730993,-991177.9467376932,0.07861,15270392.708181456,0.004984,200000,154024.13565062644,-45975.86434937356,0.7701206782531322
2020-11-02,1,1.1945356986852718,-991177.9467376932,0.07557,15270392.708181456,0.004645,200000,145834.29156447033,-54165.70843552967,0.7291714578223516
2020-11-03,2,2.047217353452116,0.0,0.07542,0.0,0.004405,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-04,2,2.3440853697183908,0.0,0.07456,0.0,0.004309,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-05,2,2.239472308904837,0.0,0.08039,0.0,0.004583,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-06,0,0.9807135211843855,0.0,0.08388,0.0,0.005049,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-07,2,1.6748403639988578,0.0,0.07952,0.0,0.004605,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-08,0,0.019341029541557246,0.0,0.0815,0.0,0.005081,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-09,0,0.19377341725783218,0.0,0.0797,0.0,0.004922,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-10,0,-0.9385022716669019,0.0,0.07967,0.0,0.005183,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-11,0,-0.6315289702827414,0.0,0.08039,0.0,0.005147,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-12,0,-0.05879805104658952,0.0,0.08069,0.0,0.005019,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-13,0,-0.11970451169045729,0.0,0.08249,0.0,0.005137,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-14,0,0.6746620885433253,0.0,0.08094,0.0,0.004861,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-15,0,0.5000691096318026,0.0,0.08009,0.0,0.00483,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-16,1,1.0451721513666217,-1043050.8742885671,0.0825,17735304.4370995,0.004852,200000,172103.39425761357,-27896.605742386426,0.8605169712880678
2020-11-17,2,2.105433199585565,0.0,0.0865,0.0,0.004816,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-18,2,1.8866562176092088,0.0,0.08365,0.0,0.004638,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-19,2,1.5185426600837668,0.0,0.08401,0.0,0.004694,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-20,2,1.8128319477501604,0.0,0.08853,0.0,0.004817,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-21,2,2.8923432681228145,0.0,0.109,0.0,0.005356,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-22,2,2.0858336958087915,0.0,0.10426,0.0,0.005232,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-23,2,3.154555289223569,0.0,0.13231,0.0,0.005586,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-24,2,3.542695240375825,0.0,0.19571,0.0,0.00637,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-25,2,2.6397241811756826,0.0,0.19295,0.0,0.006273,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-26,2,2.048777334279957,0.0,0.16835,0.0,0.005612,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-27,2,2.5894706358734543,0.0,0.20699,0.0,0.005576,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-28,2,1.8066362990103149,0.0,0.20021,0.0,0.005881,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-29,2,1.39182195276514,0.0,0.19423,0.0,0.006002,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-11-30,2,1.2889187169802792,0.0,0.20295,0.0,0.006207,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-01,0,0.8794380508192448,0.0,0.18382,0.0,0.006059,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-02,0,0.6497048794303274,0.0,0.18514,0.0,0.00634,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-03,0,0.6187338408316602,0.0,0.18436,0.0,0.006244,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-04,0,0.17866550638476097,0.0,0.16154,0.0,0.006009,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-05,0,0.24487956469193006,0.0,0.1717,0.0,0.006174,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-06,0,0.385904508325968,0.0,0.17593,0.0,0.006027,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-07,0,0.16732447741397596,0.0,0.16804,0.0,0.005934,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-08,0,-0.05989662524832238,0.0,0.15263,0.0,0.005546,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-09,0,-0.057608420720413785,0.0,0.17206,0.0,0.006129,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-10,0,-0.3721200103498328,0.0,0.16073,0.0,0.005897,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-11,0,-0.7123481175263637,0.0,0.15077,0.0,0.005692,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-12,0,-0.8892660741631597,0.0,0.15888,0.0,0.00594,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-13,0,0.028918461404481215,0.0,0.1761,0.0,0.005905,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-14,0,-0.7527530967898663,0.0,0.1702,0.0,0.006184,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-15,-1,-1.0323559104285094,532552.8859557599,0.1661,-14096738.54298832,0.006275,200000,176914.06871450343,-23085.93128549657,0.8845703435725172
2020-12-16,0,0.250189093787082,0.0,0.19321,0.0,0.006424,200000,164576.97401914807,-35423.02598085193,0.8228848700957403
2020-12-17,0,0.013154231545550246,0.0,0.18612,0.0,0.006419,200000,164576.97401914807,-35423.02598085193,0.8228848700957403
2020-12-18,0,-0.23732298426999351,0.0,0.18525,0.0,0.006556,200000,164576.97401914807,-35423.02598085193,0.8228848700957403
2020-12-19,0,-0.6322405265615365,0.0,0.18139,0.0,0.00661,200000,164576.97401914807,-35423.02598085193,0.8228848700957403
2020-12-20,0,-0.7006409311175705,0.0,0.17666,0.0,0.006469,200000,164576.97401914807,-35423.02598085193,0.8228848700957403
2020-12-21,-1,-1.0403677583644877,498144.4821694656,0.16519,-13349851.88344809,0.006164,200000,164576.97401914807,-35423.02598085193,0.8228848700957403
2020-12-22,-2,-1.222533669035061,0.0,0.16212,0.0,0.006132,200000,165679.082319138,-34320.91768086201,0.82839541159569
2020-12-23,-2,-2.1277500473991364,0.0,0.12661,0.0,0.005073,200000,165679.082319138,-34320.91768086201,0.82839541159569
2020-12-24,0,0.19157421761180982,0.0,0.15818,0.0,0.005668,200000,165679.082319138,-34320.91768086201,0.82839541159569
2020-12-25,-1,-1.090089995625455,543637.8865964628,0.15238,-14238491.089647472,0.005818,200000,165679.082319138,-34320.91768086201,0.82839541159569
2020-12-26,-2,-1.709784618214977,0.0,0.14673,0.0,0.005847,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2020-12-27,-2,-1.4968135721006646,0.0,0.14527,0.0,0.005785,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2020-12-28,-2,-1.6658830262979683,0.0,0.14448,0.0,0.005892,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2020-12-29,-2,-1.7978208306734624,0.0,0.13831,0.0,0.005797,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2020-12-30,-2,-2.2577243082822465,0.0,0.13175,0.0,0.005945,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2020-12-31,-2,-1.7996898468593125,0.0,0.12762,0.0,0.005673,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2021-01-01,-2,-1.4649058347168087,0.0,0.13207,0.0,0.005787,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2021-01-02,-2,-1.382546483513092,0.0,0.12751,0.0,0.005615,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2021-01-03,0,-0.8008592676780066,0.0,0.13653,0.0,0.005726,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2021-01-04,1,1.078288690020911,-515616.7782858077,0.16404,14593129.108006192,0.005796,200000,169163.55262000777,-30836.447379992227,0.8458177631000389
2021-01-05,2,2.7524966829641087,0.0,0.19291,0.0,0.005739,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-06,2,3.93780404661866,0.0,0.33938,0.0,0.006113,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-07,2,2.3867541487248265,0.0,0.31124,0.0,0.006353,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-08,0,0.6777128666129391,0.0,0.297,0.0,0.008581,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-09,0,-0.14713397627325092,0.0,0.31054,0.0,0.011344,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-10,0,-0.07153237791506326,0.0,0.2845,0.0,0.010123,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-11,0,-0.3496883738163892,0.0,0.27119,0.0,0.010585,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-12,0,-0.2072806209791834,0.0,0.27993,0.0,0.010376,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-13,0,-0.49982817217292164,0.0,0.30356,0.0,0.012541,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-14,0,-0.8677717433625339,0.0,0.3035,0.0,0.01478,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-15,-2,-1.664888455147064,0.0,0.28374,0.0,0.024766,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-16,-2,-1.2867153292371027,0.0,0.29075,0.0,0.02079,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-17,-1,-1.1274814468961976,304281.13457583176,0.3038,-4475892.542688117,0.020653,200000,184881.2173682754,-15118.782631724607,0.9244060868413769
2021-01-18,-1,-1.023707802266187,304281.13457583176,0.30544,-4475892.542688117,0.020286,200000,183737.5858658132,-16262.414134186809,0.918687929329066
2021-01-19,-1,-0.8386320556039467,304281.13457583176,0.29748,-4475892.542688117,0.017878,200000,170537.55879179662,-29462.44120820338,0.8526877939589831
2021-01-20,-1,-0.844768712999741,304281.13457583176,0.29358,-4475892.542688117,0.01825,200000,171015.89439283084,-28984.105607169156,0.8550794719641542
2021-01-21,-1,-0.7367014334513485,304281.13457583176,0.2514,-4475892.542688117,0.014886,200000,143124.4136228194,-56875.58637718059,0.715622068114097
2021-01-22,-1,-0.6866821135345168,304281.13457583176,0.26941,-4475892.542688117,0.015771,200000,152565.68175680912,-47434.31824319088,0.7628284087840456
2021-01-23,-1,-0.6195221771483698,304281.13457583176,0.26977,-4475892.542688117,0.01545,200000,151238.46145905356,-48761.538540946436,0.7561923072952679
2021-01-24,-1,-0.7391698231288186,304281.13457583176,0.27138,-4475892.542688117,0.017724,200000,161906.53372779343,-38093.46627220657,0.8095326686389671
2021-01-25,-1,-0.6108581402421387,304281.13457583176,0.26102,-4475892.542688117,0.016313,200000,152438.69679585486,-47561.30320414514,0.7621934839792743
2021-01-26,-1,-0.6355961324989893,304281.13457583176,0.26144,-4475892.542688117,0.016927,200000,155314.69289358723,-44685.30710641277,0.7765734644679361
2021-01-27,-1,-0.6951717505498409,304281.13457583176,0.23779,-4475892.542688117,0.015691,200000,142586.24087810627,-57413.75912189373,0.7129312043905314
2021-01-28,-1,-0.28921777417219363,304281.13457583176,0.29306,-4475892.542688117,0.017132,200000,165853.6203401261,-34146.3796598739,0.8292681017006305
2021-01-29,0,-0.16225533137395898,0.0,0.29322,0.0,0.016936,200000,171463.61919091595,-28536.380809084047,0.8573180959545798
2021-01-30,0,0.6929448948584979,0.0,0.32791,0.0,0.01605,200000,171463.61919091595,-28536.380809084047,0.8573180959545798
2021-01-31,0,0.5981245854012763,0.0,0.30704,0.0,0.015755,200000,171463.61919091595,-28536.380809084047,0.8573180959545798
2021-02-01,1,1.0730611453786598,-265234.6923102991,0.32323,5318020.569161837,0.016121,200000,171463.61919091595,-28536.380809084047,0.8573180959545798
2021-02-02,2,1.4686284932240528,0.0,0.33932,0.0,0.01666,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-03,2,1.3367373632277906,0.0,0.3467,0.0,0.017367,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-04,2,1.3100968981332597,0.0,0.32569,0.0,0.016295,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-05,0,0.8985487845377049,0.0,0.35155,0.0,0.018217,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-06,0,0.7052009142187656,0.0,0.37739,0.0,0.019791,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-07,2,1.2950433508595298,0.0,0.3854,0.0,0.018838,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-08,0,0.8482059198751808,0.0,0.3966,0.0,0.02006,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-09,0,0.027382240322223122,0.0,0.40022,0.0,0.021872,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-10,0,0.07019844951845824,0.0,0.41495,0.0,0.022485,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-11,0,-0.6340535959343723,0.0,0.45604,0.0,0.026566,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-12,0,-0.709072089252692,0.0,0.52853,0.0,0.031099,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-13,-2,-1.2102337955188225,0.0,0.56456,0.0,0.034867,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-14,-1,-1.0014305315335195,167533.9034942242,0.51591,-2786883.8637939384,0.031014,200000,172864.83230341043,-27135.167696589575,0.8643241615170522
2021-02-15,-2,-1.3187919728629076,0.0,0.49474,0.0,0.030545,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-16,-2,-1.6699723214444602,0.0,0.48534,0.0,0.030866,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-17,-2,-2.767999862693523,0.0,0.49737,0.0,0.0402,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-18,-2,-2.4515010375647357,0.0,0.49656,0.0,0.042707,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-19,-2,-2.018986430771811,0.0,0.51278,0.0,0.043628,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-20,-2,-1.751559398443777,0.0,0.48613,0.0,0.0415,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-21,-2,-2.203469233973686,0.0,0.49601,0.0,0.056268,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-22,-2,-2.0966476624819474,0.0,0.46363,0.0,0.059897,200000,175104.4765082638,-24895.52349173621,0.875522382541319
