date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2020-08-05,2,1.3414992568967794,0.0,0.31382,0.0,0.3051,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-06,0,0.9263156664768664,0.0,0.31719,0.0,0.3157,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-07,0,0.3349781541194895,0.0,0.30778,0.0,0.319,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-08,0,0.9508523154465978,0.0,0.33064,0.0,0.3304,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-09,0,-0.4171460145317256,0.0,0.32145,0.0,0.348,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-10,0,0.410625008122308,0.0,0.37231,0.0,0.3826,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-11,0,0.25818901862233257,0.0,0.35598,0.0,0.3681,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-12,2,1.5450730127789944,0.0,0.40377,0.0,0.3849,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-13,2,1.402206251298261,0.0,0.39628,0.0,0.3771,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-14,0,0.2927389737488629,0.0,0.40127,0.0,0.4074,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-15,0,-0.8089855266782287,0.0,0.38413,0.0,0.4193,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-16,0,-0.5244382662605497,0.0,0.39647,0.0,0.4232,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-17,0,-0.5017504968961134,0.0,0.38679,0.0,0.4119,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-18,2,1.9833084630659559,0.0,0.43526,0.0,0.3945,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-19,2,1.6129950479213249,0.0,0.40443,0.0,0.3719,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-20,2,2.1494538886554815,0.0,0.45499,0.0,0.3987,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-21,2,1.7520989181287543,0.0,0.42093,0.0,0.3715,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-22,2,1.3044916627393501,0.0,0.44905,0.0,0.4036,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-23,2,2.525260876926149,0.0,0.48402,0.0,0.3852,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-24,2,2.937275724187857,0.0,0.55199,0.0,0.3925,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-25,2,2.3103380438879366,0.0,0.50751,0.0,0.3619,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-26,2,1.8797205475563155,0.0,0.49529,0.0,0.3566,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-27,2,1.3171547708199394,0.0,0.44932,0.0,0.3394,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-28,2,1.3550533254892945,0.0,0.47443,0.0,0.3494,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-29,2,1.3247074681876891,0.0,0.50518,0.0,0.3665,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-30,1,1.1252286130656155,-240655.34343513267,0.49811,328418.72087253135,0.365,200000,239745.66623694787,39745.66623694787,1.1987283311847394
2020-08-31,1,0.7775835830066494,-240655.34343513267,0.47619,328418.72087253135,0.3613,200000,233255.35184162142,33255.35184162142,1.1662767592081071
2020-09-01,1,0.820908927536367,-240655.34343513267,0.489,328418.72087253135,0.3648,200000,237487.6123140793,37487.612314079306,1.1874380615703966
2020-09-02,1,1.0742359387438833,-240655.34343513267,0.47499,328418.72087253135,0.3381,200000,225347.25110525652,25347.251105256524,1.1267362555262825
2020-09-03,2,1.3099747621353808,0.0,0.4019,0.0,0.2732,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-04,2,1.2089095810932418,0.0,0.42422,0.0,0.2889,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-05,2,1.2480576075238812,0.0,0.39346,0.0,0.2646,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-06,2,1.2263995826553096,0.0,0.42602,0.0,0.2863,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-07,0,0.9473052486923588,0.0,0.41567,0.0,0.2844,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-08,0,0.7127259169868198,0.0,0.3984,0.0,0.2767,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-09,2,2.3179144793440343,0.0,0.47727,0.0,0.2855,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-10,2,1.8058970663992533,0.0,0.48698,0.0,0.2994,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-11,2,2.2889629056255187,0.0,0.50008,0.0,0.2931,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-12,2,2.6511811539467693,0.0,0.54873,0.0,0.2987,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-13,2,2.5290463551882896,0.0,0.54238,0.0,0.281,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-14,2,1.8173485932297646,0.0,0.52979,0.0,0.2847,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-15,2,1.9619586447172974,0.0,0.53596,0.0,0.2736,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-16,2,1.6605456506833287,0.0,0.52668,0.0,0.2708,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-17,2,1.6347180708928823,0.0,0.55972,0.0,0.2812,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-18,2,1.817035997184791,0.0,0.57489,0.0,0.2735,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-19,2,1.6824960270618863,0.0,0.57862,0.0,0.2719,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-20,2,1.4872022479877025,0.0,0.55705,0.0,0.2627,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-21,2,2.094194220505067,0.0,0.57114,0.0,0.2398,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-22,2,1.7657890183232916,0.0,0.57472,0.0,0.2436,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-23,2,1.6317395959865453,0.0,0.55482,0.0,0.2326,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-24,2,1.9481012454342326,0.0,0.63897,0.0,0.2469,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-25,2,1.743320831054342,0.0,0.66533,0.0,0.2558,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-26,2,1.6659838599802352,0.0,0.6965,0.0,0.263,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-27,2,2.007751053276811,0.0,0.74923,0.0,0.2597,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-28,2,1.331423322560188,0.0,0.71583,0.0,0.2686,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-29,2,1.603525845536839,0.0,0.77833,0.0,0.2741,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-09-30,0,0.9979897596935442,0.0,0.74859,0.0,0.2833,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-10-01,0,0.9995442565631694,0.0,0.7277,0.0,0.272,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-10-02,0,0.7055302887807728,0.0,0.69902,0.0,0.2688,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-10-03,2,1.2582611764279148,0.0,0.75199,0.0,0.2659,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-10-04,1,1.108100235132105,-159723.62391322642,0.7724,448620.09858391294,0.275,200000,246741.05422115215,46741.05422115215,1.2337052711057608
2020-10-05,1,0.8082870010254576,-159723.62391322642,0.7428,448620.09858391294,0.2712,200000,240308.4785787018,40308.47857870179,1.201542392893509
2020-10-06,1,0.6381105059239199,-159723.62391322642,0.68625,448620.09858391294,0.2533,200000,223245.8078817568,23245.807881756802,1.116229039408784
2020-10-07,1,1.171388079862741,-159723.62391322642,0.73954,448620.09858391294,0.2574,200000,233596.82220428664,33596.82220428664,1.1679841110214333
2020-10-08,1,0.5700582039057567,-159723.62391322642,0.71955,448620.09858391294,0.2626,200000,232736.7714748976,32736.7714748976,1.163683857374488
2020-10-09,0,0.06635300082545131,0.0,0.71524,0.0,0.2699,200000,239899.2143810501,39899.214381050086,1.1994960719052505
2020-10-10,0,0.8631751897774053,0.0,0.76602,0.0,0.2729,200000,239899.2143810501,39899.214381050086,1.1994960719052505
2020-10-11,0,-0.31785109314804816,0.0,0.74501,0.0,0.2823,200000,239899.2143810501,39899.214381050086,1.1994960719052505
2020-10-12,-1,-1.163052689187513,163561.69847077157,0.73336,-416925.98953953787,0.2877,200000,239899.2143810501,39899.214381050086,1.1994960719052505
2020-10-13,-1,-0.5306883190036452,163561.69847077157,0.754,-416925.98953953787,0.2842,200000,241815.88687409845,41815.88687409845,1.2090794343704923
2020-10-14,-1,-0.26399721958754596,163561.69847077157,0.73438,-416925.98953953787,0.2734,200000,234104.00566307487,34104.00566307487,1.1705200283153743
2020-10-15,-2,-2.0281714218188394,0.0,0.6885,0.0,0.2767,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-16,-2,-1.658152633500291,0.0,0.66165,0.0,0.2639,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-17,-2,-2.606485955171933,0.0,0.62437,0.0,0.2695,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-18,-2,-1.4061919360104078,0.0,0.66983,0.0,0.2725,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-19,-2,-2.195769012644042,0.0,0.63118,0.0,0.2769,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-20,-2,-1.906424638154207,0.0,0.5984,0.0,0.2635,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-21,-2,-1.6663098594545238,0.0,0.6373,0.0,0.2809,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-22,-2,-1.2912623565927897,0.0,0.65472,0.0,0.2828,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-23,-1,-1.0895645302118875,188302.5300627912,0.64431,-439424.8574601847,0.2761,200000,242650.406289514,42650.40628951401,1.21325203144757
2020-10-24,0,-0.18348987064425973,0.0,0.72109,0.0,0.288,200000,233421.69383506908,33421.693835069076,1.1671084691753455
2020-10-25,0,-0.15436145573234275,0.0,0.69502,0.0,0.2782,200000,233421.69383506908,33421.693835069076,1.1671084691753455
2020-10-26,0,-0.6566300895498545,0.0,0.65423,0.0,0.2738,200000,233421.69383506908,33421.693835069076,1.1671084691753455
2020-10-27,0,-0.6705773375664482,0.0,0.65889,0.0,0.2775,200000,233421.69383506908,33421.693835069076,1.1671084691753455
2020-10-28,0,-0.9285933836370553,0.0,0.62367,0.0,0.2692,200000,233421.69383506908,33421.693835069076,1.1671084691753455
2020-10-29,-1,-1.0001607123229679,196499.44762612096,0.59395,-449752.7819558171,0.2595,200000,233421.69383506908,33421.693835069076,1.1671084691753455
2020-10-30,-1,-0.3726506348928919,196499.44762612096,0.61076,-449752.7819558171,0.2571,200000,235645.4428729702,35645.44287297019,1.178227214364851
2020-10-31,0,-0.07432254457071256,0.0,0.61054,0.0,0.2539,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-01,0,0.10522935424798363,0.0,0.61157,0.0,0.2527,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-02,0,-0.07218017720148462,0.0,0.58875,0.0,0.2467,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-03,0,-0.05957798485437706,0.0,0.58275,0.0,0.2455,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-04,2,1.5503100251675777,0.0,0.5912,0.0,0.2359,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-05,2,1.7180580828089604,0.0,0.62873,0.0,0.2492,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-06,2,1.616657646951887,0.0,0.67759,0.0,0.2674,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-07,0,0.9861552127809811,0.0,0.6382,0.0,0.2573,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-08,1,1.0579675706392655,-171283.89846806656,0.66452,427579.174342598,0.2662,200000,227643.15241999918,27643.152419999184,1.138215762099996
2020-11-09,2,1.5704918803064276,0.0,0.64278,0.0,0.2514,200000,230247.61224757385,30247.612247573852,1.1512380612378692
2020-11-10,1,1.0401755413802234,-179765.7846126496,0.64041,452530.68444884795,0.2544,200000,230247.61224757385,30247.612247573852,1.1512380612378692
2020-11-11,0,-0.03738480071146445,0.0,0.61132,0.0,0.2513,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-12,0,-0.2833725697503268,0.0,0.60069,0.0,0.2484,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-13,0,0.29887819548982797,0.0,0.63125,0.0,0.2566,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-14,0,-0.0004374070128568663,0.0,0.61226,0.0,0.2515,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-15,0,-0.3393526884140612,0.0,0.60341,0.0,0.2503,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-16,0,0.11098648558021419,0.0,0.61961,0.0,0.2532,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-17,0,0.22136111826553914,0.0,0.65411,0.0,0.2658,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-18,0,-0.5906746936326508,0.0,0.62259,0.0,0.2572,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-19,0,-0.04757236480706925,0.0,0.62245,0.0,0.2536,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-20,0,-0.7587090346966151,0.0,0.64345,0.0,0.266,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-21,-2,-3.4442469242097187,0.0,0.70207,0.0,0.3267,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-22,-2,-3.140912963062939,0.0,0.64934,0.0,0.3196,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-23,-2,-3.076458963972432,0.0,0.66535,0.0,0.3612,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-24,-2,-2.528305675853913,0.0,0.69194,0.0,0.3845,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-25,-2,-1.6086316729189232,0.0,0.69374,0.0,0.3552,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-26,-1,-1.1326784427851164,182476.96740460605,0.62041,-371669.51854068175,0.3046,200000,226421.0706949833,26421.070694983297,1.1321053534749166
2020-11-27,-2,-1.3595216985919865,0.0,0.60688,0.0,0.3126,200000,231863.3402122931,31863.340212293086,1.1593167010614653
2020-11-28,-2,-1.5559506641162626,0.0,0.62438,0.0,0.3397,200000,231863.3402122931,31863.340212293086,1.1593167010614653
2020-11-29,-2,-1.5160361638394673,0.0,0.61777,0.0,0.3435,200000,231863.3402122931,31863.340212293086,1.1593167010614653
2020-11-30,-2,-1.2784983860178822,0.0,0.6428,0.0,0.3523,200000,231863.3402122931,31863.340212293086,1.1593167010614653
2020-12-01,0,-0.9727256184072914,0.0,0.61372,0.0,0.3263,200000,231863.3402122931,31863.340212293086,1.1593167010614653
2020-12-02,-1,-1.0304117362236032,183441.99200314336,0.63198,-336521.53876965615,0.3445,200000,231863.3402122931,31863.340212293086,1.1593167010614653
2020-12-03,-1,-0.7077055717119165,183441.99200314336,0.66365,-336521.53876965615,0.3489,200000,239153.64286961913,39153.64286961913,1.1957682143480957
2020-12-04,0,-0.022889649028833912,0.0,0.66648,0.0,0.322,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-05,0,0.3922864995623444,0.0,0.73778,0.0,0.3415,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-06,0,0.10048250924660392,0.0,0.69941,0.0,0.3383,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-07,0,0.5360796300491545,0.0,0.68216,0.0,0.3186,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-08,2,2.1068807179076416,0.0,0.745,0.0,0.2991,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-09,2,1.5432128302900845,0.0,0.72396,0.0,0.3084,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-10,2,1.7555497052274573,0.0,0.67992,0.0,0.2852,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-11,2,1.9476480434300976,0.0,0.68052,0.0,0.2738,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-12,2,1.3418025765719732,0.0,0.69225,0.0,0.2907,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-13,2,1.342268032608678,0.0,0.72938,0.0,0.3014,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-14,2,1.4395166334082405,0.0,0.75209,0.0,0.3025,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-15,2,1.33277513129677,0.0,0.76353,0.0,0.3054,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-16,2,1.5020259686526702,0.0,0.85623,0.0,0.3296,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-17,1,1.1764221884063966,-133653.94706025717,0.8154,339929.59586067905,0.3206,200000,217962.8568658674,17962.85686586739,1.089814284329337
2020-12-18,2,1.813206919596093,0.0,0.90713,0.0,0.3239,200000,229101.16576336452,29101.165763364523,1.1455058288168227
2020-12-19,1,1.1831760759633272,-127254.38848404441,0.90017,336418.7456143385,0.3405,200000,229101.16576336452,29101.165763364523,1.1455058288168227
2020-12-20,2,1.6212041920903937,0.0,0.915,0.0,0.3243,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-21,2,2.066348001838469,0.0,0.92725,0.0,0.3044,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-22,2,2.8091053743380585,0.0,1.08618,0.0,0.3072,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-23,2,2.9783812823661164,0.0,1.06912,0.0,0.2647,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-24,2,2.3658159679413258,0.0,1.18574,0.0,0.2944,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-25,2,2.381225217857835,0.0,1.28291,0.0,0.2926,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-26,2,3.063278018483454,0.0,1.66866,0.0,0.2867,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-27,2,1.489626299260829,0.0,1.35045,0.0,0.297,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-28,2,1.757731370206982,0.0,1.55606,0.0,0.3064,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-29,2,1.2788020944167064,0.0,1.43206,0.0,0.3025,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-30,2,1.6629896662507722,0.0,1.59692,0.0,0.2954,200000,236438.33202353521,36438.332023535215,1.182191660117676
2020-12-31,2,2.036510971223484,0.0,1.86224,0.0,0.2964,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-01,2,2.0263244827238096,0.0,1.96621,0.0,0.2912,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-02,2,2.494779529998622,0.0,2.40024,0.0,0.2863,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-03,2,1.4122079082628114,0.0,2.12597,0.0,0.3098,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-04,0,0.676321013516762,0.0,1.96868,0.0,0.3433,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-05,0,0.7839746556056986,0.0,2.13193,0.0,0.352,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-06,0,0.47635407271011027,0.0,2.16676,0.0,0.3819,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-07,0,0.09358779525282075,0.0,1.98791,0.0,0.3831,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-08,0,0.15507066925711543,0.0,1.99427,0.0,0.3693,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-09,0,-0.44711926764978444,0.0,2.04103,0.0,0.432,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-10,0,-0.6213306328363741,0.0,1.98621,0.0,0.427,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-11,0,-0.4648464102833997,0.0,1.81684,0.0,0.368,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-12,0,-0.4057015447955056,0.0,1.8215,0.0,0.3592,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-13,0,-0.5044108465383622,0.0,2.09522,0.0,0.4151,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-14,0,-0.4486264228883198,0.0,2.19146,0.0,0.4251,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-15,0,-0.80691952621651,0.0,2.05549,0.0,0.4324,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-16,0,-0.7721012887036314,0.0,2.04406,0.0,0.425,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-17,0,-0.9418946876276155,0.0,2.00854,0.0,0.4357,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-18,-2,-1.2244358932659711,0.0,2.04695,0.0,0.4774,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-19,-1,-1.1521758532594313,59168.75175764145,1.998,-251905.3185846316,0.4693,200000,236438.33202353521,36438.332023535215,1.182191660117676
2021-01-20,-1,-1.0044344317059495,59168.75175764145,2.03281,-251905.3185846316,0.4728,200000,239379.66488726495,39379.66488726495,1.1968983244363247
2021-01-21,-1,-1.0413240650288733,59168.75175764145,1.7418,-251905.3185846316,0.4189,200000,208583.26976656204,8583.269766562036,1.0429163488328101
2021-01-22,-1,-1.1881078824597633,59168.75175764145,1.89757,-251905.3185846316,0.4556,200000,227044.91141990584,27044.91141990584,1.1352245570995292
2021-01-23,-1,-1.0528174960442171,59168.75175764145,1.9288,-251905.3185846316,0.451,200000,227733.98707180767,27733.98707180767,1.1386699353590384
2021-01-24,-1,-0.9691255136197845,59168.75175764145,1.95055,-251905.3185846316,0.4563,200000,230356.00561103493,30356.005611034925,1.1517800280551747
2021-01-25,0,0.16436629417517465,0.0,2.07529,0.0,0.4324,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-01-26,2,1.418817786217136,0.0,2.287,0.0,0.4332,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-01-27,0,0.9771025867408353,0.0,1.99307,0.0,0.3915,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-01-28,0,0.6919393505736287,0.0,1.99193,0.0,0.4038,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-01-29,0,0.7854590898317375,0.0,2.05641,0.0,0.4125,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-01-30,0,-0.08700262042963273,0.0,2.00197,0.0,0.4296,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-01-31,0,0.008282716186628817,0.0,1.91015,0.0,0.4079,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-01,0,0.634559330267937,0.0,2.04053,0.0,0.4164,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-02,0,0.9308867562586637,0.0,2.1533,0.0,0.4304,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-03,0,0.5143399757542867,0.0,2.18751,0.0,0.453,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-04,0,0.4945913483033847,0.0,2.129,0.0,0.4411,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-05,0,0.12157197376691588,0.0,2.42866,0.0,0.5176,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-06,-2,-1.575630937566037,0.0,2.27908,0.0,0.5639,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-07,-2,-1.35064514933759,0.0,2.29069,0.0,0.5587,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-08,-2,-1.467480310486186,0.0,2.90949,0.0,0.7234,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-09,-2,-1.6904826996824063,0.0,2.90652,0.0,0.7522,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-10,-2,-2.577366932112508,0.0,2.83099,0.0,0.8853,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-11,-2,-2.848860618871935,0.0,2.92562,0.0,1.1757,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-12,-2,-2.3452385380847938,0.0,2.99681,0.0,1.2363,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-13,-2,-1.8779392028062731,0.0,3.34869,0.0,1.3157,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-14,-2,-1.5272914316278008,0.0,3.18318,0.0,1.1903,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-15,-2,-1.3783540412822426,0.0,3.38903,0.0,1.2719,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-16,-1,-1.1960623177586323,32649.911094611623,3.40843,-88687.38960169518,1.2548,200000,222569.8729444142,22569.872944414208,1.112849364722071
2021-02-17,-1,-1.098220079388362,32649.911094611623,3.50799,-88687.38960169518,1.3007,200000,229891.24927571154,29891.24927571154,1.1494562463785578
2021-02-18,-2,-1.2708018616331687,0.0,3.56669,0.0,1.4956,200000,238758.62143066918,38758.62143066918,1.1937931071533459
2021-02-19,-1,-1.0509081459654406,32183.176850876185,3.70937,-80276.58578127535,1.4871,200000,238758.62143066915,38758.621430669155,1.1937931071533459
2021-02-20,-1,-0.7895119016091624,32183.176850876185,3.68594,-80276.58578127535,1.3788,200000,229310.615356941,29310.61535694101,1.146553076784705
2021-02-21,-1,-0.8467808502201517,32183.176850876185,3.56677,-80276.58578127535,1.409,200000,227899.69906221662,27899.69906221662,1.1394984953110832
2021-02-22,-1,-0.7604448034929704,32183.176850876185,3.33586,-80276.58578127535,1.3115,200000,212641.31458190648,12641.314581906481,1.0632065729095324
2021-02-23,-1,-0.39230137410403226,32183.176850876185,3.05975,-80276.58578127535,1.0921,200000,186142.53470119924,-13857.465298800758,0.9307126735059962
2021-02-24,-1,-0.3396624673416466,32183.176850876185,3.32063,-80276.58578127535,1.1956,200000,202847.1085064178,2847.108506417804,1.014235542532089
2021-02-25,-1,-0.3287869242828941,32183.176850876185,2.99269,-80276.58578127535,1.0979,200000,184449.93505911087,-15550.064940889133,0.9222496752955543
2021-02-26,-1,-0.23694205099886806,32183.176850876185,3.05508,-80276.58578127535,1.1196,200000,188199.8453742907,-11800.154625709314,0.9409992268714534
2021-02-27,0,-0.08714049314337272,0.0,3.15641,0.0,1.1489,200000,229405.08959090235,29405.089590902353,1.1470254479545117
2021-02-28,0,0.1986491758734214,0.0,3.13475,0.0,1.1247,200000,229405.08959090235,29405.089590902353,1.1470254479545117
2021-03-01,0,0.2106700349602424,0.0,3.28194,0.0,1.2144,200000,229405.08959090235,29405.089590902353,1.1470254479545117
2021-03-02,2,2.7926000508850666,0.0,3.70038,0.0,1.1847,200000,229405.08959090235,29405.089590902353,1.1470254479545117
2021-03-03,2,2.747679909246419,0.0,3.99035,0.0,1.2171,200000,229405.08959090235,29405.089590902353,1.1470254479545117
2021-03-04,2,2.8054353129730356,0.0,4.45092,0.0,1.2712,200000,229405.08959090235,29405.089590902353,1.1470254479545117
