date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-08-03,2,1.4207493031421268,0.0,0.3007,0.0,0.0007699,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-04,2,1.4278065169070617,0.0,0.307,0.0,0.0007788,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-05,2,1.4829936841256408,0.0,0.3051,0.0,0.0007661,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-06,2,1.5283927411245564,0.0,0.3157,0.0,0.0007845,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-07,0,-0.024395987335633706,0.0,0.319,0.0,0.0008578,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-08,0,0.7245654020121529,0.0,0.3304,0.0,0.0008517,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-09,2,2.015781775570005,0.0,0.348,0.0,0.0008322,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-10,2,2.6260697765443783,0.0,0.3826,0.0,0.0008578,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-11,2,2.2348145145818172,0.0,0.3681,0.0,0.0008198,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-12,2,1.8962849582614227,0.0,0.3849,0.0,0.0008584,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-13,2,1.59133761229435,0.0,0.3771,0.0,0.0008484,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-14,2,2.2868699895330202,0.0,0.4074,0.0,0.000847,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-15,2,2.144662189142694,0.0,0.4193,0.0,0.000855,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-16,2,1.3521715293832595,0.0,0.4232,0.0,0.000907,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-17,2,1.245331867910672,0.0,0.4119,0.0,0.0008824,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-18,1,1.1436765336649932,-221263.3235669862,0.3945,103459027.07973932,0.0008437,200000,174576.7622943521,-25423.237705647887,0.8728838114717605
2020-08-19,1,0.6664593754534823,-221263.3235669862,0.3719,103459027.07973932,0.0008226,200000,167393.22571035573,-32606.774289644265,0.8369661285517787
2020-08-20,1,1.0694852510650394,-221263.3235669862,0.3987,103459027.07973932,0.000845,200000,175640.5649885371,-24359.43501146289,0.8782028249426855
2020-08-21,1,1.1324119574492635,-221263.3235669862,0.3715,103459027.07973932,0.0007758,200000,162462.83791359712,-37537.16208640288,0.8123141895679856
2020-08-22,2,1.6632305496266604,0.0,0.4036,0.0,0.0007962,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-23,2,1.285289132988454,0.0,0.3852,0.0,0.0007745,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-24,2,1.2777886372047378,0.0,0.3925,0.0,0.0007816,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-25,0,0.7600562225014798,0.0,0.3619,0.0,0.0007459,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-26,0,0.6662658723909253,0.0,0.3566,0.0,0.0007359,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-27,0,0.2878966971131689,0.0,0.3394,0.0,0.0007156,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-28,0,0.3274815493023118,0.0,0.3494,0.0,0.0007313,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-29,1,1.0389256412678096,-247618.7753411996,0.3665,122373626.16309284,0.0007416,200000,181504.5623250993,-18495.43767490069,0.9075228116254965
2020-08-30,1,0.8362145143389564,-247618.7753411996,0.365,122373626.16309284,0.000742,200000,181182.08361255273,-18817.916387447272,0.9059104180627636
2020-08-31,1,1.0909234543148605,-247618.7753411996,0.3613,122373626.16309284,0.0007249,200000,178173.3051364014,-21826.69486359859,0.8908665256820071
2020-09-01,1,1.079920163540271,-247618.7753411996,0.3648,122373626.16309284,0.00073,200000,179664.07634352738,-20335.923656472616,0.898320381717637
2020-09-02,0,-0.19651783869180484,0.0,0.3381,0.0,0.0007035,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-03,-2,-1.780508740092995,0.0,0.2732,0.0,0.0006018,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-04,0,-0.2103883530688273,0.0,0.2889,0.0,0.0006042,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-05,0,0.8319587057551934,0.0,0.2646,0.0,0.0005336,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-06,2,2.3985986920794495,0.0,0.2863,0.0,0.0005402,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-07,2,1.5341509921693515,0.0,0.2844,0.0,0.0005492,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-08,2,1.5040323354384306,0.0,0.2767,0.0,0.0005328,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-09,2,1.376927511358489,0.0,0.2855,0.0,0.0005491,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-10,2,2.079909130258141,0.0,0.2994,0.0,0.0005535,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-11,0,-0.5017425200263079,0.0,0.2931,0.0,0.0006032,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-12,0,0.5242568704919142,0.0,0.2987,0.0,0.000588,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-13,0,0.8537994222010208,0.0,0.281,0.0,0.0005446,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-14,0,0.596089074375121,0.0,0.2847,0.0,0.0005563,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-15,0,0.07420608235091912,0.0,0.2736,0.0,0.0005457,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-16,0,-0.5136747794330839,0.0,0.2708,0.0,0.0005526,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-17,0,0.0817502546124813,0.0,0.2812,0.0,0.0005585,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-18,0,-0.2275752921644067,0.0,0.2735,0.0,0.0005497,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-19,0,0.2961393335301059,0.0,0.2719,0.0,0.0005345,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-20,0,-0.15520268884933852,0.0,0.2627,0.0,0.0005255,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-21,0,-0.3893426299361296,0.0,0.2398,0.0,0.0004844,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-22,0,-0.22450245650729295,0.0,0.2436,0.0,0.0004878,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-23,0,0.374760963525351,0.0,0.2326,0.0,0.0004541,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-24,0,-0.17830348729809867,0.0,0.2469,0.0,0.0004884,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-25,0,0.8434007009435234,0.0,0.2558,0.0,0.0004914,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-26,2,1.779417705801896,0.0,0.263,0.0,0.0004925,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-27,2,2.3179373723987746,0.0,0.2597,0.0,0.0004732,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-28,2,2.576482246315403,0.0,0.2686,0.0,0.0004747,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-29,2,2.287581935328847,0.0,0.2741,0.0,0.00048,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-09-30,2,2.479182018019418,0.0,0.2833,0.0,0.0004804,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-01,2,1.7529141698175112,0.0,0.272,0.0,0.000472,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-02,2,1.39537513975592,0.0,0.2688,0.0,0.000471,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-03,2,1.3627493442683796,0.0,0.2659,0.0,0.0004625,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-04,2,1.6139562060824308,0.0,0.275,0.0,0.000465,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-05,2,1.532124249929303,0.0,0.2712,0.0,0.0004551,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-06,0,0.9335204085566156,0.0,0.2533,0.0,0.0004392,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-07,0,0.8186324508533253,0.0,0.2574,0.0,0.0004471,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-08,0,0.5398584928104514,0.0,0.2626,0.0,0.0004622,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-09,0,0.4360159175053004,0.0,0.2699,0.0,0.0004761,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-10,0,0.7885981628745032,0.0,0.2729,0.0,0.0004691,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-11,0,0.28376969730841484,0.0,0.2823,0.0,0.000497,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-12,0,0.165958290648502,0.0,0.2877,0.0,0.0005071,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-13,0,0.6752247810388664,0.0,0.2842,0.0,0.0004882,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-14,0,0.03323381037356909,0.0,0.2734,0.0,0.0004793,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-15,0,0.2780402271732781,0.0,0.2767,0.0,0.00048,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-16,0,-0.08621255214561212,0.0,0.2639,0.0,0.00046,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-17,0,-0.12079177849715213,0.0,0.2695,0.0,0.0004688,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-18,0,-0.8069745363435991,0.0,0.2725,0.0,0.0004786,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-19,0,0.6968958079657863,0.0,0.2769,0.0,0.0004754,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-20,-2,-3.1506320113076143,0.0,0.2635,0.0,0.0004901,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-21,-2,-2.2315346990311458,0.0,0.2809,0.0,0.0005182,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-22,-2,-1.7001093877359634,0.0,0.2828,0.0,0.000518,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-23,-1,-1.041597046824385,324401.710000404,0.2761,-179781838.88219902,0.0004982,200000,179134.62426222308,-20865.37573777692,0.8956731213111154
2020-10-24,0,0.2544067787654564,0.0,0.288,0.0,0.0005028,200000,176101.2403720764,-23898.759627923602,0.880506201860382
2020-10-25,0,0.15615408307851064,0.0,0.2782,0.0,0.0004882,200000,176101.2403720764,-23898.759627923602,0.880506201860382
2020-10-26,0,-0.053259722251306596,0.0,0.2738,0.0,0.0004832,200000,176101.2403720764,-23898.759627923602,0.880506201860382
2020-10-27,0,-0.11952257394067443,0.0,0.2775,0.0,0.0004909,200000,176101.2403720764,-23898.759627923602,0.880506201860382
2020-10-28,1,1.017801822490066,-327082.5415528908,0.2692,189927998.6756648,0.0004636,200000,176101.2403720764,-23898.759627923602,0.880506201860382
2020-10-29,0,0.1368370895802084,0.0,0.2595,0.0,0.0004558,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-10-30,0,0.5022487411206757,0.0,0.2571,0.0,0.0004483,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-10-31,0,-0.20519467603590935,0.0,0.2539,0.0,0.0004499,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-01,0,-0.5196476046694606,0.0,0.2527,0.0,0.0004513,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-02,0,-0.34344279574472286,0.0,0.2467,0.0,0.0004395,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-03,0,-0.5448465072875673,0.0,0.2455,0.0,0.0004398,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-04,-2,-1.9911187179857233,0.0,0.2359,0.0,0.0004403,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-05,0,0.5215595832209442,0.0,0.2492,0.0,0.0004374,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-06,0,0.5012184873782581,0.0,0.2674,0.0,0.0004699,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-07,0,-0.0002774887604658037,0.0,0.2573,0.0,0.0004578,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-08,0,0.48216191744924863,0.0,0.2662,0.0,0.0004693,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-09,-2,-2.0977218618154163,0.0,0.2514,0.0,0.0004703,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-10,-2,-1.7907337015522713,0.0,0.2544,0.0,0.0004733,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-11,-2,-2.346153492241901,0.0,0.2513,0.0,0.0004792,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-12,-2,-1.7596683753282083,0.0,0.2484,0.0,0.0004691,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-13,-2,-1.2663610112939878,0.0,0.2566,0.0,0.0004794,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-14,-2,-1.8015437716537361,0.0,0.2515,0.0,0.0004826,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-15,-2,-1.5824043150203417,0.0,0.2503,0.0,0.0004804,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-16,-2,-1.8626402500742423,0.0,0.2532,0.0,0.0004973,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-17,0,-0.8378750901387914,0.0,0.2658,0.0,0.0005021,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-18,0,-0.9702424109566207,0.0,0.2572,0.0,0.0004903,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-19,-2,-1.4298691827934225,0.0,0.2536,0.0,0.0004952,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-20,0,-0.3842027808588176,0.0,0.266,0.0,0.0004999,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-21,2,2.3937655738939467,0.0,0.3267,0.0,0.0005471,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-22,2,1.3424272907036894,0.0,0.3196,0.0,0.0005564,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-23,2,2.523155818871341,0.0,0.3612,0.0,0.000583,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-24,2,1.2608312675854159,0.0,0.3845,0.0,0.0006555,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-25,0,0.5386066563066692,0.0,0.3552,0.0,0.0006298,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-26,0,-0.09944700829433285,0.0,0.3046,0.0,0.0005607,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-27,0,0.24308550338220367,0.0,0.3126,0.0,0.0005652,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-28,1,1.1781110245634674,-256711.7723118686,0.3397,149605402.39207715,0.0005829,200000,174409.97810868354,-25590.021891316457,0.8720498905434177
2020-11-29,2,1.5080850671854944,0.0,0.3435,0.0,0.0005733,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-11-30,0,0.11399130607484571,0.0,0.3523,0.0,0.0006355,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-01,0,0.030287291212031907,0.0,0.3263,0.0,0.00059,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-02,0,0.680460297997753,0.0,0.3445,0.0,0.0005979,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-03,0,-0.0034324973416645214,0.0,0.3489,0.0,0.0006283,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-04,0,-0.10497531623663907,0.0,0.322,0.0,0.0005814,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-05,0,0.42302407896371325,0.0,0.3415,0.0,0.0005969,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-06,0,0.2108752064774668,0.0,0.3383,0.0,0.0005953,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-07,-1,-1.0326682082805163,277497.9515166865,0.3186,-148514778.01648968,0.0005953,200000,176821.6947064326,-23178.30529356739,0.884108473532163
2020-12-08,-1,-1.0161250062511504,277497.9515166865,0.2991,-148514778.01648968,0.0005569,200000,165707.51717602403,-34292.482823975966,0.8285375858801202
2020-12-09,-1,-0.5006505117837721,277497.9515166865,0.3084,-148514778.01648968,0.0005567,200000,168258.54516952593,-31741.454830474075,0.8412927258476296
2020-12-10,-2,-1.6989832593274754,0.0,0.2852,0.0,0.0005434,200000,178382.20930803413,-21617.79069196587,0.8919110465401706
2020-12-11,-2,-1.8415168528405812,0.0,0.2738,0.0,0.0005316,200000,178382.20930803413,-21617.79069196587,0.8919110465401706
2020-12-12,0,-0.8251858698432326,0.0,0.2907,0.0,0.0005399,200000,178382.20930803413,-21617.79069196587,0.8919110465401706
2020-12-13,0,-0.2776508504868822,0.0,0.3014,0.0,0.000548,200000,178382.20930803413,-21617.79069196587,0.8919110465401706
2020-12-14,-2,-1.59524120902929,0.0,0.3025,0.0,0.0005834,200000,178382.20930803413,-21617.79069196587,0.8919110465401706
2020-12-15,-1,-1.1905201773105658,292046.8390766767,0.3054,-153117776.2300722,0.0005825,200000,178382.20930803413,-21617.79069196587,0.8919110465401706
2020-12-16,-1,-0.8105704105756036,292046.8390766767,0.3296,-153117776.2300722,0.0006198,200000,191161.0358670714,-8838.96413292861,0.9558051793353569
2020-12-17,-1,-0.9207440688067591,292046.8390766767,0.3206,-153117776.2300722,0.0006077,200000,186679.88922299742,-13320.110777002585,0.933399446114987
2020-12-18,-1,-0.8286876561328866,292046.8390766767,0.3239,-153117776.2300722,0.0006137,200000,188562.3504493309,-11437.649550669099,0.9428117522466545
2020-12-19,0,0.7479226739540145,0.0,0.3405,0.0,0.000611,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-20,0,0.035264793969197225,0.0,0.3243,0.0,0.0005963,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-21,-2,-2.143566071012591,0.0,0.3044,0.0,0.0006134,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-22,-2,-2.318805723026535,0.0,0.3072,0.0,0.000635,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-23,-2,-1.7857981251223536,0.0,0.2647,0.0,0.000541,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-24,0,-0.5228463739446848,0.0,0.2944,0.0,0.0005681,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-25,0,-0.8040275827792598,0.0,0.2926,0.0,0.000574,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-26,-1,-1.1559823390010142,300828.7790006973,0.2867,-150466871.84141648,0.0005732,200000,172495.22187899984,-27504.778121000156,0.8624761093949992
2020-12-27,-1,-0.2792311898923637,300828.7790006973,0.297,-150466871.84141648,0.0005739,200000,175699.08511299602,-24300.91488700398,0.8784954255649801
2020-12-28,0,0.5844861830786077,0.0,0.3064,0.0,0.0005725,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2020-12-29,0,0.3631263825217433,0.0,0.3025,0.0,0.0005719,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2020-12-30,0,-0.9076419339294796,0.0,0.2954,0.0,0.0005874,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2020-12-31,0,-0.6839356403136087,0.0,0.2964,0.0,0.0005849,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-01,-2,-1.9927409225124948,0.0,0.2912,0.0,0.0006155,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-02,-2,-3.671346945678264,0.0,0.2863,0.0,0.0008032,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-03,-2,-1.940489819466082,0.0,0.3098,0.0,0.0007508,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-04,0,-0.6580587031166729,0.0,0.3433,0.0,0.0007322,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-05,0,-0.44517933404252763,0.0,0.352,0.0,0.0007393,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-06,0,0.08825471272190334,0.0,0.3819,0.0,0.000765,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-07,0,-0.29887488046522026,0.0,0.3831,0.0,0.0007992,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-08,0,-0.7965020615813682,0.0,0.3693,0.0,0.0008147,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-09,-2,-1.2301588526981362,0.0,0.432,0.0,0.0010065,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-10,0,-0.9232109210947951,0.0,0.427,0.0,0.0009735,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-11,-2,-1.3255899974834644,0.0,0.368,0.0,0.0008877,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-12,0,-0.9392861440642514,0.0,0.3592,0.0,0.0008387,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-13,0,0.8816757838778715,0.0,0.4151,0.0,0.0008084,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-14,2,1.5155725334670604,0.0,0.4251,0.0,0.0007747,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-15,2,2.1417203777869207,0.0,0.4324,0.0,0.0007204,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-16,2,1.8016062328687996,0.0,0.425,0.0,0.0007155,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-17,2,1.919315846887593,0.0,0.4357,0.0,0.0007062,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-18,2,2.0992962189896933,0.0,0.4774,0.0,0.0007288,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-19,2,1.917508308315242,0.0,0.4693,0.0,0.0007036,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-20,2,1.733372038825032,0.0,0.4728,0.0,0.0007018,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-21,2,1.6976836582891446,0.0,0.4189,0.0,0.0006025,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-22,2,1.6306652328928415,0.0,0.4556,0.0,0.000645,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-23,1,1.0009658792389888,-184549.4103352518,0.451,120329310.48315537,0.0006917,200000,166463.56812239712,-33536.43187760288,0.8323178406119855
2021-01-24,1,0.9663826942958181,-184549.4103352518,0.4563,120329310.48315537,0.0006926,200000,167549.9763766088,-32450.0236233912,0.837749881883044
2021-01-25,1,0.8261592346369871,-184549.4103352518,0.4324,120329310.48315537,0.0006618,200000,159433.10270671512,-40566.897293284885,0.7971655135335756
2021-01-26,1,0.6787215825990608,-184549.4103352518,0.4332,120329310.48315537,0.000671,200000,160687.77189142833,-39312.22810857167,0.8034388594571417
2021-01-27,1,0.42297346215374904,-184549.4103352518,0.3915,120329310.48315537,0.0006255,200000,147517.07785346475,-52482.922146535246,0.7375853892673238
2021-01-28,0,-0.5124575490747124,0.0,0.4038,0.0,0.0007498,200000,150761.7030155019,-49238.2969844981,0.7538085150775096
2021-01-29,0,-0.8920996551379378,0.0,0.4125,0.0,0.0008071,200000,150761.7030155019,-49238.2969844981,0.7538085150775096
2021-01-30,0,-0.5354009354837098,0.0,0.4296,0.0,0.0007772,200000,150761.7030155019,-49238.2969844981,0.7538085150775096
2021-01-31,0,-0.8475766034427362,0.0,0.4079,0.0,0.0007528,200000,150761.7030155019,-49238.2969844981,0.7538085150775096
2021-02-01,0,-0.9517103346319319,0.0,0.4164,0.0,0.0007557,200000,150761.7030155019,-49238.2969844981,0.7538085150775096
2021-02-02,-1,-1.1509987581578522,175141.38361466298,0.4304,-95009896.0269107,0.0007934,200000,150761.7030155019,-49238.2969844981,0.7538085150775096
2021-02-03,-1,-0.8497250956131733,175141.38361466298,0.453,-95009896.0269107,0.0008064,200000,155955.02693354312,-44044.97306645688,0.7797751346677156
2021-02-04,-1,-0.7573139332106329,175141.38361466298,0.4411,-95009896.0269107,0.000781,200000,151457.5931094451,-48542.40689055491,0.7572879655472254
2021-02-05,0,0.3130032322168854,0.0,0.5176,0.0,0.0008201,200000,138026.1385882218,-61973.8614117782,0.6901306929411091
2021-02-06,2,1.4807661720596956,0.0,0.5639,0.0,0.0007917,200000,138026.1385882218,-61973.8614117782,0.6901306929411091
2021-02-07,1,1.19315556203734,-123524.37675695526,0.5587,86266336.61763862,0.0008,200000,138026.1385882218,-61973.8614117782,0.6901306929411091
2021-02-08,1,0.3564564126645714,-123524.37675695526,0.7234,86266336.61763862,0.001128,200000,186665.9618506778,-13334.038149322208,0.9333298092533889
2021-02-09,1,0.2058055520344052,-123524.37675695526,0.7522,86266336.61763862,0.001196,200000,196089.57479127753,-3910.425208722474,0.9804478739563877
2021-02-10,2,2.2895901455152323,0.0,0.8853,0.0,0.0011239,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-11,2,2.9040079088226,0.0,1.1757,0.0,0.001292,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-12,2,2.1373205986337176,0.0,1.2363,0.0,0.0014056,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-13,2,2.212897418632448,0.0,1.3157,0.0,0.0013934,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-14,2,1.8055518812061337,0.0,1.1903,0.0,0.0012804,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-15,2,1.8462366068448026,0.0,1.2719,0.0,0.0012961,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-16,2,1.5648515413546173,0.0,1.2548,0.0,0.0012916,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-17,0,0.7224572926298152,0.0,1.3007,0.0,0.0015463,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-18,2,1.4760141601844246,0.0,1.4956,0.0,0.0014987,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-19,0,0.2951649348926207,0.0,1.4871,0.0,0.0018465,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-20,0,-0.9431958631106508,0.0,1.3788,0.0,0.0022773,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-21,-2,-2.1076965325451136,0.0,1.409,0.0,0.00378,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-22,-2,-1.8759149351850644,0.0,1.3115,0.0,0.0034332,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-23,-2,-1.7932885668519223,0.0,1.0921,0.0,0.0030186,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-24,-2,-1.565634905951866,0.0,1.1956,0.0,0.0031333,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
