date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2020-08-07,-1,-1.0231186291070962,38934.50104085221,2.642,-357170.07868956984,0.29437,200000,208005.1078137802,8005.107813780196,1.040025539068901
2020-08-08,-1,-0.6370130498807681,38934.50104085221,2.756,-357170.07868956984,0.29527,200000,212765.09400325795,12765.094003257953,1.0638254700162897
2020-08-09,-1,-0.47314288062550575,38934.50104085221,2.717,-357170.07868956984,0.2879,200000,208614.3049827226,8614.304982722591,1.0430715249136129
2020-08-10,0,0.07819964087072621,0.0,2.926,0.0,0.29469,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-11,0,-0.15185798326584307,0.0,2.722,0.0,0.2831,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-12,0,0.29050916403417476,0.0,2.799,0.0,0.28233,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-13,0,0.16121938171987196,0.0,2.86,0.0,0.2942,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-14,2,1.212066333378535,0.0,3.1,0.0,0.29995,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-15,2,1.4166761039135207,0.0,3.095,0.0,0.29884,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-16,2,2.1720615101548004,0.0,3.336,0.0,0.30455,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-17,2,1.8293194369979975,0.0,3.418,0.0,0.31539,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-18,2,1.666047646179279,0.0,3.293,0.0,0.30251,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-19,2,1.964234538627938,0.0,3.296,0.0,0.28975,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-20,2,3.1826276286186452,0.0,4.078,0.0,0.29218,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-21,2,2.262201894151888,0.0,3.769,0.0,0.27933,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-22,2,2.3990135267440706,0.0,4.162,0.0,0.28592,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-23,2,1.8021508490476752,0.0,3.988,0.0,0.2848,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-24,2,1.234285765140531,0.0,3.818,0.0,0.2884,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-25,0,0.804592474730955,0.0,3.482,0.0,0.27625,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-26,2,1.2557235400210343,0.0,3.784,0.0,0.27653,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-27,0,0.6631458018342347,0.0,3.37,0.0,0.26469,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-28,0,0.35149329690420417,0.0,3.342,0.0,0.27174,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-29,0,0.4155488239602069,0.0,3.431,0.0,0.2738,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-30,0,0.1414062692655993,0.0,3.449,0.0,0.28302,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-08-31,0,-0.09038555846626317,0.0,3.359,0.0,0.28115,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-01,0,-0.19059843357651657,0.0,3.518,0.0,0.29521,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-02,0,-0.4331826392394087,0.0,3.238,0.0,0.27595,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-03,-2,-1.8811724983797131,0.0,2.388,0.0,0.24409,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-04,-2,-1.5709066349915235,0.0,2.578,0.0,0.25385,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-05,-2,-1.648865279380796,0.0,2.344,0.0,0.23738,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-06,-2,-1.4167450783024909,0.0,2.422,0.0,0.23986,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-07,-2,-1.424733565522254,0.0,2.41,0.0,0.24198,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-08,-2,-1.311722481435828,0.0,2.359,0.0,0.23657,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-09,-1,-1.0562532354259975,42489.30775237026,2.439,-433586.1328313922,0.23901,200000,207262.84321606212,7262.843216062116,1.0363142160803105
2020-09-10,-1,-0.606746553544334,42489.30775237026,2.622,-433586.1328313922,0.24302,200000,216777.06692739978,16777.066927399777,1.083885334636999
2020-09-11,0,0.033069995309537276,0.0,2.816,0.0,0.24252,200000,192766.26151965675,-7233.738480343251,0.9638313075982837
2020-09-12,0,0.07069539175805198,0.0,2.854,0.0,0.24752,200000,192766.26151965675,-7233.738480343251,0.9638313075982837
2020-09-13,0,-0.33556272025512895,0.0,2.648,0.0,0.24218,200000,192766.26151965675,-7233.738480343251,0.9638313075982837
2020-09-14,0,-0.43108990926034624,0.0,2.639,0.0,0.24564,200000,192766.26151965675,-7233.738480343251,0.9638313075982837
2020-09-15,0,-0.9164412029530815,0.0,2.466,0.0,0.24331,200000,192766.26151965675,-7233.738480343251,0.9638313075982837
2020-09-16,-1,-1.0470750306085226,39372.19393783839,2.448,-390436.40427703306,0.24686,200000,192766.26151965675,-7233.738480343251,0.9638313075982837
2020-09-17,-1,-0.6959453751880657,39372.19393783839,2.566,-390436.40427703306,0.25214,200000,199473.68461890443,-526.31538109557,0.9973684230945221
2020-09-18,0,0.5408572589767424,0.0,2.804,0.0,0.25065,200000,180229.51444999623,-19770.485550003767,0.9011475722499812
2020-09-19,0,-0.24070694346299049,0.0,2.631,0.0,0.25112,200000,180229.51444999623,-19770.485550003767,0.9011475722499812
2020-09-20,0,-0.5059078012381019,0.0,2.52,0.0,0.24652,200000,180229.51444999623,-19770.485550003767,0.9011475722499812
2020-09-21,-1,-1.0586721743483567,39820.926745469784,2.263,-390073.4015453126,0.23102,200000,180229.51444999623,-19770.485550003767,0.9011475722499812
2020-09-22,-1,-0.5939998327059667,39820.926745469784,2.341,-390073.4015453126,0.23302,200000,184115.69353923353,-15884.306460766471,0.9205784676961677
2020-09-23,-1,-1.0067024326143568,39820.926745469784,2.176,-390073.4015453126,0.22164,200000,173106.20531664533,-26893.794683354674,0.8655310265832267
2020-09-24,-1,-0.7230345685431149,39820.926745469784,2.319,-390073.4015453126,0.23276,200000,183138.2140664314,-16861.785933568608,0.915691070332157
2020-09-25,-1,-1.0438026429349547,39820.926745469784,2.36,-390073.4015453126,0.24154,200000,188195.71652856347,-11804.28347143653,0.9409785826428173
2020-09-26,-1,-0.7394719771378369,39820.926745469784,2.399,-390073.4015453126,0.24153,200000,189744.83193762135,-10255.168062378652,0.9487241596881067
2020-09-27,-1,-1.036912568316418,39820.926745469784,2.37,-390073.4015453126,0.24334,200000,189296.05791879975,-10703.94208120025,0.9464802895939988
2020-09-28,-1,-0.5018363356687474,39820.926745469784,2.425,-390073.4015453126,0.24107,200000,190600.74226829273,-9399.257731707272,0.9530037113414637
2020-09-29,-1,-0.5519774175522895,39820.926745469784,2.433,-390073.4015453126,0.24285,200000,191613.64033700715,-8386.35966299285,0.9580682016850357
2020-09-30,-1,-0.4015071979186277,39820.926745469784,2.435,-390073.4015453126,0.24171,200000,191248.59851273644,-8751.40148726356,0.9562429925636822
2020-10-01,-1,-0.5901391550157781,39820.926745469784,2.365,-390073.4015453126,0.23819,200000,187088.07526711404,-12911.924732885964,0.9354403763355702
2020-10-02,-1,-0.8781184032366212,39820.926745469784,2.288,-390073.4015453126,0.23386,200000,182332.8460790217,-17667.153920978308,0.9116642303951085
2020-10-03,-1,-0.5947622081333322,39820.926745469784,2.297,-390073.4015453126,0.23273,200000,182250.4514759847,-17749.548524015292,0.9112522573799235
2020-10-04,-2,-1.9534966795745035,0.0,2.306,0.0,0.24794,200000,185117.2565540877,-14882.743445912289,0.9255862827704385
2020-10-05,-2,-1.8944541432203152,0.0,2.302,0.0,0.2503,200000,185117.2565540877,-14882.743445912289,0.9255862827704385
2020-10-06,-2,-2.2319231978931136,0.0,2.172,0.0,0.24545,200000,185117.2565540877,-14882.743445912289,0.9255862827704385
2020-10-07,-2,-1.9407808431803464,0.0,2.192,0.0,0.2487,200000,185117.2565540877,-14882.743445912289,0.9255862827704385
2020-10-08,-2,-1.6794360561027664,0.0,2.251,0.0,0.25141,200000,185117.2565540877,-14882.743445912289,0.9255862827704385
2020-10-09,-1,-1.0318524397019384,39724.73316611324,2.33,-365945.6303208155,0.25293,200000,185117.2565540877,-14882.743445912289,0.9255862827704385
2020-10-10,-2,-1.2567711827403378,0.0,2.3,0.0,0.25402,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-11,0,-0.814762095691714,0.0,2.354,0.0,0.25544,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-12,0,-0.8505956808942718,0.0,2.345,0.0,0.25603,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-13,0,-0.9256573320315964,0.0,2.33,0.0,0.2565,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-14,0,-0.9058229977559847,0.0,2.254,0.0,0.24906,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-15,0,-0.7871939634810776,0.0,2.23,0.0,0.24596,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-16,0,-0.8032282834036133,0.0,2.166,0.0,0.24011,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-17,0,-0.646560532682572,0.0,2.179,0.0,0.24057,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-18,0,-0.35851896580150366,0.0,2.216,0.0,0.24221,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-19,0,-0.6402991118608774,0.0,2.212,0.0,0.24558,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-20,-1,-1.1080550493153438,43501.36982435248,2.146,-383825.0951527852,0.24322,200000,186707.87928612082,-13292.12071387918,0.9335393964306041
2020-10-21,0,-0.14252656636000333,0.0,2.283,0.0,0.25088,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-22,0,0.005889931539571261,0.0,2.341,0.0,0.25709,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-23,0,-0.5040404032735111,0.0,2.291,0.0,0.25471,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-24,0,-0.19115580879143038,0.0,2.312,0.0,0.2562,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-25,-2,-1.7777709512697826,0.0,2.229,0.0,0.25313,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-26,-2,-1.9668124073193987,0.0,2.174,0.0,0.2481,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-27,-2,-2.2949698597486727,0.0,2.194,0.0,0.25273,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-28,-2,-2.738470918388258,0.0,2.079,0.0,0.2454,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-29,-2,-2.495211505688502,0.0,2.033,0.0,0.24239,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-30,-2,-2.656959218988992,0.0,1.946,0.0,0.23905,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-10-31,-2,-2.070070128029555,0.0,1.964,0.0,0.23968,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-01,-2,-1.3646291578220142,0.0,2.008,0.0,0.23999,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-02,-2,-1.683585936512793,0.0,1.924,0.0,0.23523,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-03,-2,-2.245002940800354,0.0,1.868,0.0,0.2396,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-04,-2,-2.042648190751106,0.0,1.833,0.0,0.23758,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-05,-2,-1.5156455402882658,0.0,1.931,0.0,0.24561,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-06,-1,-1.0923425270894407,44347.728597067806,2.071,-355117.9133299595,0.25863,200000,183688.29184905486,-16311.708150945138,0.9184414592452743
2020-11-07,-2,-1.3342335664594691,0.0,1.949,0.0,0.2491,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-08,0,-0.8971784098780182,0.0,2.027,0.0,0.25374,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-09,0,-0.9101156816520952,0.0,1.989,0.0,0.25059,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-10,0,-0.8968731860767131,0.0,2.006,0.0,0.2538,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-11,0,-0.5439026643504684,0.0,2.054,0.0,0.25581,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-12,0,-0.6305343500039249,0.0,2.03,0.0,0.2549,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-13,0,-0.8152085840796338,0.0,2.094,0.0,0.2659,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-14,-2,-1.5330121046970206,0.0,2.04,0.0,0.26824,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-15,-2,-2.1604742435786655,0.0,1.978,0.0,0.26954,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-16,-2,-2.3127216839395173,0.0,2.073,0.0,0.28813,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-17,-2,-1.7944437852242476,0.0,2.206,0.0,0.30247,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-18,-2,-1.5266602548243111,0.0,2.15,0.0,0.29335,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-19,-1,-1.1487571791406008,41269.875783080584,2.25,-305873.97230361454,0.30358,200000,185714.44102386263,-14285.55897613737,0.9285722051193132
2020-11-20,-2,-1.6829569211063002,0.0,2.362,0.0,0.32991,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-21,-2,-3.4173728386488618,0.0,2.695,0.0,0.46283,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-22,-2,-2.6886854501200346,0.0,2.557,0.0,0.44611,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-23,-2,-3.0197191711615714,0.0,2.794,0.0,0.61579,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-24,-2,-2.4318770240217,0.0,3.079,0.0,0.694,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-25,-2,-1.904171178592646,0.0,2.924,0.0,0.63022,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-26,-2,-1.6213246579137228,0.0,2.522,0.0,0.53654,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-27,-2,-1.4811327523049247,0.0,2.602,0.0,0.5623,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-28,-2,-1.5190321566849019,0.0,2.69,0.0,0.62579,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-29,-2,-1.2311242253293857,0.0,2.734,0.0,0.60543,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-11-30,-1,-1.173767660135921,32255.435986853983,2.932,-142392.66801188834,0.66417,200000,189145.87662691175,-10854.123373088252,0.9457293831345588
2020-12-01,-1,-1.0455192842794476,32255.435986853983,2.718,-142392.66801188834,0.61088,200000,174655.10804737147,-25344.89195262853,0.8732755402368573
2020-12-02,-1,-0.9672804540865422,32255.435986853983,2.787,-142392.66801188834,0.62972,200000,179563.41099580837,-20436.58900419163,0.8978170549790419
2020-12-03,-1,-0.7885618317797044,32255.435986853983,2.877,-142392.66801188834,0.63046,200000,182571.77080895402,-17428.229191045975,0.9128588540447702
2020-12-04,-1,-0.6256985503490884,32255.435986853983,2.591,-142392.66801188834,0.55367,200000,162412.3831400809,-37587.6168599191,0.8120619157004045
2020-12-05,-1,-0.5774559987032557,32255.435986853983,2.718,-142392.66801188834,0.58517,200000,170994.1925527858,-29005.807447214203,0.854970962763929
2020-12-06,-1,-0.805065970083856,32255.435986853983,2.653,-142392.66801188834,0.62107,200000,174009.4859952671,-25990.51400473289,0.8700474299763356
2020-12-07,-1,-0.7143180906528723,32255.435986853983,2.612,-142392.66801188834,0.60818,200000,170851.57162913287,-29148.42837086713,0.8542578581456644
2020-12-08,-1,-0.6374691191152636,32255.435986853983,2.41,-142392.66801188834,0.5589,200000,157318.8628801625,-42681.13711983751,0.7865943144008124
2020-12-09,-1,-0.6551203470591238,32255.435986853983,2.491,-142392.66801188834,0.58265,200000,163313.37906038002,-36686.620939619985,0.8165668953019001
2020-12-10,-1,-0.8141969948977092,32255.435986853983,2.43,-142392.66801188834,0.57267,200000,159924.7186384233,-40075.28136157669,0.7996235931921165
2020-12-11,-1,-0.8060522348808997,32255.435986853983,2.337,-142392.66801188834,0.54945,200000,153618.60534040982,-46381.39465959018,0.7680930267020492
2020-12-12,0,2.2078967827477887,0.0,2.469,0.0,0.50658,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-13,2,2.2605158514994863,0.0,2.557,0.0,0.51365,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-14,2,2.1802449708272142,0.0,2.521,0.0,0.4974,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-15,2,2.8599364107287304,0.0,2.586,0.0,0.46793,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-16,0,0.8224871346936836,0.0,2.766,0.0,0.56941,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-17,0,0.23295818148463496,0.0,2.688,0.0,0.5769,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-18,0,0.2895633509837684,0.0,2.74,0.0,0.58337,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-19,0,0.7575466273076026,0.0,2.811,0.0,0.57666,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-20,1,1.1260128287613405,-32412.648632553828,2.802,163386.89862270324,0.55586,200000,181640.48293683166,-18359.517063168343,0.9082024146841583
2020-12-21,1,1.013713913038191,-32412.648632553828,2.592,163386.89862270324,0.51445,200000,168067.9752520292,-31932.024747970805,0.840339876260146
2020-12-22,2,2.4051923765010375,0.0,2.574,0.0,0.44642,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-23,2,3.685675114982111,0.0,2.096,0.0,0.2605,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-24,2,1.9020072167976894,0.0,2.312,0.0,0.33863,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-25,2,1.9344093200154986,0.0,2.288,0.0,0.31768,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-26,2,1.9927123481671625,0.0,2.26,0.0,0.29481,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-27,2,1.9347152084803116,0.0,2.275,0.0,0.28407,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-28,2,2.468260152268007,0.0,2.384,0.0,0.24845,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-29,2,2.323447239170614,0.0,2.271,0.0,0.22142,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-30,2,2.0508698033517905,0.0,2.215,0.0,0.21138,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2020-12-31,2,1.642377211247812,0.0,2.222,0.0,0.21959,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-01,2,1.2311802438433743,0.0,2.268,0.0,0.23746,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-02,2,1.3655237683017756,0.0,2.249,0.0,0.22064,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-03,2,1.5069745989480043,0.0,2.466,0.0,0.2254,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-04,2,1.2474510927347404,0.0,2.515,0.0,0.23565,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-05,2,1.4563207366216262,0.0,2.612,0.0,0.22573,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-06,2,1.5155614221814497,0.0,3.013,0.0,0.24854,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-07,0,0.12762028337719647,0.0,2.894,0.0,0.32389,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-08,0,0.03995640476254605,0.0,2.861,0.0,0.32032,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-09,0,0.45440866000369345,0.0,3.228,0.0,0.32419,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-10,0,0.814905850844061,0.0,3.383,0.0,0.31491,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-11,0,0.3371884288995024,0.0,2.898,0.0,0.28743,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-12,0,-0.18734859897282713,0.0,2.75,0.0,0.29254,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-13,0,-0.13292199200603605,0.0,2.948,0.0,0.30582,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-14,0,0.22316558972409534,0.0,3.021,0.0,0.29642,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-15,0,0.44315540059127106,0.0,2.941,0.0,0.27991,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-16,0,0.8705939613938869,0.0,3.056,0.0,0.27924,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-17,2,1.3773825012621874,0.0,3.188,0.0,0.27746,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-18,2,1.3263594887404349,0.0,3.301,0.0,0.28528,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-19,0,0.3812964330406719,0.0,3.161,0.0,0.29396,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-20,0,0.5661438201764228,0.0,3.238,0.0,0.29539,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-21,0,-0.32617104527155527,0.0,2.736,0.0,0.26802,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-22,0,0.23585976788461332,0.0,2.918,0.0,0.27217,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-23,2,3.06406296664816,0.0,3.938,0.0,0.27167,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-24,2,1.6095036165763603,0.0,3.545,0.0,0.27339,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-25,1,1.0427137543714118,-29252.658531345623,3.284,359030.2747577794,0.26757,200000,192131.46123387804,-7868.538766121957,0.9606573061693902
2021-01-26,2,1.3598922242811802,0.0,3.434,0.0,0.26834,200000,196242.90670201636,-3757.093297983636,0.9812145335100818
2021-01-27,1,1.001471976627265,-31530.029997110596,3.112,391874.48920087935,0.25039,200000,196242.90670201636,-3757.093297983636,0.9812145335100818
2021-01-28,1,0.887375559037418,-31530.029997110596,3.271,391874.48920087935,0.26407,200000,206617.02448382496,6617.024483824964,1.0330851224191249
2021-01-29,1,0.29532536145586163,-31530.029997110596,3.307,391874.48920087935,0.2829,200000,215131.1021953735,15131.102195373503,1.0756555109768675
2021-01-30,0,-2.4103570970260435,0.0,3.297,0.0,0.44372,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-01-31,-2,-2.369403948661253,0.0,3.283,0.0,0.49507,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-02-01,0,-0.8816052777637197,0.0,3.471,0.0,0.37106,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-02-02,0,-0.7907911033458707,0.0,3.543,0.0,0.37254,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-02-03,0,-0.8801592544424949,0.0,3.683,0.0,0.39721,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-02-04,-2,-1.4648789899538033,0.0,3.506,0.0,0.44545,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-02-05,-1,-1.040846755251571,16374.755931329504,3.857,-139670.12456520024,0.45219,200000,126314.8672542758,-73685.1327457242,0.631574336271379
2021-02-06,-1,-0.28783798127181265,16374.755931329504,4.432,-139670.12456520024,0.44307,200000,134456.56037875565,-65543.43962124435,0.6722828018937783
2021-02-07,0,-0.18424423460291894,0.0,4.246,0.0,0.41849,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-08,0,-0.0088908722597062,0.0,4.731,0.0,0.45099,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-09,0,0.020192579050917193,0.0,5.015,0.0,0.47636,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-10,2,1.8499168281149132,0.0,7.514,0.0,0.50429,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-11,2,1.3239446405036648,0.0,7.411,0.0,0.52806,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-12,0,0.57805172489281,0.0,7.345,0.0,0.609,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-13,0,0.6634317415018758,0.0,7.718,0.0,0.63309,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-14,0,0.4997869880194067,0.0,6.986,0.0,0.59211,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-15,0,0.4732078162109626,0.0,6.412,0.0,0.54976,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-16,0,0.7995044208557827,0.0,6.426,0.0,0.51995,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-17,0,0.8253772615091841,0.0,6.639,0.0,0.53467,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-18,2,1.203123056873408,0.0,7.133,0.0,0.53204,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-19,0,0.8728480084864624,0.0,7.262,0.0,0.56465,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-20,0,0.9192696968247367,0.0,6.693,0.0,0.51167,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-21,0,0.8246952631274924,0.0,7.118,0.0,0.54468,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-22,0,-0.17419417248283106,0.0,6.389,0.0,0.56646,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-23,0,-0.48607041266188034,0.0,5.148,0.0,0.47579,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-24,0,-0.3492689122966492,0.0,5.303,0.0,0.4686,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-25,0,-0.1899766128832063,0.0,5.128,0.0,0.43601,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-26,0,0.0005733085876174052,0.0,5.184,0.0,0.42788,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-27,0,-0.11403819642573819,0.0,5.267,0.0,0.43589,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-02-28,0,-0.5575091744179042,0.0,4.855,0.0,0.41565,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-01,0,-0.511785529366926,0.0,5.27,0.0,0.44537,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-02,0,-0.34448301673403003,0.0,5.193,0.0,0.4357,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-03,0,-0.26765198511547966,0.0,5.34,0.0,0.44846,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
