date,statusList,zscore,OMGUSDT_position,OMGUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2020-08-03,-2,-2.684031940199216,0.0,1.569,0.0,1.6956,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-04,-2,-1.735304112168463,0.0,1.5876,0.0,1.6458,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-05,-2,-1.5078300519914642,0.0,1.593,0.0,1.6475,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-06,-2,-1.8758733383130262,0.0,1.6053,0.0,1.711,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-07,-2,-2.5096189520231182,0.0,1.5632,0.0,1.786,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-08,-2,-2.062535188173874,0.0,1.6016,0.0,1.8258,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-09,-2,-1.7561200449987293,0.0,1.712,0.0,1.9479,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-10,-1,-1.187409925618913,59064.09576986914,1.7979,-53775.93446328442,1.9747,200000,212382.67556929548,12382.675569295476,1.0619133778464773
2020-08-11,-2,-1.3311767781333725,0.0,1.6571,0.0,1.8648,200000,214788.9250561781,14788.925056178094,1.0739446252808904
2020-08-12,-2,-2.2417767191719165,0.0,1.6977,0.0,2.1706,200000,214788.9250561781,14788.925056178094,1.0739446252808904
2020-08-13,-2,-3.1548118796000333,0.0,1.8385,0.0,3.3267,200000,214788.9250561781,14788.925056178094,1.0739446252808904
2020-08-14,-2,-2.343785030772717,0.0,2.0292,0.0,3.4914,200000,214788.9250561781,14788.925056178094,1.0739446252808904
2020-08-15,-2,-2.024239940450111,0.0,1.9358,0.0,3.3895,200000,214788.9250561781,14788.925056178094,1.0739446252808904
2020-08-16,-1,-1.1530256859854813,38434.78009021869,2.7942,-26621.665929969276,4.0341,200000,214788.92505617812,14788.925056178123,1.0739446252808906
2020-08-17,-2,-1.456241322616961,0.0,2.7049,0.0,4.4095,200000,228214.92430834513,28214.92430834513,1.1410746215417256
2020-08-18,-1,-1.1550055710627845,42368.72944978931,2.6932,-27272.98983106015,4.1839,200000,228214.92430834513,28214.92430834513,1.1410746215417256
2020-08-19,0,0.32880631708327385,0.0,3.3775,0.0,3.8151,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-20,2,2.902709055969316,0.0,5.6755,0.0,3.8557,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-21,2,3.25273705306376,0.0,6.2394,0.0,3.2014,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-22,2,2.286538920850001,0.0,6.1359,0.0,3.3831,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-23,2,1.9646816895729047,0.0,6.41,0.0,3.499,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-24,2,1.2935319278189834,0.0,5.8441,0.0,3.6478,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-25,1,1.1644672885271532,-18365.410106423235,5.15,29309.53270780281,3.227,200000,189163.72409615933,-10836.275903840666,0.9458186204807967
2020-08-26,2,1.2283560093093362,0.0,5.4999,0.0,3.2575,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-08-27,0,0.991823930799068,0.0,5.02,0.0,3.0972,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-08-28,0,0.8786629071941724,0.0,5.4159,0.0,3.3697,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-08-29,0,0.6338765879440221,0.0,5.1059,0.0,3.37,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-08-30,0,0.7699695189999645,0.0,5.4857,0.0,3.3786,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-08-31,0,0.3338555332236883,0.0,5.1197,0.0,3.5954,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-01,0,0.25724591888037385,0.0,4.9959,0.0,3.5345,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-02,0,0.030122795674827077,0.0,4.3826,0.0,3.2748,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-03,0,0.13181443742862506,0.0,3.5248,0.0,2.4758,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-04,0,0.4988452163167844,0.0,4.235,0.0,2.6204,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-05,0,0.4412240509014431,0.0,3.756,0.0,2.3133,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-06,0,0.24567107103285882,0.0,3.9219,0.0,2.471,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-07,0,-0.26057049994459974,0.0,3.5991,0.0,2.3998,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-08,0,-0.4176642769545543,0.0,3.5392,0.0,2.32,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-09,0,0.060389404716569485,0.0,3.8453,0.0,2.3971,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-10,0,0.01341459884030883,0.0,3.8411,0.0,2.4337,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-11,0,-0.24739625267792142,0.0,3.839,0.0,2.5,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-12,0,0.28879039101782245,0.0,4.116,0.0,2.6119,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-13,-2,-2.5515154473210786,0.0,3.8423,0.0,3.0776,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-14,-2,-1.5784130757745884,0.0,3.8423,0.0,2.8853,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-15,0,-0.9436626301809796,0.0,3.4731,0.0,2.4875,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-16,-2,-1.3276694175380777,0.0,3.4148,0.0,2.5589,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-17,-2,-1.5478675579683863,0.0,3.2787,0.0,2.5523,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-18,-2,-1.6894108450549592,0.0,3.0236,0.0,2.4474,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-19,-2,-1.6843005345274795,0.0,3.0656,0.0,2.5426,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-20,-2,-1.5997923866723343,0.0,2.8976,0.0,2.4389,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-21,-2,-1.4524648385906247,0.0,2.551,0.0,2.1531,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-22,0,0.23158836933758412,0.0,3.2355,0.0,2.2183,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-23,0,-0.9047675612629279,0.0,2.7528,0.0,2.1718,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-24,0,-0.5408066765658116,0.0,3.1137,0.0,2.3686,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-25,0,-0.4482270817674991,0.0,3.148,0.0,2.3894,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-26,0,-0.9182370367489792,0.0,3.1049,0.0,2.5148,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-27,0,-0.7829735710371827,0.0,3.0844,0.0,2.4835,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-28,2,1.4232892644874828,0.0,3.7724,0.0,2.4173,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-29,2,2.0949259500562483,0.0,4.11,0.0,2.4515,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-09-30,2,1.3577165196313599,0.0,4.0202,0.0,2.5734,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-10-01,1,1.1509189581313597,-24240.62356443248,4.0159,37099.05494375168,2.624,200000,194695.84034480882,-5304.159655191179,0.9734792017240441
2020-10-02,2,1.2731924029471802,0.0,3.7868,0.0,2.452,200000,195523.35093652265,-4476.649063477351,0.9776167546826132
2020-10-03,1,1.1084980490883216,-26268.721912151042,3.7216,40397.38655713278,2.42,200000,195523.35093652265,-4476.649063477351,0.9776167546826132
2020-10-04,1,0.9753759841222889,-26268.721912151042,3.6295,40397.38655713278,2.3699,200000,191080.09258190118,-8919.907418098825,0.9554004629095059
2020-10-05,2,1.3595323583955068,0.0,3.8074,0.0,2.3597,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-06,0,0.8845592169515054,0.0,3.3658,0.0,2.1724,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-07,0,0.10994969272776806,0.0,3.2604,0.0,2.2845,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-08,0,0.263322749687519,0.0,3.3796,0.0,2.3109,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-09,0,0.1503305257455436,0.0,3.4831,0.0,2.3927,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-10,0,0.34013308346636445,0.0,3.6272,0.0,2.4244,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-11,0,0.22977534069990738,0.0,3.6538,0.0,2.4477,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-12,0,0.11173789898212085,0.0,3.6413,0.0,2.4622,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-13,0,-0.5765137185677431,0.0,3.5317,0.0,2.5167,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-14,-2,-1.2339388450755884,0.0,3.3307,0.0,2.5097,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-15,-2,-1.6305975435771687,0.0,3.4321,0.0,2.697,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-16,-2,-2.685894730305045,0.0,3.2204,0.0,2.9557,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-17,-2,-2.6216018491879893,0.0,3.257,0.0,3.1854,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-18,-2,-1.7771611987399554,0.0,3.4019,0.0,3.0567,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-19,-2,-1.4356339226543937,0.0,3.3666,0.0,2.9373,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-20,-2,-1.5358913683982434,0.0,3.1297,0.0,2.8678,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-21,-2,-1.5475603733362977,0.0,3.2646,0.0,3.1111,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-22,-2,-1.2626863031949105,0.0,3.4942,0.0,3.2438,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-23,-2,-1.2737870012101953,0.0,3.5255,0.0,3.3709,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-24,-2,-1.2851969437925974,0.0,3.4863,0.0,3.4382,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-25,-1,-1.1492151776632287,29888.808062278727,3.3493,-30535.195474313732,3.2784,200000,200213.16968598028,213.16968598027597,1.0010658484299013
2020-10-26,-1,-1.054588127537085,29888.808062278727,3.2363,-30535.195474313732,3.1694,200000,193507.3980682426,-6492.60193175741,0.967536990341213
2020-10-27,-1,-0.9718555524182142,29888.808062278727,3.2119,-30535.195474313732,3.1569,200000,192396.42120809405,-7603.578791905951,0.9619821060404703
2020-10-28,-1,-0.9424914838478692,29888.808062278727,3.0657,-30535.195474313732,3.0504,200000,184774.6791513745,-15225.320848625503,0.9238733957568724
2020-10-29,-1,-1.1001563199885012,29888.808062278727,2.8905,-30535.195474313732,3.0232,200000,178707.60266196192,-21292.397338038078,0.8935380133098096
2020-10-30,-2,-1.3485520775458044,0.0,2.8675,0.0,3.2101,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-10-31,-2,-1.2303939971336646,0.0,2.9233,0.0,3.2329,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-01,0,-0.7507094937766198,0.0,3.1391,0.0,3.2231,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-02,0,-0.8186832787769932,0.0,2.9974,0.0,3.1145,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-03,-2,-1.2178892113629203,0.0,2.9012,0.0,3.1477,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-04,-2,-1.8966821550963007,0.0,2.7676,0.0,3.1986,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-05,-2,-1.8719833164733362,0.0,2.8914,0.0,3.4277,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-06,0,-0.7440837435265005,0.0,3.322,0.0,3.5691,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-07,-1,-1.1451652408753747,34735.88578051297,3.0592,-30860.20264266285,3.4434,200000,212528.04355949053,12528.043559490528,1.0626402177974525
2020-11-08,-1,-0.8597787989518801,34735.88578051297,3.1907,-30860.20264266285,3.5186,200000,219416.49977835623,19416.49977835623,1.097082498891781
2020-11-09,-2,-1.6461150947012544,0.0,3.1791,0.0,3.7976,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-10,-2,-1.3709010864616002,0.0,3.2382,0.0,3.8268,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-11,0,-0.05747141504988217,0.0,3.5058,0.0,3.7467,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-12,0,-0.5510822779456531,0.0,3.4937,0.0,3.891,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-13,0,-0.6734286320858377,0.0,3.628,0.0,4.0975,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-14,-2,-1.893497445661279,0.0,3.4207,0.0,4.2902,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-15,-2,-2.1450976918017126,0.0,3.3217,0.0,4.3653,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-16,-2,-2.5043653963523784,0.0,3.4369,0.0,4.9029,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-17,-2,-2.1308781052659946,0.0,3.4599,0.0,4.9243,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-18,-2,-2.3184465180438227,0.0,3.3321,0.0,5.1728,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-19,-2,-2.4924424798629556,0.0,3.2726,0.0,5.8456,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-20,-2,-2.2720318410610596,0.0,3.5294,0.0,6.7653,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-21,0,-0.9306422508633534,0.0,4.253,0.0,6.2111,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-22,-2,-1.7205369740758936,0.0,3.9019,0.0,7.0696,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-23,-2,-1.6260014287006181,0.0,4.2309,0.0,7.9207,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-24,-1,-1.1829218220586983,25121.87767841706,4.3646,-14525.083101316648,7.5488,200000,219293.8946304382,19293.89463043821,1.0964694731521911
2020-11-25,-1,-0.5568949853193799,25121.87767841706,4.4269,-14525.083101316648,6.7033,200000,208578.02984764037,8578.02984764037,1.042890149238202
2020-11-26,-1,-0.8111850882611922,25121.87767841706,3.7036,-14525.083101316648,6.0606,200000,181072.1048136251,-18927.895186374895,0.9053605240681255
2020-11-27,-1,-1.0683029069161443,25121.87767841706,3.6088,-14525.083101316648,6.4518,200000,184372.76331894624,-15627.236681053764,0.9218638165947312
2020-11-28,-1,-0.884549336696599,25121.87767841706,3.779,-14525.083101316648,6.5973,200000,190761.9064910544,-9238.093508945603,0.953809532455272
2020-11-29,-1,-1.038127052778352,25121.87767841706,3.7798,-14525.083101316648,7.0331,200000,197112.03520875092,-2887.9647912490764,0.9855601760437546
2020-11-30,-1,-0.8001850523845474,25121.87767841706,3.9528,-14525.083101316648,7.0841,200000,202198.89928528422,2198.8992852842202,1.010994496426421
2020-12-01,-1,-0.906691302094188,25121.87767841706,3.662,-14525.083101316648,6.8201,200000,191058.83531765296,-8941.164682347036,0.9552941765882648
2020-12-02,-1,-0.8506107018198615,25121.87767841706,3.7916,-14525.083101316648,7.0493,200000,197643.77971159754,-2356.220288402459,0.9882188985579877
2020-12-03,-1,-1.0990195800192573,25121.87767841706,3.7903,-14525.083101316648,7.3857,200000,202497.35922589854,2497.3592258985445,1.0124867961294928
2020-12-04,-2,-1.355378269726056,0.0,3.5286,0.0,7.227,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-05,-2,-1.599451649676405,0.0,3.7819,0.0,8.1289,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-06,-2,-1.79395043588083,0.0,3.701,0.0,8.4331,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-07,-2,-2.105794187886124,0.0,3.5819,0.0,8.9462,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-08,-2,-1.6771105009044522,0.0,3.2384,0.0,7.7944,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-09,-2,-1.8094394173457533,0.0,3.2836,0.0,8.5543,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-10,-2,-1.5565099457570064,0.0,3.1493,0.0,8.116,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-11,-2,-1.6541626487744443,0.0,2.9914,0.0,8.1207,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-12,-2,-1.3837932217921693,0.0,3.1878,0.0,8.4688,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-13,-2,-1.2148472105399528,0.0,3.2779,0.0,8.6419,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-14,-1,-1.1374328281165738,36428.820752565116,3.234,-13668.415434587387,8.6192,200000,235621.61262759118,35621.61262759118,1.178108063137956
2020-12-15,-1,-0.92450533556948,36428.820752565116,3.1584,-13668.415434587387,8.1174,200000,226008.7829136213,26008.78291362131,1.1300439145681065
2020-12-16,-1,-0.6999238644869976,36428.820752565116,3.3508,-13668.415434587387,8.3437,200000,236110.850439262,36110.850439261994,1.18055425219631
2020-12-17,-1,-0.5369079727407401,36428.820752565116,3.2374,-13668.415434587387,7.93,200000,226325.1987006323,26325.19870063229,1.1316259935031614
2020-12-18,-1,-0.3687727869588249,36428.820752565116,3.2463,-13668.415434587387,7.8286,200000,225263.43788026297,25263.437880262965,1.1263171894013149
2020-12-19,0,-0.13016419026533765,0.0,3.2597,0.0,7.6656,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-20,0,0.26842668596403213,0.0,3.17,0.0,7.1741,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-21,0,0.4506411662876617,0.0,2.9574,0.0,6.6577,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-22,0,0.16201525605254702,0.0,3.0043,0.0,7.0959,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-23,0,-0.4502373064210053,0.0,2.3303,0.0,5.8732,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-24,0,-0.26329443841439604,0.0,2.5923,0.0,6.4838,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-25,0,-0.5761663021682872,0.0,2.5971,0.0,6.6622,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-26,0,-0.037127356939619244,0.0,2.5391,0.0,6.3428,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-27,0,0.5321405402871022,0.0,2.6441,0.0,6.3995,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-28,0,0.030003979970527426,0.0,2.661,0.0,6.6245,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-29,-2,-1.5419938117490164,0.0,2.5641,0.0,7.0125,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-30,-2,-1.2031109796036459,0.0,2.4605,0.0,6.6235,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2020-12-31,0,-0.0678038198646083,0.0,2.4737,0.0,6.1939,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2021-01-01,1,1.0087169893996588,-43577.223768446784,2.5432,18534.25796269151,5.9795,200000,221651.19097582775,21651.190975827747,1.1082559548791386
2021-01-02,2,2.004158790449301,0.0,2.5422,0.0,5.5873,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-03,2,3.4393745428104507,0.0,3.0498,0.0,5.5581,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-04,2,3.186617961000427,0.0,3.2938,0.0,5.3943,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-05,2,2.6280690779776354,0.0,3.5141,0.0,5.5768,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-06,2,2.187057734912388,0.0,3.7082,0.0,5.84,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-07,2,1.4722072108712747,0.0,3.508,0.0,5.9377,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-08,2,1.4591520078049645,0.0,3.4039,0.0,5.6108,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-09,2,1.2491299790352928,0.0,3.7078,0.0,6.1818,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-10,0,0.7763797767102288,0.0,3.6526,0.0,6.5273,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-11,0,0.6297527598361655,0.0,3.0974,0.0,5.6184,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-12,0,0.05247368076915035,0.0,2.9982,0.0,6.023,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-13,0,0.11004177175054733,0.0,3.2459,0.0,6.3812,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-14,0,-0.0014803388034508814,0.0,3.2451,0.0,6.4439,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-15,0,0.6070920417463895,0.0,3.604,0.0,6.3539,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-16,0,0.19480600047917587,0.0,3.5499,0.0,6.6316,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-17,0,-0.22204706404756241,0.0,3.7236,0.0,7.3768,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-18,0,0.06928426340157626,0.0,4.21,0.0,7.8384,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-19,0,0.061531700098816935,0.0,3.8539,0.0,7.0773,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-20,0,-0.2732392832960148,0.0,3.8353,0.0,7.2094,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-21,0,-0.38059170437554873,0.0,3.2004,0.0,5.9885,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-22,0,-0.7469378201115964,0.0,3.3566,0.0,6.4028,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-23,0,-0.13381376638467585,0.0,3.629,0.0,6.5923,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-24,0,-0.8996504108014055,0.0,3.5888,0.0,6.9833,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-25,0,-0.40799120642509074,0.0,3.5439,0.0,6.6723,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-26,-1,-1.11833681385784,33264.06850057072,3.4403,-16758.19688122561,6.8288,200000,228876.7497250269,28876.749725026893,1.1443837486251345
2021-01-27,-1,-0.6517888395427542,33264.06850057072,3.1175,-16758.19688122561,6.0371,200000,204871.64394217636,4871.643942176364,1.0243582197108818
2021-01-28,-1,-0.23906455456105621,33264.06850057072,3.3054,-16758.19688122561,6.2836,200000,215252.8579446557,15252.857944655698,1.0762642897232786
2021-01-29,0,0.45094359198073597,0.0,3.5045,0.0,6.5143,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-01-30,0,-0.5427817156898563,0.0,3.4828,0.0,6.74,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-01-31,0,0.6807982225673707,0.0,3.5237,0.0,6.5438,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-02-01,2,2.8158283295313575,0.0,4.168,0.0,7.0187,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-02-02,2,1.5036381412149902,0.0,3.9526,0.0,6.9479,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-02-03,2,3.0119822757535073,0.0,4.6318,0.0,7.2973,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-02-04,2,2.0140028221620843,0.0,4.4415,0.0,7.2465,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-02-05,1,1.0513313925216206,-21474.07679408777,5.1567,12518.270815188098,8.8459,200000,221470.7436081448,21470.74360814481,1.107353718040724
2021-02-06,2,1.3324309686576676,0.0,4.902,0.0,8.1914,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-07,0,0.6040321648963363,0.0,4.6205,0.0,8.0508,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-08,0,0.7254069734102544,0.0,4.8692,0.0,8.3875,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-09,0,-0.8031499077145893,0.0,5.1196,0.0,9.7879,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-10,0,0.5893508561272736,0.0,5.582,0.0,9.6669,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-11,0,0.33966921006724937,0.0,5.9635,0.0,10.4596,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-12,0,0.21120768061918943,0.0,6.1436,0.0,10.8509,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-13,2,2.623139846250363,0.0,7.6958,0.0,11.2315,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-14,0,-0.03994560760103481,0.0,6.6903,0.0,11.8003,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-15,0,-0.16861551230939273,0.0,6.1937,0.0,10.9669,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-16,0,-0.4072630574662873,0.0,6.1716,0.0,11.0666,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-17,0,-0.5057396968195421,0.0,6.3886,0.0,11.4913,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-18,-1,-1.185252771032906,17148.905754985793,6.5367,-9068.84337040909,12.3607,200000,224194.50449723128,24194.504497231275,1.1209725224861564
2021-02-19,-2,-1.4036060226307383,0.0,6.5368,0.0,12.5462,200000,225875.06005186663,25875.060051866632,1.1293753002593332
2021-02-20,-2,-1.6202959007812492,0.0,6.2251,0.0,12.2604,200000,225875.06005186663,25875.060051866632,1.1293753002593332
2021-02-21,-2,-1.3408649955069585,0.0,6.3325,0.0,12.3564,200000,225875.06005186663,25875.060051866632,1.1293753002593332
2021-02-22,-1,-1.0162691907985275,20355.339478026297,5.5483,-10639.428170130317,10.615,200000,225875.06005186663,25875.060051866632,1.1293753002593332
2021-02-23,-2,-1.4141676599338937,0.0,4.6802,0.0,9.3749,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-02-24,-2,-1.6262600297091032,0.0,4.7282,0.0,9.8336,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-02-25,-2,-1.5895603953201132,0.0,4.5371,0.0,9.6074,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-02-26,-2,-1.5481102307355976,0.0,4.4415,0.0,9.5612,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-02-27,-2,-1.3317717438703303,0.0,4.4837,0.0,9.5955,200000,230351.57537896265,30351.575378962647,1.1517578768948131
