date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-01,2,1.5109544386567955,0.0,7.833,0.0,0.017319,200000,198026.40237780212,-1973.597622197878,0.9901320118890106
2020-08-02,1,1.1995447846746834,-13763.494236631183,7.1939,6109286.184296975,0.016207,200000,198026.40237780212,-1973.597622197878,0.9901320118890106
2020-08-03,1,0.8102832661934912,-13763.494236631183,7.1658,6109286.184296975,0.0167,200000,200651.5262786112,651.5262786112144,1.0032576313930561
2020-08-04,0,-0.24347681387535683,0.0,7.139,0.0,0.018734,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-05,0,-0.23581102819825978,0.0,7.2239,0.0,0.018793,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-06,0,-0.8437833924779476,0.0,7.0997,0.0,0.019704,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-07,0,-0.7347023983030286,0.0,6.8756,0.0,0.018671,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-08,-2,-1.5721232897583635,0.0,6.9377,0.0,0.020815,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-09,-2,-1.8030549803061662,0.0,6.8798,0.0,0.021929,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-10,-2,-1.3746642016713355,0.0,7.0649,0.0,0.021422,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-11,-1,-1.1450312245466794,13483.06542759103,6.743,-4553556.555055911,0.019966,200000,181832.62035649264,-18167.37964350736,0.9091631017824632
2020-08-12,-2,-1.2082620207698422,0.0,6.7535,0.0,0.020429,200000,183799.3448544938,-16200.6551455062,0.918996724272469
2020-08-13,0,-0.7270270336230953,0.0,6.9236,0.0,0.019598,200000,183799.3448544938,-16200.6551455062,0.918996724272469
2020-08-14,-1,-1.0241756489200353,13351.106653385279,6.8833,-4480069.830217272,0.020513,200000,183799.3448544938,-16200.6551455062,0.918996724272469
2020-08-15,-1,-0.40688873068501624,13351.106653385279,7.1732,-4480069.830217272,0.019575,200000,183467.52517256635,-16532.474827433645,0.9173376258628317
2020-08-16,-1,-0.35868019245860416,13351.106653385279,7.2479,-4480069.830217272,0.019842,200000,185661.03148424227,-14338.968515757733,0.9283051574212113
2020-08-17,-1,-0.2089351243798344,13351.106653385279,7.3884,-4480069.830217272,0.02002,200000,188334.31439882156,-11665.68560117844,0.9416715719941078
2020-08-18,0,0.15476642907344929,0.0,7.2702,0.0,0.019089,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-19,0,0.21135635035319505,0.0,6.798,0.0,0.017857,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-20,0,-0.2493166093275792,0.0,6.9696,0.0,0.019392,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-21,0,0.1456095695908958,0.0,6.6324,0.0,0.017962,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-22,0,0.44789621031255583,0.0,6.7702,0.0,0.018165,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-23,0,0.9193985376266748,0.0,6.7588,0.0,0.017889,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-24,0,0.9078498350080112,0.0,6.8537,0.0,0.01817,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-25,2,1.2022713172077348,0.0,6.4692,0.0,0.016883,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-26,0,0.8684354354323612,0.0,6.46,0.0,0.017113,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-27,2,1.6666212300139773,0.0,6.3544,0.0,0.015933,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-28,2,1.5307508463221684,0.0,6.5278,0.0,0.016317,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-29,0,0.9593976606835773,0.0,6.4926,0.0,0.016744,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-30,1,1.0359077637146428,-12872.657737760597,6.6907,5032845.855550448,0.017113,200000,172254.18225206964,-27745.817747930356,0.8612709112603483
2020-08-31,1,0.3512463253831416,-12872.657737760597,6.5858,5032845.855550448,0.017372,200000,172207.3475319661,-27792.65246803389,0.8610367376598306
2020-09-01,2,1.293446572954123,0.0,6.7359,0.0,0.016989,200000,173460.09926790465,-26539.900732095353,0.8673004963395232
2020-09-02,1,1.0110483497415108,-13778.484674793048,6.2946,5422322.577927623,0.015995,200000,173460.09926790465,-26539.900732095353,0.8673004963395232
2020-09-03,2,3.30720348959365,0.0,5.4849,0.0,0.012343,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-04,0,-0.6706585772017479,0.0,5.3018,0.0,0.014268,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-05,2,1.5238245632657579,0.0,5.023,0.0,0.012101,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-06,2,1.4342014021239744,0.0,5.1492,0.0,0.012354,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-07,2,1.3295171297586992,0.0,5.0983,0.0,0.012201,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-08,2,1.2777163015190438,0.0,5.0882,0.0,0.012119,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-09,0,-0.04266323336723671,0.0,5.0505,0.0,0.012841,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-10,0,0.1623507120705041,0.0,5.1856,0.0,0.013005,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-11,0,-0.14642421112008427,0.0,5.2164,0.0,0.013239,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-12,0,-0.41617567437699843,0.0,5.2316,0.0,0.013419,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-13,0,-0.18495228972308514,0.0,5.06,0.0,0.01281,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-14,0,0.07890350083961846,0.0,5.1494,0.0,0.012861,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-15,0,0.643612404905378,0.0,5.1688,0.0,0.012569,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-16,0,0.5720795133865413,0.0,5.1179,0.0,0.01246,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-17,0,-0.9196614113516295,0.0,5.2043,0.0,0.013514,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-18,-2,-2.092100761637234,0.0,5.1854,0.0,0.01443,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-19,-2,-2.394862338034775,0.0,5.2177,0.0,0.015265,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-20,-2,-1.7650928947798388,0.0,5.0895,0.0,0.014476,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-21,0,-0.5022674766329441,0.0,4.8161,0.0,0.012605,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-22,0,0.2310683859350109,0.0,4.9453,0.0,0.01234,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-23,2,1.3260701928058394,0.0,4.8357,0.0,0.011381,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-24,0,0.25128842695550097,0.0,4.9688,0.0,0.012385,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-25,0,-0.37804603602507697,0.0,4.9772,0.0,0.012909,200000,182105.9822813164,-17894.017718683608,0.9105299114065819
2020-09-26,1,1.0382023492252503,-16980.84540397572,5.3621,7085284.5024245735,0.012851,200000,182105.98228131642,-17894.01771868358,0.9105299114065821
2020-09-27,2,1.4261085218010003,0.0,5.444,0.0,0.012741,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-09-28,2,1.2561929577018458,0.0,5.411,0.0,0.012765,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-09-29,0,0.6591140970930005,0.0,5.4137,0.0,0.013169,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-09-30,0,0.15364037044879655,0.0,5.3972,0.0,0.013519,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-01,0,0.9010295086710446,0.0,5.3287,0.0,0.012732,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-02,2,1.4701702764973392,0.0,5.1802,0.0,0.011859,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-03,2,1.3378041580577509,0.0,5.1341,0.0,0.011739,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-04,2,1.3607344265566488,0.0,5.1535,0.0,0.011657,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-05,2,1.4204937597567788,0.0,5.0997,0.0,0.011383,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-06,2,2.738523080639594,0.0,5.2388,0.0,0.010106,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-07,1,1.149014592369264,-17809.27157251901,5.1736,8206827.06044218,0.011227,200000,184276.0948151687,-15723.905184831296,0.9213804740758436
2020-10-08,2,1.2482782477160168,0.0,5.1745,0.0,0.011012,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-09,0,0.9330047564824927,0.0,5.2674,0.0,0.011455,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-10,0,0.9454324141853357,0.0,5.2712,0.0,0.0114,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-11,2,1.207353306790316,0.0,5.428,0.0,0.011436,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-12,2,1.2089005173278276,0.0,5.4483,0.0,0.011377,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-13,0,0.7376126059825167,0.0,5.3502,0.0,0.011482,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-14,1,1.146840298946447,-17287.64875655793,5.3812,8351584.1178552415,0.011139,200000,186056.59097757906,-13943.409022420936,0.9302829548878954
2020-10-15,1,1.169795505093279,-17287.64875655793,5.3321,8351584.1178552415,0.010963,200000,183737.88861888956,-16262.111381110444,0.9186894430944478
2020-10-16,1,1.1222004105897194,-17287.64875655793,5.1737,8351584.1178552415,0.010591,200000,177892.73576400863,-22107.264235991373,0.8894636788200432
2020-10-17,1,0.5305475071280359,-17287.64875655793,5.1938,8351584.1178552415,0.010988,200000,181555.79639880397,-18444.20360119603,0.9077789819940199
2020-10-18,0,-0.2976603133148813,0.0,5.2282,0.0,0.011627,200000,179336.00766831235,-20663.992331687652,0.8966800383415617
2020-10-19,0,-0.1303066243074616,0.0,5.2086,0.0,0.011396,200000,179336.00766831235,-20663.992331687652,0.8966800383415617
2020-10-20,0,0.32052017194463545,0.0,5.0807,0.0,0.010781,200000,179336.00766831235,-20663.992331687652,0.8966800383415617
2020-10-21,0,0.2058519641716249,0.0,5.3379,0.0,0.011339,200000,179336.00766831235,-20663.992331687652,0.8966800383415617
2020-10-22,0,-0.34160758005962566,0.0,5.612,0.0,0.012155,200000,179336.00766831235,-20663.992331687652,0.8966800383415617
2020-10-23,-1,-1.1344177063391672,16356.80478550824,5.482,-7339008.334764788,0.012218,200000,179336.00766831235,-20663.992331687652,0.8966800383415617
2020-10-24,-1,-1.107738211591741,16356.80478550824,5.529,-7339008.334764788,0.012282,200000,180574.4740266562,-19425.525973343814,0.9028723701332809
2020-10-25,0,0.08316735676778472,0.0,5.5585,0.0,0.01179,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-10-26,0,0.8473357880244033,0.0,5.435,0.0,0.011368,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-10-27,0,0.919275769049429,0.0,5.4582,0.0,0.01137,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-10-28,2,1.8869512055985127,0.0,5.2714,0.0,0.010638,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-10-29,2,3.0350808306787784,0.0,5.4065,0.0,0.010186,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-10-30,2,2.1003166813681013,0.0,5.2584,0.0,0.01008,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-10-31,2,2.1498936361733563,0.0,5.2734,0.0,0.009895,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-11-01,0,0.7311652315411241,0.0,5.2434,0.0,0.010505,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-11-02,0,0.5890883078971004,0.0,4.9961,0.0,0.01005,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-11-03,2,1.6103565941645137,0.0,4.8866,0.0,0.00925,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-11-04,1,1.1616262126261432,-17934.10593092033,4.8774,9307491.835227795,0.009398,200000,174943.61653494163,-25056.383465058374,0.8747180826747081
2020-11-05,2,1.2352543580772393,0.0,5.0979,0.0,0.009721,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-06,0,-0.32753786852336264,0.0,5.3597,0.0,0.011196,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-07,0,-0.04687847062352713,0.0,5.0771,0.0,0.010383,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-08,0,-0.9111984775373284,0.0,5.1801,0.0,0.011122,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-09,-2,-1.2155272860367934,0.0,5.0283,0.0,0.011035,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-10,-2,-1.5245767320256576,0.0,5.1324,0.0,0.011583,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-11,-2,-1.2741186738629589,0.0,5.0917,0.0,0.01134,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-12,0,-0.5192116663098166,0.0,5.0448,0.0,0.010644,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-13,-2,-1.7580184379581132,0.0,5.1344,0.0,0.011814,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-14,-2,-1.2478674249200032,0.0,5.0333,0.0,0.011245,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-15,0,-0.9522104641283629,0.0,5.0241,0.0,0.011039,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-16,0,-0.30552640595366587,0.0,5.395,0.0,0.011336,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-17,0,-0.5106691646660222,0.0,5.7751,0.0,0.012346,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-18,0,0.9341224338479394,0.0,6.0431,0.0,0.011777,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-19,1,1.0020494313793873,-14858.735472556178,5.9188,7644809.067712579,0.011504,200000,175891.767029931,-24108.232970068988,0.8794588351496551
2020-11-20,1,0.7186492577229391,-14858.735472556178,6.0635,7644809.067712579,0.012059,200000,182284.69508539035,-17715.304914609645,0.9114234754269518
2020-11-21,0,-0.7816358699835303,0.0,6.5853,0.0,0.014426,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-22,-2,-1.3783036723359758,0.0,6.0316,0.0,0.013905,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-23,-2,-1.9038724880875995,0.0,6.5685,0.0,0.016023,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-24,0,-0.5724472144141534,0.0,7.2767,0.0,0.016174,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-25,-2,-1.4676044414222735,0.0,6.95,0.0,0.016548,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-26,-2,-1.3163717696619774,0.0,6.1404,0.0,0.014627,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-27,0,-0.9180274027930102,0.0,6.2115,0.0,0.014487,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-28,-2,-1.324050741166966,0.0,6.3268,0.0,0.01535,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-29,0,-0.9316947837554755,0.0,6.3926,0.0,0.015151,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-11-30,0,-0.8686114160233424,0.0,6.7458,0.0,0.015972,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-01,0,-0.9567723313967621,0.0,6.1466,0.0,0.014737,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-02,-2,-1.7767999191969874,0.0,6.2376,0.0,0.016405,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-03,-2,-1.6156216573384485,0.0,6.587,0.0,0.017397,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-04,-2,-1.4276460456727735,0.0,5.9515,0.0,0.015698,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-05,-2,-1.7496105268641902,0.0,6.1922,0.0,0.017484,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-06,-2,-1.4409121907143654,0.0,6.1708,0.0,0.017144,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-07,-2,-1.6459180099327655,0.0,6.1525,0.0,0.018137,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-08,-2,-1.293804296642329,0.0,5.7707,0.0,0.016382,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-09,-1,-1.0464908171388876,13480.988216621323,6.0625,-4876983.593702517,0.016758,200000,163456.98212653355,-36543.01787346645,0.8172849106326677
2020-12-10,-1,-0.8195375106031546,13480.988216621323,5.8918,-4876983.593702517,0.015937,200000,157151.7739075265,-42848.22609247349,0.7857588695376325
2020-12-11,-1,-0.6948976110617526,13480.988216621323,5.7895,-4876983.593702517,0.015587,200000,154065.72455517028,-45934.27544482972,0.7703286227758515
2020-12-12,-1,-0.8933189212322966,13480.988216621323,5.971,-4876983.593702517,0.016497,200000,160950.57898675636,-39049.42101324364,0.8047528949337818
2020-12-13,-1,-0.5316205928466561,13480.988216621323,6.1209,-4876983.593702517,0.01647,200000,162839.7005633979,-37160.2994366021,0.8141985028169895
2020-12-14,-1,-0.5456228061688326,13480.988216621323,6.0388,-4876983.593702517,0.01637,200000,161245.21307144305,-38754.78692855695,0.8062260653572153
2020-12-15,-1,-0.5505728314348178,13480.988216621323,6.0499,-4876983.593702517,0.016501,200000,162033.7368914226,-37966.263108577405,0.810168684457113
2020-12-16,-1,-0.2028327382904558,13480.988216621323,6.4654,-4876983.593702517,0.017274,200000,171404.9958133608,-28595.004186639213,0.857024979066804
2020-12-17,0,0.08155000211908649,0.0,6.4786,0.0,0.017092,200000,159476.45544989407,-40523.54455010593,0.7973822772494703
2020-12-18,0,-0.36269860063389003,0.0,6.3915,0.0,0.017424,200000,159476.45544989407,-40523.54455010593,0.7973822772494703
2020-12-19,0,-0.15503014525266923,0.0,6.4149,0.0,0.017373,200000,159476.45544989407,-40523.54455010593,0.7973822772494703
2020-12-20,2,1.6375280555423515,0.0,6.4949,0.0,0.016325,200000,159476.45544989407,-40523.54455010593,0.7973822772494703
2020-12-21,2,1.7509936066668108,0.0,6.1075,0.0,0.015523,200000,159476.45544989407,-40523.54455010593,0.7973822772494703
2020-12-22,1,1.1533951636336806,-13029.54797950048,6.1198,5029533.728077901,0.015854,200000,159476.45544989407,-40523.54455010593,0.7973822772494703
2020-12-23,1,1.05122671821331,-13029.54797950048,5.099,5029533.728077901,0.013236,200000,133008.57357231202,-66991.42642768798,0.6650428678615601
2020-12-24,1,0.42388637402577295,-13029.54797950048,5.6031,5029533.728077901,0.014893,200000,147910.7060962033,-52089.2939037967,0.7395535304810166
2020-12-25,2,1.5270727605878247,0.0,5.7568,0.0,0.014598,200000,161063.8238958012,-38936.17610419879,0.805319119479006
2020-12-26,-1,-1.1930159306806836,-13794.6713626305,5.8379,4889315.278240581,0.016471,200000,161063.8238958012,-38936.17610419879,0.805319119479006
2020-12-27,-2,-1.580859253622797,0.0,5.8101,0.0,0.016542,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2020-12-28,-2,-3.48085025563482,0.0,5.9188,0.0,0.020212,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2020-12-29,-2,-3.021288749261295,0.0,5.719,0.0,0.021135,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2020-12-30,-2,-2.1818399938794704,0.0,5.6799,0.0,0.0202,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2020-12-31,-2,-1.4388900526709438,0.0,5.6562,0.0,0.018754,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2021-01-01,-2,-1.3543214583974084,0.0,5.6938,0.0,0.019052,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2021-01-02,-2,-1.4182985684022473,0.0,5.7763,0.0,0.019993,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2021-01-03,-2,-1.9449547646166925,0.0,6.5678,0.0,0.026226,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2021-01-04,-1,-1.0888893389250909,11495.329038028067,7.0374,-3288772.606399656,0.024598,200000,161794.45714443745,-38205.542855562555,0.8089722857221873
2021-01-05,-2,-1.4322907731384993,0.0,7.271,0.0,0.027964,200000,170179.15687429532,-29820.843125704676,0.8508957843714766
2021-01-06,-2,-1.5084853561192226,0.0,7.5723,0.0,0.030819,200000,170179.15687429532,-29820.843125704676,0.8508957843714766
2021-01-07,-2,-1.2542503299437568,0.0,7.2142,0.0,0.028673,200000,170179.15687429532,-29820.843125704676,0.8508957843714766
2021-01-08,-1,-1.0801860529769185,12231.66512429349,6.9565,-3116948.548926615,0.027299,200000,170179.15687429532,-29820.843125704676,0.8508957843714766
2021-01-09,-1,-0.7424472880331384,12231.66512429349,7.763,-3116948.548926615,0.028812,200000,184759.93795156397,-15240.062048436026,0.9237996897578199
2021-01-10,0,0.3959884362489928,0.0,8.8346,0.0,0.02707,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-11,0,-0.10963382046298831,0.0,7.2221,0.0,0.024344,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-12,0,0.20855795916643793,0.0,7.0544,0.0,0.02299,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-13,0,-0.061191749551056066,0.0,7.595,0.0,0.026073,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-14,0,0.4378149402297646,0.0,7.788,0.0,0.025743,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-15,0,0.4750011929764057,0.0,7.567,0.0,0.025306,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-16,0,0.29011224969486904,0.0,7.7799,0.0,0.026863,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-17,0,0.012309521575946267,0.0,7.684,0.0,0.027152,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-18,-2,-1.3711878430610729,0.0,7.7078,0.0,0.030803,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-19,0,-0.5054308739874126,0.0,7.8177,0.0,0.029015,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-20,-2,-1.9333973434900142,0.0,7.9,0.0,0.034595,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-21,0,-0.7795452516293447,0.0,7.1346,0.0,0.027918,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-22,-2,-1.3284667902861735,0.0,7.4292,0.0,0.031268,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-23,0,-0.9356953627851529,0.0,7.4488,0.0,0.030068,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-24,0,-0.799529794756196,0.0,7.6294,0.0,0.030606,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-25,0,-0.6791694688015084,0.0,7.4976,0.0,0.029758,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-26,0,-0.6791072436372291,0.0,7.4342,0.0,0.029444,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-27,0,-0.3949258009603488,0.0,6.8713,0.0,0.026361,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-28,0,0.26809801615974416,0.0,7.6533,0.0,0.027389,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-29,0,0.037263046298220706,0.0,7.6132,0.0,0.02783,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-30,0,0.5257861404994795,0.0,7.5859,0.0,0.026842,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-01-31,0,0.9495224521683339,0.0,7.4155,0.0,0.025397,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-01,0,-0.5375025171244973,0.0,7.5241,0.0,0.029382,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-02,0,0.47133356251069597,0.0,7.7835,0.0,0.028127,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-03,0,0.3547852380323265,0.0,7.9413,0.0,0.029177,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-04,0,0.6858305436302704,0.0,7.6584,0.0,0.02771,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-05,0,0.14057108671896232,0.0,8.5174,0.0,0.032096,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-06,2,1.6832212698070501,0.0,8.7691,0.0,0.029946,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-07,1,1.0676975876801478,-8847.589922732766,8.2787,2513694.453938974,0.029139,200000,146493.08538665553,-53506.914613344474,0.7324654269332777
2021-02-08,1,0.6660355996287112,-8847.589922732766,8.6941,2513694.453938974,0.031326,200000,155665.82401132325,-44334.175988676754,0.7783291200566163
2021-02-09,0,0.1931903752340755,0.0,9.578,0.0,0.035375,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-10,2,1.3150243765506398,0.0,10.3754,0.0,0.035689,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-11,0,0.28028501503839565,0.0,11.7205,0.0,0.042558,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-12,-2,-2.846908469747889,0.0,11.9265,0.0,0.054359,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-13,2,1.673325147427437,0.0,16.6377,0.0,0.054766,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-14,2,1.6721278506596742,0.0,16.072,0.0,0.052161,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-15,0,0.5527020809338457,0.0,14.6826,0.0,0.051032,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-16,0,0.691756666337564,0.0,14.3907,0.0,0.049319,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-17,0,0.9903121626115793,0.0,15.3015,0.0,0.051196,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-18,0,-0.28636083248758676,0.0,14.9458,0.0,0.054483,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-19,0,0.3630509209178156,0.0,15.3876,0.0,0.053602,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-20,0,0.11011544211054256,0.0,15.0833,0.0,0.053554,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-21,0,0.2599989417708195,0.0,15.669,0.0,0.054826,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-22,0,-0.17378846309137688,0.0,13.9359,0.0,0.050147,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-23,0,-0.6393094069129882,0.0,11.3651,0.0,0.042224,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
