date,statusList,zscore,OMGUSDT_position,OMGUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2020-01-25,0,-0.9583161471640278,0.0,0.7607,0.0,0.04314,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-01-26,0,-0.8386107896038326,0.0,0.7905,0.0,0.04477,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-01-27,-2,-1.9186103542390138,0.0,0.8074,0.0,0.04796,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-01-28,-2,-2.8161182016692554,0.0,0.8205,0.0,0.0529,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-01-29,-2,-2.1035671994860103,0.0,0.8402,0.0,0.05329,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-01-30,-2,-1.7755406942072995,0.0,0.888,0.0,0.05614,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-01-31,0,-0.8680698407421938,0.0,0.901,0.0,0.0539,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-02-01,-1,-1.089295182002351,110482.32863457952,0.9168,-1805529.3920175133,0.0561,200000,202580.397784365,2580.397784364992,1.012901988921825
2020-02-02,0,-0.14518198590393241,0.0,0.968,0.0,0.0557,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-03,0,-0.3937726235751086,0.0,0.9721,0.0,0.05696,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-04,0,-0.000649389673638055,0.0,0.9776,0.0,0.05601,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-05,0,0.05621787287072927,0.0,1.0358,0.0,0.05933,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-06,2,1.3100578466523587,0.0,1.1183,0.0,0.06008,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-07,2,1.5781143765301788,0.0,1.1322,0.0,0.05987,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-08,2,1.941807626178792,0.0,1.1608,0.0,0.06002,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-09,0,0.8818079780001957,0.0,1.1323,0.0,0.06188,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-10,1,1.164426087588899,-87309.31416939638,1.1236,1627147.875281701,0.06029,200000,196201.49080146753,-3798.509198532469,0.9810074540073377
2020-02-11,2,1.3121395710341606,0.0,1.1979,0.0,0.06335,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-12,0,0.7454876502367288,0.0,1.2495,0.0,0.06817,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-13,0,0.9915284467449155,0.0,1.2846,0.0,0.06867,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-14,2,1.4167996483458367,0.0,1.371,0.0,0.07074,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-15,2,1.6951587996638828,0.0,1.2868,0.0,0.06426,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-16,0,0.9934936383638623,0.0,1.182,0.0,0.06146,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-17,1,1.0963071817690035,-84303.89746967921,1.1726,1642378.3049168608,0.06019,200000,197709.5003458917,-2290.499654108309,0.9885475017294585
2020-02-18,1,0.7130498890249547,-84303.89746967921,1.1974,1642378.3049168608,0.06274,200000,203988.30168067775,3988.301680677745,1.0199415084033887
2020-02-19,1,0.7094059399473198,-84303.89746967921,1.0986,1642378.3049168608,0.05737,200000,186839.5051132699,-13160.4948867301,0.9341975255663495
2020-02-20,0,0.07513126590762988,0.0,1.081,0.0,0.05815,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-21,0,0.04654978370047191,0.0,1.0929,0.0,0.05853,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-22,0,0.3398674947796202,0.0,1.1046,0.0,0.05825,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-23,0,-0.41044632761590233,0.0,1.1389,0.0,0.06145,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-24,-2,-1.332420884791146,0.0,1.0671,0.0,0.05906,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-25,-2,-2.1722023079252697,0.0,0.9893,0.0,0.05603,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-26,-2,-2.1661730747448806,0.0,0.856,0.0,0.04915,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-27,-1,-1.1840182649925732,107997.82989593312,0.8951,-1938805.8070567534,0.04986,200000,193337.71507969947,-6662.284920300532,0.9666885753984973
2020-02-28,-2,-1.6419389672587437,0.0,0.855,0.0,0.04885,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-02-29,-2,-1.5377604346005531,0.0,0.8225,0.0,0.0471,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-01,0,-0.189653109701272,0.0,0.841,0.0,0.04561,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-02,0,-0.4956456212071321,0.0,0.8949,0.0,0.04923,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-03,0,-0.43447023457873296,0.0,0.8864,0.0,0.04866,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-04,0,-0.27767933859560223,0.0,0.8969,0.0,0.04898,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-05,0,-0.4185066120411802,0.0,0.9253,0.0,0.05096,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-06,0,-0.3429679115583155,0.0,0.9392,0.0,0.05174,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-07,0,0.41275931752343953,0.0,0.9058,0.0,0.04879,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-08,0,-0.7859089375469853,0.0,0.7655,0.0,0.04291,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-09,2,1.4359653719251237,0.0,0.7883,0.0,0.04156,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-10,2,1.6598712494396948,0.0,0.7904,0.0,0.04146,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-11,2,1.3456289065414955,0.0,0.7522,0.0,0.03969,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-12,-2,-1.3449928435316445,0.0,0.4069,0.0,0.02329,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-13,0,-0.822615282975766,0.0,0.5034,0.0,0.02843,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-14,0,0.05915258677695067,0.0,0.4684,0.0,0.02582,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-15,0,0.42335972280374795,0.0,0.4939,0.0,0.02693,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-16,0,-0.3815128770635486,0.0,0.4349,0.0,0.02423,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-17,0,0.12852314310066207,0.0,0.4697,0.0,0.02575,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-18,0,-0.759535092855351,0.0,0.4644,0.0,0.02607,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-19,0,-0.6129691083138366,0.0,0.5429,0.0,0.0303,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-20,0,-0.5467822914295801,0.0,0.53,0.0,0.02946,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-21,-1,-1.0259301331340527,187067.70616841817,0.5231,-3319373.035844625,0.02948,200000,195710.23419339908,-4289.765806600917,0.9785511709669954
2020-03-22,-1,-1.1458991259632318,187067.70616841817,0.477,-3319373.035844625,0.02703,200000,178953.94900121566,-21046.05099878434,0.8947697450060783
2020-03-23,-2,-1.691652977274179,0.0,0.5057,0.0,0.02925,200000,198201.75648248527,-1798.2435175147257,0.9910087824124264
2020-03-24,-1,-1.0215869949817615,186630.6558215492,0.531,-3278229.51509238,0.03023,200000,198201.75648248527,-1798.2435175147257,0.9910087824124264
2020-03-25,-2,-1.3812083247124212,0.0,0.5096,0.0,0.02945,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-03-26,-2,-1.8633964720324019,0.0,0.5208,0.0,0.03086,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-03-27,0,-0.7832325638111989,0.0,0.5032,0.0,0.02882,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-03-28,-2,-1.448899264482246,0.0,0.5051,0.0,0.02975,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-03-29,-2,-1.7455303637004198,0.0,0.4682,0.0,0.02806,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-03-30,0,-0.9555008469845874,0.0,0.5082,0.0,0.02965,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-03-31,-2,-1.2942467054363416,0.0,0.516,0.0,0.03045,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-01,0,-0.6572934953780326,0.0,0.5337,0.0,0.03097,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-02,0,-0.40138908857611627,0.0,0.5527,0.0,0.03188,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-03,-2,-1.3080531756229392,0.0,0.5439,0.0,0.03231,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-04,0,-0.9028814742223318,0.0,0.5513,0.0,0.03244,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-05,0,-0.8508280502175156,0.0,0.5416,0.0,0.0319,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-06,-2,-1.4624651594973068,0.0,0.599,0.0,0.03592,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-07,0,-0.504533848706566,0.0,0.6005,0.0,0.03525,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-08,0,-0.14332266633504354,0.0,0.6238,0.0,0.03639,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-09,0,-0.9121193223181208,0.0,0.608,0.0,0.03607,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-10,-2,-1.2511970793961742,0.0,0.5556,0.0,0.03321,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-11,0,-0.785774325973614,0.0,0.5631,0.0,0.03343,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-12,0,-0.616461254431811,0.0,0.5646,0.0,0.03347,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-13,-1,-1.015788028337325,179919.46061219752,0.5548,-3014778.5185033884,0.03311,200000,199638.63349529437,-361.36650470562745,0.9981931674764719
2020-04-14,-2,-1.2533447639096704,0.0,0.5523,0.0,0.03312,200000,200118.5799320099,118.57993200988858,1.0005928996600495
2020-04-15,-2,-1.7802670558761546,0.0,0.5256,0.0,0.03185,200000,200118.5799320099,118.57993200988858,1.0005928996600495
2020-04-16,-2,-2.103255536208022,0.0,0.5643,0.0,0.03446,200000,200118.5799320099,118.57993200988858,1.0005928996600495
2020-04-17,-1,-1.1842702526365374,176005.78709939303,0.5685,-2915480.4768649456,0.03432,200000,200118.57993200986,118.57993200985948,1.0005928996600493
2020-04-18,-2,-1.9331198197677057,0.0,0.5959,0.0,0.03654,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-19,-2,-1.6027399338161086,0.0,0.5799,0.0,0.03549,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-20,-2,-2.2584830696048512,0.0,0.5423,0.0,0.03391,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-21,-2,-1.2936923484483667,0.0,0.5621,0.0,0.03454,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-22,-2,-2.3879979437928225,0.0,0.5777,0.0,0.03664,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-23,-2,-3.351558783173148,0.0,0.5956,0.0,0.04088,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-24,-2,-2.33786377556508,0.0,0.6169,0.0,0.04165,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-25,-2,-1.8184620049819484,0.0,0.6316,0.0,0.04222,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-26,-2,-2.133893498941723,0.0,0.6604,0.0,0.04593,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-27,-2,-2.007375481806775,0.0,0.6585,0.0,0.04648,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-28,-2,-1.659937036760396,0.0,0.6682,0.0,0.04679,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-29,0,-0.892758958855109,0.0,0.7687,0.0,0.05146,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-04-30,0,-0.2013986546888309,0.0,0.7392,0.0,0.04752,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-05-01,0,-0.9019415983982721,0.0,0.7536,0.0,0.05091,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-05-02,0,-0.8629814642188463,0.0,0.7511,0.0,0.0509,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-05-03,0,-0.6973573564217681,0.0,0.7266,0.0,0.04898,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-05-04,0,-0.9625456417062082,0.0,0.7177,0.0,0.04942,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-05-05,-1,-1.0577771798724551,142110.4296549702,0.7099,-2040125.2580801486,0.04945,200000,201768.3880241267,1768.3880241267034,1.0088419401206334
2020-05-06,-2,-1.4023343517690616,0.0,0.682,0.0,0.04889,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-07,-2,-1.4494699268044022,0.0,0.7076,0.0,0.05123,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-08,0,-0.30719662788455215,0.0,0.7625,0.0,0.05201,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-09,0,-0.5922797051496967,0.0,0.7409,0.0,0.05145,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-10,0,-0.8338146330151821,0.0,0.675,0.0,0.04755,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-11,-2,-1.2722032128547478,0.0,0.6665,0.0,0.04779,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-12,0,-0.6749344951146634,0.0,0.7172,0.0,0.05043,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-13,0,0.7363222226981213,0.0,0.7635,0.0,0.05147,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-14,2,3.8493418413738754,0.0,0.9453,0.0,0.05098,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-15,2,2.9562092576904515,0.0,0.9551,0.0,0.05026,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-16,2,2.024640611101314,0.0,0.9323,0.0,0.051,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-17,2,2.0387296073523844,0.0,0.9721,0.0,0.05129,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-18,2,1.692510616226228,0.0,1.0218,0.0,0.05434,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-19,2,2.204488815356315,0.0,1.1794,0.0,0.05677,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-20,2,1.7973846506393734,0.0,1.1679,0.0,0.05689,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-21,2,3.299305139667272,0.0,1.5427,0.0,0.05207,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-22,2,2.8283859427025315,0.0,1.8003,0.0,0.05576,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-23,2,2.4644713931034206,0.0,1.8737,0.0,0.0549,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-24,2,1.5786215396468186,0.0,1.5367,0.0,0.05125,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-25,2,1.6366928989155043,0.0,1.7232,0.0,0.0539,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-26,2,1.3230904420423781,0.0,1.6523,0.0,0.05355,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-27,1,1.0698090551526034,-62193.214636118515,1.6448,1855530.5538452337,0.05513,200000,204590.79886697547,4590.79886697547,1.0229539943348773
2020-05-28,1,0.3096467227894162,-62193.214636118515,1.6064,1855530.5538452337,0.06502,200000,220553.77660247788,20553.776602477883,1.1027688830123894
2020-05-29,1,0.25590274945188163,-62193.214636118515,1.6029,1855530.5538452337,0.06469,200000,219723.77526848254,19723.77526848254,1.0986188763424127
2020-05-30,0,-0.4274310929014615,0.0,1.5768,0.0,0.07691,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-05-31,0,-0.5166088817352226,0.0,1.5081,0.0,0.0739,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-01,0,-0.469058062238077,0.0,1.7181,0.0,0.08093,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-02,0,-0.4175430441918859,0.0,1.7361,0.0,0.07872,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-03,0,-0.8119964090936908,0.0,1.712,0.0,0.08558,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-04,0,-0.9904479023384137,0.0,1.6906,0.0,0.08882,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-05,0,-0.9628359820901565,0.0,1.6428,0.0,0.08517,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-06,0,-0.8783189343195518,0.0,1.7079,0.0,0.08614,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-07,0,-0.9367964877111536,0.0,1.6961,0.0,0.08657,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-08,0,-0.9487121972499921,0.0,1.678,0.0,0.08648,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-09,0,-0.850202171172187,0.0,1.648,0.0,0.08291,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-10,0,-0.7913159867395811,0.0,1.6499,0.0,0.0836,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-11,0,-0.6601520277241948,0.0,1.5076,0.0,0.07527,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-12,0,-0.6987289808513167,0.0,1.553,0.0,0.07948,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-13,0,-0.41106686133406545,0.0,1.6187,0.0,0.07906,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-14,0,-0.3292120086789158,0.0,1.564,0.0,0.07642,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-15,0,-0.6778007242670716,0.0,1.5037,0.0,0.07824,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-16,0,-0.7371879293350686,0.0,1.5271,0.0,0.07925,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-17,-2,-1.4641402196158506,0.0,1.5136,0.0,0.08349,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-18,-2,-1.851007581775633,0.0,1.4787,0.0,0.08176,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-19,-2,-1.4506458035322,0.0,1.4603,0.0,0.07987,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-20,-1,-1.1202834105962043,54396.750377149445,1.4702,-1005584.086564631,0.07953,200000,159948.20480897021,-40051.795191029785,0.799741024044851
2020-06-21,-1,-1.0120522045207554,54396.750377149445,1.4512,-1005584.086564631,0.07841,200000,157788.412374852,-42211.58762514801,0.78894206187426
2020-06-22,0,0.1516299059981755,0.0,1.6246,0.0,0.08355,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-23,0,-0.49732366244356363,0.0,1.5664,0.0,0.08276,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-24,-2,-1.2004392656908625,0.0,1.5154,0.0,0.08254,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-25,-2,-1.4733201639098128,0.0,1.4719,0.0,0.08167,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-26,-2,-1.2342080879770507,0.0,1.4592,0.0,0.08062,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-27,-2,-1.2503218761667192,0.0,1.3905,0.0,0.07738,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-28,-2,-1.344918771455805,0.0,1.4253,0.0,0.08028,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-29,-2,-1.452397500057344,0.0,1.4689,0.0,0.08392,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-06-30,-1,-1.1297316472954704,53005.3125906957,1.4677,-937412.9086560318,0.08299,200000,155591.79457872815,-44408.20542127185,0.7779589728936407
2020-07-01,-2,-2.876811071309411,0.0,1.4642,0.0,0.09681,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-02,-2,-2.237347236754415,0.0,1.4186,0.0,0.09291,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-03,-2,-2.1334405318824428,0.0,1.4433,0.0,0.09655,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-04,-2,-1.7906882821559496,0.0,1.5166,0.0,0.10005,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-05,-2,-1.5368565351691739,0.0,1.4951,0.0,0.09813,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-06,-2,-1.5558907434366924,0.0,1.568,0.0,0.10512,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-07,-2,-2.257624024673028,0.0,1.529,0.0,0.11764,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-08,-2,-2.117410613704233,0.0,1.6144,0.0,0.12993,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-09,-2,-1.7792619842481128,0.0,1.5532,0.0,0.12403,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-10,-2,-1.3741996628728568,0.0,1.546,0.0,0.11846,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-11,-2,-1.5370973119860443,0.0,1.5298,0.0,0.12523,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-12,-2,-1.42637480943588,0.0,1.5394,0.0,0.12685,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-13,-2,-1.2186955616666977,0.0,1.5348,0.0,0.12427,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-14,-2,-1.4197228855890978,0.0,1.5277,0.0,0.13256,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-15,-2,-1.2560837591470955,0.0,1.5174,0.0,0.13069,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-16,-1,-1.1184620144455875,57228.44918275063,1.4742,-669466.5908999443,0.12602,200000,168732.35957042195,-31267.640429578052,0.8436617978521097
2020-07-17,-1,-0.8114748801735887,57228.44918275063,1.4932,-669466.5908999443,0.12224,200000,167289.11639129242,-32710.883608707576,0.8364455819564621
2020-07-18,-1,-0.40213633454666947,57228.44918275063,1.5841,-669466.5908999443,0.1227,200000,172799.13705381844,-27200.862946181558,0.8639956852690922
2020-07-19,-1,-0.5323569609824415,57228.44918275063,1.5537,-669466.5908999443,0.12402,200000,171943.08809865074,-28056.91190134926,0.8597154404932537
2020-07-20,0,0.40365726795048046,0.0,1.6222,0.0,0.11771,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-21,0,0.18886585744743653,0.0,1.6495,0.0,0.12321,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-22,0,0.7348297970668122,0.0,1.729,0.0,0.1238,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-23,0,0.512949281855298,0.0,1.6884,0.0,0.12422,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-24,0,0.3783010413342778,0.0,1.6226,0.0,0.12197,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-25,-2,-1.4219356937902994,0.0,1.6419,0.0,0.14362,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-26,-2,-1.9020995524047655,0.0,1.6229,0.0,0.14849,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-27,-2,-1.250685763192297,0.0,1.5738,0.0,0.13859,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-28,-2,-1.7983543659599686,0.0,1.5836,0.0,0.14904,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-29,-1,-1.012275399646993,49023.72978862857,1.5778,-553604.6440058557,0.13972,200000,154699.2817209963,-45300.71827900369,0.7734964086049816
2020-07-30,-1,-0.911094997656856,49023.72978862857,1.5886,-553604.6440058557,0.1406,200000,155715.91008943866,-44284.089910561335,0.7785795504471933
2020-07-31,-1,-0.7596197771151799,49023.72978862857,1.5816,-553604.6440058557,0.13878,200000,154365.1835288276,-45634.81647117241,0.771825917644138
2020-08-01,-1,-0.6292382220327543,49023.72978862857,1.6556,-553604.6440058557,0.1441,200000,160938.11623929726,-39061.88376070274,0.8046905811964863
2020-08-02,-1,-0.25722267385090253,49023.72978862857,1.5843,-553604.6440058557,0.13375,200000,151712.91623990744,-48287.08376009256,0.7585645811995372
