date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2020-08-06,0,0.591594017641952,0.0,0.14444,0.0,7.0997,200000,199821.9684588259,-178.03154117410304,0.9991098422941295
2020-08-07,0,0.44347146683825167,0.0,0.13888,0.0,6.8756,200000,199821.9684588259,-178.03154117410304,0.9991098422941295
2020-08-08,2,1.3710185605188578,0.0,0.14696,0.0,6.9377,200000,199821.9684588259,-178.03154117410304,0.9991098422941295
2020-08-09,1,1.159507871978265,-688471.5010295821,0.14512,14522.367544029325,6.8798,200000,199821.9684588259,-178.03154117410304,0.9991098422941295
2020-08-10,1,0.42160260356648505,-688471.5010295821,0.14383,14522.367544029325,7.0649,200000,201621.93045489758,1621.9304548975779,1.008109652274488
2020-08-11,1,0.3216248238189923,-688471.5010295821,0.13685,14522.367544029325,6.743,200000,192141.64926528806,-7858.350734711945,0.9607082463264403
2020-08-12,1,0.2258070587445648,-688471.5010295821,0.1367,14522.367544029325,6.7535,200000,192190.8633993459,-7809.136600654107,0.9609543169967295
2020-08-13,0,0.09581121899344465,0.0,0.13944,0.0,6.9236,200000,195275.37063454938,-4724.629365450615,0.9763768531727469
2020-08-14,0,0.11440798190204639,0.0,0.13826,0.0,6.8833,200000,195275.37063454938,-4724.629365450615,0.9763768531727469
2020-08-15,0,-0.6736220842069045,0.0,0.13837,0.0,7.1732,200000,195275.37063454938,-4724.629365450615,0.9763768531727469
2020-08-16,0,-0.8154863673307022,0.0,0.13882,0.0,7.2479,200000,195275.37063454938,-4724.629365450615,0.9763768531727469
2020-08-17,0,-0.9097668782085421,0.0,0.14039,0.0,7.3884,200000,195275.37063454938,-4724.629365450615,0.9763768531727469
2020-08-18,-1,-1.074234265062369,713152.3286631706,0.13691,-13429.84860351499,7.2702,200000,195275.37063454938,-4724.629365450615,0.9763768531727469
2020-08-19,-1,-0.7687474240279922,713152.3286631706,0.12966,-13429.84860351499,6.798,200000,183763.4417411616,-16236.558258838399,0.918817208705808
2020-08-20,-1,-0.604168038322022,713152.3286631706,0.13413,-13429.84860351499,6.9696,200000,189255.79467064916,-10744.205329350836,0.9462789733532458
2020-08-21,-2,-1.498058810701817,0.0,0.12315,0.0,6.6324,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-22,-2,-1.580018390001218,0.0,0.12515,0.0,6.7702,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-23,-2,-1.954043873648409,0.0,0.12141,0.0,6.7588,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-24,-2,-1.62985304914205,0.0,0.12361,0.0,6.8537,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-25,-2,-1.9631149750926629,0.0,0.11239,0.0,6.4692,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-26,-2,-1.463568649642109,0.0,0.11435,0.0,6.46,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-27,-2,-1.8802518190186202,0.0,0.10725,0.0,6.3544,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-28,-2,-1.789171629185986,0.0,0.10927,0.0,6.5278,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-29,0,-0.7662212047383559,0.0,0.11623,0.0,6.4926,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-30,0,-0.9770056412515559,0.0,0.11747,0.0,6.6907,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-08-31,0,0.06027863204665302,0.0,0.12253,0.0,6.5858,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-01,0,0.021680285020561182,0.0,0.12445,0.0,6.7359,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-02,0,-0.1270861508678828,0.0,0.11489,0.0,6.2946,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-03,-2,-1.263468359642127,0.0,0.09446,0.0,5.4849,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-04,2,1.2128594899927956,0.0,0.10156,0.0,5.3018,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-05,0,-0.3092127425414579,0.0,0.09,0.0,5.023,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-06,0,-0.15907084070955915,0.0,0.0926,0.0,5.1492,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-07,0,0.4039917906130254,0.0,0.0936,0.0,5.0983,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-08,0,-0.19378144953191265,0.0,0.09101,0.0,5.0882,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-09,0,0.8180867558713326,0.0,0.09331,0.0,5.0505,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-10,1,1.1942813143792845,-1012065.0388177607,0.09709,18948.895907670547,5.1856,200000,196522.78923763277,-3477.2107623672346,0.9826139461881638
2020-09-11,1,0.9734117630071056,-1012065.0388177607,0.09701,18948.895907670547,5.2164,200000,197025.45002848358,-2974.5499715164187,0.9851272501424179
2020-09-12,1,1.0139896868911829,-1012065.0388177607,0.09771,18948.895907670547,5.2316,200000,198021.91877345263,-1978.081226547365,0.9901095938672632
2020-09-13,1,1.0913471935124315,-1012065.0388177607,0.09507,18948.895907670547,5.06,200000,192098.43653321746,-7901.563466782536,0.9604921826660873
2020-09-14,1,0.9562139925004991,-1012065.0388177607,0.09663,18948.895907670547,5.1494,200000,195371.28928791892,-4628.710712081083,0.9768564464395946
2020-09-15,0,-0.20050913753776833,0.0,0.09313,0.0,5.1688,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-16,0,-0.5432451191118454,0.0,0.09151,0.0,5.1179,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-17,0,-0.394956171288812,0.0,0.09408,0.0,5.2043,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-18,-2,-1.4276304389722865,0.0,0.09093,0.0,5.1854,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-19,-2,-1.448801514983195,0.0,0.09141,0.0,5.2177,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-20,-2,-1.2308568576658157,0.0,0.08936,0.0,5.0895,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-21,-2,-2.4360660944694823,0.0,0.07983,0.0,4.8161,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-22,-2,-2.1310285917038527,0.0,0.08146,0.0,4.9453,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-23,-2,-2.4526579677683333,0.0,0.07663,0.0,4.8357,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-24,-2,-1.4093829025755473,0.0,0.08254,0.0,4.9688,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-25,2,1.7023573271337578,0.0,0.09693,0.0,4.9772,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-26,0,-0.08352062530324346,0.0,0.09547,0.0,5.3621,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-27,0,0.7596615395891085,0.0,0.1013,0.0,5.444,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-28,0,0.6415965326055181,0.0,0.1003,0.0,5.411,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-29,0,0.7712544728646539,0.0,0.1011,0.0,5.4137,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-09-30,0,0.8759895572349685,0.0,0.10136,0.0,5.3972,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-10-01,0,0.49156356951413915,0.0,0.09804,0.0,5.3287,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-10-02,0,0.03566368390865035,0.0,0.09286,0.0,5.1802,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-10-03,0,0.33556705057623865,0.0,0.09328,0.0,5.1341,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-10-04,1,1.0164096246714671,-995423.0494278509,0.09686,18708.969936466798,5.1535,200000,192833.35313516328,-7166.646864836715,0.9641667656758164
2020-10-05,2,1.2309560827530048,0.0,0.09738,0.0,5.0997,200000,194357.5157034477,-5642.484296552313,0.9717875785172384
2020-10-06,0,-0.18609058619127986,0.0,0.09289,0.0,5.2388,200000,194357.5157034477,-5642.484296552313,0.9717875785172384
2020-10-07,0,0.2163436587738507,0.0,0.09374,0.0,5.1736,200000,194357.5157034477,-5642.484296552313,0.9717875785172384
2020-10-08,0,0.6713132771879173,0.0,0.09632,0.0,5.1745,200000,194357.5157034477,-5642.484296552313,0.9717875785172384
2020-10-09,1,1.1784684343269842,-959411.1743678926,0.10129,18449.09402204576,5.2674,200000,194357.5157034477,-5642.484296552313,0.9717875785172384
2020-10-10,2,1.617694484899178,0.0,0.10493,0.0,5.2712,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-11,2,1.232284929776431,0.0,0.10648,0.0,5.428,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-12,2,1.5441209221932104,0.0,0.10945,0.0,5.4483,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-13,2,1.8606579646271035,0.0,0.10925,0.0,5.3502,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-14,2,1.253393963045885,0.0,0.10703,0.0,5.3812,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-15,2,1.315915632405434,0.0,0.10666,0.0,5.3321,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-16,2,1.3298452587389722,0.0,0.10414,0.0,5.1737,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-17,2,1.471678120975935,0.0,0.10598,0.0,5.1938,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-18,2,1.4340287432837737,0.0,0.10735,0.0,5.2282,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-19,2,1.5606310722061536,0.0,0.10859,0.0,5.2086,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-20,0,0.7650912020380479,0.0,0.10238,0.0,5.0807,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-21,0,0.3804680465669924,0.0,0.10589,0.0,5.3379,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-22,0,0.19561777317691204,0.0,0.11077,0.0,5.612,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-23,0,0.08202834962968183,0.0,0.10805,0.0,5.482,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-24,0,-0.19148120366255106,0.0,0.10797,0.0,5.529,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-25,0,-0.6853431350407823,0.0,0.10639,0.0,5.5585,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-26,-1,-1.1670368701269271,959536.5118419514,0.10306,-18195.00145546118,5.435,200000,197779.665820863,-2220.3341791369894,0.9888983291043151
2020-10-27,-2,-1.6545790688840862,0.0,0.10256,0.0,5.4582,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-10-28,-2,-1.810347446300332,0.0,0.09869,0.0,5.2714,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-10-29,-2,-2.759837459828427,0.0,0.09531,0.0,5.4065,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-10-30,-2,-2.134603068307554,0.0,0.0933,0.0,5.2584,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-10-31,-2,-1.914237006011459,0.0,0.093,0.0,5.2734,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-01,0,-0.7038841282918374,0.0,0.09827,0.0,5.2434,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-02,0,-0.9016693383683535,0.0,0.09221,0.0,4.9961,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-03,0,-0.15024838219149284,0.0,0.09357,0.0,4.8866,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-04,0,0.32564586236877247,0.0,0.0955,0.0,4.8774,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-05,0,-0.09922982798388943,0.0,0.09752,0.0,5.0979,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-06,2,1.231040842204684,0.0,0.1091,0.0,5.3597,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-07,0,0.8542321026482846,0.0,0.10128,0.0,5.0771,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-08,2,1.6153824539195414,0.0,0.10655,0.0,5.1801,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-09,2,1.9158784721623778,0.0,0.10561,0.0,5.0283,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-10,2,1.4101488446688977,0.0,0.1059,0.0,5.1324,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-11,2,1.4582258743341192,0.0,0.10599,0.0,5.0917,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-12,2,1.273241540875735,0.0,0.1046,0.0,5.0448,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-13,1,1.1451511443154958,-934620.1811579203,0.10629,19348.07943582022,5.1344,200000,198681.5581105507,-1318.4418894493137,0.9934077905527534
2020-11-14,1,1.0307056439431006,-934620.1811579203,0.10411,19348.07943582022,5.0333,200000,194687.99528466497,-5312.0047153350315,0.9734399764233248
2020-11-15,1,0.38757584557321323,-934620.1811579203,0.10046,19348.07943582022,5.0241,200000,191098.62929262902,-8901.370707370981,0.9554931464631451
2020-11-16,0,-0.2825464813690453,0.0,0.10387,0.0,5.395,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-17,0,-0.5586671082314635,0.0,0.10947,0.0,5.7751,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-18,-2,-1.7293481710101717,0.0,0.10658,0.0,6.0431,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-19,-2,-1.5261039305855817,0.0,0.1059,0.0,5.9188,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-20,0,-0.17735904002741804,0.0,0.11828,0.0,6.0635,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-21,0,0.48671527870069475,0.0,0.13334,0.0,6.5853,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-22,2,3.04813699365567,0.0,0.14599,0.0,6.0316,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-23,2,2.0967439820167986,0.0,0.15445,0.0,6.5685,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-24,2,1.5384455982567593,0.0,0.16721,0.0,7.2767,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-25,0,0.9995077804184188,0.0,0.15473,0.0,6.95,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-26,1,1.0674292366195077,-691243.4724090653,0.13843,15583.485422055064,6.1404,200000,191377.66777117382,-8622.332228826184,0.9568883388558691
2020-11-27,1,1.1130261040522442,-691243.4724090653,0.14178,15583.485422055064,6.2115,200000,194801.3192172523,-5198.680782747688,0.9740065960862616
2020-11-28,2,2.3275270812683924,0.0,0.16489,0.0,6.3268,200000,206763.2083684466,6763.208368446591,1.0338160418422329
2020-11-29,2,1.9608054155199146,0.0,0.16663,0.0,6.3926,200000,206763.2083684466,6763.208368446591,1.0338160418422329
2020-11-30,2,1.5202769406091345,0.0,0.17204,0.0,6.7458,200000,206763.2083684466,6763.208368446591,1.0338160418422329
2020-12-01,2,1.2982016164983572,0.0,0.15562,0.0,6.1466,200000,206763.2083684466,6763.208368446591,1.0338160418422329
2020-12-02,1,1.197811173243479,-652455.6906546121,0.15845,16573.939365176237,6.2376,200000,206763.20836844656,6763.2083684465615,1.0338160418422329
2020-12-03,1,0.9231538211839089,-652455.6906546121,0.16398,16573.939365176237,6.587,200000,216162.22275195917,16162.222751959169,1.0808111137597958
2020-12-04,1,0.8206052770658664,-652455.6906546121,0.14781,16573.939365176237,5.9515,200000,195079.2757675046,-4920.724232495413,0.975396378837523
2020-12-05,1,1.0553801627710873,-652455.6906546121,0.15993,16573.939365176237,6.1922,200000,206976.3859434364,6976.385943436413,1.034881929717182
2020-12-06,1,0.9243355583248979,-652455.6906546121,0.15873,16573.939365176237,6.1708,200000,205838.7568122361,5838.756812236097,1.0291937840611804
2020-12-07,1,0.6039801357538576,-652455.6906546121,0.15401,16573.939365176237,6.1525,200000,202455.86286196363,2455.8628619636293,1.012279314309818
2020-12-08,1,0.3080223007232518,-652455.6906546121,0.1412,16573.939365176237,5.7707,200000,187769.97541505372,-12230.02458494628,0.9388498770752686
2020-12-09,0,0.17454346793209305,0.0,0.14796,0.0,6.0625,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-10,0,-0.15089829602635357,0.0,0.14188,0.0,5.8918,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-11,0,-0.37728984996854725,0.0,0.13926,0.0,5.7895,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-12,0,-0.26941348795224773,0.0,0.14438,0.0,5.971,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-13,0,0.5030141326581964,0.0,0.15406,0.0,6.1209,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-14,2,1.3266070031011385,0.0,0.15877,0.0,6.0388,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-15,0,0.5110348966561177,0.0,0.15381,0.0,6.0499,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-16,1,1.0593085346619047,-603131.4528259845,0.16814,15685.111899984693,6.4654,200000,202821.04495632206,2821.044956322061,1.0141052247816102
2020-12-17,0,0.024853466859815456,0.0,0.16336,0.0,6.4786,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-18,0,0.9266358725057458,0.0,0.16502,0.0,6.3915,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-19,0,0.68777051346491,0.0,0.16433,0.0,6.4149,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-20,0,-0.29145752008495507,0.0,0.16201,0.0,6.4949,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-21,0,-0.16045635567564193,0.0,0.15278,0.0,6.1075,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-22,0,0.6633305071347209,0.0,0.15646,0.0,6.1198,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-23,2,2.0301614247400908,0.0,0.13635,0.0,5.099,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-24,2,2.248141615838111,0.0,0.15304,0.0,5.6031,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-25,2,1.9900661101887116,0.0,0.15761,0.0,5.7568,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-26,2,1.555613993834605,0.0,0.15839,0.0,5.8379,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-27,0,0.9742848064726536,0.0,0.15467,0.0,5.8101,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-28,2,2.821904105016804,0.0,0.17627,0.0,5.9188,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-29,2,3.290551879144748,0.0,0.19067,0.0,5.719,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-30,2,2.2957989858502215,0.0,0.18389,0.0,5.6799,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2020-12-31,2,1.8632184684420863,0.0,0.18134,0.0,5.6562,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2021-01-01,2,1.2359331781393432,0.0,0.17509,0.0,5.6938,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2021-01-02,1,1.1028717067598777,-562876.3192839986,0.17742,17288.838281835608,5.7763,200000,199731.03313473405,-268.96686526594567,0.9986551656736703
2021-01-03,2,1.2128160599652567,0.0,0.20615,0.0,6.5678,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-04,2,1.284347146049416,0.0,0.22528,0.0,7.0374,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-05,2,2.085074299120163,0.0,0.25873,0.0,7.271,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-06,2,3.095510977571164,0.0,0.33309,0.0,7.5723,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-07,2,2.1103129631606206,0.0,0.29928,0.0,7.2142,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-08,2,2.1017685163804085,0.0,0.30389,0.0,6.9565,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-09,2,1.6777967359051804,0.0,0.33062,0.0,7.763,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-10,0,0.23654544851952108,0.0,0.30153,0.0,8.8346,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-11,0,0.8325612235801089,0.0,0.2757,0.0,7.2221,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-12,1,1.1864794232021783,-350004.07485407504,0.28888,14332.781972080575,7.0544,200000,202218.35428769042,2218.354287690425,1.0110917714384522
2021-01-13,1,1.1013306978646902,-350004.07485407504,0.3123,14332.781972080575,7.595,200000,218163.7516548796,18163.751654879597,1.090818758274398
2021-01-14,1,0.8313978070462361,-350004.07485407504,0.31201,14332.781972080575,7.788,200000,220828.47739378345,20828.477393783454,1.1041423869689173
2021-01-15,1,0.7224247686633896,-350004.07485407504,0.30188,14332.781972080575,7.567,200000,214115.39129968185,14115.391299681854,1.0705769564984093
2021-01-16,2,1.5548858835417283,0.0,0.35071,0.0,7.7799,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-17,2,2.056109447341068,0.0,0.38081,0.0,7.684,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-18,2,1.585934977369401,0.0,0.37123,0.0,7.7078,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-19,2,1.2476324054970267,0.0,0.3672,0.0,7.8177,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-20,2,1.2095176641429906,0.0,0.37532,0.0,7.9,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-21,0,0.4135516692475603,0.0,0.30785,0.0,7.1346,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-22,1,1.0056199764573734,-306107.0251458018,0.34867,14366.329679856068,7.4292,200000,213460.6729151734,13460.672915173403,1.067303364575867
2021-01-23,1,0.8453460294962725,-306107.0251458018,0.34583,14366.329679856068,7.4488,200000,212872.90902548452,12872.909025484521,1.0643645451274226
2021-01-24,1,0.7711222146583872,-306107.0251458018,0.35345,14366.329679856068,7.6294,200000,217800.0036972775,17800.003697277512,1.0890000184863875
2021-01-25,1,0.5621919443182499,-306107.0251458018,0.34308,14366.329679856068,7.4976,200000,212732.19159471052,12732.191594710515,1.0636609579735525
2021-01-26,1,0.6358588689309694,-306107.0251458018,0.3433,14366.329679856068,7.4342,200000,211888.7098385397,11888.709838539711,1.0594435491926986
2021-01-27,1,0.36877129532532454,-306107.0251458018,0.31144,14366.329679856068,6.8713,200000,194049.3330406035,-5950.666959396505,0.9702466652030175
2021-01-28,1,0.25738909558299733,-306107.0251458018,0.34409,14366.329679856068,7.6533,200000,215278.1972212614,15278.197221261391,1.076390986106307
2021-01-29,1,0.39506500354002433,-306107.0251458018,0.34752,14366.329679856068,7.6132,200000,215752.05449734925,15752.05449734925,1.0787602724867462
2021-01-30,1,1.0012656006278935,-306107.0251458018,0.364,14366.329679856068,7.5859,200000,220404.49747149198,20404.49747149198,1.10202248735746
2021-01-31,1,0.4560763945809333,-306107.0251458018,0.34475,14366.329679856068,7.4155,200000,212063.91465998781,12063.914659987815,1.060319573299939
2021-02-01,2,2.5859860958846586,0.0,0.40876,0.0,7.5241,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-02,2,2.232379291455287,0.0,0.42498,0.0,7.7835,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-03,2,2.185303497075011,0.0,0.44189,0.0,7.9413,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-04,2,2.288326442404528,0.0,0.43934,0.0,7.6584,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-05,2,2.7498416566097807,0.0,0.53917,0.0,8.5174,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-06,2,3.0170195984942723,0.0,0.63444,0.0,8.7691,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-07,2,2.846685921448203,0.0,0.66109,0.0,8.2787,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-08,2,2.153357852977089,0.0,0.67638,0.0,8.6941,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-09,2,1.5674376357039062,0.0,0.70562,0.0,9.578,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-10,2,2.361329989073845,0.0,0.93966,0.0,10.3754,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-11,2,1.3852734224418242,0.0,0.92796,0.0,11.7205,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-12,1,1.145586920391315,-124689.63244626312,0.92426,9662.98911539707,11.9265,200000,230491.2793695663,30491.2793695663,1.1524563968478314
2021-02-13,0,-0.39238052592968103,0.0,0.91299,0.0,16.6377,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-14,0,-0.5879048763838769,0.0,0.84364,0.0,16.072,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-15,0,-0.210309030501156,0.0,0.86143,0.0,14.6826,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-16,0,-0.14250688977891598,0.0,0.87,0.0,14.3907,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-17,0,-0.366878860077603,0.0,0.89206,0.0,15.3015,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-18,0,-0.21507053881694538,0.0,0.91442,0.0,14.9458,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-19,0,-0.362915933799016,0.0,0.92581,0.0,15.3876,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-20,0,0.730978625548058,0.0,1.11568,0.0,15.0833,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-21,0,0.32530679690094977,0.0,1.09894,0.0,15.669,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-22,1,1.0110150792618435,-83663.05064193242,1.09703,6585.931044691704,13.9359,200000,183561.75289143826,-16438.247108561744,0.9178087644571913
2021-02-23,2,1.3963436757488799,0.0,0.96197,0.0,11.3651,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-02-24,2,1.535365611475605,0.0,1.04902,0.0,11.8729,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-02-25,2,1.965694126244035,0.0,1.07691,0.0,11.039,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-02-26,2,2.577842184290329,0.0,1.24303,0.0,10.7153,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-02-27,2,2.2262931867614233,0.0,1.31402,0.0,11.0991,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-02-28,2,2.1756236834840452,0.0,1.31203,0.0,10.3656,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-01,2,1.5308536033895288,0.0,1.29627,0.0,11.0783,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
