date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,MATICUSDT_position,MATICUSDT_price,init,total_asset,pnl,return
2020-07-30,2,1.4293038378297667,0.0,19.97,0.0,0.02041,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-07-31,2,1.7387573093839614,0.0,20.6615,0.0,0.02025,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-01,2,1.5769016555222335,0.0,21.6168,0.0,0.02109,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-02,2,1.625856199969018,0.0,20.9898,0.0,0.02002,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-03,2,1.72521392262746,0.0,22.0504,0.0,0.02043,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-04,2,1.5324777102103948,0.0,22.2818,0.0,0.02067,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-05,2,1.5037715914863843,0.0,23.2728,0.0,0.0213,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-06,0,0.9276646427544168,0.0,22.7487,0.0,0.02176,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-07,0,0.8571120809966277,0.0,22.3323,0.0,0.02135,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-08,0,0.2852663318779598,0.0,22.9234,0.0,0.02287,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-09,0,0.012285794030438885,0.0,22.422,0.0,0.02268,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-10,-1,-1.0520539318918727,4500.20136427828,22.6369,-4159681.8400584324,0.02449,200000,203741.21652606202,3741.216526062024,1.01870608263031
2020-08-11,-2,-1.2300094682257983,0.0,21.2902,0.0,0.02303,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-12,-2,-2.3083286496903526,0.0,21.4919,0.0,0.02528,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-13,-2,-2.4895558143756262,0.0,21.7667,0.0,0.02715,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-14,-2,-1.9427614334966445,0.0,23.1047,0.0,0.0282,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-15,-2,-2.1311227885297415,0.0,23.0881,0.0,0.03005,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-16,-2,-1.7304703542128463,0.0,23.529,0.0,0.03014,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-17,-2,-1.243006579704731,0.0,23.4961,0.0,0.02874,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-18,0,-0.7958538910470979,0.0,22.9705,0.0,0.02674,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-19,0,-0.3689827559709533,0.0,22.3761,0.0,0.02479,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-20,0,-0.6323179246840416,0.0,23.0888,0.0,0.02667,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-21,0,-0.3396319332390744,0.0,22.0988,0.0,0.02477,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-22,0,-0.6559619333730031,0.0,22.2044,0.0,0.02615,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-23,0,-0.44381632491440687,0.0,21.8555,0.0,0.0253,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-24,0,-0.9115665636674399,0.0,22.5953,0.0,0.02794,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-25,0,-0.5977328374649933,0.0,21.3882,0.0,0.0257,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-26,0,-0.7937207590635542,0.0,22.1999,0.0,0.02739,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-27,0,0.5240345589271875,0.0,23.1127,0.0,0.02579,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-28,0,0.07698096679401432,0.0,23.0811,0.0,0.02684,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-29,0,-0.3295069234523443,0.0,22.9398,0.0,0.02753,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-30,0,0.5767145685813626,0.0,23.6208,0.0,0.02718,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-08-31,0,0.804325119869903,0.0,23.1477,0.0,0.02652,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-01,2,2.568242781801271,0.0,24.7028,0.0,0.02548,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-02,2,3.013502194752271,0.0,24.7652,0.0,0.02343,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-03,2,2.457622694241129,0.0,20.3592,0.0,0.01908,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-04,2,2.2677850567433566,0.0,20.9712,0.0,0.01924,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-05,2,1.8926455389233194,0.0,19.4698,0.0,0.01797,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-06,2,2.6542199377645805,0.0,23.142,0.0,0.01868,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-07,2,1.9174885470111505,0.0,22.4426,0.0,0.0188,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-08,2,2.108436831525288,0.0,23.2837,0.0,0.01821,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-09,2,1.5157107703987225,0.0,24.4716,0.0,0.02005,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-10,2,1.2677664552749577,0.0,24.5489,0.0,0.02038,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-11,1,1.147151827854707,-4010.5614830672525,25.399,4834563.412834606,0.02107,200000,203728.5022168503,3728.502216850291,1.0186425110842514
2020-09-12,2,1.7760288589873032,0.0,28.505,0.0,0.02098,200000,216620.41689041228,16620.416890412278,1.0831020844520614
2020-09-13,2,2.3973188570648616,0.0,31.1656,0.0,0.01976,200000,216620.41689041228,16620.416890412278,1.0831020844520614
2020-09-14,2,1.9576019278577435,0.0,31.2523,0.0,0.02009,200000,216620.41689041228,16620.416890412278,1.0831020844520614
2020-09-15,0,0.8567120945117592,0.0,27.1181,0.0,0.02045,200000,216620.41689041228,16620.416890412278,1.0831020844520614
2020-09-16,1,1.1076489753116463,-3886.3348264305473,27.8695,5467451.208743368,0.01981,200000,216620.41689041228,16620.416890412278,1.0831020844520614
2020-09-17,1,0.6601551222486098,-3886.3348264305473,27.095,5467451.208743368,0.02044,200000,217054.94482885013,17054.94482885013,1.0852747241442506
2020-09-18,1,0.5291943979073095,-3886.3348264305473,27.629,5467451.208743368,0.02103,200000,222356.04383932264,22356.043839322636,1.1117802191966133
2020-09-19,1,0.39536724543361057,-3886.3348264305473,27.2035,5467451.208743368,0.02088,200000,219882.29068936492,19882.29068936492,1.0994114534468247
2020-09-20,0,-0.2937612666662299,0.0,26.316,0.0,0.02188,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-21,0,-0.22803358650557862,0.0,23.1232,0.0,0.01881,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-22,0,-0.31808909278398134,0.0,24.0468,0.0,0.01959,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-23,0,0.07234581069801894,0.0,22.8331,0.0,0.01769,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-24,0,0.04123387519396227,0.0,24.5745,0.0,0.01895,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-25,0,-0.10175418090239002,0.0,24.6924,0.0,0.01912,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-26,0,0.75499733293326,0.0,26.1998,0.0,0.01883,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-27,0,0.7526383446084999,0.0,26.251,0.0,0.01875,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-28,0,0.9633476920677281,0.0,26.9855,0.0,0.01884,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-29,2,1.202810551605673,0.0,28.8946,0.0,0.01962,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-09-30,0,0.9295032196489555,0.0,29.2656,0.0,0.02014,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-01,0,0.7910808755057746,0.0,27.4673,0.0,0.01898,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-02,2,1.2066172504236783,0.0,27.3369,0.0,0.01819,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-03,2,1.4956816829695607,0.0,28.1867,0.0,0.01849,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-04,2,1.822703500404101,0.0,28.9668,0.0,0.01858,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-05,2,1.2863636030768801,0.0,28.6158,0.0,0.01884,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-06,2,1.8568141779297616,0.0,27.6812,0.0,0.01716,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-07,2,1.7453258939327116,0.0,27.6898,0.0,0.01695,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-08,2,1.740162819480246,0.0,27.7424,0.0,0.01662,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-09,2,1.5159203466224416,0.0,28.4076,0.0,0.01705,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-10,2,1.3141744089121286,0.0,28.4414,0.0,0.0172,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-11,0,0.8812127388126013,0.0,28.5271,0.0,0.0178,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-12,2,1.5900143276535021,0.0,30.6503,0.0,0.01785,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-13,2,1.5859131129615205,0.0,30.7256,0.0,0.01768,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-14,2,1.855569579944253,0.0,30.838,0.0,0.01712,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-15,2,1.8520897153627214,0.0,31.3256,0.0,0.01718,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-16,2,1.8253645986616773,0.0,30.0516,0.0,0.01622,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-17,2,1.360985376288996,0.0,30.2414,0.0,0.01673,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-18,2,1.2970715058438766,0.0,30.6593,0.0,0.01688,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-19,2,1.3434291330061154,0.0,29.9107,0.0,0.01624,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-20,2,1.2795933753145217,0.0,28.8227,0.0,0.01559,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-21,0,0.989200885394598,0.0,29.7329,0.0,0.01633,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-22,0,0.4628013331679898,0.0,30.6396,0.0,0.01735,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-23,0,0.6997569039960984,0.0,30.6377,0.0,0.01701,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-24,0,-0.010284229680060208,0.0,30.6639,0.0,0.01767,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-25,0,-0.03764943680199029,0.0,30.128,0.0,0.01727,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-26,2,1.4521406788368216,0.0,31.0467,0.0,0.01652,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-27,2,2.330217641244869,0.0,31.4826,0.0,0.01582,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-28,2,2.1610139889010003,0.0,30.3338,0.0,0.01506,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-29,2,2.7125478946581216,0.0,29.8702,0.0,0.01383,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-30,2,1.674623349380504,0.0,28.4909,0.0,0.01385,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-10-31,2,1.6629505339505066,0.0,28.5058,0.0,0.01374,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-11-01,1,1.0991235367434997,-3491.987391882981,28.5318,7046158.830815193,0.01414,200000,199265.37173545366,-734.6282645463361,0.9963268586772683
2020-11-02,1,1.0974043308981463,-3491.987391882981,27.7983,7046158.830815193,0.01368,200000,193462.76592133252,-6537.234078667476,0.9673138296066626
2020-11-03,2,1.5154945342331887,0.0,26.8638,0.0,0.01273,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-04,2,1.8975761123504702,0.0,26.96,0.0,0.01222,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-05,0,0.8271512108348799,0.0,27.6875,0.0,0.01343,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-06,0,-0.45715492131156626,0.0,29.0435,0.0,0.01548,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-07,0,-0.10569883136036604,0.0,27.7651,0.0,0.01436,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-08,0,-0.9548027624244712,0.0,28.4101,0.0,0.0157,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-09,0,-0.9768279473643239,0.0,28.0941,0.0,0.01559,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-10,-2,-1.8740510116356963,0.0,28.2188,0.0,0.01724,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-11,-2,-1.4500658114666336,0.0,28.016,0.0,0.01654,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-12,-1,-1.1042298924847487,3672.71431620958,27.6874,-6407555.788192888,0.01587,200000,203375.82071724226,3375.8207172422553,1.0168791035862113
2020-11-13,-2,-1.5078432515915035,0.0,28.1974,0.0,0.01692,200000,208230.66999357793,8230.669993577932,1.0411533499678898
2020-11-14,-2,-1.4181615727313892,0.0,27.9311,0.0,0.01671,200000,208230.66999357793,8230.669993577932,1.0411533499678898
2020-11-15,-2,-1.2253459000155251,0.0,27.6786,0.0,0.01641,200000,208230.66999357793,8230.669993577932,1.0411533499678898
2020-11-16,-1,-1.1380866652336339,3725.709873888051,27.9451,-6260693.625784064,0.01663,200000,208230.66999357793,8230.669993577932,1.0411533499678898
2020-11-17,-2,-1.3142949047722974,0.0,28.5552,0.0,0.01766,200000,212406.12883407646,12406.128834076459,1.0620306441703824
2020-11-18,-1,-1.0452448813709458,3780.3967670722786,28.0931,-6239898.02685301,0.01702,200000,212406.12883407646,12406.128834076459,1.0620306441703824
2020-11-19,-1,-1.0284971131009075,3780.3967670722786,28.1387,-6239898.02685301,0.01723,200000,213888.8935122941,13888.893512294104,1.0694444675614705
2020-11-20,-1,-1.0083709081312178,3780.3967670722786,28.9715,-6239898.02685301,0.01791,200000,221280.33859817192,21280.33859817192,1.1064016929908596
2020-11-21,-2,-1.3049309425691917,0.0,30.5161,0.0,0.01989,200000,221154.73480452847,21154.734804528474,1.1057736740226423
2020-11-22,-1,-1.0194513849352178,3683.13761640445,30.0226,-5780311.939480619,0.01913,200000,221154.73480452847,21154.734804528474,1.1057736740226423
2020-11-23,-2,-1.4599901400007724,0.0,30.995,0.0,0.02113,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-24,0,-0.8793064701983405,0.0,33.9407,0.0,0.0216,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-25,-2,-1.4077101981032136,0.0,31.2953,0.0,0.02087,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-26,0,-0.5719865214365157,0.0,28.2356,0.0,0.01775,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-27,0,-0.29461586689410996,0.0,28.4606,0.0,0.01766,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-28,0,-0.827865822680559,0.0,29.1766,0.0,0.01872,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-29,0,-0.29374654537999967,0.0,30.1045,0.0,0.01888,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-11-30,0,-0.09396317976480224,0.0,31.4935,0.0,0.0196,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-12-01,0,0.17207978768175033,0.0,30.1996,0.0,0.01863,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-12-02,0,-0.5653821398931956,0.0,30.2875,0.0,0.01932,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-12-03,-2,-1.8185372075102004,0.0,30.7065,0.0,0.02078,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-12-04,0,-0.7447091387583314,0.0,29.0231,0.0,0.01885,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-12-05,-1,-1.1341126734315388,3853.8394050272136,29.728,-5821490.743528914,0.01968,200000,229133.87566529802,29133.875665298023,1.1456693783264902
2020-12-06,-1,-1.0939485287291442,3853.8394050272136,29.5026,-5821490.743528914,0.01956,200000,227566.64137418143,27566.641374181432,1.1378332068709072
2020-12-07,-1,-0.5551217174116527,3853.8394050272136,29.37,-5821490.743528914,0.01915,200000,224668.81106422795,24668.81106422795,1.1233440553211398
2020-12-08,0,0.2633848037651668,0.0,27.6705,0.0,0.0176,200000,224954.4494946014,24954.449494601402,1.124772247473007
2020-12-09,0,0.027570754357278227,0.0,28.1452,0.0,0.01808,200000,224954.4494946014,24954.449494601402,1.124772247473007
2020-12-10,0,0.2699396598172247,0.0,27.6926,0.0,0.0177,200000,224954.4494946014,24954.449494601402,1.124772247473007
2020-12-11,0,0.30599521893809456,0.0,27.3419,0.0,0.01744,200000,224954.4494946014,24954.449494601402,1.124772247473007
2020-12-12,0,0.5205325123169084,0.0,28.1603,0.0,0.01785,200000,224954.4494946014,24954.449494601402,1.124772247473007
2020-12-13,1,1.0795032925415784,-3857.627293088157,29.1571,6190271.037275768,0.01817,200000,224954.4494946014,24954.449494601402,1.124772247473007
2020-12-14,2,1.594856375840979,0.0,30.0338,0.0,0.01839,200000,226974.57171425107,26974.57171425107,1.1348728585712553
2020-12-15,-1,-1.1720686699339742,-3846.335602658693,29.5053,5834821.894967894,0.01945,200000,226974.57171425107,26974.57171425107,1.1348728585712553
2020-12-16,0,0.06118906197683599,0.0,30.5577,0.0,0.0195,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-17,0,0.756812778550429,0.0,30.2255,0.0,0.01896,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-18,-2,-1.2610781116615066,0.0,30.9882,0.0,0.02055,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-19,2,2.2373593274456494,0.0,33.3167,0.0,0.0199,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-20,2,3.088882826505875,0.0,34.3148,0.0,0.01918,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-21,2,2.3256028332939236,0.0,32.05,0.0,0.01808,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-22,2,2.1735774197948823,0.0,33.5151,0.0,0.01861,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-23,2,3.1417486458298685,0.0,31.1843,0.0,0.01522,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-24,2,2.15281327664998,0.0,32.4895,0.0,0.01641,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-25,2,1.9214682380910248,0.0,33.1996,0.0,0.01662,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-26,0,0.3939223615896356,0.0,33.6361,0.0,0.01926,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-27,0,0.8504439713267542,0.0,33.674,0.0,0.01832,200000,223218.42922076143,23218.429220761434,1.1160921461038071
2020-12-28,1,1.1271095649563359,-3104.4815056710722,35.951,5914637.7641961165,0.01887,200000,223218.42922076146,23218.429220761464,1.1160921461038074
2020-12-29,2,1.9917311880828874,0.0,39.0667,0.0,0.01845,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2020-12-30,2,1.7001417918024273,0.0,38.1558,0.0,0.01808,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2020-12-31,2,1.563184563621681,0.0,37.3588,0.0,0.01758,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2021-01-01,2,1.3986895038989302,0.0,37.7762,0.0,0.01777,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2021-01-02,0,0.7712295402181669,0.0,38.2331,0.0,0.01904,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2021-01-03,0,0.942745582670397,0.0,41.2575,0.0,0.01997,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2021-01-04,-1,-1.0110932427334338,2861.1272388666016,41.1333,-4768541.533811652,0.02468,200000,235375.21010894317,35375.21010894317,1.1768760505447158
2021-01-05,-1,-0.8526542617681123,2861.1272388666016,41.8219,-4768541.533811652,0.0244,200000,236010.19069615944,36010.190696159436,1.1800509534807972
2021-01-06,-2,-2.7842250533316943,0.0,42.2417,0.0,0.03555,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-07,-2,-2.045459217802771,0.0,43.5728,0.0,0.03297,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-08,-2,-1.7582427137593997,0.0,42.356,0.0,0.03159,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-09,-2,-1.6435943974499372,0.0,43.8479,0.0,0.03346,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-10,-2,-1.2261767487779796,0.0,42.4031,0.0,0.03024,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-11,0,-0.9310193460060202,0.0,38.1674,0.0,0.02593,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-12,0,-0.8583361365463977,0.0,38.2541,0.0,0.02609,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-13,-1,-1.122219945926331,3540.6141788857535,40.1114,-4746624.049965175,0.02992,200000,284037.98314991605,84037.98314991605,1.4201899157495803
2021-01-14,-1,-1.1891228260037026,3540.6141788857535,41.8723,-4746624.049965175,0.03286,200000,304227.7253644136,104227.72536441358,1.521138626822068
2021-01-15,-2,-1.265564006976235,0.0,40.8668,0.0,0.03402,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-16,0,-0.849554447727684,0.0,43.142,0.0,0.03271,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-17,0,-0.7071659261154396,0.0,45.8675,0.0,0.03416,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-18,0,-0.8663287470698764,0.0,45.3412,0.0,0.03612,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-19,0,-0.6116283738770463,0.0,42.5241,0.0,0.03229,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-20,0,-0.79324167577515,0.0,42.6069,0.0,0.03443,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-21,0,-0.3188562090105341,0.0,38.6343,0.0,0.0286,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-22,0,-0.4037081912554512,0.0,40.8936,0.0,0.03119,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-23,-1,-1.0748897092688119,3676.5820576428655,40.9109,-4419990.623039127,0.03403,200000,300824.561804043,100824.56180404301,1.504122809020215
2021-01-24,-1,-0.5718475435787431,3676.5820576428655,41.8263,-4419990.623039127,0.0331,200000,300079.51374018285,100079.51374018285,1.5003975687009143
2021-01-25,-1,-0.4058457818143525,3676.5820576428655,41.8347,-4419990.623039127,0.03273,200000,298475.0004989426,98475.00049894262,1.492375002494713
2021-01-26,-2,-3.1192351959178253,0.0,41.8396,0.0,0.0433,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-01-27,-2,-2.3614571581215236,0.0,40.8826,0.0,0.04175,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-01-28,-2,-1.2524758576229742,0.0,42.5254,0.0,0.03856,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-01-29,-2,-1.356934936504433,0.0,42.8618,0.0,0.04016,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-01-30,0,-0.887952212968373,0.0,44.7849,0.0,0.03999,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-01-31,0,-0.5453568153068686,0.0,44.3292,0.0,0.03831,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-01,0,0.35428544902926773,0.0,51.4781,0.0,0.0409,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-02,0,0.2665418657538502,0.0,51.0071,0.0,0.04105,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-03,0,-0.16599009255787137,0.0,52.12,0.0,0.04382,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-04,0,-0.2285807787786325,0.0,55.9599,0.0,0.04737,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-05,0,0.2938415940795445,0.0,67.7005,0.0,0.05481,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-06,2,1.6091368185299733,0.0,72.8356,0.0,0.0525,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-07,-2,-1.3873690199707425,0.0,68.3542,0.0,0.06646,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-08,0,-0.5357075014931427,0.0,79.8374,0.0,0.07118,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-09,0,-0.7504704180754448,0.0,107.3469,0.0,0.09864,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-10,0,-0.4636022691522919,0.0,128.9711,0.0,0.11585,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-11,-2,-1.2944425328479843,0.0,124.085,0.0,0.12333,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-12,0,-0.12872484345472768,0.0,136.6139,0.0,0.12071,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-13,0,0.498019027646992,0.0,133.3496,0.0,0.1115,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-14,2,1.8595924980166472,0.0,135.8623,0.0,0.10002,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-15,0,0.5333769173946923,0.0,130.303,0.0,0.10717,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-16,0,0.25178143554863475,0.0,130.183,0.0,0.10899,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-17,2,2.4279588703918127,0.0,165.3233,0.0,0.11213,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-18,2,2.645117953079981,0.0,195.6,0.0,0.12214,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-19,2,3.517882008227908,0.0,333.111,0.0,0.15327,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-20,2,1.6367015607011226,0.0,253.0,0.0,0.14443,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-21,2,1.6413656428387875,0.0,295.2597,0.0,0.16231,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-22,2,1.2912097792534707,0.0,267.5147,0.0,0.15217,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-23,0,0.9826921421395992,0.0,231.3646,0.0,0.13672,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-24,0,0.5972517736840689,0.0,254.5056,0.0,0.1602,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-25,0,-0.2016864186277332,0.0,234.9146,0.0,0.17564,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-26,0,-0.6981323161903533,0.0,221.717,0.0,0.19036,200000,338383.43312268273,138383.43312268273,1.6919171656134138
