date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-01,-1,-1.0416626541586966,4081.6292215844514,21.6168,-1177208.30629949,0.07495,200000,176463.52511429356,-23536.47488570644,0.8823176255714678
2020-08-02,-1,-0.845716272381338,4081.6292215844514,20.9898,-1177208.30629949,0.07163,200000,169996.01201544577,-30003.98798455423,0.8499800600772288
2020-08-03,-1,-0.4036891475670883,4081.6292215844514,22.0504,-1177208.30629949,0.07168,200000,174383.84838317323,-25616.15161682677,0.8719192419158661
2020-08-04,-1,-0.8238264988177914,4081.6292215844514,22.2818,-1177208.30629949,0.07713,200000,181744.1226543801,-18255.877345619898,0.9087206132719006
2020-08-05,-2,-1.3113866070152744,0.0,23.2728,0.0,0.08762,200000,184619.57636416424,-15380.42363583576,0.9230978818208212
2020-08-06,-2,-1.8160152164302572,0.0,22.7487,0.0,0.097,200000,184619.57636416424,-15380.42363583576,0.9230978818208212
2020-08-07,-2,-1.6249778698833184,0.0,22.3323,0.0,0.09591,200000,184619.57636416424,-15380.42363583576,0.9230978818208212
2020-08-08,-1,-1.164884332173585,4026.88031365688,22.9234,-998159.47428722,0.09248,200000,184619.57636416424,-15380.42363583576,0.9230978818208212
2020-08-09,-2,-1.222881396738625,0.0,22.422,0.0,0.09382,200000,187976.1878489767,-12023.812151023303,0.9398809392448835
2020-08-10,-2,-1.5640928795546918,0.0,22.6369,0.0,0.10691,200000,187976.1878489767,-12023.812151023303,0.9398809392448835
2020-08-11,-1,-1.1609906500755847,4414.6177078885285,21.2902,-997962.3478922101,0.09418,200000,187976.1878489767,-12023.812151023303,0.9398809392448835
2020-08-12,-1,-1.1205907712959016,4414.6177078885285,21.4919,-997962.3478922101,0.09679,200000,191471.2979686565,-8528.702031343506,0.9573564898432825
2020-08-13,-1,-0.926045498420376,4414.6177078885285,21.7667,-997962.3478922101,0.09497,200000,190868.14344162043,-9131.856558379572,0.9543407172081021
2020-08-14,-2,-1.3779550934545068,0.0,23.1047,0.0,0.11117,200000,196921.2443087016,-3078.7556912984,0.984606221543508
2020-08-15,-2,-1.6378044260809779,0.0,23.0881,0.0,0.11678,200000,196921.2443087016,-3078.7556912984,0.984606221543508
2020-08-16,-2,-2.0483318982141006,0.0,23.529,0.0,0.1361,200000,196921.2443087016,-3078.7556912984,0.984606221543508
2020-08-17,-2,-2.1943557772268156,0.0,23.4961,0.0,0.15761,200000,196921.2443087016,-3078.7556912984,0.984606221543508
2020-08-18,-2,-1.8419010720837419,0.0,22.9705,0.0,0.15153,200000,196921.2443087016,-3078.7556912984,0.984606221543508
2020-08-19,-1,-1.1941194710265037,4400.258407602343,22.3761,-769764.8514920711,0.12791,200000,196921.2443087016,-3078.7556912984,0.984606221543508
2020-08-20,-1,-0.6749573775091011,4400.258407602343,23.0888,-769764.8514920711,0.118,200000,192428.93879751337,-7571.061202486628,0.9621446939875669
2020-08-21,-1,-0.2962248333218722,4400.258407602343,22.0988,-769764.8514920711,0.10529,200000,178288.9717115228,-21711.028288477188,0.891444858557614
2020-08-22,-1,-1.0714197399350442,4400.258407602343,22.2044,-769764.8514920711,0.12928,200000,197220.29778666043,-2779.702213339566,0.9861014889333022
2020-08-23,-1,-0.6423784360873479,4400.258407602343,21.8555,-769764.8514920711,0.11671,200000,186009.10344499262,-13990.896555007377,0.9300455172249631
2020-08-24,-1,-0.774828995717941,4400.258407602343,22.5953,-769764.8514920711,0.12526,200000,195845.90409519407,-4154.09590480593,0.9792295204759703
2020-08-25,-1,-0.47192401216090335,4400.258407602343,21.3882,-769764.8514920711,0.11393,200000,181812.9164039721,-18187.083596027893,0.9090645820198605
2020-08-26,0,-0.13896416763839772,0.0,22.1999,0.0,0.11347,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-08-27,0,0.8427071733416812,0.0,23.1127,0.0,0.10399,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-08-28,0,0.6932199263178624,0.0,23.0811,0.0,0.10736,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-08-29,0,0.4254019792890306,0.0,22.9398,0.0,0.1115,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-08-30,0,-0.20338165436109457,0.0,23.6208,0.0,0.12439,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-08-31,0,0.4861709913823405,0.0,23.1477,0.0,0.11328,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-09-01,2,1.3623831874390513,0.0,24.7028,0.0,0.11023,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-09-02,2,1.6376046068379144,0.0,24.7652,0.0,0.10744,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-09-03,1,1.1739304158730584,-4582.232243520758,20.3592,1015131.4765210862,0.0919,200000,186581.16538457564,-13418.834615424363,0.9329058269228782
2020-09-04,2,1.4057013193890278,0.0,20.9712,0.0,0.091,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-05,2,2.225222800090679,0.0,19.4698,0.0,0.07406,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-06,2,2.282641514293003,0.0,23.142,0.0,0.08408,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-07,2,1.806806274697012,0.0,22.4426,0.0,0.08422,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-08,2,2.5474672211057987,0.0,23.2837,0.0,0.07511,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-09,2,2.2466033645057175,0.0,24.4716,0.0,0.07683,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-10,2,1.2413338666010398,0.0,24.5489,0.0,0.08685,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-11,2,1.6216932428433188,0.0,25.399,0.0,0.08252,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-12,2,1.8121895366402552,0.0,28.505,0.0,0.0867,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-13,2,2.6530157653557223,0.0,31.1656,0.0,0.07655,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-14,2,2.348256500701143,0.0,31.2523,0.0,0.07402,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-15,2,1.8906355791481848,0.0,27.1181,0.0,0.06568,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-16,2,1.5064796844847828,0.0,27.8695,0.0,0.06971,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-17,2,1.2698086357845024,0.0,27.095,0.0,0.06896,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-18,2,1.4533195159149537,0.0,27.629,0.0,0.06569,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-19,1,1.102958679402666,-3497.695330499372,27.2035,1402558.2978071885,0.06784,200000,190299.10984647932,-9700.890153520682,0.9514955492323965
2020-09-20,1,0.9616820558423053,-3497.695330499372,26.316,1402558.2978071885,0.06626,200000,184978.8631301258,-15021.1368698742,0.924894315650629
2020-09-21,1,0.9344926525893114,-3497.695330499372,23.1232,1402558.2978071885,0.05752,200000,161553.06195607258,-38446.938043927425,0.8077653097803629
2020-09-22,2,1.279517450807472,0.0,24.0468,0.0,0.05516,200000,197042.37421288714,-2957.625787112862,0.9852118710644356
2020-09-23,2,1.7434696832761503,0.0,22.8331,0.0,0.04735,200000,197042.37421288714,-2957.625787112862,0.9852118710644356
2020-09-24,0,0.8870024648488211,0.0,24.5745,0.0,0.05764,200000,197042.37421288714,-2957.625787112862,0.9852118710644356
2020-09-25,0,0.4731993508505595,0.0,24.6924,0.0,0.06113,200000,197042.37421288714,-2957.625787112862,0.9852118710644356
2020-09-26,1,1.0411196143538846,-3760.3793581036334,26.1998,1671834.16097817,0.05893,200000,197042.37421288714,-2957.625787112862,0.9852118710644356
2020-09-27,1,0.9541249015002802,-3760.3793581036334,26.251,1671834.16097817,0.05924,200000,197753.1742259253,-2246.8257740747067,0.9887658711296264
2020-09-28,1,0.6540976847830834,-3760.3793581036334,26.9855,1671834.16097817,0.06259,200000,206115.81730372927,6115.817303729273,1.0305790865186464
2020-09-29,0,0.054349262654034,0.0,28.8946,0.0,0.07136,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-09-30,0,0.40726395809097493,0.0,29.2656,0.0,0.06888,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-01,0,0.9672086363110609,0.0,27.4673,0.0,0.06166,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-02,2,2.6475904024166876,0.0,27.3369,0.0,0.05477,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-03,2,3.0330401107832166,0.0,28.1867,0.0,0.05104,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-04,2,2.395126690890086,0.0,28.9668,0.0,0.05235,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-05,2,1.991899133950327,0.0,28.6158,0.0,0.05177,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-06,2,2.5802500331047566,0.0,27.6812,0.0,0.04407,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-07,2,1.8113263215362856,0.0,27.6898,0.0,0.04642,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-08,0,0.9619000603880402,0.0,27.7424,0.0,0.05109,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-09,0,0.6967335302908186,0.0,28.4076,0.0,0.05365,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-10,0,0.8285198465395474,0.0,28.4414,0.0,0.05217,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-11,0,0.5446917813050602,0.0,28.5271,0.0,0.05378,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-12,0,0.9844085904129201,0.0,30.6503,0.0,0.05404,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-13,1,1.0642847067058723,-3033.218975156647,30.7256,1758442.88571836,0.053,200000,186394.94588614616,-13605.05411385384,0.9319747294307308
2020-10-14,1,1.1472134648384975,-3033.218975156647,30.838,1758442.88571836,0.05191,200000,184819.17695352074,-15180.823046479258,0.9240958847676037
2020-10-15,2,1.405094504282375,0.0,31.3256,0.0,0.05039,200000,192804.41320296505,-7195.58679703495,0.9640220660148252
2020-10-16,2,2.006694717650813,0.0,30.0516,0.0,0.04366,200000,192804.41320296505,-7195.58679703495,0.9640220660148252
2020-10-17,2,1.245707379524963,0.0,30.2414,0.0,0.0472,200000,192804.41320296505,-7195.58679703495,0.9640220660148252
2020-10-18,1,1.0098322781362041,-3144.3055321381285,30.6593,1980324.7042210873,0.04868,200000,192804.41320296505,-7195.58679703495,0.9640220660148252
2020-10-19,1,0.49365308958902354,-3144.3055321381285,29.9107,1980324.7042210873,0.05006,200000,193183.43417343154,-6816.5658265684615,0.9659171708671577
2020-10-20,1,1.0958701125559036,-3144.3055321381285,28.8227,1980324.7042210873,0.04514,200000,180019.2322096975,-19980.76779030249,0.9000961610484876
2020-10-21,2,1.3466734835822598,0.0,29.7329,0.0,0.04545,200000,196287.97735262642,-3712.022647373582,0.9814398867631321
2020-10-22,0,0.6918092211057622,0.0,30.6396,0.0,0.04901,200000,196287.97735262642,-3712.022647373582,0.9814398867631321
2020-10-23,0,-0.39600435563194725,0.0,30.6377,0.0,0.05312,200000,196287.97735262642,-3712.022647373582,0.9814398867631321
2020-10-24,-1,-1.1099912629736435,3200.6362098856703,30.6639,-1739524.7904344774,0.05642,200000,196287.97735262642,-3712.022647373582,0.9814398867631321
2020-10-25,0,-0.1431302066668879,0.0,30.128,0.0,0.0511,200000,188748.92641239276,-11251.073587607243,0.9437446320619638
2020-10-26,1,1.1547292835390792,-3039.7582740257862,31.0467,1975187.5932648885,0.04778,200000,188748.92641239276,-11251.073587607243,0.9437446320619638
2020-10-27,2,1.4679371552194271,0.0,31.4826,0.0,0.04683,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-10-28,2,1.3063297997546897,0.0,30.3338,0.0,0.04518,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-10-29,0,0.8264773348248995,0.0,29.8702,0.0,0.04583,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-10-30,0,0.31480861694331047,0.0,28.4909,0.0,0.04512,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-10-31,0,0.6055379170254496,0.0,28.5058,0.0,0.04405,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-01,0,0.11211356855023251,0.0,28.5318,0.0,0.04523,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-02,2,1.498014475598383,0.0,27.7983,0.0,0.0404,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-03,2,2.0984337585178086,0.0,26.8638,0.0,0.03699,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-04,0,0.9346751873331307,0.0,26.96,0.0,0.03956,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-05,2,1.2739475352727905,0.0,27.6875,0.0,0.03972,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-06,0,0.47674117907128016,0.0,29.0435,0.0,0.04374,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-07,1,1.0477077054014117,-3456.6845654732424,27.7651,2396384.335301401,0.04005,200000,191950.38525764225,-8049.6147423577495,0.9597519262882113
2020-11-08,1,0.6104822937370219,-3456.6845654732424,28.4101,2396384.335301401,0.04196,200000,198757.04088279814,-1242.9591172018554,0.9937852044139908
2020-11-09,1,0.30168536691517295,-3456.6845654732424,28.0941,2396384.335301401,0.04225,200000,198359.68001734602,-1640.3199826539785,0.9917984000867301
2020-11-10,0,-0.734115272259218,0.0,28.2188,0.0,0.0457,200000,179979.11155054453,-20020.888449455466,0.8998955577527227
2020-11-11,0,-0.568128817978811,0.0,28.016,0.0,0.04484,200000,179979.11155054453,-20020.888449455466,0.8998955577527227
2020-11-12,0,0.22551572154174526,0.0,27.6874,0.0,0.04173,200000,179979.11155054453,-20020.888449455466,0.8998955577527227
2020-11-13,-2,-1.3510297258941044,0.0,28.1974,0.0,0.046,200000,179979.11155054453,-20020.888449455466,0.8998955577527227
2020-11-14,-1,-1.0847914733880233,3221.840735784565,27.9311,-2020421.0995795298,0.04454,200000,179979.11155054453,-20020.888449455466,0.8998955577527227
2020-11-15,-1,-0.2381522299297755,3221.840735784565,27.6786,-2020421.0995795298,0.04241,200000,174862.09982265453,-25137.900177345466,0.8743104991132726
2020-11-16,0,-0.19239531155683678,0.0,27.9451,0.0,0.04279,200000,176398.26885597938,-23601.731144020625,0.8819913442798969
2020-11-17,-2,-2.512738655742508,0.0,28.5552,0.0,0.05092,200000,176398.26885597938,-23601.731144020625,0.8819913442798969
2020-11-18,-1,-1.184217283746827,3139.5301489685967,28.0931,-1901253.1672340955,0.04639,200000,176398.26885597938,-23601.731144020625,0.8819913442798969
2020-11-19,-2,-2.477851753338784,0.0,28.1387,0.0,0.05311,200000,189031.5275649995,-10968.472435000498,0.9451576378249975
2020-11-20,-2,-1.927099287818641,0.0,28.9715,0.0,0.05373,200000,189031.5275649995,-10968.472435000498,0.9451576378249975
2020-11-21,-2,-1.912394545242224,0.0,30.5161,0.0,0.05839,200000,189031.5275649995,-10968.472435000498,0.9451576378249975
2020-11-22,-2,-1.2451720443107726,0.0,30.0226,0.0,0.05424,200000,189031.5275649995,-10968.472435000498,0.9451576378249975
2020-11-23,-2,-1.9980864379409633,0.0,30.995,0.0,0.06314,200000,189031.5275649995,-10968.472435000498,0.9451576378249975
2020-11-24,-1,-1.0288505676893824,2784.7323061250872,33.9407,-1517837.8638589971,0.06227,200000,189031.5275649995,-10968.472435000498,0.9451576378249975
2020-11-25,-2,-1.2241877985036895,0.0,31.2953,0.0,0.05959,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-11-26,0,-0.47472889635812837,0.0,28.2356,0.0,0.04975,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-11-27,0,-0.23550183188950805,0.0,28.4606,0.0,0.0493,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-11-28,0,-0.4655417881046578,0.0,29.1766,0.0,0.05209,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-11-29,0,0.43245905999371426,0.0,30.1045,0.0,0.04992,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-11-30,0,0.7940694179075306,0.0,31.4935,0.0,0.05069,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-01,0,0.7004453986262473,0.0,30.1996,0.0,0.04903,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-02,0,-0.05312990317660977,0.0,30.2875,0.0,0.05272,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-03,0,-0.40551048629180336,0.0,30.7065,0.0,0.05524,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-04,0,0.14927932496474336,0.0,29.0231,0.0,0.05021,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-05,0,-0.27876058284999383,0.0,29.728,0.0,0.05347,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-06,0,0.14466578843314298,0.0,29.5026,0.0,0.05201,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-07,0,-0.29573072747341417,0.0,29.37,0.0,0.05318,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-08,0,0.5263642637952473,0.0,27.6705,0.0,0.04793,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-09,0,0.533566884378814,0.0,28.1452,0.0,0.04855,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-10,0,-0.3742163896155837,0.0,27.6926,0.0,0.05014,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-11,0,-0.9363120239628692,0.0,27.3419,0.0,0.05096,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-12,0,-0.3034069635013632,0.0,28.1603,0.0,0.05069,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-13,0,-0.2986738450880967,0.0,29.1571,0.0,0.05199,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-14,0,0.03306358654219129,0.0,30.0338,0.0,0.05268,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-15,0,-0.1990534305940523,0.0,29.5053,0.0,0.05202,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-16,-1,-1.074211361473499,3147.0047309267497,30.5577,-1720615.9682633807,0.05589,200000,192330.4529324807,-7669.547067519306,0.9616522646624035
2020-12-17,-2,-1.5914913598319793,0.0,30.2255,0.0,0.05699,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-18,-2,-1.8647389414103874,0.0,30.9882,0.0,0.05995,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-19,0,0.036435186106241774,0.0,33.3167,0.0,0.05898,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-20,2,1.9220813080959496,0.0,34.3148,0.0,0.05643,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-21,2,1.9446557378623386,0.0,32.05,0.0,0.05289,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-22,2,2.196526182204433,0.0,33.5151,0.0,0.05391,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-23,2,1.7506916148246803,0.0,31.1843,0.0,0.0505,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-24,2,1.9718538767979406,0.0,32.4895,0.0,0.05129,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-25,2,1.8186918216336012,0.0,33.1996,0.0,0.052,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-26,2,2.18152479492088,0.0,33.6361,0.0,0.05031,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-27,1,1.1892354742544573,-2899.396648292218,33.674,1837648.8374664437,0.05313,200000,195268.56546918428,-4731.434530815721,0.9763428273459214
2020-12-28,2,1.546373205184031,0.0,35.951,0.0,0.05469,200000,199003.759450898,-996.240549101989,0.99501879725449
2020-12-29,2,2.638402876131577,0.0,39.0667,0.0,0.05231,200000,199003.759450898,-996.240549101989,0.99501879725449
2020-12-30,2,2.006458332409049,0.0,38.1558,0.0,0.05205,200000,199003.759450898,-996.240549101989,0.99501879725449
2020-12-31,2,1.6518836054565906,0.0,37.3588,0.0,0.05152,200000,199003.759450898,-996.240549101989,0.99501879725449
2021-01-01,2,1.2558602345512049,0.0,37.7762,0.0,0.05333,200000,199003.759450898,-996.240549101989,0.99501879725449
2021-01-02,2,1.5848633609350766,0.0,38.2331,0.0,0.05127,200000,199003.759450898,-996.240549101989,0.99501879725449
2021-01-03,1,1.1969163981944282,-2411.728285171157,41.2575,1754573.7916672367,0.05671,200000,199003.759450898,-996.240549101989,0.99501879725449
2021-01-04,1,0.9745298614509512,-2411.728285171157,41.1333,1754573.7916672367,0.05723,200000,199616.60116954672,-383.39883045328315,0.9980830058477336
2021-01-05,1,0.3251573417265918,-2411.728285171157,41.8219,1754573.7916672367,0.06182,200000,209330.81097046818,9330.810970468185,1.0466540548523409
2021-01-06,0,-1.19600516866365,0.0,42.2417,0.0,0.07311,200000,172602.3722458208,-27397.627754179208,0.863011861229104
2021-01-07,0,-0.8350483112915259,0.0,43.5728,0.0,0.07112,200000,172602.3722458208,-27397.627754179208,0.863011861229104
2021-01-08,-1,-1.1940604886213757,2037.519740365247,42.356,-1214825.255108536,0.07104,200000,172602.37224582082,-27397.62775417918,0.8630118612291041
2021-01-09,-1,-1.048471675656122,2037.519740365247,43.8479,-1214825.255108536,0.07261,200000,177549.4235969921,-22450.5764030079,0.8877471179849605
2021-01-10,-1,-1.000578879022867,2037.519740365247,42.4031,-1214825.255108536,0.0699,200000,171313.43863476827,-28686.561365231726,0.8565671931738413
2021-01-11,-1,-0.5761791917077974,2037.519740365247,38.1674,-1214825.255108536,0.06049,200000,151251.61061993186,-48748.38938006814,0.7562580530996593
2021-01-12,-1,-0.2590183319278753,2037.519740365247,38.2541,-1214825.255108536,0.05881,200000,149387.3571528392,-50612.64284716081,0.746936785764196
2021-01-13,-1,-1.0046791417388043,2037.519740365247,40.1114,-1214825.255108536,0.06604,200000,161954.82916105428,-38045.17083894572,0.8097741458052714
2021-01-14,-2,-1.8598625013279897,0.0,41.8723,0.0,0.07696,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-15,-2,-2.4678678355064685,0.0,40.8668,0.0,0.08851,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-16,-2,-1.6171343271550291,0.0,43.142,0.0,0.08459,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-17,-2,-1.6864704811114695,0.0,45.8675,0.0,0.09487,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-18,-2,-1.643173990013841,0.0,45.3412,0.0,0.0968,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-19,-2,-1.4868537573941765,0.0,42.5241,0.0,0.09115,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-20,-2,-1.3720124789533257,0.0,42.6069,0.0,0.092,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-21,-1,-1.0916792761633662,2339.6267831237783,38.6343,-1120905.7915084201,0.08064,200000,180779.686054478,-19220.313945522008,0.9038984302723899
2021-01-22,-2,-1.2355209131223557,0.0,40.8936,0.0,0.08955,200000,185481.0378657065,-14518.962134293513,0.9274051893285324
2021-01-23,-1,-1.137411735103644,2266.8902158801993,40.9109,-1038178.8753257947,0.08933,200000,185481.0378657065,-14518.962134293513,0.9274051893285324
2021-01-24,-1,-0.8547466676180405,2266.8902158801993,41.8263,-1038178.8753257947,0.08779,200000,185957.35370132152,-14042.646298678475,0.9297867685066076
2021-01-25,-1,-0.3760923551477693,2266.8902158801993,41.8347,-1038178.8753257947,0.08253,200000,180515.5746949212,-19484.425305078796,0.902577873474606
2021-01-26,-2,-1.2085052701998522,0.0,41.8396,0.0,0.09518,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-01-27,0,-0.9099151580782172,0.0,40.8826,0.0,0.09,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-01-28,0,-0.4725596239029112,0.0,42.5254,0.0,0.08857,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-01-29,-2,-1.6680575614653728,0.0,42.8618,0.0,0.11164,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-01-30,0,-0.9465109276736589,0.0,44.7849,0.0,0.10452,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-01-31,0,-0.5250116403255957,0.0,44.3292,0.0,0.09803,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-01,0,-0.03774014077228646,0.0,51.4781,0.0,0.10884,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-02,0,-0.12934942660224558,0.0,51.0071,0.0,0.1101,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-03,-2,-3.1692273458097966,0.0,52.12,0.0,0.15841,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-04,-2,-1.7171620101837066,0.0,55.9599,0.0,0.14849,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-05,-2,-1.489169556952213,0.0,67.7005,0.0,0.17848,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-06,0,-0.3349709509927685,0.0,72.8356,0.0,0.17,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-07,-2,-1.3730801964271966,0.0,68.3542,0.0,0.18214,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-08,-2,-1.2822629666393257,0.0,79.8374,0.0,0.21432,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-09,0,-0.09652217934440675,0.0,107.3469,0.0,0.25112,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-10,2,1.9872489675472866,0.0,128.9711,0.0,0.23952,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-11,2,1.5890137462145806,0.0,124.085,0.0,0.23532,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-12,2,1.6576647134165532,0.0,136.6139,0.0,0.25158,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-13,0,0.9873019246110822,0.0,133.3496,0.0,0.26402,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-14,2,1.5724492562275212,0.0,135.8623,0.0,0.24813,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-15,2,1.3647014332863445,0.0,130.303,0.0,0.2394,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-16,2,1.5895137681557587,0.0,130.183,0.0,0.22679,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-17,2,2.543384450966451,0.0,165.3233,0.0,0.23594,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-18,2,1.6134554290602638,0.0,195.6,0.0,0.30729,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-19,2,3.5599921801232464,0.0,333.111,0.0,0.29228,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-20,2,1.7693871421510674,0.0,253.0,0.0,0.2884,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-21,2,1.998971321800568,0.0,295.2597,0.0,0.29609,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
