date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-08-02,-2,-2.8990667000383255,0.0,0.005414,0.0,0.008407,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-03,-2,-2.3853508112775996,0.0,0.005509,0.0,0.008596,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-04,-2,-2.6403361662219957,0.0,0.005589,0.0,0.009153,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-05,-2,-1.7960309119286075,0.0,0.005596,0.0,0.008894,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-06,-2,-1.5907207504586278,0.0,0.005625,0.0,0.00895,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-07,0,-0.5158469602796978,0.0,0.005853,0.0,0.008739,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-08,0,-0.3314911731552472,0.0,0.006114,0.0,0.009057,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-09,0,0.25671994100512396,0.0,0.006132,0.0,0.008792,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-10,0,0.5034239295813963,0.0,0.006566,0.0,0.009303,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-11,0,-0.05149828146094811,0.0,0.006139,0.0,0.008995,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-12,0,-0.2640143541003519,0.0,0.006396,0.0,0.00952,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-13,0,-0.3319064304913763,0.0,0.006301,0.0,0.009449,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-14,0,0.9308667078340053,0.0,0.006723,0.0,0.009512,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-15,2,2.2913975865582348,0.0,0.007066,0.0,0.009312,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-16,2,1.6014280631951614,0.0,0.007034,0.0,0.009515,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-17,2,2.1415563179122747,0.0,0.007432,0.0,0.009588,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-18,0,0.7322532782515931,0.0,0.007234,0.0,0.010091,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-19,0,0.5223528781114118,0.0,0.006832,0.0,0.009648,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-20,1,1.0271751473681847,-11577644.859398764,0.007554,8481141.317678265,0.010312,200000,174915.05853579653,-25084.941464203468,0.8745752926789827
2020-08-21,0,-0.25797017974099157,0.0,0.007278,0.0,0.010778,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-22,0,-0.5602440833034577,0.0,0.007366,0.0,0.011107,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-23,-2,-1.6179566311361149,0.0,0.007242,0.0,0.011831,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-24,-2,-2.594906629469532,0.0,0.007515,0.0,0.0138,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-25,-2,-2.034495448254852,0.0,0.00686,0.0,0.012263,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-26,-2,-1.572099095238576,0.0,0.006817,0.0,0.011769,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-27,-1,-1.0213302260924195,13049736.83109555,0.006428,-7941276.9431300005,0.010563,200000,167767.41670056438,-32232.583299435617,0.8388370835028219
2020-08-28,-2,-1.3348156786860987,0.0,0.006439,0.0,0.011119,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-08-29,0,-0.9970311010848073,0.0,0.006697,0.0,0.011252,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-08-30,0,-0.5754516257789604,0.0,0.006882,0.0,0.011099,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-08-31,0,0.05131490759385012,0.0,0.007111,0.0,0.010737,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-01,0,0.2598725483955684,0.0,0.007094,0.0,0.01048,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-02,0,0.1560944645895274,0.0,0.006661,0.0,0.009943,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-03,0,-0.7734321538007505,0.0,0.005066,0.0,0.008438,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-04,0,-0.5472144923196334,0.0,0.005465,0.0,0.008947,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-05,0,-0.862661476477269,0.0,0.004833,0.0,0.008266,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-06,0,-0.6665164948927225,0.0,0.005073,0.0,0.00855,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-07,2,1.3567000297135214,0.0,0.005963,0.0,0.008506,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-08,2,2.638488000063334,0.0,0.006604,0.0,0.008242,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-09,2,1.2016967572997672,0.0,0.00625,0.0,0.008849,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-10,2,2.585696847543834,0.0,0.007731,0.0,0.009219,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-11,2,1.8405414368275674,0.0,0.007514,0.0,0.009351,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-12,2,2.128352083108411,0.0,0.008372,0.0,0.009647,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-13,2,1.3291765540322351,0.0,0.007372,0.0,0.009166,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-14,0,0.341636140575035,0.0,0.006765,0.0,0.009483,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-15,0,0.005533967522785323,0.0,0.006313,0.0,0.009193,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-16,0,0.4062289191171705,0.0,0.006689,0.0,0.009174,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-17,0,-0.04460769097320654,0.0,0.00644,0.0,0.009278,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-18,0,-0.5153789531895965,0.0,0.006525,0.0,0.009919,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-19,0,-0.567377551411573,0.0,0.006347,0.0,0.009674,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-20,0,-0.3229061596807239,0.0,0.00618,0.0,0.009127,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-21,-2,-1.236219019196376,0.0,0.005421,0.0,0.009133,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-22,-1,-1.0216297257344713,15611544.42611639,0.00551,-9467269.402146302,0.009086,200000,172039.21957580262,-27960.78042419738,0.8601960978790131
2020-09-23,-1,-0.8814817374441131,15611544.42611639,0.005294,-9467269.402146302,0.008529,200000,163393.85692276596,-36606.14307723404,0.8169692846138298
2020-09-24,-1,-1.0796665512608201,15611544.42611639,0.005795,-9467269.402146302,0.009617,200000,181515.62978978548,-18484.370210214518,0.9075781489489274
2020-09-25,-2,-1.2846076650229388,0.0,0.005842,0.0,0.009992,200000,175433.5329046765,-24566.46709532349,0.8771676645233826
2020-09-26,-2,-1.7601712764442472,0.0,0.00583,0.0,0.010968,200000,175433.5329046765,-24566.46709532349,0.8771676645233826
2020-09-27,-2,-1.386860357505387,0.0,0.005815,0.0,0.010552,200000,175433.5329046765,-24566.46709532349,0.8771676645233826
2020-09-28,0,-0.9957509874132089,0.0,0.005927,0.0,0.010232,200000,175433.5329046765,-24566.46709532349,0.8771676645233826
2020-09-29,-2,-1.3993991776173984,0.0,0.005964,0.0,0.011389,200000,175433.5329046765,-24566.46709532349,0.8771676645233826
2020-09-30,-1,-1.003334944654945,14809516.537622532,0.005923,-8227817.883157139,0.010661,200000,175433.5329046765,-24566.46709532349,0.8771676645233826
2020-10-01,-1,-0.7239371325218815,14809516.537622532,0.005696,-8227817.883157139,0.009906,200000,165859.77014885255,-34140.22985114745,0.8292988507442627
2020-10-02,-1,-0.5639233342632007,14809516.537622532,0.005456,-8227817.883157139,0.009329,200000,157558.0352612415,-42441.964738758514,0.7877901763062074
2020-10-03,-2,-1.2381082844591795,0.0,0.005366,0.0,0.01004,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-04,0,-0.8664694945689049,0.0,0.005502,0.0,0.009952,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-05,0,-0.694340029380136,0.0,0.005509,0.0,0.009865,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-06,0,-0.4473984965909355,0.0,0.005287,0.0,0.0093,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-07,0,-0.5107398145048702,0.0,0.00537,0.0,0.009556,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-08,0,-0.3219077747150737,0.0,0.005464,0.0,0.009643,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-09,0,0.2887854164648028,0.0,0.0058,0.0,0.009901,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-10,0,0.025344429202733817,0.0,0.005769,0.0,0.010102,200000,178572.9587106917,-21427.041289308312,0.8928647935534584
2020-10-11,1,1.142370604149671,-15018751.783910152,0.005945,9014283.630019771,0.009905,200000,178572.95871069166,-21427.04128930834,0.8928647935534583
2020-10-12,1,1.0104363015979276,-15018751.783910152,0.005883,9014283.630019771,0.009878,200000,177398.41044207872,-22601.58955792128,0.8869920522103936
2020-10-13,2,1.618114750241787,0.0,0.006026,0.0,0.009907,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-14,0,0.6716712123354838,0.0,0.005782,0.0,0.0099,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-15,0,0.8133746627320514,0.0,0.00578,0.0,0.009838,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-16,0,-0.366112370383416,0.0,0.005459,0.0,0.009704,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-17,0,0.2385500643960681,0.0,0.00552,0.0,0.009573,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-18,0,-0.4070247146495485,0.0,0.005543,0.0,0.009858,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-19,0,-0.12078159740069937,0.0,0.005576,0.0,0.009765,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-20,-2,-1.7093208588185902,0.0,0.005131,0.0,0.009498,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-21,-1,-1.0512321259519692,16310238.526395248,0.005511,-8983182.542371,0.010006,200000,179771.44903792843,-20228.550962071575,0.8988572451896422
2020-10-22,-1,-0.9812864853281993,16310238.526395248,0.00558,-8983182.542371,0.010143,200000,182127.55150455452,-17872.448495445482,0.9106377575227727
2020-10-23,-2,-1.3010213444175633,0.0,0.005507,0.0,0.010094,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-24,-2,-1.7898481802622135,0.0,0.005481,0.0,0.010287,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-25,-2,-1.3714908320021006,0.0,0.00539,0.0,0.010001,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-26,-2,-1.2314784134771795,0.0,0.005251,0.0,0.009737,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-27,-2,-1.3854291559655143,0.0,0.005274,0.0,0.009901,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-28,-2,-1.6851093931210814,0.0,0.004975,0.0,0.009571,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-29,-2,-1.3034742179072987,0.0,0.004921,0.0,0.009362,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-30,-1,-1.1107350679114079,18465263.755444966,0.004891,-9742567.964172743,0.00927,200000,180627.21005576267,-19372.78994423733,0.9031360502788134
2020-10-31,-2,-1.2125995282105084,0.0,0.004855,0.0,0.009301,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-01,0,-0.2904833591096518,0.0,0.004984,0.0,0.009161,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-02,-2,-1.3341866722391322,0.0,0.004645,0.0,0.008963,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-03,-2,-1.837718399303219,0.0,0.004405,0.0,0.008755,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-04,-2,-1.5113810032659853,0.0,0.004309,0.0,0.008475,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-05,0,-0.4990217062937262,0.0,0.004583,0.0,0.008693,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-06,0,0.9078928180614196,0.0,0.005049,0.0,0.00916,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-07,0,-0.6213457452815191,0.0,0.004605,0.0,0.008796,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-08,2,1.4754021360166978,0.0,0.005081,0.0,0.009168,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-09,2,1.489870420719812,0.0,0.004922,0.0,0.008844,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-10,2,2.4052388936248854,0.0,0.005183,0.0,0.008962,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-11,2,2.156536721163043,0.0,0.005147,0.0,0.008863,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-12,2,1.8116452802582192,0.0,0.005019,0.0,0.008668,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-13,2,1.444763123261181,0.0,0.005137,0.0,0.008936,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-14,0,0.8798229489411717,0.0,0.004861,0.0,0.008634,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-15,0,0.926384861430767,0.0,0.00483,0.0,0.008533,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-16,0,0.6371927537587428,0.0,0.004852,0.0,0.00866,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-17,0,0.24591929075431945,0.0,0.004816,0.0,0.008727,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-18,0,-0.5317578324441864,0.0,0.004638,0.0,0.008698,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-19,0,-0.16808331361525172,0.0,0.004694,0.0,0.008646,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-20,0,-0.26388809746605657,0.0,0.004817,0.0,0.008891,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-21,1,1.1615580102046676,-16952387.89748395,0.005356,9793656.518058896,0.009271,200000,181593.97915784805,-18406.02084215195,0.9079698957892403
2020-11-22,2,1.2535829964848033,0.0,0.005232,0.0,0.008973,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-23,2,1.969693459710666,0.0,0.005586,0.0,0.009236,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-24,2,1.8625565455935278,0.0,0.00637,0.0,0.010515,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-25,-2,-1.3045393865997679,0.0,0.006273,0.0,0.011755,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-26,0,0.7959040168454019,0.0,0.005612,0.0,0.009628,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-27,2,1.3865836121832926,0.0,0.005576,0.0,0.009312,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-28,2,1.928851478448696,0.0,0.005881,0.0,0.009509,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-29,2,2.1304075334192993,0.0,0.006002,0.0,0.009457,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-11-30,2,1.8556345047415301,0.0,0.006207,0.0,0.009765,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-01,0,0.9370383220413679,0.0,0.006059,0.0,0.009941,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-02,0,0.1756421312721358,0.0,0.00634,0.0,0.010823,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-03,0,-0.5503136473732639,0.0,0.006244,0.0,0.011109,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-04,-2,-1.979473907883103,0.0,0.006009,0.0,0.011875,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-05,-2,-1.9181324816390533,0.0,0.006174,0.0,0.012431,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-06,-2,-1.5514379840751995,0.0,0.006027,0.0,0.011956,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-07,-2,-2.182240209830604,0.0,0.005934,0.0,0.01297,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-08,-2,-2.617956532079662,0.0,0.005546,0.0,0.014005,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-09,-2,-2.4522165360113037,0.0,0.006129,0.0,0.016865,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-10,-2,-1.824336666438559,0.0,0.005897,0.0,0.015172,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-11,-2,-1.361401597119925,0.0,0.005692,0.0,0.01376,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-12,-1,-1.0391583901026717,15354410.160011914,0.00594,-6641799.9090060275,0.013732,200000,182410.39270094153,-17589.607299058465,0.9120519635047076
2020-12-13,-1,-1.0252111696081563,15354410.160011914,0.005905,-6641799.9090060275,0.013928,200000,183174.78112750628,-16825.218872493715,0.9158739056375315
2020-12-14,-2,-1.5546210949158992,0.0,0.006184,0.0,0.017339,200000,202620.88889368338,2620.888893683383,1.013104444468417
2020-12-15,-1,-1.189224452768638,16145090.748500668,0.006275,-6125178.019760683,0.01654,200000,202620.88889368338,2620.888893683383,1.013104444468417
2020-12-16,-2,-1.2217602630080635,0.0,0.006424,0.0,0.017725,200000,207473.6063255732,7473.606325573201,1.037368031627866
2020-12-17,0,-0.927031131730455,0.0,0.006419,0.0,0.016781,200000,207473.6063255732,7473.606325573201,1.037368031627866
2020-12-18,0,-0.9190427079950143,0.0,0.006556,0.0,0.017513,200000,207473.6063255732,7473.606325573201,1.037368031627866
2020-12-19,0,-0.7087812893169234,0.0,0.00661,0.0,0.017049,200000,207473.6063255732,7473.606325573201,1.037368031627866
2020-12-20,0,-0.5623649826829322,0.0,0.006469,0.0,0.01639,200000,207473.6063255732,7473.606325573201,1.037368031627866
2020-12-21,0,-0.5451653298667651,0.0,0.006164,0.0,0.015772,200000,207473.6063255732,7473.606325573201,1.037368031627866
2020-12-22,-1,-1.0135954171192547,16917286.88238529,0.006132,-6038230.68467908,0.01718,200000,207473.60632557323,7473.60632557323,1.0373680316278662
2020-12-23,-2,-2.2105047400954514,0.0,0.005073,0.0,0.018202,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-24,-2,-1.786115067175551,0.0,0.005668,0.0,0.019371,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-25,-2,-2.2896043009150606,0.0,0.005818,0.0,0.023837,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-26,-2,-2.84216901932376,0.0,0.005847,0.0,0.035034,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-27,-2,-1.87735705319166,0.0,0.005785,0.0,0.02702,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-28,-2,-1.8000464201283082,0.0,0.005892,0.0,0.029779,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-29,-2,-1.4859353094106327,0.0,0.005797,0.0,0.02797,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-30,-2,-1.2832956065069705,0.0,0.005945,0.0,0.028098,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2020-12-31,-2,-1.5531065544652387,0.0,0.005673,0.0,0.03333,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2021-01-01,-2,-1.3748868223766866,0.0,0.005787,0.0,0.03345,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2021-01-02,-2,-1.4829429717532692,0.0,0.005615,0.0,0.037912,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2021-01-03,-1,-1.0428485222227124,20220056.312762946,0.005726,-3606068.5348017765,0.032107,200000,231560.08489376126,31560.08489376126,1.1578004244688063
2021-01-04,-1,-0.7547934147062513,20220056.312762946,0.005796,-3606068.5348017765,0.029352,200000,223040.77002227577,23040.77002227577,1.1152038501113788
2021-01-05,-1,-0.7462856297781252,20220056.312762946,0.005739,-3606068.5348017765,0.03009,200000,224549.505391132,24549.505391132,1.12274752695566
2021-01-06,-1,-0.5657419561919997,20220056.312762946,0.006113,-3606068.5348017765,0.030533,200000,233709.29481302254,33709.29481302254,1.1685464740651126
2021-01-07,-1,-0.21412358737975165,20220056.312762946,0.006353,-3606068.5348017765,0.028364,200000,230740.5456761006,30740.54567610059,1.153702728380503
2021-01-08,0,1.0981208588902966,0.0,0.008581,0.0,0.026742,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-09,2,2.2165304577091516,0.0,0.011344,0.0,0.027671,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-10,2,1.9164010869853811,0.0,0.010123,0.0,0.026263,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-11,2,2.2149230407641065,0.0,0.010585,0.0,0.024763,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-12,2,1.7594981181857468,0.0,0.010376,0.0,0.025337,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-13,2,1.8113731966558535,0.0,0.012541,0.0,0.028643,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-14,2,2.0486063205473655,0.0,0.01478,0.0,0.029342,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-15,2,3.304818609039481,0.0,0.024766,0.0,0.02767,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-16,2,2.0798153537702686,0.0,0.02079,0.0,0.027542,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-17,2,1.867777992647966,0.0,0.020653,0.0,0.026523,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-18,2,1.4895975601389289,0.0,0.020286,0.0,0.027466,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-19,0,0.858265234737728,0.0,0.017878,0.0,0.029265,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-20,0,0.7933405831287598,0.0,0.01825,0.0,0.029638,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-21,0,0.6459872851690971,0.0,0.014886,0.0,0.024845,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-22,0,0.48149423781904954,0.0,0.015771,0.0,0.027276,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-23,0,0.171889442695336,0.0,0.01545,0.0,0.029377,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-24,0,0.5586544260136248,0.0,0.017724,0.0,0.028501,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-25,0,0.16865822839214617,0.0,0.016313,0.0,0.02909,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-26,0,-0.20779894760494297,0.0,0.016927,0.0,0.033123,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-27,0,-0.1657711149385533,0.0,0.015691,0.0,0.029239,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-28,0,0.07298450465340083,0.0,0.017132,0.0,0.029324,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-29,0,-0.056337044079353436,0.0,0.016936,0.0,0.029445,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-30,0,-0.2718873394317049,0.0,0.01605,0.0,0.028771,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-01-31,0,-0.28052258039078565,0.0,0.015755,0.0,0.027867,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-02-01,0,-0.49807586429246115,0.0,0.016121,0.0,0.029253,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-02-02,0,-0.629969452741439,0.0,0.01666,0.0,0.030505,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-02-03,0,-0.8227216711986619,0.0,0.017367,0.0,0.032849,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-02-04,-1,-1.1721119952063532,4740265.923031958,0.016295,-2367662.8621813925,0.032624,200000,154485.2664316115,-45514.7335683885,0.7724263321580574
2021-02-05,-1,-0.9171521380311483,4740265.923031958,0.018217,-2367662.8621813925,0.035359,200000,170071.61546374502,-29928.384536254976,0.8503580773187251
2021-02-06,0,0.17202046364756088,0.0,0.019791,0.0,0.03417,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-07,0,-0.8422875665671009,0.0,0.018838,0.0,0.03559,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-08,-2,-1.2049973709256576,0.0,0.02006,0.0,0.039173,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-09,0,-0.8436458997615475,0.0,0.021872,0.0,0.041884,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-10,0,-0.37304234872064096,0.0,0.022485,0.0,0.042009,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-11,2,1.390762195319591,0.0,0.026566,0.0,0.044899,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-12,2,2.482818587138379,0.0,0.031099,0.0,0.047867,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-13,2,2.238883018891299,0.0,0.034867,0.0,0.053836,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-14,0,-0.34344731424802827,0.0,0.031014,0.0,0.057474,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-15,-2,-1.2314686960371821,0.0,0.030545,0.0,0.060898,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-16,0,-0.4944861783364331,0.0,0.030866,0.0,0.057983,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-17,2,2.5197161199435514,0.0,0.0402,0.0,0.058393,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-18,2,2.2548326771136824,0.0,0.042707,0.0,0.060869,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-19,0,-0.9541745550170747,0.0,0.043628,0.0,0.086817,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-20,-2,-1.3891635091236665,0.0,0.0415,0.0,0.089168,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-21,0,0.9409390963041602,0.0,0.056268,0.0,0.090146,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-22,1,1.1671912524610846,-1181809.6361222118,0.059897,765337.7277228284,0.092491,200000,141573.70354962425,-58426.296450375754,0.7078685177481212
2021-02-23,1,1.14837657004396,-1181809.6361222118,0.055317,765337.7277228284,0.084445,200000,130003.10805892663,-69996.89194107337,0.6500155402946332
2021-02-24,1,0.38404829925518025,-1181809.6361222118,0.052644,765337.7277228284,0.087108,200000,128882.22527049787,-71117.77472950213,0.6444111263524894
2021-02-25,0,-0.4049608828181207,0.0,0.043304,0.0,0.078599,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
