date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2020-07-30,0,-0.6433052834591365,0.0,0.0007611,0.0,0.1406,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-07-31,0,-0.43401951690256557,0.0,0.0007611,0.0,0.13878,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-01,0,-0.09108987492717659,0.0,0.000811,0.0,0.1441,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-02,0,0.10756192532615713,0.0,0.0007635,0.0,0.13375,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-03,0,-0.16834402446383404,0.0,0.0007699,0.0,0.1373,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-04,0,-0.6497384205401919,0.0,0.0007788,0.0,0.14335,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-05,0,-0.7086335341411393,0.0,0.0007661,0.0,0.14227,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-06,0,-0.5317328730393827,0.0,0.0007845,0.0,0.14444,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-07,2,1.2562369269458376,0.0,0.0008578,0.0,0.13888,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-08,0,0.33261368610426184,0.0,0.0008517,0.0,0.14696,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-09,0,0.22223221369902085,0.0,0.0008322,0.0,0.14512,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-10,0,0.8356528468504049,0.0,0.0008578,0.0,0.14383,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-11,0,0.977225371299227,0.0,0.0008198,0.0,0.13685,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-12,2,1.7686198215994644,0.0,0.0008584,0.0,0.1367,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-13,2,1.3531804759546435,0.0,0.0008484,0.0,0.13944,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-14,2,1.3162402045514074,0.0,0.000847,0.0,0.13826,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-15,2,1.348108836987652,0.0,0.000855,0.0,0.13837,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-16,2,2.0349515788794768,0.0,0.000907,0.0,0.13882,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-17,2,1.261933449564606,0.0,0.0008824,0.0,0.14039,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-18,0,0.8322722903309069,0.0,0.0008437,0.0,0.13691,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-19,2,1.224545026785425,0.0,0.0008226,0.0,0.12966,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-20,0,0.9964602939486107,0.0,0.000845,0.0,0.13413,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-21,0,0.9008968513836515,0.0,0.0007758,0.0,0.12315,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-22,0,0.9794949124724084,0.0,0.0007962,0.0,0.12515,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-23,0,0.9336186294512019,0.0,0.0007745,0.0,0.12141,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-24,0,0.6986075694080877,0.0,0.0007816,0.0,0.12361,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-25,2,1.6615412289811426,0.0,0.0007459,0.0,0.11239,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-26,0,0.9513175177781097,0.0,0.0007359,0.0,0.11435,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-27,2,1.72464975436561,0.0,0.0007156,0.0,0.10725,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-28,2,1.6549854653517266,0.0,0.0007313,0.0,0.10927,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-29,0,0.28566632269705916,0.0,0.0007416,0.0,0.11623,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-30,0,-0.1201954548834024,0.0,0.000742,0.0,0.11747,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-08-31,-2,-2.1369917079731584,0.0,0.0007249,0.0,0.12253,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-01,-2,-2.0179115514141577,0.0,0.00073,0.0,0.12445,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-02,0,-0.8772395782155814,0.0,0.0007035,0.0,0.11489,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-03,0,0.19438899596461812,0.0,0.0006018,0.0,0.09446,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-04,-2,-1.5998251654596023,0.0,0.0006042,0.0,0.10156,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-05,-2,-1.4941914308977597,0.0,0.0005336,0.0,0.09,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-06,-2,-1.6550365475774358,0.0,0.0005402,0.0,0.0926,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-07,-2,-1.3932320096131217,0.0,0.0005492,0.0,0.0936,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-08,-2,-1.292304809572413,0.0,0.0005328,0.0,0.09101,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-09,-1,-1.0796344437473568,142407822.26556835,0.0005491,-838025.2406604177,0.09331,200000,156392.27041204716,-43607.72958795284,0.7819613520602358
2020-09-10,-2,-1.5001175706848935,0.0,0.0005535,0.0,0.09709,200000,158933.41140377504,-41066.58859622496,0.7946670570188752
2020-09-11,0,0.1611601905789619,0.0,0.0006032,0.0,0.09701,200000,158933.41140377504,-41066.58859622496,0.7946670570188752
2020-09-12,0,-0.42380489516611525,0.0,0.000588,0.0,0.09771,200000,158933.41140377504,-41066.58859622496,0.7946670570188752
2020-09-13,-2,-1.2177534870778404,0.0,0.0005446,0.0,0.09507,200000,158933.41140377504,-41066.58859622496,0.7946670570188752
2020-09-14,-1,-1.0391404290181459,142848653.06828603,0.0005563,-822381.3070670343,0.09663,200000,158933.41140377504,-41066.58859622496,0.7946670570188752
2020-09-15,-1,-0.6285973942298257,142848653.06828603,0.0005457,-822381.3070670343,0.09313,200000,154540.88110651658,-45459.11889348342,0.7727044055325829
2020-09-16,0,0.09056003247100224,0.0,0.0005526,0.0,0.09151,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-17,0,-0.20023961457467238,0.0,0.0005585,0.0,0.09408,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-18,0,0.4642821331889183,0.0,0.0005497,0.0,0.09093,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-19,0,-0.5503586002606266,0.0,0.0005345,0.0,0.09141,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-20,0,-0.3340210752528542,0.0,0.0005255,0.0,0.08936,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-21,0,0.7394675710579154,0.0,0.0004844,0.0,0.07983,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-22,0,0.30800929288439977,0.0,0.0004878,0.0,0.08146,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-23,0,0.07538109019712634,0.0,0.0004541,0.0,0.07663,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-24,0,0.01790670608074015,0.0,0.0004884,0.0,0.08254,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-25,-2,-3.5519308538396723,0.0,0.0004914,0.0,0.09693,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-26,-2,-2.456426373089161,0.0,0.0004925,0.0,0.09547,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-27,-2,-2.9136593682392227,0.0,0.0004732,0.0,0.1013,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-28,-2,-2.222042136470734,0.0,0.0004747,0.0,0.1003,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-29,-2,-1.8597101333741923,0.0,0.00048,0.0,0.1011,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-09-30,-2,-1.6411336336646964,0.0,0.0004804,0.0,0.10136,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-10-01,-2,-1.3472421499268747,0.0,0.000472,0.0,0.09804,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-10-02,0,-0.7892609358435616,0.0,0.000471,0.0,0.09286,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-10-03,0,-0.911349969109414,0.0,0.0004625,0.0,0.09328,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-10-04,-1,-1.0819244558696532,166936945.29886505,0.000465,-801421.4284944482,0.09686,200000,155251.3591279445,-44748.64087205549,0.7762567956397226
2020-10-05,-1,-1.1753964998382456,166936945.29886505,0.0004551,-801421.4284944482,0.09738,200000,154015.42251230284,-45984.577487697155,0.7700771125615142
2020-10-06,-1,-0.9803485007743484,166936945.29886505,0.0004392,-801421.4284944482,0.09289,200000,147762.74286811083,-52237.25713188917,0.7388137143405542
2020-10-07,-1,-0.8204407690098645,166936945.29886505,0.0004471,-801421.4284944482,0.09374,200000,149762.75295019214,-50237.24704980786,0.7488137647509607
2020-10-08,-1,-0.6905744790889942,166936945.29886505,0.0004622,-801421.4284944482,0.09632,200000,154351.1681097207,-45648.83189027931,0.7717558405486035
2020-10-09,-1,-0.7896692857568454,166936945.29886505,0.0004761,-801421.4284944482,0.10129,200000,160654.6561489923,-39345.343851007696,0.8032732807449615
2020-10-10,-1,-1.1275855702319935,166936945.29886505,0.0004691,-801421.4284944482,0.10493,200000,162403.27153162003,-37596.728468379966,0.8120163576581002
2020-10-11,-1,-0.6738244059486196,166936945.29886505,0.000497,-801421.4284944482,0.10648,200000,168303.01551962478,-31696.98448037522,0.8415150775981239
2020-10-12,-1,-0.699111508183672,166936945.29886505,0.0005071,-801421.4284944482,0.10945,200000,172369.30030977185,-27630.699690228153,0.8618465015488592
2020-10-13,-1,-1.1554779040961203,166936945.29886505,0.0004882,-801421.4284944482,0.10925,200000,169053.90775792437,-30946.092242075625,0.8452695387896219
2020-10-14,-2,-1.4649538116131005,0.0,0.0004793,0.0,0.10703,200000,161014.61673795927,-38985.383262040734,0.8050730836897964
2020-10-15,-2,-1.2431606978574163,0.0,0.00048,0.0,0.10666,200000,161014.61673795927,-38985.383262040734,0.8050730836897964
2020-10-16,-2,-1.6469391904252264,0.0,0.00046,0.0,0.10414,200000,161014.61673795927,-38985.383262040734,0.8050730836897964
2020-10-17,-2,-1.4439938550694824,0.0,0.0004688,0.0,0.10598,200000,161014.61673795927,-38985.383262040734,0.8050730836897964
2020-10-18,-1,-1.130930539937663,168214183.80480492,0.0004786,-749951.6382764754,0.10735,200000,161014.61673795927,-38985.383262040734,0.8050730836897964
2020-10-19,-2,-1.394282812895352,0.0,0.0004754,0.0,0.10859,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-20,0,0.7040628962654444,0.0,0.0004901,0.0,0.10238,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-21,2,1.204775583455694,0.0,0.0005182,0.0,0.10589,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-22,0,0.24388353306603835,0.0,0.000518,0.0,0.11077,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-23,0,-0.03777464762831706,0.0,0.0004982,0.0,0.10805,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-24,0,0.31568497466241024,0.0,0.0005028,0.0,0.10797,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-25,0,-0.11058752078794067,0.0,0.0004882,0.0,0.10639,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-26,0,0.5767699240597478,0.0,0.0004832,0.0,0.10306,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-27,2,1.2251262208269258,0.0,0.0004909,0.0,0.10256,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-28,0,0.6860849659432308,0.0,0.0004636,0.0,0.09869,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-29,2,1.2130743662131485,0.0,0.0004558,0.0,0.09531,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-30,2,1.227490172602529,0.0,0.0004483,0.0,0.0933,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-10-31,2,1.3227130243470717,0.0,0.0004499,0.0,0.093,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-01,0,-0.21419091427570214,0.0,0.0004513,0.0,0.09827,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-02,0,0.7976899118555992,0.0,0.0004395,0.0,0.09221,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-03,0,0.3140986825486412,0.0,0.0004398,0.0,0.09357,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-04,0,-0.3190420318054451,0.0,0.0004403,0.0,0.0955,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-05,-2,-1.2272759872245182,0.0,0.0004374,0.0,0.09752,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-06,-2,-2.241124345374779,0.0,0.0004699,0.0,0.1091,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-07,0,-0.911111289597405,0.0,0.0004578,0.0,0.10128,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-08,-2,-1.7091066725650828,0.0,0.0004693,0.0,0.10655,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-09,-2,-1.2413109132050462,0.0,0.0004703,0.0,0.10561,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-10,-1,-1.0473562523200977,171648893.0462682,0.0004733,-767152.2292615557,0.1059,200000,162482.84215759748,-37517.15784240252,0.8124142107879874
2020-11-11,-1,-0.6335246973697369,171648893.0462682,0.0004792,-767152.2292615557,0.10599,200000,163564.614327204,-36435.385672795994,0.81782307163602
2020-11-12,-1,-0.8231393326527376,171648893.0462682,0.0004691,-767152.2292615557,0.1046,200000,160764.61890876316,-39235.381091236835,0.8038230945438158
2020-11-13,-1,-0.5988805656676578,171648893.0462682,0.0004794,-767152.2292615557,0.10629,200000,163829.08977459173,-36170.91022540827,0.8191454488729586
2020-11-14,0,0.21596662058355964,0.0,0.0004826,0.0,0.10411,200000,159513.304961889,-40486.69503811101,0.797566524809445
2020-11-15,1,1.124908929252245,-166021341.55067545,0.0004804,793914.5180265231,0.10046,200000,159513.304961889,-40486.69503811101,0.797566524809445
2020-11-16,1,1.1607771706526309,-166021341.55067545,0.0004973,793914.5180265231,0.10387,200000,165026.31414056587,-34973.68585943413,0.8251315707028293
2020-11-17,0,-0.10045205180740445,0.0,0.0005021,0.0,0.10947,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-18,0,0.049481218603670586,0.0,0.0004903,0.0,0.10658,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-19,0,0.6365958775469109,0.0,0.0004952,0.0,0.1059,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-20,-2,-2.2060772552201633,0.0,0.0004999,0.0,0.11828,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-21,-2,-2.3798114566728645,0.0,0.0005471,0.0,0.13334,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-22,-2,-2.8829453937273426,0.0,0.0005564,0.0,0.14599,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-23,-2,-2.401652533875514,0.0,0.000583,0.0,0.15445,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-24,-2,-1.6327777652510562,0.0,0.0006555,0.0,0.16721,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-25,-1,-1.0259338623537557,123819306.34020296,0.0006298,-503983.7079626434,0.15473,200000,155962.79826611964,-44037.201733880356,0.7798139913305983
2020-11-26,-1,-1.0201928201578236,123819306.34020296,0.0005607,-503983.7079626434,0.13843,200000,139191.94975822052,-60808.05024177948,0.6959597487911027
2020-11-27,-1,-1.107208857103936,123819306.34020296,0.0005652,-503983.7079626434,0.14178,200000,141437.4820584263,-58562.51794157369,0.7071874102921316
2020-11-28,-2,-2.074647660749536,0.0,0.0005829,0.0,0.16489,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-11-29,-2,-1.956772473824548,0.0,0.0005733,0.0,0.16663,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-11-30,-2,-1.2074456024835858,0.0,0.0006355,0.0,0.17204,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-01,0,-0.887560737712567,0.0,0.00059,0.0,0.15562,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-02,0,-0.8419299742329548,0.0,0.0005979,0.0,0.15845,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-03,0,-0.6352764380770648,0.0,0.0006283,0.0,0.16398,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-04,0,-0.32909962735537734,0.0,0.0005814,0.0,0.14781,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-05,0,-0.7449478331046294,0.0,0.0005969,0.0,0.15993,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-06,0,-0.6313074824246041,0.0,0.0005953,0.0,0.15873,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-07,0,-0.20580876140903395,0.0,0.0005953,0.0,0.15401,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-08,0,0.18508934180532075,0.0,0.0005569,0.0,0.1412,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-09,0,-0.4638311792637062,0.0,0.0005567,0.0,0.14796,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-10,0,-6.54704974911337e-05,0.0,0.0005434,0.0,0.14188,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-11,0,0.010435334634887926,0.0,0.0005316,0.0,0.13926,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-12,0,-0.4717041993984996,0.0,0.0005399,0.0,0.14438,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-13,-2,-1.486777262946876,0.0,0.000548,0.0,0.15406,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-14,0,-0.6976847498846653,0.0,0.0005834,0.0,0.15877,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-15,0,0.08214922623254596,0.0,0.0005825,0.0,0.15381,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-16,0,-0.5159692768313667,0.0,0.0006198,0.0,0.16814,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-17,0,-0.1856441197826308,0.0,0.0006077,0.0,0.16336,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-18,0,-0.28991173763121114,0.0,0.0006137,0.0,0.16502,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-19,0,-0.5354209523416646,0.0,0.000611,0.0,0.16433,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-20,0,-0.9380322090764728,0.0,0.0005963,0.0,0.16201,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-21,2,2.237197581087601,0.0,0.0006134,0.0,0.15278,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-22,2,2.1631034197863626,0.0,0.000635,0.0,0.15646,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-23,2,1.310395099283276,0.0,0.000541,0.0,0.13635,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-24,0,-0.5894825543726246,0.0,0.0005681,0.0,0.15304,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-25,-1,-1.0767808891868567,145374911.3295955,0.000574,-529441.019625581,0.15761,200000,166890.39820637563,-33109.60179362437,0.8344519910318782
2020-12-26,-1,-1.1589297058882988,145374911.3295955,0.0005732,-529441.019625581,0.15839,200000,167187.06227261992,-32812.93772738008,0.8359353113630996
2020-12-27,-1,-0.42824566053375696,145374911.3295955,0.0005739,-529441.019625581,0.15467,200000,165319.30411754345,-34680.69588245655,0.8265965205877173
2020-12-28,-2,-2.8310796346635096,0.0,0.0005725,0.0,0.17627,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2020-12-29,-2,-2.9355911926100298,0.0,0.0005719,0.0,0.19067,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2020-12-30,-2,-1.807372191814078,0.0,0.0005874,0.0,0.18389,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2020-12-31,-2,-1.4882524633310408,0.0,0.0005849,0.0,0.18134,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2021-01-01,0,-0.3905421679909048,0.0,0.0006155,0.0,0.17509,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2021-01-02,2,2.51764396266651,0.0,0.0008032,0.0,0.17742,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2021-01-03,0,-0.08041006936473818,0.0,0.0007508,0.0,0.20615,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2021-01-04,-1,-1.1166916393571578,120860304.56131068,0.0007322,-392817.4493953821,0.22528,200000,176987.82999958337,-23012.170000416634,0.8849391499979168
2021-01-05,-2,-1.895196942889042,0.0,0.0007393,0.0,0.25873,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-06,-2,-2.530840737250118,0.0,0.000765,0.0,0.33309,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-07,-2,-1.548769085886431,0.0,0.0007992,0.0,0.29928,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-08,-2,-1.3617741892399626,0.0,0.0008147,0.0,0.30389,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-09,0,-0.6357688433849589,0.0,0.0010065,0.0,0.33062,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-10,0,-0.23727585308323434,0.0,0.0009735,0.0,0.30153,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-11,0,-0.18373579936699067,0.0,0.0008877,0.0,0.2757,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-12,0,-0.7298221240167359,0.0,0.0008387,0.0,0.28888,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-13,-2,-1.2352569731466025,0.0,0.0008084,0.0,0.3123,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-14,-2,-1.2958337361226844,0.0,0.0007747,0.0,0.31201,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-15,-2,-1.3278268153901895,0.0,0.0007204,0.0,0.30188,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-16,-2,-1.738223213813341,0.0,0.0007155,0.0,0.35071,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-17,-2,-1.7791812330509809,0.0,0.0007062,0.0,0.38081,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-18,-2,-1.4263520827303768,0.0,0.0007288,0.0,0.37123,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-19,-2,-1.3378961183127427,0.0,0.0007036,0.0,0.3672,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-20,-2,-1.2602013552365228,0.0,0.0007018,0.0,0.37532,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-21,-1,-1.0278135365710184,157070095.86678305,0.0006025,-307405.33623432444,0.30785,200000,189269.46551947357,-10730.534480526432,0.9463473275973678
2021-01-22,-2,-1.2220504514823656,0.0,0.000645,0.0,0.34867,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-23,0,-0.8918407255451872,0.0,0.0006917,0.0,0.34583,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-24,0,-0.8888691985899981,0.0,0.0006926,0.0,0.35345,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-25,0,-0.8610332307261025,0.0,0.0006618,0.0,0.34308,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-26,0,-0.7598309333371811,0.0,0.000671,0.0,0.3433,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-27,0,-0.5841156487311185,0.0,0.0006255,0.0,0.31144,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-28,0,-0.1838295292348295,0.0,0.0007498,0.0,0.34409,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-29,0,0.20812521279063226,0.0,0.0008071,0.0,0.34752,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-30,0,-0.10937802430931597,0.0,0.0007772,0.0,0.364,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-01-31,0,0.2110688736685285,0.0,0.0007528,0.0,0.34475,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-02-01,-1,-1.0126660462702852,129113584.93464366,0.0007557,-238700.30368702958,0.40876,200000,195142.27227022042,-4857.727729779581,0.9757113613511021
2021-02-02,-1,-0.8989304637800315,129113584.93464366,0.0007934,-238700.30368702958,0.42498,200000,203881.5733480601,3881.5733480601048,1.0194078667403006
2021-02-03,-1,-1.1061791073750626,129113584.93464366,0.0008064,-238700.30368702958,0.44189,200000,209596.47208755816,9596.472087558155,1.0479823604377907
2021-02-04,-2,-1.3847565295787478,0.0,0.000781,0.0,0.43934,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-05,-2,-2.476550599837413,0.0,0.0008201,0.0,0.53917,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-06,-2,-2.8820170130706386,0.0,0.0007917,0.0,0.63444,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-07,-2,-2.3871691431637867,0.0,0.0008,0.0,0.66109,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-08,0,-0.6982780854021833,0.0,0.001128,0.0,0.67638,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-09,0,-0.5661930487852057,0.0,0.001196,0.0,0.70562,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-10,-2,-1.9427081472321317,0.0,0.0011239,0.0,0.93966,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-11,-2,-1.2076285792906727,0.0,0.001292,0.0,0.92796,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-12,0,-0.7476344803996765,0.0,0.0014056,0.0,0.92426,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-13,0,-0.6646078252340953,0.0,0.0013934,0.0,0.91299,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-14,0,-0.6268048915339687,0.0,0.0012804,0.0,0.84364,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-15,0,-0.6004525400455872,0.0,0.0012961,0.0,0.86143,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-16,0,-0.5896005831934025,0.0,0.0012916,0.0,0.87,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-17,0,0.23857925498601265,0.0,0.0015463,0.0,0.89206,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-18,0,0.05280940536856637,0.0,0.0014987,0.0,0.91442,200000,199175.1538581233,-824.846141876711,0.9958757692906165
