date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2020-08-03,0,-0.4354216011244268,0.0,0.01987,0.0,1.6956,200000,187015.3348240421,-12984.665175957896,0.9350766741202106
2020-08-04,0,0.4902727929321665,0.0,0.02039,0.0,1.6458,200000,187015.3348240421,-12984.665175957896,0.9350766741202106
2020-08-05,0,0.44338646253490915,0.0,0.02031,0.0,1.6475,200000,187015.3348240421,-12984.665175957896,0.9350766741202106
2020-08-06,0,-0.2541611987876707,0.0,0.02022,0.0,1.711,200000,187015.3348240421,-12984.665175957896,0.9350766741202106
2020-08-07,-1,-1.1011983603975695,4703605.000604681,0.01988,-52355.91680404314,1.786,200000,187015.3348240421,-12984.665175957896,0.9350766741202106
2020-08-08,-1,-0.9256803463936577,4703605.000604681,0.02046,-52355.91680404314,1.8258,200000,191827.19121319373,-8172.808786806272,0.9591359560659687
2020-08-09,-2,-1.7740767998291345,0.0,0.02045,0.0,1.9479,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-10,-2,-1.3592487665539381,0.0,0.02146,0.0,1.9747,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-11,-2,-1.4830117730675494,0.0,0.0201,0.0,1.8648,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-12,-2,-2.6171990709145954,0.0,0.02019,0.0,2.1706,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-13,-2,-3.251729765560527,0.0,0.02238,0.0,3.3267,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-14,-2,-2.3730321463047246,0.0,0.02471,0.0,3.4914,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-15,-2,-1.8423980795372257,0.0,0.02526,0.0,3.3895,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-16,-2,-1.781987147620252,0.0,0.02824,0.0,4.0341,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-17,-2,-1.6092215120680122,0.0,0.03036,0.0,4.4095,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-18,-2,-1.4371406107733198,0.0,0.02875,0.0,4.1839,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-19,-2,-1.2640801693164447,0.0,0.02648,0.0,3.8151,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-20,-1,-1.0791341207621987,3510755.697455791,0.02746,-25003.333104789275,3.8557,200000,192810.702904272,-7189.29709572799,0.96405351452136
2020-08-21,-1,-0.8033871483310256,3510755.697455791,0.02425,-25003.333104789275,3.2014,200000,165181.4962649753,-34818.503735024686,0.8259074813248766
2020-08-22,-1,-0.7849937868858319,3510755.697455791,0.02512,-25003.333104789275,3.3831,200000,172778.95934690206,-27221.040653097938,0.8638947967345103
2020-08-23,-1,-0.9026058272174523,3510755.697455791,0.02435,-25003.333104789275,3.499,200000,172973.5637667062,-27026.43623329379,0.864867818833531
2020-08-24,-1,-0.8581876079357387,3510755.697455791,0.0251,-25003.333104789275,3.6478,200000,179327.1265057907,-20672.873494209314,0.8966356325289534
2020-08-25,-1,-0.6677945469068907,3510755.697455791,0.02299,-25003.333104789275,3.227,200000,161398.0294136636,-38601.97058633639,0.8069901470683181
2020-08-26,-1,-0.5148793567982138,3510755.697455791,0.02369,-25003.333104789275,3.2575,200000,164618.16006157873,-35381.83993842127,0.8230908003078936
2020-08-27,-1,-0.3327569709050547,3510755.697455791,0.02307,-25003.333104789275,3.0972,200000,158433.45723245846,-41566.54276754154,0.7921672861622923
2020-08-28,-1,-0.48296019631948495,3510755.697455791,0.02392,-25003.333104789275,3.3697,200000,168231.00784635096,-31768.992153649044,0.8411550392317548
2020-08-29,0,-0.17855789520345594,0.0,0.02491,0.0,3.37,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-08-30,0,0.5353910710307824,0.0,0.02696,0.0,3.3786,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-08-31,2,1.3246675669416492,0.0,0.02917,0.0,3.5954,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-01,2,3.5917529280904565,0.0,0.03466,0.0,3.5345,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-02,2,3.0842829229019286,0.0,0.03449,0.0,3.2748,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-03,2,3.7973972030224368,0.0,0.03996,0.0,2.4758,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-04,2,2.1246147681795535,0.0,0.03552,0.0,2.6204,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-05,2,1.6260695192509993,0.0,0.02988,0.0,2.3133,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-06,2,1.3785559928190425,0.0,0.03142,0.0,2.471,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-07,2,1.4797856847640019,0.0,0.03249,0.0,2.3998,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-08,2,1.7568892616591163,0.0,0.03518,0.0,2.32,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-09,2,1.2896177105159563,0.0,0.03397,0.0,2.3971,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-10,0,0.9948433474072367,0.0,0.03299,0.0,2.4337,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-11,0,0.8571397682394243,0.0,0.0335,0.0,2.5,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-12,0,0.520376745062281,0.0,0.03272,0.0,2.6119,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-13,0,-0.34680547673321477,0.0,0.03065,0.0,3.0776,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-14,0,-0.22509973816884746,0.0,0.03039,0.0,2.8853,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-15,0,-0.06473345169278671,0.0,0.02788,0.0,2.4875,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-16,0,-0.46284108353262704,0.0,0.02639,0.0,2.5589,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-17,0,-0.29141282046423617,0.0,0.02813,0.0,2.5523,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-18,0,-0.03698110762124551,0.0,0.02905,0.0,2.4474,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-19,0,-0.6026912499000083,0.0,0.02768,0.0,2.5426,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-20,0,-0.6660366182963045,0.0,0.02694,0.0,2.4389,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-21,0,-0.447329069409368,0.0,0.0249,0.0,2.1531,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-22,0,-0.6561645787183774,0.0,0.02499,0.0,2.2183,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-23,0,-0.47818077745049303,0.0,0.02486,0.0,2.1718,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-24,0,-0.6562194331096669,0.0,0.02625,0.0,2.3686,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-25,0,-0.40843255302738063,0.0,0.02714,0.0,2.3894,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-26,0,-0.7284219146054707,0.0,0.02718,0.0,2.5148,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-27,0,-0.7194177267281898,0.0,0.02659,0.0,2.4835,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-28,0,-0.5568514486008508,0.0,0.02625,0.0,2.4173,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-29,0,-0.6255345079611488,0.0,0.0263,0.0,2.4515,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-09-30,-2,-1.2045944657325276,0.0,0.02621,0.0,2.5734,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-01,-2,-1.7488659313728312,0.0,0.02581,0.0,2.624,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-02,0,-0.5633771487513326,0.0,0.0259,0.0,2.452,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-03,0,0.6292980243211402,0.0,0.02719,0.0,2.42,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-04,0,0.4109222241188083,0.0,0.02644,0.0,2.3699,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-05,0,0.5024742495282564,0.0,0.02643,0.0,2.3597,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-06,2,1.4948196950385815,0.0,0.02556,0.0,2.1724,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-07,0,0.2633618277759687,0.0,0.02551,0.0,2.2845,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-08,0,0.28698434731985834,0.0,0.02572,0.0,2.3109,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-09,0,-0.05507163411914578,0.0,0.02627,0.0,2.3927,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-10,0,-0.20143328285134637,0.0,0.02644,0.0,2.4244,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-11,0,-0.25437326452123216,0.0,0.02656,0.0,2.4477,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-12,0,0.12599856608177387,0.0,0.02709,0.0,2.4622,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-13,0,-0.6228400947017864,0.0,0.0268,0.0,2.5167,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-14,0,-0.5377125913656988,0.0,0.02676,0.0,2.5097,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-15,-2,-2.106696983017684,0.0,0.02652,0.0,2.697,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-16,-2,-3.0279819451907404,0.0,0.02572,0.0,2.9557,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-17,-2,-2.8191117297398187,0.0,0.02574,0.0,3.1854,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-18,-2,-1.9765151539779096,0.0,0.02594,0.0,3.0567,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-19,-2,-1.4599480897620076,0.0,0.02589,0.0,2.9373,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-20,-1,-1.1504661275088766,3657774.132789123,0.02592,-33060.013083860125,2.8678,200000,189619.0110437881,-10380.988956211891,0.9480950552189406
2020-10-21,-2,-1.434781412492354,0.0,0.02667,0.0,3.1111,200000,194919.18162749946,-5080.8183725005365,0.9745959081374973
2020-10-22,-2,-1.444336562935846,0.0,0.02708,0.0,3.2438,200000,194919.18162749946,-5080.8183725005365,0.9745959081374973
2020-10-23,-2,-1.5761191013138327,0.0,0.02669,0.0,3.3709,200000,194919.18162749946,-5080.8183725005365,0.9745959081374973
2020-10-24,-2,-1.4329125134276648,0.0,0.02706,0.0,3.4382,200000,194919.18162749946,-5080.8183725005365,0.9745959081374973
2020-10-25,-1,-1.052729855773228,3610951.864162643,0.02699,-29727.791243823125,3.2784,200000,194919.18162749946,-5080.8183725005365,0.9745959081374973
2020-10-26,-1,-0.8187262260862173,3610951.864162643,0.02675,-29727.791243823125,3.1694,200000,190812.2239345237,-9187.776065476297,0.9540611196726185
2020-10-27,-1,-0.6503501586855502,3610951.864162643,0.02701,-29727.791243823125,3.1569,200000,191379.4740286582,-8620.52597134179,0.956897370143291
2020-10-28,-1,-0.3678019155143252,3610951.864162643,0.02688,-29727.791243823125,3.0504,200000,187744.0405188499,-12255.959481150087,0.9387202025942496
2020-10-29,-1,-0.31850248554197813,3610951.864162643,0.02655,-29727.791243823125,3.0232,200000,185743.83048184426,-14256.169518155744,0.9287191524092213
2020-10-30,-1,-0.9778436001571088,3610951.864162643,0.0256,-29727.791243823125,3.2101,200000,187869.55039436027,-12130.449605639733,0.9393477519718013
2020-10-31,-1,-0.9122552583151273,3610951.864162643,0.02576,-29727.791243823125,3.2329,200000,189125.09633298547,-10874.903667014529,0.9456254816649273
2020-11-01,-1,-0.852303734161032,3610951.864162643,0.02574,-29727.791243823125,3.2231,200000,188761.54494151275,-11238.455058487249,0.9438077247075638
2020-11-02,-1,-0.9959185053559245,3610951.864162643,0.02445,-29727.791243823125,3.1145,200000,180874.97890766372,-19125.021092336276,0.9043748945383187
2020-11-03,-2,-1.2535143929557298,0.0,0.02442,0.0,3.1477,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-04,-2,-1.7088771563331773,0.0,0.0242,0.0,3.1986,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-05,-2,-2.0188715347373782,0.0,0.02493,0.0,3.4277,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-06,-2,-1.6744175249186313,0.0,0.02616,0.0,3.5691,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-07,-2,-1.6453637772565466,0.0,0.02486,0.0,3.4434,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-08,-2,-1.497256296016647,0.0,0.02535,0.0,3.5186,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-09,-2,-2.3104488534378707,0.0,0.02479,0.0,3.7976,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-10,-2,-2.009712201634004,0.0,0.02483,0.0,3.8268,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-11,-2,-1.5300714183911148,0.0,0.02498,0.0,3.7467,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-12,-2,-1.667308902114425,0.0,0.0249,0.0,3.891,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-13,-2,-1.6794415008833725,0.0,0.0254,0.0,4.0975,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-14,-2,-1.8034832358691613,0.0,0.02513,0.0,4.2902,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-15,-2,-1.6422151952630324,0.0,0.02533,0.0,4.3653,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-16,-2,-1.9767856396172843,0.0,0.02549,0.0,4.9029,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-17,-2,-1.6304868856777022,0.0,0.02649,0.0,4.9243,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-18,-2,-1.6863735853239141,0.0,0.02678,0.0,5.1728,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-19,-2,-2.0897161082415887,0.0,0.02581,0.0,5.8456,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-20,-2,-2.1656916885460973,0.0,0.02629,0.0,6.7653,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-21,-1,-1.1620248998967044,3276315.1063596625,0.03057,-16125.47741968651,6.2111,200000,200313.90560282976,313.90560282976367,1.0015695280141488
2020-11-22,-2,-1.6909451543224523,0.0,0.02875,0.0,7.0696,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-23,-2,-1.5628610646843761,0.0,0.03174,0.0,7.9207,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-24,0,-0.9219623937354102,0.0,0.03523,0.0,7.5488,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-25,0,-0.6192064375802868,0.0,0.03304,0.0,6.7033,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-26,0,-0.6105702746075989,0.0,0.02942,0.0,6.0606,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-27,0,-0.8201505707811187,0.0,0.02938,0.0,6.4518,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-28,0,-0.6849902354201194,0.0,0.03047,0.0,6.5973,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-29,0,-0.8791504399868832,0.0,0.03072,0.0,7.0331,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-11-30,0,-0.5710145293220783,0.0,0.03236,0.0,7.0841,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-12-01,0,-0.6741753473474724,0.0,0.03024,0.0,6.8201,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-12-02,0,-0.6248628463678166,0.0,0.03118,0.0,7.0493,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-12-03,0,-0.7917967557745713,0.0,0.03166,0.0,7.3857,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-12-04,-1,-1.1170566564129178,3734654.249426624,0.02947,-15229.038429583867,7.227,200000,220120.5214612052,20120.521461205208,1.100602607306026
2020-12-05,-2,-1.7099339806110543,0.0,0.03056,0.0,8.1289,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-06,-2,-1.7088905574324804,0.0,0.03091,0.0,8.4331,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-07,-2,-2.0782128637347754,0.0,0.03029,0.0,8.9462,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-08,-2,-1.5295976807815423,0.0,0.0279,0.0,7.7944,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-09,-2,-1.744126265232091,0.0,0.0287,0.0,8.5543,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-10,-2,-1.416010491075659,0.0,0.02811,0.0,8.116,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-11,-2,-1.3574844927924778,0.0,0.02778,0.0,8.1207,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-12,-2,-1.3182954088072414,0.0,0.02855,0.0,8.4688,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-13,-1,-1.195005985891507,3933324.513676342,0.02921,-13294.808901339515,8.6419,200000,229784.8180889719,29784.818088971893,1.1489240904448594
2020-12-14,-1,-1.0870945989236898,3933324.513676342,0.0291,-13294.808901339515,8.6192,200000,229050.3602304071,29050.360230407096,1.1452518011520354
2020-12-15,-1,-0.6273941063265357,3933324.513676342,0.02918,-13294.808901339515,8.1174,200000,222693.69108480905,22693.69108480905,1.1134684554240453
2020-12-16,-1,-0.21383948223542332,3933324.513676342,0.03145,-13294.808901339515,8.3437,200000,234630.95298522746,34630.95298522746,1.1731547649261374
2020-12-17,0,0.07763805440589265,0.0,0.03072,0.0,7.93,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-18,0,0.3945961168630688,0.0,0.03109,0.0,7.8286,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-19,0,0.7047562310008544,0.0,0.03124,0.0,7.6656,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-20,2,1.4902327716516475,0.0,0.03122,0.0,7.1741,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-21,2,1.6224021027949298,0.0,0.02926,0.0,6.6577,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-22,0,0.8574694793859938,0.0,0.02885,0.0,7.0959,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-23,2,1.325344301490231,0.0,0.0248,0.0,5.8732,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-24,2,1.3885166081801243,0.0,0.02769,0.0,6.4838,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-25,2,1.2889273018926988,0.0,0.02854,0.0,6.6622,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-26,2,1.3804115741321674,0.0,0.0278,0.0,6.3428,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-27,2,1.5166810861873576,0.0,0.02889,0.0,6.3995,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-28,2,1.255920029768593,0.0,0.02959,0.0,6.6245,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-29,0,-0.03451069034200557,0.0,0.02767,0.0,7.0125,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-30,0,0.20284642084228338,0.0,0.02695,0.0,6.6235,200000,214380.923616457,14380.923616457003,1.071904618082285
2020-12-31,0,0.7737421398866468,0.0,0.02677,0.0,6.1939,200000,214380.923616457,14380.923616457003,1.071904618082285
2021-01-01,1,1.1436637090589405,-3992195.9705113037,0.02685,17926.325245961787,5.9795,200000,214380.923616457,14380.923616457003,1.071904618082285
2021-01-02,2,2.02199992995062,0.0,0.02721,0.0,5.5873,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-03,2,2.720466868156725,0.0,0.02949,0.0,5.5581,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-04,2,2.876725052243606,0.0,0.03095,0.0,5.3943,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-05,2,1.4075685093310024,0.0,0.02852,0.0,5.5768,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-06,2,1.446839795834049,0.0,0.03046,0.0,5.84,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-07,2,1.2942249064433184,0.0,0.03095,0.0,5.9377,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-08,2,1.5096114375590648,0.0,0.0304,0.0,5.6108,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-09,2,1.4276487661780564,0.0,0.03382,0.0,6.1818,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-10,0,0.5430298035704413,0.0,0.03275,0.0,6.5273,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-11,0,0.7158174052842442,0.0,0.02897,0.0,5.6184,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-12,0,-0.08550794263088836,0.0,0.02865,0.0,6.023,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-13,0,-0.007247639136982291,0.0,0.03079,0.0,6.3812,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-14,0,-0.3511170475120804,0.0,0.03014,0.0,6.4439,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-15,0,-0.3893851226658619,0.0,0.02972,0.0,6.3539,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-16,0,-0.6896608893865124,0.0,0.03008,0.0,6.6316,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-17,-2,-1.5056121881722426,0.0,0.0302,0.0,7.3768,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-18,-2,-1.6570525477557352,0.0,0.03164,0.0,7.8384,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-19,-1,-1.1329592669546216,3637754.1450752085,0.03063,-15743.914976566437,7.0773,200000,222848.8189273073,22848.818927307293,1.1142440946365364
2021-01-20,-2,-1.322860938513135,0.0,0.03046,0.0,7.2094,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-21,0,-0.531408967392271,0.0,0.02762,0.0,5.9885,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-22,0,-0.7906459931412272,0.0,0.02857,0.0,6.4028,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-23,0,-0.7600679877188633,0.0,0.02925,0.0,6.5923,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-24,0,-0.9939445773532666,0.0,0.02999,0.0,6.9833,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-25,0,-0.6343063680696037,0.0,0.02949,0.0,6.6723,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-26,0,-0.7843034113511383,0.0,0.02949,0.0,6.8288,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-27,0,0.1354232162902369,0.0,0.02823,0.0,6.0371,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-28,0,0.3289719486114855,0.0,0.02955,0.0,6.2836,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-29,2,1.751139768096478,0.0,0.03335,0.0,6.5143,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-30,0,0.7158579551725752,0.0,0.03216,0.0,6.74,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-01-31,1,1.0251093586845834,-3575570.8354529883,0.03154,17233.641637914858,6.5438,200000,225547.0083003745,25547.008300374495,1.1277350415018725
2021-02-01,1,0.5833861011713707,-3575570.8354529883,0.03295,17233.641637914858,7.0187,200000,238772.81959220898,38772.81959220898,1.1938640979610449
2021-02-02,1,0.894588724232884,-3575570.8354529883,0.03317,17233.641637914858,6.9479,200000,238339.30334804422,38339.303348044225,1.1916965167402211
2021-02-03,1,0.7177140210548794,-3575570.8354529883,0.03452,17233.641637914858,7.2973,200000,249187.75836419326,49187.75836419326,1.2459387918209663
2021-02-04,0,0.13681026708717284,0.0,0.0331,0.0,7.2465,200000,219014.8188247184,19014.818824718386,1.095074094123592
2021-02-05,-2,-1.4441858613128504,0.0,0.03624,0.0,8.8459,200000,219014.8188247184,19014.818824718386,1.095074094123592
2021-02-06,0,-0.8654943968846612,0.0,0.03507,0.0,8.1914,200000,219014.8188247184,19014.818824718386,1.095074094123592
2021-02-07,0,-0.28848383055938925,0.0,0.03597,0.0,8.0508,200000,219014.8188247184,19014.818824718386,1.095074094123592
2021-02-08,1,1.0095808748719446,-2709238.233853518,0.04042,13056.024967196328,8.3875,200000,219014.8188247184,19014.818824718386,1.095074094123592
2021-02-09,1,0.4949860498186002,-2709238.233853518,0.04608,13056.024967196328,9.7879,200000,252632.7645923911,52632.76459239109,1.2631638229619555
2021-02-10,1,0.7800686160088043,-2709238.233853518,0.04629,13056.024967196328,9.6669,200000,251621.92560046952,51621.92560046952,1.2581096280023476
2021-02-11,2,2.573846558942907,0.0,0.05681,0.0,10.4596,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-12,2,1.2800574139409926,0.0,0.05515,0.0,10.8509,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-13,2,1.8143463940823679,0.0,0.05995,0.0,11.2315,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-14,0,-0.20261637231739515,0.0,0.05519,0.0,11.8003,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-15,0,-0.40821573421566887,0.0,0.05079,0.0,10.9669,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-16,0,-0.1903673840631069,0.0,0.05202,0.0,11.0666,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-17,0,-0.5706447744562684,0.0,0.05256,0.0,11.4913,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-18,0,-0.8927877342582077,0.0,0.05492,0.0,12.3607,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-19,0,0.3768990877643437,0.0,0.06073,0.0,12.5462,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-20,0,-0.029319337795741533,0.0,0.05773,0.0,12.2604,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-21,0,0.2575175382339549,0.0,0.05935,0.0,12.3564,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-22,1,1.1495517792332863,-2178487.042793088,0.05425,11133.577208810648,10.615,200000,236365.84414305005,36365.84414305005,1.1818292207152503
2021-02-23,0,0.178413910745559,0.0,0.04501,0.0,9.3749,200000,230043.372964288,30043.37296428799,1.15021686482144
2021-02-24,0,0.3796729636639523,0.0,0.048,0.0,9.8336,200000,230043.372964288,30043.37296428799,1.15021686482144
2021-02-25,0,-0.3013694335314597,0.0,0.0452,0.0,9.6074,200000,230043.372964288,30043.37296428799,1.15021686482144
2021-02-26,0,-0.3417793920891602,0.0,0.04517,0.0,9.5612,200000,230043.372964288,30043.37296428799,1.15021686482144
2021-02-27,0,0.07141963668794528,0.0,0.04652,0.0,9.5955,200000,230043.372964288,30043.37296428799,1.15021686482144
