date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-08-04,1,0.8580861474362435,-11319954.144122519,0.00694,452027.6640647903,0.1687,200000,154817.5486879404,-45182.451312059595,0.774087743439702
2020-08-05,1,0.6218804437505291,-11319954.144122519,0.0069,452027.6640647903,0.1719,200000,155811.23904718284,-44188.76095281716,0.7790561952359142
2020-08-06,2,1.3411007107565889,0.0,0.00787,0.0,0.1753,200000,169232.54395293153,-30767.456047068466,0.8461627197646577
2020-08-07,0,0.7744877833662235,0.0,0.00744,0.0,0.1767,200000,169232.54395293153,-30767.456047068466,0.8461627197646577
2020-08-08,1,1.127435258359095,-10331657.139983611,0.00819,454681.74087300256,0.1861,200000,169232.54395293153,-30767.456047068466,0.8461627197646577
2020-08-09,2,2.5270646971290702,0.0,0.01013,0.0,0.193,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-10,2,2.480197878717921,0.0,0.01097,0.0,0.1968,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-11,2,2.147511886869432,0.0,0.0103,0.0,0.1831,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-12,2,2.0928688736539556,0.0,0.01085,0.0,0.1858,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-13,2,1.5378907679726561,0.0,0.01036,0.0,0.1854,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-14,2,2.7177866609961643,0.0,0.01319,0.0,0.1855,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-15,2,1.9487867849297122,0.0,0.01236,0.0,0.1832,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-16,2,1.4584724531036752,0.0,0.01265,0.0,0.1968,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-17,1,1.0176410347913514,-7880552.700782221,0.01181,477523.485870898,0.1949,200000,186138.65479247604,-13861.345207523962,0.9306932739623802
2020-08-18,1,0.7896161476490285,-7880552.700782221,0.01135,477523.485870898,0.1924,200000,181319.79183543898,-18680.208164561016,0.9065989591771949
2020-08-19,1,0.5194668227530237,-7880552.700782221,0.01055,477523.485870898,0.186,200000,171959.19936523947,-28040.800634760526,0.8597959968261973
2020-08-20,1,0.637230585863658,-7880552.700782221,0.01221,477523.485870898,0.2075,200000,195307.67179476225,-4692.328205237747,0.9765383589738112
2020-08-21,0,0.12368837191732826,0.0,0.01029,0.0,0.19,200000,176500.07976805448,-23499.92023194552,0.8825003988402724
2020-08-22,0,-0.18937123452370638,0.0,0.01035,0.0,0.1991,200000,176500.07976805448,-23499.92023194552,0.8825003988402724
2020-08-23,0,-0.04446472908756302,0.0,0.01073,0.0,0.1984,200000,176500.07976805448,-23499.92023194552,0.8825003988402724
2020-08-24,0,0.9909446835934931,0.0,0.01273,0.0,0.1998,200000,176500.07976805448,-23499.92023194552,0.8825003988402724
2020-08-25,0,0.6196783878576008,0.0,0.01168,0.0,0.1907,200000,176500.07976805448,-23499.92023194552,0.8825003988402724
2020-08-26,1,1.046552992575287,-7094054.6530568525,0.01244,461800.31336487306,0.1911,200000,176500.07976805448,-23499.92023194552,0.8825003988402724
2020-08-27,1,1.1063331892881156,-7094054.6530568525,0.012,461800.31336487306,0.1823,200000,169314.8529630986,-30685.147036901413,0.8465742648154929
2020-08-28,1,1.1326594914270238,-7094054.6530568525,0.01226,461800.31336487306,0.1854,200000,172590.88814432448,-27409.111855675525,0.8629544407216224
2020-08-29,1,0.3376518165609519,-7094054.6530568525,0.01179,461800.31336487306,0.1896,200000,171196.24377352023,-28803.756226479774,0.8559812188676011
2020-08-30,0,-0.44628924829227345,0.0,0.01146,0.0,0.1966,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-08-31,0,-0.5887792311089961,0.0,0.01098,0.0,0.1904,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-01,-2,-1.3485639327921404,0.0,0.01031,0.0,0.1936,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-02,0,-0.7773302465456938,0.0,0.01,0.0,0.1776,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-03,0,-0.6092538385400655,0.0,0.00777,0.0,0.1367,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-04,-2,-1.6489421748886117,0.0,0.00754,0.0,0.1473,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-05,-2,-2.557370598454895,0.0,0.006,0.0,0.138,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-06,-2,-1.7069234812318392,0.0,0.00654,0.0,0.1399,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-07,-2,-1.433735351031942,0.0,0.00641,0.0,0.1355,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-08,-2,-2.0902650632857087,0.0,0.00625,0.0,0.1553,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-09,-2,-1.5410637734411163,0.0,0.00691,0.0,0.1617,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-10,-2,-1.3059593877584346,0.0,0.00711,0.0,0.1633,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-11,-2,-1.265279312530842,0.0,0.00713,0.0,0.166,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-12,0,-0.7616998947968178,0.0,0.00745,0.0,0.159,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-13,0,-0.7464069546933642,0.0,0.00687,0.0,0.1485,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-14,0,-0.899027720152132,0.0,0.0068,0.0,0.1541,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-15,-1,-1.153848916291207,14057912.835399996,0.00594,-577083.6367814512,0.1447,200000,167008.00448455196,-32991.99551544804,0.8350400224227598
2020-09-16,-1,-1.0548666774135407,14057912.835399996,0.00586,-577083.6367814512,0.1421,200000,164382.9540020882,-35617.0459979118,0.821914770010441
2020-09-17,-1,-1.177389300710412,14057912.835399996,0.00584,-577083.6367814512,0.1463,200000,166525.54701986228,-33474.45298013772,0.8326277350993114
2020-09-18,-1,-1.1484046214403296,14057912.835399996,0.00558,-577083.6367814512,0.1406,200000,159581.11295300402,-40418.88704699598,0.7979055647650201
2020-09-19,-1,-1.0102549417497897,14057912.835399996,0.00557,-577083.6367814512,0.139,200000,158517.2000057997,-41482.79999420029,0.7925860000289986
2020-09-20,-1,-1.1662647043418612,14057912.835399996,0.00517,-577083.6367814512,0.1335,200000,149720.07486934174,-50279.92513065826,0.7486003743467087
2020-09-21,-1,-1.1879569844191509,14057912.835399996,0.00456,-577083.6367814512,0.12,200000,133354.11894319812,-66645.88105680188,0.6667705947159905
2020-09-22,-1,-1.1635126045943336,14057912.835399996,0.00465,-577083.6367814512,0.1226,200000,136119.74855401588,-63880.25144598412,0.6805987427700795
2020-09-23,-2,-1.5380257797818888,0.0,0.00412,0.0,0.1126,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-24,-2,-1.2104781214342786,0.0,0.00452,0.0,0.1198,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-25,0,0.18530754010296174,0.0,0.00512,0.0,0.121,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-26,0,0.6934425632051116,0.0,0.00536,0.0,0.1226,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-27,0,0.4007761194835159,0.0,0.00511,0.0,0.1204,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-28,0,-0.21928436163417211,0.0,0.00493,0.0,0.1211,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-29,0,-0.8669675384911179,0.0,0.005,0.0,0.1294,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-09-30,0,-0.5667271618928403,0.0,0.00533,0.0,0.1356,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-10-01,-2,-2.0393448970986308,0.0,0.00481,0.0,0.1416,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-10-02,-1,-1.0632098172662163,18208056.60086772,0.00478,-671562.5814208927,0.1296,200000,174069.0211042954,-25930.97889570461,0.8703451055214769
2020-10-03,-1,-0.7450426902238718,18208056.60086772,0.00474,-671562.5814208927,0.1259,200000,170855.91728900338,-29144.08271099662,0.8542795864450169
2020-10-04,-1,-0.5423339986602917,18208056.60086772,0.00469,-671562.5814208927,0.1235,200000,168333.76426354985,-31666.23573645015,0.8416688213177492
2020-10-05,-1,-0.37496971130454,18208056.60086772,0.00463,-671562.5814208927,0.1211,200000,165629.53067208763,-34370.469327912375,0.8281476533604382
2020-10-06,-2,-1.540531002137741,0.0,0.00395,0.0,0.1125,200000,177697.98794071833,-22302.012059281667,0.8884899397035917
2020-10-07,-2,-1.7550024231179828,0.0,0.00405,0.0,0.1194,200000,177697.98794071833,-22302.012059281667,0.8884899397035917
2020-10-08,-1,-1.0214126438002704,20566896.752397954,0.00432,-731267.4400852607,0.1215,200000,177697.98794071833,-22302.012059281667,0.8884899397035917
2020-10-09,-1,-0.977792727201587,20566896.752397954,0.00451,-731267.4400852607,0.1274,200000,185920.176220177,-14079.823779822997,0.929600881100885
2020-10-10,-1,-1.1384499014220335,20566896.752397954,0.00438,-731267.4400852607,0.1264,200000,182515.21220228,-17484.787797719997,0.9125760610114
2020-10-11,-1,-0.8981482401290877,20566896.752397954,0.00445,-731267.4400852607,0.1267,200000,184174.27520697343,-15825.724793026573,0.9208713760348671
2020-10-12,-1,-0.36407016268165665,20566896.752397954,0.00462,-731267.4400852607,0.1263,200000,187378.14067884698,-12621.859321153024,0.9368907033942349
2020-10-13,0,0.69642212884853,0.0,0.00492,0.0,0.1236,200000,166893.51151345862,-33106.48848654138,0.8344675575672931
2020-10-14,0,0.734775296355565,0.0,0.00482,0.0,0.1203,200000,166893.51151345862,-33106.48848654138,0.8344675575672931
2020-10-15,0,-0.2554762839792504,0.0,0.00452,0.0,0.1224,200000,166893.51151345862,-33106.48848654138,0.8344675575672931
2020-10-16,-1,-1.009430414333342,20156221.197277613,0.00414,-700056.6758114875,0.1192,200000,166893.51151345862,-33106.48848654138,0.8344675575672931
2020-10-17,-1,-0.5974238259949614,20156221.197277613,0.00433,-700056.6758114875,0.1217,200000,172473.33523047008,-27526.664769529918,0.8623666761523504
2020-10-18,0,0.6228073012381918,0.0,0.00462,0.0,0.1219,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-19,0,-0.2179429191554222,0.0,0.00438,0.0,0.1211,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-20,0,-0.7119007226158997,0.0,0.00405,0.0,0.1154,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-21,0,-0.38423363302255636,0.0,0.00425,0.0,0.1187,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-22,0,-0.4214184492651231,0.0,0.00431,0.0,0.1208,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-23,0,-0.8915892138810987,0.0,0.00426,0.0,0.1227,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-24,0,-0.7613409660209015,0.0,0.00435,0.0,0.125,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-25,0,-0.9358253462340328,0.0,0.00431,0.0,0.1255,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-26,0,-0.943553281636272,0.0,0.00408,0.0,0.1191,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-27,-1,-1.034346969238679,19789636.612370193,0.00402,-675333.948911105,0.1178,200000,159108.67836345636,-40891.32163654364,0.7955433918172818
2020-10-28,-2,-1.6627225421975644,0.0,0.0037,0.0,0.1132,200000,162334.82591442374,-37665.17408557626,0.8116741295721187
2020-10-29,-1,-1.1299942054501373,22421937.280997753,0.00362,-750854.8839705075,0.1081,200000,162334.82591442374,-37665.17408557626,0.8116741295721187
2020-10-30,-1,-1.1992171549154904,22421937.280997753,0.00346,-750854.8839705075,0.1042,200000,155818.98190197913,-44181.01809802087,0.7790949095098957
2020-10-31,-2,-1.5179858057928761,0.0,0.00341,0.0,0.1058,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-01,0,0.6923492942566827,0.0,0.00395,0.0,0.1071,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-02,0,0.28328671583047166,0.0,0.00366,0.0,0.1024,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-03,0,0.13565076447803504,0.0,0.00357,0.0,0.1015,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-04,0,0.7046258186412212,0.0,0.00368,0.0,0.1025,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-05,0,-0.32507768900845296,0.0,0.00367,0.0,0.1065,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-06,2,1.4862193443995468,0.0,0.00425,0.0,0.1143,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-07,0,0.3842021643254139,0.0,0.00388,0.0,0.1097,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-08,0,0.013768810299999908,0.0,0.00415,0.0,0.1192,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-09,2,2.297911983383144,0.0,0.00454,0.0,0.1181,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-10,2,2.4820448527594365,0.0,0.00477,0.0,0.12,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-11,2,2.068950445233409,0.0,0.00478,0.0,0.1203,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-12,2,1.4474595358777327,0.0,0.00451,0.0,0.1162,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-13,2,1.3115877965361147,0.0,0.0046,0.0,0.1184,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-14,1,1.1465759662837611,-18368496.27892234,0.0045,711957.220113269,0.1161,200000,165316.46651030108,-34683.53348969892,0.8265823325515054
2020-11-15,1,0.21152947360043292,-18368496.27892234,0.00424,711957.220113269,0.1158,200000,160327.0703117473,-39672.92968825271,0.8016353515587364
2020-11-16,1,0.5654917791216166,-18368496.27892234,0.00439,711957.220113269,0.1167,200000,163723.10625168757,-36276.89374831243,0.8186155312584378
2020-11-17,1,0.9757373645989847,-18368496.27892234,0.00457,711957.220113269,0.1178,200000,167812.5885240182,-32187.41147598179,0.8390629426200911
2020-11-18,0,-0.49283272146878515,0.0,0.00438,0.0,0.1229,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-19,0,-0.10323677015087282,0.0,0.0044,0.0,0.12,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-20,0,0.4107115295309347,0.0,0.00462,0.0,0.1221,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-21,0,0.7851431179545671,0.0,0.00496,0.0,0.1286,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-22,2,1.801399874103313,0.0,0.00505,0.0,0.1238,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-23,2,2.6218523749464664,0.0,0.0056,0.0,0.128,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-24,2,1.9951162828566902,0.0,0.00587,0.0,0.1359,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-25,-2,-3.8529100239977483,0.0,0.00631,0.0,0.384,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-26,-2,-2.1764928217106974,0.0,0.00539,0.0,0.2355,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-27,-2,-1.7906872322386593,0.0,0.00519,0.0,0.22,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-28,-2,-1.9815744159541866,0.0,0.00569,0.0,0.2886,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-29,-2,-1.658254580037928,0.0,0.00571,0.0,0.2814,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-11-30,-2,-1.34041391210441,0.0,0.00575,0.0,0.2661,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-12-01,-1,-1.1713355987487752,14056033.55773181,0.00563,-308520.3467057703,0.2565,200000,158270.93786006016,-41729.06213993984,0.7913546893003008
2020-12-02,-1,-1.1667113533327493,14056033.55773181,0.00566,-308520.3467057703,0.272,200000,163474.68424073159,-36525.315759268415,0.8173734212036579
2020-12-03,-1,-0.9784480381856411,14056033.55773181,0.00562,-308520.3467057703,0.2601,200000,159241.05077262362,-40758.949227376375,0.7962052538631181
2020-12-04,-1,-0.6416363346818538,14056033.55773181,0.00527,-308520.3467057703,0.2186,200000,141517.84463912802,-58482.155360871984,0.7075892231956401
2020-12-05,-1,-0.7560124033224765,14056033.55773181,0.00533,-308520.3467057703,0.239,200000,148655.02172538964,-51344.97827461036,0.7432751086269482
2020-12-06,-1,-0.7923697993758172,14056033.55773181,0.00512,-308520.3467057703,0.2419,200000,146597.9636837127,-53402.036316287296,0.7329898184185635
2020-12-07,-1,-0.47981253188922685,14056033.55773181,0.0054,-308520.3467057703,0.2303,200000,146954.81705809067,-53045.18294190933,0.7347740852904534
2020-12-08,-1,-0.5169812187257976,14056033.55773181,0.00469,-308520.3467057703,0.2083,200000,130187.58560457414,-69812.41439542586,0.6509379280228706
2020-12-09,-1,-0.23527032762068353,14056033.55773181,0.00505,-308520.3467057703,0.2061,200000,134569.0129226049,-65430.98707739511,0.6728450646130244
2020-12-10,0,0.005192852515123344,0.0,0.00498,0.0,0.1915,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-11,0,0.09213627019756973,0.0,0.00471,0.0,0.1808,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-12,0,0.27494713013868394,0.0,0.00518,0.0,0.1954,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-13,0,0.242448015430444,0.0,0.00522,0.0,0.2093,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-14,0,0.1185458583074095,0.0,0.005,0.0,0.2178,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-15,2,1.317146279770549,0.0,0.00536,0.0,0.2077,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-16,2,1.714820236563013,0.0,0.00566,0.0,0.2085,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-17,2,1.4042449824098981,0.0,0.00535,0.0,0.1996,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-18,2,1.372265524273026,0.0,0.00572,0.0,0.2117,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-19,0,0.4885726012564343,0.0,0.00562,0.0,0.2233,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-20,2,1.4189331484515237,0.0,0.00574,0.0,0.2086,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-21,0,0.49590755228255223,0.0,0.0053,0.0,0.2066,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-22,2,1.5417630206220219,0.0,0.00556,0.0,0.1975,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-23,2,1.2455490614848583,0.0,0.00455,0.0,0.1639,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-24,0,0.5699351002525558,0.0,0.0048,0.0,0.1809,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-25,0,0.15414483195341827,0.0,0.0048,0.0,0.1856,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-26,-2,-1.2036656300924369,0.0,0.0048,0.0,0.2019,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-27,0,-0.20355068458946943,0.0,0.00497,0.0,0.1949,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-28,0,-0.017273399661312545,0.0,0.00501,0.0,0.193,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-29,-1,-1.0950888319757548,15981945.459513098,0.00461,-392524.07335298555,0.1877,200000,147353.53713671077,-52646.46286328923,0.7367676856835539
2020-12-30,-2,-2.0688839316455994,0.0,0.00428,0.0,0.1882,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2020-12-31,-2,-1.2186108553302488,0.0,0.00443,0.0,0.186,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-01,0,-0.5422330039096553,0.0,0.00479,0.0,0.1933,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-02,-2,-1.3059171357637145,0.0,0.0048,0.0,0.2049,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-03,0,0.5535791948145224,0.0,0.00538,0.0,0.2025,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-04,2,2.13302105664983,0.0,0.00566,0.0,0.1908,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-05,2,1.9606423054349476,0.0,0.00592,0.0,0.1981,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-06,2,2.816720787758662,0.0,0.00704,0.0,0.2088,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-07,2,1.218324032979794,0.0,0.00675,0.0,0.2262,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-08,1,1.1021823076652009,-11755680.09038666,0.0065,350835.26440547884,0.2178,200000,152823.84117502658,-47176.15882497342,0.7641192058751329
2021-01-09,2,1.5499435097607115,0.0,0.00731,0.0,0.2313,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-10,2,1.2761072729325933,0.0,0.00722,0.0,0.2312,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-11,0,-0.45373823128636076,0.0,0.00613,0.0,0.2383,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-12,0,-0.09036284770074253,0.0,0.00585,0.0,0.2182,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-13,0,0.38280985645138765,0.0,0.0064,0.0,0.2255,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-14,0,0.10928010667961084,0.0,0.00629,0.0,0.2278,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-15,0,0.14170224152249608,0.0,0.00627,0.0,0.2247,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-16,0,0.46147169847459096,0.0,0.00666,0.0,0.2294,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-17,1,1.1116916551319111,-10795182.60128533,0.0073,338218.1673364073,0.233,200000,157609.6659787658,-42390.33402123419,0.788048329893829
2021-01-18,1,0.7742094652170429,-10795182.60128533,0.00744,338218.1673364073,0.2435,200000,162672.28229997802,-37327.71770002198,0.81336141149989
2021-01-19,2,1.631060820875645,0.0,0.00802,0.0,0.2389,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-20,2,1.5412172302817813,0.0,0.0078,0.0,0.2312,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-21,2,1.2536590994577443,0.0,0.0067,0.0,0.2016,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-22,2,1.395981573694101,0.0,0.00711,0.0,0.2105,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-23,2,1.7858519297255517,0.0,0.00767,0.0,0.2167,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-24,0,0.9579974021509053,0.0,0.00747,0.0,0.2234,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-25,0,0.6306340875377521,0.0,0.00707,0.0,0.2162,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-26,0,0.6754371182890744,0.0,0.00707,0.0,0.2159,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-27,2,1.3950928461431127,0.0,0.00687,0.0,0.1954,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-28,2,2.0326231032783424,0.0,0.008,0.0,0.2097,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-29,2,2.315394031925631,0.0,0.00866,0.0,0.2114,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-30,2,2.2308352430529745,0.0,0.00892,0.0,0.2089,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-01-31,2,1.9429445659308853,0.0,0.00865,0.0,0.2027,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-01,2,1.231895132977294,0.0,0.00812,0.0,0.2036,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-02,2,1.5056046654753643,0.0,0.00887,0.0,0.2112,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-03,2,1.8600818168095554,0.0,0.01025,0.0,0.2283,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-04,2,1.9518738920210437,0.0,0.01052,0.0,0.2251,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-05,2,1.729500754351322,0.0,0.01158,0.0,0.2479,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-06,0,0.4567037748663174,0.0,0.01047,0.0,0.2597,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-07,0,0.7443071997539792,0.0,0.01048,0.0,0.2483,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-08,2,1.5471662916400148,0.0,0.01252,0.0,0.2655,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-09,2,2.957478970992968,0.0,0.01739,0.0,0.285,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-10,2,1.2856963569323014,0.0,0.01547,0.0,0.3065,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-11,0,0.7616392707978011,0.0,0.01638,0.0,0.3457,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-12,2,1.2877144816386017,0.0,0.01798,0.0,0.3456,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-13,2,1.2135341283567644,0.0,0.02078,0.0,0.3969,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-14,2,2.0104240091437497,0.0,0.02193,0.0,0.3657,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-15,2,1.325690858003861,0.0,0.01918,0.0,0.344,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-16,0,-0.3889094987821378,0.0,0.0188,0.0,0.424,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-17,0,-0.027727253558288385,0.0,0.01929,0.0,0.409,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-18,0,0.11761484051925727,0.0,0.02143,0.0,0.4426,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-19,0,-0.19755980102741805,0.0,0.02108,0.0,0.451,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-20,0,0.1767465854476601,0.0,0.02213,0.0,0.4492,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-21,-2,-2.1201789055326534,0.0,0.02223,0.0,0.6419,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-22,-2,-1.6457305826865356,0.0,0.01997,0.0,0.5432,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-23,-2,-1.514532214712579,0.0,0.01633,0.0,0.4466,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-24,-2,-1.8577970933368522,0.0,0.01709,0.0,0.5354,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-25,-2,-1.338352158181173,0.0,0.01726,0.0,0.4952,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
