date,statusList,zscore,NEOUSDT_position,NEOUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-01-28,2,1.417588361700965,0.0,11.36,0.0,0.000648,200000,204636.73876878707,4636.738768787065,1.0231836938439354
2020-01-29,0,0.9878027567644377,0.0,11.201,0.0,0.0006531,200000,204636.73876878707,4636.738768787065,1.0231836938439354
2020-01-30,2,2.131544896957849,0.0,11.735,0.0,0.000638,200000,204636.73876878707,4636.738768787065,1.0231836938439354
2020-01-31,2,1.7136246709604703,0.0,11.453,0.0,0.0006329,200000,204636.73876878707,4636.738768787065,1.0231836938439354
2020-02-01,1,1.1815706118019291,-8958.008175835539,11.422,158682334.6532158,0.0006448,200000,204636.73876878707,4636.738768787065,1.0231836938439354
2020-02-02,2,1.3877282499083272,0.0,12.016,0.0,0.0006719,200000,205657.50435613122,5657.5043561312195,1.0282875217806562
2020-02-03,2,1.3516376019959833,0.0,11.88,0.0,0.0006619,200000,205657.50435613122,5657.5043561312195,1.0282875217806562
2020-02-04,0,0.6457623101564324,0.0,12.177,0.0,0.000695,200000,205657.50435613122,5657.5043561312195,1.0282875217806562
2020-02-05,2,1.697585097609467,0.0,12.762,0.0,0.0006959,200000,205657.50435613122,5657.5043561312195,1.0282875217806562
2020-02-06,0,0.28642740730336025,0.0,12.914,0.0,0.00074,200000,205657.50435613122,5657.5043561312195,1.0282875217806562
2020-02-07,-1,-1.1899924953370182,8038.520339123328,12.792,-132785062.21341118,0.0007744,200000,205657.50435613122,5657.5043561312195,1.0282875217806562
2020-02-08,-2,-2.1393355470085753,0.0,12.688,0.0,0.000808,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-09,0,0.6624421485823433,0.0,14.201,0.0,0.0008003,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-10,0,0.7294390617447629,0.0,13.551,0.0,0.0007595,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-11,0,0.71809918635632,0.0,13.791,0.0,0.000771,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-12,0,0.03186765859134353,0.0,14.822,0.0,0.0008498,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-13,0,-0.1306188207314849,0.0,15.141,0.0,0.0008714,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-14,2,1.680930623771592,0.0,16.676,0.0,0.0008915,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-15,0,0.3205155050275225,0.0,15.127,0.0,0.000849,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-16,0,0.10919550352966946,0.0,14.625,0.0,0.0008258,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-17,2,1.7926202100667035,0.0,15.027,0.0,0.0007907,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-18,2,2.044836394664605,0.0,15.5,0.0,0.0007956,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-19,2,1.6284007072338518,0.0,14.043,0.0,0.0007284,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-20,2,1.5678287193453948,0.0,14.03,0.0,0.0007235,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-21,1,1.153302303030854,-7524.972838759031,14.017,143859171.1414148,0.0007332,200000,210955.08856177068,10955.08856177068,1.0547754428088534
2020-02-22,1,0.7556801071732205,-7524.972838759031,13.72,143859171.1414148,0.0007301,200000,208274.20819812088,8274.208198120876,1.0413710409906043
2020-02-23,1,0.9453785266665207,-7524.972838759031,14.294,143859171.1414148,0.0007501,200000,215470.72603039682,15470.726030396821,1.0773536301519842
2020-02-24,1,0.9819297838328858,-7524.972838759031,13.361,143859171.1414148,0.0006961,200000,200681.53113019824,681.5311301982438,1.0034076556509912
2020-02-25,1,0.6717067981845367,-7524.972838759031,12.393,143859171.1414148,0.0006552,200000,187513.51732259564,-12486.482677404361,0.9375675866129782
2020-02-26,0,-0.4805598055394468,0.0,11.007,0.0,0.0006203,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-02-27,0,-0.42864411736416497,0.0,11.51,0.0,0.000643,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-02-28,0,-0.7850508883303934,0.0,11.311,0.0,0.0006341,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-02-29,0,-0.6663060290866893,0.0,11.103,0.0,0.0006189,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-01,0,0.0902436429660165,0.0,11.31,0.0,0.0006107,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-02,0,0.5664037484922005,0.0,12.088,0.0,0.0006394,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-03,0,-0.35803436130405086,0.0,11.556,0.0,0.000631,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-04,0,-0.3322177913495902,0.0,11.755,0.0,0.0006388,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-05,0,-0.11155237740870633,0.0,12.073,0.0,0.0006517,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-06,0,0.748353172977297,0.0,12.377,0.0,0.0006483,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-07,0,-0.7183755835029798,0.0,11.589,0.0,0.0006335,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-08,0,-0.09487075764230046,0.0,10.05,0.0,0.0005399,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-09,0,-0.07150637422658641,0.0,9.902,0.0,0.0005328,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-10,0,-0.8264551241934508,0.0,9.87,0.0,0.0005435,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-11,-1,-1.1065541280175555,10845.526020093943,9.43,-194992012.14391968,0.0005245,200000,204546.62073897175,4546.620738971746,1.0227331036948588
2020-03-12,0,2.8427540250978907,0.0,5.706,0.0,0.0002819,200000,197630.29749168665,-2369.7025083133485,0.9881514874584333
2020-03-13,1,1.1558903470876338,-15896.902951390495,6.216,306593697.6290516,0.0003223,200000,197630.29749168665,-2369.7025083133485,0.9881514874584333
2020-03-14,0,0.18727572478150034,0.0,5.752,0.0,0.0003081,200000,194607.76502857398,-5392.23497142602,0.9730388251428699
2020-03-15,1,1.0363342170611411,-16274.273710367452,5.979,312171583.2989637,0.0003117,200000,194607.76502857398,-5392.23497142602,0.9730388251428699
2020-03-16,1,1.0456370249729445,-16274.273710367452,5.394,312171583.2989637,0.0002807,200000,175409.99582574115,-24590.00417425885,0.8770499791287057
2020-03-17,1,0.579268825663969,-16274.273710367452,5.626,312171583.2989637,0.0002965,200000,184117.93834267004,-15882.061657329963,0.9205896917133501
2020-03-18,1,0.6891803464638433,-16274.273710367452,5.726,312171583.2989637,0.0003,200000,186837.96625525312,-13162.033744746877,0.9341898312762656
2020-03-19,2,1.4196324369337188,0.0,6.472,0.0,0.0003304,200000,196793.37336009453,-3206.626639905473,0.9839668668004726
2020-03-20,0,0.7435887645426251,0.0,6.273,0.0,0.0003259,200000,196793.37336009453,-3206.626639905473,0.9839668668004726
2020-03-21,0,0.7026886487153137,0.0,6.236,0.0,0.0003237,200000,196793.37336009453,-3206.626639905473,0.9839668668004726
2020-03-22,1,1.0840416531109434,-16545.60058517694,5.947,323035740.90626156,0.0003046,200000,196793.37336009453,-3206.626639905473,0.9839668668004726
2020-03-23,2,2.1953728036982953,0.0,6.683,0.0,0.0003273,200000,201638.02407221263,1638.0240722126327,1.0081901203610633
2020-03-24,2,2.0884096637750615,0.0,6.897,0.0,0.0003345,200000,201638.02407221263,1638.0240722126327,1.0081901203610633
2020-03-25,2,2.6587887969673867,0.0,6.93,0.0,0.0003198,200000,201638.02407221263,1638.0240722126327,1.0081901203610633
2020-03-26,2,2.1352461020376454,0.0,7.03,0.0,0.0003251,200000,201638.02407221263,1638.0240722126327,1.0081901203610633
2020-03-27,2,1.2880058819657207,0.0,6.503,0.0,0.0003112,200000,201638.02407221263,1638.0240722126327,1.0081901203610633
2020-03-28,1,1.0719594226984916,-15211.076046485563,6.628,316245332.6101202,0.0003188,200000,201638.02407221263,1638.0240722126327,1.0081901203610633
2020-03-29,1,0.2598175852338416,-15211.076046485563,6.179,316245332.6101202,0.0003091,200000,191740.67120102246,-8259.328798977542,0.9587033560051123
2020-03-30,0,0.10943286474522443,0.0,6.568,0.0,0.0003298,200000,197246.66085071216,-2753.3391492878436,0.9862333042535608
2020-03-31,0,0.15541175589010386,0.0,6.772,0.0,0.0003378,200000,197246.66085071216,-2753.3391492878436,0.9862333042535608
2020-04-01,0,0.6043954327500203,0.0,6.812,0.0,0.0003331,200000,197246.66085071216,-2753.3391492878436,0.9862333042535608
2020-04-02,2,1.2559013477905885,0.0,6.976,0.0,0.0003299,200000,197246.66085071216,-2753.3391492878436,0.9862333042535608
2020-04-03,1,1.1682603955363973,-14048.907467999443,7.02,297326893.0520232,0.0003317,200000,197246.66085071216,-2753.3391492878436,0.9862333042535608
2020-04-04,2,1.6927250771125337,0.0,7.188,0.0,0.0003292,200000,200350.19453796613,350.1945379661338,1.0017509726898306
2020-04-05,1,1.068038669761942,-14276.057755306123,7.017,304947023.64987236,0.0003285,200000,200350.19453796616,350.1945379661629,1.0017509726898308
2020-04-06,2,1.7567179432355686,0.0,7.823,0.0,0.0003525,200000,204537.968521146,4537.968521145987,1.02268984260573
2020-04-07,2,1.8434800855495113,0.0,7.721,0.0,0.0003431,200000,204537.968521146,4537.968521145987,1.02268984260573
2020-04-08,2,1.4596966903010944,0.0,7.995,0.0,0.0003585,200000,204537.968521146,4537.968521145987,1.02268984260573
2020-04-09,1,1.0541935515476486,-12753.333864643097,8.019,280419479.7383411,0.0003647,200000,204537.968521146,4537.968521145987,1.02268984260573
2020-04-10,1,0.32762289312827453,-12753.333864643097,7.299,280419479.7383411,0.0003415,200000,188849.83620867346,-11150.163791326544,0.9442491810433673
2020-04-11,1,0.4809150810429209,-12753.333864643097,7.306,280419479.7383411,0.0003387,200000,188153.93500245857,-11846.064997541427,0.9407696750122929
2020-04-12,1,0.9115204473411207,-12753.333864643097,7.356,280419479.7383411,0.0003346,200000,187641.88182876355,-12358.118171236449,0.9382094091438178
2020-04-13,1,0.36986403387035305,-12753.333864643097,7.281,280419479.7383411,0.000337,200000,187358.38854028733,-12641.611459712673,0.9367919427014366
2020-04-14,1,0.3896484830227812,-12753.333864643097,7.257,280419479.7383411,0.0003357,200000,186687.76320387603,-13312.236796123965,0.9334388160193802
2020-04-15,0,0.11993524353147583,0.0,6.993,0.0,0.0003268,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-16,2,1.536440663222838,0.0,7.616,0.0,0.0003363,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-17,0,0.807639409159689,0.0,7.468,0.0,0.0003376,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-18,2,1.6341036997001186,0.0,7.877,0.0,0.0003437,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-19,2,1.3521103528601268,0.0,7.614,0.0,0.0003348,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-20,2,1.7608583003332803,0.0,7.205,0.0,0.000312,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-21,2,1.5108367088005927,0.0,7.227,0.0,0.0003146,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-22,2,2.1221591064510696,0.0,7.534,0.0,0.0003193,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-23,2,2.3965165874799923,0.0,7.854,0.0,0.0003251,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-24,2,2.0468349257668166,0.0,8.07,0.0,0.0003333,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-25,2,2.1759654879500547,0.0,8.428,0.0,0.000341,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-26,2,2.0329801970750334,0.0,8.631,0.0,0.0003455,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-27,2,1.3321847109323999,0.0,8.426,0.0,0.0003457,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-28,2,1.4183831654904475,0.0,8.457,0.0,0.0003426,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-29,2,1.7650485038820811,0.0,9.207,0.0,0.0003616,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-04-30,2,1.5036967616688808,0.0,8.897,0.0,0.000351,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-05-01,1,1.0477973736576873,-11213.014441133353,9.011,278886207.91899705,0.0003623,200000,202080.94625810528,2080.9462581052794,1.0104047312905264
2020-05-02,0,-1.7985817908184305,0.0,9.225,0.0,0.0004421,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-03,-2,-2.8678142424277264,0.0,9.069,0.0,0.0005045,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-04,-2,-2.9035963671543223,0.0,9.005,0.0,0.0005696,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-05,-2,-2.1702786137470604,0.0,9.101,0.0,0.0005493,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-06,-2,-1.3945137148468123,0.0,9.148,0.0,0.0004995,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-07,-2,-1.3004955734364154,0.0,9.891,0.0,0.0005433,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-08,0,-0.24783716898145686,0.0,11.301,0.0,0.0005271,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-09,0,-0.2992853742999629,0.0,10.994,0.0,0.0005186,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-10,0,-0.40557231404158506,0.0,9.725,0.0,0.0004688,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-11,0,-0.6893783838924427,0.0,9.629,0.0,0.0004898,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-12,0,-0.47971191331242996,0.0,10.001,0.0,0.0004961,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-13,0,-0.5519807489358377,0.0,10.285,0.0,0.0005215,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-14,0,-0.4905791686165162,0.0,10.186,0.0,0.0005167,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-15,0,-0.6646661841905798,0.0,10.033,0.0,0.00053,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-16,0,-0.6413451169658497,0.0,10.008,0.0,0.0005333,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-17,0,-0.5414740298853209,0.0,10.156,0.0,0.000539,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-18,0,-0.3733195057518118,0.0,10.245,0.0,0.0005363,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-19,0,-0.23712485467710398,0.0,10.328,0.0,0.0005372,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-20,0,0.004466763695529491,0.0,10.14,0.0,0.0005203,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-21,0,-0.4146267156451208,0.0,9.537,0.0,0.0005134,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-22,0,0.23705466949463777,0.0,10.388,0.0,0.000535,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-23,0,0.1504469108828944,0.0,10.203,0.0,0.0005269,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-24,-1,-1.0352216511419345,9460.357800673442,9.631,-171425599.20655867,0.0005315,200000,182225.41195657186,-17774.588043428143,0.9111270597828592
2020-05-25,-2,-1.7725815575765043,0.0,9.923,0.0,0.0005659,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-05-26,-2,-1.5690581293277246,0.0,9.935,0.0,0.0005634,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-05-27,-2,-1.2607618001122542,0.0,10.009,0.0,0.0005584,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-05-28,0,-0.8084612638147215,0.0,10.429,0.0,0.0005685,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-05-29,0,-0.8142967320419143,0.0,10.242,0.0,0.00056,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-05-30,0,0.05272544672365526,0.0,11.03,0.0,0.0005828,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-05-31,-2,-1.6964773180640502,0.0,10.945,0.0,0.000627,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-01,2,1.3520230093294416,0.0,12.413,0.0,0.000628,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-02,0,0.9911638652041806,0.0,12.135,0.0,0.0006233,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-03,0,0.42755961586779206,0.0,12.393,0.0,0.000652,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-04,0,0.10881743976349344,0.0,12.164,0.0,0.0006478,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-05,0,-0.2700519615222192,0.0,11.803,0.0,0.000638,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-06,0,-0.20836813324023193,0.0,11.813,0.0,0.0006376,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-07,0,0.14402294349848754,0.0,11.776,0.0,0.0006279,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-08,0,-0.5502788794707317,0.0,11.656,0.0,0.0006394,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-09,0,0.5584245269785981,0.0,12.026,0.0,0.0006348,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-10,0,0.2539017045685749,0.0,11.935,0.0,0.0006364,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-11,0,-0.11676368016240916,0.0,10.679,0.0,0.0005783,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-12,0,-0.712800074702106,0.0,10.917,0.0,0.0006051,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-13,0,-0.5155619398483161,0.0,11.08,0.0,0.00061,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-14,-1,-1.0285313976637729,8731.042302943044,10.615,-156263722.88946283,0.0005931,200000,185360.02809148084,-14639.971908519161,0.9268001404574042
2020-06-15,-2,-1.5184297849099313,0.0,10.43,0.0,0.0005923,200000,186850.25993921375,-13149.740060786251,0.9342512996960688
2020-06-16,0,-0.6979079344122039,0.0,10.56,0.0,0.0005834,200000,186850.25993921375,-13149.740060786251,0.9342512996960688
2020-06-17,0,-0.5270812062411278,0.0,10.588,0.0,0.0005821,200000,186850.25993921375,-13149.740060786251,0.9342512996960688
2020-06-18,0,-0.758751487193607,0.0,10.413,0.0,0.0005773,200000,186850.25993921375,-13149.740060786251,0.9342512996960688
2020-06-19,0,-0.4820397353100121,0.0,10.268,0.0,0.0005653,200000,186850.25993921375,-13149.740060786251,0.9342512996960688
2020-06-20,-1,-1.1638181737453899,9102.214533282042,10.264,-162196406.19723415,0.000576,200000,186850.25993921375,-13149.740060786251,0.9342512996960688
2020-06-21,-1,-0.7617053735603719,9102.214533282042,10.298,-162196406.19723415,0.0005715,200000,186429.85140545777,-13570.148594542232,0.9321492570272889
2020-06-22,0,0.1642271220181641,0.0,10.8,0.0,0.0005875,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-23,2,1.360014318427681,0.0,10.941,0.0,0.0005815,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-24,0,0.9534708811878785,0.0,10.491,0.0,0.0005625,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-25,0,0.35637562182938504,0.0,10.335,0.0,0.0005608,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-26,0,0.4299031195200301,0.0,10.196,0.0,0.0005526,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-27,0,-0.07259515081058016,0.0,9.703,0.0,0.0005318,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-28,2,1.3209149134476312,0.0,10.045,0.0,0.000535,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-29,2,1.5599874506142657,0.0,10.213,0.0,0.000542,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-06-30,2,1.8980212410514192,0.0,10.034,0.0,0.0005276,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-01,0,0.4271912314640185,0.0,10.138,0.0,0.000549,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-02,0,-0.5780886113324554,0.0,9.922,0.0,0.0005484,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-03,0,-0.9331516349081267,0.0,9.78,0.0,0.0005451,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-04,0,-0.6392282273347524,0.0,9.973,0.0,0.000552,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-05,0,-0.8214962602716126,0.0,10.07,0.0,0.000558,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-06,0,0.8387366644199915,0.0,10.575,0.0,0.0005672,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-07,2,1.6433734533359694,0.0,10.56,0.0,0.0005556,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-08,-2,-2.0100800985305023,0.0,11.08,0.0,0.0006315,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-09,-2,-3.98879401792011,0.0,10.768,0.0,0.0008031,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-10,-2,-2.4832511872006737,0.0,10.499,0.0,0.0007321,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-11,-2,-1.766915109586462,0.0,10.741,0.0,0.0007172,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-12,-2,-1.3296700456874055,0.0,10.797,0.0,0.0007,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-13,-2,-1.3655792292151792,0.0,10.677,0.0,0.000708,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-14,-2,-1.2320334542376692,0.0,10.83,0.0,0.0007188,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-15,0,-0.5947952194880131,0.0,10.989,0.0,0.0006824,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-16,-2,-1.3008003265664327,0.0,10.694,0.0,0.000735,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-17,-1,-1.1051563207236619,8678.912832624057,10.591,-127505015.68916823,0.0007209,200000,183836.73162064276,-16163.268379357236,0.9191836581032138
2020-07-18,-1,-0.8295378143680985,8678.912832624057,10.545,-127505015.68916823,0.0007007,200000,180861.90031342086,-19138.09968657914,0.9043095015671043
2020-07-19,-1,-0.9314063814387277,8678.912832624057,10.651,-127505015.68916823,0.0007258,200000,184982.24096747712,-15017.759032522881,0.9249112048373855
2020-07-20,-1,-0.8495473775537434,8678.912832624057,10.386,-127505015.68916823,0.0007081,200000,180425.49028913345,-19574.50971086655,0.9021274514456672
2020-07-21,-1,-0.6921964528217793,8678.912832624057,11.184,-127505015.68916823,0.0007553,200000,193369.4994700962,-6630.500529903802,0.966847497350481
2020-07-22,-1,-0.5310283319029792,8678.912832624057,11.559,-127505015.68916823,0.0007726,200000,198829.92855375283,-1170.071446247166,0.9941496427687642
2020-07-23,-1,-0.6794142038689784,8678.912832624057,11.432,-127505015.68916823,0.0007841,200000,199194.01430443506,-805.9856955649448,0.9959700715221753
2020-07-24,-1,-0.7245982189667529,8678.912832624057,11.101,-127505015.68916823,0.0007721,200000,194791.23396856646,-5208.766031433537,0.9739561698428323
2020-07-25,0,-0.11061490786934709,0.0,11.608,0.0,0.0007637,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-07-26,0,0.2550030514643,0.0,11.62,0.0,0.0007493,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-07-27,2,1.3109708980838175,0.0,11.619,0.0,0.0007187,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-07-28,0,0.5196852099609801,0.0,11.738,0.0,0.000769,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-07-29,0,0.8547884299842062,0.0,11.67,0.0,0.0007538,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-07-30,0,0.7503909882669603,0.0,11.774,0.0,0.0007611,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-07-31,2,1.7441875144276577,0.0,12.245,0.0,0.0007611,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
2020-08-01,2,2.1322348399019186,0.0,13.396,0.0,0.000811,200000,180467.49194136047,-19532.508058639534,0.9023374597068023
