date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2020-08-02,0,0.01012068417961192,0.0,0.008407,0.0,0.00877,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-03,0,0.21353483844870447,0.0,0.008596,0.0,0.00877,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-04,0,0.46343815867802235,0.0,0.009153,0.0,0.00914,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-05,0,0.48945877689768824,0.0,0.008894,0.0,0.00907,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-06,0,-0.005463056370649882,0.0,0.00895,0.0,0.01,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-07,0,-0.05310579500898055,0.0,0.008739,0.0,0.00996,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-08,0,-0.017442912527629542,0.0,0.009057,0.0,0.01035,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-09,0,-0.7249741295331212,0.0,0.008792,0.0,0.01088,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-10,-2,-1.311955010499857,0.0,0.009303,0.0,0.01256,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-11,0,-0.6372728226377995,0.0,0.008995,0.0,0.01104,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-12,0,-0.6342062441702921,0.0,0.00952,0.0,0.01155,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-13,0,-0.13248883490395086,0.0,0.009449,0.0,0.01084,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-14,0,-0.6321557612707999,0.0,0.009512,0.0,0.01132,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-15,0,-0.33671582782868237,0.0,0.009312,0.0,0.01074,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-16,-1,-1.1172775918568354,9256426.651924185,0.009515,-7476646.824538083,0.01178,200000,176149.79918611725,-23850.20081388275,0.8807489959305862
2020-08-17,-1,-0.872550544596279,9256426.651924185,0.009588,-7476646.824538083,0.01169,200000,176152.62011749926,-23847.37988250074,0.8807631005874963
2020-08-18,0,0.21744352573842868,0.0,0.010091,0.0,0.01125,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-19,0,0.7317513356911718,0.0,0.009648,0.0,0.01029,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-20,0,0.9781778646817983,0.0,0.010312,0.0,0.01076,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-21,2,2.293969849787917,0.0,0.010778,0.0,0.00995,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-22,2,2.3309187899869466,0.0,0.011107,0.0,0.00984,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-23,2,2.490047685555438,0.0,0.011831,0.0,0.0098,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-24,2,2.4384493964378176,0.0,0.0138,0.0,0.01084,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-25,2,1.8697808514850454,0.0,0.012263,0.0,0.00994,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-26,1,1.1648620235369107,-7088770.270099572,0.011769,8091924.084267883,0.01031,200000,166855.47461760373,-33144.52538239627,0.8342773730880186
2020-08-27,1,0.871841006515816,-7088770.270099572,0.010563,8091924.084267883,0.00954,200000,152075.6361269774,-47924.36387302261,0.7603781806348869
2020-08-28,1,0.7654323998198724,-7088770.270099572,0.011119,8091924.084267883,0.01009,200000,160467.5506435001,-39532.449356499914,0.8023377532175004
2020-08-29,1,0.47648468826993234,-7088770.270099572,0.011252,8091924.084267883,0.01057,200000,165294.4806498719,-34705.5193501281,0.8264724032493596
2020-08-30,1,0.3565195894853075,-7088770.270099572,0.011099,8091924.084267883,0.0105,200000,163643.46411264793,-36356.535887352074,0.8182173205632396
2020-08-31,0,-0.2891701932942864,0.0,0.010737,0.0,0.01111,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-01,0,-0.4071587033312271,0.0,0.01048,0.0,0.01094,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-02,0,-0.0053843123036254785,0.0,0.009943,0.0,0.00972,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-03,0,0.7261966972657069,0.0,0.008438,0.0,0.00743,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-04,0,0.5236584348729612,0.0,0.008947,0.0,0.008,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-05,2,1.3049911115919588,0.0,0.008266,0.0,0.00672,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-06,1,1.1631779832463554,-8951247.042774659,0.00855,10917712.156308608,0.00701,200000,153066.32443144667,-46933.67556855333,0.7653316221572334
2020-09-07,1,1.163341321958737,-8951247.042774659,0.008506,10917712.156308608,0.00692,200000,151689.8754674968,-48310.12453250319,0.7584493773374841
2020-09-08,1,0.39513272686843104,-8951247.042774659,0.008242,10917712.156308608,0.00712,200000,151510.288679466,-48489.711320534,0.75755144339733
2020-09-09,1,1.1049258406640496,-8951247.042774659,0.008849,10917712.156308608,0.00717,200000,157489.58124224568,-42510.41875775432,0.7874479062112284
2020-09-10,2,1.4132158487580462,0.0,0.009219,0.0,0.00721,200000,156871.1662718012,-43128.833728198806,0.784355831359006
2020-09-11,1,1.021966923712657,-8387935.315570591,0.009351,10486040.52618992,0.00748,200000,156871.1662718012,-43128.833728198806,0.784355831359006
2020-09-12,2,1.3396157536194375,0.0,0.009647,0.0,0.00747,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-13,2,1.5940755430885425,0.0,0.009166,0.0,0.00691,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-14,2,1.7604592410473698,0.0,0.009483,0.0,0.00694,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-15,2,2.120353523882259,0.0,0.009193,0.0,0.00629,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-16,2,2.0161903477178402,0.0,0.009174,0.0,0.00611,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-17,2,1.7729063238116478,0.0,0.009278,0.0,0.00615,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-18,2,2.252979780730972,0.0,0.009919,0.0,0.00593,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-19,2,1.8918084867254503,0.0,0.009674,0.0,0.00581,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-20,2,1.4128474179849315,0.0,0.009127,0.0,0.00572,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-21,2,2.0094433604980932,0.0,0.009133,0.0,0.00516,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-22,2,1.6784398765636326,0.0,0.009086,0.0,0.00522,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-23,2,1.5518278797863403,0.0,0.008529,0.0,0.00486,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-24,2,1.5529084959235075,0.0,0.009617,0.0,0.00536,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-25,2,1.445831466824978,0.0,0.009992,0.0,0.00552,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-26,2,1.9185676723457301,0.0,0.010968,0.0,0.00551,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-27,2,1.440992150962058,0.0,0.010552,0.0,0.00551,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-28,1,1.149536520951031,-7792164.558760359,0.010232,14549165.65059051,0.00548,200000,159458.85553047198,-40541.14446952802,0.7972942776523599
2020-09-29,2,1.9305520845089768,0.0,0.011389,0.0,0.00536,200000,170220.28980302857,-29779.710196971428,0.8511014490151428
2020-09-30,1,1.14255240721475,-7983317.22179104,0.010661,15587938.626650969,0.00546,200000,170220.28980302857,-29779.710196971428,0.8511014490151428
2020-10-01,1,0.5938848456620008,-7983317.22179104,0.009906,15587938.626650969,0.0054,200000,163257.60898297728,-36742.39101702272,0.8162880449148864
2020-10-02,1,0.32428148432360043,-7983317.22179104,0.009329,15587938.626650969,0.00521,200000,155689.52660694017,-44310.47339305983,0.7784476330347009
2020-10-03,1,1.0587032479475094,-7983317.22179104,0.01004,15587938.626650969,0.00512,200000,159962.750675235,-40037.249324765,0.799813753376175
2020-10-04,1,0.734975543846319,-7983317.22179104,0.009952,15587938.626650969,0.00521,200000,160663.13323611597,-39336.86676388403,0.8033156661805798
2020-10-05,1,0.33671692274370735,-7983317.22179104,0.009865,15587938.626650969,0.00532,200000,161683.2578867518,-38316.74211324821,0.808416289433759
2020-10-06,1,1.097012617637571,-7983317.22179104,0.0093,15587938.626650969,0.00468,200000,147196.4029353832,-52803.5970646168,0.735982014676916
2020-10-07,1,0.6811132485937935,-7983317.22179104,0.009556,15587938.626650969,0.00494,200000,153292.99618709096,-46707.00381290904,0.7664649809354548
2020-10-08,1,0.7362060482077895,-7983317.22179104,0.009643,15587938.626650969,0.00494,200000,153987.5447853868,-46012.455214613205,0.7699377239269339
2020-10-09,0,-0.6488431563786199,0.0,0.009901,0.0,0.00553,200000,163061.8130106018,-36938.18698939821,0.8153090650530089
2020-10-10,0,-0.19629868424329458,0.0,0.010102,0.0,0.00543,200000,163061.8130106018,-36938.18698939821,0.8153090650530089
2020-10-11,0,-0.47520426982377817,0.0,0.009905,0.0,0.00539,200000,163061.8130106018,-36938.18698939821,0.8153090650530089
2020-10-12,-1,-1.0708014458867585,8253786.850101326,0.009878,-14743382.73151915,0.00553,200000,163061.8130106018,-36938.18698939821,0.8153090650530089
2020-10-13,-1,-0.9308172290894485,8253786.850101326,0.009907,-14743382.73151915,0.00549,200000,162711.43751999395,-37288.56248000605,0.8135571875999698
2020-10-14,0,-0.07783721929004145,0.0,0.0099,0.0,0.00525,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-15,0,-0.013862060763354275,0.0,0.009838,0.0,0.00519,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-16,0,0.5209211206772049,0.0,0.009704,0.0,0.00501,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-17,0,-0.18366016132929583,0.0,0.009573,0.0,0.0051,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-18,0,0.4114227433600958,0.0,0.009858,0.0,0.00511,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-19,2,1.2490990208906185,0.0,0.009765,0.0,0.00496,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-20,2,1.8024958652739644,0.0,0.009498,0.0,0.00471,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-21,1,1.1688374540945692,-7932844.420101648,0.010006,15718027.97376972,0.00505,200000,158752.08253507418,-41247.91746492582,0.7937604126753709
2020-10-22,1,0.915842215701058,-7932844.420101648,0.010143,15718027.97376972,0.00515,200000,161410.68501800508,-38589.31498199492,0.8070534250900254
2020-10-23,1,0.46871374976230723,-7932844.420101648,0.010094,15718027.97376972,0.00521,200000,161965.0573198463,-38034.942680153705,0.8098252865992315
2020-10-24,2,1.2373051773521173,0.0,0.010287,0.0,0.00515,200000,159409.40901974577,-40590.59098025423,0.7970470450987288
2020-10-25,0,0.24095111842043135,0.0,0.010001,0.0,0.00518,200000,159409.40901974577,-40590.59098025423,0.7970470450987288
2020-10-26,1,1.1571056058456572,-8185755.82929782,0.009737,16332931.252023133,0.00488,200000,159409.40901974577,-40590.59098025423,0.7970470450987288
2020-10-27,2,1.7035770578444593,0.0,0.009901,0.0,0.00483,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-10-28,2,1.5315387012112394,0.0,0.009571,0.0,0.00467,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-10-29,2,2.2975458417667616,0.0,0.009362,0.0,0.00436,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-10-30,2,2.4604939257009413,0.0,0.00927,0.0,0.00417,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-10-31,2,2.3920128138766485,0.0,0.009301,0.0,0.00408,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-01,0,0.7587035725306895,0.0,0.009161,0.0,0.00439,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-02,2,1.3545095670211005,0.0,0.008963,0.0,0.00413,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-03,0,0.9075262261932784,0.0,0.008755,0.0,0.00411,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-04,0,0.41095841870081173,0.0,0.008475,0.0,0.00407,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-05,0,0.15045024231951756,0.0,0.008693,0.0,0.00422,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-06,-2,-1.8906826833427697,0.0,0.00916,0.0,0.00499,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-07,-2,-1.3009232541067468,0.0,0.008796,0.0,0.00464,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-08,-2,-2.127751255082872,0.0,0.009168,0.0,0.00521,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-09,-2,-2.0527591856977367,0.0,0.008844,0.0,0.00515,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-10,-2,-2.143233801576285,0.0,0.008962,0.0,0.00547,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-11,-2,-1.6000070228138736,0.0,0.008863,0.0,0.00523,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-12,-1,-1.0707252660322992,9319826.92307059,0.008668,-16554151.592044236,0.00488,200000,161568.51953835174,-38431.48046164826,0.8078425976917587
2020-11-13,-2,-1.233655148222841,0.0,0.008936,0.0,0.00519,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-14,0,-0.9099202398255938,0.0,0.008634,0.0,0.00487,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-15,0,-0.9625709091650074,0.0,0.008533,0.0,0.00489,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-16,0,-0.8246453285623448,0.0,0.00866,0.0,0.00493,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-17,0,-0.8592957004405747,0.0,0.008727,0.0,0.00504,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-18,0,-0.4417375843983448,0.0,0.008698,0.0,0.00482,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-19,0,-0.006615663608947719,0.0,0.008646,0.0,0.00461,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-20,0,-0.018987447912769295,0.0,0.008891,0.0,0.0048,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-21,0,-0.9763078043401403,0.0,0.009271,0.0,0.00551,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-22,0,-0.9005181208882441,0.0,0.008973,0.0,0.00532,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-23,-2,-1.2502557356090827,0.0,0.009236,0.0,0.00565,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-24,0,-0.47297146458993217,0.0,0.010515,0.0,0.00611,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-25,2,1.2700071339787098,0.0,0.011755,0.0,0.00634,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-26,0,-0.041248629479351095,0.0,0.009628,0.0,0.0055,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-27,-2,-1.3472491970876341,0.0,0.009312,0.0,0.00565,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-28,-2,-1.7502697584143543,0.0,0.009509,0.0,0.00594,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-29,-2,-2.1142124887167766,0.0,0.009457,0.0,0.00614,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-11-30,-1,-1.098613931692684,8407710.850819385,0.009765,-13683549.409708546,0.006,200000,164202.59291650256,-35797.40708349744,0.8210129645825128
2020-12-01,0,0.6037433391128398,0.0,0.009941,0.0,0.00558,200000,156975.74505468077,-43024.25494531923,0.7848787252734039
2020-12-02,0,0.8617893245546517,0.0,0.010823,0.0,0.00599,200000,156975.74505468077,-43024.25494531923,0.7848787252734039
2020-12-03,1,1.1466507091582105,-7065250.92513641,0.011109,13016230.933223944,0.00603,200000,156975.74505468077,-43024.25494531923,0.7848787252734039
2020-12-04,2,2.9166498851766343,0.0,0.011875,0.0,0.00559,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-05,2,2.44659746710279,0.0,0.012431,0.0,0.00577,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-06,2,1.937908669620391,0.0,0.011956,0.0,0.00561,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-07,2,2.6091691068257044,0.0,0.01297,0.0,0.0054,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-08,2,2.9844103575621115,0.0,0.014005,0.0,0.005,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-09,2,2.920564824247766,0.0,0.016865,0.0,0.00529,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-10,2,1.9819977341877226,0.0,0.015172,0.0,0.00514,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-11,2,1.4858943675785379,0.0,0.01376,0.0,0.0049,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-12,1,1.0540264374961439,-6121281.272718969,0.013732,16196037.463772038,0.00519,200000,168114.86887395376,-31885.13112604624,0.8405743443697689
2020-12-13,1,1.0456549410338825,-6121281.272718969,0.013928,16196037.463772038,0.00516,200000,168828.7588794935,-31171.241120506485,0.8441437943974676
2020-12-14,2,1.7755570291198055,0.0,0.017339,0.0,0.00537,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-15,2,1.4055785419219817,0.0,0.01654,0.0,0.0053,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-16,2,1.429713297653308,0.0,0.017725,0.0,0.00547,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-17,0,0.8942473684595511,0.0,0.016781,0.0,0.00565,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-18,0,0.6440843825430016,0.0,0.017513,0.0,0.00611,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-19,0,0.22524798770765028,0.0,0.017049,0.0,0.00638,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-20,-1,-1.127651622607772,5713210.606503116,0.01639,-11475431.598111037,0.00816,200000,187279.04368117213,-12720.95631882787,0.9363952184058606
2020-12-21,-1,-0.456308973868948,5713210.606503116,0.015772,-11475431.598111037,0.0066,200000,165846.6062333,-34153.3937667,0.8292330311665
2020-12-22,-2,-1.3443605341220939,0.0,0.01718,0.0,0.00856,200000,187355.77994127906,-12644.220058720937,0.9367788997063953
2020-12-23,0,0.00047101539255258807,0.0,0.018202,0.0,0.00686,200000,187355.77994127906,-12644.220058720937,0.9367788997063953
2020-12-24,0,-0.976852826202669,0.0,0.019371,0.0,0.00855,200000,187355.77994127906,-12644.220058720937,0.9367788997063953
2020-12-25,0,0.016248383237161844,0.0,0.023837,0.0,0.00885,200000,187355.77994127906,-12644.220058720937,0.9367788997063953
2020-12-26,1,1.083707482943263,-2673913.625924517,0.035034,8409146.31693353,0.01114,200000,187355.77994127903,-12644.220058720966,0.9367788997063952
2020-12-27,0,-2.551478401097512,0.0,0.02702,0.0,0.01775,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2020-12-28,0,-0.8928627006236749,0.0,0.029779,0.0,0.01325,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2020-12-29,0,-0.8188012859732995,0.0,0.02797,0.0,0.01248,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2020-12-30,-2,-1.552264170600297,0.0,0.028098,0.0,0.01558,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2020-12-31,0,-0.22967011774100066,0.0,0.03333,0.0,0.01371,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2021-01-01,0,-0.00975657431847979,0.0,0.03345,0.0,0.01321,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2021-01-02,2,1.536412061053872,0.0,0.037912,0.0,0.01126,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2021-01-03,2,1.3374265653328883,0.0,0.032107,0.0,0.00982,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2021-01-04,1,1.060759956672579,-1879643.277939993,0.029352,5875536.687337025,0.00939,200000,110342.57898818934,-89657.42101181066,0.5517128949409467
2021-01-05,1,1.169061270111115,-1879643.277939993,0.03009,5875536.687337025,0.00948,200000,112258.55402916938,-87741.44597083062,0.5612927701458469
2021-01-06,1,0.7239180728463368,-1879643.277939993,0.030533,5875536.687337025,0.01038,200000,118379.21901990013,-81620.78098009987,0.5918960950995007
2021-01-07,1,0.758216892675893,-1879643.277939993,0.028364,5875536.687337025,0.00956,200000,109484.33266643193,-90515.66733356807,0.5474216633321596
2021-01-08,0,0.14166000357128414,0.0,0.026742,0.0,0.01011,200000,101206.32361788332,-98793.67638211668,0.5060316180894167
2021-01-09,0,-0.014738387975318002,0.0,0.027671,0.0,0.01067,200000,101206.32361788332,-98793.67638211668,0.5060316180894167
2021-01-10,0,0.08294815788992778,0.0,0.026263,0.0,0.00989,200000,101206.32361788332,-98793.67638211668,0.5060316180894167
2021-01-11,0,0.5126927501566447,0.0,0.024763,0.0,0.00852,200000,101206.32361788332,-98793.67638211668,0.5060316180894167
2021-01-12,0,0.7616953172315943,0.0,0.025337,0.0,0.0083,200000,101206.32361788332,-98793.67638211668,0.5060316180894167
2021-01-13,1,1.1135158317215357,-1766685.1170946362,0.028643,5803114.88634652,0.00872,200000,101206.32361788332,-98793.67638211668,0.5060316180894167
2021-01-14,2,1.2270206753148551,0.0,0.029342,0.0,0.00862,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-15,0,0.8696951512229468,0.0,0.02767,0.0,0.00858,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-16,0,0.2624446584255236,0.0,0.027542,0.0,0.00932,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-17,0,-0.17201711391683205,0.0,0.026523,0.0,0.00948,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-18,0,-0.10766657575086518,0.0,0.027466,0.0,0.00961,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-19,0,0.38783221855857813,0.0,0.029265,0.0,0.00952,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-20,0,0.5677041953480608,0.0,0.029638,0.0,0.00942,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-21,-2,-2.1504764199023705,0.0,0.024845,0.0,0.01033,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-22,0,-0.9644045551267176,0.0,0.027276,0.0,0.01009,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-23,0,-0.2543116087227223,0.0,0.029377,0.0,0.01022,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-24,0,-0.950587142272601,0.0,0.028501,0.0,0.01067,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-25,0,0.349430211187735,0.0,0.02909,0.0,0.00971,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-26,2,1.8284544455853442,0.0,0.033123,0.0,0.00962,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-27,2,1.5165646115887594,0.0,0.029239,0.0,0.00858,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-28,0,0.2728273510236281,0.0,0.029324,0.0,0.0096,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-29,0,-0.010840698542320882,0.0,0.029445,0.0,0.00984,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-30,-2,-2.5991090972655306,0.0,0.028771,0.0,0.0137,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-01-31,-2,-1.9202564960535915,0.0,0.027867,0.0,0.01258,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-02-01,-1,-1.1541388592515525,1760871.500416489,0.029253,-4325002.015254707,0.01191,200000,103021.54800336712,-96978.45199663288,0.5151077400168356
2021-02-02,-2,-1.273323521240113,0.0,0.030505,0.0,0.01296,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-03,-2,-1.4385215321628162,0.0,0.032849,0.0,0.01475,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-04,-2,-1.246832916243747,0.0,0.032624,0.0,0.01451,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-05,0,-0.9866695463786022,0.0,0.035359,0.0,0.01529,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-06,0,-0.6475416623169646,0.0,0.03417,0.0,0.01406,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-07,0,-0.11934363282898101,0.0,0.03559,0.0,0.01349,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-08,0,-0.17196204287452285,0.0,0.039173,0.0,0.0151,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-09,0,-0.5461890654542104,0.0,0.041884,0.0,0.01735,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-10,0,-0.5000278994683904,0.0,0.042009,0.0,0.01726,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-11,-1,-1.1999765727118437,1173279.9060208814,0.044899,-2479016.2117850143,0.02125,200000,105358.18900086312,-94641.81099913688,0.5267909450043156
2021-02-12,-1,-0.8912486643095441,1173279.9060208814,0.047867,-2479016.2117850143,0.02175,200000,110079.99186782559,-89920.00813217441,0.550399959339128
2021-02-13,-1,-0.6794229951090974,1173279.9060208814,0.053836,-2479016.2117850143,0.02378,200000,122115.70253678781,-77884.29746321219,0.610578512683939
2021-02-14,0,0.3693805786663227,0.0,0.057474,0.0,0.02147,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-15,2,1.3331913994561209,0.0,0.060898,0.0,0.02043,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-16,2,1.2535993285385802,0.0,0.057983,0.0,0.02032,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-17,0,0.8480801576043042,0.0,0.058393,0.0,0.0217,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-18,0,0.7884913954807642,0.0,0.060869,0.0,0.02309,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-19,2,2.8989947851386946,0.0,0.086817,0.0,0.0253,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-20,2,2.974699801752386,0.0,0.089168,0.0,0.02294,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-21,2,2.152946290799668,0.0,0.090146,0.0,0.0241,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-22,2,2.5749834807841117,0.0,0.092491,0.0,0.02116,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-23,2,2.491396929691515,0.0,0.084445,0.0,0.01769,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-24,2,1.8272954740425573,0.0,0.087108,0.0,0.01935,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
