date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2020-08-09,0,0.4825359208709136,0.0,0.32145,0.0,92.9,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-10,2,2.45011183097955,0.0,0.37231,0.0,93.76,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-11,2,2.369987653659468,0.0,0.35598,0.0,87.25,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-12,2,2.814598767291849,0.0,0.40377,0.0,89.54,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-13,2,1.9240224452433332,0.0,0.39628,0.0,92.03,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-14,2,1.823878972091244,0.0,0.40127,0.0,91.42,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-15,2,1.4075045899218872,0.0,0.38413,0.0,89.76,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-16,2,1.3849019995854153,0.0,0.39647,0.0,91.2,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-17,0,0.8666515082686088,0.0,0.38679,0.0,93.49,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-18,2,1.7094468477519746,0.0,0.43526,0.0,93.43,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-19,1,1.1377498940044224,-253901.44191179573,0.40443,1124.5795657911242,91.31,200000,205370.7203047751,5370.72030477511,1.0268536015238756
2020-08-20,1,1.1276210070300519,-253901.44191179573,0.45499,1124.5795657911242,101.56,200000,229734.91775719452,29734.91775719452,1.1486745887859726
2020-08-21,1,1.1691206886873275,-253901.44191179573,0.42093,1124.5795657911242,92.21,200000,210572.21570553174,10572.215705531737,1.0528610785276586
2020-08-22,2,1.3897754711704153,0.0,0.44905,0.0,94.5,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-23,2,2.1294094778320725,0.0,0.48402,0.0,91.26,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-24,2,2.484849298771626,0.0,0.55199,0.0,93.64,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-25,2,1.9140006123182594,0.0,0.50751,0.0,88.63,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-26,2,1.5271307344810892,0.0,0.49529,0.0,88.93,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-27,0,0.6700845500352193,0.0,0.44932,0.0,89.66,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-28,0,0.6144517839209076,0.0,0.47443,0.0,94.43,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-29,2,1.2302878818427048,0.0,0.50518,0.0,92.65,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-30,0,0.6701584672131191,0.0,0.49811,0.0,96.25,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-08-31,0,0.48818038788917756,0.0,0.47619,0.0,93.1,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-01,0,0.30281472543595095,0.0,0.489,0.0,96.99,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-02,0,0.5619412695525169,0.0,0.47499,0.0,91.07,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-03,0,0.48776017069263783,0.0,0.4019,0.0,77.1,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-04,0,0.3265737393992472,0.0,0.42422,0.0,82.08,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-05,0,0.030036400690999956,0.0,0.39346,0.0,77.71,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-06,0,0.5246125590609807,0.0,0.42602,0.0,80.15,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-07,0,-0.2440923975522014,0.0,0.41567,0.0,82.56,200000,213112.39382800573,13112.393828005734,1.0655619691400287
2020-09-08,-1,-1.1534359046091602,267460.33361948514,0.3984,-1265.6633437938337,84.19,200000,213112.39382800576,13112.393828005763,1.0655619691400289
2020-09-09,0,1.3684581757155223,0.0,0.47727,0.0,84.26,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-10,2,1.3476884511717802,0.0,0.48698,0.0,85.61,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-11,2,1.9223486250867272,0.0,0.50008,0.0,83.95,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-12,2,2.3887398580702435,0.0,0.54873,0.0,86.7,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-13,2,2.0667954840539515,0.0,0.54238,0.0,86.18,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-14,0,0.8791549091959923,0.0,0.52979,0.0,91.68,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-15,1,1.0445911003535988,-179217.09992303766,0.53596,1053.6770170551915,91.16,200000,192106.39374950252,-7893.606250497483,0.9605319687475126
2020-09-16,1,1.1165375578293089,-179217.09992303766,0.52668,1053.6770170551915,88.27,200000,187398.13248292723,-12601.867517072766,0.9369906624146361
2020-09-17,1,1.1320489333038943,-179217.09992303766,0.55972,1053.6770170551915,92.82,200000,198113.6958919855,-1886.304108014505,0.9905684794599274
2020-09-18,2,1.375181427334619,0.0,0.57489,0.0,92.47,200000,197702.9985571641,-2297.001442835899,0.9885149927858206
2020-09-19,1,1.0554582229074143,-170840.10106560792,0.57862,1044.8314055446788,94.61,200000,197702.9985571641,-2297.001442835899,0.9885149927858206
2020-09-20,1,0.7669673904511557,-170840.10106560792,0.55705,1044.8314055446788,92.63,200000,191949.21139420048,-8050.78860579952,0.9597460569710023
2020-09-21,2,1.4059047030711491,0.0,0.57114,0.0,89.13,200000,202150.7907035782,2150.790703578212,1.010753953517891
2020-09-22,0,0.9127303538206706,0.0,0.57472,0.0,92.56,200000,202150.7907035782,2150.790703578212,1.010753953517891
2020-09-23,1,1.1076196939872776,-182176.91386718056,0.55482,1159.5204239048883,87.17,200000,202150.7907035782,2150.790703578212,1.010753953517891
2020-09-24,2,1.9669669977269357,0.0,0.63897,0.0,91.84,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-09-25,2,2.028893276316761,0.0,0.66533,0.0,92.93,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-09-26,2,2.021259766426594,0.0,0.6965,0.0,94.63,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-09-27,2,2.221985534321846,0.0,0.74923,0.0,97.09,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-09-28,2,1.8393453514005573,0.0,0.71583,0.0,95.12,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-09-29,2,1.8841129028029644,0.0,0.77833,0.0,100.51,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-09-30,0,0.5373494463704271,0.0,0.74859,0.0,108.6,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-01,0,0.651221038535219,0.0,0.7277,0.0,103.74,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-02,0,0.39658858543698755,0.0,0.69902,0.0,101.61,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-03,0,0.9031068449391986,0.0,0.75199,0.0,103.58,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-04,0,0.9118604144406927,0.0,0.7724,0.0,105.46,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-05,0,-0.3333855230625813,0.0,0.7428,0.0,112.73,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-06,0,-0.6391387415204426,0.0,0.68625,0.0,106.43,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-07,0,-0.25931498214515825,0.0,0.73954,0.0,110.29,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-08,0,-0.7514399317251509,0.0,0.71955,0.0,111.36,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-09,-2,-1.3191732020956835,0.0,0.71524,0.0,115.92,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-10,0,-0.5727586917971061,0.0,0.76602,0.0,115.88,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-11,-2,-1.8008781272446368,0.0,0.74501,0.0,125.81,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-12,-2,-2.025990279586609,0.0,0.73336,0.0,129.0,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-13,-2,-1.5407395233205965,0.0,0.754,0.0,127.97,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-14,-2,-1.6011611150812657,0.0,0.73438,0.0,128.41,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-15,-2,-1.916885451834865,0.0,0.6885,0.0,130.22,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-16,-2,-1.4568707172008761,0.0,0.66165,0.0,120.62,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-17,-2,-1.6553085796656921,0.0,0.62437,0.0,120.1,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-18,-2,-1.2846302925050572,0.0,0.66983,0.0,124.44,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-19,-2,-1.6431956345716776,0.0,0.63118,0.0,125.77,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-20,-2,-1.4115127997430101,0.0,0.5984,0.0,118.25,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-21,-1,-1.0410991571124046,166378.4855059357,0.6373,-874.5711713372882,121.24,200000,212066.01762586564,12066.017625865643,1.0603300881293283
2020-10-22,-1,-1.0990653330409603,166378.4855059357,0.65472,-874.5711713372882,127.6,200000,220526.6034930842,20526.6034930842,1.102633017465421
2020-10-23,-1,-1.1244466101342152,166378.4855059357,0.64431,-874.5711713372882,127.47,200000,218680.90920669358,18680.909206693585,1.0934045460334678
2020-10-24,-1,-0.2681844011047895,166378.4855059357,0.72109,-874.5711713372882,129.31,200000,233064.66027909992,33064.66027909992,1.1653233013954996
2020-10-25,-1,-0.6615372607178388,166378.4855059357,0.69502,-874.5711713372882,131.08,200000,230275.16413522718,30275.164135227184,1.151375820676136
2020-10-26,-1,-1.1380444809396026,166378.4855059357,0.65423,-874.5711713372882,131.42,200000,223785.93990969472,23785.939909694716,1.1189296995484737
2020-10-27,-1,-1.1788004980972349,166378.4855059357,0.65889,-874.5711713372882,133.83,200000,226668.98017507527,26668.980175075267,1.1333449008753764
2020-10-28,-1,-1.0822477880052106,166378.4855059357,0.62367,-874.5711713372882,126.32,200000,214241.10041881315,14241.100418813148,1.0712055020940658
2020-10-29,-2,-1.3220293711886524,0.0,0.59395,0.0,124.38,200000,222024.67845054698,22024.678450546984,1.110123392252735
2020-10-30,0,-0.9210809456095941,0.0,0.61076,0.0,122.98,200000,222024.67845054698,22024.678450546984,1.110123392252735
2020-10-31,-2,-1.2562138022947071,0.0,0.61054,0.0,126.52,200000,222024.67845054698,22024.678450546984,1.110123392252735
2020-11-01,-1,-1.18615997861955,181520.24989007556,0.61157,-873.5626316121616,127.08,200000,222024.67845054698,22024.678450546984,1.110123392252735
2020-11-02,-1,-0.6743669000885081,181520.24989007556,0.58875,-873.5626316121616,118.82,200000,210666.75901093901,10666.759010939015,1.053333795054695
2020-11-03,-1,-1.1842012676717786,181520.24989007556,0.58275,-873.5626316121616,121.13,200000,211595.56719062268,11595.567190622678,1.0579778359531133
2020-11-04,0,0.14442355677183835,0.0,0.5912,0.0,115.67,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-05,0,0.9047593364080868,0.0,0.62873,0.0,119.56,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-06,2,2.3328653893554008,0.0,0.67759,0.0,119.37,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-07,2,2.255030197114716,0.0,0.6382,0.0,110.96,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-08,2,1.300618817569304,0.0,0.66452,0.0,120.33,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-09,2,1.2446604111218016,0.0,0.64278,0.0,115.89,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-10,1,1.1459743007884156,-168450.599080365,0.64041,933.6805275840103,115.54,200000,215754.8963141131,15754.89631411311,1.0787744815705655
2020-11-11,1,0.6648679323721578,-168450.599080365,0.61132,933.6805275840103,113.13,200000,208604.4983153878,8604.498315387813,1.043022491576939
2020-11-12,1,0.4709128323285705,-168450.599080365,0.60069,933.6805275840103,112.16,200000,205908.19833540704,5908.19833540704,1.0295409916770353
2020-11-13,1,1.0272260896438,-168450.599080365,0.63125,933.6805275840103,114.09,200000,212858.05206154013,12858.052061540133,1.0642902603077007
2020-11-14,0,0.12878432310427704,0.0,0.61226,0.0,116.89,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-15,0,0.17119872426368515,0.0,0.60341,0.0,114.6,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-16,0,0.006723413068145931,0.0,0.61961,0.0,118.52,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-17,0,-0.09648032264415025,0.0,0.65411,0.0,125.55,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-18,0,-0.7317250330318842,0.0,0.62259,0.0,123.51,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-19,0,-0.04920961698595001,0.0,0.62245,0.0,118.49,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-20,0,0.09336173688752114,0.0,0.64345,0.0,121.04,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-21,0,0.5911507926901834,0.0,0.70207,0.0,128.46,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-22,0,-0.3924120132315395,0.0,0.64934,0.0,123.65,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-23,-1,-1.1994551739805355,157625.7182218099,0.66535,-807.4859225352726,129.88,200000,209752.5432377624,9752.54323776241,1.048762716188812
2020-11-24,-2,-1.220883848898687,0.0,0.69194,0.0,135.15,200000,209816.7262020054,9816.726202005404,1.049083631010027
2020-11-25,0,0.1292808330174194,0.0,0.69374,0.0,128.8,200000,209816.7262020054,9816.726202005404,1.049083631010027
2020-11-26,0,-0.9140621754823254,0.0,0.62041,0.0,119.98,200000,209816.7262020054,9816.726202005404,1.049083631010027
2020-11-27,0,-0.8653732643818498,0.0,0.60688,0.0,117.32,200000,209816.7262020054,9816.726202005404,1.049083631010027
2020-11-28,-1,-1.1194795090285563,168020.05685800745,0.62438,-859.6932156109375,122.03,200000,209816.7262020054,9816.726202005404,1.049083631010027
2020-11-29,-2,-1.7867188163233405,0.0,0.61777,0.0,123.94,200000,212569.3528196537,12569.352819653694,1.0628467640982684
2020-11-30,-2,-1.9711405405770606,0.0,0.6428,0.0,130.65,200000,212569.3528196537,12569.352819653694,1.0628467640982684
2020-12-01,-2,-1.9134804289599459,0.0,0.61372,0.0,125.79,200000,212569.3528196537,12569.352819653694,1.0628467640982684
2020-12-02,-2,-1.3804451646905431,0.0,0.63198,0.0,127.92,200000,212569.3528196537,12569.352819653694,1.0628467640982684
2020-12-03,-1,-1.1502751559054807,160151.70106204605,0.66365,-795.9014258636128,133.54,200000,212569.3528196537,12569.352819653694,1.0628467640982684
2020-12-04,0,0.6992446536148674,0.0,0.66648,0.0,126.57,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-05,2,2.0103028197907893,0.0,0.73778,0.0,133.49,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-06,0,0.22791782053509918,0.0,0.69941,0.0,134.33,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-07,-2,-1.2340651579872164,0.0,0.68216,0.0,138.61,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-08,2,1.5598160660978628,0.0,0.745,0.0,135.87,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-09,2,1.349815394611436,0.0,0.72396,0.0,132.46,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-10,0,-0.4042493027381824,0.0,0.67992,0.0,133.6,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-11,-2,-1.5645580074991225,0.0,0.68052,0.0,141.43,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-12,-2,-1.7439626506060757,0.0,0.69225,0.0,146.82,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-13,-2,-1.2630873673910243,0.0,0.72938,0.0,152.12,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-14,0,-0.6464664346882466,0.0,0.75209,0.0,152.52,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-15,0,0.005942892391935016,0.0,0.76353,0.0,150.5,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-16,2,1.2626937850509874,0.0,0.85623,0.0,158.93,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-17,0,0.019410701872545396,0.0,0.8154,0.0,160.42,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-18,2,2.532208596551529,0.0,0.90713,0.0,154.44,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-19,2,1.9768544010202367,0.0,0.90017,0.0,154.6,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-20,2,2.080546088486632,0.0,0.915,0.0,152.42,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-21,2,2.396004256448976,0.0,0.92725,0.0,145.66,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-22,2,2.7021376389109566,0.0,1.08618,0.0,156.56,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-23,2,2.346094735640533,0.0,1.06912,0.0,150.92,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-24,2,2.3874848641122464,0.0,1.18574,0.0,156.86,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-25,2,2.3653503727110143,0.0,1.28291,0.0,159.14,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-26,2,2.9301389253947097,0.0,1.66866,0.0,168.21,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-27,2,1.6941415557957669,0.0,1.35045,0.0,156.99,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-28,2,1.8697204161808043,0.0,1.55606,0.0,166.64,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-29,2,1.3980443588390064,0.0,1.43206,0.0,161.54,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-30,2,1.7888417913702697,0.0,1.59692,0.0,159.55,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2020-12-31,2,2.2997658465183197,0.0,1.86224,0.0,156.22,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-01,2,2.663128863157993,0.0,1.96621,0.0,135.81,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-02,2,2.6625323118320745,0.0,2.40024,0.0,143.52,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-03,2,1.912116598798878,0.0,2.12597,0.0,138.26,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-04,2,1.5250334391643072,0.0,1.96868,0.0,133.79,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-05,2,1.5801696090476145,0.0,2.13193,0.0,136.0,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-06,2,1.3172358921802667,0.0,2.16676,0.0,142.31,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-07,0,0.8788396880570547,0.0,1.98791,0.0,142.9,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-08,0,0.8251224036548895,0.0,1.99427,0.0,142.11,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-09,0,0.6948159083136034,0.0,2.04103,0.0,147.4,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-10,0,-0.277796340897677,0.0,1.98621,0.0,184.89,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-11,0,-0.12266704517619725,0.0,1.81684,0.0,157.96,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-12,0,-0.2260464881682272,0.0,1.8215,0.0,159.09,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-13,0,-0.043964840267434684,0.0,2.09522,0.0,171.55,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-14,0,0.3162966462328291,0.0,2.19146,0.0,163.81,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-15,0,0.14174680882673785,0.0,2.05549,0.0,156.98,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-16,0,0.07243906009767145,0.0,2.04406,0.0,155.56,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-17,0,-0.27997181622388034,0.0,2.00854,0.0,159.65,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-18,0,-0.17972945185470166,0.0,2.04695,0.0,156.98,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-19,0,-0.500258034918267,0.0,1.998,0.0,157.27,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-20,0,-0.16448789186523838,0.0,2.03281,0.0,152.77,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-21,0,-0.10352444867029097,0.0,1.7418,0.0,130.53,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-22,0,0.46660111691972306,0.0,1.89757,0.0,135.79,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-23,0,0.4762850161854696,0.0,1.9288,0.0,139.03,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-24,0,0.7270219278372531,0.0,1.95055,0.0,138.03,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-25,2,1.6544424722579583,0.0,2.07529,0.0,137.16,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-26,2,2.525931706923004,0.0,2.287,0.0,137.85,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-27,2,1.751322849088447,0.0,1.99307,0.0,125.45,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-28,0,0.8832507977273659,0.0,1.99193,0.0,135.43,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-29,0,0.8062217632130139,0.0,2.05641,0.0,140.31,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-30,0,0.5298715187017159,0.0,2.00197,0.0,139.43,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-01-31,0,0.07909845063978925,0.0,1.91015,0.0,137.73,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-01,0,0.2921285990343785,0.0,2.04053,0.0,143.36,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-02,0,0.22305572207389002,0.0,2.1533,0.0,151.19,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-03,0,0.09672504209536442,0.0,2.18751,0.0,154.6,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-04,0,0.2666124153133394,0.0,2.129,0.0,148.04,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-05,2,1.354670571971682,0.0,2.42866,0.0,155.4,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-06,0,0.6546939978467697,0.0,2.27908,0.0,152.06,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-07,0,0.8316879411029143,0.0,2.29069,0.0,150.31,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-08,2,2.8106899856087124,0.0,2.90949,0.0,163.21,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-09,2,1.9209366436625714,0.0,2.90652,0.0,169.14,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-10,0,0.9272528639105946,0.0,2.83099,0.0,175.6,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-11,0,0.20595990545025003,0.0,2.92562,0.0,190.49,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-12,0,-0.2264804462880665,0.0,2.99681,0.0,200.64,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-13,-1,-1.1640865250001726,30843.20892160497,3.34869,-428.58353161413066,240.99,200000,206568.6905673787,6568.690567378711,1.0328434528368935
2021-02-14,-1,-1.1220165982458157,30843.20892160497,3.18318,-428.58353161413066,230.14,200000,196813.69974075054,-3186.3002592494595,0.9840684987037527
2021-02-15,0,-0.15449931632684125,0.0,3.38903,0.0,228.21,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-16,0,0.37291232211095615,0.0,3.40843,0.0,221.48,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-17,-2,-1.7328857513938476,0.0,3.50799,0.0,272.25,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-18,0,-0.9902595067840662,0.0,3.56669,0.0,260.94,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-19,-2,-1.3264151364698415,0.0,3.70937,0.0,282.51,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-20,0,-0.3001947623382114,0.0,3.68594,0.0,255.11,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-21,0,-0.32872590036135985,0.0,3.56677,0.0,247.28,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-22,0,0.013780907637498816,0.0,3.33586,0.0,224.22,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-23,0,-0.8029282101185998,0.0,3.05975,0.0,220.85,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-24,1,1.0377091243064895,-30091.756381387353,3.32063,489.1740783900048,204.27,200000,199847.17798545258,-152.8220145474188,0.9992358899272629
2021-02-25,0,0.10316454301416465,0.0,2.99269,0.0,198.98,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-02-26,0,0.04150569895250729,0.0,3.05508,0.0,204.2,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-02-27,0,0.1452157893199483,0.0,3.15641,0.0,209.26,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-02-28,0,-0.40036454933057114,0.0,3.13475,0.0,219.18,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-01,0,-0.37604885433633967,0.0,3.28194,0.0,230.4,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-02,2,2.2937887138763737,0.0,3.70038,0.0,220.04,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-03,2,2.787081320920446,0.0,3.99035,0.0,218.7,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-04,2,3.0357962332498736,0.0,4.45092,0.0,217.52,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-05,2,2.259528684865555,0.0,4.12896,0.0,205.84,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-06,2,2.0034952435847586,0.0,4.15675,0.0,204.35,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-07,2,1.8511375737155034,0.0,4.33521,0.0,208.99,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-08,2,2.036297510159483,0.0,4.92836,0.0,221.08,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-09,2,2.132631333624946,0.0,5.36426,0.0,225.16,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-10,2,2.799725706138169,0.0,6.49261,0.0,220.19,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-11,2,2.5708133332591583,0.0,7.03079,0.0,221.11,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
