date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,ZRXUSDT_position,ZRXUSDT_price,init,total_asset,pnl,return
2020-08-12,-1,-1.0561548192740782,220299.7246336408,0.5291,-252459.57180779587,0.4617,200000,233121.16860731872,33121.168607318716,1.1656058430365936
2020-08-13,-1,-1.1592809214427764,220299.7246336408,0.512,-252459.57180779587,0.4498,200000,226349.7744115707,26349.77441157069,1.1317488720578535
2020-08-14,-2,-3.517892813670098,0.0,0.5096,0.0,0.5391,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-15,-2,-2.2021098868288944,0.0,0.4947,0.0,0.4969,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-16,-2,-2.9809497805787704,0.0,0.5085,0.0,0.6092,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-17,-2,-1.9314691040861125,0.0,0.5088,0.0,0.5619,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-18,-2,-1.4361043522003414,0.0,0.532,0.0,0.5647,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-19,-2,-1.3398233749490172,0.0,0.4801,0.0,0.5133,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-20,-2,-1.8903765212518853,0.0,0.5013,0.0,0.6111,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-21,-2,-2.3024644614562066,0.0,0.4698,0.0,0.694,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-22,-2,-1.986182611517098,0.0,0.4844,0.0,0.7281,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-23,-2,-1.730247731455584,0.0,0.4794,0.0,0.7223,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-24,-2,-1.5127066279473917,0.0,0.4868,0.0,0.7305,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-25,-2,-1.261673601494044,0.0,0.4468,0.0,0.6484,200000,256957.3840955981,56957.3840955981,1.2847869204779905
2020-08-26,-1,-1.1716497209758217,286335.3956937799,0.4487,-194930.49923805046,0.6591,200000,256957.38409559813,56957.38409559813,1.2847869204779907
2020-08-27,-1,-0.9265936639554676,286335.3956937799,0.433,-194930.49923805046,0.6055,200000,242013.64362404626,42013.643624046264,1.2100682181202314
2020-08-28,-1,-0.8813824813840679,286335.3956937799,0.4521,-194930.49923805046,0.6387,200000,253954.34225650073,53954.342256500735,1.2697717112825035
2020-08-29,-1,-0.46350428088395207,286335.3956937799,0.5003,-194930.49923805046,0.6443,200000,268847.31912467396,68847.31912467396,1.3442365956233697
2020-08-30,-1,-0.5976184683001066,286335.3956937799,0.4692,-194930.49923805046,0.6364,200000,258402.33737461682,58402.33737461682,1.2920116868730842
2020-08-31,-1,-0.4172868301325044,286335.3956937799,0.4623,-194930.49923805046,0.6121,200000,251689.81201284513,51689.81201284513,1.2584490600642257
2020-09-01,-1,-0.32269976463905947,286335.3956937799,0.4549,-194930.49923805046,0.601,200000,247407.2015431688,47407.201543168805,1.237036007715844
2020-09-02,0,-0.02598179993226794,0.0,0.4352,0.0,0.5582,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-03,0,-0.4289922444372658,0.0,0.3233,0.0,0.4443,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-04,0,-0.9889456554106952,0.0,0.3423,0.0,0.5141,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-05,0,-0.6749071476390113,0.0,0.2955,0.0,0.4299,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-06,0,-0.7705838027370041,0.0,0.3096,0.0,0.4605,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-07,0,-0.8646770233018588,0.0,0.3048,0.0,0.4598,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-08,0,-0.5010085442923884,0.0,0.2971,0.0,0.433,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-09,0,-0.476081295263295,0.0,0.3145,0.0,0.4597,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-10,0,-0.2736446400673359,0.0,0.3262,0.0,0.4707,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-11,-2,-1.4639298705721038,0.0,0.3396,0.0,0.5277,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-12,-2,-1.4112005749355068,0.0,0.3318,0.0,0.5162,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-13,-2,-1.8745183590788486,0.0,0.301,0.0,0.4905,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-14,-2,-1.3335672123388793,0.0,0.299,0.0,0.4729,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-15,-2,-1.5898221348213475,0.0,0.274,0.0,0.4486,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-16,0,-0.7804440845907488,0.0,0.2778,0.0,0.4283,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-17,-2,-1.4223633199686687,0.0,0.267,0.0,0.4407,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-18,0,-0.670186297717968,0.0,0.268,0.0,0.4167,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-19,0,-0.94231791238117,0.0,0.2678,0.0,0.429,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-20,0,-0.02726965033024815,0.0,0.2633,0.0,0.3953,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-21,0,-0.06553788936989804,0.0,0.2424,0.0,0.3674,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-22,0,-0.005212862265379237,0.0,0.2496,0.0,0.3804,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-23,2,2.1253925343367848,0.0,0.2452,0.0,0.3407,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-24,0,0.8782006607553241,0.0,0.2615,0.0,0.3825,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-25,0,-0.8270952671660653,0.0,0.2553,0.0,0.406,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-26,0,0.3349873313889088,0.0,0.2597,0.0,0.3914,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-27,0,0.334817235852027,0.0,0.2623,0.0,0.3953,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-28,2,1.9457115883958216,0.0,0.297,0.0,0.4132,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-29,2,1.2094239861276088,0.0,0.284,0.0,0.408,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-09-30,0,0.7353609814866336,0.0,0.2778,0.0,0.4091,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-10-01,0,0.9931474728722983,0.0,0.2755,0.0,0.3989,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-10-02,0,0.7643535276984935,0.0,0.2671,0.0,0.3897,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-10-03,2,2.0238511950654337,0.0,0.2783,0.0,0.3762,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-10-04,2,1.8382260620301645,0.0,0.2801,0.0,0.3764,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-10-05,1,1.1296709092384218,-444606.23997851193,0.2712,320173.1606005641,0.3766,200000,241154.42456434487,41154.42456434487,1.2057721228217244
2020-10-06,1,0.7782717519131651,-444606.23997851193,0.2497,320173.1606005641,0.3518,200000,223655.09602191288,23655.096021912876,1.1182754801095645
2020-10-07,1,1.1623702047327935,-444606.23997851193,0.2595,320173.1606005641,0.3568,200000,229613.10297670512,29613.102976705122,1.1480655148835257
2020-10-08,1,0.5299913204659085,-444606.23997851193,0.2599,320173.1606005641,0.3674,200000,233184.78097506252,33184.78097506252,1.1659239048753125
2020-10-09,0,0.16289961322867208,0.0,0.2719,0.0,0.3896,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-10,0,0.2775589657684882,0.0,0.2778,0.0,0.3951,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-11,0,0.08275181794284583,0.0,0.273,0.0,0.3905,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-12,0,-0.31593143993950096,0.0,0.2727,0.0,0.3954,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-13,-2,-1.8932818859787048,0.0,0.2664,0.0,0.4182,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-14,0,-0.5879016730499731,0.0,0.2614,0.0,0.3867,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-15,0,-0.7519191031521851,0.0,0.2687,0.0,0.3974,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-16,-2,-1.9252404864868664,0.0,0.2494,0.0,0.3898,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-17,-2,-1.5894023076986652,0.0,0.2484,0.0,0.3841,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-18,-2,-1.2093939042972688,0.0,0.2542,0.0,0.3887,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-19,-2,-1.3490438585740963,0.0,0.2512,0.0,0.3895,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-20,-2,-1.3025785152772735,0.0,0.2339,0.0,0.364,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-21,0,-0.9864715443845292,0.0,0.244,0.0,0.3752,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-22,-1,-1.0314333718977802,482323.9793587855,0.246,-311421.7819481922,0.381,200000,237303.39784452246,37303.397844522464,1.1865169892226124
2020-10-23,-1,-1.1398304433096422,482323.9793587855,0.2398,-311421.7819481922,0.3757,200000,232662.45372817258,32662.45372817258,1.1633122686408628
2020-10-24,-1,-0.8019171571120948,482323.9793587855,0.2454,-311421.7819481922,0.3789,200000,236360.017714816,36360.017714816,1.18180008857408
2020-10-25,-1,-0.9972612207428454,482323.9793587855,0.2355,-311421.7819481922,0.3687,200000,228408.50814329245,28408.50814329245,1.1420425407164623
2020-10-26,-1,-0.4156615913497273,482323.9793587855,0.2336,-311421.7819481922,0.3572,200000,223910.74209010656,23910.742090106563,1.1195537104505329
2020-10-27,-1,-0.6598237714058213,482323.9793587855,0.2329,-311421.7819481922,0.3609,200000,224725.3758977637,24725.375897763704,1.1236268794888185
2020-10-28,-1,-1.1105304148887305,482323.9793587855,0.2128,-311421.7819481922,0.3366,200000,207463.11461131106,7463.114611311059,1.0373155730565553
2020-10-29,-2,-2.202141069840249,0.0,0.2016,0.0,0.3369,200000,244984.88194413725,44984.88194413725,1.2249244097206862
2020-10-30,-2,-2.0142039119387047,0.0,0.1949,0.0,0.326,200000,244984.88194413725,44984.88194413725,1.2249244097206862
2020-10-31,-2,-1.4316617440622554,0.0,0.1965,0.0,0.3219,200000,244984.88194413725,44984.88194413725,1.2249244097206862
2020-11-01,0,-0.7146855697108253,0.0,0.2114,0.0,0.338,200000,244984.88194413725,44984.88194413725,1.2249244097206862
2020-11-02,0,-0.2741850959120727,0.0,0.2085,0.0,0.3287,200000,244984.88194413725,44984.88194413725,1.2249244097206862
2020-11-03,-1,-1.122803082085395,611544.8875290495,0.2003,-376205.2855407513,0.3256,200000,244984.88194413725,44984.88194413725,1.2249244097206862
2020-11-04,-2,-1.4255068230781078,0.0,0.1929,0.0,0.3174,200000,246425.43077041808,46425.43077041808,1.2321271538520904
2020-11-05,-2,-2.0965511856136394,0.0,0.2041,0.0,0.3474,200000,246425.43077041808,46425.43077041808,1.2321271538520904
2020-11-06,-2,-2.184842954223378,0.0,0.2169,0.0,0.3769,200000,246425.43077041808,46425.43077041808,1.2321271538520904
2020-11-07,-2,-1.9699579227067872,0.0,0.1997,0.0,0.3489,200000,246425.43077041808,46425.43077041808,1.2321271538520904
2020-11-08,-2,-1.5841024614048564,0.0,0.2115,0.0,0.3668,200000,246425.43077041808,46425.43077041808,1.2321271538520904
2020-11-09,-1,-1.1554065615067266,594655.9622838275,0.2072,-347763.80295006785,0.3543,200000,246425.43077041808,46425.43077041808,1.2321271538520904
2020-11-10,-1,-0.8999862496982117,594655.9622838275,0.2286,-347763.80295006785,0.3879,200000,270835.93214241427,70835.93214241427,1.3541796607120713
2020-11-11,0,3.584566053686741,0.0,0.2908,0.0,0.3651,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-12,0,0.9698345598961692,0.0,0.2421,0.0,0.3605,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-13,0,0.28374607510396643,0.0,0.246,0.0,0.3864,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-14,0,0.26217310870033084,0.0,0.2377,0.0,0.3741,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-15,0,0.9314767438782066,0.0,0.2407,0.0,0.3592,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-16,0,0.7918083262112849,0.0,0.247,0.0,0.3717,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-17,0,0.20971251857261133,0.0,0.243,0.0,0.3827,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-18,0,0.31966465146590584,0.0,0.2344,0.0,0.3647,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-19,0,-0.301588214374288,0.0,0.2233,0.0,0.3649,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-20,0,-0.19214260675859338,0.0,0.2317,0.0,0.375,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-21,0,-0.5457782820785071,0.0,0.2498,0.0,0.4174,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-22,0,0.2153755770586195,0.0,0.2532,0.0,0.3973,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-23,0,-0.13496338157388826,0.0,0.2715,0.0,0.4381,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-24,0,-0.3721669779283098,0.0,0.2822,0.0,0.4644,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-25,0,0.27696656151364635,0.0,0.2845,0.0,0.4423,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-26,0,-0.48099167602494786,0.0,0.2475,0.0,0.4074,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-27,0,0.15732757399615038,0.0,0.2589,0.0,0.4034,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-28,0,-0.27815789645611344,0.0,0.2596,0.0,0.4158,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-29,0,-0.7907415117852664,0.0,0.2503,0.0,0.4151,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-11-30,0,-0.5791065789629982,0.0,0.2636,0.0,0.4292,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-12-01,0,0.056220420172498696,0.0,0.2524,0.0,0.3994,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-12-02,-2,-1.2439026145915135,0.0,0.2572,0.0,0.427,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-12-03,-1,-1.1898240310645438,387452.7278611342,0.2587,-232777.5678069564,0.4306,200000,200468.04139535083,468.04139535082504,1.0023402069767542
2020-12-04,0,-0.12739982529358504,0.0,0.2444,0.0,0.3928,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-05,2,1.267309903367,0.0,0.2641,0.0,0.4081,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-06,2,1.3582819531764005,0.0,0.2581,0.0,0.3999,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-07,0,0.6546588066510979,0.0,0.2564,0.0,0.4047,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-08,2,3.2147521705846382,0.0,0.2674,0.0,0.3797,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-09,2,3.243364082340609,0.0,0.2875,0.0,0.3811,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-10,2,1.8112641893886354,0.0,0.2634,0.0,0.3698,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-11,2,1.309064204606061,0.0,0.2483,0.0,0.3558,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-12,0,0.48156400185194426,0.0,0.2605,0.0,0.3921,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-13,0,0.20174956914363906,0.0,0.2591,0.0,0.3961,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-14,2,1.6662296387296622,0.0,0.2809,0.0,0.3868,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-15,0,0.6872200862778781,0.0,0.2681,0.0,0.3915,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-16,2,1.2213902154761083,0.0,0.2963,0.0,0.4143,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-17,0,0.2887413792248695,0.0,0.2744,0.0,0.4072,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-18,0,0.18403826741461032,0.0,0.2771,0.0,0.4128,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-19,0,0.3766920748398602,0.0,0.2894,0.0,0.4236,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-20,2,1.5820324199169027,0.0,0.294,0.0,0.3953,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-21,0,0.9646765526763457,0.0,0.2724,0.0,0.3779,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-22,0,0.5437153037731612,0.0,0.2646,0.0,0.3751,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-23,0,-0.10978478959527059,0.0,0.2262,0.0,0.3311,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-24,0,-0.3035417994384097,0.0,0.2476,0.0,0.3641,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-25,0,-0.5841734854233939,0.0,0.2414,0.0,0.3588,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-26,-2,-1.2485658096783203,0.0,0.231,0.0,0.3539,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-27,-2,-2.2947892609353278,0.0,0.2296,0.0,0.3738,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-28,-2,-2.0942817100505753,0.0,0.2285,0.0,0.3771,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-29,-2,-2.131894268267551,0.0,0.2164,0.0,0.3652,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-30,-2,-2.271519923897426,0.0,0.2032,0.0,0.3595,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2020-12-31,-2,-1.4368578758224053,0.0,0.2112,0.0,0.3548,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-01,-2,-1.7390356739964696,0.0,0.2125,0.0,0.3744,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-02,-2,-1.4949186671563006,0.0,0.2058,0.0,0.3604,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-03,-2,-1.4952910545096896,0.0,0.22,0.0,0.3923,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-04,-2,-1.5116271483872057,0.0,0.2163,0.0,0.3948,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-05,-2,-1.6941232106061692,0.0,0.2322,0.0,0.4447,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-06,-1,-1.1055557464200163,386533.95401932986,0.2551,-213522.7623870313,0.4618,200000,197209.6233406621,-2790.376659337897,0.9860481167033105
2021-01-07,-1,-0.7477212107821166,386533.95401932986,0.2504,-213522.7623870313,0.4386,200000,190439.1856693921,-9560.814330607885,0.9521959283469605
2021-01-08,-1,-0.7452854073261169,386533.95401932986,0.2489,-213522.7623870313,0.44,200000,190158.31660570498,-9841.683394295018,0.950791583028525
2021-01-09,-2,-1.505682814755935,0.0,0.2753,0.0,0.5405,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-10,-2,-1.3297723316632635,0.0,0.2716,0.0,0.5276,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-11,0,-0.6742190218265,0.0,0.2397,0.0,0.4365,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-12,0,-0.25607287792586186,0.0,0.2421,0.0,0.4272,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-13,-2,-1.3266171356089969,0.0,0.2597,0.0,0.506,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-14,-2,-1.531854826719702,0.0,0.2536,0.0,0.504,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-15,-2,-1.4915975600124465,0.0,0.2596,0.0,0.5154,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-16,-1,-1.1862384469180998,382713.2124523589,0.2694,-195567.03231158096,0.5272,200000,206205.87886933098,6205.878869330976,1.0310293943466549
2021-01-17,-2,-2.0884743028877892,0.0,0.2804,0.0,0.5942,200000,215099.02469723095,15099.024697230954,1.0754951234861547
2021-01-18,-2,-1.2313051746708819,0.0,0.2906,0.0,0.5847,200000,215099.02469723095,15099.024697230954,1.0754951234861547
2021-01-19,2,1.2290483760614268,0.0,0.3148,0.0,0.5422,200000,215099.02469723095,15099.024697230954,1.0754951234861547
2021-01-20,0,-0.23013484751634342,0.0,0.2948,0.0,0.5582,200000,215099.02469723095,15099.024697230954,1.0754951234861547
2021-01-21,1,1.1631548235918807,-404017.7022863091,0.2662,231289.27386799027,0.465,200000,215099.02469723095,15099.024697230954,1.0754951234861547
2021-01-22,2,2.153864807211276,0.0,0.3136,0.0,0.5106,200000,223702.67289722164,23702.672897221637,1.1185133644861083
2021-01-23,2,2.973594703830846,0.0,0.3879,0.0,0.562,200000,223702.67289722164,23702.672897221637,1.1185133644861083
2021-01-24,2,1.6132452863033486,0.0,0.3477,0.0,0.5483,200000,223702.67289722164,23702.672897221637,1.1185133644861083
2021-01-25,2,1.3033281523405016,0.0,0.3259,0.0,0.5207,200000,223702.67289722164,23702.672897221637,1.1185133644861083
2021-01-26,0,0.7311713954630547,0.0,0.3245,0.0,0.5435,200000,223702.67289722164,23702.672897221637,1.1185133644861083
2021-01-27,-1,-1.0569910986405975,390815.29157446127,0.2862,-191788.98568005968,0.5832,200000,223702.67289722164,23702.672897221637,1.1185133644861083
2021-01-28,-1,-0.884020510973202,390815.29157446127,0.302,-191788.98568005968,0.6086,200000,234748.99474037165,34748.99474037165,1.1737449737018584
2021-01-29,-1,-0.4261517310701179,390815.29157446127,0.315,-191788.98568005968,0.6009,200000,238352.81834110315,38352.81834110315,1.1917640917055157
2021-01-30,-1,-1.1626978486697985,390815.29157446127,0.3121,-191788.98568005968,0.6542,200000,247441.80693228438,47441.80693228438,1.237209034661422
2021-01-31,-2,-1.7780102562302647,0.0,0.2986,0.0,0.7064,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-01,0,-0.28503726227728055,0.0,0.3568,0.0,0.6865,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-02,0,-0.03156677234499469,0.0,0.3677,0.0,0.6837,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-03,0,-0.45018230869981674,0.0,0.391,0.0,0.7658,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-04,-2,-2.1690953597872094,0.0,0.3815,0.0,1.0351,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-05,-2,-2.6995119777036765,0.0,0.4073,0.0,1.5939,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-06,-2,-2.0854170868150272,0.0,0.4026,0.0,1.4509,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-07,-2,-1.8218609848584673,0.0,0.3865,0.0,1.4099,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-08,-2,-1.4960891898628783,0.0,0.4254,0.0,1.4689,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-09,-1,-1.1371970894342731,249932.96878734455,0.4851,-80234.58616818266,1.5111,200000,242484.96631748165,42484.96631748165,1.2124248315874082
2021-02-10,-1,-0.5561820372492932,249932.96878734455,0.5865,-80234.58616818266,1.4998,200000,266921.518528818,66921.51852881798,1.33460759264409
2021-02-11,-1,-0.6926331885920916,249932.96878734455,0.6379,-80234.58616818266,1.7619,200000,300797.5581591681,100797.55815916811,1.5039877907958406
2021-02-12,-1,-0.5772046761403226,249932.96878734455,0.6631,-80234.58616818266,1.8037,200000,310449.67467443924,110449.67467443924,1.5522483733721963
2021-02-13,-1,-0.20243261512223032,249932.96878734455,0.7623,-80234.58616818266,1.8912,200000,342263.55146785977,142263.55146785977,1.7113177573392988
2021-02-14,0,-0.1569781573487957,0.0,0.7152,0.0,1.7952,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-15,0,0.0906258577613454,0.0,0.669,0.0,1.6186,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-16,0,0.06482287628541251,0.0,0.6444,0.0,1.5848,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-17,0,0.29996284995605754,0.0,0.6621,0.0,1.5649,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-18,0,0.7091849318273282,0.0,0.7278,0.0,1.6107,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-19,0,0.8232542980719868,0.0,0.7168,0.0,1.5594,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-20,0,0.39166582174398096,0.0,0.65,0.0,1.5306,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-21,0,0.11974608915458672,0.0,0.6818,0.0,1.7232,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-22,0,0.12359339005177669,0.0,0.6054,0.0,1.563,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-23,0,-0.9971636257523109,0.0,0.4859,0.0,1.5769,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-24,0,-0.6257377149670931,0.0,0.5013,0.0,1.5267,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-25,0,-0.7198558307631098,0.0,0.4605,0.0,1.3959,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-26,0,-0.24973204072415928,0.0,0.4773,0.0,1.3192,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-27,0,-0.22590008210609924,0.0,0.4919,0.0,1.3328,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-28,0,0.4046226489847636,0.0,0.4872,0.0,1.2115,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-01,0,0.26621665553833235,0.0,0.542,0.0,1.3565,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-02,0,0.21611750180232925,0.0,0.5419,0.0,1.3617,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-03,0,0.37305400316798354,0.0,0.5944,0.0,1.4635,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-04,0,-0.1416797825025968,0.0,0.5315,0.0,1.3724,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-05,0,0.6862243475999433,0.0,0.5625,0.0,1.3389,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-06,0,0.6611919434361697,0.0,0.5763,0.0,1.3703,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-07,2,1.467498695535754,0.0,0.6502,0.0,1.4204,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-08,2,2.1994393631597924,0.0,0.7219,0.0,1.4198,200000,207770.03612989435,7770.036129894346,1.0388501806494717
