date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2020-08-08,0,-0.3930611550489478,0.0,0.3304,0.0,94.87,200000,209882.88190901378,9882.881909013784,1.0494144095450688
2020-08-09,1,1.007156871727435,-301555.8648118014,0.348,1129.6172330947995,92.9,200000,209882.88190901375,9882.881909013755,1.0494144095450688
2020-08-10,2,2.3974707254561265,0.0,0.3826,0.0,93.76,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-11,2,2.5521599066003606,0.0,0.3681,0.0,87.25,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-12,2,2.3701748870137975,0.0,0.3849,0.0,89.54,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-13,2,1.5133490467079367,0.0,0.3771,0.0,92.03,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-14,2,2.1997852817375882,0.0,0.4074,0.0,91.42,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-15,2,2.2526697519381953,0.0,0.4193,0.0,89.76,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-16,2,1.8547086581620993,0.0,0.4232,0.0,91.2,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-17,2,1.2099837280087928,0.0,0.4119,0.0,93.49,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-18,0,0.7446781334685361,0.0,0.3945,0.0,93.43,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-19,0,0.3881138018590103,0.0,0.3719,0.0,91.31,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-20,0,0.03530998901647899,0.0,0.3987,0.0,101.56,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-21,0,0.20522150050556662,0.0,0.3715,0.0,92.21,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-22,0,0.6599648378415918,0.0,0.4036,0.0,94.5,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-23,0,0.4734519333552758,0.0,0.3852,0.0,91.26,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-24,0,0.3364027438035024,0.0,0.3925,0.0,93.64,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-25,0,-0.020003917250373846,0.0,0.3619,0.0,88.63,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-26,0,-0.35780539275795203,0.0,0.3566,0.0,88.93,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-27,-2,-1.2532360794456416,0.0,0.3394,0.0,89.66,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-28,-2,-1.727640923764326,0.0,0.3494,0.0,94.43,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-29,0,-0.8418604709516261,0.0,0.3665,0.0,92.65,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-30,-2,-1.3648172587739578,0.0,0.365,0.0,96.25,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-08-31,0,-0.9428120841426801,0.0,0.3613,0.0,93.1,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-01,-2,-1.2422326823461165,0.0,0.3648,0.0,96.99,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-02,-2,-1.2844552678589245,0.0,0.3381,0.0,91.07,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-03,-2,-1.6449965450278785,0.0,0.2732,0.0,77.1,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-04,-2,-1.6216265945883777,0.0,0.2889,0.0,82.08,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-05,-2,-1.9097878881521837,0.0,0.2646,0.0,77.71,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-06,-2,-1.204857333061539,0.0,0.2863,0.0,80.15,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-07,-2,-1.520146900581821,0.0,0.2844,0.0,82.56,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-08,-2,-1.8211896571664827,0.0,0.2767,0.0,84.19,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-09,-2,-1.3090562041247307,0.0,0.2855,0.0,84.26,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-10,0,-0.8530751954634365,0.0,0.2994,0.0,85.61,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-11,0,-0.7993370877503657,0.0,0.2931,0.0,83.95,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-12,0,-0.8960703719700254,0.0,0.2987,0.0,86.7,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-13,-2,-1.528958211112018,0.0,0.281,0.0,86.18,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-14,-2,-1.9590335395447998,0.0,0.2847,0.0,91.68,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-15,-2,-2.093311096498155,0.0,0.2736,0.0,91.16,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-16,-2,-1.6080231391931783,0.0,0.2708,0.0,88.27,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-17,-2,-1.5423285531119268,0.0,0.2812,0.0,92.82,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-18,-2,-1.6478785589638398,0.0,0.2735,0.0,92.47,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-19,-2,-1.729164996494129,0.0,0.2719,0.0,94.61,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-20,-2,-1.7047534605094208,0.0,0.2627,0.0,92.63,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-21,-2,-1.9555634716346595,0.0,0.2398,0.0,89.13,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-22,-2,-1.8990306774161574,0.0,0.2436,0.0,92.56,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-23,-2,-1.5729983606333264,0.0,0.2326,0.0,87.17,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-24,-2,-1.3549237733599393,0.0,0.2469,0.0,91.84,200000,219345.24401104057,19345.244011040573,1.0967262200552028
2020-09-25,-1,-1.040997970137124,428743.63567443425,0.2558,-1180.1638007696145,92.93,200000,219345.24401104054,19345.244011040544,1.0967262200552028
2020-09-26,-1,-0.8738766797402827,428743.63567443425,0.263,-1180.1638007696145,94.63,200000,224438.47664920482,24438.476649204822,1.122192383246024
2020-09-27,-1,-1.1074985960305106,428743.63567443425,0.2597,-1180.1638007696145,97.09,200000,225926.82560137246,25926.82560137246,1.1296341280068622
2020-09-28,-1,-0.5414922841941612,428743.63567443425,0.2686,-1180.1638007696145,95.12,200000,227417.72127135878,27417.72127135878,1.137088606356794
2020-09-29,-1,-0.7870398908849479,428743.63567443425,0.2741,-1180.1638007696145,100.51,200000,236136.8941537164,36136.89415371639,1.180684470768582
2020-09-30,-1,-1.1339952029367528,428743.63567443425,0.2833,-1180.1638007696145,108.6,200000,249628.86075014732,49628.860750147316,1.2481443037507365
2020-10-01,-1,-1.0456085565409767,428743.63567443425,0.272,-1180.1638007696145,103.74,200000,239048.46159528592,39048.46159528592,1.1952423079764296
2020-10-02,-1,-0.935680605304269,428743.63567443425,0.2688,-1180.1638007696145,101.61,200000,235162.73306548846,35162.73306548846,1.1758136653274422
2020-10-03,-2,-1.3231517949822746,0.0,0.2659,0.0,103.58,200000,227583.67776892515,27583.677768925147,1.1379183888446258
2020-10-04,-1,-1.011469467902327,413788.50503440935,0.275,-1079.0047305562543,105.46,200000,227583.67776892515,27583.677768925147,1.1379183888446258
2020-10-05,-2,-2.0182691547596328,0.0,0.2712,0.0,112.73,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-06,-2,-1.9877370572624007,0.0,0.2533,0.0,106.43,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-07,-2,-2.060149996963162,0.0,0.2574,0.0,110.29,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-08,-2,-1.7411350840605309,0.0,0.2626,0.0,111.36,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-09,-2,-1.7199621661804692,0.0,0.2699,0.0,115.92,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-10,-2,-1.4076471390306626,0.0,0.2729,0.0,115.88,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-11,-2,-1.7963595689112677,0.0,0.2823,0.0,125.81,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-12,-2,-1.6321914319071755,0.0,0.2877,0.0,129.0,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-13,-2,-1.4842103788212553,0.0,0.2842,0.0,127.97,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-14,-2,-1.6888932070009002,0.0,0.2734,0.0,128.41,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-15,-2,-1.5233570345886005,0.0,0.2767,0.0,130.22,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-16,-1,-1.1302376883417926,449034.55566350865,0.2639,-982.4259595390478,120.62,200000,237000.4384791999,37000.43847919989,1.1850021923959995
2020-10-17,-1,-0.7822433839018045,449034.55566350865,0.2695,-982.4259595390478,120.1,200000,239004.17049195524,39004.17049195524,1.1950208524597763
2020-10-18,-1,-0.9809271556155253,449034.55566350865,0.2725,-982.4259595390478,124.44,200000,244615.00282334522,44615.00282334522,1.2230750141167261
2020-10-19,-1,-0.8493969933683301,449034.55566350865,0.2769,-982.4259595390478,125.77,200000,247897.38139445157,47897.38139445157,1.2394869069722578
2020-10-20,-1,-0.6195634959319208,449034.55566350865,0.2635,-982.4259595390478,118.25,200000,234492.47513282695,34492.47513282695,1.1724623756641348
2020-10-21,0,0.013147061419456587,0.0,0.2809,0.0,121.24,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-22,0,-0.5991890687245436,0.0,0.2828,0.0,127.6,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-23,0,-0.939261539354268,0.0,0.2761,0.0,127.47,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-24,0,-0.3265830856322028,0.0,0.288,0.0,129.31,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-25,-2,-1.469500359336716,0.0,0.2782,0.0,131.08,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-26,-2,-1.7656741195088654,0.0,0.2738,0.0,131.42,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-27,-2,-1.6735039489441668,0.0,0.2775,0.0,133.83,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-28,0,-0.9044627386681007,0.0,0.2692,0.0,126.32,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-29,-2,-1.363048016254007,0.0,0.2595,0.0,124.38,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-30,-2,-1.2637536176214639,0.0,0.2571,0.0,122.98,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-10-31,-2,-2.0900893527712205,0.0,0.2539,0.0,126.52,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-11-01,-2,-1.9683627832770165,0.0,0.2527,0.0,127.08,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-11-02,0,-0.8237306623913433,0.0,0.2467,0.0,118.82,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-11-03,-2,-1.2955750106434256,0.0,0.2455,0.0,121.13,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-11-04,-1,-1.0663159808035865,487443.7370238119,0.2359,-994.1037223473436,115.67,200000,229975.95512783446,29975.95512783446,1.1498797756391723
2020-11-05,-1,-0.509876324191258,487443.7370238119,0.2492,-994.1037223473436,119.56,200000,240326.02031018233,40326.02031018233,1.2016301015509117
2020-11-06,0,1.2352057463440351,0.0,0.2674,0.0,119.37,200000,218299.66118426953,18299.661184269527,1.0914983059213477
2020-11-07,2,1.8615580059365557,0.0,0.2573,0.0,110.96,200000,218299.66118426953,18299.661184269527,1.0914983059213477
2020-11-08,0,0.7663433099673795,0.0,0.2662,0.0,120.33,200000,218299.66118426953,18299.661184269527,1.0914983059213477
2020-11-09,0,0.3678197016790121,0.0,0.2514,0.0,115.89,200000,218299.66118426953,18299.661184269527,1.0914983059213477
2020-11-10,0,0.8379067528316486,0.0,0.2544,0.0,115.54,200000,218299.66118426953,18299.661184269527,1.0914983059213477
2020-11-11,1,1.0532978600505516,-434340.7504661152,0.2513,964.8177370470677,113.13,200000,218299.66118426953,18299.661184269527,1.0914983059213477
2020-11-12,1,0.9320515431187633,-434340.7504661152,0.2484,964.8177370470677,112.16,200000,216104.19980298213,16104.199802982126,1.0805209990149107
2020-11-13,2,1.2826013305412562,0.0,0.2566,0.0,114.09,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-14,0,0.19992883199286693,0.0,0.2515,0.0,116.89,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-15,0,0.5009945810789044,0.0,0.2503,0.0,114.6,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-16,0,-0.05694844260017159,0.0,0.2532,0.0,118.52,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-17,0,-0.26255841504625665,0.0,0.2658,0.0,125.55,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-18,0,-0.6435621712334475,0.0,0.2572,0.0,123.51,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-19,0,-0.031268471521993434,0.0,0.2536,0.0,118.49,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-20,0,0.5337285547679618,0.0,0.266,0.0,121.04,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-21,2,3.192911686342857,0.0,0.3267,0.0,128.46,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-22,2,2.66160808081968,0.0,0.3196,0.0,123.65,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-23,2,2.8938877308291797,0.0,0.3612,0.0,129.88,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-24,2,2.5187830327827583,0.0,0.3845,0.0,135.15,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-25,2,1.8254626029665963,0.0,0.3552,0.0,128.8,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-26,0,0.8410922056236249,0.0,0.3046,0.0,119.98,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-27,2,1.2284195886388949,0.0,0.3126,0.0,117.32,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-28,2,1.4931316487905464,0.0,0.3397,0.0,122.03,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-29,2,1.2949732747879106,0.0,0.3435,0.0,123.94,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-11-30,0,0.9306684356404511,0.0,0.3523,0.0,130.65,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-01,0,0.5070387910258326,0.0,0.3263,0.0,125.79,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-02,0,0.7772774353219731,0.0,0.3445,0.0,127.92,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-03,0,0.4306776568526959,0.0,0.3489,0.0,133.54,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-04,0,0.11593192992378061,0.0,0.322,0.0,126.57,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-05,0,0.1033843583714867,0.0,0.3415,0.0,133.49,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-06,0,-0.1396393703724027,0.0,0.3383,0.0,134.33,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-07,-1,-1.1880175254873377,344751.1646801236,0.3186,-792.4227766184789,138.61,200000,219675.44213417475,19675.44213417475,1.0983772106708738
2020-12-08,-2,-1.7540394493432743,0.0,0.2991,0.0,135.87,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-09,-2,-1.2929793345203662,0.0,0.3084,0.0,132.46,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-10,-2,-2.207952264254927,0.0,0.2852,0.0,133.6,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-11,-2,-2.4826162864080326,0.0,0.2738,0.0,141.43,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-12,-2,-1.9397649838423348,0.0,0.2907,0.0,146.82,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-13,-2,-1.687479569998428,0.0,0.3014,0.0,152.12,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-14,-2,-1.5034230999293106,0.0,0.3025,0.0,152.52,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-15,-2,-1.216563682885985,0.0,0.3054,0.0,150.5,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-16,0,-0.9695615891416911,0.0,0.3296,0.0,158.93,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-17,-1,-1.098982489738408,349698.7701770158,0.3206,-698.8743655326722,160.42,200000,224226.85143750254,24226.85143750254,1.1211342571875127
2020-12-18,-1,-0.6989198508560375,349698.7701770158,0.3239,-698.8743655326722,154.44,200000,221201.58867320133,21201.58867320133,1.1060079433660066
2020-12-19,-1,-0.2605792526425332,349698.7701770158,0.3405,-698.8743655326722,154.6,200000,227118.408156625,27118.408156624995,1.135592040783125
2020-12-20,-1,-0.4613057116178756,349698.7701770158,0.3243,-698.8743655326722,152.42,200000,219929.7419628961,19929.741962896107,1.0996487098144805
2020-12-21,-1,-0.5361370249203494,349698.7701770158,0.3044,-698.8743655326722,145.66,200000,208246.34572537264,8246.345725372637,1.041231728626863
2020-12-22,-1,-0.9997141240199741,349698.7701770158,0.3072,-698.8743655326722,156.56,200000,216843.23286617442,16843.232866174425,1.084216164330872
2020-12-23,-2,-1.7852313565467968,0.0,0.2647,0.0,150.92,200000,237135.7062178373,37135.70621783729,1.1856785310891864
2020-12-24,-1,-1.1397306181876101,402744.0662667074,0.2944,-755.883291526958,156.86,200000,237135.7062178373,37135.70621783729,1.1856785310891864
2020-12-25,-2,-1.29038339627609,0.0,0.2926,0.0,159.14,200000,239584.05944179883,39584.05944179883,1.1979202972089942
2020-12-26,-2,-1.9780053746715176,0.0,0.2867,0.0,168.21,200000,239584.05944179883,39584.05944179883,1.1979202972089942
2020-12-27,0,-0.7623874669450764,0.0,0.297,0.0,156.99,200000,239584.05944179883,39584.05944179883,1.1979202972089942
2020-12-28,-1,-1.0049285474524121,390966.15444157773,0.3064,-718.8671970769288,166.64,200000,239584.05944179883,39584.05944179883,1.1979202972089942
2020-12-29,-1,-0.7296849541733377,390966.15444157773,0.3025,-718.8671970769288,161.54,200000,234393.06873438432,34393.06873438432,1.1719653436719215
2020-12-30,-1,-0.8048319080110256,390966.15444157773,0.2954,-718.8671970769288,159.55,200000,230186.66331566608,30186.663315666083,1.1509333165783304
2020-12-31,-1,-0.4295306933079901,390966.15444157773,0.2964,-718.8671970769288,156.22,200000,228183.80170384145,28183.801703841455,1.1409190085192074
2021-01-01,0,1.3533757229512182,0.0,0.2912,0.0,135.81,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-02,0,0.24615652671089633,0.0,0.2863,0.0,143.52,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-03,2,1.7836097008595295,0.0,0.3098,0.0,138.26,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-04,2,2.8306741622275906,0.0,0.3433,0.0,133.79,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-05,2,2.3517365841187203,0.0,0.352,0.0,136.0,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-06,2,2.223058375549409,0.0,0.3819,0.0,142.31,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-07,2,1.8899369427430492,0.0,0.3831,0.0,142.9,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-08,2,1.471905759510547,0.0,0.3693,0.0,142.11,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-09,2,2.057487899806687,0.0,0.432,0.0,147.4,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-10,0,0.3893396667349923,0.0,0.427,0.0,184.89,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-11,0,0.3954858942162394,0.0,0.368,0.0,157.96,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-12,0,0.14475142517938422,0.0,0.3592,0.0,159.09,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-13,0,0.5204834475120705,0.0,0.4151,0.0,171.55,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-14,0,0.9114113980417303,0.0,0.4251,0.0,163.81,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-15,2,1.247547568828569,0.0,0.4324,0.0,156.98,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-16,1,1.0740252601975493,-262781.2580040342,0.425,717.9354246060334,155.56,200000,223364.0693034291,23364.069303429103,1.1168203465171456
2021-01-17,1,0.9762564878882118,-262781.2580040342,0.4357,717.9354246060334,159.65,200000,229112.18465071096,29112.18465071096,1.1455609232535549
2021-01-18,2,1.7308804045269623,0.0,0.4774,0.0,156.98,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-19,2,1.4503914770740882,0.0,0.4693,0.0,157.27,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-20,2,1.6725430236436118,0.0,0.4728,0.0,152.77,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-21,2,1.8022105701593656,0.0,0.4189,0.0,130.53,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-22,2,2.041923863110548,0.0,0.4556,0.0,135.79,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-23,2,1.5252443402952542,0.0,0.451,0.0,139.03,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-24,2,1.5126261382596622,0.0,0.4563,0.0,138.03,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-25,0,0.9623539439599161,0.0,0.4324,0.0,137.16,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-26,0,0.8530183993135311,0.0,0.4332,0.0,137.85,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-27,0,0.7219272494587085,0.0,0.3915,0.0,125.45,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-28,0,0.27833286125143386,0.0,0.4038,0.0,135.43,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-29,0,0.15750288000510396,0.0,0.4125,0.0,140.31,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-30,0,0.48670000220525445,0.0,0.4296,0.0,139.43,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-01-31,0,0.02214049583200554,0.0,0.4079,0.0,137.73,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-01,0,-0.3419737553428881,0.0,0.4164,0.0,143.36,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-02,0,-0.7875956972279512,0.0,0.4304,0.0,151.19,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-03,0,-0.5224309239726791,0.0,0.453,0.0,154.6,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-04,0,-0.333312887237403,0.0,0.4411,0.0,148.04,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-05,2,1.5724093701492534,0.0,0.5176,0.0,155.4,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-06,2,2.915211584292761,0.0,0.5639,0.0,152.06,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-07,2,2.3388946032109175,0.0,0.5587,0.0,150.31,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-08,2,3.252206707783366,0.0,0.7234,0.0,163.21,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-09,2,2.515048031152045,0.0,0.7522,0.0,169.14,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-10,2,2.751149685572365,0.0,0.8853,0.0,175.6,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-11,2,3.0532886938302117,0.0,1.1757,0.0,190.49,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-12,2,2.3848299650906517,0.0,1.2363,0.0,200.64,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-13,2,1.5101923883435946,0.0,1.3157,0.0,240.99,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-14,1,1.1297924840823674,-99182.70138616313,1.1903,512.9797925608324,230.14,200000,236114.33891989992,36114.33891989992,1.1805716945994995
2021-02-15,2,1.32077817976569,0.0,1.2719,0.0,228.21,200000,245197.69835265324,45197.69835265324,1.2259884917632662
2021-02-16,2,1.2528533765815886,0.0,1.2548,0.0,221.48,200000,245197.69835265324,45197.69835265324,1.2259884917632662
2021-02-17,0,0.46607580802784176,0.0,1.3007,0.0,272.25,200000,245197.69835265324,45197.69835265324,1.2259884917632662
2021-02-18,1,1.1351291820502096,-81973.02031046177,1.4956,469.8353996180218,260.94,200000,245197.69835265324,45197.69835265324,1.2259884917632662
2021-02-19,1,0.6721079276323902,-81973.02031046177,1.4871,469.8353996180218,282.51,200000,254635.27724977507,54635.27724977507,1.2731763862488754
2021-02-20,1,0.7101878822757669,-81973.02031046177,1.3788,469.8353996180218,255.11,200000,232884.10920061823,32884.10920061823,1.1644205460030912
2021-02-21,1,0.8785921402567196,-81973.02031046177,1.409,469.8353996180218,247.28,200000,231680.88323498506,31680.883234985056,1.1584044161749252
2021-02-22,1,0.9359197506605851,-81973.02031046177,1.3115,469.8353996180218,224.22,200000,212854.10943952348,12854.109439523483,1.0642705471976175
2021-02-23,0,-0.03380781013317417,0.0,1.0921,0.0,220.85,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-02-24,0,0.8881822511686445,0.0,1.1956,0.0,204.27,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-02-25,0,0.40419999354855257,0.0,1.0979,0.0,198.98,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-02-26,0,0.2665310536505593,0.0,1.1196,0.0,204.2,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-02-27,0,0.1702754166073928,0.0,1.1489,0.0,209.26,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-02-28,0,-0.7081404739503446,0.0,1.1247,0.0,219.18,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-01,0,-0.5673834268648351,0.0,1.2144,0.0,230.4,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-02,0,-0.32238877004680555,0.0,1.1847,0.0,220.04,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-03,0,0.2934860383976013,0.0,1.2171,0.0,218.7,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-04,2,1.3201136172612442,0.0,1.2712,0.0,217.52,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-05,2,2.564308680209422,0.0,1.3285,0.0,205.84,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-06,2,1.7750073822217074,0.0,1.2805,0.0,204.35,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-07,2,1.5837093047981254,0.0,1.3112,0.0,208.99,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-08,0,0.6501498830246485,0.0,1.3015,0.0,221.08,200000,230957.2858280684,30957.285828068387,1.154786429140342
