date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2020-08-01,2,2.4750521778842884,0.0,0.29089,0.0,0.006032,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-02,2,2.6255577571006006,0.0,0.28803,0.0,0.005414,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-03,2,2.448350222569251,0.0,0.31016,0.0,0.005509,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-04,2,1.8178549207942445,0.0,0.30138,0.0,0.005589,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-05,2,1.6013700187060378,0.0,0.30228,0.0,0.005596,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-06,2,1.411556521945305,0.0,0.30311,0.0,0.005625,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-07,0,0.902388868278684,0.0,0.29437,0.0,0.005853,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-08,0,0.5982567615720056,0.0,0.29527,0.0,0.006114,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-09,0,0.3708778266432516,0.0,0.2879,0.0,0.006132,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-10,0,0.04565026403171282,0.0,0.29469,0.0,0.006566,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-11,0,0.1252388306805155,0.0,0.2831,0.0,0.006139,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-12,0,-0.24247676597447704,0.0,0.28233,0.0,0.006396,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-13,0,0.05165100348934805,0.0,0.2942,0.0,0.006301,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-14,0,-0.407711240766305,0.0,0.29995,0.0,0.006723,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-15,0,-0.97879053075346,0.0,0.29884,0.0,0.007066,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-16,0,-0.8326677849272988,0.0,0.30455,0.0,0.007034,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-17,-1,-1.0887940570745178,259028.5815783705,0.31539,-10992333.738428723,0.007432,200000,163390.04868800455,-36609.95131199545,0.8169502434400228
2020-08-18,-2,-1.2007050531307053,0.0,0.30251,0.0,0.007234,200000,164549.85473852506,-35450.14526147494,0.8227492736926253
2020-08-19,-1,-1.0721953783562246,283951.43181798974,0.28975,-12042583.045852242,0.006832,200000,164549.85473852506,-35450.14526147494,0.8227492736926253
2020-08-20,-2,-1.6865294739566081,0.0,0.29218,0.0,0.007554,200000,172554.59771831264,-27445.402281687362,0.8627729885915632
2020-08-21,-2,-1.538167159464602,0.0,0.27933,0.0,0.007278,200000,172554.59771831264,-27445.402281687362,0.8627729885915632
2020-08-22,-2,-1.3137245402808988,0.0,0.28592,0.0,0.007366,200000,172554.59771831264,-27445.402281687362,0.8627729885915632
2020-08-23,-1,-1.1470017317513268,302939.9538593972,0.2848,-11913462.974199988,0.007242,200000,172554.59771831264,-27445.402281687362,0.8627729885915632
2020-08-24,-2,-1.2429383969427275,0.0,0.2884,0.0,0.007515,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-25,0,-0.7852501431256611,0.0,0.27625,0.0,0.00686,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-26,0,-0.6718886591654009,0.0,0.27653,0.0,0.006817,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-27,0,-0.4212414118509915,0.0,0.26469,0.0,0.006428,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-28,0,0.010900869596709654,0.0,0.27174,0.0,0.006439,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-29,0,-0.3885532793011363,0.0,0.2738,0.0,0.006697,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-30,0,-0.2282753383602161,0.0,0.28302,0.0,0.006882,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-08-31,0,-0.8090434148950962,0.0,0.28115,0.0,0.007111,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-01,0,0.1809113828171191,0.0,0.29521,0.0,0.007094,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-02,0,0.27013983120044643,0.0,0.27595,0.0,0.006661,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-03,2,3.157438334128882,0.0,0.24409,0.0,0.005066,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-04,2,2.0258274468479724,0.0,0.25385,0.0,0.005465,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-05,2,2.461266753969405,0.0,0.23738,0.0,0.004833,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-06,2,1.6424604754413412,0.0,0.23986,0.0,0.005073,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-07,0,-0.3756446037065272,0.0,0.24198,0.0,0.005963,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-08,-2,-1.5934798393125038,0.0,0.23657,0.0,0.006604,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-09,0,-0.9022685864296172,0.0,0.23901,0.0,0.00625,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-10,-2,-2.3180739650374136,0.0,0.24302,0.0,0.007731,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-11,-2,-1.8506178180467925,0.0,0.24252,0.0,0.007514,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-12,-2,-2.0496968075720776,0.0,0.24752,0.0,0.008372,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-13,-2,-1.3082623634776855,0.0,0.24218,0.0,0.007372,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-14,0,-0.6346372667816861,0.0,0.24564,0.0,0.006765,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-15,0,-0.2142567265246368,0.0,0.24331,0.0,0.006313,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-16,0,-0.46834097629235105,0.0,0.24686,0.0,0.006689,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-17,0,-0.03838753209572197,0.0,0.25214,0.0,0.00644,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-18,0,-0.14956394876211074,0.0,0.25065,0.0,0.006525,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-19,0,0.07282534447290226,0.0,0.25112,0.0,0.006347,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-20,0,0.12846887087341985,0.0,0.24652,0.0,0.00618,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-21,0,0.6102855981703587,0.0,0.23102,0.0,0.005421,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-22,0,0.5417594774808929,0.0,0.23302,0.0,0.00551,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-23,0,0.5589122934007276,0.0,0.22164,0.0,0.005294,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-24,0,0.310003029046911,0.0,0.23276,0.0,0.005795,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-25,0,0.7175957500478946,0.0,0.24154,0.0,0.005842,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-26,0,0.9042249287874927,0.0,0.24153,0.0,0.00583,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-27,0,0.9825427069661224,0.0,0.24334,0.0,0.005815,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-28,0,0.6172657529031427,0.0,0.24107,0.0,0.005927,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-29,0,0.5914854676928999,0.0,0.24285,0.0,0.005964,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-09-30,0,0.5400814517252619,0.0,0.24171,0.0,0.005923,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-10-01,0,0.7494730069548099,0.0,0.23819,0.0,0.005696,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-10-02,1,1.1580370190726235,-373549.10903184686,0.23386,16011399.310518274,0.005456,200000,174716.3892763754,-25283.610723624588,0.873581946381877
2020-10-03,2,1.4752953343359725,0.0,0.23273,0.0,0.005366,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-04,2,2.143061456712833,0.0,0.24794,0.0,0.005502,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-05,2,1.9953333104320492,0.0,0.2503,0.0,0.005509,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-06,2,2.2145061893161713,0.0,0.24545,0.0,0.005287,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-07,2,1.8705944141965025,0.0,0.2487,0.0,0.00537,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-08,2,1.5807614670788646,0.0,0.25141,0.0,0.005464,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-09,0,0.4188303792135956,0.0,0.25293,0.0,0.0058,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-10,0,0.5455816302954063,0.0,0.25402,0.0,0.005769,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-11,0,0.007264222641371409,0.0,0.25544,0.0,0.005945,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-12,0,0.25228209970298987,0.0,0.25603,0.0,0.005883,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-13,0,-0.2427890361364846,0.0,0.2565,0.0,0.006026,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-14,0,-0.06380504573183371,0.0,0.24906,0.0,0.005782,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-15,0,-0.38350547184978745,0.0,0.24596,0.0,0.00578,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-16,0,0.3373518750190992,0.0,0.24011,0.0,0.005459,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-17,0,0.0641800886304168,0.0,0.24057,0.0,0.00552,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-18,0,0.04694641688548561,0.0,0.24221,0.0,0.005543,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-19,0,0.1741346030705107,0.0,0.24558,0.0,0.005576,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-20,2,2.1852936391201903,0.0,0.24322,0.0,0.005131,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-21,0,0.853229164950643,0.0,0.25088,0.0,0.005511,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-22,1,1.1173022378861424,-341777.7912814892,0.25709,15746891.10404266,0.00558,200000,175735.3047211161,-24264.69527888391,0.8786765236055805
2020-10-23,1,1.118844144983684,-341777.7912814892,0.25471,15746891.10404266,0.005507,200000,173772.35052727105,-26227.649472728954,0.8688617526363552
2020-10-24,2,1.3292201965052977,0.0,0.2562,0.0,0.005481,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-25,2,1.3562846539932456,0.0,0.25313,0.0,0.00539,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-26,2,1.4584672374687013,0.0,0.2481,0.0,0.005251,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-27,2,1.6992527886118602,0.0,0.25273,0.0,0.005274,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-28,2,2.103798877328515,0.0,0.2454,0.0,0.004975,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-29,2,1.7780628704867698,0.0,0.24239,0.0,0.004921,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-30,2,1.4229867936235558,0.0,0.23905,0.0,0.004891,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-10-31,2,1.4585465790111816,0.0,0.23968,0.0,0.004855,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-01,0,0.8567082882589159,0.0,0.23999,0.0,0.004984,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-02,2,1.7054282275242711,0.0,0.23523,0.0,0.004645,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-03,2,2.5648506430261215,0.0,0.2396,0.0,0.004405,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-04,2,2.3446691761524496,0.0,0.23758,0.0,0.004309,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-05,2,1.6372055609041576,0.0,0.24561,0.0,0.004583,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-06,0,0.8322983592898379,0.0,0.25863,0.0,0.005049,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-07,2,1.5713560671507611,0.0,0.2491,0.0,0.004605,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-08,0,0.18124960637670198,0.0,0.25374,0.0,0.005081,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-09,0,0.45585861418776646,0.0,0.25059,0.0,0.004922,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-10,0,-0.28432604521204263,0.0,0.2538,0.0,0.005183,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-11,0,-0.08925334217435674,0.0,0.25581,0.0,0.005147,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-12,0,0.25175446141690433,0.0,0.2549,0.0,0.005019,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-13,0,0.56907479457175,0.0,0.2659,0.0,0.005137,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-14,2,1.7775668782851972,0.0,0.26824,0.0,0.004861,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-15,2,1.7927624322149815,0.0,0.26954,0.0,0.00483,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-16,2,2.5192946854075493,0.0,0.28813,0.0,0.004852,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-17,2,2.702731592356913,0.0,0.30247,0.0,0.004816,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-18,2,2.27281559758006,0.0,0.29335,0.0,0.004638,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-19,2,2.1437347028212352,0.0,0.30358,0.0,0.004694,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-20,2,2.3287622812189475,0.0,0.32991,0.0,0.004817,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-21,2,3.311347482435419,0.0,0.46283,0.0,0.005356,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-22,2,2.466776918058088,0.0,0.44611,0.0,0.005232,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-23,2,3.1010363452916607,0.0,0.61579,0.0,0.005586,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-24,2,2.3730083052974043,0.0,0.694,0.0,0.00637,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-25,2,1.6698803230094776,0.0,0.63022,0.0,0.006273,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-26,2,1.281016595676538,0.0,0.53654,0.0,0.005612,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-27,2,1.361971698073715,0.0,0.5623,0.0,0.005576,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-28,2,1.4365054103581532,0.0,0.62579,0.0,0.005881,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-29,1,1.0779266653952253,-146168.8921148405,0.60543,14744257.30641251,0.006002,200000,176990.0647061758,-23009.93529382421,0.884950323530879
2020-11-30,2,1.2178691671181772,0.0,0.66417,0.0,0.006207,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-01,0,0.8586205887312622,0.0,0.61088,0.0,0.006059,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-02,0,0.7117264083069514,0.0,0.62972,0.0,0.00634,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-03,0,0.711216020356847,0.0,0.63046,0.0,0.006244,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-04,0,0.1947459626817286,0.0,0.55367,0.0,0.006009,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-05,0,0.25343827786235845,0.0,0.58517,0.0,0.006174,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-06,0,0.6643149455772623,0.0,0.62107,0.0,0.006027,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-07,0,0.5568161094127124,0.0,0.60818,0.0,0.005934,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-08,0,0.3540627555553261,0.0,0.5589,0.0,0.005546,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-09,0,-0.3064012605343225,0.0,0.58265,0.0,0.006129,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-10,0,-0.35039980835956996,0.0,0.57267,0.0,0.005897,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-11,0,-0.5755971746361274,0.0,0.54945,0.0,0.005692,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-12,-2,-2.47789743042468,0.0,0.50658,0.0,0.00594,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-13,-2,-1.9434597815489758,0.0,0.51365,0.0,0.005905,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-14,-2,-2.469726294059681,0.0,0.4974,0.0,0.006184,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-15,-2,-2.5328987389850455,0.0,0.46793,0.0,0.006275,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-16,0,-0.8176948787817556,0.0,0.56941,0.0,0.006424,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-17,0,-0.6108891261342176,0.0,0.5769,0.0,0.006419,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-18,0,-0.6368704684269141,0.0,0.58337,0.0,0.006556,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-19,0,-0.7651364989996536,0.0,0.57666,0.0,0.00661,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-20,0,-0.8435697248850105,0.0,0.55586,0.0,0.006469,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-21,-1,-1.0475385121725131,177425.84573932062,0.51445,-14808034.772971038,0.006164,200000,182553.45268118696,-17446.54731881304,0.9127672634059348
2020-12-22,-2,-2.0211933477437034,0.0,0.44642,0.0,0.006132,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-23,-2,-3.0533429770973117,0.0,0.2605,0.0,0.005073,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-24,-2,-1.9704058869105976,0.0,0.33863,0.0,0.005668,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-25,-2,-1.9732395739512614,0.0,0.31768,0.0,0.005818,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-26,-2,-1.9345677708172462,0.0,0.29481,0.0,0.005847,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-27,-2,-1.7670339004846771,0.0,0.28407,0.0,0.005785,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-28,-2,-1.88550575990395,0.0,0.24845,0.0,0.005892,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-29,-2,-1.8184981934107884,0.0,0.22142,0.0,0.005797,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-30,-2,-1.7177765999746668,0.0,0.21138,0.0,0.005945,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2020-12-31,-2,-1.4063630282062887,0.0,0.21959,0.0,0.005673,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2021-01-01,-1,-1.1631623847009727,408805.43218667957,0.23746,-16774656.631596498,0.005787,200000,194149.87585409786,-5850.12414590214,0.9707493792704893
2021-01-02,-1,-1.1274231302407445,408805.43218667957,0.22064,-16774656.631596498,0.005615,200000,184388.5275440833,-15611.472455916693,0.9219426377204165
2021-01-03,-1,-1.016148978095919,408805.43218667957,0.2254,-16774656.631596498,0.005726,200000,188196.42828739912,-11803.571712600882,0.9409821414369955
2021-01-04,-1,-0.8654168735942358,408805.43218667957,0.23565,-16774656.631596498,0.005796,200000,193560.90993152437,-6439.090068475634,0.9678045496576219
2021-01-05,-1,-0.8432714147828476,408805.43218667957,0.22573,-16774656.631596498,0.005739,200000,188549.40461623148,-11450.595383768523,0.9427470230811574
2021-01-06,-1,-0.7026037743954829,408805.43218667957,0.24854,-16774656.631596498,0.006113,200000,204147.97810462676,4147.97810462676,1.0207398905231337
2021-01-07,0,-0.06165526404840119,0.0,0.32389,0.0,0.006353,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-08,0,-0.8076126396564389,0.0,0.32032,0.0,0.008581,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-09,-2,-1.3746464413757813,0.0,0.32419,0.0,0.011344,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-10,-2,-1.2485152341311871,0.0,0.31491,0.0,0.010123,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-11,-2,-1.7048382876008021,0.0,0.28743,0.0,0.010585,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-12,-2,-1.4156124945563737,0.0,0.29254,0.0,0.010376,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-13,-2,-1.7503078471052782,0.0,0.30582,0.0,0.012541,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-14,-2,-2.030649705448461,0.0,0.29642,0.0,0.01478,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-15,-2,-2.4832646226487176,0.0,0.27991,0.0,0.024766,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-16,-2,-1.9598462040082514,0.0,0.27924,0.0,0.02079,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-17,-2,-1.7017097180584244,0.0,0.27746,0.0,0.020653,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-18,-2,-1.4537937360429452,0.0,0.28528,0.0,0.020286,200000,168311.27800368678,-31688.721996313223,0.8415563900184339
2021-01-19,-1,-1.1267845191709591,286282.6200906361,0.29396,-4707217.75376683,0.017878,200000,168311.27800368675,-31688.721996313252,0.8415563900184337
2021-01-20,-1,-1.0379178911473266,286282.6200906361,0.29539,-4707217.75376683,0.01825,200000,170471.74715481763,-29528.252845182375,0.8523587357740882
2021-01-21,-1,-0.8003289030430101,286282.6200906361,0.26802,-4707217.75376683,0.014886,200000,146801.11131926533,-53198.88868073467,0.7340055565963266
2021-01-22,-1,-0.779013571922338,286282.6200906361,0.27217,-4707217.75376683,0.015771,200000,152155.0719047251,-47844.928095274896,0.7607753595236255
2021-01-23,-1,-0.6732441694489096,286282.6200906361,0.27167,-4707217.75376683,0.01545,200000,150500.91369572064,-49499.086304279364,0.7525045684786031
2021-01-24,-1,-0.7783629819093992,286282.6200906361,0.27339,-4707217.75376683,0.017724,200000,161697.5329743423,-38302.46702565771,0.8084876648717114
2021-01-25,-1,-0.613731448275524,286282.6200906361,0.26757,-4707217.75376683,0.016313,200000,153389.4838748498,-46610.5161251502,0.766947419374249
2021-01-26,-1,-0.5911831157720541,286282.6200906361,0.26834,-4707217.75376683,0.016927,200000,156500.15319313243,-43499.84680686757,0.7825007659656622
2021-01-27,-1,-0.5604293921375636,286282.6200906361,0.25039,-4707217.75376683,0.015691,200000,145543.2590188497,-54456.7409811503,0.7277162950942485
2021-01-28,-1,-0.5870739489867481,286282.6200906361,0.26407,-4707217.75376683,0.017132,200000,156242.70604486763,-43757.293955132365,0.7812135302243381
2021-01-29,-1,-0.2843751574564359,286282.6200906361,0.2829,-4707217.75376683,0.016936,200000,160710.79310143596,-39289.206898564036,0.8035539655071798
2021-01-30,0,1.9500816775997007,0.0,0.44372,0.0,0.01605,200000,116832.79876502733,-83167.20123497267,0.5841639938251366
2021-01-31,2,2.4343636831199826,0.0,0.49507,0.0,0.015755,200000,116832.79876502733,-83167.20123497267,0.5841639938251366
2021-02-01,1,1.0001359572211854,-157431.14154722597,0.37106,3623621.3251357647,0.016121,200000,116832.79876502734,-83167.20123497266,0.5841639938251367
2021-02-02,1,0.9107459577688587,-157431.14154722597,0.37254,3623621.3251357647,0.01666,200000,119018.92874876541,-80981.07125123459,0.595094643743827
2021-02-03,1,0.9655178475469113,-157431.14154722597,0.39721,3623621.3251357647,0.017367,200000,125464.65528760647,-74535.34471239353,0.6273232764380323
2021-02-04,2,1.6492737872289673,0.0,0.44545,0.0,0.016295,200000,127913.59127415184,-72086.40872584816,0.6395679563707592
2021-02-05,1,1.050605547621228,-141437.88150351826,0.45219,3510830.3034020923,0.018217,200000,127913.59127415184,-72086.40872584816,0.6395679563707592
2021-02-06,1,0.5067820825624333,-141437.88150351826,0.44307,3510830.3034020923,0.019791,200000,132149.72469239464,-67850.27530760536,0.6607486234619732
2021-02-07,1,0.40422312271264904,-141437.88150351826,0.41849,3510830.3034020923,0.018838,200000,125327.36028589598,-74672.63971410402,0.6266368014294799
2021-02-08,1,0.4022196907446462,-141437.88150351826,0.45099,3510830.3034020923,0.02006,200000,134214.32606551767,-65785.67393448233,0.6710716303275883
2021-02-09,1,0.2003949706774836,-141437.88150351826,0.47636,3510830.3034020923,0.021872,200000,144164.22962902652,-55835.77037097348,0.7208211481451325
2021-02-10,1,0.29459481401280463,-141437.88150351826,0.50429,3510830.3034020923,0.022485,200000,150266.72863540528,-49733.27136459472,0.7513336431770263
2021-02-11,0,-0.29136318009277584,0.0,0.52806,0.0,0.026566,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-12,0,-0.38359072394344557,0.0,0.609,0.0,0.031099,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-13,0,-0.7579472014024483,0.0,0.63309,0.0,0.034867,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-14,0,-0.5900274816093106,0.0,0.59211,0.0,0.031014,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-15,0,-0.903406333378185,0.0,0.54976,0.0,0.030545,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-16,-2,-1.2156878403848594,0.0,0.51995,0.0,0.030866,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-17,-2,-1.9756418611451008,0.0,0.53467,0.0,0.0402,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-18,-2,-1.9608411976206888,0.0,0.53204,0.0,0.042707,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-19,-2,-1.648632477307585,0.0,0.56465,0.0,0.043628,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-20,-2,-1.7133072918151184,0.0,0.51167,0.0,0.0415,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-21,-2,-1.9602430453439976,0.0,0.54468,0.0,0.056268,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-22,-2,-1.732407995143374,0.0,0.56646,0.0,0.059897,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-23,-2,-1.655610437588723,0.0,0.47579,0.0,0.055317,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-24,-2,-1.4759852532940012,0.0,0.4686,0.0,0.052644,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
