date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2020-07-30,-2,-1.9674417375322346,0.0,0.0007611,0.0,0.24408,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-07-31,-2,-2.262547451303997,0.0,0.0007611,0.0,0.25939,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-01,-2,-2.2795102853022318,0.0,0.000811,0.0,0.29089,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-02,-2,-2.210244668253242,0.0,0.0007635,0.0,0.28803,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-03,-2,-2.1835150940768906,0.0,0.0007699,0.0,0.31016,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-04,-2,-1.680453819345854,0.0,0.0007788,0.0,0.30138,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-05,-2,-1.5789096768872166,0.0,0.0007661,0.0,0.30228,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-06,-2,-1.3103074898136846,0.0,0.0007845,0.0,0.30311,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-07,0,-0.566389889941287,0.0,0.0008578,0.0,0.29437,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-08,0,-0.558825489814031,0.0,0.0008517,0.0,0.29527,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-09,0,-0.4778812535860398,0.0,0.0008322,0.0,0.2879,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-10,0,-0.3590816601907295,0.0,0.0008578,0.0,0.29469,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-11,0,-0.31487871287287567,0.0,0.0008198,0.0,0.2831,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-12,0,0.15890422206278745,0.0,0.0008584,0.0,0.28233,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-13,0,-0.1838859717334193,0.0,0.0008484,0.0,0.2942,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-14,0,-0.29808563625956763,0.0,0.000847,0.0,0.29995,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-15,0,-0.045435854434017944,0.0,0.000855,0.0,0.29884,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-16,0,0.5541549537162843,0.0,0.000907,0.0,0.30455,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-17,0,-0.19425805546272887,0.0,0.0008824,0.0,0.31539,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-18,0,-0.16758505604949894,0.0,0.0008437,0.0,0.30251,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-19,0,0.22907456762798242,0.0,0.0008226,0.0,0.28975,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-20,0,0.5914341158792833,0.0,0.000845,0.0,0.29218,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-21,0,-0.15351169279201976,0.0,0.0007758,0.0,0.27933,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-22,0,-0.15338006787619626,0.0,0.0007962,0.0,0.28592,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-23,0,-0.7675726560034746,0.0,0.0007745,0.0,0.2848,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-24,0,-0.9554664316083974,0.0,0.0007816,0.0,0.2884,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-25,-2,-1.2808447527920792,0.0,0.0007459,0.0,0.27625,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-26,-2,-1.8288977322291051,0.0,0.0007359,0.0,0.27653,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-27,-2,-1.2464539231405103,0.0,0.0007156,0.0,0.26469,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-28,-2,-1.2305169554677589,0.0,0.0007313,0.0,0.27174,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-29,0,-0.9610190386693284,0.0,0.0007416,0.0,0.2738,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-30,-2,-1.5816003908210723,0.0,0.000742,0.0,0.28302,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-08-31,-2,-1.7195113002242788,0.0,0.0007249,0.0,0.28115,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-01,-2,-2.34624578092244,0.0,0.00073,0.0,0.29521,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-02,-2,-1.509275142423221,0.0,0.0007035,0.0,0.27595,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-03,-2,-1.8710914158149512,0.0,0.0006018,0.0,0.24409,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-04,-2,-2.097587308420978,0.0,0.0006042,0.0,0.25385,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-05,-2,-2.4952800288721355,0.0,0.0005336,0.0,0.23738,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-06,-2,-2.0581104969217536,0.0,0.0005402,0.0,0.23986,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-07,-2,-1.70453332543273,0.0,0.0005492,0.0,0.24198,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-08,-2,-1.5909435710438309,0.0,0.0005328,0.0,0.23657,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-09,-2,-1.2552525340307763,0.0,0.0005491,0.0,0.23901,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-10,-2,-1.2267996891910942,0.0,0.0005535,0.0,0.24302,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-11,0,-0.08157860869486878,0.0,0.0006032,0.0,0.24252,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-12,0,-0.610078560395658,0.0,0.000588,0.0,0.24752,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-13,-1,-1.1932145850016418,187929051.9918627,0.0005446,-422603.6902913883,0.24218,200000,204692.32342953686,4692.32342953686,1.0234616171476842
2020-09-14,-1,-1.004945499447903,187929051.9918627,0.0005563,-422603.6902913883,0.24564,200000,208353.30210624984,8353.302106249845,1.0417665105312492
2020-09-15,-1,-1.0270188348303835,187929051.9918627,0.0005457,-422603.6902913883,0.24331,200000,205376.58755675718,5376.587556757178,1.0268829377837858
2020-09-16,-1,-0.9689991891178222,187929051.9918627,0.0005526,-422603.6902913883,0.24686,200000,208173.54111603546,8173.541116035456,1.0408677055801774
2020-09-17,-1,-1.037055750056054,187929051.9918627,0.0005585,-422603.6902913883,0.25214,200000,211513.67000752594,11513.670007525943,1.0575683500376296
2020-09-18,-1,-1.1425009309122622,187929051.9918627,0.0005497,-422603.6902913883,0.25065,200000,209230.2148514634,9230.214851463388,1.046151074257317
2020-09-19,-2,-1.5332820197857298,0.0,0.0005345,0.0,0.25112,200000,210368.48384585965,10368.48384585965,1.0518424192292983
2020-09-20,-2,-1.4275456346679967,0.0,0.0005255,0.0,0.24652,200000,210368.48384585965,10368.48384585965,1.0518424192292983
2020-09-21,-2,-1.5525543871315493,0.0,0.0004844,0.0,0.23102,200000,210368.48384585965,10368.48384585965,1.0518424192292983
2020-09-22,-2,-1.5318909685449935,0.0,0.0004878,0.0,0.23302,200000,210368.48384585965,10368.48384585965,1.0518424192292983
2020-09-23,-2,-1.7858867685477298,0.0,0.0004541,0.0,0.22164,200000,210368.48384585965,10368.48384585965,1.0518424192292983
2020-09-24,-1,-1.1976131001754433,215364950.70214948,0.0004884,-451899.991076344,0.23276,200000,210368.48384585965,10368.48384585965,1.0518424192292983
2020-09-25,-2,-1.5871961350197206,0.0,0.0004914,0.0,0.24154,200000,213690.07091540354,13690.070915403543,1.0684503545770176
2020-09-26,-2,-1.3772344661966276,0.0,0.0004925,0.0,0.24153,200000,213690.07091540354,13690.070915403543,1.0684503545770176
2020-09-27,-2,-1.8527782058026379,0.0,0.0004732,0.0,0.24334,200000,213690.07091540354,13690.070915403543,1.0684503545770176
2020-09-28,-2,-1.469884050438039,0.0,0.0004747,0.0,0.24107,200000,213690.07091540354,13690.070915403543,1.0684503545770176
2020-09-29,-2,-1.2700004605990438,0.0,0.00048,0.0,0.24285,200000,213690.07091540354,13690.070915403543,1.0684503545770176
2020-09-30,-1,-1.0761787721676686,222408483.4673226,0.0004804,-442038.1260920184,0.24171,200000,213690.07091540354,13690.070915403543,1.0684503545770176
2020-10-01,-1,-1.107204403885115,222408483.4673226,0.000472,-442038.1260920184,0.23819,200000,210265.86545043412,10265.865450434125,1.0513293272521707
2020-10-02,-1,-0.7858623623515457,222408483.4673226,0.000471,-442038.1260920184,0.23386,200000,208129.43188098836,8129.431880988355,1.0406471594049418
2020-10-03,-1,-0.9468141877180529,222408483.4673226,0.0004625,-442038.1260920184,0.23273,200000,205739.45668903214,5739.456689032144,1.0286972834451606
2020-10-04,-2,-1.8323371957254426,0.0,0.000465,0.0,0.24794,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-05,-2,-2.0800362836670225,0.0,0.0004551,0.0,0.2503,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-06,-2,-2.0638380079781387,0.0,0.0004392,0.0,0.24545,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-07,-2,-1.7900127816249165,0.0,0.0004471,0.0,0.2487,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-08,-2,-1.3215052922290729,0.0,0.0004622,0.0,0.25141,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-09,0,-0.8327702779372855,0.0,0.0004761,0.0,0.25293,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-10,-1,-1.0737644112652682,234352013.522014,0.0004691,-432779.03134862124,0.25402,200000,219869.05908635355,19869.059086353547,1.0993452954317677
2020-10-11,0,-0.028784687852752334,0.0,0.000497,0.0,0.25544,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-12,0,0.41840980680878065,0.0,0.0005071,0.0,0.25603,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-13,0,-0.36916863681667,0.0,0.0004882,0.0,0.2565,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-14,0,-0.030499027327594543,0.0,0.0004793,0.0,0.24906,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-15,0,0.3874319953390155,0.0,0.00048,0.0,0.24596,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-16,0,-0.01050364448039261,0.0,0.00046,0.0,0.24011,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-17,0,0.46118853616064537,0.0,0.0004688,0.0,0.24057,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-18,0,0.8459067765185054,0.0,0.0004786,0.0,0.24221,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-19,0,0.30408881188891046,0.0,0.0004754,0.0,0.24558,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-20,2,1.4055009020727187,0.0,0.0004901,0.0,0.24322,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-21,2,1.89422974754676,0.0,0.0005182,0.0,0.25088,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-22,2,1.230550325448749,0.0,0.000518,0.0,0.25709,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-23,0,0.48877903905605885,0.0,0.0004982,0.0,0.25471,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-24,0,0.5192262178373721,0.0,0.0005028,0.0,0.2562,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-25,0,-0.00419027198646901,0.0,0.0004882,0.0,0.25313,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-26,0,0.1701273145678232,0.0,0.0004832,0.0,0.2481,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-27,0,-0.0316114672392593,0.0,0.0004909,0.0,0.25273,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-28,-1,-1.1547938706608654,230743296.08887446,0.0004636,-435911.13311655336,0.2454,200000,213945.1841336044,13945.184133604402,1.069725920668022
2020-10-29,-2,-1.324621771845884,0.0,0.0004558,0.0,0.24239,200000,214432.8893324168,14432.889332416788,1.0721644466620839
2020-10-30,-2,-1.5380287515187554,0.0,0.0004483,0.0,0.23905,200000,214432.8893324168,14432.889332416788,1.0721644466620839
2020-10-31,-2,-1.3540393151839087,0.0,0.0004499,0.0,0.23968,200000,214432.8893324168,14432.889332416788,1.0721644466620839
2020-11-01,-1,-1.1572438287159759,237572445.52671924,0.0004513,-446753.80085090373,0.23999,200000,214432.8893324168,14432.889332416788,1.0721644466620839
2020-11-02,-2,-1.3123296734711347,0.0,0.0004395,0.0,0.23523,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-03,-2,-1.6979100028593945,0.0,0.0004398,0.0,0.2396,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-04,-2,-1.250690415152421,0.0,0.0004403,0.0,0.23758,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-05,-2,-2.0537448509100016,0.0,0.0004374,0.0,0.24561,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-06,-2,-1.362618828699729,0.0,0.0004699,0.0,0.25863,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-07,0,-0.9698988925707652,0.0,0.0004578,0.0,0.2491,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-08,0,-0.740480106607579,0.0,0.0004693,0.0,0.25374,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-09,0,-0.293716564130461,0.0,0.0004703,0.0,0.25059,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-10,0,-0.3916123823533288,0.0,0.0004733,0.0,0.2538,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-11,0,-0.13801410720673582,0.0,0.0004792,0.0,0.25581,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-12,0,-0.7517875208049303,0.0,0.0004691,0.0,0.2549,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-13,-2,-1.4881921286581754,0.0,0.0004794,0.0,0.2659,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-14,-2,-1.4307920690277922,0.0,0.0004826,0.0,0.26824,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-15,-2,-1.7147179898629206,0.0,0.0004804,0.0,0.26954,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-16,-2,-2.6357385926725576,0.0,0.0004973,0.0,0.28813,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-17,-2,-2.9246125007514276,0.0,0.0005021,0.0,0.30247,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-18,-2,-2.220472410666067,0.0,0.0004903,0.0,0.29335,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-19,-2,-2.2773553064456222,0.0,0.0004952,0.0,0.30358,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-20,-2,-2.762135511654533,0.0,0.0004999,0.0,0.32991,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-21,-2,-3.4524168968608566,0.0,0.0005471,0.0,0.46283,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-22,-2,-2.400952186063504,0.0,0.0005564,0.0,0.44611,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-23,-2,-2.8024989506386597,0.0,0.000583,0.0,0.61579,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-24,-2,-2.260951627393564,0.0,0.0006555,0.0,0.694,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-25,-2,-1.7837642522746338,0.0,0.0006298,0.0,0.63022,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-26,-2,-1.4562277406661266,0.0,0.0005607,0.0,0.53654,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-27,-2,-1.396120297947991,0.0,0.0005652,0.0,0.5623,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-28,-2,-1.421676132209668,0.0,0.0005829,0.0,0.62579,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-29,-2,-1.243568482731227,0.0,0.0005733,0.0,0.60543,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-11-30,-1,-1.1030749115283698,169244450.11611468,0.0006355,-161938.73262687397,0.66417,200000,215109.69609758176,15109.696097581764,1.0755484804879087
2020-12-01,-1,-0.9818356589133834,169244450.11611468,0.00059,-161938.73262687397,0.61088,200000,198779.35855561245,-1220.6414443875547,0.9938967927780622
2020-12-02,-1,-0.9340046826886496,169244450.11611468,0.0005979,-161938.73262687397,0.62972,200000,203167.31543422,3167.315434220014,1.0158365771711
2020-12-03,-1,-0.7236219450146981,169244450.11611468,0.0006283,-161938.73262687397,0.63046,200000,208432.18137989382,8432.181379893824,1.042160906899469
2020-12-04,-1,-0.49257817083515365,169244450.11611468,0.0005814,-161938.73262687397,0.55367,200000,188059.34139103038,-11940.658608969621,0.9402967069551519
2020-12-05,-1,-0.5119372632400321,169244450.11611468,0.0005969,-161938.73262687397,0.58517,200000,195783.7004455767,-4216.299554423313,0.9789185022278835
2020-12-06,-1,-0.6536231946812441,169244450.11611468,0.0005953,-161938.73262687397,0.62107,200000,201326.50982669566,1326.509826695663,1.0066325491334782
2020-12-07,-1,-0.5040985023575802,169244450.11611468,0.0005953,-161938.73262687397,0.60818,200000,199239.1195631353,-760.8804368647106,0.9961955978156765
2020-12-08,-1,-0.34782970386780293,169244450.11611468,0.0005569,-161938.73262687397,0.5589,200000,184759.79193482414,-15240.208065175859,0.9237989596741207
2020-12-09,-1,-0.530901466761076,169244450.11611468,0.0005567,-161938.73262687397,0.58265,200000,188571.98794468917,-11428.012055310828,0.9428599397234458
2020-12-10,-1,-0.6457944956578093,169244450.11611468,0.0005434,-161938.73262687397,0.57267,200000,184704.88820652862,-15295.111793471384,0.9235244410326431
2020-12-11,-1,-0.3324892804126085,169244450.11611468,0.0005316,-161938.73262687397,0.54945,200000,178947.5863235625,-21052.413676437514,0.8947379316178125
2020-12-12,0,2.1474666896906065,0.0,0.0005399,0.0,0.50658,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-13,2,1.8592663236868827,0.0,0.000548,0.0,0.51365,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-14,2,2.9846551294347274,0.0,0.0005834,0.0,0.4974,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-15,2,2.9154726066431462,0.0,0.0005825,0.0,0.46793,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-16,0,0.9199514031515764,0.0,0.0006198,0.0,0.56941,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-17,0,0.45812369643170703,0.0,0.0006077,0.0,0.5769,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-18,0,0.377467022378504,0.0,0.0006137,0.0,0.58337,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-19,0,0.409735387930742,0.0,0.000611,0.0,0.57666,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-20,0,0.512107009958039,0.0,0.0005963,0.0,0.55586,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-21,2,1.7766527365900096,0.0,0.0006134,0.0,0.51445,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-22,2,3.0633142381077128,0.0,0.000635,0.0,0.44642,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-23,2,3.78599137238329,0.0,0.000541,0.0,0.2605,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-24,2,1.8704875361155717,0.0,0.0005681,0.0,0.33863,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-25,2,1.9572187368092093,0.0,0.000574,0.0,0.31768,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-26,2,2.0046924416521756,0.0,0.0005732,0.0,0.29481,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-27,2,1.8870362697597742,0.0,0.0005739,0.0,0.28407,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-28,2,2.1527705542643396,0.0,0.0005725,0.0,0.24845,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-29,2,2.257990257544805,0.0,0.0005719,0.0,0.22142,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-30,2,2.175017979791054,0.0,0.0005874,0.0,0.21138,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2020-12-31,2,1.7169814206434404,0.0,0.0005849,0.0,0.21959,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-01,2,1.4218994905673892,0.0,0.0006155,0.0,0.23746,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-02,2,2.428268895669014,0.0,0.0008032,0.0,0.22064,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-03,2,1.7429669975327795,0.0,0.0007508,0.0,0.2254,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-04,2,1.3095908002632828,0.0,0.0007322,0.0,0.23565,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-05,2,1.3570126734563919,0.0,0.0007393,0.0,0.22573,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-06,1,1.020781891064449,-134489895.85229626,0.000765,413956.5877806656,0.24854,200000,205769.54065401328,5769.540654013283,1.0288477032700665
2021-01-07,1,0.20884683202859014,-134489895.85229626,0.0007992,413956.5877806656,0.32389,200000,241560.72398143497,41560.723981434974,1.2078036199071749
2021-01-08,1,0.2274006759799214,-134489895.85229626,0.0008147,413956.5877806656,0.32032,200000,242167.49234876857,42167.492348768574,1.2108374617438429
2021-01-09,1,0.9299778226404639,-134489895.85229626,0.0010065,413956.5877806656,0.32419,200000,269564.66636795015,69564.66636795015,1.3478233318397508
2021-01-10,1,0.844422756588775,-134489895.85229626,0.0009735,413956.5877806656,0.31491,200000,261284.98267021982,61284.98267021982,1.306424913351099
2021-01-11,1,0.7718683520737636,-134489895.85229626,0.0008877,413956.5877806656,0.28743,200000,238370.2225738801,38370.222573880106,1.1918511128694005
2021-01-12,1,0.31186984520944233,-134489895.85229626,0.0008387,413956.5877806656,0.29254,200000,233895.5358406768,33895.53584067681,1.169477679203384
2021-01-13,0,-0.212475364128965,0.0,0.0008084,0.0,0.30582,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-14,0,-0.39939244822446324,0.0,0.0007747,0.0,0.29642,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-15,0,-0.6268036729373766,0.0,0.0007204,0.0,0.27991,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-16,0,-0.812263918005661,0.0,0.0007155,0.0,0.27924,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-17,0,-0.9386153658270254,0.0,0.0007062,0.0,0.27746,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-18,0,-0.9024881250422987,0.0,0.0007288,0.0,0.28528,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-19,-2,-1.2687056914930797,0.0,0.0007036,0.0,0.29396,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-20,-2,-1.231655184333399,0.0,0.0007018,0.0,0.29539,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-21,-2,-1.459754183297028,0.0,0.0006025,0.0,0.26802,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-22,-1,-1.097719808235525,145655014.56273365,0.000645,-345179.42606813094,0.27217,200000,187894.9687859264,-12105.031214073591,0.9394748439296321
2021-01-23,-1,-0.502318418037911,145655014.56273365,0.0006917,-345179.42606813094,0.27167,200000,194524.468252972,-5475.531747027999,0.97262234126486
2021-01-24,-1,-0.4708501759963278,145655014.56273365,0.0006926,-345179.42606813094,0.27339,200000,195249.26637891564,-4750.733621084364,0.9762463318945782
2021-01-25,-1,-0.6047071698366119,145655014.56273365,0.0006618,-345179.42606813094,0.26757,200000,188754.14767066692,-11245.85232933308,0.9437707383533346
2021-01-26,-1,-0.42577769840746926,145655014.56273365,0.000671,-345179.42606813094,0.26834,200000,190359.96196271654,-9640.038037283462,0.9517998098135827
2021-01-27,-1,-0.4435266092612999,145655014.56273365,0.0006255,-345179.42606813094,0.25039,200000,177536.68810218922,-22463.31189781078,0.887683440510946
2021-01-28,0,0.8770313122713637,0.0,0.0007498,0.0,0.26407,200000,169834.36990860006,-30165.630091399944,0.8491718495430003
2021-01-29,1,1.068763488488088,-105212718.31780452,0.0008071,300166.79022375407,0.2829,200000,169834.36990860006,-30165.630091399944,0.8491718495430003
2021-01-30,0,-2.9047955503413965,0.0,0.0007772,0.0,0.44372,200000,118415.68642711357,-81584.31357288643,0.5920784321355679
2021-01-31,-2,-2.8867100075957177,0.0,0.0007528,0.0,0.49507,200000,118415.68642711357,-81584.31357288643,0.5920784321355679
2021-02-01,-1,-1.1837813753074595,78348343.54050124,0.0007557,-159564.06838127738,0.37106,200000,118415.68642711357,-81584.31357288643,0.5920784321355679
2021-02-02,-1,-0.8139466486291869,78348343.54050124,0.0007934,-159564.06838127738,0.37254,200000,121605.57379979474,-78394.42620020526,0.6080278689989738
2021-02-03,-1,-1.0119579906645317,78348343.54050124,0.0008064,-159564.06838127738,0.39721,200000,126560.54783278739,-73439.45216721261,0.6328027391639369
2021-02-04,-2,-1.6099931948791384,0.0,0.000781,0.0,0.44545,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-05,-2,-1.288084532908402,0.0,0.0008201,0.0,0.45219,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-06,-2,-1.2212874974768662,0.0,0.0007917,0.0,0.44307,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-07,0,-0.8075981160312231,0.0,0.0008,0.0,0.41849,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-08,0,0.7245674097577748,0.0,0.001128,0.0,0.45099,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-09,0,0.7243348645660029,0.0,0.001196,0.0,0.47636,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-10,0,-0.0018984432958308061,0.0,0.0011239,0.0,0.50429,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-11,0,0.5489078009414665,0.0,0.001292,0.0,0.52806,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-12,0,0.22674087587376524,0.0,0.0014056,0.0,0.609,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-13,0,-0.010073855712318735,0.0,0.0013934,0.0,0.63309,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-14,0,-0.0723085421246955,0.0,0.0012804,0.0,0.59211,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-15,0,0.48102259249580537,0.0,0.0012961,0.0,0.54976,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-16,0,0.8310408485657558,0.0,0.0012916,0.0,0.51995,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-17,2,1.9165509217006906,0.0,0.0015463,0.0,0.53467,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-18,2,1.7337561000976462,0.0,0.0014987,0.0,0.53204,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-19,2,2.382143431854333,0.0,0.0018465,0.0,0.56465,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
