date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2020-07-30,-2,-1.2915781200307728,0.0,0.1746,0.0,0.1406,200000,151897.4838947478,-48102.5161052522,0.759487419473739
2020-07-31,-1,-1.0717224318778045,435485.9056615476,0.1744,-547259.9938562755,0.13878,200000,151897.4838947478,-48102.5161052522,0.759487419473739
2020-08-01,-1,-1.187155277774647,435485.9056615476,0.176,-547259.9938562755,0.1441,200000,155505.68451112165,-44494.31548887835,0.7775284225556083
2020-08-02,-1,-0.8005971953044668,435485.9056615476,0.1693,-547259.9938562755,0.13375,200000,146923.78800677686,-53076.21199322314,0.7346189400338843
2020-08-03,-1,-0.9082096172570083,435485.9056615476,0.1697,-547259.9938562755,0.1373,200000,149040.75534723123,-50959.24465276877,0.7452037767361561
2020-08-04,-1,-1.1814972747780705,435485.9056615476,0.1687,-547259.9938562755,0.14335,200000,151916.19240440015,-48083.80759559985,0.7595809620220008
2020-08-05,-1,-0.8837261235259781,435485.9056615476,0.1719,-547259.9938562755,0.14227,200000,152718.70650915237,-47281.29349084763,0.7635935325457619
2020-08-06,-1,-0.7648451613169167,435485.9056615476,0.1753,-547259.9938562755,0.14444,200000,155386.91277506974,-44613.08722493026,0.7769345638753486
2020-08-07,-1,-0.2986918692450836,435485.9056615476,0.1767,-547259.9938562755,0.13888,200000,152953.82747715502,-47046.17252284498,0.7647691373857751
2020-08-08,-1,-0.27136522355702136,435485.9056615476,0.1861,-547259.9938562755,0.14696,200000,161469.25574073225,-38530.744259267754,0.8073462787036613
2020-08-09,0,0.34084277742984426,0.0,0.193,0.0,0.14512,200000,147267.0744104918,-52732.9255895082,0.736335372052459
2020-08-10,0,0.797178641147378,0.0,0.1968,0.0,0.14383,200000,147267.0744104918,-52732.9255895082,0.736335372052459
2020-08-11,0,0.6992817033196573,0.0,0.1831,0.0,0.13685,200000,147267.0744104918,-52732.9255895082,0.736335372052459
2020-08-12,1,1.1846168500183913,-396305.3670895904,0.1858,538650.6013551273,0.1367,200000,147267.0744104918,-52732.9255895082,0.736335372052459
2020-08-13,1,1.1558893105107242,-396305.3670895904,0.1854,538650.6013551273,0.13944,200000,148584.45491136902,-51415.545088630985,0.7429222745568451
2020-08-14,2,1.246047499857811,0.0,0.1855,0.0,0.13826,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-15,0,0.8767777210741703,0.0,0.1832,0.0,0.13837,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-16,2,1.9832665003330354,0.0,0.1968,0.0,0.13882,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-17,2,1.4582464227842356,0.0,0.1949,0.0,0.14039,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-18,2,1.508985478486606,0.0,0.1924,0.0,0.13691,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-19,2,1.6700498873744027,0.0,0.186,0.0,0.12966,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-20,2,2.4493435973317528,0.0,0.2075,0.0,0.13413,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-21,2,2.027531716968243,0.0,0.19,0.0,0.12315,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-22,2,2.0743747487666893,0.0,0.1991,0.0,0.12515,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-23,2,2.0568671411910757,0.0,0.1984,0.0,0.12141,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-24,2,1.7145510006584948,0.0,0.1998,0.0,0.12361,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-25,2,2.016965014597176,0.0,0.1907,0.0,0.11239,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-26,2,1.6414418405471563,0.0,0.1911,0.0,0.11435,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-27,2,1.6339754271816254,0.0,0.1823,0.0,0.10725,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-28,2,1.4538581845108398,0.0,0.1854,0.0,0.10927,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-29,0,0.9059870191726765,0.0,0.1896,0.0,0.11623,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-30,1,1.0855991157648588,-372095.340443161,0.1966,622745.7557770107,0.11747,200000,146307.8878622509,-53692.11213774909,0.7315394393112545
2020-08-31,0,0.18940581016769406,0.0,0.1904,0.0,0.12253,200000,140849.8032272716,-59150.196772728406,0.7042490161363579
2020-09-01,0,0.1365894056864609,0.0,0.1936,0.0,0.12445,200000,140849.8032272716,-59150.196772728406,0.7042490161363579
2020-09-02,0,-0.020646319919839992,0.0,0.1776,0.0,0.11489,200000,140849.8032272716,-59150.196772728406,0.7042490161363579
2020-09-03,0,-0.9196099792049426,0.0,0.1367,0.0,0.09446,200000,140849.8032272716,-59150.196772728406,0.7042490161363579
2020-09-04,-1,-1.0379420738515301,478105.23838177737,0.1473,-693431.4849708133,0.10156,200000,140849.8032272716,-59150.196772728406,0.7042490161363579
2020-09-05,-1,-0.32276644418002887,478105.23838177737,0.138,-693431.4849708133,0.09,200000,128387.35654405848,-71612.64345594152,0.6419367827202924
2020-09-06,-1,-0.6606514892633033,478105.23838177737,0.1399,-693431.4849708133,0.0926,200000,131098.67835790798,-68901.32164209202,0.6554933917895399
2020-09-07,-2,-1.4220802871748373,0.0,0.1355,0.0,0.0936,200000,140971.73041980888,-59028.26958019112,0.7048586520990444
2020-09-08,2,1.3632388042696273,0.0,0.1553,0.0,0.09101,200000,140971.73041980888,-59028.26958019112,0.7048586520990444
2020-09-09,2,1.4729796231347503,0.0,0.1617,0.0,0.09331,200000,140971.73041980888,-59028.26958019112,0.7048586520990444
2020-09-10,0,0.8370526221746774,0.0,0.1633,0.0,0.09709,200000,140971.73041980888,-59028.26958019112,0.7048586520990444
2020-09-11,1,1.0524512848731729,-424613.6458427978,0.166,726583.498710488,0.09701,200000,140971.73041980888,-59028.26958019112,0.7048586520990444
2020-09-12,0,0.18463513456914343,0.0,0.159,0.0,0.09771,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-13,0,-0.46283903774051366,0.0,0.1485,0.0,0.09507,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-14,0,-0.07352737389114063,0.0,0.1541,0.0,0.09663,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-15,0,-0.4498842828383253,0.0,0.1447,0.0,0.09313,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-16,0,-0.39307516682629723,0.0,0.1421,0.0,0.09151,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-17,0,-0.3018414297778781,0.0,0.1463,0.0,0.09408,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-18,0,-0.3561782627185386,0.0,0.1406,0.0,0.09093,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-19,0,-0.5783622439595634,0.0,0.139,0.0,0.09141,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-20,0,-0.8422530175579552,0.0,0.1335,0.0,0.08936,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-21,0,-0.6953352624507424,0.0,0.12,0.0,0.07983,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-22,0,-0.6441221981409835,0.0,0.1226,0.0,0.08146,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-23,-1,-1.077914252362669,610527.648533801,0.1126,-897108.3547553959,0.07663,200000,137490.82644981198,-62509.17355018802,0.6874541322490599
2020-09-24,-2,-1.2867787894218643,0.0,0.1198,0.0,0.08254,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-09-25,-2,-2.6903275891397964,0.0,0.121,0.0,0.09693,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-09-26,-2,-2.005624495008286,0.0,0.1226,0.0,0.09547,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-09-27,-2,-2.2778083574096035,0.0,0.1204,0.0,0.1013,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-09-28,-2,-1.860984912773282,0.0,0.1211,0.0,0.1003,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-09-29,-2,-1.2773088180744163,0.0,0.1294,0.0,0.1011,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-09-30,0,-0.8165771843490487,0.0,0.1356,0.0,0.10136,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-10-01,0,-0.01453286134847404,0.0,0.1416,0.0,0.09804,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-10-02,0,-0.2994047700531666,0.0,0.1296,0.0,0.09286,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-10-03,0,-0.5803498651307368,0.0,0.1259,0.0,0.09328,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-10-04,-1,-1.0585987378507689,560311.4888946274,0.1235,-714417.3949874714,0.09686,200000,138396.93775697297,-61603.06224302703,0.6919846887848649
2020-10-05,-1,-1.1833660986044539,560311.4888946274,0.1211,-714417.3949874714,0.09738,200000,137423.68722901936,-62576.31277098064,0.6871184361450968
2020-10-06,-2,-1.3024487984198931,0.0,0.1125,0.0,0.09289,200000,141724.12707671363,-58275.87292328637,0.7086206353835682
2020-10-07,0,-0.726593599563587,0.0,0.1194,0.0,0.09374,200000,141724.12707671363,-58275.87292328637,0.7086206353835682
2020-10-08,0,-0.749839604820867,0.0,0.1215,0.0,0.09632,200000,141724.12707671363,-58275.87292328637,0.7086206353835682
2020-10-09,0,-0.7039333666950676,0.0,0.1274,0.0,0.10129,200000,141724.12707671363,-58275.87292328637,0.7086206353835682
2020-10-10,-1,-1.0932168834551435,560617.5912844684,0.1264,-675327.0136124733,0.10493,200000,141724.12707671363,-58275.87292328637,0.7086206353835682
2020-10-11,-1,-1.1451767153566714,560617.5912844684,0.1267,-675327.0136124733,0.10648,200000,142939.0692251983,-57060.9307748017,0.7146953461259915
2020-10-12,-2,-1.4240195938716536,0.0,0.1263,0.0,0.10945,200000,144832.6669373705,-55167.33306262951,0.7241633346868525
2020-10-13,-2,-1.559000229595317,0.0,0.1236,0.0,0.10925,200000,144832.6669373705,-55167.33306262951,0.7241633346868525
2020-10-14,-2,-1.54995721435816,0.0,0.1203,0.0,0.10703,200000,144832.6669373705,-55167.33306262951,0.7241633346868525
2020-10-15,-1,-1.1605841301032813,591636.7113454677,0.1224,-678945.5603664471,0.10666,200000,144832.6669373705,-55167.33306262951,0.7241633346868525
2020-10-16,-1,-1.0826134097098787,591636.7113454677,0.1192,-678945.5603664471,0.10414,200000,141228.48664894153,-58771.51335105847,0.7061424332447077
2020-10-17,-1,-0.9994375525715685,591636.7113454677,0.1217,-678945.5603664471,0.10598,200000,143956.8382583795,-56043.16174162051,0.7197841912918974
2020-10-18,-1,-1.0689549239888871,591636.7113454677,0.1219,-678945.5603664471,0.10735,200000,145005.3210183506,-54994.6789816494,0.725026605091753
2020-10-19,-1,-1.1600734465664198,591636.7113454677,0.1211,-678945.5603664471,0.10859,200000,145373.9041441286,-54626.09585587139,0.726869520720643
2020-10-20,-1,-0.9389111166863423,591636.7113454677,0.1154,-678945.5603664471,0.10238,200000,137785.32295958383,-62214.677040416165,0.6889266147979192
2020-10-21,-1,-0.9812027282938227,591636.7113454677,0.1187,-678945.5603664471,0.10589,200000,142120.8230239101,-57879.17697608989,0.7106041151195506
2020-10-22,-2,-1.3444109600163303,0.0,0.1208,0.0,0.11077,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-23,0,-0.6543537683529875,0.0,0.1227,0.0,0.10805,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-24,0,-0.20083585691925757,0.0,0.125,0.0,0.10797,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-25,0,0.2709203720665349,0.0,0.1255,0.0,0.10639,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-26,0,-0.139974717692768,0.0,0.1191,0.0,0.10306,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-27,0,-0.18087714629499183,0.0,0.1178,0.0,0.10256,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-28,0,-0.10414921871980848,0.0,0.1132,0.0,0.09869,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-29,0,-0.40078713685449,0.0,0.1081,0.0,0.09531,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-30,-1,-1.0399524140826073,712906.6791201022,0.1042,-796193.740239171,0.0933,200000,148569.7519286293,-51430.248071370705,0.7428487596431465
2020-10-31,0,0.0015578204814655219,0.0,0.1058,0.0,0.093,200000,147190.24311996537,-52809.756880034634,0.7359512155998269
2020-11-01,-2,-2.067352379614929,0.0,0.1071,0.0,0.09827,200000,147190.24311996537,-52809.756880034634,0.7359512155998269
2020-11-02,-1,-1.029398440582982,718702.3589842059,0.1024,-798125.166033865,0.09221,200000,147190.24311996537,-52809.756880034634,0.7359512155998269
2020-11-03,-2,-1.891203430957341,0.0,0.1015,0.0,0.09357,200000,148922.52546885723,-51077.47453114277,0.7446126273442861
2020-11-04,-2,-1.9756725499495265,0.0,0.1025,0.0,0.0955,200000,148922.52546885723,-51077.47453114277,0.7446126273442861
2020-11-05,-1,-1.1642331539958635,699166.7862387664,0.1065,-763548.633453944,0.09752,200000,148922.52546885723,-51077.47453114277,0.7446126273442861
2020-11-06,-2,-2.2202728335175257,0.0,0.1143,0.0,0.1091,200000,152310.91771159152,-47689.08228840848,0.7615545885579575
2020-11-07,-1,-1.026726073620096,694215.668694583,0.1097,-751929.8860169408,0.10128,200000,152310.91771159152,-47689.08228840848,0.7615545885579575
2020-11-08,0,0.03432263694948582,0.0,0.1192,0.0,0.10655,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-09,0,0.034013267266219734,0.0,0.1181,0.0,0.10561,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-10,0,0.4600622048308121,0.0,0.12,0.0,0.1059,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-11,0,0.4552686630291185,0.0,0.1203,0.0,0.10599,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-12,0,-0.2380408932369101,0.0,0.1162,0.0,0.1046,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-13,0,-0.08249687568709686,0.0,0.1184,0.0,0.10629,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-14,0,0.06627871521043953,0.0,0.1161,0.0,0.10411,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-15,2,1.428547971924024,0.0,0.1158,0.0,0.10046,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-16,0,0.43745015890887773,0.0,0.1167,0.0,0.10387,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-17,-2,-1.2261238795908813,0.0,0.1178,0.0,0.10947,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-18,2,1.5866455797556576,0.0,0.1229,0.0,0.10658,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-19,0,0.81948387320185,0.0,0.12,0.0,0.1059,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-20,-2,-2.2520203594876986,0.0,0.1221,0.0,0.11828,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-21,-2,-2.982563589629414,0.0,0.1286,0.0,0.13334,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-22,-2,-3.312526088210238,0.0,0.1238,0.0,0.14599,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-23,-2,-2.6558289321551354,0.0,0.128,0.0,0.15445,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-24,-2,-2.2716325028231346,0.0,0.1359,0.0,0.16721,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-25,2,4.021738031574645,0.0,0.384,0.0,0.15473,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-26,2,1.5026302742055446,0.0,0.2355,0.0,0.13843,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-27,0,0.9938515926223649,0.0,0.22,0.0,0.14178,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-28,2,1.3705873969094842,0.0,0.2886,0.0,0.16489,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-29,1,1.102267125480605,-265953.339300466,0.2814,449134.42764898954,0.16663,200000,149678.53935830225,-50321.46064169775,0.7483926967915113
2020-11-30,1,0.6900180113429686,-265953.339300466,0.2661,449134.42764898954,0.17204,200000,148039.27052058617,-51960.72947941383,0.7401963526029309
2020-12-01,1,0.8607604506214674,-265953.339300466,0.2565,449134.42764898954,0.15562,200000,138111.33116130528,-61888.66883869472,0.6905566558065264
2020-12-02,1,0.9343446865410054,-265953.339300466,0.272,449134.42764898954,0.15845,200000,143504.65835070916,-56495.34164929084,0.7175232917535458
2020-12-03,1,0.5683029095310026,-265953.339300466,0.2601,449134.42764898954,0.16398,200000,142823.52699793252,-57176.473002067476,0.7141176349896626
2020-12-04,1,0.2737157804694242,-265953.339300466,0.2186,449134.42764898954,0.14781,200000,124523.95972187901,-75476.04027812099,0.6226197986093951
2020-12-05,1,0.2712427885876817,-265953.339300466,0.239,449134.42764898954,0.15993,200000,135392.91710671427,-64607.082893285726,0.6769645855335713
2020-12-06,1,0.2964443960001053,-265953.339300466,0.2419,449134.42764898954,0.15873,200000,135625.22047750684,-64374.77952249316,0.6781261023875342
2020-12-07,0,0.17997356914899096,0.0,0.2303,0.0,0.15401,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-08,0,0.09233462540811588,0.0,0.2083,0.0,0.1412,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-09,0,-0.14586411186172354,0.0,0.2061,0.0,0.14796,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-10,0,-0.3032100022006308,0.0,0.1915,0.0,0.14188,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-11,0,-0.500383990943099,0.0,0.1808,0.0,0.13926,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-12,0,-0.4563291281145229,0.0,0.1954,0.0,0.14438,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-13,0,-0.5823337395912861,0.0,0.2093,0.0,0.15406,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-14,0,-0.7497791352348263,0.0,0.2178,0.0,0.15877,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-15,-1,-1.1111160240547155,341252.7688901751,0.2077,-460816.5925394276,0.15381,200000,141756.40019697874,-58243.599803021265,0.7087820009848937
2020-12-16,-2,-1.6818663483904885,0.0,0.2085,0.0,0.16814,200000,148086.89975295658,-51913.10024704342,0.7404344987647828
2020-12-17,-2,-1.5816257910272282,0.0,0.1996,0.0,0.16336,200000,148086.89975295658,-51913.10024704342,0.7404344987647828
2020-12-18,-1,-1.109016973856456,349756.4944566759,0.2117,-448693.79394302686,0.16502,200000,148086.89975295658,-51913.10024704342,0.7404344987647828
2020-12-19,-1,-0.5100633497124889,349756.4944566759,0.2233,-448693.79394302686,0.16433,200000,151834.47637083335,-48165.52362916665,0.7591723818541667
2020-12-20,-1,-0.9426097823489282,349756.4944566759,0.2086,-448693.79394302686,0.16201,200000,145652.08630037238,-54347.91369962762,0.7282604315018619
2020-12-21,-1,-0.3833457769981934,349756.4944566759,0.2066,-448693.79394302686,0.15278,200000,140811.1295933649,-59188.870406635106,0.7040556479668245
2020-12-22,-1,-1.1273454272063097,349756.4944566759,0.1975,-448693.79394302686,0.15646,200000,139279.53865551946,-60720.46134448054,0.6963976932775973
2020-12-23,-2,-1.619777004326424,0.0,0.1639,0.0,0.13635,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-24,-2,-1.6205139426582158,0.0,0.1809,0.0,0.15304,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-25,-2,-1.5087870798489338,0.0,0.1856,0.0,0.15761,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-26,0,-0.4516498150427809,0.0,0.2019,0.0,0.15839,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-27,0,-0.5486516840655523,0.0,0.1949,0.0,0.15467,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-28,-2,-2.371797369174748,0.0,0.193,0.0,0.17627,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-29,-2,-2.791433353105407,0.0,0.1877,0.0,0.19067,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-30,-2,-2.012703817394119,0.0,0.1882,0.0,0.18389,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2020-12-31,-2,-1.7197986910062155,0.0,0.186,0.0,0.18134,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-01,0,-0.9690686572287301,0.0,0.1933,0.0,0.17509,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-02,0,-0.4769510787242615,0.0,0.2049,0.0,0.17742,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-03,-2,-1.7272936553469278,0.0,0.2025,0.0,0.20615,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-04,-2,-2.323567384916824,0.0,0.1908,0.0,0.22528,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-05,-2,-2.3175928635000678,0.0,0.1981,0.0,0.25873,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-06,-2,-2.4554517536038842,0.0,0.2088,0.0,0.33309,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-07,-2,-1.5828090704668476,0.0,0.2262,0.0,0.29928,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-08,-2,-1.5773110794123864,0.0,0.2178,0.0,0.30389,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-09,-2,-1.4748990350814841,0.0,0.2313,0.0,0.33062,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-10,-1,-1.0715092927162433,328592.5802673856,0.2312,-251950.40147852467,0.30153,200000,151941.2091156391,-48058.790884360904,0.7597060455781954
2021-01-11,-1,-0.5405244274290916,328592.5802673856,0.2383,-251950.40147852467,0.2757,200000,147766.33756534726,-52233.66243465274,0.7388316878267362
2021-01-12,-1,-0.9700626457297012,328592.5802673856,0.2182,-251950.40147852467,0.28888,200000,144482.33299345974,-55517.66700654026,0.7224116649672987
2021-01-13,-1,-1.0267009399896259,328592.5802673856,0.2255,-251950.40147852467,0.3123,200000,152781.7372320387,-47218.26276796131,0.7639086861601935
2021-01-14,-1,-0.8947010449851247,328592.5802673856,0.2278,-251950.40147852467,0.31201,200000,153464.43455022492,-46535.56544977508,0.7673221727511246
2021-01-15,-1,-0.753576892175085,328592.5802673856,0.2247,-251950.40147852467,0.30188,200000,149893.53998441857,-50106.460015581426,0.7494676999220928
2021-01-16,-1,-1.1936754794046176,328592.5802673856,0.2294,-251950.40147852467,0.35071,200000,163740.66321587164,-36259.33678412836,0.8187033160793582
2021-01-17,-2,-1.321524038941873,0.0,0.233,0.0,0.38081,200000,171324.37030037525,-28675.629699624755,0.8566218515018762
2021-01-18,0,-0.9505122177092947,0.0,0.2435,0.0,0.37123,200000,171324.37030037525,-28675.629699624755,0.8566218515018762
2021-01-19,0,-0.8927874845393781,0.0,0.2389,0.0,0.3672,200000,171324.37030037525,-28675.629699624755,0.8566218515018762
2021-01-20,-1,-1.0172625855662207,370511.1814454482,0.2312,-228237.7308701578,0.37532,200000,171324.37030037525,-28675.629699624755,0.8566218515018762
2021-01-21,-1,-0.7071152687954964,370511.1814454482,0.2016,-228237.7308701578,0.30785,200000,144958.03962778044,-55041.96037221956,0.7247901981389022
2021-01-22,-2,-1.2210248640690595,0.0,0.2105,0.0,0.34867,200000,172911.4162286063,-27088.583771393693,0.8645570811430315
2021-01-23,-1,-1.0079556804126777,398964.96591741184,0.2167,-249994.81859382687,0.34583,200000,172911.4162286063,-27088.583771393693,0.8645570811430315
2021-01-24,-1,-0.8687129389345842,398964.96591741184,0.2234,-249994.81859382687,0.35345,200000,177489.4420179379,-22510.557982062106,0.8874472100896895
2021-01-25,-1,-0.8088900712271083,398964.96591741184,0.2162,-249994.81859382687,0.34308,200000,172024.44799451454,-27975.552005485457,0.8601222399725728
2021-01-26,-1,-0.8300096676402291,398964.96591741184,0.2159,-249994.81859382687,0.3433,200000,171959.75736483,-28040.242635169998,0.85979878682415
2021-01-27,-1,-0.7680528317768208,398964.96591741184,0.1954,-249994.81859382687,0.31144,200000,155816.1406431237,-44183.85935687629,0.7790807032156186
2021-01-28,-1,-0.937996497947525,398964.96591741184,0.2097,-249994.81859382687,0.34409,200000,169683.67048283113,-30316.329517168866,0.8484183524141556
2021-01-29,-1,-0.8725097567282186,398964.96591741184,0.2114,-249994.81859382687,0.34752,200000,171219.39315266756,-28780.60684733244,0.8560969657633378
2021-01-30,-2,-1.2389124757881393,0.0,0.2089,0.0,0.364,200000,180565.74881661194,-19434.251183388056,0.9028287440830597
2021-01-31,-1,-1.1195660064937476,445401.45243367524,0.2027,-261879.2586172762,0.34475,200000,180565.74881661194,-19434.251183388056,0.9028287440830597
2021-02-01,-2,-2.445645552037949,0.0,0.2036,0.0,0.40876,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-02,-2,-2.1181810734971003,0.0,0.2112,0.0,0.42498,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-03,-2,-1.6397333754569285,0.0,0.2283,0.0,0.44189,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-04,-2,-1.6573250645799764,0.0,0.2251,0.0,0.43934,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-05,-2,-2.183655034376326,0.0,0.2479,0.0,0.53917,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-06,-2,-2.378181773509941,0.0,0.2597,0.0,0.63444,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-07,-2,-2.302451230414334,0.0,0.2483,0.0,0.66109,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-08,-2,-1.8098628711492526,0.0,0.2655,0.0,0.67638,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-09,-2,-1.4844942593316162,0.0,0.285,0.0,0.70562,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-10,-2,-1.9765523560218932,0.0,0.3065,0.0,0.93966,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-11,-2,-1.3529201738350325,0.0,0.3457,0.0,0.92796,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-12,-2,-1.2078564905231723,0.0,0.3456,0.0,0.92426,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-13,0,-0.5596122205111758,0.0,0.3969,0.0,0.91299,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-14,0,-0.498233639309971,0.0,0.3657,0.0,0.84364,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-15,0,-0.768224335196693,0.0,0.344,0.0,0.86143,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-16,0,0.27823824248971407,0.0,0.424,0.0,0.87,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-17,0,0.030971553863684068,0.0,0.409,0.0,0.89206,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
