date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-08-04,2,1.6900598638986506,0.0,84.93,0.0,0.1687,200000,186610.33036037954,-13389.669639620464,0.9330516518018976
2020-08-05,2,2.1515433174405114,0.0,97.46,0.0,0.1719,200000,186610.33036037954,-13389.669639620464,0.9330516518018976
2020-08-06,2,1.7074503264625869,0.0,96.75,0.0,0.1753,200000,186610.33036037954,-13389.669639620464,0.9330516518018976
2020-08-07,2,1.3425834077795948,0.0,94.42,0.0,0.1767,200000,186610.33036037954,-13389.669639620464,0.9330516518018976
2020-08-08,1,1.082714617612628,-961.1162461906652,97.08,501371.1186469091,0.1861,200000,186610.33036037954,-13389.669639620464,0.9330516518018976
2020-08-09,1,0.4629851350612475,-961.1162461906652,92.01,501371.1186469091,0.193,200000,185196.93171085656,-14803.06828914344,0.9259846585542828
2020-08-10,0,0.07528914499048897,0.0,89.01,0.0,0.1968,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-11,0,-0.14661208671206097,0.0,80.88,0.0,0.1831,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-12,0,-0.12137728735683735,0.0,83.52,0.0,0.1858,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-13,0,0.1367089208050669,0.0,87.4,0.0,0.1854,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-14,0,-0.19005674295222513,0.0,85.03,0.0,0.1855,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-15,0,-0.17945088957726685,0.0,85.12,0.0,0.1832,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-16,0,-0.8516918931911155,0.0,85.3,0.0,0.1968,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-17,0,-0.6628542678634854,0.0,86.74,0.0,0.1949,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-18,-1,-1.0049900176023072,1043.3572966327818,83.14,-450856.1623807146,0.1924,200000,173489.45128409896,-26510.548715901037,0.8674472564204948
2020-08-19,-2,-1.528926892130375,0.0,76.3,0.0,0.186,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-20,-2,-1.9808792380684006,0.0,78.87,0.0,0.2075,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-21,-2,-1.6017937518910463,0.0,73.56,0.0,0.19,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-22,-2,-1.4362913814089975,0.0,76.88,0.0,0.1991,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-23,0,-0.6421786975417242,0.0,84.36,0.0,0.1984,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-24,0,-0.9775441399241042,0.0,80.26,0.0,0.1998,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-25,-2,-1.27292473767122,0.0,72.93,0.0,0.1907,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-26,-1,-1.02357852133255,1184.9369050255375,75.0,-465045.8810932251,0.1911,200000,177740.53575383063,-22259.464246169373,0.8887026787691531
2020-08-27,-1,-0.9068506173842371,1184.9369050255375,72.13,-465045.8810932251,0.1823,200000,170247.36308278696,-29752.636917213036,0.8512368154139348
2020-08-28,-1,-0.428547115537363,1184.9369050255375,76.24,-465045.8810932251,0.1854,200000,176559.0959938309,-23440.90400616909,0.8827954799691545
2020-08-29,-1,-0.23101228259497833,1184.9369050255375,78.68,-465045.8810932251,0.1896,200000,181403.53474268477,-18596.465257315227,0.9070176737134239
2020-08-30,-1,-0.2527309529516955,1184.9369050255375,81.11,-465045.8810932251,0.1966,200000,187538.2525895494,-12461.747410450596,0.937691262947747
2020-08-31,-1,-0.25115668744469866,1184.9369050255375,78.29,-465045.8810932251,0.1904,200000,181313.44605459942,-18686.553945400578,0.9065672302729971
2020-09-01,0,0.4492012706012903,0.0,83.17,0.0,0.1936,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-02,0,0.5025384467431617,0.0,75.9,0.0,0.1776,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-03,0,0.10634251125537161,0.0,56.77,0.0,0.1367,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-04,0,-0.2709910289992149,0.0,59.64,0.0,0.1473,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-05,0,-0.1626608920992494,0.0,55.98,0.0,0.138,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-06,0,0.8661900581550497,0.0,58.92,0.0,0.1399,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-07,2,2.5730220269111777,0.0,61.86,0.0,0.1355,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-08,-2,-1.463389693968475,0.0,58.69,0.0,0.1553,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-09,-2,-1.7414361167985255,0.0,59.92,0.0,0.1617,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-10,-2,-1.2377778723323227,0.0,62.07,0.0,0.1633,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-11,-1,-1.1483798929464382,1336.2461776887637,63.32,-509705.46970634046,0.166,200000,169222.21594250505,-30777.78405749495,0.8461110797125253
2020-09-12,0,0.37315762043075185,0.0,65.68,0.0,0.159,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-13,0,0.7034786828508708,0.0,62.54,0.0,0.1485,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-14,0,0.14550908653608063,0.0,63.28,0.0,0.1541,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-15,0,0.09602304109916586,0.0,59.4,0.0,0.1447,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-16,0,0.062252754444183774,0.0,58.34,0.0,0.1421,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-17,0,-0.07148502994620226,0.0,59.65,0.0,0.1463,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-18,0,0.14224224426373144,0.0,57.9,0.0,0.1406,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-19,0,0.39399008003674085,0.0,57.97,0.0,0.139,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-20,1,1.0352946880172398,-1410.5966725279095,57.6,608616.9912929407,0.1335,200000,162500.7366752152,-37499.26332478481,0.8125036833760759
2020-09-21,1,0.9731207416033903,-1410.5966725279095,51.63,608616.9912929407,0.12,200000,145863.14515776886,-54136.85484223114,0.7293157257888443
2020-09-22,1,1.1558030828507915,-1410.5966725279095,53.31,608616.9912929407,0.1226,200000,149815.35174497738,-50184.64825502262,0.7490767587248869
2020-09-23,2,2.0035793287532004,0.0,51.84,0.0,0.1126,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-24,2,1.7300772084333855,0.0,55.16,0.0,0.1198,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-25,2,1.3076185234032822,0.0,54.87,0.0,0.121,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-26,2,1.3479661981328825,0.0,56.2,0.0,0.1226,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-27,2,1.4264899134000415,0.0,55.55,0.0,0.1204,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-28,2,1.3856368452329122,0.0,56.22,0.0,0.1211,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-29,2,1.577089850046473,0.0,61.25,0.0,0.1294,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-09-30,2,1.4388365505952823,0.0,64.1,0.0,0.1356,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-01,0,0.7766989007133174,0.0,64.67,0.0,0.1416,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-02,2,1.9326950630505288,0.0,63.85,0.0,0.1296,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-03,2,1.3711488847223732,0.0,60.73,0.0,0.1259,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-04,2,2.0552946720251906,0.0,63.12,0.0,0.1235,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-05,2,2.484089726249309,0.0,65.76,0.0,0.1211,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-06,2,2.1637055057085983,0.0,61.48,0.0,0.1125,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-07,2,1.2236806158161015,0.0,61.48,0.0,0.1194,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-08,1,1.0067003813139577,-1347.7641148530154,61.99,687637.0162941435,0.1215,200000,167095.79495947686,-32904.20504052314,0.8354789747973843
2020-10-09,1,0.6101167281727468,-1347.7641148530154,63.52,687637.0162941435,0.1274,200000,173214.93245133743,-26785.06754866257,0.8660746622566872
2020-10-10,2,1.3466634097416768,0.0,66.79,0.0,0.1264,200000,170195.64133093003,-29804.358669069974,0.8509782066546501
2020-10-11,2,2.216147193376482,0.0,72.46,0.0,0.1267,200000,170195.64133093003,-29804.358669069974,0.8509782066546501
2020-10-12,2,2.0354124180834887,0.0,72.93,0.0,0.1263,200000,170195.64133093003,-29804.358669069974,0.8509782066546501
2020-10-13,2,1.5580693536534416,0.0,70.07,0.0,0.1236,200000,170195.64133093003,-29804.358669069974,0.8509782066546501
2020-10-14,2,1.480588824556932,0.0,68.75,0.0,0.1203,200000,170195.64133093003,-29804.358669069974,0.8509782066546501
2020-10-15,1,1.0502537926620839,-1247.037231322758,68.24,695243.6328877861,0.1224,200000,170195.64133093,-29804.358669070003,0.85097820665465
2020-10-16,1,0.21655296057392623,-1247.037231322758,62.59,695243.6328877861,0.1192,200000,160925.10134871554,-39074.89865128446,0.8046255067435777
2020-10-17,0,-0.040412226079510546,0.0,62.99,0.0,0.1217,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-18,0,0.16947356537851882,0.0,64.42,0.0,0.1219,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-19,0,0.11723617431097369,0.0,64.08,0.0,0.1211,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-20,0,-0.7775888392579522,0.0,57.85,0.0,0.1154,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-21,0,-0.06270947829445873,0.0,62.72,0.0,0.1187,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-22,0,0.371004611314676,0.0,65.54,0.0,0.1208,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-23,0,-0.7697125330390975,0.0,63.26,0.0,0.1227,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-24,0,-0.8779034631218239,0.0,64.14,0.0,0.125,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-25,-2,-1.2681809505191617,0.0,62.77,0.0,0.1255,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-26,0,-0.9609298119675688,0.0,60.2,0.0,0.1191,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-27,0,-0.42581392210564506,0.0,61.2,0.0,0.1178,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-28,-1,-1.0844755914607558,1444.8535775484772,56.8,-724979.5336108967,0.1132,200000,164135.366409507,-35864.633590493,0.820676832047535
2020-10-29,-1,-0.2121602848263506,1444.8535775484772,56.87,-724979.5336108967,0.1081,200000,160539.11053851983,-39460.88946148017,0.8026955526925992
2020-10-30,0,1.0003917390285455,0.0,58.21,0.0,0.1042,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-10-31,0,0.7345779342392281,0.0,58.16,0.0,0.1058,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-01,0,0.5903069701953456,0.0,58.17,0.0,0.1071,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-02,0,0.3129243795757232,0.0,54.77,0.0,0.1024,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-03,0,-0.11131677681987386,0.0,53.2,0.0,0.1015,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-04,0,0.19146584339810757,0.0,54.09,0.0,0.1025,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-05,0,0.45140398087053246,0.0,56.69,0.0,0.1065,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-06,0,0.7707436327173138,0.0,61.57,0.0,0.1143,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-07,0,-0.154273637299323,0.0,57.4,0.0,0.1097,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-08,0,-0.9673601013497924,0.0,60.61,0.0,0.1192,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-09,-2,-1.7133585373486973,0.0,58.42,0.0,0.1181,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-10,-2,-1.6224753561902607,0.0,59.06,0.0,0.12,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-11,-2,-1.54796341230877,0.0,58.92,0.0,0.1203,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-12,1,1.0358940062862307,1234.904802847004,62.99,-669420.4262593184,0.1162,200000,155573.30706266558,-44426.69293733442,0.777866535313328
2020-11-13,2,1.5117130402125938,0.0,65.8,0.0,0.1184,200000,157570.66462089517,-42429.33537910483,0.7878533231044759
2020-11-14,1,1.1398693777333273,-1232.9472975030922,63.9,678598.9001761205,0.1161,200000,157570.66462089517,-42429.33537910483,0.7878533231044759
2020-11-15,0,0.052121022578492174,0.0,61.16,0.0,0.1158,200000,154395.96869578952,-45604.03130421048,0.7719798434789475
2020-11-16,1,1.1282671205105965,-1195.940888425945,64.55,661508.0064086955,0.1167,200000,154395.96869578952,-45604.03130421048,0.7719798434789475
2020-11-17,2,1.5820460003594714,0.0,66.82,0.0,0.1178,200000,156383.09570546684,-43616.90429453316,0.7819154785273342
2020-11-18,0,-0.7708893827795481,0.0,63.17,0.0,0.1229,200000,156383.09570546684,-43616.90429453316,0.7819154785273342
2020-11-19,0,-0.4424402335203073,0.0,62.38,0.0,0.12,200000,156383.09570546684,-43616.90429453316,0.7819154785273342
2020-11-20,0,-0.46870650350349646,0.0,63.23,0.0,0.1221,200000,156383.09570546684,-43616.90429453316,0.7819154785273342
2020-11-21,2,1.574650752117616,0.0,72.62,0.0,0.1286,200000,156383.09570546684,-43616.90429453316,0.7819154785273342
2020-11-22,1,1.094375344710675,-1136.6702697010237,68.79,631595.7015568127,0.1238,200000,156383.09570546687,-43616.90429453313,0.7819154785273343
2020-11-23,2,2.7864953793128637,0.0,79.52,0.0,0.128,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-24,2,2.543333231405283,0.0,86.8,0.0,0.1359,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-25,-2,-3.7819370756590835,0.0,78.15,0.0,0.384,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-26,-2,-2.1723750215542026,0.0,70.16,0.0,0.2355,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-27,-2,-1.7231856963419165,0.0,69.5,0.0,0.22,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-28,-2,-1.8960066166119374,0.0,75.31,0.0,0.2886,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-29,-2,-1.6207504303646063,0.0,75.06,0.0,0.2814,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-11-30,-2,-1.2581120968783137,0.0,78.91,0.0,0.2661,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-12-01,-1,-1.1742694616714178,1108.8403217911,74.82,-323444.18275403546,0.2565,200000,165926.8657528202,-34073.13424717981,0.8296343287641009
2020-12-02,-1,-1.1220748744640763,1108.8403217911,76.66,-323444.18275403546,0.272,200000,172980.51677760336,-27019.483222396637,0.8649025838880169
2020-12-03,-1,-0.9586166482500029,1108.8403217911,75.69,-323444.18275403546,0.2601,200000,168055.955890693,-31944.044109306997,0.840279779453465
2020-12-04,-1,-0.7136109177468497,1108.8403217911,69.01,-323444.18275403546,0.2186,200000,147225.96895683598,-52774.031043164025,0.7361298447841799
2020-12-05,-1,-0.7393178972821336,1108.8403217911,71.83,-323444.18275403546,0.239,200000,156951.15999246918,-43048.84000753082,0.7847557999623459
2020-12-06,-1,-0.6122602021760276,1108.8403217911,74.61,-323444.18275403546,0.2419,200000,160971.72421703514,-39028.27578296486,0.8048586210851757
2020-12-07,-1,-0.4065509176021321,1108.8403217911,75.57,-323444.18275403546,0.2303,200000,158284.25840600778,-41715.74159399222,0.7914212920300389
2020-12-08,-1,-0.3048624391928637,1108.8403217911,69.61,-323444.18275403546,0.2083,200000,144559.79806754406,-55440.20193245594,0.7227989903377203
2020-12-09,-1,-0.22618871147967304,1108.8403217911,69.38,-323444.18275403546,0.2061,200000,143593.18759147322,-56406.81240852678,0.7179659379573662
2020-12-10,0,-0.10485761583852732,0.0,65.96,0.0,0.1915,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-11,0,0.04506103739035708,0.0,63.71,0.0,0.1808,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-12,0,0.012358378395774881,0.0,65.95,0.0,0.1954,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-13,0,0.056443164585324855,0.0,68.25,0.0,0.2093,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-14,0,0.20508260831227998,0.0,68.0,0.0,0.2178,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-15,0,0.5704424804241739,0.0,67.63,0.0,0.2077,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-16,2,1.4041991112941938,0.0,73.21,0.0,0.2085,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-17,2,1.8760390271074174,0.0,74.28,0.0,0.1996,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-18,1,1.0236070397693031,-1047.011226991995,73.89,365440.0546170927,0.2117,200000,154727.31912487705,-45272.680875122955,0.7736365956243852
2020-12-19,1,0.2044563639151481,-1047.011226991995,73.5,365440.0546170927,0.2233,200000,158558.08937990846,-41441.91062009154,0.7927904468995423
2020-12-20,1,1.0900567971687085,-1047.011226991995,73.69,365440.0546170927,0.2086,200000,153385.05271016568,-46614.94728983432,0.7669252635508284
2020-12-21,0,-0.03756198960271603,0.0,67.77,0.0,0.2066,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-22,0,0.5340026977342338,0.0,67.64,0.0,0.1975,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-23,0,0.22339266407286726,0.0,55.42,0.0,0.1639,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-24,0,0.4530780605495691,0.0,62.1,0.0,0.1809,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-25,0,0.5630388320084881,0.0,64.27,0.0,0.1856,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-26,0,-0.7009922948437297,0.0,66.56,0.0,0.2019,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-27,0,0.2942588442738161,0.0,66.97,0.0,0.1949,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-28,2,1.2337777532545662,0.0,69.04,0.0,0.193,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-29,0,0.47943659271729916,0.0,65.33,0.0,0.1877,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-30,0,-0.05678805842809972,0.0,64.09,0.0,0.1882,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2020-12-31,0,0.20336408751321788,0.0,63.91,0.0,0.186,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-01,-2,-2.667291895692774,0.0,56.6,0.0,0.1933,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-02,-2,-2.608196135133333,0.0,57.46,0.0,0.2049,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-03,-2,-1.843783959110924,0.0,59.35,0.0,0.2025,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-04,0,-0.8035906596051269,0.0,60.34,0.0,0.1908,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-05,-2,-1.3017435964990696,0.0,59.64,0.0,0.1981,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-06,-1,-1.0060095370451216,1174.7759284592707,63.92,-359634.47005324037,0.2088,200000,150183.3546942332,-49816.64530576681,0.7509167734711659
2021-01-07,-1,-1.166254263027826,1174.7759284592707,67.75,-359634.47005324037,0.2262,200000,160940.38627915859,-39059.613720841415,0.8047019313957929
2021-01-08,-1,-0.4708166500645169,1174.7759284592707,68.59,-359634.47005324037,0.2178,200000,158906.26851061714,-41093.73148938286,0.7945313425530858
2021-01-09,0,0.6107018057138933,0.0,78.44,0.0,0.2313,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-10,2,2.846028987517378,0.0,96.37,0.0,0.2312,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-11,2,1.2318550631981804,0.0,88.24,0.0,0.2383,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-12,2,2.821535385730728,0.0,99.72,0.0,0.2182,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-13,2,2.9525517500355427,0.0,117.35,0.0,0.2255,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-14,2,2.0381768654788015,0.0,111.71,0.0,0.2278,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-15,2,1.4046738542930655,0.0,103.25,0.0,0.2247,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-16,2,1.398236502323994,0.0,108.08,0.0,0.2294,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-17,0,0.8947895487825144,0.0,102.25,0.0,0.233,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-18,0,0.6824448527134384,0.0,103.98,0.0,0.2435,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-19,0,0.6433488700349583,0.0,102.42,0.0,0.2389,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-20,0,0.5799440456563185,0.0,98.99,0.0,0.2312,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-21,0,0.3005065416003459,0.0,82.92,0.0,0.2016,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-22,0,0.24968118993531543,0.0,86.94,0.0,0.2105,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-23,0,-0.05455684723471628,0.0,85.95,0.0,0.2167,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-24,0,-0.027570151860388043,0.0,90.0,0.0,0.2234,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-25,0,-0.05683413551947092,0.0,87.89,0.0,0.2162,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-26,0,-0.03392884823808537,0.0,89.26,0.0,0.2159,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-27,0,-0.4025716547592746,0.0,78.41,0.0,0.1954,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-28,0,-0.27916513129386655,0.0,86.82,0.0,0.2097,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-29,0,-0.6812911661406189,0.0,85.49,0.0,0.2114,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-30,0,-0.6539498608654692,0.0,84.51,0.0,0.2089,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-01-31,0,-0.24218257855405206,0.0,85.65,0.0,0.2027,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-02-01,0,0.1865904374477678,0.0,88.69,0.0,0.2036,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-02-02,0,0.48308675180973487,0.0,92.37,0.0,0.2112,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-02-03,0,-0.2337225237107891,0.0,95.23,0.0,0.2283,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-02-04,-1,-1.049984660025535,784.541021051125,90.0,-313676.99642204016,0.2251,200000,141217.3837892025,-58782.61621079751,0.7060869189460124
2021-02-05,-2,-1.7745202472839392,0.0,96.44,0.0,0.2479,200000,143316.77513205574,-56683.22486794426,0.7165838756602787
2021-02-06,-2,-2.755363225456825,0.0,94.24,0.0,0.2597,200000,143316.77513205574,-56683.22486794426,0.7165838756602787
2021-02-07,-2,-1.9112020671490875,0.0,92.3,0.0,0.2483,200000,143316.77513205574,-56683.22486794426,0.7165838756602787
2021-02-08,-2,-1.77608329997317,0.0,98.01,0.0,0.2655,200000,143316.77513205574,-56683.22486794426,0.7165838756602787
2021-02-09,-1,-1.0494453879430619,658.8065419327744,108.77,-251432.938828168,0.285,200000,143316.77513205574,-56683.22486794426,0.7165838756602787
2021-02-10,-1,-1.0359939565964291,658.8065419327744,116.41,-251432.938828168,0.3065,200000,153755.86529722775,-46244.13470277225,0.7687793264861388
2021-02-11,0,0.516672587165317,0.0,142.34,0.0,0.3457,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-12,0,0.5418050580459555,0.0,142.79,0.0,0.3456,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-13,2,1.7473686496550083,0.0,176.11,0.0,0.3969,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-14,0,0.9621831108445913,0.0,156.33,0.0,0.3657,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-15,2,2.0279077932769916,0.0,158.61,0.0,0.344,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-16,-2,-1.37912510687772,0.0,155.68,0.0,0.424,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-17,0,0.21784686333489164,0.0,168.37,0.0,0.409,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-18,0,-0.7779930012382116,0.0,169.25,0.0,0.4426,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-19,0,-0.16538661650163067,0.0,180.19,0.0,0.451,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-20,-2,-1.229838273410606,0.0,164.09,0.0,0.4492,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-21,-2,-3.2278940768157196,0.0,161.87,0.0,0.6419,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-22,-2,-2.338577040480852,0.0,144.39,0.0,0.5432,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-23,-2,-1.7006583074679766,0.0,127.13,0.0,0.4466,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-24,-2,-2.027290829076761,0.0,130.96,0.0,0.5354,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-25,-2,-1.7431800758594334,0.0,121.25,0.0,0.4952,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-26,-2,-1.5638568359982656,0.0,118.23,0.0,0.4866,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-27,-2,-1.3667274324274532,0.0,119.78,0.0,0.4879,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-02-28,-2,-1.5568101363234808,0.0,111.31,0.0,0.5186,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
2021-03-01,-1,-1.1746523450423925,548.4831949607809,124.4,-129079.283868939,0.5286,200000,136462.6189062423,-63537.38109375769,0.6823130945312115
