date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-03,0,-0.18057539856404942,0.0,0.3754,0.0,0.0167,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-04,-2,-1.3331778354638655,0.0,0.3971,0.0,0.018734,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-05,-2,-1.6491860571921486,0.0,0.3899,0.0,0.018793,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-06,-2,-2.1434300044211745,0.0,0.3898,0.0,0.019704,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-07,-2,-1.6398535441561812,0.0,0.3783,0.0,0.018671,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-08,-2,-2.087830179568044,0.0,0.3963,0.0,0.020815,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-09,-2,-1.6674490188477125,0.0,0.4258,0.0,0.021929,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-10,0,-0.45274005662030975,0.0,0.4545,0.0,0.021422,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-11,0,-0.4464507870955715,0.0,0.4217,0.0,0.019966,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-12,0,0.260518118247422,0.0,0.4512,0.0,0.020429,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-13,2,1.9680444610385848,0.0,0.4877,0.0,0.019598,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-14,2,2.4742463946708204,0.0,0.5501,0.0,0.020513,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-15,2,1.7973332110668954,0.0,0.5104,0.0,0.019575,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-16,2,1.9554455475080363,0.0,0.5368,0.0,0.019842,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-17,1,1.1447634276587413,-163598.21043993102,0.5063,4137351.345940913,0.02002,200000,165659.54789147415,-34340.452108525846,0.8282977394573707
2020-08-18,2,1.3231015650958198,0.0,0.4951,0.0,0.019089,200000,167679.1220376179,-32320.877962382103,0.8383956101880895
2020-08-19,1,1.0313328468697385,-184384.34356456774,0.4547,4695052.97747712,0.017857,200000,167679.1220376179,-32320.877962382103,0.8383956101880895
2020-08-20,2,1.70575236311051,0.0,0.5412,0.0,0.019392,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-21,2,2.259051470372527,0.0,0.5576,0.0,0.017962,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-22,2,2.667270682223412,0.0,0.6455,0.0,0.018165,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-23,2,1.9848241691053254,0.0,0.6133,0.0,0.017889,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-24,2,1.6196373774690473,0.0,0.6116,0.0,0.01817,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-25,2,1.5274760914588545,0.0,0.5779,0.0,0.016883,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-26,2,1.8329573489153563,0.0,0.6398,0.0,0.017113,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-27,2,1.4942564666543088,0.0,0.5815,0.0,0.015933,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-28,2,1.5314386104965103,0.0,0.6149,0.0,0.016317,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-29,2,1.419201444288334,0.0,0.6333,0.0,0.016744,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-30,1,1.0022572160970225,-143362.14971194995,0.6153,5154603.559736038,0.017113,200000,176421.46143552562,-23578.53856447438,0.8821073071776281
2020-08-31,1,0.6264137294782878,-143362.14971194995,0.5953,5154603.559736038,0.017372,200000,174889.26076325827,-25110.739236741734,0.8744463038162913
2020-09-01,1,0.5703937923311997,-143362.14971194995,0.5838,5154603.559736038,0.016989,200000,171266.38287819194,-28733.617121808056,0.8563319143909597
2020-09-02,1,0.4703797950606343,-143362.14971194995,0.5476,5154603.559736038,0.015995,200000,160952.9971202417,-39047.00287975831,0.8047649856012085
2020-09-03,1,0.6480025519421487,-143362.14971194995,0.437,5154603.559736038,0.012343,200000,126272.53116194403,-73727.46883805597,0.6313626558097202
2020-09-04,0,-0.11547584421825698,0.0,0.4613,0.0,0.014268,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-05,0,0.3180287642082017,0.0,0.417,0.0,0.012101,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-06,0,0.5376287553758576,0.0,0.4401,0.0,0.012354,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-07,0,0.2504671923335757,0.0,0.4261,0.0,0.012201,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-08,0,-0.537969305206322,0.0,0.4036,0.0,0.012119,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-09,-2,-1.306629504416439,0.0,0.4165,0.0,0.012841,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-10,0,0.06720229134779447,0.0,0.4562,0.0,0.013005,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-11,0,-0.6542185724465838,0.0,0.4483,0.0,0.013239,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-12,1,1.025978927226278,-171756.6438082666,0.492,6297359.620960368,0.013419,200000,169008.53750733435,-30991.462492665654,0.8450426875366717
2020-09-13,2,1.3282142266424957,0.0,0.4792,0.0,0.01281,200000,170645.14447575342,-29354.85552424658,0.8532257223787671
2020-09-14,2,2.2999711850564184,0.0,0.5144,0.0,0.012861,200000,170645.14447575342,-29354.85552424658,0.8532257223787671
2020-09-15,2,2.1965865776576123,0.0,0.5096,0.0,0.012569,200000,170645.14447575342,-29354.85552424658,0.8532257223787671
2020-09-16,2,1.6381675415501824,0.0,0.4953,0.0,0.01246,200000,170645.14447575342,-29354.85552424658,0.8532257223787671
2020-09-17,0,-0.35047467987302056,0.0,0.4707,0.0,0.013514,200000,170645.14447575342,-29354.85552424658,0.8532257223787671
2020-09-18,-1,-1.0340674331159616,179475.33074858374,0.4754,-5912860.168945025,0.01443,200000,170645.14447575342,-29354.85552424658,0.8532257223787671
2020-09-19,-2,-1.7364959936347526,0.0,0.4672,0.0,0.015265,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-20,-2,-1.2285239564052597,0.0,0.4585,0.0,0.014476,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-21,0,-0.8255315319747629,0.0,0.4115,0.0,0.012605,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-22,0,-0.35641533736937,0.0,0.4187,0.0,0.01234,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-23,0,-0.758464323480022,0.0,0.3715,0.0,0.011381,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-24,0,-0.6712154582720222,0.0,0.4079,0.0,0.012385,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-25,0,-0.9378261622107857,0.0,0.4131,0.0,0.012909,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-26,0,-0.4898049330046051,0.0,0.4261,0.0,0.012851,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-27,0,-0.6323876963387544,0.0,0.4155,0.0,0.012741,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-28,0,-0.9903446851740475,0.0,0.4009,0.0,0.012765,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-29,0,-0.6694523032757075,0.0,0.4261,0.0,0.013169,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-09-30,0,-0.993672457765503,0.0,0.4206,0.0,0.013519,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-01,0,-0.04249771125581784,0.0,0.4333,0.0,0.012732,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-02,0,-0.23355801553318112,0.0,0.3948,0.0,0.011859,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-03,0,-0.2047591273663667,0.0,0.3896,0.0,0.011739,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-04,0,0.1366835584272509,0.0,0.3942,0.0,0.011657,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-05,0,0.7360861800300716,0.0,0.3936,0.0,0.011383,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-06,2,1.98452038922403,0.0,0.3583,0.0,0.010106,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-07,0,-0.04628655948099563,0.0,0.3683,0.0,0.011227,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-08,2,1.2089822948893858,0.0,0.379,0.0,0.011012,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-09,2,1.3941590877298524,0.0,0.3982,0.0,0.011455,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-10,1,1.0482884334676603,-225202.3409170197,0.3931,7765529.843375477,0.0114,200000,177054.08042896088,-22945.91957103912,0.8852704021448043
2020-10-11,1,1.0562282077183966,-225202.3409170197,0.3959,7765529.843375477,0.011436,200000,177964.20605789006,-22035.793942109944,0.8898210302894503
2020-10-12,2,1.8172011297260788,0.0,0.4075,0.0,0.011377,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-13,2,1.5341091874543644,0.0,0.4102,0.0,0.011482,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-14,0,0.9264650162217721,0.0,0.3901,0.0,0.011139,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-15,0,0.64353328074405,0.0,0.3808,0.0,0.010963,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-16,0,0.5656686349414091,0.0,0.3676,0.0,0.010591,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-17,0,0.4995273390718825,0.0,0.3814,0.0,0.010988,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-18,0,-0.8632703686817931,0.0,0.385,0.0,0.011627,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-19,-1,-1.1755837533859899,241406.63633569234,0.3738,-7918374.926490155,0.011396,200000,180475.6013245636,-19524.398675436387,0.9023780066228181
2020-10-20,-2,-1.429120656547168,0.0,0.3544,0.0,0.010781,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-21,-2,-1.3002391525108683,0.0,0.3728,0.0,0.011339,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-22,-2,-2.296047947303537,0.0,0.3817,0.0,0.012155,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-23,-2,-2.3665238682222745,0.0,0.3749,0.0,0.012218,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-24,-2,-2.128008508349363,0.0,0.3732,0.0,0.012282,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-25,-2,-1.295783911847342,0.0,0.3711,0.0,0.01179,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-26,-1,-1.016996306664045,249638.7281773534,0.3611,-7929674.942368254,0.011368,200000,180289.08948968461,-19710.910510315385,0.901445447448423
2020-10-27,-1,-1.1545568870684557,249638.7281773534,0.357,-7929674.942368254,0.01137,200000,179281.4300540422,-20718.569945957803,0.896407150270211
2020-10-28,-1,-0.7575033594986301,249638.7281773534,0.3399,-7929674.942368254,0.010638,200000,169208.0857443959,-30791.91425560409,0.8460404287219796
2020-10-29,0,-0.024139983358334543,0.0,0.3376,0.0,0.010186,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-10-30,0,-0.7663065377783435,0.0,0.32,0.0,0.01008,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-10-31,0,-0.4656028326471724,0.0,0.3181,0.0,0.009895,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-01,0,-0.3884955772175717,0.0,0.3377,0.0,0.010505,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-02,0,-0.48846323786405366,0.0,0.3204,0.0,0.01005,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-03,2,1.255764642104691,0.0,0.3157,0.0,0.00925,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-04,0,0.6773540741743782,0.0,0.3124,0.0,0.009398,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-05,0,0.1751720086368968,0.0,0.316,0.0,0.009721,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-06,0,-0.0031703010547719174,0.0,0.3604,0.0,0.011196,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-07,0,0.20010669925356356,0.0,0.3357,0.0,0.010383,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-08,0,-0.583577938102893,0.0,0.3512,0.0,0.011122,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-09,0,-0.9503966823462942,0.0,0.3439,0.0,0.011035,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-10,-1,-1.136635470723633,247041.2574342833,0.3578,-7631128.542690716,0.011583,200000,176782.72381997312,-23217.276180026878,0.8839136190998657
2020-11-11,0,-0.07903860725160627,0.0,0.3613,0.0,0.01134,200000,174063.7151830793,-25936.2848169207,0.8703185759153965
2020-11-12,2,2.219239677890968,0.0,0.365,0.0,0.010644,200000,174063.7151830793,-25936.2848169207,0.8703185759153965
2020-11-13,0,-0.5817968624562638,0.0,0.3739,0.0,0.011814,200000,174063.7151830793,-25936.2848169207,0.8703185759153965
2020-11-14,0,-0.9295435580457158,0.0,0.3522,0.0,0.011245,200000,174063.7151830793,-25936.2848169207,0.8703185759153965
2020-11-15,-2,-1.2965329738766342,0.0,0.341,0.0,0.011039,200000,174063.7151830793,-25936.2848169207,0.8703185759153965
2020-11-16,-1,-1.016124473845721,246619.03539682532,0.3529,-7677475.087468212,0.011336,200000,174063.7151830793,-25936.2848169207,0.8703185759153965
2020-11-17,-2,-2.262305598412503,0.0,0.3631,0.0,0.012346,200000,179302.45086037455,-20697.54913962545,0.8965122543018728
2020-11-18,-2,-1.8723923452195501,0.0,0.3474,0.0,0.011777,200000,179302.45086037455,-20697.54913962545,0.8965122543018728
2020-11-19,-2,-1.284537843779492,0.0,0.3458,0.0,0.011504,200000,179302.45086037455,-20697.54913962545,0.8965122543018728
2020-11-20,-1,-1.187602036147997,247655.31886792067,0.362,-7434383.069092568,0.012059,200000,179302.45086037455,-20697.54913962545,0.8965122543018728
2020-11-21,-2,-2.1156874518445212,0.0,0.4062,0.0,0.014426,200000,185953.27049095457,-14046.729509045428,0.9297663524547729
2020-11-22,-2,-1.904347808959907,0.0,0.3886,0.0,0.013905,200000,185953.27049095457,-14046.729509045428,0.9297663524547729
2020-11-23,-2,-2.004389751469469,0.0,0.4374,0.0,0.016023,200000,185953.27049095457,-14046.729509045428,0.9297663524547729
2020-11-24,-1,-1.0456383279187411,199435.0820366308,0.4662,-5748524.498916612,0.016174,200000,185953.27049095457,-14046.729509045428,0.9297663524547729
2020-11-25,-1,-1.0950292602354192,199435.0820366308,0.4722,-5748524.498916612,0.016548,200000,189299.82914576918,-10700.170854230819,0.9464991457288459
2020-11-26,-2,-1.442260728035861,0.0,0.4039,0.0,0.014627,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-11-27,-2,-1.4090480521344722,0.0,0.3966,0.0,0.014487,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-11-28,-2,-1.6172776068255725,0.0,0.4078,0.0,0.01535,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-11-29,-2,-1.2840360722368809,0.0,0.4079,0.0,0.015151,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-11-30,0,-0.8997676882010394,0.0,0.4394,0.0,0.015972,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-01,0,-0.41433645557583176,0.0,0.4179,0.0,0.014737,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-02,-2,-1.3124910570966066,0.0,0.4373,0.0,0.016405,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-03,-2,-1.9140655247620315,0.0,0.4402,0.0,0.017397,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-04,-2,-1.6725155207750337,0.0,0.3991,0.0,0.015698,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-05,-2,-2.100480837187234,0.0,0.4227,0.0,0.017484,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-06,-2,-1.9256710128926995,0.0,0.4134,0.0,0.017144,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-07,-2,-2.0325089918671586,0.0,0.4219,0.0,0.018137,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-08,-2,-1.5949300329689913,0.0,0.3884,0.0,0.016382,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-09,-2,-1.6784538816922023,0.0,0.3882,0.0,0.016758,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-10,-2,-1.2685474827812353,0.0,0.3791,0.0,0.015937,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-11,-2,-1.443886018670635,0.0,0.3601,0.0,0.015587,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-12,-2,-1.2256162633707945,0.0,0.3838,0.0,0.016497,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-13,-1,-1.0020353067626377,244749.55916044003,0.3871,-5752431.958166748,0.01647,200000,189485.10870201266,-10514.891297987342,0.9474255435100633
2020-12-14,-1,-0.315934498264081,244749.55916044003,0.4052,-5752431.958166748,0.01637,200000,193339.83252699996,-6660.167473000038,0.9666991626349998
2020-12-15,-1,-0.5058906186105232,244749.55916044003,0.4001,-5752431.958166748,0.016501,200000,192845.17836180155,-7154.821638198453,0.9642258918090078
2020-12-16,-1,-0.22823903855918973,244749.55916044003,0.4251,-5752431.958166748,0.017274,200000,203410.54724447546,3410.547244475456,1.0170527362223774
2020-12-17,-1,-0.5704034850307879,244749.55916044003,0.4087,-5752431.958166748,0.017092,200000,198349.71185785788,-1650.2881421421189,0.9917485592892894
2020-12-18,0,0.09915930641872468,0.0,0.4336,0.0,0.017424,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-19,0,0.23108170518584747,0.0,0.4338,0.0,0.017373,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-20,2,1.2206304442897336,0.0,0.4277,0.0,0.016325,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-21,2,1.3016828122374255,0.0,0.4005,0.0,0.015523,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-22,0,0.7022622060821357,0.0,0.3964,0.0,0.015854,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-23,2,2.1629071526466332,0.0,0.3529,0.0,0.013236,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-24,0,0.9328548120941327,0.0,0.3781,0.0,0.014893,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-25,2,2.4218883942670213,0.0,0.4034,0.0,0.014598,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-26,0,0.5100567875721306,0.0,0.4167,0.0,0.016471,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-27,0,-0.3632498662210176,0.0,0.4014,0.0,0.016542,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-28,-2,-1.809735776324413,0.0,0.4496,0.0,0.020212,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-29,-2,-1.7638922772167152,0.0,0.4673,0.0,0.021135,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-30,0,-0.8175167801899762,0.0,0.4728,0.0,0.0202,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2020-12-31,0,0.1624652966157456,0.0,0.4665,0.0,0.018754,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-01,0,-0.7840687894540688,0.0,0.4497,0.0,0.019052,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-02,-2,-1.9247029116833805,0.0,0.434,0.0,0.019993,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-03,-2,-2.847688534907759,0.0,0.4864,0.0,0.026226,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-04,-2,-1.3484647779624888,0.0,0.523,0.0,0.024598,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-05,-2,-1.833081949594533,0.0,0.5472,0.0,0.027964,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-06,-2,-1.3708033703264573,0.0,0.6253,0.0,0.030819,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-07,-2,-1.3218376669596743,0.0,0.574,0.0,0.028673,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-08,0,-0.13241735753026185,0.0,0.628,0.0,0.027299,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-09,0,0.22111333326600452,0.0,0.6849,0.0,0.028812,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-10,0,0.1345851938212352,0.0,0.6342,0.0,0.02707,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-11,0,0.7440065662300919,0.0,0.6058,0.0,0.024344,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-12,0,0.7725652792475569,0.0,0.5695,0.0,0.02299,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-13,0,0.49898605053699546,0.0,0.6271,0.0,0.026073,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-14,0,0.35794825199590646,0.0,0.603,0.0,0.025743,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-15,0,0.7871989729497432,0.0,0.6112,0.0,0.025306,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-16,0,0.992587257287851,0.0,0.66,0.0,0.026863,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-17,0,0.8314604494954424,0.0,0.6625,0.0,0.027152,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-18,0,0.669091161222148,0.0,0.7455,0.0,0.030803,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-19,0,0.534220044707891,0.0,0.6956,0.0,0.029015,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-20,0,0.21200080830091006,0.0,0.8043,0.0,0.034595,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-21,1,1.0707340941357333,-131418.8076514984,0.6985,3288059.214290839,0.027918,200000,183592.0742891433,-16407.92571085671,0.9179603714457164
2021-01-22,0,-0.17452747387769782,0.0,0.7073,0.0,0.031268,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-23,0,0.599204985798861,0.0,0.7289,0.0,0.030068,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-24,0,0.8600192510357969,0.0,0.7598,0.0,0.030606,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-25,2,2.1499103139153886,0.0,0.8088,0.0,0.029758,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-26,2,3.1021308622443664,0.0,0.8941,0.0,0.029444,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-27,2,2.5931956928945237,0.0,0.7986,0.0,0.026361,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-28,2,1.9857264861166843,0.0,0.8163,0.0,0.027389,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-29,2,1.3958188840885861,0.0,0.8025,0.0,0.02783,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-30,1,1.140864993202944,-113477.17924794393,0.7655,3236226.090242943,0.026842,200000,173733.56142860214,-26266.438571397855,0.8686678071430107
2021-01-31,1,0.9822696272152892,-113477.17924794393,0.7202,3236226.090242943,0.025397,200000,163916.6985082692,-36083.30149173079,0.8195834925413461
2021-02-01,0,0.07523183776013391,0.0,0.7669,0.0,0.029382,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-02,0,0.7559615066383274,0.0,0.7886,0.0,0.028127,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-03,0,0.5358976699923994,0.0,0.8069,0.0,0.029177,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-04,0,0.40869306627685265,0.0,0.7617,0.0,0.02771,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-05,0,-0.2572119470652886,0.0,0.8324,0.0,0.032096,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-06,0,0.3695507260136009,0.0,0.8262,0.0,0.029946,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-07,0,0.5998447305058028,0.0,0.8249,0.0,0.029139,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-08,0,-0.03645355283306655,0.0,0.8455,0.0,0.031326,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-09,0,-0.323078123398156,0.0,0.9404,0.0,0.035375,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-10,2,2.660930344702953,0.0,1.227,0.0,0.035689,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-11,2,1.3388293643217004,0.0,1.3298,0.0,0.042558,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-12,0,-0.9067648772739925,0.0,1.4273,0.0,0.054359,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-13,0,0.5027629580243873,0.0,1.6156,0.0,0.054766,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-14,0,-0.2108359498665816,0.0,1.4652,0.0,0.052161,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-15,2,2.4586973562920944,0.0,1.7707,0.0,0.051032,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-16,2,2.1584452782773202,0.0,1.725,0.0,0.049319,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-17,2,2.5802496825858223,0.0,1.9668,0.0,0.051196,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-18,2,2.5986404022428333,0.0,2.2613,0.0,0.054483,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-19,2,2.25971506449968,0.0,2.2766,0.0,0.053602,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-20,2,1.2882144052087174,0.0,2.0461,0.0,0.053554,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-21,1,1.0035022581263986,-40574.161248611934,2.0416,1510892.7808916592,0.054826,200000,165672.41521033223,-34327.58478966777,0.8283620760516611
2021-02-22,1,0.7280865990054566,-40574.161248611934,1.8129,1510892.7808916592,0.050147,200000,149323.63721098262,-50676.36278901738,0.746618186054913
2021-02-23,1,0.3681978657418508,-40574.161248611934,1.4568,1510892.7808916592,0.042224,200000,122904.37488734728,-77095.62511265272,0.6145218744367364
2021-02-24,1,1.1067239820737218,-40574.161248611934,1.6695,1510892.7808916592,0.042694,200000,132244.6185919461,-67755.38140805389,0.6612230929597306
2021-02-25,1,1.016606756327863,-40574.161248611934,1.5406,1510892.7808916592,0.039342,200000,121950.0966054512,-78049.9033945488,0.609750483027256
2021-02-26,1,0.6500341255946162,-40574.161248611934,1.4844,1510892.7808916592,0.039453,200000,119837.53784195818,-80162.46215804182,0.5991876892097909
