date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2020-07-30,-2,-1.4205217642729604,0.0,0.0007611,0.0,81.15,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-07-31,-2,-1.556214095024083,0.0,0.0007611,0.0,82.45,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-01,-2,-2.1631191670289183,0.0,0.000811,0.0,93.13,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-02,-2,-1.5540759164045999,0.0,0.0007635,0.0,85.29,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-03,-2,-1.6071638861975364,0.0,0.0007699,0.0,87.72,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-04,-2,-1.2334485067825134,0.0,0.0007788,0.0,86.88,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-05,-2,-1.8629400513090608,0.0,0.0007661,0.0,92.2,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-06,-2,-2.090261139117459,0.0,0.0007845,0.0,100.42,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-07,0,-0.7501709289116347,0.0,0.0008578,0.0,96.53,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-08,0,-0.9195821975972037,0.0,0.0008517,0.0,98.36,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-09,0,-0.9833711783622467,0.0,0.0008322,0.0,97.72,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-10,0,-0.36745469801285036,0.0,0.0008578,0.0,95.54,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-11,0,0.06446198475090396,0.0,0.0008198,0.0,88.55,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-12,0,0.3283573351728866,0.0,0.0008584,0.0,91.7,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-13,0,0.1482582987937368,0.0,0.0008484,0.0,92.77,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-14,0,0.4073692421994638,0.0,0.000847,0.0,92.0,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-15,0,0.3085046211133218,0.0,0.000855,0.0,93.95,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-16,2,1.277121084607743,0.0,0.000907,0.0,95.06,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-17,0,0.2072682871688491,0.0,0.0008824,0.0,97.62,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-18,0,0.3928854439905599,0.0,0.0008437,0.0,92.66,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-19,1,1.0665076073800175,-125054481.80009851,0.0008226,1172.7065290556434,87.72,200000,205739.63345752208,5739.633457522083,1.0286981672876103
2020-08-20,1,0.7130574024275967,-125054481.80009851,0.000845,1172.7065290556434,91.5,200000,212973.68452967462,12973.684529674618,1.0648684226483731
2020-08-21,0,-0.03841928033767117,0.0,0.0007758,0.0,86.75,200000,201024.6090424614,1024.6090424614085,1.005123045212307
2020-08-22,0,-0.4525210376580145,0.0,0.0007962,0.0,90.82,200000,201024.6090424614,1024.6090424614085,1.005123045212307
2020-08-23,-1,-1.1104380894446915,129777023.26821266,0.0007745,-1099.5766822145356,91.41,200000,201024.60904246138,1024.6090424613794,1.005123045212307
2020-08-24,-1,-0.937377240653754,129777023.26821266,0.0007816,-1099.5766822145356,91.82,200000,202396.85234737367,2396.8523473736714,1.0119842617368684
2020-08-25,-1,-0.273449491967807,129777023.26821266,0.0007459,-1099.5766822145356,84.5,200000,189714.91130288807,-10285.088697111933,0.9485745565144403
2020-08-26,-2,-1.2575117291837816,0.0,0.0007359,0.0,85.8,200000,199865.37695339086,-134.6230466091365,0.9993268847669543
2020-08-27,-1,-1.1419924092182443,139648810.05686897,0.0007156,-1198.9524712261,83.35,200000,199865.3769533909,-134.6230466091074,0.9993268847669544
2020-08-28,-1,-1.06639984260324,139648810.05686897,0.0007313,-1198.9524712261,84.99,200000,204024.1453240945,4024.145324094512,1.0201207266204726
2020-08-29,-1,-0.7615701738432243,139648810.05686897,0.0007416,-1198.9524712261,85.0,200000,205474.5175923925,5474.517592392513,1.0273725879619626
2020-08-30,-2,-1.5536205597921264,0.0,0.000742,0.0,88.27,200000,202077.49452632194,2077.4945263219415,1.0103874726316098
2020-08-31,-2,-1.3530170776541774,0.0,0.0007249,0.0,86.1,200000,202077.49452632194,2077.4945263219415,1.0103874726316098
2020-09-01,-2,-1.7410269966390441,0.0,0.00073,0.0,89.05,200000,202077.49452632194,2077.4945263219415,1.0103874726316098
2020-09-02,0,-0.9596431950099423,0.0,0.0007035,0.0,83.27,200000,202077.49452632194,2077.4945263219415,1.0103874726316098
2020-09-03,0,0.6608169756047751,0.0,0.0006018,0.0,66.6,200000,202077.49452632194,2077.4945263219415,1.0103874726316098
2020-09-04,-1,-1.1788921588752654,167227320.8592535,0.0006042,-1391.3349939845905,72.62,200000,202077.49452632194,2077.4945263219415,1.0103874726316098
2020-09-05,-2,-2.201721531271063,0.0,0.0005336,0.0,68.02,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-06,-2,-2.131975740830263,0.0,0.0005402,0.0,70.12,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-07,-2,-2.5435317717158883,0.0,0.0005492,0.0,76.05,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-08,-2,-2.3002388509161436,0.0,0.0005328,0.0,74.74,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-09,-2,-1.803888137655495,0.0,0.0005491,0.0,75.5,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-10,-2,-1.7090479963641172,0.0,0.0005535,0.0,77.01,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-11,0,-0.5770517828106467,0.0,0.0006032,0.0,77.09,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-12,-1,-1.1509321590062318,176431634.69953755,0.000588,-1307.5598840853045,79.34,200000,207483.60240665614,7483.602406656137,1.0374180120332808
2020-09-13,-2,-1.3212252946088754,0.0,0.0005446,0.0,75.53,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-14,0,-0.9206197738249037,0.0,0.0005563,0.0,75.13,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-15,0,-0.7187086199692004,0.0,0.0005457,0.0,72.95,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-16,0,-0.5050939978719645,0.0,0.0005526,0.0,73.01,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-17,0,-0.35541029939200125,0.0,0.0005585,0.0,73.32,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-18,0,-0.29224849662751706,0.0,0.0005497,0.0,72.24,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-19,0,-0.7206058852626873,0.0,0.0005345,0.0,72.85,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-20,0,-0.477428186898393,0.0,0.0005255,0.0,70.77,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-21,0,-0.7475863853132795,0.0,0.0004844,0.0,66.81,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-22,0,-0.8548896309308658,0.0,0.0004878,0.0,68.12,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-23,-2,-1.4386215225746624,0.0,0.0004541,0.0,64.86,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-24,0,-0.791378097160857,0.0,0.0004884,0.0,67.79,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-25,0,-0.8756285945140481,0.0,0.0004914,0.0,68.55,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-26,0,-0.9502741275385237,0.0,0.0004925,0.0,69.04,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-27,-2,-1.8864152127239675,0.0,0.0004732,0.0,68.78,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-28,-1,-1.1173018551117717,221359734.77380562,0.0004747,-1560.1999420508616,67.35,200000,210158.93219425104,10158.932194251043,1.0507946609712553
2020-09-29,-1,-1.1687023126573162,221359734.77380562,0.00048,-1560.1999420508616,68.45,200000,213048.3587248082,13048.358724808204,1.065241793624041
2020-09-30,-2,-1.3322581729265466,0.0,0.0004804,0.0,69.17,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-01,-2,-1.3138921633299356,0.0,0.000472,0.0,68.06,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-02,0,-0.37008451875028153,0.0,0.000471,0.0,65.95,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-03,0,-0.7229769887874854,0.0,0.0004625,0.0,65.6,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-04,0,-0.834057653839752,0.0,0.000465,0.0,66.39,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-05,-2,-1.5990030745457513,0.0,0.0004551,0.0,67.15,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-06,-2,-1.6368113469377614,0.0,0.0004392,0.0,65.28,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-07,-2,-1.3497104046424604,0.0,0.0004471,0.0,65.94,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-08,0,-0.43633551788909386,0.0,0.0004622,0.0,66.34,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-09,0,0.24973969335702428,0.0,0.0004761,0.0,67.27,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-10,0,-0.6947512964995446,0.0,0.0004691,0.0,67.92,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-11,0,-0.4552955401590565,0.0,0.000497,0.0,71.71,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-12,0,0.6674653989147474,0.0,0.0005071,0.0,71.66,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-13,0,-0.9410207782761965,0.0,0.0004882,0.0,71.23,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-14,0,-0.944919488795931,0.0,0.0004793,0.0,70.05,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-15,0,-0.1825437973269475,0.0,0.00048,0.0,69.27,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-16,0,0.18905913352060152,0.0,0.00046,0.0,66.06,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-17,0,0.14692089525135837,0.0,0.0004688,0.0,67.33,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-18,2,1.4335200001357415,0.0,0.0004786,0.0,67.29,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-19,-2,-3.2598952236711702,0.0,0.0004754,0.0,74.93,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-20,0,0.1195338343983977,0.0,0.0004901,0.0,70.65,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-21,0,0.10426187782787619,0.0,0.0005182,0.0,74.73,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-22,0,0.024885787531312573,0.0,0.000518,0.0,74.98,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-23,0,0.05985367158470555,0.0,0.0004982,0.0,72.13,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-24,0,-0.19384266913741538,0.0,0.0005028,0.0,73.31,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-25,0,-0.15216084420079806,0.0,0.0004882,0.0,71.06,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-26,0,0.4897440917935381,0.0,0.0004832,0.0,69.19,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-27,0,0.152042437996353,0.0,0.0004909,0.0,70.75,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-28,0,-0.5302311784768448,0.0,0.0004636,0.0,67.91,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-29,0,-0.6723826146475059,0.0,0.0004558,0.0,67.1,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-30,-2,-2.4003310925788464,0.0,0.0004483,0.0,69.69,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-10-31,-2,-2.0486331500837496,0.0,0.0004499,0.0,70.08,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-01,-2,-1.235410574713886,0.0,0.0004513,0.0,68.79,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-02,0,-0.22863974429297193,0.0,0.0004395,0.0,64.95,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-03,0,0.11140312648345332,0.0,0.0004398,0.0,64.32,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-04,0,-0.038074449287616975,0.0,0.0004403,0.0,64.75,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-05,-2,-1.5066204925818651,0.0,0.0004374,0.0,67.78,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-06,0,-0.3036011161174433,0.0,0.0004699,0.0,70.09,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-07,0,0.5931610116905702,0.0,0.0004578,0.0,66.57,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-08,0,0.6191281636981056,0.0,0.0004693,0.0,68.06,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-09,0,0.6978254683781272,0.0,0.0004703,0.0,68.09,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-10,0,0.5311951440187231,0.0,0.0004733,0.0,68.86,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-11,0,0.7608682579262687,0.0,0.0004792,0.0,69.31,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-12,-2,-2.936359871182914,0.0,0.0004691,0.0,77.69,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-13,-2,-2.000394799245569,0.0,0.0004794,0.0,77.74,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-14,-2,-1.5077188967388684,0.0,0.0004826,0.0,77.29,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-15,0,-0.8434533882750773,0.0,0.0004804,0.0,74.98,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-16,-2,-1.514386877648321,0.0,0.0004973,0.0,80.66,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-17,-2,-1.7048951515355355,0.0,0.0005021,0.0,83.21,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-18,-2,-1.2654517179411962,0.0,0.0004903,0.0,80.05,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-19,-2,-1.4322884014306716,0.0,0.0004952,0.0,82.21,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-20,-2,-1.3735859078846762,0.0,0.0004999,0.0,83.36,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-21,-2,-1.7022768301619673,0.0,0.0005471,0.0,94.57,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-22,0,-0.6901671951230676,0.0,0.0005564,0.0,90.45,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-23,0,-0.5299923978030934,0.0,0.000583,0.0,94.24,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-24,-2,-1.546152696734856,0.0,0.0006555,0.0,114.5,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-25,0,-0.377000812729059,0.0,0.0006298,0.0,102.06,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-26,0,-0.4758482326855253,0.0,0.0005607,0.0,91.83,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-27,0,-0.35837138943304664,0.0,0.0005652,0.0,92.32,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-28,-2,-2.1711167696243883,0.0,0.0005829,0.0,109.07,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-29,-2,-2.039086561266129,0.0,0.0005733,0.0,108.15,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-11-30,-1,-1.1237000031866917,166590673.17118245,0.0006355,-938.2998564237034,112.83,200000,211736.7456005729,11736.745600572904,1.0586837280028645
2020-12-01,-1,-0.9844022798524994,166590673.17118245,0.00059,-938.2998564237034,103.91,200000,195787.23525198468,-4212.764748015325,0.9789361762599234
2020-12-02,-1,-0.8923795041157342,166590673.17118245,0.0005979,-938.2998564237034,105.23,200000,198341.8573805163,-1658.1426194836968,0.9917092869025815
2020-12-03,-1,-0.3124839941339711,166590673.17118245,0.0006283,-938.2998564237034,107.54,200000,205573.68651325902,5573.686513259017,1.027868432566295
2020-12-04,0,-0.12696155287130342,0.0,0.0005814,0.0,98.86,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-05,0,-0.3420973783174107,0.0,0.0005969,0.0,102.99,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-06,0,-0.1521282163361901,0.0,0.0005953,0.0,102.09,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-07,0,0.004393325457718039,0.0,0.0005953,0.0,101.53,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-08,0,0.05004480427202865,0.0,0.0005569,0.0,95.01,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-09,0,-0.06861952414816534,0.0,0.0005567,0.0,95.62,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-10,0,0.08277117358537252,0.0,0.0005434,0.0,92.86,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-11,0,-0.5165190279716565,0.0,0.0005316,0.0,93.25,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-12,0,-0.45254705958264013,0.0,0.0005399,0.0,94.74,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-13,0,-0.737165852105291,0.0,0.000548,0.0,97.61,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-14,1,1.0676909387248001,-177957877.97814086,0.0005834,1073.7472956091362,96.69,200000,207641.25202489475,7641.252024894755,1.0382062601244737
2020-12-15,1,1.0426185475158647,-177957877.97814086,0.0005825,1073.7472956091362,96.96,200000,207771.0017045289,7771.001704528899,1.0388550085226445
2020-12-16,1,0.5364359642836913,-177957877.97814086,0.0006198,1073.7472956091362,105.39,200000,223460.52025509859,23460.520255098585,1.117302601275493
2020-12-17,0,-0.6998805230517218,0.0,0.0006077,0.0,108.22,200000,199585.32214139024,-414.67785860976437,0.9979266107069512
2020-12-18,0,-0.5133965316501672,0.0,0.0006137,0.0,108.05,200000,199585.32214139024,-414.67785860976437,0.9979266107069512
2020-12-19,-1,-1.090749284731976,163326777.52977926,0.000611,-921.7018663590571,108.27,200000,199585.32214139024,-414.67785860976437,0.9979266107069512
2020-12-20,-2,-2.2867956119739086,0.0,0.0005963,0.0,109.56,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-21,0,0.8364591451463341,0.0,0.0006134,0.0,103.9,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-22,2,1.3618970188433615,0.0,0.000635,0.0,105.76,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-23,0,0.7615326018324822,0.0,0.000541,0.0,91.4,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-24,0,-0.20763676557153202,0.0,0.0005681,0.0,98.54,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-25,-2,-1.3637793503673734,0.0,0.000574,0.0,103.12,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-26,-2,-2.347765549672198,0.0,0.0005732,0.0,107.99,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-27,-2,-1.856108683483148,0.0,0.0005739,0.0,107.48,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-28,-2,-1.5995297479053718,0.0,0.0005725,0.0,107.11,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-29,0,-0.8223004323761073,0.0,0.0005719,0.0,103.93,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-30,0,0.34511356897804657,0.0,0.0005874,0.0,101.89,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2020-12-31,0,0.8036198570139925,0.0,0.0005849,0.0,99.45,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-01,2,3.328005196681667,0.0,0.0006155,0.0,87.97,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-02,2,3.833537588994852,0.0,0.0008032,0.0,87.02,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-03,2,2.2793267958918992,0.0,0.0007508,0.0,89.65,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-04,2,1.8271926410331083,0.0,0.0007322,0.0,89.01,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-05,2,1.6462244486409412,0.0,0.0007393,0.0,89.11,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-06,2,1.3383353142283727,0.0,0.000765,0.0,94.22,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-07,1,1.1739985789295402,-127111624.86153728,0.0007992,1026.5522492859802,98.96,200000,203175.22117868118,3175.221178681182,1.0158761058934058
2021-01-08,2,1.3155003369568778,0.0,0.0008147,0.0,96.2,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-09,2,1.5962892893431007,0.0,0.0010065,0.0,109.94,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-10,0,-0.1802350729676547,0.0,0.0009735,0.0,146.54,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-11,0,0.10469975206544363,0.0,0.0008877,0.0,125.01,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-12,0,-0.3308022587404769,0.0,0.0008387,0.0,128.53,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-13,0,-0.6735996739386084,0.0,0.0008084,0.0,133.1,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-14,0,-0.8719540330295128,0.0,0.0007747,0.0,132.99,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-15,0,-0.9307727177765569,0.0,0.0007204,0.0,124.3,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-16,-1,-1.0118765312148528,145338040.23205054,0.0007155,-832.9144396157963,124.85,200000,207978.73557206432,7978.7355720643245,1.0398936778603216
2021-01-17,-1,-1.0786345354344131,145338040.23205054,0.0007062,-832.9144396157963,124.26,200000,206135.67227853293,6135.672278532933,1.0306783613926647
2021-01-18,-1,-1.1273099427616655,145338040.23205054,0.0007288,-832.9144396157963,129.3,200000,213618.20076344092,13618.200763440924,1.0680910038172047
2021-01-19,-1,-1.1044809153363584,145338040.23205054,0.0007036,-832.9144396157963,124.46,200000,205924.37626185274,5924.37626185274,1.0296218813092637
2021-01-20,-1,-0.9884725448556609,145338040.23205054,0.0007018,-832.9144396157963,121.13,200000,202889.16270551446,2889.1627055144636,1.0144458135275722
2021-01-21,-1,-0.7496924069039256,145338040.23205054,0.0006025,-832.9144396157963,99.77,200000,170666.04288027843,-29333.95711972157,0.8533302144013921
2021-01-22,-1,-0.5834797141508633,145338040.23205054,0.000645,-832.9144396157963,104.72,200000,180965.83606623876,-19034.163933761243,0.9048291803311937
2021-01-23,0,-0.1795769540198812,0.0,0.0006917,0.0,105.29,200000,195145.97449070215,-4854.025509297848,0.9757298724535107
2021-01-24,0,-0.15200839694651927,0.0,0.0006926,0.0,106.16,200000,195145.97449070215,-4854.025509297848,0.9757298724535107
2021-01-25,0,-0.2769549614557312,0.0,0.0006618,0.0,105.0,200000,195145.97449070215,-4854.025509297848,0.9757298724535107
2021-01-26,0,-0.11657787648126214,0.0,0.000671,0.0,104.97,200000,195145.97449070215,-4854.025509297848,0.9757298724535107
2021-01-27,0,0.06259927822352372,0.0,0.0006255,0.0,96.45,200000,195145.97449070215,-4854.025509297848,0.9757298724535107
2021-01-28,1,1.1512104626383886,-130132018.19865441,0.0007498,950.2628286458032,102.68,200000,195145.97449070215,-4854.025509297848,0.9757298724535107
2021-01-29,2,2.442710468623743,0.0,0.0008071,0.0,104.56,200000,200816.04501563095,816.0450156309525,1.0040802250781549
2021-01-30,2,1.6814378395454723,0.0,0.0007772,0.0,105.17,200000,200816.04501563095,816.0450156309525,1.0040802250781549
2021-01-31,2,1.5530304705990574,0.0,0.0007528,0.0,102.42,200000,200816.04501563095,816.0450156309525,1.0040802250781549
2021-02-01,2,1.34364425037328,0.0,0.0007557,0.0,103.54,200000,200816.04501563095,816.0450156309525,1.0040802250781549
2021-02-02,1,1.1135066850233117,-126554099.45527537,0.0007934,914.0466318417431,109.85,200000,200816.04501563095,816.0450156309525,1.0040802250781549
2021-02-03,1,0.5852144250165235,-126554099.45527537,0.0008064,914.0466318417431,116.84,200000,208850.43426512333,8850.434265123331,1.0442521713256165
2021-02-04,1,0.7007195870783154,-126554099.45527537,0.000781,914.0466318417431,111.0,200000,200297.92780900357,297.9278090035659,1.0014896390450179
2021-02-05,1,0.30139462831516284,-126554099.45527537,0.0008201,914.0466318417431,120.42,200000,213856.51236965402,13856.512369654025,1.0692825618482702
2021-02-06,0,-0.009482096235542756,0.0,0.0007917,0.0,118.94,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-07,0,0.07683249166733377,0.0,0.0008,0.0,118.31,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-08,2,2.9334214183988343,0.0,0.001128,0.0,126.16,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-09,2,2.1989630086129135,0.0,0.001196,0.0,137.36,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-10,2,1.205127134914039,0.0,0.0011239,0.0,139.75,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-11,0,0.8617324270058176,0.0,0.001292,0.0,164.6,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-12,2,1.2935481186782896,0.0,0.0014056,0.0,169.76,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-13,-2,-2.309349994493905,0.0,0.0013934,0.0,267.61,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-14,-2,-1.7618385356454824,0.0,0.0012804,0.0,230.69,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-15,-2,-2.0457991346683295,0.0,0.0012961,0.0,259.69,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-16,-2,-1.6755338904396961,0.0,0.0012916,0.0,249.46,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-17,-1,-1.0138829570575976,62178173.43436446,0.0015463,-361.50590157000215,265.96,200000,192292.21916311554,-7707.780836884456,0.9614610958155777
2021-02-18,-2,-1.281482318594286,0.0,0.0014987,0.0,281.15,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-19,0,-0.8860178013201638,0.0,0.0018465,0.0,323.84,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-20,0,0.7031372008079203,0.0,0.0022773,0.0,297.28,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-21,2,3.083159384716615,0.0,0.00378,0.0,301.52,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-22,2,2.443806461111227,0.0,0.0034332,0.0,271.7,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-23,2,2.1581554812797377,0.0,0.0030186,0.0,230.91,200000,200743.1748634396,743.1748634396063,1.003715874317198
