date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-08-01,-2,-1.577590904732892,0.0,0.176,0.0,0.000811,200000,206542.17458269844,6542.174582698441,1.0327108729134922
2020-08-02,-1,-1.1898800225102728,609988.7022525057,0.1693,-135260101.2329394,0.0007635,200000,206542.17458269844,6542.174582698441,1.0327108729134922
2020-08-03,-2,-1.2020999905593448,0.0,0.1697,0.0,0.0007699,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-04,-2,-1.3966617558665004,0.0,0.1687,0.0,0.0007788,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-05,0,-0.8039024698197895,0.0,0.1719,0.0,0.0007661,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-06,0,-0.7829625927538536,0.0,0.1753,0.0,0.0007845,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-07,-2,-1.8492023532915451,0.0,0.1767,0.0,0.0008578,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-08,0,-0.8798967451782028,0.0,0.1861,0.0,0.0008517,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-09,0,0.3383640656223345,0.0,0.193,0.0,0.0008322,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-10,0,0.19602946405849778,0.0,0.1968,0.0,0.0008578,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-11,0,-0.36511647392629937,0.0,0.1831,0.0,0.0008198,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-12,-1,-1.0540238119434593,557491.5063231655,0.1858,-120668594.91477649,0.0008584,200000,207163.8437496883,7163.843749688298,1.0358192187484414
2020-08-13,-1,-0.729602826483485,557491.5063231655,0.1854,-120668594.91477649,0.0008484,200000,205734.16119801125,5734.16119801125,1.0286708059900562
2020-08-14,-1,-0.6007629671684402,557491.5063231655,0.1855,-120668594.91477649,0.000847,200000,205620.97431576287,5620.974315762869,1.0281048715788144
2020-08-15,-1,-1.152152970540276,557491.5063231655,0.1832,-120668594.91477649,0.000855,200000,205304.09261053783,5304.092610537831,1.0265204630526892
2020-08-16,-1,-0.6884931679226786,557491.5063231655,0.1968,-120668594.91477649,0.000907,200000,219160.74403210124,19160.74403210124,1.0958037201605062
2020-08-17,0,-0.10239943240687573,0.0,0.1949,0.0,0.0008824,200000,204986.7173201021,4986.717320102092,1.0249335866005105
2020-08-18,1,1.0715715508172008,-532709.7643453797,0.1924,121480809.12652726,0.0008437,200000,204986.7173201021,4986.717320102092,1.0249335866005105
2020-08-19,1,0.8155168528760056,-532709.7643453797,0.186,121480809.12652726,0.0008226,200000,199014.12975572195,-985.8702442780486,0.9950706487786097
2020-08-20,2,2.931571639678783,0.0,0.2075,0.0,0.000845,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-21,2,2.2820553961619168,0.0,0.19,0.0,0.0007758,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-22,2,2.2663510333297476,0.0,0.1991,0.0,0.0007962,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-23,2,2.2567914203857073,0.0,0.1984,0.0,0.0007745,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-24,2,1.883212577088973,0.0,0.1998,0.0,0.0007816,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-25,2,1.642615057761597,0.0,0.1907,0.0,0.0007459,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-26,2,1.6518884606795734,0.0,0.1911,0.0,0.0007359,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-27,2,1.2452718922353208,0.0,0.1823,0.0,0.0007156,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-28,1,1.0577404708839198,-574090.3713857951,0.1854,145544037.81611705,0.0007313,200000,212872.70970985282,12872.709709852817,1.0643635485492642
2020-08-29,1,1.0807129391051329,-574090.3713857951,0.1896,145544037.81611705,0.0007416,200000,216782.99285917915,16782.992859179154,1.0839149642958958
2020-08-30,2,1.4399384864224982,0.0,0.1966,0.0,0.000742,200000,217745.20066474128,17745.200664741278,1.0887260033237065
2020-08-31,1,1.1806814682978428,-571809.8756952239,0.1904,150189819.74392417,0.0007249,200000,217745.20066474128,17745.200664741278,1.0887260033237065
2020-09-01,1,1.1992437789952786,-571809.8756952239,0.1936,150189819.74392417,0.00073,200000,220340.96034766,20340.960347660002,1.1017048017383
2020-09-02,1,0.4247423125121673,-571809.8756952239,0.1776,150189819.74392417,0.0007035,200000,207211.97211332244,7211.9721133224375,1.0360598605666123
2020-09-03,0,-1.0977235750708092,0.0,0.1367,0.0,0.0006018,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-04,0,-0.21260367755735785,0.0,0.1473,0.0,0.0006042,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-05,0,0.7086578979143165,0.0,0.138,0.0,0.0005336,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-06,0,0.6737054262067503,0.0,0.1399,0.0,0.0005402,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-07,0,-0.48761040475058276,0.0,0.1355,0.0,0.0005492,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-08,2,2.969322435397666,0.0,0.1553,0.0,0.0005328,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-09,2,2.4872518335482536,0.0,0.1617,0.0,0.0005491,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-10,2,2.0928070370152314,0.0,0.1633,0.0,0.0005535,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-11,0,0.820819380644066,0.0,0.166,0.0,0.0006032,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-12,0,0.4917068587352276,0.0,0.159,0.0,0.000588,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-13,0,0.5726570111694893,0.0,0.1485,0.0,0.0005446,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-14,0,0.7565836793234327,0.0,0.1541,0.0,0.0005563,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-15,0,0.050637659483100214,0.0,0.1447,0.0,0.0005457,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-16,0,-0.42569346057815427,0.0,0.1421,0.0,0.0005526,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-17,0,-0.1708349949091878,0.0,0.1463,0.0,0.0005585,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-18,0,-0.5368392025405258,0.0,0.1406,0.0,0.0005497,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-19,0,-0.26837342383367796,0.0,0.139,0.0,0.0005345,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-20,0,-0.5925497836364446,0.0,0.1335,0.0,0.0005255,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-21,0,-0.8908442200887907,0.0,0.12,0.0,0.0004844,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-22,0,-0.6799085124488996,0.0,0.1226,0.0,0.0004878,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-23,-1,-1.0335161961688966,912643.7706500214,0.1126,-226301890.71832728,0.0004541,200000,205527.37715038483,5527.377150384826,1.027636885751924
2020-09-24,-2,-1.2151598270681219,0.0,0.1198,0.0,0.0004884,200000,206718.4968533433,6718.496853343298,1.0335924842667166
2020-09-25,-1,-1.0826598313789053,854208.6646832367,0.121,-210336280.8845577,0.0004914,200000,206718.4968533433,6718.496853343298,1.0335924842667166
2020-09-26,-1,-0.8680351907669058,854208.6646832367,0.1226,-210336280.8845577,0.0004925,200000,208316.6006258095,8316.600625809486,1.0415830031290474
2020-09-27,-1,-0.5683391957356643,854208.6646832367,0.1204,-210336280.8845577,0.0004732,200000,202377.8513424344,2377.851342434413,1.011889256712172
2020-09-28,-1,-0.4507131072497236,854208.6646832367,0.1211,-210336280.8845577,0.0004747,200000,203291.30182903953,3291.3018290395266,1.0164565091451976
2020-09-29,0,0.7014922470769661,0.0,0.1294,0.0,0.00048,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-09-30,2,1.9793029376737825,0.0,0.1356,0.0,0.0004804,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-01,2,2.7594985798586826,0.0,0.1416,0.0,0.000472,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-02,0,0.9640364278266426,0.0,0.1296,0.0,0.000471,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-03,0,0.7605527949394824,0.0,0.1259,0.0,0.0004625,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-04,0,0.3466620376970891,0.0,0.1235,0.0,0.000465,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-05,0,0.3792827777256149,0.0,0.1211,0.0,0.0004551,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-06,0,-0.3354574927908847,0.0,0.1125,0.0,0.0004392,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-07,0,0.4311011881142231,0.0,0.1194,0.0,0.0004471,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-08,0,0.10576165064601503,0.0,0.1215,0.0,0.0004622,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-09,0,0.41671903462763105,0.0,0.1274,0.0,0.0004761,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-10,0,0.49585467209367984,0.0,0.1264,0.0,0.0004691,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-11,0,-0.5870355357912904,0.0,0.1267,0.0,0.000497,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-12,-1,-1.0018942729756282,780464.4119870156,0.1263,-194385042.85931784,0.0005071,200000,197145.31046792015,-2854.6895320798503,0.9857265523396007
2020-10-13,-1,-0.7343762767383193,780464.4119870156,0.1236,-194385042.85931784,0.0004882,200000,191364.1792455141,-8635.820754485903,0.9568208962275705
2020-10-14,-1,-0.9415756700735325,780464.4119870156,0.1203,-194385042.85931784,0.0004793,200000,187058.619804509,-12941.380195490987,0.9352930990225451
2020-10-15,-1,-0.6939370910736744,780464.4119870156,0.1224,-194385042.85931784,0.00048,200000,188833.66459968328,-11166.335400316719,0.9441683229984164
2020-10-16,-1,-0.42228764602361585,780464.4119870156,0.1192,-194385042.85931784,0.00046,200000,182448.47762413847,-17551.522375861532,0.9122423881206924
2020-10-17,-1,-0.41063389546346374,780464.4119870156,0.1217,-194385042.85931784,0.0004688,200000,186110.227031268,-13889.772968731995,0.93055113515634
2020-10-18,-1,-0.8139037147873524,780464.4119870156,0.1219,-194385042.85931784,0.0004786,200000,188171.2933336867,-11828.706666313286,0.9408564666684336
2020-10-19,-1,-0.7418871945978367,780464.4119870156,0.1211,-194385042.85931784,0.0004754,200000,186924.8896669473,-13075.110333052697,0.9346244483347366
2020-10-20,-2,-2.0079426874074175,0.0,0.1154,0.0,0.0004901,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-21,-2,-2.517544235632202,0.0,0.1187,0.0,0.0005182,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-22,-2,-1.889705511043326,0.0,0.1208,0.0,0.000518,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-23,0,-0.7159432557327022,0.0,0.1227,0.0,0.0004982,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-24,0,-0.4491133786596389,0.0,0.125,0.0,0.0005028,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-25,0,0.3543160652435631,0.0,0.1255,0.0,0.0004882,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-26,0,-0.5688673495731444,0.0,0.1191,0.0,0.0004832,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-27,-1,-1.0576808484626972,858861.7437604849,0.1178,-206098825.45321885,0.0004909,200000,202347.82682997023,2347.826829970232,1.0117391341498512
2020-10-28,-1,-0.5938796725645646,858861.7437604849,0.1132,-206098825.45321885,0.0004636,200000,192770.56487379913,-7229.435126200871,0.9638528243689957
2020-10-29,-1,-1.1610166776558957,858861.7437604849,0.1081,-206098825.45321885,0.0004558,200000,186782.79914208557,-13217.200857914431,0.9339139957104279
2020-10-30,-2,-1.5346336454377205,0.0,0.1042,0.0,0.0004483,200000,205248.53658080572,5248.536580805725,1.0262426829040285
2020-10-31,-1,-1.1251470639124828,969983.6322344316,0.1058,-228104619.44966185,0.0004499,200000,205248.53658080572,5248.536580805725,1.0262426829040285
2020-11-01,-1,-0.828727186577227,969983.6322344316,0.1071,-228104619.44966185,0.0004513,200000,206828.86176994,6828.861769940006,1.0341443088497
2020-11-02,-1,-1.1413128894553668,969983.6322344316,0.1024,-228104619.44966185,0.0004395,200000,199578.30418893218,-421.69581106782425,0.9978915209446608
2020-11-03,-2,-1.2211607719558455,0.0,0.1015,0.0,0.0004398,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-04,0,-0.9307563904115539,0.0,0.1025,0.0,0.0004403,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-05,0,0.20119198104068356,0.0,0.1065,0.0,0.0004374,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-06,0,0.29212310155860666,0.0,0.1143,0.0,0.0004699,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-07,0,-0.048156239413990616,0.0,0.1097,0.0,0.0004578,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-08,2,1.8023985410418328,0.0,0.1192,0.0,0.0004693,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-09,2,1.2818445102138714,0.0,0.1181,0.0,0.0004703,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-10,2,1.4317487799637403,0.0,0.12,0.0,0.0004733,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-11,1,1.0167491333472478,-860829.6323481805,0.1203,216105602.61161545,0.0004792,200000,207115.60954297223,7115.609542972234,1.035578047714861
2020-11-12,1,0.5905476682260995,-860829.6323481805,0.1162,216105602.61161545,0.0004691,200000,201403.54146396738,1403.5414639673836,1.007017707319837
2020-11-13,1,0.5132739744051603,-860829.6323481805,0.1184,216105602.61161545,0.0004794,200000,205523.25436203304,5523.25436203304,1.0276162718101651
2020-11-14,0,-0.19936249986658236,0.0,0.1161,0.0,0.0004826,200000,202765.36603823036,2765.366038230364,1.0138268301911517
2020-11-15,0,-0.09788202896919694,0.0,0.1158,0.0,0.0004804,200000,202765.36603823036,2765.366038230364,1.0138268301911517
2020-11-16,0,-0.922441818966459,0.0,0.1167,0.0,0.0004973,200000,202765.36603823036,2765.366038230364,1.0138268301911517
2020-11-17,0,-0.8505311703381195,0.0,0.1178,0.0,0.0005021,200000,202765.36603823036,2765.366038230364,1.0138268301911517
2020-11-18,1,1.1560633692037823,-824920.122205982,0.1229,206776836.669621,0.0004903,200000,202765.36603823036,2765.366038230364,1.0138268301911517
2020-11-19,0,0.019144464521745324,0.0,0.12,0.0,0.0004952,200000,199359.89118415187,-640.1088158481289,0.9967994559207594
2020-11-20,0,0.2214320622657623,0.0,0.1221,0.0,0.0004999,200000,199359.89118415187,-640.1088158481289,0.9967994559207594
2020-11-21,-1,-1.012068287062997,775116.2176677756,0.1286,-182196939.4846937,0.0005471,200000,199359.89118415187,-640.1088158481289,0.9967994559207594
2020-11-22,-2,-2.3227468691025814,0.0,0.1238,0.0,0.0005564,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-23,-2,-2.30637365736743,0.0,0.128,0.0,0.000583,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-24,-2,-2.7212583847435177,0.0,0.1359,0.0,0.0006555,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-25,2,4.204153493441153,0.0,0.384,0.0,0.0006298,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-26,2,1.6802222854763502,0.0,0.2355,0.0,0.0005607,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-27,2,1.210278385088869,0.0,0.22,0.0,0.0005652,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-28,2,1.9573245470412806,0.0,0.2886,0.0,0.0005829,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-29,2,1.6653537546088892,0.0,0.2814,0.0,0.0005733,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-11-30,0,0.9478646347034184,0.0,0.2661,0.0,0.0006355,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-12-01,0,0.9847119794271733,0.0,0.2565,0.0,0.00059,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-12-02,1,1.0431221435999007,-376424.4128054501,0.272,171245091.6258278,0.0005979,200000,204774.88056616485,4774.880566164851,1.0238744028308242
2020-12-03,1,0.6423578854360966,-376424.4128054501,0.2601,171245091.6258278,0.0006283,200000,205501.28083920517,5501.280839205167,1.0275064041960258
2020-12-04,1,0.28238778082103855,-376424.4128054501,0.2186,171245091.6258278,0.0005814,200000,181848.27291052765,-18151.727089472348,0.9092413645526383
2020-12-05,1,0.42418406197303204,-376424.4128054501,0.239,171245091.6258278,0.0005969,200000,192181.62985195918,-7818.37014804082,0.960908149259796
2020-12-06,1,0.4109290239385822,-376424.4128054501,0.2419,171245091.6258278,0.0005953,200000,192999.26850249368,-7000.73149750632,0.9649963425124684
2020-12-07,0,0.1847547128686667,0.0,0.2303,0.0,0.0005953,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-08,0,0.01761128841032788,0.0,0.2083,0.0,0.0005569,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-09,0,-0.07827479367724406,0.0,0.2061,0.0,0.0005567,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-10,0,-0.31131251483043976,0.0,0.1915,0.0,0.0005434,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-11,0,-0.5131050488316127,0.0,0.1808,0.0,0.0005316,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-12,0,-0.39072504099849303,0.0,0.1954,0.0,0.0005399,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-13,0,-0.2888689842095483,0.0,0.2093,0.0,0.000548,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-14,0,-0.6278780016634039,0.0,0.2178,0.0,0.0005834,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-15,-1,-1.0069678288484427,456242.70532114763,0.2077,-162680875.35657057,0.0005825,200000,189523.21979040472,-10476.78020959528,0.9476160989520236
2020-12-16,-2,-1.3185445166282186,0.0,0.2085,0.0,0.0006198,200000,195226.22227694787,-4773.7777230521315,0.9761311113847393
2020-12-17,-2,-1.3539904438194332,0.0,0.1996,0.0,0.0006077,200000,195226.22227694787,-4773.7777230521315,0.9761311113847393
2020-12-18,0,-0.9589909711499761,0.0,0.2117,0.0,0.0006137,200000,195226.22227694787,-4773.7777230521315,0.9761311113847393
2020-12-19,0,-0.3960627808801231,0.0,0.2233,0.0,0.000611,200000,195226.22227694787,-4773.7777230521315,0.9761311113847393
2020-12-20,0,-0.7735597274896651,0.0,0.2086,0.0,0.0005963,200000,195226.22227694787,-4773.7777230521315,0.9761311113847393
2020-12-21,-1,-1.0859407981777185,472473.916449535,0.2066,-159134514.40898916,0.0006134,200000,195226.22227694787,-4773.7777230521315,0.9761311113847393
2020-12-22,-2,-1.9470139269151872,0.0,0.1975,0.0,0.000635,200000,202963.04042787285,2963.040427872853,1.0148152021393642
2020-12-23,-2,-2.0066387076409704,0.0,0.1639,0.0,0.000541,200000,202963.04042787285,2963.040427872853,1.0148152021393642
2020-12-24,-2,-1.2882623678207918,0.0,0.1809,0.0,0.0005681,200000,202963.04042787285,2963.040427872853,1.0148152021393642
2020-12-25,-1,-1.0258467694771958,546775.4321871575,0.1856,-176797073.54344326,0.000574,200000,202963.04042787285,2963.040427872853,1.0148152021393642
2020-12-26,0,0.16321848116067883,0.0,0.2019,0.0,0.0005732,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2020-12-27,0,-0.2912481137040814,0.0,0.1949,0.0,0.0005739,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2020-12-28,0,-0.33499555253145613,0.0,0.193,0.0,0.0005725,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2020-12-29,0,-0.6804626506988606,0.0,0.1877,0.0,0.0005719,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2020-12-30,0,-0.9665964078130432,0.0,0.1882,0.0,0.0005874,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2020-12-31,0,-0.999728134127131,0.0,0.186,0.0,0.0005849,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2021-01-01,-1,-1.0716322755961438,501575.69380338176,0.1933,-157521659.80860063,0.0006155,200000,193909.1632243874,-6090.83677561261,0.9695458161219369
2021-01-02,-2,-2.9380530797627435,0.0,0.2049,0.0,0.0008032,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-03,-2,-2.060285287095136,0.0,0.2025,0.0,0.0007508,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-04,-2,-2.0271296067647246,0.0,0.1908,0.0,0.0007322,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-05,-2,-1.5590377168673275,0.0,0.1981,0.0,0.0007393,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-06,-2,-1.2588443593284195,0.0,0.2088,0.0,0.000765,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-07,0,-0.8616215485437416,0.0,0.2262,0.0,0.0007992,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-08,-2,-1.2352682488385152,0.0,0.2178,0.0,0.0008147,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-09,-2,-2.0614805251086685,0.0,0.2313,0.0,0.0010065,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-10,-2,-1.6162194529132383,0.0,0.2312,0.0,0.0009735,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-11,0,-0.6883690454227706,0.0,0.2383,0.0,0.0008877,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-12,0,-0.8428308640705937,0.0,0.2182,0.0,0.0008387,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-13,0,-0.2828375021921387,0.0,0.2255,0.0,0.0008084,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-14,0,0.17732029263155064,0.0,0.2278,0.0,0.0007747,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-15,0,0.8014840392629733,0.0,0.2247,0.0,0.0007204,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-16,1,1.14646762791509,-474406.4967792993,0.2294,152101817.4160325,0.0007155,200000,217657.7007223425,17657.700722342503,1.0882885036117125
2021-01-17,2,1.4846413295352905,0.0,0.233,0.0,0.0007062,200000,220780.11101271707,20780.11101271707,1.1039005550635854
2021-01-18,2,1.5869864159015872,0.0,0.2435,0.0,0.0007288,200000,220780.11101271707,20780.11101271707,1.1039005550635854
2021-01-19,2,1.6553003747820474,0.0,0.2389,0.0,0.0007036,200000,220780.11101271707,20780.11101271707,1.1039005550635854
2021-01-20,2,1.2996415985409175,0.0,0.2312,0.0,0.0007018,200000,220780.11101271707,20780.11101271707,1.1039005550635854
2021-01-21,2,1.3745481153367476,0.0,0.2016,0.0,0.0006025,200000,220780.11101271707,20780.11101271707,1.1039005550635854
2021-01-22,1,1.026049473172454,-524418.3159446962,0.2105,171147372.87807527,0.000645,200000,220780.1110127171,20780.111012717098,1.1039005550635854
2021-01-23,1,0.5858914011759441,-524418.3159446962,0.2167,171147372.87807527,0.0006917,200000,232024.08688498032,32024.086884980323,1.1601204344249016
2021-01-24,1,0.7706325296326483,-524418.3159446962,0.2234,171147372.87807527,0.0006926,200000,235691.72223740007,35691.72223740007,1.1784586111870003
2021-01-25,1,0.8060805013831586,-524418.3159446962,0.2162,171147372.87807527,0.0006618,200000,226644.57127795354,26644.57127795354,1.1332228563897677
2021-01-26,1,0.5949214782326486,-524418.3159446962,0.2159,171147372.87807527,0.000671,200000,228061.80161364842,28061.801613648422,1.140309008068242
2021-01-27,1,0.27832608969847705,-524418.3159446962,0.1954,171147372.87807527,0.0006255,200000,209524.02067082972,9524.02067082972,1.0476201033541486
2021-01-28,0,-0.7188960399932782,0.0,0.2097,0.0,0.0007498,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-01-29,-2,-1.435412598508871,0.0,0.2114,0.0,0.0008071,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-01-30,-2,-1.4010418532694764,0.0,0.2089,0.0,0.0007772,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-01-31,-2,-1.3880582156860175,0.0,0.2027,0.0,0.0007528,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-01,-2,-1.4404467933706266,0.0,0.2036,0.0,0.0007557,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-02,-2,-1.4898750944392878,0.0,0.2112,0.0,0.0007934,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-03,0,-0.8348822619712027,0.0,0.2283,0.0,0.0008064,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-04,0,-0.6007304985736253,0.0,0.2251,0.0,0.000781,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-05,0,-0.06166334432682701,0.0,0.2479,0.0,0.0008201,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-06,0,0.8806947656464539,0.0,0.2597,0.0,0.0007917,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-07,0,0.2893904808249388,0.0,0.2483,0.0,0.0008,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-08,-2,-2.1393951388782138,0.0,0.2655,0.0,0.001128,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-09,-2,-1.770957074801053,0.0,0.285,0.0,0.001196,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-10,0,-0.5799409214251748,0.0,0.3065,0.0,0.0011239,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-11,0,-0.6754623587820617,0.0,0.3457,0.0,0.001292,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-12,-2,-1.2849989208461847,0.0,0.3456,0.0,0.0014056,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-13,0,0.11512163664291009,0.0,0.3969,0.0,0.0013934,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-14,0,0.23391426983721259,0.0,0.3657,0.0,0.0012804,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-15,0,-0.47446219490415487,0.0,0.344,0.0,0.0012961,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-16,2,1.9967386555323372,0.0,0.424,0.0,0.0012916,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-17,0,-0.48130693299898336,0.0,0.409,0.0,0.0015463,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-18,0,0.6575284618397174,0.0,0.4426,0.0,0.0014987,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-19,-2,-1.2369258993567003,0.0,0.451,0.0,0.0018465,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-20,-2,-2.3785350966348133,0.0,0.4492,0.0,0.0022773,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
