date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-07-31,2,1.4480037162530546,0.0,20.6615,0.0,0.008312,200000,166027.94849746072,-33972.05150253928,0.8301397424873036
2020-08-01,1,1.0175165448426542,-3840.2526853526124,21.6168,9297118.854152802,0.008929,200000,166027.94849746075,-33972.05150253925,0.8301397424873037
2020-08-02,2,1.2925259122362833,0.0,20.9898,0.0,0.008407,200000,168473.2061056124,-31526.793894387607,0.842366030528062
2020-08-03,2,1.4767146980201844,0.0,22.0504,0.0,0.008596,200000,168473.2061056124,-31526.793894387607,0.842366030528062
2020-08-04,0,0.7099977231482338,0.0,22.2818,0.0,0.009153,200000,168473.2061056124,-31526.793894387607,0.842366030528062
2020-08-05,2,1.5204369394667232,0.0,23.2728,0.0,0.008894,200000,168473.2061056124,-31526.793894387607,0.842366030528062
2020-08-06,1,1.0348317916745124,-3702.9194218925127,22.7487,9411910.955620805,0.00895,200000,168473.2061056124,-31526.793894387607,0.842366030528062
2020-08-07,1,1.0356248455071768,-3702.9194218925127,22.3323,9411910.955620805,0.008739,200000,164945.39724670036,-35054.60275329964,0.8247269862335018
2020-08-08,1,0.8052593079075844,-3702.9194218925127,22.9234,9411910.955620805,0.009057,200000,170127.18060086848,-29872.81939913152,0.8506359030043424
2020-08-09,1,0.8596134788354581,-3702.9194218925127,22.422,9411910.955620805,0.008792,200000,165776.38039949205,-34223.619600507955,0.8288819019974603
2020-08-10,0,-0.06098230903807075,0.0,22.6369,0.0,0.009303,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-11,0,-0.9266028120177588,0.0,21.2902,0.0,0.008995,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-12,-2,-2.2237415012335378,0.0,21.4919,0.0,0.00952,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-13,-2,-1.629661360418709,0.0,21.7667,0.0,0.009449,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-14,0,-0.3152257599548411,0.0,23.1047,0.0,0.009512,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-15,0,0.18743820479866022,0.0,23.0881,0.0,0.009312,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-16,0,0.14549742021288398,0.0,23.529,0.0,0.009515,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-17,0,-0.12435080292657737,0.0,23.4961,0.0,0.009588,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-18,-2,-1.8453480880687851,0.0,22.9705,0.0,0.010091,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-19,-2,-1.2793079752366614,0.0,22.3761,0.0,0.009648,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-20,-2,-1.7751191979717378,0.0,23.0888,0.0,0.010312,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-21,-2,-2.6073442508522886,0.0,22.0988,0.0,0.010778,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-22,-2,-2.348390409284594,0.0,22.2044,0.0,0.011107,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-23,-2,-2.520186905523758,0.0,21.8555,0.0,0.011831,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-24,-2,-2.641965210731872,0.0,22.5953,0.0,0.0138,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-25,-2,-1.910755002664538,0.0,21.3882,0.0,0.012263,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-26,-2,-1.255722687134962,0.0,22.1999,0.0,0.011769,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-27,0,-0.12815995636293043,0.0,23.1127,0.0,0.010563,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-28,0,-0.469890981483416,0.0,23.0811,0.0,0.011119,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-29,0,-0.5358105694763658,0.0,22.9398,0.0,0.011252,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-30,0,-0.1269507240691402,0.0,23.6208,0.0,0.011099,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-08-31,0,0.028712349875046433,0.0,23.1477,0.0,0.010737,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-01,0,0.8293080197131402,0.0,24.7028,0.0,0.01048,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-02,2,1.2868529348648772,0.0,24.7652,0.0,0.009943,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-03,0,0.9871782957318979,0.0,20.3592,0.0,0.008438,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-04,0,0.764031804417355,0.0,20.9712,0.0,0.008947,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-05,0,0.8575515916342064,0.0,19.4698,0.0,0.008266,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-06,2,2.0732378753275373,0.0,23.142,0.0,0.00855,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-07,2,1.6207906836403738,0.0,22.4426,0.0,0.008506,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-08,2,1.9582524939096566,0.0,23.2837,0.0,0.008242,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-09,2,1.5680117613357447,0.0,24.4716,0.0,0.008849,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-10,1,1.1419697339280896,-3355.278956428,24.5489,8934635.814454423,0.009219,200000,164736.81514691067,-35263.18485308933,0.8236840757345534
2020-09-11,1,1.1646571034691184,-3355.278956428,25.399,8934635.814454423,0.009351,200000,168768.5097152781,-31231.49028472189,0.8438425485763905
2020-09-12,2,1.6220339668943702,0.0,28.505,0.0,0.009647,200000,174186.61009784898,-25813.389902151015,0.870933050489245
2020-09-13,2,2.398521047060129,0.0,31.1656,0.0,0.009166,200000,174186.61009784898,-25813.389902151015,0.870933050489245
2020-09-14,2,1.9050922970567468,0.0,31.2523,0.0,0.009483,200000,174186.61009784898,-25813.389902151015,0.870933050489245
2020-09-15,0,0.9682800503822616,0.0,27.1181,0.0,0.009193,200000,174186.61009784898,-25813.389902151015,0.870933050489245
2020-09-16,1,1.0793453680594673,-3125.0400993532176,27.8695,9493493.02909576,0.009174,200000,174186.61009784898,-25813.389902151015,0.870933050489245
2020-09-17,1,0.6997847129826218,-3125.0400993532176,27.095,9493493.02909576,0.009278,200000,172753.58981592586,-27246.410184074135,0.8637679490796293
2020-09-18,1,0.26076016194598295,-3125.0400993532176,27.629,9493493.02909576,0.009919,200000,180507.6902606309,-19492.309739369113,0.9025384513031545
2020-09-19,1,0.2582177253769791,-3125.0400993532176,27.2035,9493493.02909576,0.009674,200000,176852.07990622765,-23147.92009377235,0.8842603995311382
2020-09-20,1,0.40316562061740313,-3125.0400993532176,26.316,9493493.02909576,0.009127,200000,168885.66613113627,-31114.33386886373,0.8444283306556813
2020-09-21,0,-0.8625491127606083,0.0,23.1232,0.0,0.009133,200000,159743.4654884817,-40256.534511518286,0.7987173274424085
2020-09-22,0,-0.49313239017494814,0.0,24.0468,0.0,0.009086,200000,159743.4654884817,-40256.534511518286,0.7987173274424085
2020-09-23,0,-0.4508567697600159,0.0,22.8331,0.0,0.008529,200000,159743.4654884817,-40256.534511518286,0.7987173274424085
2020-09-24,-1,-1.0144255594938136,3250.1875010372887,24.5745,-8305264.920894339,0.009617,200000,159743.4654884817,-40256.534511518286,0.7987173274424085
2020-09-25,-2,-1.4360293631213759,0.0,24.6924,0.0,0.009992,200000,162474.7427274448,-37525.2572725552,0.812373713637224
2020-09-26,-2,-1.5991880732464494,0.0,26.1998,0.0,0.010968,200000,162474.7427274448,-37525.2572725552,0.812373713637224
2020-09-27,-1,-1.1489087962633415,3094.639113318441,26.251,-7698765.29224056,0.010552,200000,162474.7427274448,-37525.2572725552,0.812373713637224
2020-09-28,-1,-0.5372645395387943,3094.639113318441,26.9855,-7698765.29224056,0.010232,200000,162284.15026266017,-37715.84973733983,0.8114207513133008
2020-09-29,-1,-0.8565336798285633,3094.639113318441,28.8946,-7698765.29224056,0.011389,200000,177099.59723701875,-22900.402762981248,0.8854979861850938
2020-09-30,0,-0.09914887319201839,0.0,29.2656,0.0,0.010661,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-01,0,-0.006435293983133048,0.0,27.4673,0.0,0.009906,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-02,0,0.5882434145330164,0.0,27.3369,0.0,0.009329,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-03,0,0.286073767999043,0.0,28.1867,0.0,0.01004,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-04,0,0.9990328534118231,0.0,28.9668,0.0,0.009952,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-05,0,0.9737978346736839,0.0,28.6158,0.0,0.009865,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-06,2,1.4432602012139775,0.0,27.6812,0.0,0.0093,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-07,1,1.0151886284829852,-2780.5330676510707,27.6898,8056969.918024762,0.009556,200000,153984.80907328925,-46015.190926710755,0.7699240453664462
2020-10-08,1,0.8581152593819706,-2780.5330676510707,27.7424,8056969.918024762,0.009643,200000,154832.02149551583,-45167.97850448417,0.7741601074775791
2020-10-09,1,0.7905597996149036,-2780.5330676510707,28.4076,8056969.918024762,0.009901,200000,158760.33033096773,-41239.66966903227,0.7938016516548386
2020-10-10,1,0.521240734047746,-2780.5330676510707,28.4414,8056969.918024762,0.010102,200000,160473.7633021773,-39526.23669782269,0.8023688165108865
2020-10-11,1,0.7953457207196515,-2780.5330676510707,28.5271,8056969.918024762,0.009905,200000,159124.83191222412,-40875.16808777588,0.7956241595611206
2020-10-12,2,1.7641557297418862,0.0,30.6503,0.0,0.009878,200000,159622.23290646626,-40377.76709353374,0.7981111645323313
2020-10-13,2,1.542585261611404,0.0,30.7256,0.0,0.009907,200000,159622.23290646626,-40377.76709353374,0.7981111645323313
2020-10-14,2,1.4354026516678688,0.0,30.838,0.0,0.0099,200000,159622.23290646626,-40377.76709353374,0.7981111645323313
2020-10-15,2,1.5957466671093457,0.0,31.3256,0.0,0.009838,200000,159622.23290646626,-40377.76709353374,0.7981111645323313
2020-10-16,1,1.1372041195663987,-2655.802568024103,30.0516,8224558.579269695,0.009704,200000,159622.23290646626,-40377.76709353374,0.7981111645323313
2020-10-17,2,1.3982233999617062,0.0,30.2414,0.0,0.009573,200000,161203.72140776156,-38796.278592238436,0.8060186070388078
2020-10-18,1,1.0276075686598125,-2628.9530649388857,30.6593,8176289.379578087,0.009858,200000,161203.72140776156,-38796.278592238436,0.8060186070388078
2020-10-19,1,0.7035063469020388,-2628.9530649388857,29.9107,8176289.379578087,0.009765,200000,158475.29223104753,-41524.707768952474,0.7923764611552376
2020-10-20,1,0.4221187693768743,-2628.9530649388857,28.8227,8176289.379578087,0.009498,200000,153431.92203204668,-46568.077967953315,0.7671596101602334
2020-10-21,0,-0.1564395842142949,0.0,29.7329,0.0,0.010006,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-22,0,0.2198244246635846,0.0,30.6396,0.0,0.010143,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-23,0,0.26428917889700776,0.0,30.6377,0.0,0.010094,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-24,0,-0.2656364950643022,0.0,30.6639,0.0,0.010287,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-25,0,-0.025474567356794826,0.0,30.128,0.0,0.010001,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-26,2,1.4590495190291126,0.0,31.0467,0.0,0.009737,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-27,2,1.245133468453516,0.0,31.4826,0.0,0.009901,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-28,1,1.0538100354240612,-2597.0727119619805,30.3338,8231019.144301779,0.009571,200000,157558.16846022464,-42441.83153977536,0.7877908423011232
2020-10-29,1,1.1563148233687923,-2597.0727119619805,29.8702,8231019.144301779,0.009362,200000,154633.8825498,-45366.11745019999,0.7731694127490001
2020-10-30,0,-0.11840693157292866,0.0,28.4909,0.0,0.00927,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-10-31,0,-0.39782050301320365,0.0,28.5058,0.0,0.009301,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-01,0,0.3015217075983758,0.0,28.5318,0.0,0.009161,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-02,0,0.11601471328916801,0.0,27.7983,0.0,0.008963,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-03,0,-0.3211293823795102,0.0,26.8638,0.0,0.008755,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-04,2,1.2884240856348936,0.0,26.96,0.0,0.008475,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-05,2,1.2269786361417319,0.0,27.6875,0.0,0.008693,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-06,1,1.0149804711319723,-2672.707489141885,29.0435,8474320.956429297,0.00916,200000,155249.5599217847,-44750.440078215295,0.7762477996089235
2020-11-07,1,0.7793469447578828,-2672.707489141885,27.7651,8474320.956429297,0.008796,200000,148748.11783952545,-51251.882160474546,0.7437405891976272
2020-11-08,0,-0.014640106964570576,0.0,28.4101,0.0,0.009168,200000,153488.8724305108,-46511.12756948921,0.767444362152554
2020-11-09,0,0.9314519180639239,0.0,28.0941,0.0,0.008844,200000,153488.8724305108,-46511.12756948921,0.767444362152554
2020-11-10,0,0.4827017719915168,0.0,28.2188,0.0,0.008962,200000,153488.8724305108,-46511.12756948921,0.767444362152554
2020-11-11,0,0.5876587203278172,0.0,28.016,0.0,0.008863,200000,153488.8724305108,-46511.12756948921,0.767444362152554
2020-11-12,1,1.001589655300322,-2771.8180910903657,27.6874,8853765.13789287,0.008668,200000,153488.87243051082,-46511.12756948918,0.7674443621525541
2020-11-13,1,0.3022346734967844,-2771.8180910903657,28.1974,8853765.13789287,0.008936,200000,157275.30871392216,-42724.69128607784,0.7863765435696108
2020-11-14,2,1.7700975604401952,0.0,27.9311,0.0,0.008634,200000,154465.39251399788,-45534.60748600212,0.7723269625699895
2020-11-15,2,1.7562957185362942,0.0,27.6786,0.0,0.008533,200000,154465.39251399788,-45534.60748600212,0.7723269625699895
2020-11-16,2,1.3242403711366846,0.0,27.9451,0.0,0.00866,200000,154465.39251399788,-45534.60748600212,0.7723269625699895
2020-11-17,2,1.8630101812099464,0.0,28.5552,0.0,0.008727,200000,154465.39251399788,-45534.60748600212,0.7723269625699895
2020-11-18,1,1.091918176340816,-2749.169591714654,28.0931,8879362.641641635,0.008698,200000,154465.39251399788,-45534.60748600212,0.7723269625699895
2020-11-19,2,1.3591884915413224,0.0,28.1387,0.0,0.008646,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-20,2,1.3219129342975486,0.0,28.9715,0.0,0.008891,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-21,2,1.6620928200870462,0.0,30.5161,0.0,0.009271,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-22,2,2.159950183225722,0.0,30.0226,0.0,0.008973,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-23,2,2.0782244402498806,0.0,30.995,0.0,0.009236,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-24,0,0.12661758688322025,0.0,33.9407,0.0,0.010515,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-25,-2,-3.759742835946294,0.0,31.2953,0.0,0.011755,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-26,-2,-1.6279743309893653,0.0,28.2356,0.0,0.009628,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-27,0,-0.7731852256124302,0.0,28.4606,0.0,0.009312,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-28,0,-0.6820480182237106,0.0,29.1766,0.0,0.009509,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-29,0,0.05184024944568577,0.0,30.1045,0.0,0.009457,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-11-30,0,0.29468304884660107,0.0,31.4935,0.0,0.009765,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-01,0,-0.8456182918183789,0.0,30.1996,0.0,0.009941,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-02,-2,-1.969498188798599,0.0,30.2875,0.0,0.010823,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-03,-2,-1.8473813439075473,0.0,30.7065,0.0,0.011109,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-04,-2,-2.5931467002338513,0.0,29.0231,0.0,0.011875,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-05,-2,-2.2542340607529936,0.0,29.728,0.0,0.012431,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-06,-2,-1.721684885599747,0.0,29.5026,0.0,0.011956,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-07,-2,-1.9851769553280132,0.0,29.37,0.0,0.01297,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-08,-2,-2.2608214748587336,0.0,27.6705,0.0,0.014005,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-09,-2,-2.382695240208123,0.0,28.1452,0.0,0.016865,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-10,-2,-1.7766965790622662,0.0,27.6926,0.0,0.015172,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-11,-2,-1.3146076404354508,0.0,27.3419,0.0,0.01376,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-12,-1,-1.0847529205838395,2753.033197528887,28.1603,-5645662.740487381,0.013732,200000,155052.48150474543,-44947.51849525457,0.7752624075237271
2020-12-13,-1,-0.9136160531728705,2753.033197528887,29.1571,-5645662.740487381,0.013928,200000,158903.25489317774,-41096.74510682226,0.7945162744658887
2020-12-14,-2,-1.4617998345680285,0.0,30.0338,0.0,0.017339,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-15,-2,-1.2252610466712546,0.0,29.5053,0.0,0.01654,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-16,-2,-1.2031755659151495,0.0,30.5577,0.0,0.017725,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-17,0,-0.9634758757913736,0.0,30.2255,0.0,0.016781,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-18,0,-0.9324337023457846,0.0,30.9882,0.0,0.017513,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-19,0,-0.49878396172169187,0.0,33.3167,0.0,0.017049,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-20,0,-0.09428232438926132,0.0,34.3148,0.0,0.01639,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-21,0,-0.14464936107661092,0.0,32.05,0.0,0.015772,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-22,0,-0.2985065267984334,0.0,33.5151,0.0,0.01718,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-23,-1,-1.0992237729739283,2729.876561508724,31.1843,-4676919.550437123,0.018202,200000,170258.579314113,-29741.420685886987,0.8512928965705651
2020-12-24,-1,-1.1635068360643093,2729.876561508724,32.4895,-4676919.550437123,0.019371,200000,179288.93315665517,-20711.06684334483,0.8964446657832759
2020-12-25,-2,-2.109767235965033,0.0,33.1996,0.0,0.023837,200000,191111.50074641767,-8888.499253582326,0.9555575037320884
2020-12-26,-2,-3.0388007595005675,0.0,33.6361,0.0,0.035034,200000,191111.50074641767,-8888.499253582326,0.9555575037320884
2020-12-27,-2,-1.8017755727403144,0.0,33.674,0.0,0.02702,200000,191111.50074641767,-8888.499253582326,0.9555575037320884
2020-12-28,-2,-1.6797564000336396,0.0,35.951,0.0,0.029779,200000,191111.50074641767,-8888.499253582326,0.9555575037320884
2020-12-29,-1,-1.0031379265126734,2445.9642194812677,39.0667,-3416365.762359987,0.02797,200000,191111.50074641767,-8888.499253582326,0.9555575037320884
2020-12-30,-1,-1.0231690704598273,2445.9642194812677,38.1558,-3416365.762359987,0.028098,200000,189320.76675647427,-10679.233243525727,0.9466038337823713
2020-12-31,-2,-1.5339907319094304,0.0,37.3588,0.0,0.03333,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-01,-2,-1.3551792275418357,0.0,37.7762,0.0,0.03345,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-02,-2,-1.5242134635074407,0.0,38.2331,0.0,0.037912,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-03,0,-0.6828110064004296,0.0,41.2575,0.0,0.032107,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-04,0,-0.30899327614718397,0.0,41.1333,0.0,0.029352,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-05,0,-0.29654623293956334,0.0,41.8219,0.0,0.03009,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-06,0,-0.26053624350449983,0.0,42.2417,0.0,0.030533,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-07,0,0.21939473735941617,0.0,43.5728,0.0,0.028364,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-08,0,0.4389293026716557,0.0,42.356,0.0,0.026742,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-09,0,0.587163271698345,0.0,43.8479,0.0,0.027671,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-10,0,0.8711836786408402,0.0,42.4031,0.0,0.026263,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-11,0,0.761105256235183,0.0,38.1674,0.0,0.024763,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-12,0,0.7022361438391084,0.0,38.2541,0.0,0.025337,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-13,0,0.2505824229617717,0.0,40.1114,0.0,0.028643,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-14,0,0.3800481241720269,0.0,41.8723,0.0,0.029342,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-15,0,0.5725501218082728,0.0,40.8668,0.0,0.02767,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-16,0,0.9961298706489671,0.0,43.142,0.0,0.027542,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-17,2,1.7041006360874444,0.0,45.8675,0.0,0.026523,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-18,1,1.1535550944438835,-2355.4811465413272,45.3412,3888456.337346524,0.027466,200000,213600.68352311925,13600.683523119253,1.0680034176155964
2021-01-19,0,0.07207502091270591,0.0,42.5241,0.0,0.029265,200000,199969.72463431128,-30.27536568872165,0.9998486231715564
2021-01-20,0,-0.10490775179685811,0.0,42.6069,0.0,0.029638,200000,199969.72463431128,-30.27536568872165,0.9998486231715564
2021-01-21,0,0.5098784081437985,0.0,38.6343,0.0,0.024845,200000,199969.72463431128,-30.27536568872165,0.9998486231715564
2021-01-22,0,-0.019160627516302944,0.0,40.8936,0.0,0.027276,200000,199969.72463431128,-30.27536568872165,0.9998486231715564
2021-01-23,-1,-1.1681406970754629,2443.9663345747867,40.9109,-3403508.2655531755,0.029377,200000,199969.72463431128,-30.27536568872165,0.9998486231715564
2021-01-24,-1,-0.44695713122664293,2443.9663345747867,41.8263,-3403508.2655531755,0.028501,200000,199225.45817635645,-774.5418236435507,0.9961272908817822
2021-01-25,-1,-0.8044755678260068,2443.9663345747867,41.8347,-3403508.2655531755,0.02909,200000,201250.6538619777,1250.653861977713,1.0062532693098887
2021-01-26,-2,-2.3314453385938454,0.0,41.8396,0.0,0.033123,200000,210449.55506215384,10449.555062153842,1.0522477753107693
2021-01-27,0,-0.9483133903548988,0.0,40.8826,0.0,0.029239,200000,210449.55506215384,10449.555062153842,1.0522477753107693
2021-01-28,0,-0.404269039356658,0.0,42.5254,0.0,0.029324,200000,210449.55506215384,10449.555062153842,1.0522477753107693
2021-01-29,0,-0.29682996855542254,0.0,42.8618,0.0,0.029445,200000,210449.55506215384,10449.555062153842,1.0522477753107693
2021-01-30,0,0.7285804595730445,0.0,44.7849,0.0,0.028771,200000,210449.55506215384,10449.555062153842,1.0522477753107693
2021-01-31,1,1.0227956387381005,-2373.7125310422234,44.3292,3775963.5960482624,0.027867,200000,210449.55506215384,10449.555062153842,1.0522477753107693
2021-02-01,2,2.1888698288792305,0.0,51.4781,0.0,0.029253,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-02,2,1.3009418933329815,0.0,51.0071,0.0,0.030505,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-03,0,0.544549098666106,0.0,52.12,0.0,0.032849,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-04,2,1.4170760868376528,0.0,55.9599,0.0,0.032624,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-05,2,2.3544828194615803,0.0,67.7005,0.0,0.035359,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-06,2,2.818139531580869,0.0,72.8356,0.0,0.03417,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-07,2,1.5789376888845197,0.0,68.3542,0.0,0.03559,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-08,2,1.8184651728476657,0.0,79.8374,0.0,0.039173,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-09,2,2.8648107686566133,0.0,107.3469,0.0,0.041884,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-10,2,3.0088942050703245,0.0,128.9711,0.0,0.042009,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-11,2,1.945782801651204,0.0,124.085,0.0,0.044899,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-12,2,1.8252549128530564,0.0,136.6139,0.0,0.047867,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-13,1,1.011192352357712,-833.0939988991295,133.3496,2063540.224303428,0.053836,200000,222185.50303119872,22185.50303119872,1.1109275151559936
2021-02-14,1,0.7225062613401139,-833.0939988991295,135.8623,2063540.224303428,0.057474,200000,231785.97765824842,31785.97765824842,1.158929888291242
2021-02-15,1,0.23312774017358565,-833.0939988991295,130.303,2063540.224303428,0.060898,200000,234220.11991818342,34220.11991818342,1.1711005995909172
2021-02-16,1,0.37162588938309604,-833.0939988991295,130.183,2063540.224303428,0.057983,200000,228104.92888447104,28104.92888447104,1.1405246444223551
2021-02-17,2,1.4103340455185716,0.0,165.3233,0.0,0.058393,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-18,2,1.8946908396583328,0.0,195.6,0.0,0.060869,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-19,2,2.4523507166220035,0.0,333.111,0.0,0.086817,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-20,0,0.7390026525101204,0.0,253.0,0.0,0.089168,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-21,2,1.322124129568291,0.0,295.2597,0.0,0.090146,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-22,0,0.615036641237728,0.0,267.5147,0.0,0.092491,200000,239419.04782164906,39419.04782164906,1.1970952391082452
